NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISENO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MERCADOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
2045;37.46666666666667;35.3;0.0;39.5;35.0;0.0;0;39.46666666666667;30.0;49.0;0.0;41.0;45.0;38.875;4;37.0;30.0;0.0;0.0;46;40.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;41.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2049;37.13333333333333;36.47058823529412;49.0;36.4375;34.0;0.0;0;35.63636363636363;0.0;35.0;42.0;38.0;0.0;34.4;3;0.0;32.0;0.0;0.0;0;39.4;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;2;39.0;1;2;43.0;1;2;0.0;0;2;33.0;1;1;0.0;0;2;0.0;0;2;3;41.33333333333334
2051;35.23076923076923;26.11111111111111;0.0;32.0;31.0;0.0;0;36.57142857142857;0.0;40.0;42.0;0.0;0.0;27.0;2;0.0;19.0;0.0;0.0;0;37.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;3;40.66666666666666
2054;37.2;33.88235294117647;35.0;38.0;37.0;0.0;0;34.09090909090909;0.0;36.0;0.0;30.0;40.0;36.71428571428572;4;0.0;33.0;0.0;0.0;40;39.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2055;33.46153846153846;30.06666666666667;0.0;43.0;0.0;0.0;0;30.9;0.0;0.0;0.0;32.0;38.0;24.66666666666667;2;0.0;21.0;0.0;0.0;0;41.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;3;44.0
2056;36.53333333333333;28.11764705882353;31.0;31.71428571428572;0.0;0.0;0;25.44444444444444;0.0;0.0;0.0;39.0;30.0;0.0;0;0.0;0.0;0.0;0.0;0;37.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;38.0;1;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;4;46.0
2057;35.23076923076923;31.93333333333333;0.0;37.8125;38.0;39.0;0;36.53846153846154;34.0;32.0;0.0;45.0;0.0;38.0;4;33.0;46.0;0.0;0.0;0;43.0;0;4;4;0;2;2;0;2;0.0;0;2;43.0;1;2;43.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.0
2058;36.7;34.55882352941177;36.0;37.5;45.0;33.0;0;33.42857142857143;31.0;41.0;0.0;31.0;33.0;37.66666666666666;3;32.0;40.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2064;39.93333333333333;33.94117647058823;44.0;36.1875;39.0;40.0;0;37.1764705882353;30.0;45.0;45.0;35.0;40.0;33.16666666666666;3;32.0;31.0;0.0;0.0;0;40.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2065;39.86666666666667;38.26470588235294;48.0;42.33333333333334;39.0;34.0;0;37.53333333333333;36.0;40.0;0.0;45.0;34.0;39.75;4;36.0;48.0;0.0;0.0;0;43.0;0;4;4;0;2;2;0;2;0.0;0;2;43.0;1;2;43.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;31.0
2067;36.03846153846154;33.3;0.0;35.9375;32.0;31.0;0;34.54166666666666;0.0;32.0;0.0;34.0;40.0;32.4;2;30.0;36.0;0.0;0.0;0;39.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;36.0;1;1;0.0;0;2;0.0;0;2;3;41.0
2071;35.6;35.8;0.0;39.75;39.0;37.0;0;36.9;0.0;34.0;48.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2073;32.76923076923077;35.76666666666667;0.0;31.25;26.0;0.0;0;31.83333333333333;0.0;30.0;33.0;30.0;0.0;41.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.0
2076;34.13333333333333;35.16666666666666;0.0;34.625;34.0;0.0;0;36.72222222222222;0.0;40.0;48.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.0
2079;35.5;35.47058823529412;46.0;32.83333333333334;27.0;0.0;0;33.55555555555556;0.0;32.0;44.0;0.0;0.0;38.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;30.0
2080;34.86666666666667;35.53333333333333;0.0;36.375;35.0;0.0;0;38.88888888888889;0.0;39.0;50.0;0.0;0.0;43.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2083;30.43589743589743;31.53333333333333;0.0;31.46875;31.0;0.0;0;33.85714285714285;0.0;33.0;0.0;31.0;39.0;0.0;0;0.0;0.0;0.0;0.0;0;34.0;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;30.0;1;2;38.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;40.0
2087;29.23076923076923;27.46666666666667;0.0;38.0;0.0;0.0;0;39.0;0.0;0.0;44.0;34.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;33.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;33.0;1;1;0.0;0;2;0.0;0;2;2;40.0
2088;32.4;33.06666666666667;0.0;34.0625;35.0;0.0;0;35.33333333333334;0.0;38.0;0.0;35.0;0.0;33.0;1;0.0;33.0;0.0;0.0;0;34.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;33.0;1;2;0.0;0;2;0.0;0;2;36.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2090;37.5;39.73333333333333;0.0;40.75;32.0;38.0;0;37.63636363636363;0.0;0.0;35.0;43.0;40.0;0.0;0;0.0;0.0;0.0;0.0;0;42.0;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;39.0;1;2;45.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2091;34.03333333333333;31.43333333333333;0.0;29.875;19.0;0.0;0;29.7;0.0;0.0;39.0;37.0;0.0;29.66666666666667;2;0.0;29.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.0
2097;36.2;35.56666666666667;0.0;37.0625;36.0;0.0;0;36.0;0.0;41.0;0.0;39.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;42.5;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;40.0;1;2;45.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2101;32.53333333333333;33.64705882352941;40.0;37.3;34.0;0.0;0;28.57142857142857;0.0;34.0;0.0;33.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2104;33.84615384615385;35.66666666666666;0.0;37.125;33.0;0.0;0;35.45454545454545;36.0;0.0;43.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2109;32.46153846153846;36.4;0.0;37.21875;36.0;29.0;0;36.55555555555556;0.0;0.0;48.0;38.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;4;46.0
2110;37.8;39.94117647058823;49.0;36.3125;32.0;37.0;0;37.66666666666666;31.0;41.0;41.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2116;33.26666666666667;34.8;0.0;37.90625;38.0;31.0;0;33.4;0.0;34.0;0.0;34.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;41.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2117;39.73333333333333;35.38235294117647;42.0;38.86666666666667;36.0;0.0;0;36.0;0.0;0.0;47.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;45.0
2120;38.38461538461539;36.5;0.0;38.875;48.0;0.0;0;35.6;0.0;0.0;46.0;36.0;0.0;38.66666666666666;2;0.0;36.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2125;35.66666666666666;30.0;0.0;34.23076923076923;0.0;36.0;0;29.83333333333333;0.0;0.0;14.75;37.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;39.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;39.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;37.0
2127;37.36666666666667;37.5;50.0;37.625;35.0;0.0;0;36.85714285714285;0.0;0.0;47.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2129;37.83333333333334;33.9;0.0;34.875;35.0;0.0;0;36.22222222222222;0.0;42.0;40.0;33.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;4;46.0
2132;38.53333333333333;35.64705882352941;41.0;39.875;35.0;41.0;0;37.58333333333334;34.0;35.0;44.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2138;33.76923076923077;32.03333333333333;0.0;36.59375;35.0;0.0;0;35.4;0.0;42.0;39.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;42.0
2140;36.66666666666666;33.86666666666667;0.0;32.21875;33.0;0.0;0;35.5;0.0;41.0;44.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;38.0
2141;36.86666666666667;36.73529411764706;49.0;37.40625;36.0;0.0;0;35.0;0.0;0.0;39.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;32.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;32.0;1;1;0.0;0;2;0.0;0;2;2;36.0
2144;29.88461538461538;33.86666666666667;0.0;35.25;29.0;0.0;0;33.25;0.0;32.0;35.0;33.0;0.0;37.0;1;0.0;0.0;0.0;0.0;0;31.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;31.0;1;1;0.0;0;2;0.0;0;2;2;37.0
2156;36.86666666666667;36.20588235294117;49.0;32.09375;32.0;0.0;0;30.21428571428572;0.0;0.0;33.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2160;32.06666666666667;33.85294117647059;35.0;34.6;39.0;0.0;0;33.4;0.0;0.0;37.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2172;28.84615384615385;31.63333333333333;0.0;34.57142857142857;0.0;0.0;0;38.88888888888889;0.0;42.0;49.0;34.0;0.0;31.0;2;0.0;30.0;0.0;0.0;0;44.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;44.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2176;40.61538461538461;36.53333333333333;0.0;34.6875;36.0;0.0;0;38.1;0.0;42.0;50.0;0.0;0.0;37.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2177;40.86666666666667;38.55882352941177;50.0;40.11111111111111;36.0;0.0;0;38.0;0.0;0.0;41.0;0.0;0.0;47.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.0
2178;40.93333333333333;37.58823529411764;50.0;40.77777777777778;34.0;0.0;0;38.0;0.0;0.0;41.0;0.0;0.0;50.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.0
2180;40.46153846153846;34.66666666666666;0.0;37.5625;31.0;38.0;0;39.41666666666666;0.0;41.0;47.0;32.0;0.0;40.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2184;44.2;35.5;38.0;41.875;43.0;0.0;0;40.0;0.0;0.0;42.0;0.0;0.0;45.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2186;40.46666666666667;39.73333333333333;0.0;43.1875;44.0;0.0;0;39.63636363636363;39.0;0.0;0.0;43.0;0.0;37.0;1;0.0;0.0;0.0;0.0;0;44.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;44.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;44.0
2190;44.73333333333333;36.97058823529412;40.0;40.38888888888889;34.0;0.0;0;37.11111111111111;37.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;43.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;43.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;44.0
2192;41.4;38.02941176470588;50.0;42.6875;38.0;39.0;0;35.11111111111111;0.0;41.0;0.0;37.0;35.0;43.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;4;49.0
2193;38.2;30.9;0.0;38.14285714285715;0.0;0.0;0;33.41666666666666;0.0;42.0;37.0;36.0;0.0;43.0;1;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.0
2196;39.76923076923077;32.56666666666667;0.0;35.15625;37.0;0.0;0;39.33333333333334;0.0;38.0;50.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2207;38.53333333333333;33.53333333333333;0.0;35.69230769230769;36.0;0.0;0;39.3125;35.0;34.0;45.0;32.0;41.0;36.69230769230769;6;30.0;44.0;0.0;40.0;34;38.0;0;9;9;0;5;5;0;2;0.0;0;2;39.0;1;2;38.0;1;2;0.0;0;2;0.0;0;2;40.0;1;1;34.0;1;2;40.0;1;2;2;37.58333333333334
2208;44.13333333333333;40.88235294117647;46.0;42.88888888888889;45.0;40.0;50;40.05882352941177;39.0;30.0;38.0;43.0;42.0;38.0;8;29.0;46.0;39.0;40.0;42;42.66666666666666;0;15;15;0;8;8;0;2;39.0;1;2;48.0;1;2;42.0;1;2;43.0;1;2;43.0;1;2;42.0;1;1;44.0;1;2;40.0;1;2;3;41.78571428571428
2209;38.26666666666667;38.73333333333333;0.0;37.0625;41.0;35.0;0;40.41176470588236;34.0;38.0;35.0;45.0;44.0;38.8235294117647;8;31.0;40.0;43.0;41.0;40;36.0;1;15;13;2;8;7;1;2;27.0;2;2;39.0;1;2;30.0;1;2;44.0;1;2;39.0;1;2;36.0;1;1;38.0;1;2;35.0;1;2;2;38.25
2222;31.30769230769231;36.6;0.0;36.84375;29.5;0.0;0;39.66666666666666;0.0;0.0;47.0;36.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;4;46.0
2230;31.69230769230769;31.0;0.0;39.57142857142857;0.0;0.0;0;33.4;0.0;37.0;0.0;42.0;0.0;36.0;1;0.0;36.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2250;38.0;34.03333333333333;0.0;38.14285714285715;0.0;0.0;0;39.41666666666666;0.0;39.0;50.0;44.0;0.0;50.0;1;0.0;0.0;0.0;0.0;0;42.5;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;40.0;1;2;45.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2252;35.88461538461539;31.73333333333333;0.0;33.28571428571428;0.0;0.0;0;30.25;0.0;26.0;0.0;31.0;0.0;46.0;1;0.0;0.0;0.0;0.0;0;37.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;2;0.0;0;2;38.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2277;32.76666666666667;32.33333333333334;0.0;34.85714285714285;0.0;0.0;0;35.125;0.0;0.0;49.0;33.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;35.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2282;32.93333333333333;35.26666666666667;0.0;36.38461538461539;0.0;0.0;0;39.71428571428572;0.0;0.0;50.0;41.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;44.0;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;44.0;1;2;44.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.0
2286;34.69230769230769;38.33333333333334;0.0;34.84375;34.0;0.0;0;36.21428571428572;0.0;33.0;48.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2311;34.86666666666667;32.94117647058823;42.0;36.2;0.0;0.0;0;37.875;0.0;0.0;0.0;39.0;40.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.0
2320;34.26666666666667;31.26470588235294;42.0;30.0;0.0;0.0;0;33.8;0.0;0.0;0.0;31.0;36.0;42.0;1;0.0;0.0;0.0;0.0;0;37.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;2;35.0
2340;40.46666666666667;39.5;0.0;43.71428571428572;0.0;45.0;0;44.0;0.0;0.0;44.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;40.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;3;45.0
2381;34.69230769230769;32.13333333333333;0.0;41.57142857142857;0.0;0.0;0;34.42857142857143;0.0;0.0;0.0;37.0;31.0;40.0;1;0.0;0.0;0.0;0.0;40;39.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;39.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2602;33.65384615384615;37.86666666666667;0.0;35.2;0.0;0.0;0;41.46666666666667;42.0;0.0;45.0;47.0;39.0;38.0;2;0.0;0.0;0.0;0.0;37;44.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;46.0;1;2;0.0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;3;41.66666666666666
2732;43.15384615384615;37.91666666666666;0.0;38.75;35.0;0.0;0;44.5;45.0;45.0;42.0;43.0;45.0;46.85714285714285;3;0.0;48.0;0.0;48.0;44;46.55555555555556;0;9;9;0;5;5;0;2;0.0;0;2;0.0;0;2;49.0;1;2;48.0;1;2;46.0;1;2;45.0;1;1;44.0;1;2;0.0;0;2;3;45.0
2733;44.53846153846154;43.75;0.0;38.75;36.0;0.0;0;43.9375;45.0;45.0;43.0;43.0;45.0;45.71428571428572;3;0.0;47.0;0.0;46.0;44;46.22222222222222;0;9;9;0;5;5;0;2;0.0;0;2;0.0;0;2;48.0;1;2;48.0;1;2;45.0;1;2;46.0;1;1;44.0;1;2;0.0;0;2;4;45.25
12;34.2;33.09375;36.0;36.73333333333333;30.0;30.0;44;34.07692307692308;33.0;35.0;42.0;0.0;0.0;35.26666666666667;7;30.0;30.0;40.0;35.0;0;38.77777777777778;0;9;9;0;5;5;0;2;0.0;0;2;49.0;1;2;37.0;1;2;31.0;1;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;31.0
56;34.2;32.09375;43.0;35.8;35.0;40.0;39;35.07692307692308;35.0;35.0;0.0;48.0;0.0;34.76666666666667;7;30.0;30.0;35.0;27.5;0;37.55555555555556;0;9;9;0;5;5;0;2;0.0;0;2;35.0;1;2;35.0;1;2;39.0;1;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;33.66666666666666
92;34.0;34.5625;30.0;34.16666666666666;22.5;30.0;41;35.0;35.0;30.0;0.0;40.0;0.0;33.53333333333333;7;35.0;30.0;40.0;30.0;0;34.11111111111111;1;9;9;0;5;5;0;2;0.0;0;2;34.0;2;2;32.0;1;2;35.0;1;2;35.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;31.33333333333333
205;31.8;26.875;0.0;28.13333333333333;24.4;32.0;0;30.89230769230769;30.0;36.0;0.0;39.0;0.0;27.16666666666667;3;0.0;19.0;40.0;0.0;0;30.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;30.0;1;1;0.0;0;2;0.0;0;2;0;0.0
217;36.44444444444445;37.625;44.0;41.0;35.0;35.0;43;38.07692307692308;40.0;40.0;0.0;45.0;0.0;32.7;7;25.5;30.0;30.0;35.0;0;41.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;43.0;1;2;41.0;1;2;42.0;1;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.77777777777778
242;39.66666666666666;40.375;43.0;39.06666666666667;35.0;35.0;37;41.53846153846154;40.0;40.0;42.5;0.0;0.0;38.06666666666667;7;30.0;40.0;45.0;35.0;0;38.90909090909091;0;11;11;0;6;6;0;2;40.0;1;2;30.0;1;2;39.0;1;2;43.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.81818181818182
348;29.35897435897436;26.6;0.0;16.9375;16.0;0.0;0;32.01190476190477;0.0;46.0;40.0;34.0;16.0;7.6;3;0.0;1.0;0.0;0.0;0;32.2;0;5;5;0;3;3;0;2;30.0;1;2;0.0;0;2;0.0;0;2;33.0;1;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;0;0.0
