NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;BIOLOGIA_ICFES;NOTA_HIST;QUIMICA_ICFES;NOTA_SEM;FILOSOFIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NOTA_DIF;CON_MAT_ICFES;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;GENERO;EPA_UNO;VECES_DIF;VECES_DITO;VECES_SEM;VECES_CD&C;VECES_TEXTOS;CAR_UNO;LOCALIDAD;NAC_UNO;CREDITOS_DIF;NCC_UNO;CREDITOS_TEXTOS;CREDITOS_SEM;CREDITOS_ALGEBRA;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
33;41;40;40;15.0;7;58.0;40;0.0;41;0.0;53.0;57.0;33;73.0;0;1;3;0.0;0;2;1;1;1;1;1;1;9;7;4;15.0;2;1;3;36.93333333333333;2.0;31.5
36;44;40;40;15.0;7;76.0;39;0.0;42;0.0;54.0;58.0;44;70.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;40.8;3.0;40.05882352941177
24;38;42;33;12.0;6;63.0;35;0.0;32;0.0;55.0;62.0;30;84.0;1;1;2;3.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;32.46666666666667;1.0;17.357142857142858
30;31;0;31;13.0;6;60.0;42;0.0;30;0.0;58.0;66.0;43;80.0;0;1;1;0.0;0;2;1;1;1;1;0;0;7;6;4;13.0;2;1;3;36.07692307692308;1.0;12.25
42;41;40;44;15.0;7;67.0;37;0.0;42;0.0;55.0;60.0;31;80.0;0;1;2;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;38.13333333333333;3.0;41.94117647058823
24;40;45;45;8.0;5;45.0;41;56.0;48;56.0;47.0;58.0;23;50.0;2;1;2;7.0;1;2;2;1;1;1;1;2;19;7;4;15.0;2;1;3;33.93333333333333;1.0;12.363636363636363
4;32;34;35;8.0;5;72.0;38;0.0;31;0.0;64.0;61.0;24;73.0;2;1;2;7.0;0;1;2;1;2;1;1;3;10;7;4;15.0;2;1;3;25.466666666666665;1.0;9.0
38;42;44;43;15.0;7;65.0;30;0.0;45;0.0;50.0;67.0;33;81.0;0;1;2;0.0;1;2;3;1;1;1;1;2;1;7;4;15.0;2;1;3;37.733333333333334;2.0;35.529411764705884
33;36;35;39;15.0;7;72.0;31;0.0;42;0.0;57.0;60.0;31;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;16;7;4;15.0;2;1;3;33.86666666666667;2.0;34.35294117647059
37;44;41;30;15.0;7;71.0;43;0.0;33;0.0;46.0;58.0;39;70.0;0;1;2;0.0;0;2;1;1;1;1;1;1;1;7;4;15.0;2;1;3;39.06666666666667;2.0;34.76470588235294
41;48;38;37;15.0;7;61.0;43;0.0;41;0.0;57.0;69.0;41;72.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;41.53333333333333;2.0;33.411764705882355
30;41;37;30;11.0;6;62.0;43;0.0;36;0.0;70.0;63.0;22;72.0;1;1;1;4.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;32.4;2.0;38.333333333333336
31;42;39;36;15.0;7;63.0;43;0.0;32;0.0;71.0;69.0;30;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;35.266666666666666;2.0;33.76470588235294
45;47;38;37;15.0;7;66.0;43;0.0;41;0.0;70.0;65.0;43;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;42.733333333333334;2.0;36.35294117647059
38;42;39;34;15.0;7;68.0;44;0.0;37;0.0;52.0;57.0;39;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;5;7;4;15.0;2;1;3;39.4;2.0;34.35294117647059
41;39;39;32;15.0;7;63.0;43;0.0;42;0.0;62.0;58.0;41;72.0;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;40.2;2.0;34.88235294117647
30;41;37;39;15.0;7;57.0;44;0.0;35;0.0;53.0;73.0;30;74.0;0;1;2;0.0;0;2;1;1;1;1;1;1;15;7;4;15.0;2;1;3;35.2;2.0;30.529411764705884
36;41;40;31;15.0;7;70.0;43;0.0;42;0.0;58.0;69.0;30;62.0;0;1;1;0.0;1;2;1;1;1;1;1;0;18;7;4;15.0;2;1;3;36.6;2.0;34.529411764705884
32;35;30;30;15.0;7;65.0;34;0.0;33;0.0;77.0;63.0;30;64.0;0;1;3;0.0;0;2;3;1;2;2;1;4;8;7;4;15.0;2;1;3;31.8;2.0;31.647058823529413
35;43;38;37;15.0;7;61.0;43;0.0;43;0.0;56.0;62.0;42;73.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;40.06666666666667;2.0;35.0
29;37;40;33;8.0;5;64.0;43;0.0;39;0.0;62.0;63.0;23;63.0;2;1;2;7.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;32.733333333333334;2.0;35.875
30;42;37;36;15.0;7;70.0;42;0.0;35;0.0;50.0;52.0;32;67.0;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;35.4;2.0;35.88235294117647
41;42;39;33;11.0;6;62.0;43;0.0;38;0.0;63.0;59.0;28;70.0;1;1;3;4.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;36.93333333333333;2.0;35.09090909090909
30;42;37;32;15.0;7;59.0;42;0.0;40;0.0;62.0;65.0;30;67.0;0;1;1;0.0;1;2;2;1;1;1;1;1;1;7;4;15.0;2;1;3;34.93333333333333;2.0;35.705882352941174
31;43;39;33;15.0;7;60.0;42;0.0;36;0.0;51.0;58.0;42;73.0;0;1;1;0.0;1;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;38.53333333333333;2.0;34.588235294117645
33;36;37;38;15.0;7;47.0;32;51.0;35;53.0;49.0;57.0;36;65.0;0;1;1;0.0;0;2;2;1;1;1;1;1;16;7;4;15.0;2;1;3;35.06666666666667;2.0;34.529411764705884
39;45;41;34;15.0;7;58.0;44;53.0;38;54.0;46.0;71.0;30;62.0;0;1;1;0.0;0;2;1;1;1;1;1;0;18;7;4;15.0;2;1;3;37.93333333333333;2.0;35.64705882352941
31;31;30;30;15.0;7;45.0;30;59.0;32;48.0;63.0;64.0;42;52.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;33.666666666666664;2.0;34.529411764705884
21;35;24;36;6.0;4;55.0;36;54.0;33;48.0;51.0;58.0;26;60.0;3;2;3;9.0;0;1;3;1;1;1;3;4;6;7;4;15.0;2;1;3;28.4;1.0;28.0
50;42;39;39;15.0;7;56.0;43;58.0;45;48.0;56.0;60.0;50;73.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;45.46666666666667;2.0;39.35294117647059
44;46;38;38;15.0;7;55.0;41;69.0;38;59.0;66.0;62.0;30;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;5;7;4;15.0;2;1;3;38.53333333333333;1.0;27.41176470588235
31;40;33;30;15.0;7;71.0;42;69.0;30;50.0;45.0;56.0;32;58.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;34.06666666666667;2.0;37.1764705882353
32;26;7;0;3.0;1;58.0;3;66.0;3;63.0;47.0;52.0;12;63.0;6;2;1;12.0;0;1;2;2;2;2;2;6;20;7;4;15.0;2;1;3;14.6;1.0;6.0
31;43;36;31;15.0;7;59.0;45;64.0;38;53.0;70.0;62.0;36;64.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;36.93333333333333;1.0;26.823529411764707
30;45;39;36;15.0;7;61.0;44;0.0;38;0.0;53.0;58.0;30;73.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;36.0;2.0;34.11764705882353
43;40;42;34;15.0;7;69.0;45;0.0;41;0.0;64.0;63.0;46;73.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;42.8;2.0;35.11764705882353
38;41;42;35;15.0;7;66.0;45;0.0;42;0.0;52.0;59.0;39;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;40.2;2.0;36.23529411764706
43;41;37;38;15.0;7;68.0;45;0.0;40;0.0;82.0;71.0;40;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;40.86666666666667;3.0;40.76470588235294
31;38;37;36;15.0;7;65.0;44;0.0;40;0.0;49.0;64.0;31;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;35.4;2.0;35.23529411764706
32;42;41;34;15.0;7;65.0;46;0.0;34;0.0;63.0;65.0;30;62.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;36.13333333333333;1.0;27.941176470588236
31;41;40;36;15.0;7;67.0;44;0.0;38;0.0;53.0;64.0;30;74.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;35.8;2.0;37.411764705882355
16;36;35;31;12.0;6;72.0;43;0.0;35;0.0;79.0;60.0;30;58.0;1;1;2;3.0;0;2;2;1;1;1;1;2;1;7;4;15.0;2;1;3;30.8;1.0;25.545454545454547
31;43;46;33;15.0;7;78.0;43;0.0;39;0.0;85.0;68.0;31;91.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;36.86666666666667;2.0;36.88235294117647
36;47;33;34;11.0;6;69.0;41;0.0;39;0.0;59.0;63.0;24;70.0;1;1;1;4.0;0;2;3;1;1;1;1;1;18;7;4;15.0;2;1;3;34.6;2.0;33.36363636363637
40;30;45;36;15.0;7;67.0;44;0.0;37;0.0;56.0;66.0;36;70.0;0;1;2;0.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;38.333333333333336;2.0;32.529411764705884
32;32;45;35;15.0;7;62.0;44;0.0;38;0.0;51.0;64.0;33;68.0;0;1;2;0.0;1;2;1;2;1;1;1;2;20;7;4;15.0;2;1;3;36.2;1.0;15.8
30;34;40;38;15.0;7;65.0;43;0.0;33;0.0;65.0;69.0;34;78.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;35.4;2.0;34.1764705882353
39;37;44;37;15.0;7;64.0;46;0.0;42;0.0;54.0;58.0;40;87.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;40.666666666666664;2.0;37.76470588235294
30;36;41;34;15.0;7;62.0;45;0.0;39;0.0;66.0;62.0;33;73.0;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;35.93333333333333;2.0;38.94117647058823
35;34;32;35;15.0;7;66.0;30;0.0;31;0.0;66.0;60.0;35;73.0;0;1;2;0.0;1;2;2;1;2;1;1;3;20;7;4;15.0;2;1;3;33.53333333333333;2.0;34.88235294117647
20;30;38;31;12.0;6;61.0;41;0.0;32;0.0;55.0;59.0;36;74.0;1;1;2;3.0;0;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;32.333333333333336;2.0;31.4
40;35;33;38;15.0;7;57.0;43;0.0;34;0.0;76.0;60.0;41;76.0;0;1;2;0.0;0;2;1;1;1;1;1;1;7;7;4;15.0;2;1;3;38.53333333333333;2.0;38.8235294117647
34;39;40;30;15.0;7;69.0;41;0.0;36;0.0;62.0;59.0;36;67.0;0;1;2;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;36.8;2.0;36.529411764705884
30;42;44;37;15.0;7;62.0;42;0.0;40;0.0;85.0;57.0;39;76.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;38.6;2.0;34.411764705882355
24;31;30;31;12.0;6;72.0;42;0.0;34;0.0;74.0;64.0;31;74.0;1;1;2;3.0;0;2;1;1;1;1;1;1;16;7;4;15.0;2;1;3;31.133333333333333;1.0;7.5
34;33;30;35;15.0;7;67.0;41;0.0;34;0.0;62.0;64.0;32;84.0;0;1;2;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;33.8;2.0;33.94117647058823
35;40;42;30;15.0;7;65.0;44;0.0;44;0.0;55.0;65.0;36;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;38.333333333333336;2.0;35.294117647058826
31;33;44;35;15.0;7;65.0;44;0.0;34;0.0;58.0;68.0;34;65.0;0;1;2;0.0;1;2;1;2;1;1;1;2;20;7;4;15.0;2;1;3;36.0;2.0;34.2
20;30;30;32;12.0;6;70.0;40;0.0;36;0.0;57.0;58.0;36;72.0;1;1;2;3.0;0;2;1;1;1;1;1;1;18;7;4;15.0;2;1;3;31.466666666666665;1.0;7.8
31;32;35;33;15.0;7;69.0;43;0.0;39;0.0;57.0;63.0;35;69.0;0;1;2;0.0;0;2;1;2;1;1;1;2;8;7;4;15.0;2;1;3;35.0;2.0;35.76470588235294
34;30;38;38;15.0;7;57.0;42;0.0;39;0.0;51.0;58.0;34;68.0;0;1;3;0.0;0;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;35.666666666666664;2.0;32.11764705882353
30;38;46;33;15.0;7;66.0;44;0.0;39;0.0;52.0;59.0;30;63.0;0;1;2;0.0;1;2;1;1;1;1;1;1;6;7;4;15.0;2;1;3;35.86666666666667;1.0;29.75
39;37;38;33;15.0;7;53.0;42;65.0;31;55.0;43.0;52.0;33;74.0;0;1;2;0.0;0;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;36.46666666666667;2.0;36.64705882352941
30;32;37;33;9.0;5;53.0;0;62.0;45;62.0;53.0;58.0;22;59.0;2;3;1;6.0;0;1;3;1;3;1;1;3;8;7;4;15.0;2;1;3;26.266666666666666;1.0;11.0
43;35;30;44;15.0;7;64.0;42;65.0;31;47.0;47.0;50.0;38;57.0;0;1;2;0.0;0;2;1;1;1;2;1;2;18;7;4;15.0;2;1;3;38.0;2.0;34.64705882352941
17;5;9;4;3.0;2;56.0;39;62.0;34;47.0;57.0;55.0;17;81.0;5;1;3;12.0;0;1;3;3;1;3;3;5;20;7;4;15.0;2;1;3;17.533333333333335;1.0;1.2
30;30;38;33;15.0;7;74.0;41;0.0;37;0.0;58.0;55.0;31;65.0;0;1;2;0.0;1;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;33.46666666666667;2.0;32.294117647058826
30;34;30;30;9.0;5;64.0;0;54.0;39;47.0;52.0;57.0;20;64.0;1;0;1;4.0;0;1;3;2;3;3;2;5;11;6;4;13.0;2;1;3;28.23076923076923;2.0;36.0
30;41;43;36;15.0;7;65.0;42;0.0;42;0.0;63.0;50.0;38;70.0;0;1;2;0.0;1;2;1;1;1;1;1;1;14;7;4;15.0;2;1;3;38.13333333333333;2.0;35.529411764705884
30;36;30;32;11.0;6;65.0;44;0.0;41;0.0;76.0;60.0;20;65.0;1;1;2;4.0;0;2;2;1;1;1;1;2;19;7;4;15.0;2;1;3;30.866666666666667;2.0;35.54545454545455
30;44;41;34;15.0;7;66.0;43;0.0;37;0.0;59.0;59.0;31;65.0;0;1;2;0.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;36.06666666666667;2.0;33.64705882352941
30;40;30;33;15.0;7;66.0;41;0.0;33;0.0;56.0;55.0;30;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;33.2;2.0;33.88235294117647
30;38;35;32;15.0;7;59.0;36;0.0;36;0.0;88.0;50.0;30;74.0;0;1;3;0.0;0;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;33.06666666666667;2.0;34.2
32;40;38;34;15.0;7;52.0;40;58.0;35;38.0;54.0;47.0;43;69.0;0;2;2;0.0;0;2;2;2;2;2;2;7;20;7;4;15.0;2;1;3;38.2;2.0;36.05882352941177
30;34;36;36;15.0;7;64.0;33;0.0;36;0.0;57.0;50.0;30;72.0;0;1;2;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;32.53333333333333;2.0;34.8
46;34;47;41;15.0;7;72.0;40;0.0;42;0.0;80.0;74.0;40;78.0;0;1;2;0.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;41.53333333333333;3.0;40.470588235294116
36;31;34;44;15.0;7;51.0;32;61.0;39;52.0;60.0;58.0;30;65.0;0;1;2;0.0;1;2;2;2;1;1;1;3;4;7;4;15.0;2;1;3;33.666666666666664;2.0;36.05882352941177
30;42;37;42;15.0;7;69.0;35;0.0;45;0.0;80.0;71.0;31;67.0;0;1;2;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;35.266666666666666;2.0;39.35294117647059
43;35;31;32;15.0;7;69.0;35;0.0;30;0.0;66.0;60.0;44;73.0;0;1;1;0.0;0;2;1;1;1;2;1;1;10;7;4;15.0;2;1;3;37.93333333333333;2.0;31.941176470588236
32;34;40;39;15.0;7;65.0;37;0.0;30;0.0;75.0;73.0;30;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;33.8;2.0;35.23529411764706
30;31;41;39;15.0;7;69.0;38;0.0;41;0.0;75.0;68.0;36;66.0;0;1;1;0.0;0;2;2;2;1;2;1;3;4;7;4;15.0;2;1;3;35.6;2.0;35.294117647058826
35;38;42;35;15.0;7;72.0;37;0.0;32;0.0;70.0;69.0;30;76.0;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;35.06666666666667;2.0;35.1764705882353
23;39;36;43;12.0;6;70.0;38;0.0;43;0.0;70.0;51.0;30;76.0;1;1;2;3.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;33.4;1.0;25.4
30;41;38;42;15.0;7;72.0;41;0.0;43;0.0;75.0;71.0;35;75.0;0;1;2;0.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;37.0;2.0;34.23529411764706
30;36;36;32;15.0;7;68.0;38;0.0;36;0.0;69.0;64.0;30;65.0;0;1;2;0.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;33.2;1.0;28.88235294117647
41;40;39;35;15.0;7;71.0;42;0.0;31;0.0;81.0;70.0;38;75.0;0;1;1;0.0;0;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;38.86666666666667;2.0;35.11764705882353
30;34;45;32;15.0;7;75.0;44;0.0;41;0.0;76.0;70.0;40;72.0;0;1;1;0.0;0;2;3;1;1;1;1;1;20;7;4;15.0;2;1;3;37.93333333333333;2.0;35.529411764705884
32;35;42;34;15.0;7;69.0;47;0.0;40;0.0;82.0;71.0;33;66.0;0;1;1;0.0;0;2;2;1;1;1;1;1;9;7;4;15.0;2;1;3;36.666666666666664;2.0;35.76470588235294
37;42;39;39;15.0;7;67.0;38;0.0;37;0.0;63.0;65.0;44;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;1;7;4;15.0;2;1;3;40.06666666666667;2.0;39.94117647058823
32;35;38;32;15.0;7;66.0;40;0.0;41;0.0;67.0;65.0;30;67.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;34.333333333333336;2.0;33.8
38;41;44;35;15.0;7;67.0;47;0.0;45;0.0;66.0;63.0;42;76.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;41.733333333333334;3.0;40.588235294117645
31;36;44;40;15.0;7;66.0;45;0.0;40;0.0;75.0;76.0;30;62.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;36.2;2.0;39.588235294117645
34;46;40;45;15.0;7;68.0;43;0.0;42;0.0;67.0;60.0;48;71.0;0;1;2;0.0;0;2;3;1;1;1;1;2;4;7;4;15.0;2;1;3;42.6;2.0;38.07142857142857
32;49;41;43;15.0;7;67.0;40;0.0;45;0.0;63.0;58.0;34;71.0;0;1;2;0.0;0;2;2;1;1;1;1;2;5;7;4;15.0;2;1;3;38.666666666666664;2.0;37.05882352941177
30;38;33;37;15.0;7;69.0;37;0.0;34;0.0;61.0;55.0;30;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;33.13333333333333;2.0;34.470588235294116
40;42;39;41;15.0;7;66.0;39;0.0;41;0.0;67.0;67.0;33;76.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.266666666666666;2.0;36.23529411764706
33;40;42;42;15.0;7;72.0;39;0.0;35;0.0;57.0;61.0;30;75.0;0;1;1;0.0;0;2;1;1;1;2;1;1;11;7;4;15.0;2;1;3;35.86666666666667;2.0;37.294117647058826
30;39;31;43;15.0;7;65.0;39;0.0;43;0.0;62.0;66.0;31;67.0;0;1;2;0.0;1;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;34.53333333333333;2.0;38.6
44;39;40;40;15.0;7;64.0;35;0.0;39;0.0;63.0;63.0;30;60.0;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;37.266666666666666;3.0;42.588235294117645
30;41;34;35;15.0;7;66.0;40;0.0;35;0.0;63.0;66.0;32;70.0;0;1;2;0.0;0;2;3;1;1;1;1;2;18;7;4;15.0;2;1;3;34.53333333333333;2.0;33.142857142857146
30;30;32;32;15.0;7;70.0;39;0.0;37;0.0;68.0;71.0;37;73.0;0;1;2;0.0;0;2;3;2;1;2;1;4;8;7;4;15.0;2;1;3;33.93333333333333;2.0;31.647058823529413
34;31;45;35;15.0;7;66.0;46;0.0;33;0.0;73.0;68.0;31;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;35.86666666666667;2.0;35.57142857142857
30;40;37;45;15.0;7;67.0;38;0.0;42;0.0;79.0;58.0;40;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;37.8;2.0;36.76470588235294
46;49;41;42;15.0;7;72.0;45;0.0;46;0.0;77.0;70.0;46;74.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;45.333333333333336;3.0;41.11764705882353
30;37;38;40;15.0;7;70.0;39;0.0;40;0.0;70.0;55.0;30;70.0;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;34.53333333333333;1.0;3.9411764705882355
38;36;42;32;15.0;7;71.0;41;0.0;40;0.0;62.0;66.0;38;73.0;0;1;2;0.0;1;2;3;1;1;1;1;2;12;7;4;15.0;2;1;3;38.4;2.0;37.23529411764706
27;35;40;33;12.0;6;67.0;43;0.0;33;0.0;83.0;75.0;30;73.0;1;1;2;3.0;0;2;1;1;1;1;1;1;16;7;4;15.0;2;1;3;33.53333333333333;1.0;11.642857142857142
30;42;36;42;15.0;7;70.0;38;0.0;43;0.0;76.0;66.0;32;72.0;0;1;3;0.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;35.666666666666664;2.0;34.94117647058823
31;40;36;43;15.0;7;65.0;35;0.0;39;0.0;66.0;71.0;32;65.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;35.0;2.0;36.11764705882353
30;35;35;36;15.0;7;62.0;41;0.0;40;0.0;70.0;70.0;31;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;34.13333333333333;2.0;33.1764705882353
32;33;39;31;15.0;7;68.0;38;0.0;37;0.0;62.0;60.0;37;69.0;0;1;2;0.0;0;2;3;1;1;1;1;2;16;7;4;15.0;2;1;3;35.46666666666667;2.0;35.64705882352941
30;49;44;43;15.0;7;72.0;46;0.0;48;0.0;73.0;72.0;33;67.0;0;1;1;0.0;1;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;39.4;3.0;42.05882352941177
30;39;39;38;11.0;6;65.0;37;0.0;32;0.0;70.0;60.0;21;71.0;1;1;2;4.0;1;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;31.6;2.0;32.72727272727273
38;40;39;32;15.0;7;67.0;43;0.0;37;0.0;71.0;67.0;38;70.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;38.6;2.0;34.88235294117647
33;34;37;34;15.0;7;66.0;41;0.0;36;0.0;58.0;69.0;30;68.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;34.2;2.0;34.1764705882353
30;38;37;43;15.0;7;57.0;35;0.0;44;0.0;51.0;57.0;31;86.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;34.733333333333334;2.0;32.88235294117647
30;33;38;38;15.0;7;67.0;42;0.0;35;0.0;67.0;70.0;30;64.0;0;1;2;0.0;1;2;3;1;1;1;1;2;16;7;4;15.0;2;1;3;33.93333333333333;2.0;33.36363636363637
30;39;39;35;15.0;7;73.0;40;0.0;36;0.0;75.0;74.0;34;75.0;0;1;2;0.0;0;2;3;1;1;1;1;2;16;7;4;15.0;2;1;3;35.53333333333333;2.0;37.57142857142857
27;26;30;19;4.0;2;70.0;40;0.0;19;0.0;70.0;71.0;22;65.0;5;1;2;11.0;0;1;2;2;2;2;1;5;4;7;4;15.0;2;1;3;26.6;2.0;35.0
44;36;38;45;15.0;7;67.0;35;0.0;31;0.0;73.0;60.0;37;68.0;0;1;1;0.0;1;2;1;2;1;1;1;1;9;7;4;15.0;2;1;3;38.266666666666666;2.0;39.05882352941177
30;38;32;45;15.0;7;70.0;38;0.0;43;0.0;57.0;73.0;30;64.0;0;1;2;0.0;1;2;2;1;1;1;1;2;16;7;4;15.0;2;1;3;34.266666666666666;2.0;36.705882352941174
41;41;38;39;15.0;7;69.0;42;0.0;37;0.0;63.0;61.0;32;72.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;37.93333333333333;2.0;37.35294117647059
32;32;43;30;15.0;7;71.0;43;0.0;35;0.0;81.0;72.0;36;70.0;0;1;2;0.0;1;2;3;1;1;2;1;3;8;7;4;15.0;2;1;3;36.06666666666667;2.0;31.142857142857142
41;39;38;45;15.0;7;66.0;43;0.0;42;0.0;62.0;60.0;42;69.0;0;1;2;0.0;0;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;41.2;3.0;44.76470588235294
32;38;39;35;15.0;7;66.0;39;0.0;31;0.0;59.0;63.0;33;73.0;0;1;3;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;35.06666666666667;2.0;36.285714285714285
30;32;36;34;15.0;7;64.0;41;0.0;43;0.0;56.0;71.0;39;72.0;0;1;2;0.0;1;2;3;2;1;2;1;4;3;7;4;15.0;2;1;3;36.06666666666667;2.0;34.785714285714285
30;37;43;33;15.0;7;67.0;43;0.0;38;0.0;68.0;69.0;30;67.0;0;1;1;0.0;1;2;2;1;1;1;1;1;9;7;4;15.0;2;1;3;35.13333333333333;2.0;33.76470588235294
37;46;44;40;15.0;7;70.0;41;0.0;43;0.0;70.0;66.0;44;71.0;0;1;3;0.0;0;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;42.13333333333333;2.0;37.470588235294116
33;38;39;43;15.0;7;66.0;43;0.0;42;0.0;71.0;63.0;35;73.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;37.6;2.0;35.88235294117647
36;40;44;40;15.0;7;66.0;48;0.0;43;0.0;77.0;69.0;45;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;42.333333333333336;3.0;40.64705882352941
