NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIA;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS
22;41.66666666666666;45.0;40.89285714285715;45.0;40.0;0.0;50.0;43.125;3;40.0;0.0;35.0;35.0;40.0;0.0;40.0;40.0;0;36.66666666666666;0;6;6;0;3;3;0;2;40.0;1;1;40.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2;35.0
24;35.33333333333334;35.0;32.3125;30.0;22.5;38.0;33.0;33.15384615384615;3;25.0;0.0;30.0;20.66666666666667;30.0;30.0;35.0;30.0;0;27.88461538461538;3;13;7;6;6;3;3;1;22.5;2;1;25.0;2;3;40.0;1;2;35.0;1;3;40.0;1;2;0.0;0;2;0.0;3;2;0.0;0;2;1;27.71428571428572
27;38.33333333333334;35.0;36.625;40.0;30.0;30.0;38.0;38.06666666666667;6;30.0;0.0;30.0;40.0;35.0;35.0;30.0;35.0;40;35.45454545454545;0;11;11;0;5;5;0;2;30.0;1;1;40.0;1;3;35.0;1;2;30.0;1;3;40.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;33.06666666666667
28;37.0;45.0;38.0;40.0;35.0;40.0;39.0;37.53333333333333;6;30.0;0.0;35.0;40.0;35.0;45.0;30.0;40.0;44;36.23076923076923;0;13;13;0;6;6;0;2;30.0;1;1;30.0;1;3;45.0;1;2;35.0;1;3;40.0;1;2;0.0;0;2;38.0;1;2;0.0;0;2;2;36.66666666666666
31;33.13333333333333;41.0;30.46875;30.0;27.5;30.0;45.0;37.73333333333333;6;40.0;0.0;40.0;45.0;45.0;30.0;35.0;45.0;41;40.61538461538461;1;13;13;0;6;6;0;2;40.0;1;1;35.0;1;3;45.0;1;2;40.0;1;3;40.0;1;2;46.5;2;2;0.0;0;2;0.0;0;2;2;35.96666666666667
32;37.66666666666666;40.0;34.25;35.0;25.0;42.0;37.0;37.66666666666666;6;30.0;0.0;32.5;30.0;30.0;30.0;26.66666666666667;30.0;43;34.15384615384615;1;13;13;0;6;6;0;2;30.0;1;1;30.0;1;3;30.0;1;2;35.0;1;3;35.0;1;2;44.5;2;2;0.0;0;2;0.0;0;2;2;34.46666666666667
33;35.0;0.0;30.0;30.0;25.0;0.0;0.0;26.08333333333333;2;13.25;0.0;40.0;0.0;35.0;0.0;0.0;30.0;0;14.4;2;5;0;5;2;0;2;1;0.0;0;1;12.33333333333333;3;3;0.0;0;2;0.0;0;3;17.5;4;2;0.0;0;2;0.0;0;2;0.0;0;2;1;16.66666666666667
40;33.6;32.0;33.125;32.5;27.5;35.0;35.0;41.13333333333333;6;40.0;0.0;35.0;45.0;45.0;35.0;30.0;30.0;45;37.13333333333333;1;15;15;0;7;7;0;2;35.0;1;1;30.0;1;3;40.0;1;2;35.0;1;3;40.0;1;2;43.5;2;2;40.0;1;2;0.0;0;2;2;35.83333333333334
41;36.33333333333334;35.0;30.25;30.0;27.5;30.0;32.0;34.66666666666666;6;30.0;0.0;45.0;30.0;35.0;35.0;30.0;35.0;32;32.8;1;15;15;0;7;7;0;2;30.0;1;1;30.0;1;3;30.0;2;2;30.0;1;3;35.0;1;2;0.0;0;2;45.0;1;2;31.0;1;2;2;32.16666666666666
44;33.46666666666667;36.0;30.15625;30.0;22.5;35.0;30.0;32.0;5;21.66666666666667;0.0;30.0;22.5;35.0;30.0;28.0;27.5;38;36.16666666666666;1;15;12;3;7;6;1;2;35.0;1;1;27.5;2;3;30.0;1;2;35.0;1;3;45.0;1;2;0.0;0;2;45.0;1;2;40.0;1;2;2;33.26666666666667
45;38.0;50.0;32.90625;30.0;27.5;35.0;37.0;40.4;6;35.0;0.0;40.0;35.0;40.0;35.0;30.0;45.0;45;33.46153846153846;1;13;13;0;6;6;0;2;45.0;1;1;30.0;1;3;35.0;1;2;30.0;1;3;30.0;1;2;40.0;2;2;0.0;0;2;0.0;0;2;2;37.26666666666667
46;36.33333333333334;45.0;40.625;35.0;45.0;45.0;40.0;41.46666666666667;6;35.0;0.0;40.0;45.0;35.0;40.0;30.0;30.0;45;38.23076923076923;0;13;13;0;6;6;0;2;35.0;1;1;40.0;1;3;45.0;1;2;30.0;1;3;40.0;1;2;0.0;0;2;41.0;1;2;0.0;0;2;2;35.73333333333333
52;34.66666666666666;40.0;32.40625;25.0;27.5;35.0;43.0;35.2;6;30.0;0.0;35.0;30.0;30.0;35.0;40.0;30.0;44;34.76666666666667;2;15;12;3;7;6;1;2;35.0;1;1;27.5;2;3;35.0;1;2;32.0;1;3;35.0;1;2;44.0;2;2;40.0;1;2;0.0;0;2;2;33.4
53;38.0;45.0;35.40625;35.0;27.5;35.0;42.0;39.4;6;40.0;0.0;45.0;40.0;45.0;40.0;30.0;30.0;45;35.45454545454545;0;11;11;0;5;5;0;2;40.0;1;1;35.0;1;3;35.0;1;2;35.0;1;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;38.66666666666666
59;33.0;35.0;30.0;30.0;25.0;0.0;0.0;26.0;1;15.5;0.0;21.66666666666667;0.0;45.0;1.0;0.0;35.0;0;21.875;2;4;0;4;2;0;2;1;20.0;3;1;22.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1;12.875
60;37.66666666666666;45.0;35.75;35.0;32.5;40.0;36.0;39.2;6;35.0;0.0;40.0;30.0;40.0;30.0;27.5;30.0;40;38.15384615384615;1;13;13;0;6;6;0;2;40.0;1;1;30.0;1;3;45.0;1;2;35.0;1;3;40.0;1;2;45.5;2;2;0.0;0;2;0.0;0;2;2;34.2
61;36.33333333333334;40.0;34.71875;27.5;30.0;30.0;34.0;38.93333333333333;6;30.0;0.0;50.0;35.0;32.5;30.0;30.0;30.0;40;35.86666666666667;0;15;15;0;7;7;0;2;35.0;1;1;30.0;1;3;35.0;1;2;35.0;1;3;40.0;1;2;35.0;1;2;44.0;1;2;0.0;0;2;2;33.0
62;38.0;40.0;36.1875;35.0;40.0;30.0;42.0;40.86666666666667;6;35.0;0.0;45.0;35.0;45.0;40.0;35.0;35.0;45;36.23076923076923;0;13;13;0;6;6;0;2;40.0;1;1;35.0;1;3;35.0;1;2;30.0;1;3;40.0;1;2;0.0;0;2;43.0;1;2;0.0;0;2;2;37.8
63;31.37777777777778;32.0;32.78125;32.5;25.0;41.0;45.0;31.53333333333333;5;35.0;0.0;30.0;24.5;45.0;35.0;30.0;30.0;36;33.84615384615385;0;13;13;0;6;6;0;2;35.0;1;1;30.0;1;3;35.0;1;2;35.0;1;3;35.0;1;2;0.0;0;2;35.0;1;2;0.0;0;2;2;33.63333333333333
66;33.66666666666666;45.0;35.15625;27.5;40.0;30.0;45.0;40.93333333333333;6;35.0;0.0;45.0;45.0;45.0;30.0;30.0;30.0;39;40.46153846153846;1;13;13;0;6;6;0;2;35.0;1;1;40.0;1;3;40.0;1;2;40.0;1;3;40.0;1;2;45.5;2;2;0.0;0;2;0.0;0;2;2;33.66666666666666
70;32.11111111111111;40.0;33.6875;30.0;35.0;35.0;32.0;35.4;5;25.0;0.0;40.0;40.0;22.5;30.0;35.0;30.0;36;31.0;1;13;10;3;6;5;1;2;40.0;1;1;21.66666666666667;3;3;30.0;1;2;30.0;1;3;30.0;1;2;44.0;1;2;0.0;0;2;0.0;0;2;2;31.7
72;27.0;15.0;30.0;30.0;15.0;0.0;0.0;28.75;1;0.0;0.0;35.0;0.0;15.0;0.0;0.0;17.5;0;15.0;1;6;0;6;3;0;3;1;15.0;1;1;15.0;3;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;15.0;1;2;0.0;0;2;1;15.0
74;30.42222222222222;39.0;29.53125;22.5;33.33333333333334;25.0;30.0;36.0;6;30.0;0.0;30.0;30.0;25.0;35.0;30.0;25.0;36;31.66666666666667;1;15;13;2;7;6;1;2;30.0;1;1;30.0;1;3;26.5;2;2;30.0;1;3;30.0;1;2;43.0;1;2;33.0;1;2;0.0;0;2;2;35.2
78;35.66666666666666;40.0;35.78125;35.0;27.5;30.0;35.0;39.8;6;30.0;0.0;40.0;30.0;35.0;30.0;30.0;30.0;39;39.87179487179488;1;13;13;0;6;6;0;2;40.0;1;1;40.0;1;3;40.0;1;2;35.0;1;3;40.0;1;2;46.66666666666666;3;2;0.0;0;2;0.0;0;2;2;31.56666666666667
79;33.24444444444445;41.0;36.09375;27.5;40.0;35.0;40.0;39.4;6;45.0;0.0;40.0;40.0;40.0;35.0;30.0;30.0;40;34.15384615384615;1;13;13;0;6;6;0;2;35.0;1;1;30.0;1;3;30.0;1;2;35.0;1;3;35.0;1;2;42.0;2;2;0.0;0;2;0.0;0;2;2;31.5
81;30.26666666666667;37.0;34.375;30.0;35.0;40.0;40.0;33.1;4;27.5;0.0;35.0;30.0;27.5;35.0;27.5;27.5;30;35.46666666666667;2;15;11;4;7;5;2;2;27.5;2;1;30.0;1;3;45.0;1;2;27.5;2;3;40.0;1;2;40.0;1;2;41.0;1;2;0.0;0;2;2;32.9
82;39.93333333333333;37.0;40.3125;40.0;35.0;30.0;45.0;42.0;6;50.0;0.0;40.0;40.0;40.0;35.0;30.0;40.0;39;40.75555555555556;1;15;15;0;7;7;0;2;35.0;1;1;40.0;1;3;45.0;1;2;35.0;1;3;40.0;1;2;45.66666666666666;3;2;45.0;1;2;0.0;0;2;2;35.96666666666667
84;37.33333333333334;40.0;31.60714285714286;35.0;22.5;0.0;30.0;34.44444444444444;2;23.33333333333333;0.0;40.0;30.0;35.0;35.0;35.0;30.0;0;33.4375;1;8;5;3;4;3;1;2;35.0;1;1;27.5;2;3;35.0;1;2;0.0;0;3;40.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;33.33333333333334
89;36.66666666666666;40.0;33.6875;30.0;30.0;30.0;37.0;38.53333333333333;6;40.0;0.0;40.0;45.0;45.0;40.0;35.0;35.0;37;38.66666666666666;0;15;15;0;7;7;0;2;45.0;1;1;35.0;1;3;45.0;1;2;30.0;1;3;40.0;1;2;0.0;0;2;43.0;1;2;42.0;1;2;2;32.93333333333333
90;32.8;36.0;33.78125;22.5;30.0;37.0;42.0;43.46666666666667;6;45.0;0.0;40.0;30.0;30.0;35.0;30.0;30.0;37;35.1;1;15;12;3;7;6;1;2;40.0;1;1;22.5;2;3;35.0;1;2;45.0;1;3;35.0;1;2;0.0;0;2;37.0;1;2;35.0;1;2;2;35.8
91;37.46666666666667;36.0;39.375;40.0;35.0;40.0;50.0;38.46666666666667;6;30.0;0.0;30.0;45.0;40.0;40.0;35.0;45.0;43;38.84615384615385;1;13;13;0;6;6;0;2;40.0;1;1;35.0;1;3;50.0;1;2;30.0;1;3;40.0;1;2;45.0;2;2;0.0;0;2;0.0;0;2;2;34.86666666666667
95;30.4;38.0;32.78125;25.0;27.5;41.0;45.0;36.4;6;35.0;0.0;30.0;30.0;43.0;35.0;45.0;28.33333333333333;37;34.88235294117647;1;17;14;3;8;7;1;2;30.0;1;1;25.0;2;3;32.0;1;2;40.0;1;3;38.0;1;2;45.0;1;2;35.0;1;2;34.0;1;2;2;31.6
98;33.0;40.0;34.375;30.0;30.0;35.0;45.0;33.23333333333333;5;25.0;0.0;40.0;40.0;35.0;35.0;30.0;32.5;41;36.15384615384615;2;13;10;3;6;5;1;2;40.0;1;1;25.0;3;3;35.0;1;2;35.0;1;3;40.0;1;2;50.0;2;2;0.0;0;2;0.0;0;2;2;35.26666666666667
100;36.2;44.0;30.09375;27.5;25.0;28.5;36.0;34.2;6;30.0;0.0;30.0;30.0;45.0;35.0;30.0;35.0;41;30.45454545454545;2;11;6;5;5;3;2;2;40.0;1;1;26.66666666666667;3;3;27.5;2;2;30.0;1;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.76666666666667
102;34.0;40.0;33.5625;25.0;25.0;41.0;40.0;35.06666666666667;5;25.0;0.0;35.0;27.5;30.0;30.0;40.0;30.0;36;33.65384615384615;2;13;11;2;6;5;1;2;30.0;1;1;32.5;2;3;30.0;1;2;35.0;1;3;27.5;2;2;0.0;0;2;45.0;1;2;0.0;0;2;2;34.0
107;37.33333333333334;50.0;34.6875;28.33333333333333;35.0;45.0;40.0;33.93333333333333;6;30.0;0.0;35.0;26.66666666666667;45.0;35.0;25.0;30.0;35;30.90909090909091;2;11;9;2;5;4;1;2;30.0;2;1;30.0;1;3;27.5;2;2;35.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.0
108;31.33333333333333;40.0;33.1875;30.0;35.0;32.0;31.0;36.66666666666666;6;30.0;0.0;45.0;35.0;30.0;30.0;40.0;27.5;43;31.13636363636364;1;11;10;1;5;4;1;2;27.5;2;1;30.0;1;3;30.0;1;2;35.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.16666666666667
110;35.0;35.0;31.71875;27.5;27.5;30.0;40.0;34.6;6;30.0;0.0;30.0;35.0;35.0;40.0;35.0;40.0;31;35.93333333333333;1;15;15;0;7;7;0;2;40.0;1;1;30.0;1;3;35.0;1;2;35.0;1;3;35.0;1;2;42.0;2;2;40.0;1;2;0.0;0;2;2;33.7
112;31.83333333333333;35.0;34.15625;32.5;20.0;38.0;44.0;35.33333333333334;5;20.0;0.0;45.0;18.0;27.5;20.0;27.5;32.5;36;32.88461538461539;1;13;10;3;6;5;1;2;35.0;1;1;27.5;2;3;35.0;1;2;30.0;1;3;30.0;1;2;0.0;0;2;45.0;1;2;0.0;0;2;2;39.6
113;34.0;40.0;32.875;30.0;30.0;30.0;38.0;34.4;6;40.0;0.0;45.0;30.0;30.0;35.0;30.0;30.0;32;37.15384615384615;0;13;13;0;6;6;0;2;40.0;1;1;30.0;1;3;40.0;1;2;35.0;1;3;40.0;1;2;0.0;0;2;44.0;1;2;0.0;0;2;2;34.6
126;34.46666666666667;41.0;35.0625;35.0;30.0;26.5;44.0;40.13333333333333;6;35.0;0.0;35.0;35.0;40.0;30.0;30.0;35.0;40;34.76923076923077;0;13;13;0;6;6;0;2;35.0;1;1;30.0;1;3;35.0;1;2;35.0;1;3;35.0;1;2;41.0;1;2;0.0;0;2;0.0;0;2;2;38.13333333333333
129;24.1;10.0;26.83333333333333;20.0;27.0;0.0;0.0;28.19230769230769;3;22.5;0.0;22.5;37.0;21.0;31.0;11.33333333333333;38.0;0;28.83333333333333;3;11;3;8;5;2;3;1;38.0;1;1;28.5;2;3;20.33333333333333;3;2;27.0;3;3;36.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.44444444444445
131;35.46666666666667;41.0;33.125;30.0;30.0;29.0;41.0;41.13333333333333;6;40.0;0.0;40.0;35.0;45.0;35.0;35.0;35.0;44;38.46153846153846;1;13;13;0;6;6;0;2;35.0;1;1;35.0;1;3;40.0;1;2;35.0;1;3;40.0;1;2;47.5;2;2;0.0;0;2;0.0;0;2;2;37.53333333333333
132;35.0;40.0;34.08823529411764;30.0;22.5;30.0;41.0;38.13333333333333;6;30.0;0.0;30.0;30.0;35.0;35.0;35.0;40.0;40;34.15384615384615;1;13;13;0;6;6;0;2;30.0;1;1;30.0;1;3;30.0;1;2;35.0;1;3;35.0;1;2;44.5;2;2;0.0;0;2;0.0;0;2;2;35.33333333333334
138;28.18181818181818;0.0;25.41666666666667;30.0;14.66666666666667;0.0;0.0;36.0;2;0.0;0.0;30.0;0.0;21.66666666666667;4.5;2.0;3.0;0;19.175;3;10;2;8;5;1;4;1;20.25;4;1;20.5;4;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;25.0;1;2;30.0;2;2;1;6.0
140;33.66666666666666;40.0;34.25;25.0;40.0;34.5;37.0;34.9;5;27.5;0.0;35.0;35.0;32.5;27.5;25.0;30.0;42;31.13636363636364;1;11;8;3;5;4;1;2;35.0;1;1;22.5;2;3;40.0;1;2;30.0;1;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;34.7
141;32.06666666666667;38.0;37.35294117647059;40.0;40.0;30.0;50.0;33.66666666666666;5;25.0;0.0;30.0;35.0;25.0;35.0;30.0;35.0;40;31.59090909090909;2;11;7;4;5;3;2;2;22.5;2;1;25.0;2;3;35.0;1;2;40.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.36666666666667
142;36.8;41.0;38.625;35.0;40.0;33.0;36.0;40.33333333333334;6;45.0;0.0;35.0;30.0;40.0;35.0;35.0;35.0;50;35.07692307692308;0;13;13;0;6;6;0;2;30.0;1;1;35.0;1;3;35.0;1;2;35.0;1;3;35.0;1;2;0.0;0;2;38.0;1;2;0.0;0;2;2;32.9
145;31.77777777777778;40.0;31.96428571428572;30.0;22.5;0.0;40.0;35.0;4;32.0;0.0;35.0;4.0;25.0;5.0;8.0;40.0;0;29.23076923076923;2;13;8;5;6;4;2;1;30.0;1;1;21.66666666666667;3;3;27.5;2;2;30.0;1;3;30.0;1;2;0.0;0;2;40.0;1;2;0.0;0;2;2;33.33333333333334
154;30.6;37.0;29.625;25.0;25.0;29.5;35.0;33.86666666666667;6;30.0;0.0;35.0;29.0;30.0;30.0;35.0;30.0;33;34.07692307692308;1;13;10;3;6;5;1;2;30.0;1;1;26.66666666666667;3;3;38.0;1;2;35.0;1;3;30.0;1;2;46.0;1;2;0.0;0;2;0.0;0;2;2;31.62222222222222
155;31.94444444444445;45.0;31.84375;35.0;30.0;31.0;40.0;35.2;6;30.0;0.0;35.0;30.0;30.0;30.0;30.0;35.0;40;34.3235294117647;1;17;14;3;8;7;1;2;30.0;1;1;22.5;2;3;40.0;1;2;30.0;1;3;35.0;1;2;41.0;1;2;41.0;1;2;41.0;1;2;2;31.86666666666667
158;32.0;45.0;36.6875;35.0;30.0;37.0;39.0;36.4;5;30.0;0.0;27.5;22.5;35.0;35.0;30.0;30.0;49;34.5;4;13;7;6;6;3;3;1;27.5;2;1;40.0;1;3;32.0;1;2;29.0;2;3;25.0;2;2;50.0;2;2;0.0;0;2;0.0;0;2;2;32.66666666666666
161;33.66666666666666;40.0;34.21875;35.0;35.0;30.0;30.0;35.30769230769231;5;30.0;0.0;50.0;22.5;40.0;35.0;30.0;35.0;50;37.30769230769231;0;13;13;0;6;6;0;2;30.0;1;1;35.0;1;3;35.0;1;2;40.0;1;3;35.0;1;2;0.0;0;2;45.0;1;2;0.0;0;2;2;38.5
162;31.0;40.0;31.375;30.0;25.0;39.0;47.0;36.53333333333333;5;40.0;0.0;35.0;30.0;40.0;35.0;28.5;35.0;41;32.69230769230769;1;13;10;3;6;5;1;2;31.0;1;1;25.0;2;3;35.0;1;2;35.0;1;3;35.0;1;2;0.0;0;2;37.0;1;2;0.0;0;2;2;33.48333333333333
164;39.33333333333334;50.0;37.4375;45.0;35.0;19.5;40.0;39.22222222222221;5;35.0;0.0;40.0;40.0;30.0;21.33333333333333;30.0;45.0;35;29.75384615384615;2;13;11;2;6;5;1;1;30.0;1;1;30.0;2;3;17.4;5;2;30.0;1;3;40.0;1;2;0.0;0;2;31.0;1;2;0.0;0;2;2;31.0
166;30.66666666666667;35.0;33.125;30.0;40.0;35.0;35.0;33.0;4;25.0;0.0;40.0;28.5;30.0;29.5;36.0;25.0;33;33.26923076923077;1;13;10;3;6;5;1;2;35.0;1;1;22.5;2;3;32.0;1;2;38.0;1;3;33.0;1;2;43.0;1;2;0.0;0;2;0.0;0;2;2;33.13333333333333
168;32.66666666666666;40.0;32.84375;35.0;30.0;30.0;34.0;32.63333333333333;5;22.5;0.0;35.0;30.0;26.66666666666667;30.0;29.0;25.0;30;32.0;2;13;8;5;6;4;2;2;35.0;1;1;21.66666666666667;3;3;27.5;2;2;35.0;1;3;34.0;1;2;44.0;1;2;0.0;0;2;0.0;0;2;2;36.13333333333333
173;30.5;40.0;29.39583333333333;22.5;22.5;24.66666666666667;38.0;35.33333333333334;6;35.0;0.0;35.0;25.0;30.0;26.0;30.0;22.5;49;32.72727272727273;0;11;11;0;5;5;0;2;40.0;1;1;30.0;1;3;35.0;1;2;30.0;1;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;36.06666666666667
177;36.66666666666666;40.0;39.6875;30.0;35.0;40.0;45.0;41.93333333333333;6;40.0;0.0;40.0;40.0;45.0;40.0;40.0;45.0;50;42.92307692307692;1;13;13;0;6;6;0;2;40.0;1;1;40.0;1;3;40.0;1;2;45.0;1;3;45.0;1;2;46.5;2;2;0.0;0;2;0.0;0;2;2;37.13333333333333
181;33.66666666666666;35.0;31.25;35.0;22.5;0.0;35.0;30.0;1;27.5;0.0;40.0;19.0;32.5;21.0;9.5;30.0;0;29.27272727272727;1;11;8;3;5;4;1;1;30.0;1;1;22.0;4;3;35.0;1;2;32.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1;16.66666666666667
183;39.33333333333334;40.0;42.8125;40.0;40.0;40.0;40.0;39.53333333333333;6;35.0;0.0;45.0;45.0;35.0;40.0;45.0;45.0;45;41.53846153846154;1;13;13;0;6;6;0;2;40.0;1;1;40.0;1;3;40.0;1;2;45.0;1;3;40.0;1;2;42.5;2;2;0.0;0;2;0.0;0;2;2;35.86666666666667
186;36.66666666666666;45.0;36.6875;35.0;35.0;35.0;41.0;40.33333333333334;6;35.0;0.0;45.0;30.0;45.0;40.0;45.0;30.0;42;41.0;0;13;13;0;6;6;0;2;45.0;1;1;40.0;1;3;40.0;1;2;40.0;1;3;40.0;1;2;0.0;0;2;44.0;1;2;0.0;0;2;2;37.73333333333333
187;37.2;44.0;36.5625;35.0;35.0;30.0;45.0;35.66666666666666;6;35.0;0.0;35.0;35.0;35.0;40.0;30.0;35.0;39;36.2;1;15;15;0;7;7;0;2;30.0;1;1;35.0;1;3;30.0;1;2;35.0;1;3;30.0;1;2;44.5;2;2;47.0;1;2;0.0;0;2;2;35.4
188;32.55555555555556;35.0;31.28125;22.5;29.66666666666667;31.0;36.0;36.0;5;28.33333333333333;0.0;40.0;30.0;35.0;45.0;22.5;42.0;30;31.45454545454545;1;11;11;0;5;5;0;2;30.0;2;1;32.0;1;3;30.0;1;2;30.0;1;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;34.43333333333333
189;32.53333333333333;39.0;28.4375;22.5;22.5;33.0;37.0;35.2;6;30.0;0.0;35.0;30.0;25.0;24.0;32.0;30.0;38;31.69230769230769;3;13;8;5;6;4;2;2;30.0;1;1;25.0;2;3;22.5;2;2;30.0;1;3;36.0;1;2;50.0;2;2;0.0;0;2;0.0;0;2;2;30.68333333333333
199;34.55555555555555;50.0;32.75;30.0;35.0;30.0;37.0;35.33333333333334;6;30.0;0.0;35.0;30.0;25.0;28.0;35.0;25.0;30;33.46153846153846;0;13;13;0;6;6;0;2;30.0;1;1;30.0;1;3;35.0;1;2;31.0;1;3;35.0;1;2;0.0;0;2;41.0;1;2;0.0;0;2;2;33.36666666666667
202;30.51282051282051;0.0;29.42307692307692;30.0;22.5;0.0;0.0;22.89285714285714;2;10.5;9.0;27.5;0.0;20.0;0.0;0.0;22.0;0;32.5;0;6;6;0;3;3;0;2;30.0;1;1;35.0;1;3;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1;29.0
204;34.33333333333334;45.0;38.88235294117647;30.0;45.0;40.0;43.0;41.33333333333334;6;40.0;0.0;40.0;40.0;35.0;35.0;40.0;40.0;40;40.0;1;13;13;0;6;6;0;2;30.0;1;1;40.0;1;3;30.0;1;2;45.0;1;3;45.0;1;2;42.5;2;2;0.0;0;2;0.0;0;2;2;37.8
218;28.97435897435897;0.0;28.33333333333333;35.0;23.33333333333333;0.0;0.0;28.27272727272727;1;21.5;0.0;45.0;0.0;36.0;0.0;0.0;12.0;0;22.83333333333333;0;6;3;3;3;2;1;1;30.0;1;1;9.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;2;35.83333333333334
228;37.30769230769231;40.0;33.75;30.0;30.0;0.0;0.0;36.66666666666666;3;35.0;0.0;35.0;0.0;30.0;0.0;0.0;35.0;0;28.75;0;4;1;3;2;1;1;1;40.0;1;1;25.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
230;32.8;36.0;33.78125;35.0;30.0;39.0;40.0;35.36666666666667;5;30.0;0.0;35.0;34.0;30.0;30.5;30.0;34.0;49;30.90909090909091;2;11;7;4;5;3;2;2;28.0;2;1;23.33333333333333;3;3;43.0;1;2;32.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;30.86666666666667
236;34.0;35.0;32.5625;35.0;25.0;39.0;34.0;37.26666666666667;6;30.0;0.0;35.0;35.0;30.0;30.0;29.0;30.0;33;37.5;1;17;14;3;8;7;1;2;35.0;1;1;27.5;2;3;38.0;1;2;38.0;1;3;35.0;1;2;46.0;1;2;39.0;1;2;45.0;1;2;2;37.66666666666666
238;37.93333333333333;47.0;35.15625;30.0;30.0;35.0;40.0;36.8;6;35.0;0.0;40.0;30.0;40.0;40.0;40.0;45.0;44;35.53846153846154;2;13;11;2;6;5;1;2;35.0;1;1;35.0;1;3;29.5;2;2;35.0;1;3;35.0;1;2;44.0;3;2;0.0;0;2;0.0;0;2;2;34.56666666666667
245;38.33333333333334;40.0;35.78125;30.0;32.5;30.0;50.0;38.66666666666666;6;35.0;0.0;45.0;40.0;40.0;30.5;30.0;35.0;46;35.76923076923077;1;13;13;0;6;6;0;2;30.0;1;1;30.0;1;3;40.0;1;2;38.0;1;3;30.0;1;2;45.5;2;2;0.0;0;2;0.0;0;2;2;34.13333333333333
246;36.53846153846154;40.0;33.125;40.0;25.0;0.0;0.0;22.5;0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0;25.0;0;6;3;3;3;2;1;1;35.0;1;1;15.0;1;3;0.0;0;2;0.0;0;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;35.0
251;39.4;43.0;37.9375;35.0;40.0;31.0;40.0;34.6;6;35.0;0.0;35.0;30.0;30.0;30.0;35.0;27.5;40;34.36363636363637;0;11;11;0;5;5;0;2;35.0;1;1;35.0;1;3;35.0;1;2;36.0;1;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;35.43333333333333
