CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
65.0;69.0;20;48.0;57.0;386.0;47.0;2014;50.0;47.0;65.0;0;0;65.0;20;0;0.0;1;0;0;6;10;3;2.0;34.6
52.0;43.0;10;55.0;59.0;395.0;58.0;2014;44.0;58.0;66.0;20;0;52.0;10;5;0.0;2;1;1;3;10;3;2.0;33.8
63.0;60.0;11;56.0;56.0;404.0;63.0;2014;60.0;63.0;57.0;20;1;63.0;11;5;0.0;2;1;2;4;10;3;2.0;31.866666666666667
65.0;49.0;16;47.0;51.0;383.0;57.0;2014;53.0;57.0;68.0;0;0;65.0;16;0;0.0;3;0;0;5;10;3;2.0;30.933333333333334
60.0;54.0;20;46.0;59.0;397.0;60.0;2014;53.0;60.0;55.0;99;0;60.0;20;15;0.0;1;1;1;6;10;3;2.0;30.2
59.0;66.0;3;55.0;69.0;410.0;62.0;2014;59.0;62.0;56.0;20;1;59.0;4;5;0.0;2;1;1;2;10;3;2.0;32.06666666666667
60.0;51.0;16;55.0;54.0;395.0;58.0;2014;48.0;58.0;59.0;20;0;60.0;6;5;0.0;2;1;2;3;10;3;2.0;33.86666666666667
62.0;43.0;11;59.0;65.0;397.0;56.0;2014;44.0;56.0;59.0;20;0;62.0;11;5;0.0;2;1;1;4;10;3;2.0;33.266666666666666
57.0;43.0;5;55.0;54.0;396.0;56.0;2014;51.0;56.0;62.0;20;1;57.0;5;5;0.0;2;1;1;2;10;3;2.0;37.13333333333333
57.0;52.0;15;53.0;57.0;394.0;64.0;2014;49.0;64.0;62.0;20;1;57.0;19;5;0.0;1;1;2;6;10;3;2.0;37.4
67.13;50.86;16;55.09;54.59;395.12;58.84;2014;51.14;58.84;53.11;20;0;67.13;7;5;0.0;2;1;1;3;10;3;2.0;37.333333333333336
62.0;50.0;5;55.0;59.0;389.0;62.0;2014;38.0;62.0;56.0;20;1;62.0;5;5;0.0;1;1;1;2;10;3;1.0;26.333333333333332
57.0;52.0;19;55.0;52.0;396.0;60.0;2014;53.0;60.0;62.0;20;0;57.0;19;5;0.0;2;1;1;6;10;3;2.0;35.266666666666666
57.0;60.0;10;59.0;56.0;397.0;54.0;2014;53.0;54.0;66.0;20;1;57.0;10;5;0.0;3;1;2;3;10;3;2.0;35.93333333333333
63.0;57.0;8;60.0;57.0;395.0;54.0;2014;48.0;54.0;59.0;20;0;63.0;8;5;0.0;2;1;1;3;10;3;2.0;36.46666666666667
64.16;49.63;8;52.77;57.93;384.53;48.26;2014;39.79;48.26;58.27;20;1;64.16;7;5;0.0;2;1;2;3;10;3;2.0;31.0
63.0;34.0;8;58.0;50.0;401.0;54.0;2014;60.0;54.0;56.0;20;0;63.0;8;5;0.0;3;1;1;3;10;3;2.0;35.4
59.0;57.0;20;57.0;56.0;396.0;62.0;2014;47.0;62.0;56.0;200;1;59.0;20;15;0.0;2;1;2;6;10;3;2.0;34.666666666666664
65.0;59.0;2;57.0;65.0;397.0;62.0;2014;47.0;62.0;53.0;20;0;65.0;8;5;0.0;2;1;2;3;10;3;2.0;32.06666666666667
60.0;42.0;6;53.0;56.0;405.0;50.0;2014;66.0;50.0;56.0;20;0;60.0;6;5;0.0;2;1;1;3;10;3;2.0;35.6
68.0;40.0;18;52.0;57.0;386.0;51.0;2014;46.0;51.0;56.0;0;1;68.0;16;0;0.0;3;0;0;5;10;3;2.0;35.93333333333333
51.0;63.0;5;41.0;53.0;386.0;59.0;2014;48.0;59.0;62.0;0;1;51.0;5;0;0.0;1;0;0;2;10;3;2.0;34.86666666666667
62.0;77.0;11;55.0;57.0;391.0;58.0;2014;48.0;58.0;59.0;20;0;62.0;11;5;0.0;2;1;2;4;10;3;2.0;38.13333333333333
59.0;48.0;20;49.0;62.0;390.0;56.0;2014;48.0;56.0;59.0;175;0;59.0;20;15;0.0;1;1;1;6;10;3;2.0;36.46666666666667
55.0;54.0;20;59.0;59.0;400.0;54.0;2014;58.0;54.0;66.0;181;0;55.0;20;15;0.0;3;1;1;6;10;3;2.0;39.266666666666666
57.0;46.0;20;57.0;61.0;393.0;56.0;2014;44.0;56.0;59.0;245;0;57.0;8;30;0.0;3;1;1;3;10;3;2.0;38.266666666666666
64.0;53.0;9;58.0;65.0;403.0;57.0;2014;55.0;57.0;50.0;0;0;64.0;9;0;0.0;3;0;0;3;10;3;2.0;34.46666666666667
75.0;45.0;10;47.0;48.0;375.0;50.0;2014;50.0;50.0;56.0;20;0;75.0;10;5;0.0;2;1;1;3;10;3;2.0;39.13333333333333
57.0;66.0;10;55.0;53.0;398.0;56.0;2014;59.0;56.0;59.0;20;1;57.0;11;5;0.0;3;1;2;4;10;3;2.0;34.0
60.0;48.0;10;49.0;52.0;382.0;50.0;2014;52.0;50.0;66.0;20;0;60.0;10;5;0.0;3;1;2;3;10;3;2.0;39.46666666666667
68.0;56.0;5;60.0;53.0;389.0;57.0;2014;55.0;57.0;62.0;0;0;68.0;5;0;0.0;1;0;0;2;10;3;2.0;31.333333333333332
68.0;51.0;7;48.0;57.0;388.0;59.0;2014;55.0;59.0;53.0;0;1;68.0;7;0;0.0;2;0;0;3;10;3;2.0;35.86666666666667
60.0;57.0;11;47.0;56.0;385.0;56.0;2014;50.0;56.0;59.0;20;0;60.0;11;5;0.0;2;1;1;4;10;3;2.0;33.46666666666667
63.47;50.87;11;53.82;57.63;391.05;46.16;2014;53.3;46.16;56.97;20;0;63.47;11;5;0.0;3;1;2;4;10;3;2.0;35.13333333333333
60.0;56.0;10;55.0;56.0;393.0;54.0;2014;55.0;54.0;59.0;20;0;60.0;10;5;0.0;3;1;1;3;10;3;2.0;34.93333333333333
63.0;43.0;19;59.0;47.0;389.0;45.0;2014;54.0;45.0;60.0;20;1;63.0;19;5;0.0;2;1;1;6;10;3;1.0;8.133333333333333
57.0;46.0;18;50.0;47.0;383.0;52.0;2014;53.0;52.0;65.0;20;0;57.0;19;5;0.0;1;1;1;6;10;3;1.0;27.2
58.0;70.0;10;49.0;60.0;385.0;58.0;2014;44.0;58.0;57.0;20;0;58.0;10;5;0.0;3;1;1;3;10;3;2.0;37.86666666666667
61.0;53.0;20;57.0;59.0;402.0;67.0;2014;56.0;67.0;48.0;181;0;61.0;20;15;0.0;2;1;2;6;10;3;3.0;43.93333333333333
54.0;60.0;2;54.0;59.0;382.0;52.0;2014;43.0;52.0;69.0;20;1;54.0;9;5;0.0;3;3;2;3;10;3;2.0;34.266666666666666
63.0;58.0;8;52.0;64.0;383.0;55.0;2014;44.0;55.0;59.0;0;0;63.0;19;0;0.0;2;0;0;6;10;3;2.0;35.8
60.0;43.0;10;51.0;61.0;387.0;56.0;2014;50.0;56.0;59.0;20;0;60.0;10;5;0.0;2;1;2;3;10;3;1.0;24.066666666666666
65.0;50.0;8;44.0;52.0;365.0;54.0;2014;37.0;54.0;62.0;20;0;65.0;8;5;0.0;3;1;2;3;10;3;2.0;31.133333333333333
68.0;55.0;4;58.0;41.0;378.0;53.0;2014;49.0;53.0;60.0;20;0;68.0;4;5;0.0;2;1;1;2;10;3;2.0;35.0
62.0;58.0;13;59.0;56.0;387.0;47.0;2014;50.0;47.0;62.0;20;0;62.0;1;5;0.0;2;1;2;1;10;3;2.0;35.0
59.0;50.0;20;53.0;65.0;388.0;52.0;2014;51.0;52.0;47.0;241;1;59.0;7;28;0.0;2;1;1;3;4;3;2.0;31.933333333333334
51.0;61.0;7;54.0;47.0;382.0;59.0;2014;48.0;59.0;51.0;0;1;51.0;7;0;0.0;2;0;0;3;4;3;2.0;37.0
65.0;74.0;9;60.0;59.0;414.0;65.0;2014;51.0;65.0;53.0;20;1;65.0;9;5;0.0;2;1;1;3;6;3;2.0;35.733333333333334
52.0;43.0;18;46.0;51.0;365.0;46.0;2014;51.0;46.0;62.0;20;1;52.0;18;5;0.0;3;1;1;6;6;3;3.0;40.13333333333333
60.0;74.0;20;53.0;61.0;418.0;56.0;2014;52.0;56.0;70.0;41;0;60.0;20;15;0.0;3;1;1;6;10;3;1.0;12.333333333333334
0.0;0.0;0;0.0;0.0;0.0;0.0;2014;0.0;0.0;0.0;0;2;0.0;0;0;0.0;99;0;0;1;0;3;2.0;35.0
100.0;88.0;21;79.0;0.0;402.0;69.0;2015;0.0;0.0;0.0;0;1;100.0;15;0;0.0;3;0;0;5;10;1;2.0;39.13333333333333
79.0;100.0;20;78.0;0.0;392.0;78.0;2015;0.0;0.0;0.0;0;1;67.0;8;0;0.0;3;0;0;3;10;1;3.0;41.13333333333333
81.0;84.0;19;79.0;0.0;384.0;70.0;2015;0.0;0.0;0.0;0;1;71.0;19;0;0.0;1;0;0;6;10;1;2.0;39.8
77.0;85.0;20;75.0;0.0;388.0;75.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0.0;3;0;0;6;10;1;2.0;33.93333333333333
79.0;79.0;11;73.0;0.0;360.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0.0;3;0;0;4;10;1;2.0;34.06666666666667
77.0;93.0;16;76.0;0.0;360.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0.0;3;0;0;3;10;1;2.0;36.93333333333333
81.0;67.0;16;74.0;0.0;355.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;16;0;0.0;3;0;0;5;10;1;2.0;38.06666666666667
70.0;82.0;18;76.0;0.0;368.0;75.0;2015;0.0;0.0;0.0;0;1;65.0;18;0;0.0;3;0;0;6;10;1;2.0;35.0
75.0;77.0;8;73.0;0.0;363.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;8;0;0.0;2;0;0;3;10;1;2.0;34.4
81.0;73.0;6;68.0;0.0;355.0;72.0;2015;0.0;0.0;0.0;0;0;84.0;6;0;0.0;2;0;0;3;10;1;2.0;31.733333333333334
75.0;93.0;2;72.0;0.0;358.0;61.0;2015;0.0;0.0;0.0;0;1;84.0;16;0;0.0;3;0;0;5;10;1;2.0;32.0
77.0;93.0;6;64.0;0.0;362.0;75.0;2015;0.0;0.0;0.0;0;1;71.0;6;0;0.0;2;0;0;3;10;1;2.0;37.4
72.0;59.0;10;72.0;0.0;358.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;10;0;0.0;3;0;0;3;10;1;1.0;23.866666666666667
72.0;65.0;11;78.0;0.0;350.0;65.0;2015;0.0;0.0;0.0;0;0;71.0;11;0;0.0;2;0;0;4;10;1;2.0;34.53333333333333
75.0;84.0;8;64.0;0.0;359.0;75.0;2015;0.0;0.0;0.0;0;1;80.0;8;0;0.0;3;0;0;3;10;1;2.0;35.666666666666664
72.0;60.0;10;74.0;0.0;352.0;75.0;2015;0.0;0.0;0.0;0;0;80.0;10;0;0.0;3;0;0;3;10;1;2.0;38.0
72.0;71.0;10;76.0;0.0;348.0;65.0;2015;0.0;0.0;0.0;0;0;71.0;10;0;0.0;2;0;0;3;10;1;2.0;34.666666666666664
74.0;57.0;4;75.0;0.0;345.0;65.0;2015;0.0;0.0;0.0;0;0;71.0;4;0;0.0;2;0;0;2;10;1;2.0;34.0
83.0;64.0;20;68.0;0.0;338.0;60.0;2015;0.0;0.0;0.0;0;0;80.0;20;0;0.0;2;0;0;6;10;1;2.0;33.06666666666667
75.0;65.0;8;66.0;0.0;352.0;65.0;2015;0.0;0.0;0.0;0;0;81.0;8;0;0.0;2;0;0;3;10;1;1.0;21.066666666666666
72.0;73.0;20;69.0;0.0;352.0;69.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0.0;3;0;0;6;10;1;3.0;41.86666666666667
69.0;75.0;16;70.0;0.0;355.0;75.0;2015;0.0;0.0;0.0;0;0;65.0;16;0;0.0;3;0;0;5;10;1;1.0;24.133333333333333
66.0;61.0;17;74.0;0.0;350.0;79.0;2015;0.0;0.0;0.0;0;0;68.0;14;0;0.0;3;0;0;5;10;1;2.0;35.6
69.0;88.0;16;70.0;0.0;349.0;67.0;2015;0.0;0.0;0.0;0;1;65.0;15;0;0.0;3;0;0;5;10;1;2.0;34.6
69.0;75.0;14;68.0;0.0;351.0;72.0;2015;0.0;0.0;0.0;0;0;68.0;8;0;0.0;3;0;0;3;10;1;2.0;37.53333333333333
76.0;68.0;20;60.0;0.0;348.0;74.0;2015;0.0;0.0;0.0;0;1;76.0;20;0;0.0;2;0;0;6;10;1;2.0;36.266666666666666
66.0;65.0;20;77.0;0.0;343.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;15;0;0.0;3;0;0;5;10;1;2.0;35.06666666666667
72.0;55.0;17;72.0;0.0;340.0;61.0;2015;0.0;0.0;0.0;0;0;65.0;8;0;0.0;3;0;0;3;10;1;2.0;35.333333333333336
72.0;82.0;10;69.0;0.0;341.0;60.0;2015;0.0;0.0;0.0;0;0;65.0;10;0;0.0;3;0;0;3;10;1;2.0;34.266666666666666
72.0;50.0;10;70.0;0.0;339.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;10;0;0.0;2;0;0;3;10;1;1.0;4.2
72.0;64.0;10;72.0;0.0;336.0;63.0;2015;0.0;0.0;0.0;0;1;65.0;11;0;0.0;2;0;0;4;10;1;2.0;38.53333333333333
74.0;59.0;6;67.0;0.0;339.0;60.0;2015;0.0;0.0;0.0;0;0;71.0;19;0;0.0;2;0;0;6;10;1;2.0;36.666666666666664
59.0;85.0;11;78.0;0.0;349.0;75.0;2015;0.0;0.0;0.0;0;0;56.0;11;0;0.0;3;0;0;4;10;1;1.0;29.8
70.0;56.0;8;65.0;0.0;347.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;8;0;0.0;2;0;0;3;10;1;1.0;26.4
72.0;68.0;17;70.0;0.0;337.0;65.0;2015;0.0;0.0;0.0;0;0;62.0;4;0;0.0;3;0;0;2;10;1;2.0;35.86666666666667
66.0;41.0;4;76.0;0.0;339.0;63.0;2015;0.0;0.0;0.0;0;0;59.0;5;0;0.0;1;0;0;2;10;1;2.0;33.93333333333333
70.0;57.0;20;70.0;0.0;336.0;65.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0.0;2;0;0;6;10;1;2.0;34.733333333333334
70.0;59.0;20;69.0;0.0;337.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;18;0;0.0;2;0;0;6;10;1;1.0;28.866666666666667
67.0;79.0;20;71.0;0.0;338.0;62.0;2015;0.0;0.0;0.0;0;0;68.0;11;0;0.0;2;0;0;4;10;1;1.0;14.2
74.0;64.0;8;70.0;0.0;328.0;63.0;2015;0.0;0.0;0.0;0;1;68.0;8;0;0.0;2;0;0;3;10;1;2.0;38.266666666666666
66.0;59.0;11;69.0;0.0;341.0;72.0;2015;0.0;0.0;0.0;0;0;65.0;11;0;0.0;3;0;0;4;10;1;2.0;35.266666666666666
81.0;58.0;20;62.0;0.0;326.0;58.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0.0;2;0;0;6;10;1;1.0;20.8
70.0;49.0;19;69.0;0.0;334.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;19;0;0.0;1;0;0;6;10;1;1.0;11.666666666666666
72.0;71.0;20;68.0;0.0;332.0;61.0;2015;0.0;0.0;0.0;0;1;71.0;20;0;0.0;3;0;0;6;10;1;2.0;39.06666666666667
72.0;59.0;16;65.0;0.0;335.0;70.0;2015;0.0;0.0;0.0;0;1;74.0;16;0;0.0;3;0;0;5;10;1;2.0;36.333333333333336
72.0;61.0;13;64.0;0.0;336.0;69.0;2015;0.0;0.0;0.0;0;0;71.0;6;0;0.0;2;0;0;3;10;1;1.0;27.8
63.0;75.0;18;71.0;0.0;342.0;72.0;2015;0.0;0.0;0.0;0;1;65.0;7;0;0.0;2;0;0;3;10;1;2.0;36.13333333333333
67.0;73.0;8;68.0;0.0;338.0;72.0;2015;0.0;0.0;0.0;0;1;65.0;8;0;0.0;2;0;0;3;10;1;2.0;36.53333333333333
64.0;61.0;11;71.0;0.0;340.0;72.0;2015;0.0;0.0;0.0;0;1;68.0;11;0;0.0;2;0;0;4;10;1;2.0;37.86666666666667
71.0;53.0;15;68.0;0.0;330.0;60.0;2015;0.0;0.0;0.0;0;0;68.0;15;0;0.0;2;0;0;5;10;1;2.0;36.8
74.0;62.0;10;66.0;0.0;327.0;61.0;2015;0.0;0.0;0.0;0;0;71.0;7;0;0.0;2;0;0;3;10;1;2.0;32.8
70.0;59.0;10;68.0;0.0;331.0;57.0;2015;0.0;0.0;0.0;0;0;68.0;10;0;0.0;2;0;0;3;10;1;2.0;35.06666666666667
74.0;52.0;20;71.0;0.0;321.0;57.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0.0;2;0;0;6;10;1;2.0;35.266666666666666
67.0;73.0;20;75.0;0.0;327.0;58.0;2015;0.0;0.0;0.0;0;0;65.0;20;0;0.0;2;0;0;6;10;1;2.0;30.2
70.0;64.0;10;61.0;0.0;338.0;72.0;2015;0.0;0.0;0.0;0;0;67.0;10;0;0.0;3;0;0;3;10;1;1.0;13.933333333333334
70.0;75.0;13;67.0;0.0;331.0;61.0;2015;0.0;0.0;0.0;0;1;68.0;18;0;0.0;2;0;0;6;10;1;2.0;36.4
69.0;61.0;14;64.0;0.0;335.0;72.0;2015;0.0;0.0;0.0;0;1;68.0;8;0;0.0;2;0;0;3;10;1;2.0;38.6
65.0;79.0;7;65.0;0.0;340.0;69.0;2015;0.0;0.0;0.0;0;0;62.0;7;0;0.0;2;0;0;3;10;1;1.0;25.6
65.0;53.0;11;70.0;0.0;333.0;69.0;2015;0.0;0.0;0.0;0;1;67.0;11;0;0.0;2;0;0;4;10;1;2.0;32.0
70.0;68.0;10;67.0;0.0;327.0;62.0;2015;0.0;0.0;0.0;0;0;77.0;10;0;0.0;3;0;0;3;10;1;1.0;29.666666666666668
79.0;58.0;20;59.0;0.0;322.0;55.0;2015;0.0;0.0;0.0;0;0;80.0;20;0;0.0;2;0;0;6;10;1;1.0;29.866666666666667
66.0;65.0;18;63.0;0.0;338.0;67.0;2015;0.0;0.0;0.0;0;1;68.0;6;0;0.0;3;0;0;3;10;1;2.0;31.066666666666666
69.0;65.0;10;67.0;0.0;328.0;58.0;2015;0.0;0.0;0.0;0;0;62.0;8;0;0.0;3;0;0;3;10;1;2.0;33.666666666666664
69.0;61.0;18;65.0;0.0;330.0;65.0;2015;0.0;0.0;0.0;0;0;59.0;18;0;0.0;2;0;0;6;10;1;2.0;34.53333333333333
64.0;50.0;7;67.0;0.0;335.0;79.0;2015;0.0;0.0;0.0;0;1;57.0;7;0;0.0;1;0;0;3;10;1;2.0;36.4
61.0;75.0;11;63.0;0.0;344.0;79.0;2015;0.0;0.0;0.0;0;1;65.0;11;0;0.0;2;0;0;4;10;1;2.0;34.6
64.0;73.0;17;68.0;0.0;333.0;61.0;2015;0.0;0.0;0.0;0;0;59.0;10;0;0.0;3;0;0;3;10;1;2.0;32.2
69.0;58.0;4;69.0;0.0;323.0;61.0;2015;0.0;0.0;0.0;0;0;62.0;4;0;0.0;2;0;0;2;10;1;2.0;36.06666666666667
74.0;53.0;10;63.0;0.0;323.0;63.0;2015;0.0;0.0;0.0;0;0;80.0;10;0;0.0;2;0;0;3;10;1;2.0;36.733333333333334
66.0;84.0;10;66.0;0.0;331.0;60.0;2015;0.0;0.0;0.0;0;0;65.0;20;0;0.0;3;0;0;6;10;1;2.0;31.6
60.0;77.0;16;69.0;0.0;337.0;75.0;2015;0.0;0.0;0.0;0;1;57.0;16;0;0.0;3;0;0;5;10;1;2.0;30.933333333333334
69.0;75.0;10;65.0;0.0;327.0;61.0;2015;0.0;0.0;0.0;0;1;74.0;12;0;0.0;3;0;0;4;10;1;1.0;17.8
75.0;53.0;5;62.0;69.0;435.0;56.0;2015;53.0;56.0;70.0;20;0;75.0;5;5;0.0;1;1;1;2;10;1;2.0;33.733333333333334
65.0;68.0;20;69.0;60.0;442.0;58.0;2015;61.0;58.0;64.0;65;0;65.0;20;15;0.0;2;1;2;6;10;1;1.0;18.6
84.0;58.0;11;64.0;51.0;416.0;58.0;2015;47.0;58.0;57.0;20;0;84.0;11;5;0.0;3;1;2;4;10;1;2.0;37.266666666666666
86.0;45.0;20;68.0;52.0;415.0;57.0;2015;48.0;57.0;55.0;1;0;86.0;20;21;0.0;2;3;1;6;10;1;1.0;14.266666666666667
60.0;53.0;11;58.0;62.0;431.0;54.0;2015;66.0;54.0;65.0;20;1;60.0;11;5;0.0;2;1;2;4;10;1;2.0;36.86666666666667
76.0;49.0;8;68.0;52.0;421.0;49.0;2015;53.0;49.0;55.0;20;0;76.0;8;5;0.0;2;1;2;3;10;1;2.0;36.93333333333333
64.0;61.0;16;54.0;64.0;420.0;70.0;2015;56.0;70.0;60.0;20;1;64.0;19;5;0.0;2;1;1;6;10;1;2.0;35.2
68.0;58.0;11;57.0;69.0;415.0;60.0;2015;47.0;60.0;59.0;20;0;68.0;11;5;0.0;3;1;1;4;10;1;2.0;37.13333333333333
62.0;60.0;20;72.0;55.0;427.0;56.0;2015;59.0;56.0;62.0;211;0;62.0;20;15;0.0;3;1;1;6;10;1;2.0;33.46666666666667
68.0;49.0;7;63.0;53.0;413.0;69.0;2015;45.0;69.0;52.0;20;0;68.0;7;5;0.0;2;1;1;3;10;1;1.0;24.533333333333335
64.0;53.0;16;55.0;55.0;415.0;62.0;2015;59.0;62.0;59.0;20;1;64.0;16;5;0.0;3;1;2;5;10;1;1.0;4.2
60.0;52.0;20;53.0;59.0;414.0;67.0;2015;51.0;67.0;56.0;151;1;60.0;20;15;0.0;3;1;1;6;10;1;2.0;35.666666666666664
68.0;47.0;10;59.0;44.0;403.0;63.0;2015;49.0;63.0;60.0;20;0;68.0;10;5;0.0;3;1;2;3;10;1;1.0;29.333333333333332
69.96;44.93;18;59.32;68.57;419.3;54.28;2015;60.48;54.28;54.74;20;0;69.96;18;5;0.0;2;1;1;6;10;1;3.0;42.13333333333333
56.0;75.0;11;50.0;59.0;405.0;55.0;2015;53.0;55.0;68.0;20;1;56.0;11;5;0.0;2;1;1;4;10;1;2.0;39.8
74.79;64.24;6;57.23;51.9;397.42;60.38;2015;44.91;60.38;54.74;20;0;74.79;19;5;0.0;2;1;1;6;10;1;1.0;6.266666666666667
69.0;47.0;5;55.0;44.0;397.0;58.0;2015;49.0;58.0;59.0;20;1;69.0;5;5;0.0;2;1;1;2;10;1;1.0;4.133333333333334
81.47;49.63;20;51.9;54.99;393.49;50.47;2015;51.21;50.47;55.29;208;0;81.47;6;7;0.0;2;1;1;3;10;1;2.0;34.733333333333334
60.0;66.0;1;57.0;69.0;424.0;62.0;2015;62.0;62.0;53.0;20;0;60.0;1;5;0.0;3;1;2;1;10;1;2.0;33.13333333333333
60.0;53.0;16;55.0;70.0;401.0;56.0;2015;41.0;56.0;65.0;20;0;60.0;16;5;0.0;3;1;1;5;10;1;2.0;38.733333333333334
65.0;68.0;8;68.0;59.0;406.0;52.0;2015;46.0;52.0;65.0;20;0;65.0;4;5;0.0;2;1;2;2;10;1;2.0;35.46666666666667
57.0;46.0;9;61.0;50.0;398.0;52.0;2015;47.0;52.0;70.0;20;0;57.0;9;5;0.0;3;1;2;3;10;1;2.0;35.0
67.0;70.0;8;61.0;66.0;401.0;55.0;2015;37.0;55.0;53.0;20;0;67.0;8;5;0.0;2;1;2;3;10;1;2.0;38.13333333333333
73.0;51.0;20;57.0;57.0;406.0;53.0;2015;59.0;53.0;53.0;227;0;73.0;20;15;0.0;2;1;1;6;10;1;2.0;35.733333333333334
77.0;48.0;6;59.0;52.0;393.0;53.0;2015;47.0;53.0;53.0;20;0;77.0;20;5;0.0;3;1;1;6;10;1;2.0;36.0
57.0;56.0;10;55.0;59.0;408.0;64.0;2015;59.0;64.0;62.0;20;0;57.0;10;5;0.0;2;1;2;3;10;1;2.0;33.8
68.0;43.0;1;57.0;54.0;385.0;50.0;2015;40.0;50.0;66.0;20;0;68.0;20;5;0.0;1;1;2;6;10;1;2.0;37.333333333333336
68.0;74.0;20;57.0;59.0;404.0;58.0;2015;51.0;58.0;50.0;181;0;68.0;20;15;0.0;2;1;2;6;10;1;2.0;31.333333333333332
58.0;59.0;8;62.0;56.0;403.0;52.0;2015;56.0;52.0;70.0;20;0;58.0;8;5;0.0;2;1;2;3;10;1;2.0;31.133333333333333
67.0;71.0;7;67.0;0.0;325.0;63.0;2015;0.0;0.0;0.0;0;1;68.0;7;0;0.0;2;0;0;3;10;1;2.0;34.8
62.0;77.0;20;66.0;0.0;330.0;67.0;2015;0.0;0.0;0.0;0;0;59.0;20;0;0.0;2;0;0;6;10;1;2.0;31.2
58.0;60.0;18;54.0;0.0;308.0;62.0;2015;0.0;0.0;0.0;0;0;55.0;18;0;0.0;2;0;0;6;7;1;2.0;36.93333333333333
67.0;58.0;11;73.0;0.0;350.0;75.0;2015;0.0;0.0;0.0;0;0;65.0;11;0;0.0;2;0;0;4;4;1;1.0;11.8
77.0;59.0;8;63.0;0.0;312.0;56.0;2015;0.0;0.0;0.0;0;0;77.0;8;0;0.0;2;0;0;3;10;1;1.0;15.133333333333333
61.0;57.0;10;77.0;0.0;323.0;57.0;2015;0.0;0.0;0.0;0;1;65.0;10;0;0.0;3;0;0;3;10;1;2.0;35.333333333333336
58.0;48.0;11;47.0;52.0;374.0;54.0;2015;50.0;54.0;60.0;20;0;58.0;18;5;0.0;2;1;1;6;2;1;2.0;37.8
59.0;50.0;11;71.0;0.0;332.0;69.0;2015;0.0;0.0;0.0;0;0;65.0;10;0;0.0;2;0;0;3;10;1;1.0;22.866666666666667
69.0;68.0;10;69.0;0.0;320.0;48.0;2015;0.0;0.0;0.0;0;0;59.0;20;0;0.0;2;0;0;6;5;1;2.0;39.733333333333334
61.0;59.0;8;72.0;0.0;330.0;69.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0.0;2;0;0;3;10;1;1.0;13.0
61.0;50.0;16;56.0;62.0;430.0;67.0;2015;62.0;67.0;66.0;20;1;61.0;8;5;0.0;2;1;1;3;10;1;2.0;34.46666666666667
70.0;59.0;7;64.0;0.0;325.0;65.0;2015;0.0;0.0;0.0;0;0;62.0;7;0;0.0;2;0;0;3;10;1;2.0;31.266666666666666
66.0;60.0;18;70.0;0.0;323.0;65.0;2015;0.0;0.0;0.0;0;1;65.0;3;0;0.0;2;0;0;2;10;1;2.0;36.93333333333333
63.0;69.0;20;66.0;0.0;328.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;8;0;0.0;3;0;0;3;10;1;2.0;34.53333333333333
72.0;54.0;20;60.0;0.0;320.0;56.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0.0;2;0;0;6;10;1;1.0;25.733333333333334
60.0;37.0;10;55.0;50.0;398.0;62.0;2015;51.0;62.0;59.0;20;0;60.0;20;5;0.0;3;1;1;6;10;1;1.0;28.466666666666665
63.0;62.0;18;63.0;0.0;330.0;72.0;2015;0.0;0.0;0.0;0;1;60.0;18;0;0.0;2;0;0;6;10;1;1.0;28.2
67.0;58.0;11;64.0;0.0;322.0;65.0;2015;0.0;0.0;0.0;0;1;59.0;11;0;0.0;3;0;0;4;10;1;2.0;38.6
64.0;77.0;10;65.0;0.0;327.0;63.0;2015;0.0;0.0;0.0;0;0;62.0;10;0;0.0;3;0;0;3;10;1;1.0;23.933333333333334
79.0;78.0;20;79.0;0.0;251.5;68.0;2015;0.0;0.0;0.0;0;0;76.0;8;0;0.0;4;0;0;3;11;1;3.0;40.53333333333333
