NOTA_EL_DOS;NOTA_MPI;NOTA_ME;NOTA_PYE;NOTA_ELD;VECES_ME;VECES_EL_DOS;NOTA_GEE;NOTA_CIR_TRES;VECES_PYE;PROMEDIO_DOS;VECES_ECUA;NCP_TRES;NOTA_ECUA;VECES_MPI;PROMEDIO_TRES;VECES_CIR_TRES;VECES_ELD;NOTA_CIR_DOS;NAP_TRES;NAC_TRES;NAA_TRES;NOTA_TERMO;NOTA_EL_UNO;NOTA_MULTI;VECES_GEE;NCA_TRES;CAR_TRES;NCP_DOS;NCC_TRES;NCA_DOS;EPA_TRES;VECES_TERMO;NOTA_FIS_TRES;NOTA_FIS_DOS;CREDITOS_CIR_TRES;CREDITOS_EL_DOS;CREDITOS_ELD;CREDITOS_PYE;CREDITOS_MPI;CREDITOS_ME;CREDITOS_GEE;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
36;43;33;37;45;2;1;30;30;1;35.875;1;0.0;41;2;38.833333333333336;1;1;34;0;6;6;44;35;46;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;36.588235294117645
35;35;30;30;35;1;1;33;34;3;35.375;2;0.0;30;1;32.0;2;1;34;0;6;6;38;30;30;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.1764705882353
43;46;35;39;34;1;1;50;30;1;42.9375;2;0.0;42;3;42.833333333333336;1;1;45;0;6;6;40;41;49;1;18.0;4;0.0;18.0;16.0;2;2;40;40;2;3;3;2;2;3;2;2.0;39.1764705882353
37;35;36;35;34;1;1;34;34;1;35.0;1;0.0;42;2;38.0;1;1;37;0;6;6;34;46;37;2;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;35.11764705882353
36;37;40;38;36;2;1;36;30;2;37.875;1;0.0;31;2;37.333333333333336;2;1;40;0;6;6;37;43;37;1;18.0;1;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;36.35294117647059
41;34;37;30;44;1;1;47;36;1;42.125;1;0.0;44;1;40.166666666666664;1;1;34;0;6;6;42;40;41;1;18.0;0;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;38.8235294117647
39;0;40;42;22;1;1;30;33;1;36.9375;1;0.0;30;0;34.833333333333336;2;2;35;0;6;6;39;31;44;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.2
35;35;34;34;30;1;1;32;30;1;36.875;3;0.0;37;1;34.5;2;1;39;0;6;6;34;32;30;1;18.0;3;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;32.88235294117647
42;44;37;37;46;1;1;40;35;1;39.9375;1;0.0;41;1;37.666666666666664;1;1;30;0;6;6;37;32;47;1;18.0;0;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;3.0;40.411764705882355
39;35;43;38;43;1;1;30;34;1;39.0625;1;0.0;47;1;38.5;1;1;42;0;6;6;41;30;38;1;18.0;0;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;38.1764705882353
0;0;0;10;0;0;0;0;0;1;27.0;1;9.0;21;0;16.333333333333332;0;0;0;3;3;0;0;0;8;0;0.0;1;9.0;9.0;7.0;1;0;20;20;2;3;3;2;2;3;2;1.0;10.0
33;38;33;35;32;1;1;31;33;1;35.5;1;0.0;39;1;36.166666666666664;2;1;32;0;6;6;40;36;40;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.411764705882355
38;0;30;30;33;1;1;32;30;1;36.4375;1;0.0;32;0;34.166666666666664;2;1;33;0;6;6;34;32;39;1;18.0;5;0.0;18.0;16.0;2;2;35;35;2;3;3;2;2;3;2;2.0;32.46666666666667
42;36;37;41;46;1;1;42;30;1;40.125;1;0.0;46;1;37.166666666666664;1;1;31;0;6;6;41;31;35;1;18.0;0;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;2.0;39.588235294117645
40;44;41;41;43;1;1;37;39;1;39.9375;1;0.0;38;1;37.0;1;1;30;0;6;6;38;43;36;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;3.0;40.8235294117647
38;35;33;34;31;1;1;36;36;2;35.9375;1;0.0;30;1;34.666666666666664;3;1;35;0;6;6;36;34;32;1;18.0;2;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;34.588235294117645
40;37;36;30;32;2;1;31;30;1;35.4375;2;0.0;36;2;34.333333333333336;1;1;30;0;6;6;40;34;30;1;18.0;2;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;34.11764705882353
38;46;45;41;42;1;1;30;41;1;40.5;1;0.0;38;1;39.0;1;1;37;0;6;6;45;35;41;1;18.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;3.0;40.64705882352941
42;33;32;38;30;2;1;35;31;1;38.0625;1;0.0;38;1;34.5;2;1;32;0;6;6;35;39;32;1;18.0;3;0.0;18.0;16.0;2;2;31;31;2;3;3;2;2;3;2;2.0;34.470588235294116
40;0;32;38;45;1;1;36;30;1;41.875;1;0.0;40;0;37.833333333333336;1;1;32;0;6;6;40;35;36;1;18.0;1;0.0;18.0;16.0;2;1;44;44;2;3;3;2;2;3;2;2.0;37.266666666666666
34;0;33;33;42;1;1;31;31;1;39.375;1;0.0;31;0;35.0;2;2;32;0;6;6;36;30;37;1;18.0;0;0.0;18.0;16.0;2;1;44;44;2;3;3;2;2;3;2;2.0;34.46666666666667
34;37;37;34;30;2;1;30;30;1;34.3125;1;0.0;33;1;34.166666666666664;1;2;39;0;6;6;33;30;40;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.23529411764706
37;32;35;40;40;1;1;33;30;1;40.6875;2;0.0;37;1;34.0;1;1;32;0;6;6;36;31;34;1;18.0;4;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;35.64705882352941
38;32;42;36;38;1;1;39;40;1;36.75;1;0.0;41;1;37.166666666666664;1;1;33;0;6;6;41;39;37;1;18.0;1;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;38.11764705882353
33;32;41;40;39;1;1;32;32;1;36.0625;2;0.0;38;1;36.666666666666664;1;1;35;0;6;6;38;48;30;1;18.0;3;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.94117647058823
38;0;30;40;40;1;1;32;30;1;37.125;2;0.0;39;0;36.333333333333336;1;2;39;0;6;6;30;31;46;1;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.2
36;41;34;44;31;1;2;30;31;1;39.3125;2;0.0;37;1;35.333333333333336;2;1;30;0;6;6;33;30;44;1;18.0;4;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;35.0
32;0;37;34;42;1;1;32;31;1;39.375;1;0.0;35;0;36.166666666666664;2;2;34;0;6;6;41;30;35;1;18.0;0;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;35.13333333333333
41;31;31;34;38;2;1;40;30;1;37.75;2;0.0;30;1;34.0;1;1;33;0;6;6;40;30;37;1;18.0;5;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;35.294117647058826
31;34;41;42;30;1;1;32;40;1;36.6875;1;0.0;48;1;39.0;2;1;39;0;6;6;37;42;37;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.411764705882355
27;0;17;26;0;1;2;0;15;3;35.357142857142854;2;0.0;30;0;34.833333333333336;2;0;33;0;6;6;31;40;36;1;18.0;5;0.0;18.0;14.0;2;1;39;39;2;3;3;2;2;3;2;1.0;17.833333333333332
38;37;36;38;36;1;1;44;33;1;40.875;1;0.0;34;1;35.833333333333336;1;1;37;0;6;6;41;31;34;1;18.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;37.294117647058826
40;0;34;0;8;1;1;0;0;0;38.375;1;3.0;31;0;33.666666666666664;0;1;28;1;6;5;41;31;38;0;15.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;1.0;27.333333333333332
36;37;31;41;42;1;1;38;30;2;35.125;2;0.0;42;1;35.333333333333336;2;1;35;0;6;6;34;36;30;1;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;36.411764705882355
31;34;30;40;42;1;1;30;30;1;34.8125;2;0.0;36;1;33.666666666666664;2;2;35;0;6;6;30;33;36;1;18.0;3;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;33.94117647058823
37;36;35;41;39;1;1;45;35;1;38.1875;1;0.0;38;1;37.166666666666664;1;1;46;0;6;6;39;32;35;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;38.05882352941177
0;32;0;14;0;0;0;0;0;1;36.625;2;6.0;31;1;28.833333333333332;0;0;21;2;6;4;34;21;36;0;12.0;4;0.0;18.0;16.0;1;1;30;30;2;3;3;2;2;3;2;1.0;23.0
0;0;0;30;0;0;0;0;0;2;36.5;1;0.0;32;0;33.0;0;0;0;0;4;4;33;0;35;0;12.0;2;0.0;12.0;16.0;2;1;32;32;2;3;3;2;2;3;2;1.0;30.0
35;42;38;34;39;1;1;40;30;1;37.375;2;0.0;39;1;35.0;1;1;30;0;6;6;41;32;33;1;18.0;2;0.0;18.0;16.0;2;2;35;35;2;3;3;2;2;3;2;2.0;36.94117647058823
33;32;32;30;37;1;1;33;33;1;36.9375;1;0.0;33;1;37.5;1;1;46;0;6;6;35;38;43;1;18.0;2;0.0;18.0;16.0;2;3;30;30;2;3;3;2;2;3;2;2.0;33.05882352941177
33;32;34;32;0;1;1;0;0;1;38.1875;2;3.0;35;1;32.333333333333336;0;0;24;1;6;5;30;35;34;0;15.0;3;0.0;18.0;16.0;2;2;36;36;2;3;3;2;2;3;2;2.0;32.9
33;36;36;45;30;1;1;37;30;2;36.125;2;0.0;30;1;34.5;1;1;35;0;6;6;42;35;32;1;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;34.88235294117647
34;47;37;41;37;1;1;36;30;1;35.6875;1;0.0;30;1;33.5;1;1;32;0;6;6;39;35;35;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;37.1764705882353
31;0;35;35;39;1;1;37;34;1;40.5625;2;0.0;37;0;34.0;2;1;30;0;6;6;39;36;30;1;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;35.13333333333333
41;38;36;41;44;1;1;47;37;1;41.0625;1;0.0;46;1;39.5;1;1;36;0;6;6;42;36;37;1;18.0;0;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;3.0;40.529411764705884
0;24;34;38;0;1;0;0;0;2;36.375;1;3.0;31;2;31.666666666666668;0;0;23;1;6;5;35;30;37;0;15.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;32.285714285714285
33;38;37;44;41;1;1;31;30;1;35.6875;1;0.0;47;2;38.833333333333336;1;1;36;0;6;6;37;47;36;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.411764705882355
41;35;30;39;40;2;1;34;40;2;36.0;1;0.0;43;2;35.166666666666664;1;2;31;0;6;6;36;34;36;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;37.0
37;37;34;34;47;1;1;33;30;2;35.5625;1;0.0;39;2;35.166666666666664;1;3;33;0;6;6;33;35;41;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.588235294117645
32;36;36;41;30;1;1;30;34;1;37.5;1;0.0;30;1;33.5;1;1;30;0;6;6;39;30;32;1;18.0;1;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;33.88235294117647
39;43;39;34;34;1;1;37;30;1;39.25;1;0.0;41;1;35.333333333333336;1;1;30;0;6;6;34;31;39;1;18.0;2;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;36.705882352941174
41;34;43;40;36;1;1;33;34;1;40.3125;1;0.0;41;1;39.0;1;1;34;0;6;6;41;39;42;1;18.0;0;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;37.76470588235294
30;32;31;38;31;1;1;30;41;1;33.3125;1;0.0;30;2;32.166666666666664;2;3;35;0;6;6;36;31;30;1;18.0;3;0.0;18.0;16.0;2;2;31;31;2;3;3;2;2;3;2;2.0;32.8235294117647
30;46;34;32;30;1;1;34;36;1;37.25;1;0.0;35;1;37.0;1;1;36;0;6;6;38;39;44;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.0
31;34;31;41;35;1;1;30;32;1;34.75;1;0.0;38;1;34.833333333333336;3;1;34;0;6;6;40;36;31;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.23529411764706
0;0;31;24;0;1;0;0;0;1;35.75;1;3.0;38;0;34.0;0;0;22;1;6;5;45;30;31;0;15.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;1.0;28.2
26;35;0;0;18;0;1;0;0;0;38.4375;2;3.0;37;1;32.5;0;1;26;1;6;5;32;31;30;0;15.0;4;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;1.0;25.25
21;0;22;12;18;1;1;0;0;1;30.125;1;3.0;38;0;32.166666666666664;0;1;26;1;6;5;34;30;35;0;15.0;1;3.0;18.0;13.0;2;1;30;30;2;3;3;2;2;3;2;1.0;18.818181818181817
42;32;39;40;30;1;1;39;34;1;39.0;1;0.0;42;1;40.166666666666664;1;1;37;0;6;6;33;43;44;1;18.0;1;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;36.64705882352941
33;42;45;44;35;1;1;39;32;1;37.625;1;0.0;31;1;34.166666666666664;1;1;31;0;6;6;42;37;32;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;38.411764705882355
33;34;38;30;40;1;1;37;33;1;36.3125;1;0.0;34;1;33.166666666666664;2;1;31;0;6;6;37;33;32;1;18.0;4;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;35.35294117647059
33;34;33;30;38;1;1;36;40;1;37.5625;1;0.0;36;1;36.0;2;2;33;0;6;6;38;33;38;1;18.0;2;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;34.8235294117647
42;45;39;40;49;1;1;31;50;1;40.4375;1;0.0;41;1;38.0;1;1;40;0;6;6;37;34;36;1;18.0;0;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;3.0;42.470588235294116
38;35;33;36;30;1;2;38;44;1;35.1875;1;0.0;35;1;33.833333333333336;1;1;32;0;6;6;32;36;37;1;18.0;2;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.8235294117647
40;39;31;45;41;1;1;32;34;1;39.6875;1;0.0;42;1;36.666666666666664;2;1;30;0;6;6;39;30;46;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;37.411764705882355
36;36;38;0;37;1;1;39;30;0;35.5;1;0.0;31;2;36.0;1;1;40;0;6;6;38;30;46;1;18.0;3;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.2
35;43;44;30;42;1;1;40;37;1;34.8125;1;0.0;35;2;33.166666666666664;1;1;32;0;6;6;30;34;37;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;39.0
30;0;30;30;30;1;1;30;42;1;35.4375;1;0.0;35;0;38.166666666666664;3;1;33;0;6;6;36;42;47;1;18.0;1;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;31.6
32;33;38;42;40;1;1;33;30;1;40.125;1;0.0;37;1;37.666666666666664;1;1;32;0;6;6;37;35;46;1;18.0;2;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;2.0;35.64705882352941
40;38;42;43;45;1;1;38;32;1;39.375;1;0.0;31;1;35.166666666666664;1;1;30;0;6;6;38;40;42;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;40.1764705882353
31;41;39;40;40;1;1;34;30;1;38.5625;1;0.0;30;1;32.166666666666664;1;1;31;0;6;6;31;35;36;1;18.0;3;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.470588235294116
44;39;42;38;40;1;1;43;43;1;38.6875;1;0.0;48;1;35.666666666666664;1;1;34;0;6;6;39;33;30;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;41.411764705882355
43;38;34;43;41;1;1;45;47;1;39.4375;1;0.0;48;1;36.5;1;1;32;0;6;6;42;33;34;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;41.1764705882353
33;31;31;41;31;1;1;31;30;1;35.0;1;0.0;31;2;34.5;3;1;30;0;6;6;34;33;48;1;18.0;3;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;32.411764705882355
32;36;39;0;36;1;1;33;30;0;36.6875;1;0.0;35;2;31.833333333333332;2;2;30;0;6;6;34;31;31;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.6
41;39;31;39;38;1;1;33;32;1;35.9375;1;0.0;45;1;37.833333333333336;1;1;35;0;6;6;39;33;45;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.23529411764706
42;37;37;32;36;2;1;41;34;1;35.0625;1;0.0;33;1;35.0;2;1;34;0;6;6;38;30;45;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;37.23529411764706
37;29;35;33;30;1;1;34;32;1;34.75;1;0.0;41;2;35.833333333333336;3;1;30;0;6;6;34;35;41;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;33.05882352941177
0;33;0;31;0;0;0;0;0;1;37.5625;1;0.0;33;1;33.833333333333336;0;0;30;0;6;6;35;30;38;0;18.0;4;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;32.0
36;33;36;34;32;2;1;38;38;1;34.8125;1;0.0;37;1;34.5;1;1;37;0;6;6;33;32;35;1;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.1764705882353
31;0;5;34;31;2;1;34;0;2;34.8125;1;0.0;32;0;31.833333333333332;0;2;31;0;6;6;36;31;30;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;1.0;25.923076923076923
32;46;30;42;33;1;1;40;30;1;34.3125;1;0.0;39;1;34.5;1;1;30;0;6;6;34;30;41;1;18.0;3;0.0;18.0;16.0;2;2;33;33;2;3;3;2;2;3;2;2.0;35.35294117647059
40;37;43;42;41;1;1;39;40;1;34.375;2;0.0;37;1;37.666666666666664;1;1;45;0;6;6;39;35;40;1;18.0;3;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;40.470588235294116
39;37;36;41;35;1;1;39;30;1;39.0;1;0.0;37;1;38.333333333333336;1;1;36;0;6;6;38;34;43;1;18.0;1;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;36.705882352941174
0;0;0;34;0;0;0;0;0;1;37.25;1;12.0;22;0;27.666666666666668;0;0;25;4;6;2;34;26;22;0;6.0;3;0.0;18.0;16.0;1;1;37;37;2;3;3;2;2;3;2;2.0;34.0
34;42;38;34;42;2;1;37;30;1;37.125;1;0.0;37;1;37.166666666666664;1;1;36;0;6;6;39;39;40;1;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;36.94117647058823
31;27;30;31;26;1;1;34;34;1;34.5;2;0.0;36;2;33.0;2;3;34;0;6;6;31;30;33;2;18.0;4;0.0;18.0;16.0;2;2;34;34;2;3;3;2;2;3;2;2.0;30.176470588235293
41;39;46;44;47;1;1;36;40;1;39.5625;1;0.0;37;1;32.0;1;1;30;0;6;6;31;33;31;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;42.35294117647059
35;0;35;39;0;1;1;36;30;1;37.25;1;0.0;30;0;34.333333333333336;1;0;30;0;6;6;34;46;36;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;35.0
44;40;39;39;31;1;1;44;35;1;35.3125;1;0.0;33;1;34.166666666666664;1;1;36;0;6;6;38;33;34;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;38.705882352941174
40;37;30;34;37;1;1;41;30;1;34.875;1;0.0;37;1;34.333333333333336;1;1;38;0;6;6;31;32;35;1;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.588235294117645
39;0;37;44;40;1;1;33;30;1;35.75;1;0.0;31;0;34.333333333333336;2;1;35;0;6;6;31;30;42;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;37.46666666666667
0;0;0;36;0;0;0;0;0;1;31.25;1;0.0;33;0;33.0;0;0;0;0;3;3;0;0;36;0;9.0;1;3.0;9.0;13.0;2;0;30;30;2;3;3;2;2;3;2;2.0;36.0
38;42;30;43;33;1;1;45;30;1;37.8125;1;0.0;39;1;34.0;1;1;30;0;6;6;37;37;30;1;18.0;2;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.64705882352941
38;41;33;42;30;1;1;38;40;1;38.625;1;0.0;38;1;38.333333333333336;1;1;39;0;6;6;39;42;42;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.76470588235294
35;49;42;43;31;1;1;36;39;1;36.5;1;0.0;38;1;37.333333333333336;1;1;37;0;6;6;40;42;32;1;18.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;38.705882352941174
33;0;30;40;40;1;1;35;4;1;37.8125;1;0.0;31;0;34.333333333333336;1;1;34;0;6;6;37;31;35;1;18.0;2;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;31.133333333333333
34;0;37;41;34;1;1;37;32;1;36.3125;1;0.0;37;0;36.333333333333336;2;2;35;0;6;6;37;36;40;1;18.0;3;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.666666666666664
0;0;30;0;0;1;0;0;0;0;35.5;2;6.0;36;0;29.166666666666668;0;0;8;2;6;4;39;23;39;0;12.0;5;0.0;18.0;16.0;1;1;30;30;2;3;3;2;2;3;2;1.0;30.0
36;42;34;43;35;1;1;39;35;1;35.875;1;0.0;30;1;35.166666666666664;3;1;30;0;6;6;39;36;43;1;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;37.23529411764706
30;0;30;30;0;1;1;39;35;1;35.75;1;0.0;31;0;32.5;2;0;30;0;6;6;35;30;39;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;32.333333333333336
31;34;35;30;31;1;1;37;30;2;40.0625;1;0.0;30;1;33.833333333333336;1;1;39;0;6;6;36;31;35;1;18.0;3;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;32.529411764705884
0;0;0;30;0;0;0;0;0;2;36.125;1;3.0;30;0;35.0;0;0;28;1;6;5;35;33;44;0;15.0;3;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;1.0;30.0
31;37;36;40;37;1;1;36;32;2;34.625;1;0.0;31;1;31.5;2;1;33;0;6;6;35;30;30;1;18.0;3;0.0;18.0;16.0;2;2;30;30;2;3;3;2;2;3;2;2.0;35.411764705882355
32;0;31;31;41;1;1;33;32;1;35.5;1;0.0;43;0;34.666666666666664;2;2;36;0;6;6;30;33;30;1;18.0;3;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;33.6
39;36;38;33;31;2;1;30;37;1;35.625;1;0.0;32;1;33.333333333333336;2;2;37;0;6;6;37;30;34;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;35.05882352941177
16;0;0;8;0;0;1;0;0;1;37.625;2;3.0;38;0;33.333333333333336;0;0;28;1;6;5;38;30;34;0;15.0;3;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;1.0;12.8
36;0;31;30;32;1;1;36;34;1;33.75;1;0.0;30;0;35.166666666666664;3;2;39;0;6;6;38;34;40;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.13333333333333
32;35;31;38;37;1;1;33;30;2;37.4375;2;0.0;41;2;35.666666666666664;1;1;32;0;6;6;34;33;35;1;18.0;1;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;2.0;33.64705882352941
30;41;31;44;38;1;1;34;30;1;36.5625;1;0.0;31;1;34.5;1;1;36;0;6;6;34;34;35;1;18.0;0;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;35.0
30;30;40;30;33;1;1;31;30;3;39.75;1;0.0;43;1;34.5;1;1;31;0;6;6;34;36;30;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;32.411764705882355
36;36;45;44;41;1;1;41;36;1;40.1875;1;0.0;44;1;41.833333333333336;1;1;45;0;6;6;42;32;45;1;18.0;0;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;40.0
14;13;39;32;0;1;1;0;0;1;33.625;1;0.0;30;1;32.833333333333336;0;0;30;0;6;6;33;38;30;0;18.0;3;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;1.0;24.9
38;37;32;32;30;1;1;35;30;1;40.3125;1;0.0;40;1;37.5;1;1;33;0;6;6;38;39;40;1;18.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;33.411764705882355
30;37;36;0;30;1;1;34;30;0;35.375;1;0.0;35;1;36.166666666666664;1;1;36;0;6;6;37;33;44;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;32.666666666666664
32;36;31;30;30;1;1;30;37;1;36.3125;1;0.0;39;1;33.833333333333336;3;1;30;0;6;6;30;35;37;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;32.05882352941177
37;0;31;30;42;1;1;37;43;1;35.6875;1;0.0;32;0;32.833333333333336;1;2;32;0;6;6;33;35;35;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;36.666666666666664
36;34;37;39;34;1;1;30;31;1;36.625;1;0.0;35;3;34.666666666666664;2;1;30;0;6;6;36;32;43;1;18.0;1;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;34.64705882352941
37;0;30;35;0;1;1;25;36;1;33.75;1;0.0;40;0;33.5;1;0;30;0;6;6;30;38;30;1;18.0;3;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;32.75
37;37;30;34;30;1;1;39;31;1;39.75;1;0.0;35;1;34.666666666666664;1;1;31;0;6;6;37;36;35;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;33.705882352941174
