NOTA_L_DOS;NOTA_ECONOMET;NOTA_AVAP;CAR_CINCO;NOTA_POO;NOTA_ECUA;NOTA_FOTO;NOTA_GEOGEO;NOTA_EI_UNO;VECES_ECONOMET;NOTA_PDI;NOTA_INGECO;NOTA_CFJC;NOTA_CARTO;NOTA_SUELOS;NOTA_EI_DOS;NAC_SIETE;NCA_SIETE;NAP_SIETE;NAA_SIETE;VECES_PDI;VECES_EI_UNO;NOTA_LEGIC;NCC_SIETE;VECES_EI_DOS;VECES_GEO_SAL;CAR_SIETE;VECES_AVAP;VECES_L_DOS;NOTA_PROCC;NCP_SIETE;NOTA_GEO_SAL;EPA_SIETE;NOTA_GEO_FIS;PROMEDIO_DOS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;VECES_PROCC;CREDITOS_AVAP;CREDITOS_EI_DOS;CREDITOS_ECONOMET;CREDITOS_EI_UNO;CREDITOS_PDI;CREDITOS_PROCC;CREDITOS_GEO_SAL;RENDIMIENTO_OCHO;PROMEDIO_OCHO
30;33;37;3;42;30;36;35;33;1;35;33;36;43;44;38;7;16.0;0;7;3;1;43;16.0;1;1;1;1;1;36;0.0;30;2;31;34.294117647058826;35.333333333333336;35.93333333333333;34.3125;1;2;2;2;2;3;2;3;2.0;34.57142857142857
39;39;30;1;43;35;32;33;42;1;36;30;40;38;35;30;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;41;0.0;35;2;36;35.0;34.0;36.46666666666667;36.0625;1;2;2;2;2;3;2;3;2.0;33.07142857142857
40;39;35;1;30;30;33;36;34;2;30;35;32;43;34;46;7;16.0;0;7;1;1;37;16.0;1;1;2;3;2;41;0.0;37;2;33;32.529411764705884;36.72222222222222;36.666666666666664;36.9375;1;2;2;2;2;3;2;3;2.0;38.42857142857143
47;42;30;1;45;30;37;38;42;1;42;35;41;39;36;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;44;0.0;42;2;32;37.705882352941174;35.55555555555556;39.333333333333336;40.875;1;2;2;2;2;3;2;3;2.0;37.642857142857146
34;33;35;3;44;36;32;32;33;3;35;31;42;30;30;30;7;16.0;0;7;1;1;36;16.0;1;1;2;2;2;40;0.0;36;2;30;34.94117647058823;34.77777777777778;34.2;34.6875;1;2;2;2;2;3;2;3;2.0;35.57142857142857
42;42;31;0;33;31;39;40;39;1;33;37;36;34;38;44;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;45;2;30;35.05882352941177;38.111111111111114;37.13333333333333;40.375;1;2;2;2;2;3;2;3;2.0;38.0
31;30;39;3;42;33;30;30;37;1;37;33;38;33;32;43;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;47;0.0;46;2;31;33.705882352941174;37.611111111111114;35.333333333333336;40.0625;1;2;2;2;2;3;2;3;2.0;34.42857142857143
37;38;40;2;35;30;32;37;42;1;37;35;41;34;33;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;40;0.0;38;2;30;34.529411764705884;33.388888888888886;34.0;38.9375;1;2;2;2;2;3;2;3;2.0;36.57142857142857
35;34;32;4;32;40;36;34;42;1;33;31;37;32;31;39;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;42;0.0;40;2;30;31.41176470588235;34.5;32.46666666666667;37.3125;1;2;2;2;2;3;2;3;2.0;35.142857142857146
44;40;39;0;47;39;45;38;45;1;44;33;44;44;38;44;7;16.0;0;7;2;1;37;16.0;1;1;1;1;1;48;0.0;47;2;39;37.76470588235294;40.166666666666664;39.333333333333336;44.0625;1;2;2;2;2;3;2;3;3.0;42.785714285714285
36;36;38;1;50;40;30;32;35;1;32;33;39;37;38;34;7;16.0;0;7;1;1;32;16.0;1;1;1;2;1;36;0.0;42;2;31;33.88235294117647;33.77777777777778;35.53333333333333;36.25;1;2;2;2;2;3;2;3;2.0;37.642857142857146
46;35;37;0;41;35;38;44;45;1;44;40;38;40;32;39;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;50;0.0;47;2;35;37.05882352941177;37.44444444444444;41.266666666666666;42.8125;1;2;2;2;2;3;2;3;2.0;38.5
46;45;39;0;30;37;39;41;44;1;41;42;36;42;34;45;7;16.0;0;7;1;1;45;16.0;1;1;0;1;1;50;0.0;47;2;38;39.705882352941174;43.0;43.333333333333336;44.375;1;2;2;2;2;3;2;3;3.0;41.357142857142854
40;30;37;1;34;33;30;34;40;1;38;34;46;42;36;38;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;33;0.0;42;2;32;34.05882352941177;34.666666666666664;37.4;37.25;1;2;2;2;2;3;2;3;2.0;37.642857142857146
45;40;37;0;37;37;39;42;40;1;38;47;43;41;31;39;7;16.0;0;7;1;1;44;16.0;1;1;0;1;1;48;0.0;47;2;44;36.64705882352941;37.94444444444444;43.733333333333334;41.4375;1;2;2;2;2;3;2;3;2.0;38.57142857142857
32;34;35;0;31;30;42;31;35;1;34;34;34;38;31;38;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;48;0.0;42;2;30;35.1764705882353;38.0;36.13333333333333;38.0;1;2;2;2;2;3;2;3;2.0;36.57142857142857
42;36;41;0;45;37;40;40;35;1;40;30;48;47;34;44;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;36;0.0;44;2;30;35.8235294117647;37.0;35.666666666666664;39.75;1;2;2;2;2;3;2;3;2.0;36.142857142857146
39;14;34;5;39;32;45;33;39;2;30;33;30;45;34;35;6;9.0;2;4;1;1;32;13.0;1;0;2;2;1;20;4.0;0;1;16;33.294117647058826;37.05555555555556;33.46666666666667;28.76923076923077;1;2;2;2;2;3;2;3;2.0;31.4
41;34;43;1;49;37;37;36;42;1;39;36;42;42;43;44;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;45;0.0;45;2;36;35.76470588235294;39.22222222222222;40.8;41.75;1;2;2;2;2;3;2;3;3.0;43.285714285714285
40;35;38;2;31;30;38;34;30;3;35;31;36;36;32;40;7;16.0;0;7;1;1;33;16.0;2;1;2;1;2;30;0.0;36;2;30;34.76470588235294;34.611111111111114;34.6;34.9375;1;2;2;2;2;3;2;3;2.0;35.92857142857143
38;30;40;0;45;36;41;42;36;1;39;30;37;37;34;37;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;38;0.0;47;2;34;32.23529411764706;36.77777777777778;36.266666666666666;38.75;1;2;2;2;2;3;2;3;2.0;39.357142857142854
35;37;39;4;42;37;40;31;30;1;38;36;37;38;35;43;7;16.0;0;7;1;1;33;16.0;1;2;1;1;1;50;0.0;31;2;30;33.23529411764706;35.166666666666664;34.4;37.8125;1;2;2;2;2;3;2;3;2.0;34.07142857142857
40;37;36;1;33;32;38;39;38;2;42;33;30;41;39;45;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;47;0.0;35;2;31;34.76470588235294;34.333333333333336;37.53333333333333;39.8125;1;2;2;2;2;3;2;3;2.0;37.5
36;43;38;1;39;39;37;38;45;2;33;37;30;40;36;41;7;16.0;0;7;1;1;33;16.0;1;1;1;1;1;47;0.0;43;2;38;35.1764705882353;34.388888888888886;36.06666666666667;41.0;1;2;2;2;2;3;2;3;2.0;37.214285714285715
32;36;36;2;38;39;42;37;44;1;45;31;32;42;39;40;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;43;2;30;36.64705882352941;36.833333333333336;33.4;42.25;1;2;2;2;2;3;2;3;2.0;36.714285714285715
44;1;21;2;48;30;30;32;38;1;29;30;35;43;40;33;6;6.0;3;3;2;1;37;13.0;1;0;1;1;1;37;7.0;0;1;0;31.058823529411764;34.666666666666664;38.166666666666664;26.692307692307693;1;2;2;2;2;3;2;3;2.0;34.0
47;41;39;0;50;44;48;31;46;1;40;40;47;46;40;45;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;43;0.0;44;2;35;44.0;40.77777777777778;42.06666666666667;42.5;1;2;2;2;2;3;2;3;3.0;41.0
35;30;42;0;40;39;41;35;44;1;44;33;34;42;39;32;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;45;2;30;37.11764705882353;38.27777777777778;37.53333333333333;41.4375;1;2;2;2;2;3;2;3;3.0;40.642857142857146
50;46;43;0;43;50;48;36;46;1;45;43;38;41;48;44;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;48;2;42;42.05882352941177;40.55555555555556;43.4;46.0625;1;2;2;2;2;3;2;3;4.0;47.07142857142857
50;30;39;2;30;38;32;39;42;2;32;32;31;37;43;34;7;16.0;0;7;3;1;38;16.0;1;1;2;1;1;30;0.0;30;2;30;37.1764705882353;34.77777777777778;37.46666666666667;33.5;1;2;2;2;2;3;2;3;2.0;39.214285714285715
49;44;44;0;31;37;39;40;44;1;49;47;31;45;35;46;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;46;2;30;36.35294117647059;40.333333333333336;40.93333333333333;46.3125;1;2;2;2;2;3;2;3;4.0;45.57142857142857
44;46;43;0;49;44;48;35;44;1;42;39;49;47;43;44;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;44;2;37;36.35294117647059;41.22222222222222;42.13333333333333;44.125;1;2;2;2;2;3;2;3;4.0;46.714285714285715
50;37;38;1;47;36;45;40;45;1;32;39;39;43;36;41;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;40;2;36;37.1764705882353;40.22222222222222;42.46666666666667;39.875;1;2;2;2;2;3;2;3;2.0;39.857142857142854
41;39;44;0;39;34;39;37;40;1;37;33;38;38;45;45;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;49;0.0;45;2;30;35.35294117647059;35.72222222222222;37.86666666666667;42.5;1;2;2;2;2;3;2;3;2.0;39.07142857142857
39;42;30;0;37;40;38;38;39;1;43;34;44;41;42;36;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;41;0.0;43;2;34;39.294117647058826;38.22222222222222;38.93333333333333;39.625;1;2;2;2;2;3;2;3;2.0;38.5
44;39;36;1;46;39;32;39;32;2;40;33;36;42;34;41;7;16.0;0;7;2;1;43;16.0;2;1;3;1;1;35;0.0;36;2;30;33.11764705882353;35.44444444444444;35.733333333333334;37.125;1;2;2;2;2;3;2;3;3.0;40.714285714285715
44;31;36;1;40;36;40;32;42;1;36;47;37;40;40;34;7;16.0;0;7;1;1;36;16.0;1;2;1;1;1;39;0.0;32;2;30;31.647058823529413;34.72222222222222;39.93333333333333;35.5;1;2;2;2;2;3;2;3;2.0;34.142857142857146
32;43;38;0;42;32;38;45;41;1;36;40;38;38;36;30;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;43;0.0;31;2;31;33.529411764705884;36.55555555555556;37.53333333333333;36.9375;1;2;2;2;2;3;2;3;2.0;36.0
45;33;38;2;38;30;44;43;40;1;37;38;40;38;35;43;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;47;0.0;40;2;34;34.1764705882353;34.833333333333336;36.86666666666667;39.5625;1;2;2;2;2;3;2;3;2.0;38.92857142857143
39;30;38;1;35;33;36;38;42;1;37;32;36;41;43;34;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;50;0.0;38;2;30;34.705882352941174;39.388888888888886;36.6;38.3125;1;2;2;2;2;3;2;3;2.0;38.142857142857146
43;33;34;2;45;39;45;36;41;1;31;30;37;38;42;38;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;42;0.0;37;2;31;33.294117647058826;33.666666666666664;34.2;36.25;1;2;2;2;2;3;2;3;2.0;36.57142857142857
44;30;40;0;48;34;43;40;47;1;40;36;30;42;38;44;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;40;2;30;34.1764705882353;39.388888888888886;38.86666666666667;41.375;1;2;2;2;2;3;2;3;2.0;37.142857142857146
46;44;43;0;38;41;43;34;39;1;36;35;36;46;44;38;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;43;0.0;46;2;32;32.88235294117647;39.72222222222222;39.6;41.25;1;2;2;2;2;3;2;3;2.0;39.714285714285715
41;38;40;0;42;31;42;38;49;1;45;39;42;44;43;38;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;40;2;30;39.11764705882353;36.666666666666664;38.06666666666667;42.8125;1;2;2;2;2;3;2;3;3.0;42.42857142857143
46;33;33;2;37;30;34;36;45;1;43;50;37;37;46;45;7;16.0;0;7;1;1;40;16.0;1;1;0;1;2;50;0.0;37;2;32;34.11764705882353;37.111111111111114;40.6;40.75;1;2;2;2;2;3;2;3;2.0;36.785714285714285
39;35;40;2;40;35;42;35;45;1;34;37;38;45;42;43;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;37;2;30;32.23529411764706;36.666666666666664;36.93333333333333;39.9375;1;2;2;2;2;3;2;3;2.0;39.5
40;37;41;0;45;37;34;43;41;2;47;33;38;43;34;42;7;16.0;0;7;1;1;42;16.0;1;1;1;1;1;44;0.0;45;2;30;35.94117647058823;37.333333333333336;38.06666666666667;42.875;1;2;2;2;2;3;2;3;3.0;40.642857142857146
48;38;32;1;47;41;40;34;39;1;33;35;34;39;41;41;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;30;0.0;39;2;30;36.23529411764706;36.166666666666664;38.0;36.0;1;2;2;2;2;3;2;3;3.0;40.57142857142857
39;46;46;0;50;46;45;46;48;1;44;48;38;48;48;45;7;16.0;0;7;1;1;45;16.0;1;1;0;1;1;50;0.0;47;2;50;44.11764705882353;43.55555555555556;45.2;46.4375;1;2;2;2;2;3;2;3;4.0;46.714285714285715
45;37;38;1;32;38;44;36;38;2;30;33;42;42;36;44;7;16.0;0;7;1;1;36;16.0;1;1;1;1;1;43;0.0;41;2;30;35.529411764705884;35.05555555555556;35.4;38.3125;1;2;2;2;2;3;2;3;2.0;38.642857142857146
41;38;35;0;40;40;47;37;45;1;43;35;34;40;34;39;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;42;2;35;36.23529411764706;37.27777777777778;38.06666666666667;41.8125;1;2;2;2;2;3;2;3;2.0;38.92857142857143
40;43;41;1;41;35;44;42;47;2;45;30;38;41;37;44;7;16.0;0;7;1;1;37;16.0;1;1;1;1;1;50;0.0;40;2;30;36.705882352941174;36.833333333333336;36.13333333333333;44.0625;1;2;2;2;2;3;2;3;2.0;39.07142857142857
43;45;44;0;40;42;43;42;47;1;42;45;45;47;43;45;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;45;2;38;42.470588235294116;41.388888888888886;42.333333333333336;45.1875;1;2;2;2;2;3;2;3;3.0;44.0
39;38;41;1;42;36;41;32;40;1;41;33;38;42;39;34;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;44;0.0;43;2;34;34.588235294117645;36.05555555555556;38.2;40.375;1;2;2;2;2;3;2;3;2.0;38.857142857142854
36;30;41;0;35;35;35;40;38;1;41;30;36;45;39;42;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;45;0.0;41;2;36;34.88235294117647;34.833333333333336;36.6;39.875;1;2;2;2;2;3;2;3;2.0;37.0
37;33;32;2;40;32;42;35;37;1;39;31;40;40;37;41;7;16.0;0;7;1;1;35;16.0;1;1;1;2;1;42;0.0;30;2;31;35.8235294117647;37.666666666666664;36.2;36.0625;1;2;2;2;2;3;2;3;2.0;33.57142857142857
43;38;33;3;48;30;40;46;32;1;33;38;31;43;39;39;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;40;2;30;38.88235294117647;38.0;39.93333333333333;37.6875;1;2;2;2;2;3;2;3;2.0;36.07142857142857
46;34;38;0;42;35;30;30;34;1;36;34;37;37;35;45;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;47;0.0;46;2;30;36.529411764705884;35.05555555555556;36.06666666666667;40.125;1;2;2;2;2;3;2;3;2.0;37.42857142857143
39;49;41;1;45;34;43;35;44;1;35;37;37;40;33;39;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;45;2;30;30.764705882352942;38.0;37.13333333333333;42.5;1;2;2;2;2;3;2;3;2.0;35.92857142857143
41;49;41;0;50;41;45;42;45;1;50;48;37;49;44;45;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;47;2;50;38.294117647058826;41.44444444444444;46.2;46.9375;1;2;2;2;2;3;2;3;3.0;44.214285714285715
42;39;31;1;47;32;42;37;40;1;34;37;30;37;39;36;7;16.0;0;7;1;1;38;16.0;1;1;1;2;1;40;0.0;32;2;37;34.64705882352941;33.333333333333336;38.333333333333336;35.625;1;2;2;2;2;3;2;3;2.0;33.285714285714285
41;35;34;3;30;31;42;31;37;1;30;39;34;40;32;42;7;16.0;0;7;1;1;43;16.0;1;1;1;2;1;47;0.0;42;2;30;34.411764705882355;34.166666666666664;36.86666666666667;37.875;1;2;2;2;2;3;2;3;2.0;39.714285714285715
37;35;39;0;48;40;39;39;34;1;47;40;39;43;40;41;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;47;2;30;34.35294117647059;38.27777777777778;36.266666666666666;42.5;1;2;2;2;2;3;2;3;2.0;36.642857142857146
48;48;46;0;41;39;41;41;46;1;50;44;33;45;36;47;7;16.0;0;7;1;1;45;16.0;1;1;0;1;1;50;0.0;45;2;30;38.470588235294116;40.833333333333336;41.666666666666664;47.4375;1;2;2;2;2;3;2;3;3.0;40.785714285714285
34;39;37;2;50;32;30;38;38;1;31;49;38;37;36;33;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;43;0.0;39;2;30;36.94117647058823;32.666666666666664;37.6;36.875;1;2;2;2;2;3;2;3;2.0;39.07142857142857
31;41;36;1;36;38;45;38;33;1;30;36;34;40;35;41;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;36;0.0;42;2;32;32.11764705882353;36.94444444444444;34.6;36.875;1;2;2;2;2;3;2;3;2.0;37.285714285714285
40;42;30;2;47;32;38;37;44;1;37;41;37;40;38;33;7;16.0;0;7;2;1;36;16.0;1;1;2;2;1;39;0.0;42;2;30;35.88235294117647;34.833333333333336;35.733333333333334;38.3125;1;2;2;2;2;3;2;3;2.0;35.5
43;34;36;1;33;32;40;33;35;1;36;42;30;39;36;39;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;43;0.0;46;2;30;34.705882352941174;35.166666666666664;38.4;38.75;1;2;2;2;2;3;2;3;2.0;39.0
42;39;41;1;46;39;41;35;41;1;39;33;33;42;41;40;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;47;0.0;45;2;31;35.0;36.55555555555556;39.266666666666666;41.75;1;2;2;2;2;3;2;3;2.0;37.714285714285715
44;30;30;2;45;37;42;33;36;1;34;32;38;42;41;41;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;44;0.0;39;2;31;34.05882352941177;34.44444444444444;36.0;36.3125;1;2;2;2;2;3;2;3;2.0;35.357142857142854
46;37;31;1;48;38;41;32;30;1;36;31;30;44;36;41;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;50;0.0;44;2;36;34.0;35.833333333333336;40.733333333333334;38.625;1;2;2;2;2;3;2;3;2.0;38.142857142857146
38;47;42;0;49;30;42;47;45;1;39;44;39;47;41;46;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;47;2;38;35.0;41.388888888888886;42.2;44.875;1;2;2;2;2;3;2;3;3.0;42.714285714285715
41;36;30;0;34;33;48;32;43;1;35;32;31;46;40;35;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;36;2;35;33.35294117647059;37.22222222222222;37.13333333333333;37.5625;1;2;2;2;2;3;2;3;2.0;37.5
32;30;33;0;47;35;39;34;42;1;44;37;36;45;30;37;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;45;0.0;34;2;34;33.470588235294116;38.166666666666664;35.86666666666667;38.0;1;2;2;2;2;3;2;3;2.0;35.285714285714285
41;34;31;0;45;37;46;35;42;2;40;35;33;42;37;40;7;16.0;0;7;2;1;35;16.0;1;1;2;1;1;40;0.0;39;2;31;32.76470588235294;36.666666666666664;35.93333333333333;38.1875;1;2;2;2;2;3;2;3;2.0;36.357142857142854
35;40;36;0;40;36;31;30;32;1;30;34;34;44;35;42;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;45;0.0;37;2;35;34.8235294117647;35.27777777777778;35.733333333333334;36.9375;1;2;2;2;2;3;2;3;2.0;35.285714285714285
39;44;33;1;43;37;48;30;42;1;36;37;37;43;40;35;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;36;0.0;35;2;37;34.64705882352941;35.888888888888886;39.93333333333333;37.0625;1;2;2;2;2;3;2;3;2.0;37.92857142857143
42;39;30;2;45;39;40;36;45;1;39;40;31;41;40;42;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;40;0.0;42;2;30;33.64705882352941;35.0;37.0;39.6875;1;2;2;2;2;3;2;3;2.0;39.0
41;49;41;0;42;43;42;40;42;1;50;44;33;45;44;45;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;45;0.0;45;2;34;42.529411764705884;41.388888888888886;40.6;45.5625;1;2;2;2;2;3;2;3;3.0;45.0
34;35;39;2;42;39;36;40;37;1;30;37;35;34;33;35;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;41;0.0;42;2;30;34.705882352941174;34.611111111111114;33.13333333333333;36.875;1;2;2;2;2;3;2;3;2.0;37.5
42;33;38;0;40;40;45;31;36;1;30;35;41;43;37;33;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;36;0.0;46;2;30;35.23529411764706;33.94444444444444;38.06666666666667;36.25;1;2;2;2;2;3;2;3;3.0;40.642857142857146
34;38;41;0;33;39;43;32;45;1;35;42;30;42;37;38;7;16.0;0;7;1;1;33;16.0;1;1;0;1;1;45;0.0;46;2;30;38.0;35.05555555555556;37.6;41.0625;1;2;2;2;2;3;2;3;2.0;34.57142857142857
36;34;30;1;45;33;36;39;31;1;31;36;33;34;40;39;7;16.0;0;7;1;1;30;16.0;1;1;1;2;1;33;0.0;34;2;32;33.11764705882353;32.77777777777778;34.2;33.0625;1;2;2;2;2;3;2;3;2.0;38.57142857142857
42;36;33;0;34;44;40;41;43;1;35;42;33;46;43;46;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;31;0.0;47;2;30;37.1764705882353;38.611111111111114;38.333333333333336;39.0;1;2;2;2;2;3;2;3;3.0;43.5
41;43;42;0;33;39;41;38;45;1;38;31;34;45;39;40;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;43;0.0;44;2;30;34.411764705882355;39.5;38.0;42.0;1;2;2;2;2;3;2;3;2.0;39.0
43;34;35;3;30;30;44;32;42;3;35;33;35;41;41;32;7;16.0;0;7;2;1;39;16.0;1;1;2;1;1;31;0.0;37;2;30;33.64705882352941;34.05555555555556;36.0;35.25;1;2;2;2;2;3;2;3;2.0;36.142857142857146
38;42;32;1;48;44;43;38;45;1;38;35;31;42;37;39;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;50;0.0;44;2;36;34.588235294117645;41.111111111111114;38.46666666666667;41.375;1;2;2;2;2;3;2;3;2.0;39.642857142857146
43;41;42;1;35;39;36;31;34;2;36;30;30;44;40;47;7;16.0;0;7;1;1;40;16.0;1;1;1;1;1;47;0.0;35;2;32;34.529411764705884;38.5;36.733333333333334;39.6875;1;2;2;2;2;3;2;3;2.0;38.714285714285715
37;32;40;0;48;38;34;39;43;1;36;35;33;44;33;42;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;40;0.0;37;2;31;34.88235294117647;38.0;35.8;38.3125;1;2;2;2;2;3;2;3;2.0;39.142857142857146
44;33;30;1;38;31;30;38;37;1;39;30;34;34;38;32;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;38;0.0;31;2;35;34.64705882352941;33.111111111111114;38.6;34.375;1;2;2;2;2;3;2;3;2.0;35.57142857142857
36;43;45;0;48;31;38;37;39;1;39;39;38;42;36;43;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;44;2;41;35.88235294117647;37.5;39.8;43.0625;1;2;2;2;2;3;2;3;3.0;41.92857142857143
41;38;30;1;32;30;35;39;32;1;30;36;32;43;30;38;7;16.0;0;7;1;1;41;16.0;1;1;0;1;3;42;0.0;31;2;34;33.470588235294116;34.333333333333336;36.333333333333336;33.9375;1;2;2;2;2;3;2;3;2.0;34.42857142857143
36;39;37;1;31;36;39;38;42;1;41;32;39;41;33;30;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;44;2;35;34.294117647058826;39.05555555555556;37.666666666666664;40.6875;1;2;2;2;2;3;2;3;2.0;39.0
38;30;32;1;31;33;40;37;30;1;41;38;37;42;41;50;7;16.0;0;7;1;1;35;16.0;1;2;2;2;1;41;0.0;35;2;36;32.1764705882353;35.111111111111114;37.53333333333333;37.125;1;2;2;2;2;3;2;3;2.0;34.0
37;39;33;3;40;42;41;42;39;1;30;38;38;41;34;46;6;13.0;0;6;3;1;38;13.0;1;0;1;1;1;30;0.0;0;2;21;34.1764705882353;36.111111111111114;36.333333333333336;35.69230769230769;1;2;2;2;2;3;2;3;2.0;36.0
46;46;31;1;32;35;31;39;42;1;41;38;32;46;35;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;41;0.0;36;2;33;32.94117647058823;38.72222222222222;41.2;39.8125;1;2;2;2;2;3;2;3;3.0;41.07142857142857
49;41;43;0;40;38;46;43;41;1;41;32;41;42;42;39;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;45;2;30;35.705882352941174;38.44444444444444;38.4;42.875;1;2;2;2;2;3;2;3;3.0;44.214285714285715
34;45;30;0;31;33;39;43;45;1;32;32;34;41;34;42;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;50;0.0;35;2;35;33.470588235294116;36.833333333333336;36.86666666666667;39.0625;1;2;2;2;2;3;2;3;3.0;40.92857142857143
40;46;30;2;44;42;39;37;33;2;36;30;32;41;37;37;7;16.0;0;7;1;1;41;16.0;1;1;1;1;2;43;0.0;31;2;30;34.64705882352941;35.611111111111114;35.666666666666664;36.1875;1;2;2;2;2;3;2;3;2.0;36.285714285714285
37;34;40;1;42;30;37;34;42;2;32;31;34;42;35;30;7;16.0;0;7;1;1;38;16.0;1;1;1;1;1;36;0.0;37;2;30;34.0;35.888888888888886;34.266666666666666;35.6875;1;2;2;2;2;3;2;3;2.0;33.714285714285715
40;34;30;1;32;41;47;37;38;1;33;48;31;44;35;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;40;0.0;31;2;32;33.8235294117647;35.05555555555556;38.53333333333333;35.125;1;2;2;2;2;3;2;3;2.0;39.42857142857143
38;36;31;2;35;30;30;37;43;3;30;36;39;40;33;36;6;13.0;0;6;2;1;42;13.0;1;0;2;1;1;42;0.0;0;2;17;32.1764705882353;35.22222222222222;31.8;35.84615384615385;1;2;2;2;2;3;2;3;2.0;35.5
47;39;35;1;47;39;39;35;41;1;37;46;39;47;40;37;7;16.0;0;7;1;1;41;16.0;1;1;1;2;1;48;0.0;46;2;44;34.05882352941177;35.888888888888886;43.61538461538461;40.5625;1;2;2;2;2;3;2;3;2.0;38.42857142857143
32;37;32;2;47;34;30;31;38;1;33;32;39;43;30;44;7;16.0;0;7;1;1;31;16.0;1;1;1;1;1;50;0.0;35;2;32;32.11764705882353;36.72222222222222;36.8;37.875;2;2;2;2;2;3;2;3;2.0;34.5
41;36;32;1;40;38;46;34;36;1;43;44;30;43;36;36;7;16.0;0;7;2;1;40;16.0;1;2;2;1;1;50;0.0;36;2;33;35.411764705882355;36.166666666666664;37.86666666666667;38.5625;1;2;2;2;2;3;2;3;3.0;40.57142857142857
