NOTA_TG_UNO;NOTA_L_DOS;NOTA_AVAP;NOTA_EI_CINCO;NOTA_ECONOMET;NOTA_AVAM;NOTA_FOTO;NOTA_FGEP;NOTA_EI_SEIS;NOTA_EE_DOS;NOTA_ECUA;NOTA_EI_UNO;NOTA_L_TRES;NOTA_GEOGEO;NOTA_ORD_TER;NCC_NUEVE;NOTA_POO;NCA_NUEVE;NAC_NUEVE;NAA_NUEVE;VECES_EE_DOS;NOTA_FOTOD;VECES_EI_CINCO;VECES_ORD_TER;NOTA_EI_CUATRO;VECES_TG_UNO;EPA_NUEVE;VECES_EI_SEIS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_NUEVE;NCP_NUEVE;NAP_NUEVE;CREDITOS_EI_CINCO;CREDITOS_TG_UNO;CREDITOS_ORD_TER;CREDITOS_EI_SEIS;CREDITOS_EE_DOS;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
50;31;31;30;30;40;36;36;0;43;31;30;41;39;46;10.0;34;10.0;4;4;1;40;1;1;38;1;2;0;37.611111111111114;33.13333333333333;37.375;41.4;0.0;0;3;2;3;3;2;2.0;39.72727272727273
44;46;38;44;46;43;34;50;0;49;30;40;43;30;43;10.0;46;10.0;4;4;1;47;1;1;40;1;2;0;39.611111111111114;40.46666666666667;41.75;44.7;0.0;0;3;2;3;3;2;3.0;43.0
50;50;36;37;38;38;40;41;39;36;32;44;44;33;35;13.0;45;13.0;5;5;1;40;1;1;36;1;2;1;37.611111111111114;37.4;39.6875;38.84615384615385;0.0;0;3;2;3;3;2;2.0;38.54545454545455
0;37;41;34;42;31;42;32;0;43;33;30;37;32;37;8.0;45;8.0;3;3;1;36;1;1;37;0;2;0;39.55555555555556;35.46666666666667;38.125;37.375;0.0;0;3;2;3;3;2;2.0;35.25
50;40;39;30;41;40;43;36;36;46;34;33;39;35;41;13.0;50;13.0;5;5;1;34;1;1;30;1;2;1;38.77777777777778;37.06666666666667;37.625;39.46153846153846;0.0;0;3;2;3;3;2;3.0;42.90909090909091
38;37;46;39;39;41;39;36;36;40;38;39;39;30;44;13.0;40;13.0;5;5;1;41;1;1;37;1;2;1;38.666666666666664;41.13333333333333;42.9375;39.46153846153846;0.0;0;3;2;3;3;2;3.0;42.0
47;36;40;39;37;41;44;37;33;48;37;37;39;40;41;13.0;45;13.0;5;5;1;30;1;1;36;1;2;1;41.166666666666664;38.266666666666666;39.0625;40.69230769230769;0.0;0;3;2;3;3;2;2.0;38.45454545454545
50;47;33;35;35;35;40;40;0;42;32;44;33;30;45;10.0;50;10.0;4;4;1;36;1;1;36;1;2;0;37.333333333333336;36.333333333333336;36.6875;42.4;0.0;0;3;2;3;3;2;3.0;41.75
50;44;40;37;34;41;37;34;0;45;30;44;34;30;44;10.0;40;10.0;4;4;1;45;1;1;40;1;2;0;40.0;38.46666666666667;38.0625;43.3;0.0;0;3;2;3;3;2;3.0;43.09090909090909
43;41;34;39;38;37;43;33;0;43;32;40;42;36;44;10.0;50;10.0;4;4;1;45;1;1;38;1;2;0;36.166666666666664;38.8;39.3125;42.1;0.0;0;3;2;3;3;2;2.0;38.54545454545455
50;43;39;33;31;39;33;34;0;46;31;43;47;33;42;10.0;39;10.0;4;4;1;36;1;1;37;1;2;0;37.5;38.333333333333336;37.625;41.7;0.0;0;3;2;3;3;2;3.0;42.54545454545455
50;48;38;30;45;36;41;39;41;42;42;43;49;40;45;13.0;43;13.0;5;5;1;40;1;1;41;1;2;1;39.5;43.06666666666667;43.125;40.92307692307692;0.0;0;3;2;3;3;2;3.0;41.36363636363637
0;39;34;36;31;33;40;36;0;37;33;41;37;32;43;8.0;43;8.0;3;3;1;36;1;1;33;0;2;0;35.94444444444444;37.06666666666667;36.5;38.875;0.0;0;3;2;3;3;2;2.0;33.875
45;46;40;39;39;42;37;36;43;38;30;44;43;33;49;13.0;40;13.0;5;5;1;41;1;1;34;1;2;1;40.611111111111114;38.46666666666667;41.25;43.0;0.0;0;3;2;3;3;2;2.0;40.0
42;40;40;34;38;41;42;47;0;49;39;40;37;40;43;10.0;40;10.0;4;4;1;42;1;1;40;1;2;0;36.833333333333336;38.93333333333333;42.5;41.3;0.0;0;3;2;3;3;2;3.0;40.63636363636363
44;48;33;43;35;40;35;36;0;50;37;41;43;35;44;10.0;42;10.0;4;4;1;41;1;1;41;1;2;0;39.27777777777778;44.6;40.5;44.9;0.0;0;3;2;3;3;2;3.0;41.0
0;37;32;42;36;35;41;40;33;45;33;42;30;36;41;11.0;38;11.0;4;4;1;43;1;1;42;0;2;1;35.22222222222222;33.8;38.0625;39.81818181818182;0.0;0;3;2;3;3;2;2.0;32.6
50;39;31;40;38;48;42;36;35;46;34;44;40;33;42;13.0;43;13.0;5;5;1;38;1;1;32;1;2;1;34.166666666666664;39.0;39.4375;41.76923076923077;0.0;0;3;2;3;3;2;3.0;44.54545454545455
50;39;32;37;37;42;38;42;35;41;33;47;38;31;43;13.0;41;13.0;5;5;1;38;1;1;35;1;2;1;37.388888888888886;37.53333333333333;39.1875;40.53846153846154;0.0;0;3;2;3;3;2;3.0;44.18181818181818
50;37;36;41;36;38;43;43;0;43;30;46;40;40;36;10.0;39;10.0;4;4;1;33;1;1;39;1;2;0;38.388888888888886;36.333333333333336;40.875;41.7;0.0;0;3;2;3;3;2;3.0;43.63636363636363
44;40;33;30;40;42;44;38;0;43;42;48;41;42;36;10.0;41;10.0;4;4;1;37;1;1;43;1;2;0;36.94444444444444;39.53333333333333;39.8125;37.2;0.0;0;3;2;3;3;2;3.0;43.09090909090909
39;33;40;36;38;34;44;33;0;49;30;30;35;37;33;10.0;42;10.0;4;4;1;40;1;1;39;1;2;0;34.611111111111114;36.86666666666667;36.25;38.3;0.0;0;3;2;3;3;2;2.0;36.90909090909091
47;41;41;37;37;41;41;34;35;0;33;40;37;40;43;11.0;40;11.0;4;4;0;34;1;1;41;1;2;1;38.55555555555556;37.266666666666666;40.5;39.90909090909091;0.0;0;3;2;3;3;2;3.0;41.875
45;42;35;34;32;37;35;39;0;41;31;44;42;35;36;10.0;31;10.0;4;4;1;30;1;1;38;1;2;0;35.72222222222222;35.8;35.8125;38.2;0.0;0;3;2;3;3;2;2.0;37.90909090909091
48;40;39;41;42;41;41;39;0;46;35;40;41;36;44;10.0;43;10.0;4;4;1;36;1;1;37;1;2;0;39.05555555555556;35.266666666666666;38.5625;44.3;0.0;0;3;2;3;3;2;3.0;42.54545454545455
50;41;33;40;30;41;39;30;30;39;32;34;41;31;44;13.0;45;13.0;5;5;1;32;1;1;37;1;2;1;34.44444444444444;34.46666666666667;36.9375;40.0;0.0;0;3;2;3;3;2;3.0;42.45454545454545
50;43;36;40;45;41;46;40;0;48;40;40;42;44;45;10.0;38;10.0;4;4;1;37;1;1;43;1;2;0;37.05555555555556;38.333333333333336;41.1875;45.1;0.0;0;3;2;3;3;2;3.0;44.0
50;34;32;35;38;41;35;36;0;43;38;35;43;35;44;10.0;37;10.0;4;4;1;34;1;1;36;1;2;0;37.44444444444444;35.666666666666664;39.25;42.3;0.0;0;3;2;3;3;2;3.0;42.27272727272727
50;36;37;40;36;38;33;45;33;39;30;31;35;37;42;13.0;34;13.0;5;5;1;32;1;1;32;1;2;1;38.388888888888886;35.666666666666664;36.625;40.23076923076923;0.0;0;3;2;3;3;2;3.0;41.5
47;45;40;30;32;36;42;45;39;45;33;41;31;36;44;13.0;46;13.0;5;5;1;38;1;1;36;1;2;1;36.5;39.2;39.875;40.23076923076923;0.0;0;3;2;3;3;2;2.0;39.25
45;44;40;33;37;40;38;36;37;35;36;41;36;30;45;13.0;41;13.0;5;5;1;32;1;1;38;1;2;1;36.666666666666664;36.13333333333333;40.4375;38.84615384615385;0.0;0;3;2;3;3;2;2.0;37.36363636363637
50;40;37;43;44;39;43;40;0;47;30;40;39;43;37;10.0;40;10.0;4;4;1;36;1;1;40;1;2;0;36.72222222222222;37.46666666666667;41.375;43.4;0.0;0;3;2;3;3;2;3.0;43.0
0;31;30;0;34;34;42;33;0;40;32;39;35;30;35;5.0;45;5.0;2;2;1;30;0;1;25;0;2;0;34.55555555555556;35.93333333333333;35.8125;37.0;0.0;0;3;2;3;3;2;1.0;30.0
50;32;34;31;38;31;36;40;0;39;31;42;43;32;43;10.0;40;10.0;4;4;1;30;1;1;30;1;2;0;35.05555555555556;32.53333333333333;37.875;40.0;0.0;0;3;2;3;3;2;3.0;41.90909090909091
0;30;37;32;33;44;36;41;0;31;30;33;30;35;38;8.0;42;8.0;3;3;1;34;1;2;32;0;2;0;35.333333333333336;35.93333333333333;34.3125;34.0;0.0;0;3;2;3;3;2;2.0;37.125
39;39;30;30;39;34;32;38;0;40;35;42;30;33;36;10.0;43;10.0;4;4;1;32;1;1;35;1;2;0;34.0;36.46666666666667;36.0625;35.6;0.0;0;3;2;3;3;2;2.0;37.54545454545455
50;40;35;33;39;33;33;44;0;49;30;34;40;36;43;10.0;30;10.0;4;4;1;35;1;1;41;1;2;0;36.72222222222222;36.666666666666664;36.9375;42.6;0.0;0;3;2;3;3;2;3.0;42.27272727272727
45;47;30;41;42;42;37;41;0;38;30;42;40;38;37;10.0;45;10.0;4;4;1;34;1;1;32;1;2;0;35.55555555555556;39.333333333333336;40.875;40.0;0.0;0;3;2;3;3;2;2.0;39.54545454545455
0;34;35;35;33;35;32;34;0;46;36;33;42;32;42;8.0;44;8.0;3;3;1;30;1;1;39;0;2;0;34.77777777777778;34.2;34.6875;40.375;0.0;0;3;2;3;3;2;2.0;35.8
50;42;31;37;42;40;39;40;37;40;31;39;40;40;40;13.0;33;13.0;5;5;1;35;1;1;31;2;2;1;38.111111111111114;37.13333333333333;40.375;40.15384615384615;0.0;0;3;2;3;3;2;3.0;43.63636363636363
49;31;39;36;30;36;30;32;0;46;33;37;35;30;44;10.0;42;10.0;4;4;1;33;1;1;33;1;2;0;37.611111111111114;35.333333333333336;40.0625;43.0;0.0;0;3;2;3;3;2;3.0;43.0
42;37;40;33;38;33;32;39;0;40;30;42;43;37;40;10.0;35;10.0;4;4;1;30;1;1;32;1;2;0;33.388888888888886;34.0;38.9375;38.3;0.0;0;3;2;3;3;2;2.0;38.81818181818182
48;35;32;36;34;35;36;35;0;33;40;42;37;34;37;10.0;32;10.0;4;4;1;34;1;1;32;1;2;0;34.5;32.46666666666667;37.3125;38.1;0.0;0;3;2;3;3;2;3.0;42.625
43;44;39;39;40;48;45;38;46;49;39;45;44;38;47;13.0;47;13.0;5;5;1;45;1;1;41;1;2;1;40.166666666666664;39.333333333333336;44.0625;44.61538461538461;0.0;0;3;2;3;3;2;3.0;43.09090909090909
50;36;38;37;36;42;30;41;0;43;40;35;40;32;42;10.0;50;10.0;4;4;1;40;1;1;35;1;2;0;33.77777777777778;35.53333333333333;36.25;42.3;0.0;0;3;2;3;3;2;3.0;42.36363636363637
43;46;37;40;35;40;38;36;0;35;35;45;40;44;44;10.0;41;10.0;4;4;1;35;1;1;36;1;2;0;37.44444444444444;41.266666666666666;42.8125;40.8;0.0;0;3;2;3;3;2;3.0;44.36363636363637
45;46;39;40;45;41;39;45;0;50;37;44;39;41;44;10.0;30;10.0;4;4;1;40;1;1;37;1;2;0;43.0;43.333333333333336;44.375;44.2;0.0;0;3;2;3;3;2;3.0;43.125
50;40;37;37;30;37;30;38;0;38;33;40;37;34;37;10.0;34;10.0;4;4;1;42;1;1;37;1;2;0;34.666666666666664;37.4;37.25;39.8;0.0;0;3;2;3;3;2;3.0;40.36363636363637
47;45;37;37;40;36;39;43;0;40;37;40;47;42;45;10.0;37;10.0;4;4;1;39;1;1;33;1;2;0;37.94444444444444;43.733333333333334;41.4375;42.0;0.0;0;3;2;3;3;2;3.0;43.09090909090909
42;32;35;31;34;36;42;38;38;42;30;35;41;31;45;13.0;31;13.0;5;5;1;36;1;1;36;1;2;1;38.0;36.13333333333333;38.0;39.23076923076923;0.0;0;3;2;3;3;2;3.0;40.81818181818182
50;42;41;44;36;39;40;36;0;48;37;35;32;40;45;10.0;45;10.0;4;4;1;41;1;1;37;1;2;0;37.0;35.666666666666664;39.75;46.3;0.0;0;3;2;3;3;2;3.0;41.81818181818182
45;41;43;48;34;42;37;48;0;46;37;42;48;36;46;10.0;49;10.0;4;4;1;39;1;1;43;1;2;0;39.22222222222222;40.8;41.75;46.4;0.0;0;3;2;3;3;2;3.0;43.45454545454545
0;40;38;31;35;30;38;34;36;0;30;30;34;34;38;9.0;31;9.0;3;3;0;35;1;1;47;0;2;1;34.611111111111114;34.6;34.9375;35.0;0.0;0;3;2;3;3;2;2.0;33.2
50;38;40;31;30;45;41;40;0;45;36;36;41;42;38;10.0;45;10.0;4;4;1;31;1;1;37;1;2;0;36.77777777777778;36.266666666666666;38.75;39.7;0.0;0;3;2;3;3;2;3.0;42.0
45;35;39;37;37;35;40;34;36;40;37;30;34;31;36;13.0;42;13.0;5;5;1;35;1;1;37;1;2;1;35.166666666666664;34.4;37.8125;38.23076923076923;0.0;0;3;2;3;3;2;3.0;41.5
0;40;36;33;37;35;38;34;30;46;32;38;44;39;44;11.0;33;11.0;4;4;1;31;1;1;38;0;2;1;34.333333333333336;37.53333333333333;39.8125;37.54545454545455;0.0;0;3;2;3;3;2;2.0;37.0
45;36;38;36;43;38;37;32;0;44;39;45;44;38;35;10.0;39;10.0;4;4;1;40;2;1;38;1;2;0;34.388888888888886;36.06666666666667;41.0;39.1;0.0;0;3;2;3;3;2;2.0;38.81818181818182
45;32;36;31;36;37;42;41;0;35;39;44;43;37;43;10.0;38;10.0;4;4;1;31;1;1;38;1;2;0;36.833333333333336;33.4;42.25;38.2;0.0;0;3;2;3;3;2;2.0;37.90909090909091
0;44;21;0;1;0;30;34;0;40;30;38;0;32;37;5.0;48;5.0;2;2;1;0;0;1;0;0;2;0;34.666666666666664;38.166666666666664;26.692307692307693;38.2;0.0;0;3;2;3;3;2;3.0;45.0
50;47;39;35;41;44;48;42;44;45;44;46;42;31;38;13.0;50;13.0;5;5;1;45;1;1;36;1;2;1;40.77777777777778;42.06666666666667;42.5;41.61538461538461;0.0;0;3;2;3;3;2;3.0;43.18181818181818
50;35;42;44;30;34;41;38;0;47;39;44;45;35;46;10.0;40;10.0;4;4;1;43;1;1;44;1;2;0;38.27777777777778;37.53333333333333;41.4375;46.4;0.0;0;3;2;3;3;2;4.0;47.36363636363637
48;50;43;45;46;45;48;48;0;50;50;46;48;36;44;10.0;43;10.0;4;4;1;49;1;1;46;1;2;0;40.55555555555556;43.4;46.0625;46.3;0.0;0;3;2;3;3;2;4.0;46.72727272727273
45;50;39;34;30;38;32;46;0;38;38;42;45;39;45;10.0;30;10.0;4;4;1;36;1;1;35;1;2;0;34.77777777777778;37.46666666666667;33.5;40.3;0.0;0;3;2;3;3;2;2.0;39.72727272727273
43;49;44;38;44;47;39;50;33;48;37;44;43;40;38;13.0;31;13.0;5;5;1;41;1;1;45;1;2;1;40.333333333333336;40.93333333333333;46.3125;39.15384615384615;0.0;0;3;2;3;3;2;3.0;44.27272727272727
44;44;43;40;46;50;48;46;0;49;44;44;44;35;49;10.0;49;10.0;4;4;1;46;1;1;49;1;2;0;41.22222222222222;42.13333333333333;44.125;45.3;0.0;0;3;2;3;3;2;3.0;43.18181818181818
50;50;38;40;37;45;45;42;43;42;36;45;42;40;46;13.0;47;13.0;5;5;1;45;1;1;38;1;2;1;40.22222222222222;42.46666666666667;39.875;43.92307692307692;0.0;0;3;2;3;3;2;3.0;43.90909090909091
48;41;44;37;39;45;39;46;41;40;34;40;40;37;43;13.0;39;13.0;5;5;1;42;1;1;31;1;2;1;35.72222222222222;37.86666666666667;42.5;41.46153846153846;0.0;0;3;2;3;3;2;3.0;41.625
50;39;30;38;42;37;38;39;34;34;40;39;45;38;41;13.0;37;13.0;5;5;1;33;1;1;39;1;2;1;38.22222222222222;38.93333333333333;39.625;39.0;0.0;0;3;2;3;3;2;3.0;44.09090909090909
0;44;36;34;39;33;32;39;36;47;39;32;43;39;35;11.0;46;11.0;4;4;1;41;2;1;46;0;2;1;35.44444444444444;35.733333333333334;37.125;37.18181818181818;0.0;0;3;2;3;3;2;2.0;36.375
0;44;36;30;31;39;40;31;0;39;36;42;40;32;37;8.0;40;8.0;3;3;1;30;1;1;36;0;2;0;34.72222222222222;39.93333333333333;35.5;34.875;0.0;0;3;2;3;3;2;2.0;38.25
50;32;38;32;43;35;38;45;0;44;32;41;31;45;44;10.0;42;10.0;4;4;1;36;1;1;36;1;2;0;36.55555555555556;37.53333333333333;36.9375;41.6;0.0;0;3;2;3;3;2;3.0;42.81818181818182
50;45;38;36;33;38;44;46;0;41;30;40;37;43;43;10.0;38;10.0;4;4;1;36;1;1;35;1;2;0;34.833333333333336;36.86666666666667;39.5625;41.9;0.0;0;3;2;3;3;2;3.0;43.81818181818182
43;39;38;33;30;40;36;43;0;0;33;42;40;38;41;8.0;35;8.0;3;3;0;42;1;1;33;1;2;0;39.388888888888886;36.6;38.3125;38.5;0.0;0;3;2;3;3;2;3.0;43.0
50;43;34;33;33;35;45;36;0;49;39;41;34;36;43;10.0;45;10.0;4;4;1;40;1;1;32;1;2;0;33.666666666666664;34.2;36.25;42.6;0.0;0;3;2;3;3;2;3.0;42.54545454545455
43;44;40;36;30;34;43;34;0;49;34;47;47;40;37;10.0;48;10.0;4;4;1;34;1;1;42;1;2;0;39.388888888888886;38.86666666666667;41.375;40.3;0.0;0;3;2;3;3;2;3.0;41.09090909090909
50;46;43;39;44;44;43;42;38;0;41;39;32;34;43;11.0;38;11.0;4;4;0;40;1;1;41;1;2;1;39.72222222222222;39.6;41.25;41.81818181818182;0.0;0;3;2;3;3;2;3.0;41.625
50;41;40;39;38;38;42;48;0;48;31;49;40;38;42;10.0;42;10.0;4;4;1;42;1;1;42;1;2;0;36.666666666666664;38.06666666666667;42.8125;43.9;0.0;0;3;2;3;3;2;3.0;43.09090909090909
0;46;33;32;33;44;34;38;0;36;30;45;39;36;41;8.0;37;8.0;3;3;1;36;1;1;37;0;2;0;37.111111111111114;40.6;40.75;36.375;0.0;0;3;2;3;3;2;3.0;40.125
0;39;40;36;35;36;42;41;0;45;35;45;39;35;42;8.0;40;8.0;3;3;1;42;1;1;40;0;2;0;36.666666666666664;36.93333333333333;39.9375;40.5;0.0;0;3;2;3;3;2;2.0;38.4
43;40;41;45;37;38;34;35;0;46;37;41;47;43;40;10.0;45;10.0;4;4;1;46;1;1;40;1;2;0;37.333333333333336;38.06666666666667;42.875;43.3;0.0;0;3;2;3;3;2;3.0;43.36363636363637
45;48;32;39;38;38;40;43;0;43;41;39;38;34;42;10.0;47;10.0;4;4;1;42;1;1;39;1;2;0;36.166666666666664;38.0;36.0;41.9;0.0;0;3;2;3;3;2;3.0;41.36363636363637
50;39;46;39;46;40;45;49;43;48;46;48;45;46;44;13.0;50;13.0;5;5;1;46;1;1;48;1;2;1;43.55555555555556;45.2;46.4375;44.15384615384615;0.0;0;3;2;3;3;2;4.0;47.45454545454545
50;45;38;37;37;44;44;35;0;47;38;38;40;36;38;10.0;32;10.0;4;4;1;36;1;1;43;1;2;0;35.05555555555556;35.4;38.3125;41.9;0.0;0;3;2;3;3;2;3.0;40.18181818181818
50;41;35;31;38;36;47;40;0;34;40;45;44;37;45;10.0;40;10.0;4;4;1;34;1;1;38;1;2;0;37.27777777777778;38.06666666666667;41.8125;39.6;0.0;0;3;2;3;3;2;3.0;43.90909090909091
50;40;41;42;43;38;44;38;0;48;35;47;34;42;42;10.0;41;10.0;4;4;1;39;1;1;39;1;2;0;36.833333333333336;36.13333333333333;44.0625;44.8;0.0;0;3;2;3;3;2;3.0;43.75
48;43;44;40;45;40;43;41;0;48;42;47;44;42;42;10.0;40;10.0;4;4;1;42;1;1;44;1;2;0;41.388888888888886;42.333333333333336;45.1875;43.8;0.0;0;3;2;3;3;2;4.0;45.54545454545455
50;39;41;41;38;42;41;46;0;47;36;40;38;32;40;10.0;42;10.0;4;4;1;32;1;1;38;1;2;0;36.05555555555556;38.2;40.375;43.7;0.0;0;3;2;3;3;2;3.0;42.54545454545455
50;36;41;38;30;38;35;30;0;38;35;38;39;40;38;10.0;35;10.0;4;4;1;38;1;1;38;1;2;0;34.833333333333336;36.6;39.875;40.4;0.0;0;3;2;3;3;2;3.0;43.81818181818182
50;37;32;39;33;32;42;37;30;40;32;37;36;35;44;13.0;40;13.0;5;5;1;34;1;1;30;1;2;1;37.666666666666664;36.2;36.0625;39.92307692307692;0.0;0;3;2;3;3;2;3.0;41.72727272727273
50;43;33;41;38;37;40;32;0;45;30;32;44;46;46;10.0;48;10.0;4;4;1;39;1;1;37;1;2;0;38.0;39.93333333333333;37.6875;45.1;0.0;0;3;2;3;3;2;3.0;43.90909090909091
50;46;38;38;34;31;30;36;38;40;35;34;43;30;45;13.0;42;13.0;5;5;1;38;1;1;37;1;2;1;35.05555555555556;36.06666666666667;40.125;41.76923076923077;0.0;0;3;2;3;3;2;3.0;42.54545454545455
38;39;41;40;49;34;43;43;40;40;34;44;40;35;39;13.0;45;13.0;5;5;1;34;1;1;37;1;2;1;38.0;37.13333333333333;42.5;39.46153846153846;0.0;0;3;2;3;3;2;3.0;44.375
50;41;41;40;49;41;45;41;41;49;41;45;41;42;44;13.0;50;13.0;5;5;1;50;1;1;43;1;2;1;41.44444444444444;46.2;46.9375;44.07692307692308;0.0;0;3;2;3;3;2;3.0;45.0
50;42;31;37;39;37;42;36;0;47;32;40;35;37;41;10.0;47;10.0;4;4;1;32;1;1;31;1;2;0;33.333333333333336;38.333333333333336;35.625;42.8;0.0;0;3;2;3;3;2;3.0;42.54545454545455
50;41;34;36;35;39;42;40;38;48;31;37;43;31;44;13.0;30;13.0;5;5;1;36;1;1;39;1;2;1;34.166666666666664;36.86666666666667;37.875;42.30769230769231;0.0;0;3;2;3;3;2;3.0;42.09090909090909
41;37;39;32;35;34;39;44;36;48;40;34;38;39;40;13.0;48;13.0;5;5;1;37;1;1;33;1;2;1;38.27777777777778;36.266666666666666;42.5;38.61538461538461;0.0;0;3;2;3;3;2;3.0;41.45454545454545
44;48;46;35;48;40;41;49;44;46;39;46;41;41;39;13.0;41;13.0;5;5;1;43;1;1;34;1;2;1;40.833333333333336;41.666666666666664;47.4375;41.07692307692308;0.0;0;3;2;3;3;2;4.0;48.18181818181818
50;34;37;36;39;41;30;49;0;47;32;38;30;38;41;10.0;50;10.0;4;4;1;44;1;1;37;1;2;0;32.666666666666664;37.6;36.875;42.5;0.0;0;3;2;3;3;2;3.0;42.81818181818182
45;31;36;36;41;35;45;40;0;43;38;33;36;38;42;10.0;36;10.0;4;4;1;36;1;1;35;1;2;0;36.94444444444444;34.6;36.875;41.0;0.0;0;3;2;3;3;2;3.0;40.90909090909091
45;40;30;33;42;35;38;32;0;37;32;44;39;37;43;10.0;47;10.0;4;4;1;30;1;1;40;1;2;0;34.833333333333336;35.733333333333334;38.3125;39.2;0.0;0;3;2;3;3;2;3.0;41.45454545454545
50;43;36;34;34;33;40;40;0;47;32;35;39;33;40;10.0;33;10.0;4;4;1;38;1;1;38;1;2;0;35.166666666666664;38.4;38.75;41.6;0.0;0;3;2;3;3;2;3.0;42.90909090909091
50;42;41;37;39;44;41;31;0;0;39;41;33;35;37;8.0;46;8.0;3;3;0;42;1;1;41;1;2;0;36.55555555555556;39.266666666666666;41.75;40.25;0.0;0;3;2;3;3;2;3.0;43.25
40;44;30;35;30;37;42;36;0;45;37;36;36;33;42;10.0;45;10.0;4;4;1;38;1;1;37;1;2;0;34.44444444444444;36.0;36.3125;40.1;0.0;0;3;2;3;3;2;2.0;40.0
48;46;31;30;37;33;41;38;0;50;38;30;42;32;43;10.0;48;10.0;4;4;1;40;1;1;37;1;2;0;35.833333333333336;40.733333333333334;38.625;41.5;0.0;0;3;2;3;3;2;3.0;40.36363636363637
50;38;42;42;47;40;42;46;42;45;30;45;48;47;45;13.0;49;13.0;5;5;1;45;1;1;44;1;2;1;41.388888888888886;42.2;44.875;44.38461538461539;0.0;0;3;2;3;3;2;4.0;45.27272727272727
42;41;30;30;36;37;48;46;0;47;33;43;38;32;36;10.0;34;10.0;4;4;1;38;1;1;36;1;2;0;37.22222222222222;37.13333333333333;37.5625;37.6;0.0;0;3;2;3;3;2;3.0;41.72727272727273
45;32;33;34;30;32;39;41;0;47;35;42;36;34;41;10.0;47;10.0;4;4;1;36;1;1;33;1;2;0;38.166666666666664;35.86666666666667;38.0;40.9;0.0;0;3;2;3;3;2;2.0;39.72727272727273
50;41;31;33;34;36;46;33;0;39;37;42;40;35;36;10.0;45;10.0;4;4;1;30;1;1;39;1;2;0;36.666666666666664;35.93333333333333;38.1875;38.5;0.0;0;3;2;3;3;2;2.0;39.0
45;35;36;31;40;33;31;38;0;39;36;32;37;30;44;10.0;40;10.0;4;4;1;34;1;1;31;1;2;0;35.27777777777778;35.733333333333334;36.9375;39.3;0.0;0;3;2;3;3;2;3.0;43.09090909090909
45;39;33;32;44;34;48;35;0;47;37;42;43;30;42;10.0;43;10.0;4;4;1;44;1;1;35;1;2;0;35.888888888888886;39.93333333333333;37.0625;40.6;0.0;0;3;2;3;3;2;2.0;38.625
50;42;30;34;39;48;40;33;0;48;39;45;38;36;38;10.0;45;10.0;4;4;1;40;1;1;39;1;2;0;35.0;37.0;39.6875;41.2;0.0;0;3;2;3;3;2;3.0;40.63636363636363
45;41;41;46;49;44;42;49;0;46;43;42;48;40;44;10.0;42;10.0;4;4;1;39;1;1;43;1;2;0;41.388888888888886;40.6;45.5625;45.2;0.0;0;3;2;3;3;2;3.0;44.18181818181818
45;34;39;32;35;32;36;40;0;44;39;37;41;40;44;10.0;42;10.0;4;4;1;34;1;1;40;1;2;0;34.611111111111114;33.13333333333333;36.875;40.6;0.0;0;3;2;3;3;2;2.0;38.63636363636363
40;42;38;32;33;44;45;42;36;37;40;36;45;31;40;13.0;40;13.0;5;5;1;41;1;1;40;1;2;1;33.94444444444444;38.06666666666667;36.25;36.76923076923077;0.0;0;3;2;3;3;2;2.0;38.72727272727273
50;34;41;40;38;34;43;33;0;42;39;45;44;32;39;10.0;33;10.0;4;4;1;38;1;1;32;1;2;0;35.05555555555556;37.6;41.0625;42.1;0.0;0;3;2;3;3;2;3.0;42.81818181818182
50;36;30;30;34;36;36;37;0;39;33;31;46;39;39;10.0;45;10.0;4;4;1;31;1;1;35;1;2;0;32.77777777777778;34.2;33.0625;38.5;0.0;0;3;2;3;3;2;3.0;40.09090909090909
50;42;33;33;36;44;40;47;0;44;44;43;49;41;39;10.0;34;10.0;4;4;1;46;1;1;38;1;2;0;38.611111111111114;38.333333333333336;39.0;40.4;0.0;0;3;2;3;3;2;3.0;43.90909090909091
46;41;42;40;43;33;41;39;0;50;39;45;42;38;41;10.0;33;10.0;4;4;1;45;1;1;37;1;2;0;39.5;38.0;42.0;43.5;0.0;0;3;2;3;3;2;3.0;40.36363636363637
0;43;35;31;34;35;44;38;0;35;30;42;33;32;43;8.0;30;8.0;3;3;1;36;1;1;40;0;2;0;34.05555555555556;36.0;35.25;36.5;0.0;0;3;2;3;3;2;2.0;35.625
44;38;32;35;42;33;43;38;0;36;44;45;39;38;36;10.0;48;10.0;4;4;1;43;1;1;43;1;2;0;41.111111111111114;38.46666666666667;41.375;37.3;0.0;0;3;2;3;3;2;3.0;42.0
45;43;42;41;41;50;36;43;0;44;39;34;45;31;44;10.0;35;10.0;4;4;1;31;1;1;38;1;2;0;38.5;36.733333333333334;39.6875;43.3;0.0;0;3;2;3;3;2;3.0;40.90909090909091
50;37;40;37;32;35;34;42;0;44;38;43;34;39;46;10.0;48;10.0;4;4;1;46;1;1;39;1;2;0;38.0;35.8;38.3125;43.7;0.0;0;3;2;3;3;2;2.0;38.18181818181818
