GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_PYE_UNO;VECES_PYE_UNO;CREDITOS_PYE_UNO;NOTA_VARCOM;VECES_VARCOM;CREDITOS_VARCOM;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_PROGAPL;VECES_PROGAPL;CREDITOS_PROGAPL;NOTA_CAMPOS;VECES_CAMPOS;CREDITOS_CAMPOS;NOTA_FCD;VECES_FCD;CREDITOS_FCD;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_ONDAS;VECES_ONDAS;CREDITOS_ONDAS;NOTA_FOU;VECES_FOU;CREDITOS_FOU;NOTA_TFM;VECES_TFM;CREDITOS_TFM;NOTA_EL_TRES;VECES_EL_TRES;CREDITOS_EL_TRES;NOTA_ADMICRO;VECES_ADMICRO;CREDITOS_ADMICRO;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_COMANA;VECES_COMANA;CREDITOS_COMANA;NOTA_MOYGE;VECES_COYGE;CREDITOS_COYGE;NOTA_DDM;VECES_DDM;CREDITOS_DDM;NOTAS_SYS;VECES_SYS;CREDITOS_SYS;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_COMDIG;VECES_COMDIG;CREDITOS_COMDIG;NOTA_FDS;VECES_FDS;CREDITOS_FDS;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_SISDIN;VECES_SISDIN;CREDITOS_SISDIN;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_TELEC_UNO;VECES_TELEC_UNO;CREDITOS_TELEC_UNO;NOTA_TELEMA_UNO;VECES_TELEMA_UNO;CREDITOS_TELEMA_UNO;NOTA_C_UNO;VECES_C_UNO;CREDITOS_C_UNO;NOTA_INSIND;VECES_INSIND;CREDITOS_INSIND;NOTA_BIOING_UNO;VECES_BIOING_UNO;CREDITOS_BIOING_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_STG;VECES_STG;CREDITOS_STG;NOTAS_BDATOS;VECES_BDATOS;CREDITOS_BDATOS;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_EI_IB;VECES_EI_IB;CREDITOS_EI_IB;NOTA_EI_IIB;VECES_EI_IIB;CREDITOS_EI_IIB;NOTA_EI_IIIB;VECES_EI_IIIB;CREDITOS_EI_IIIB;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_ELEC_IND;VECES_ELEC_IND;CREDITOS_ELEC_IND;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;2;11;1;20;5;426.0;74.0;74.0;67.0;59.0;55.0;55.0;59.0;0;54.0;53.0;11;5;10;2;2013;3;9;30.0;2;4;32.0;1;3;42.0;1;1;38.0;1;2;36.0;1;1;38.0;1;3;30.0;1;3;29.0;2;3;37.0;1;2;47.0;1;3;21.33333333;3;3;27.33333333;3;3;40.0;1;2;43.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;12.0;1;3;11.0;1;3;0.0;0;2;15.0;1;2;0.0;0;2;0.0;0;3;47.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;38.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;34.57142857142857;1;6;6;0;2;14.0;14.0;0.0;2.0;31.64705882235294;3;6;3;3;1;17.0;8.0;9.0;2.0;21.333333333333332;0;4;2;2;1;9.0;3.0;6.0;1.0;34.2;0;2;1;1;2;5.0;3.0;2.0;2.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;15.0;0;2;1;1;1;3.0;1.0;2.0;1.0;38.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
1;0;20;0;0;0;411.0;78.0;78.0;66.0;52.0;57.0;57.0;52.0;0;56.0;89.0;10;6;10;1;2013;3;2;30.0;1;4;36.0;1;3;39.0;1;1;43.0;1;2;39.0;1;1;48.0;1;3;30.0;1;3;32.0;2;3;38.0;1;2;38.0;1;3;35.0;1;3;31.0;2;3;47.0;1;2;47.0;1;1;38.0;1;3;32.0;1;3;39.0;1;3;31.0;2;3;30.0;1;3;42.0;1;2;37.0;1;2;35.0;1;2;30.0;1;3;38.0;1;3;38.0;1;2;36.5;2;3;0.0;1;2;30.5;2;2;32.0;1;2;40.0;1;3;35.0;1;3;37.0;1;3;44.0;1;2;0.0;1;2;30.0;1;3;36.0;1;3;34.0;1;3;30.0;1;2;47.0;1;1;0.0;0;2;39.0;1;3;34.0;1;2;31.0;1;1;34.0;2;2;37.0;1;3;32.0;1;2;36.0;1;3;41.0;1;2;39.0;1;3;35.0;1;3;49.0;1;2;31.0;1;2;47.0;1;1;0.0;0;2;42.0;0;3;46.0;2;3;36.0;1;3;47.0;1;3;42.0;0;3;49.0;0;2;50.0;0;3;0.0;0;3;0.0;1;3;0;1;1;50.0;1;2;38.0;1;3;0.0;0;3;38.285714285714285;0;6;6;0;2;14.0;14.0;0.0;2.0;33.76470588235294;2;6;6;0;2;17.0;17.0;0.0;2.0;36.166666666666664;1;7;7;0;2;18.0;18.0;0.0;2.0;36.3235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;30.733333333333334;1;6;5;1;2;15.0;13.0;2.0;2.0;30.9375;0;7;6;1;2;16.0;14.0;2.0;2.0;35.30769230769231;1;6;6;0;2;13.0;13.0;0.0;2.0;38.6875;0;7;7;0;2;16.0;16.0;0.0;2.0;43.0;1;3;6;3;2;9.0;17.0;8.0;3.0;23.77777777777778;0;4;3;1;1;9.0;8.0;1.0;1.0
0;1;8;1;20;5;436.0;76.0;76.0;55.0;55.0;63.0;63.0;63.0;0;59.0;50.0;19;5;10;2;2013;3;9;36.0;1;4;43.0;1;3;36.0;1;1;44.0;1;2;41.0;1;1;50.0;1;3;37.0;1;3;34.0;1;3;39.0;1;2;44.0;1;3;39.0;1;3;32.0;1;3;10.0;1;2;16.0;2;1;30.0;1;3;29.5;2;3;30.0;1;3;23.5;2;3;42.0;1;3;40.0;1;2;31.0;1;2;35.0;1;2;31.0;2;3;44.0;1;3;13.66666667;3;2;36.0;2;3;0.0;1;2;0.0;0;2;22.0;2;2;32.0;1;3;2.0;1;3;35.0;1;3;0.0;1;2;0.0;1;2;0.0;1;3;10.5;2;3;0.0;0;3;7.0;1;2;50.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;17.5;2;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;1;2;0.0;0;3;0.0;0;3;42.0;0;6;6;0;2;14.0;14.0;0.0;3.0;37.411764705882355;0;6;6;0;2;17.0;17.0;0.0;2.0;27.833333333333332;3;7;3;4;1;18.0;9.0;9.0;1.0;33.66666666705883;3;7;6;1;2;17.0;15.0;2.0;2.0;19.307692307692307;1;5;2;3;1;13.0;6.0;7.0;1.0;7.346153846153846;1;6;1;5;1;13.0;1.0;12.0;1.0;17.5;1;1;0;1;1;1.0;0.0;1.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;2;0;2;1;3.0;0.0;3.0;0.0
0;0;8;0;0;0;437.0;76.0;76.0;52.0;62.0;68.0;68.0;69.0;0;53.0;75.0;11;5;10;2;2013;3;9;26.0;3;4;30.5;2;3;42.0;1;1;36.0;1;2;31.0;1;1;37.0;1;3;28.0;2;3;29.5;2;3;41.0;1;2;30.0;1;3;28.5;2;3;21.0;2;3;32.0;1;2;40.0;1;1;43.0;1;3;33.0;1;3;32.0;1;3;41.0;1;3;28.5;2;3;42.0;1;2;28.5;2;2;39.0;1;2;26.33333333;3;3;30.0;1;3;33.0;1;2;30.0;2;3;0.0;1;2;30.0;1;2;33.5;2;2;28.5;2;3;34.0;1;3;41.0;1;3;47.0;1;2;0.0;1;2;33.0;1;3;24.0;1;3;42.0;1;3;35.0;1;2;44.0;1;1;36.0;1;2;27.0;1;3;35.0;1;2;30.0;1;1;41.0;1;2;27.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;47.0;1;2;0.0;0;3;0.0;0;3;32.25;2;6;5;1;2;14.0;10.0;4.0;2.0;29.0;4;6;2;4;1;17.0;5.0;12.0;1.0;35.361111111111114;1;7;6;1;2;18.0;15.0;3.0;2.0;31.999999999411763;3;7;5;2;2;17.0;12.0;5.0;2.0;29.166666666666668;2;6;4;2;1;15.0;10.0;5.0;1.0;31.5625;0;7;5;2;2;16.0;11.0;5.0;2.0;31.866666666666667;0;7;5;2;2;15.0;9.0;6.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;3.0;0.0;3.0;0.0;31.333333333333332;0;2;1;1;2;3.0;2.0;1.0;2.0
0;1;8;1;20;5;413.0;73.0;73.0;64.0;56.0;57.0;57.0;63.0;0;40.0;61.0;9;3;10;2;2013;3;9;27.5;2;4;30.0;1;3;43.0;1;1;36.0;1;2;35.0;1;1;32.0;1;3;0.0;0;3;0.0;0;3;40.0;1;2;0.0;0;3;0.0;0;3;5.0;1;3;0.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;31.857142857142858;1;6;5;1;2;14.0;10.0;4.0;2.0;19.0;0;2;1;1;1;5.0;2.0;3.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;15;0;0;0;439.0;65.0;65.0;55.0;54.0;78.0;78.0;59.0;0;59.0;65.0;10;2;10;3;2013;3;2;30.0;1;4;30.0;1;3;39.0;1;1;39.0;1;2;39.0;1;1;37.0;1;3;33.0;1;3;32.0;1;3;40.0;1;2;39.0;1;3;37.0;1;3;32.0;2;3;48.0;1;2;43.0;1;1;36.0;1;3;35.0;1;3;33.0;1;3;26.5;2;3;32.0;1;3;0.0;0;2;33.0;2;2;34.0;1;2;30.0;1;3;39.0;1;3;33.0;1;2;41.0;1;3;50.0;1;2;22.5;2;2;33.0;1;2;35.0;1;3;36.0;1;3;38.0;1;3;0.0;0;2;0.0;1;2;35.0;1;3;37.5;2;3;30.0;1;3;35.0;1;2;43.0;1;1;0.0;0;2;34.0;1;3;30.5;2;2;40.0;1;1;30.0;1;2;31.0;1;3;32.0;1;2;36.0;1;3;37.0;1;2;35.0;1;3;24.0;2;3;44.0;1;2;35.0;1;2;0.0;0;1;0.0;0;2;39.0;1;3;43.0;0;3;0.0;1;3;0.0;1;3;37.0;0;3;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;41.0;1;2;0.0;0;3;0.0;0;3;34.07142857142857;0;6;6;0;2;14.0;14.0;0.0;2.0;35.23529411764706;1;6;6;0;2;17.0;17.0;0.0;2.0;34.80555555555556;1;7;6;1;2;18.0;15.0;3.0;2.0;35.333333333333336;1;6;6;0;2;15.0;15.0;0.0;2.0;35.86666666666667;1;6;5;1;2;15.0;13.0;2.0;2.0;30.035714285714285;1;6;5;1;2;14.0;12.0;2.0;2.0;32.30769230769231;1;6;6;0;2;13.0;13.0;0.0;2.0;34.46666666666667;1;6;5;1;2;15.0;12.0;3.0;2.0;10.636363636363637;0;4;3;1;1;11.0;9.0;2.0;1.0;27.333333333333332;0;2;1;1;1;3.0;2.0;1.0;1.0
0;0;2;0;0;0;430.0;60.0;60.0;65.0;61.0;69.0;69.0;58.0;0;58.0;80.0;11;1;10;5;2013;3;9;19.0;1;4;15.0;1;3;38.0;1;1;38.0;1;2;31.0;1;1;18.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;22.857142857142858;0;6;3;3;1;14.0;4.0;10.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;1;19;1;20;5;442.0;64.0;64.0;61.0;60.0;57.0;57.0;63.0;0;66.0;53.0;20;5;10;2;2013;3;2;36.0;1;4;33.0;1;3;40.0;1;1;37.0;1;2;36.0;1;1;39.0;1;3;36.0;1;3;26.0;2;3;36.0;1;2;34.0;1;3;34.0;1;3;26.0;2;3;40.0;1;2;45.0;1;1;29.5;2;3;30.0;1;3;23.0;2;3;30.0;1;3;34.0;2;3;33.5;2;2;31.0;1;2;34.0;1;2;30.0;1;3;34.0;1;3;30.5;2;2;41.0;1;3;40.0;1;2;32.0;1;2;32.0;1;2;30.0;1;3;39.0;1;3;34.0;1;3;0.0;0;2;0.0;1;2;33.0;1;3;37.0;1;3;45.0;1;3;36.0;1;2;35.0;2;1;0.0;0;2;35.0;1;3;13.0;1;2;29.5;2;1;30.0;1;2;31.0;1;3;30.0;1;2;33.0;1;3;37.0;1;2;34.0;1;3;34.0;1;3;45.0;1;2;39.0;1;2;41.0;1;1;0.0;0;2;45.0;1;3;32.0;2;3;33.0;1;3;41.0;1;3;36.0;0;3;48.0;1;2;37.0;0;3;0.0;0;3;0.0;0;3;0;1;1;36.0;1;2;30.0;1;3;0.0;0;3;36.42857142857143;0;6;6;0;2;14.0;14.0;0.0;2.0;31.764705882352942;2;6;4;2;2;17.0;11.0;6.0;2.0;31.36111111111111;3;7;5;2;2;18.0;12.0;6.0;2.0;33.705882352941174;2;7;7;0;2;17.0;17.0;0.0;2.0;34.46666666666667;0;6;6;0;2;15.0;15.0;0.0;2.0;32.285714285714285;1;6;5;1;2;14.0;12.0;2.0;2.0;28.73076923076923;1;6;4;2;1;13.0;10.0;3.0;1.0;36.625;0;7;7;0;2;16.0;16.0;0.0;2.0;39.214285714285715;1;5;6;1;2;14.0;17.0;3.0;2.0;27.0;0;3;3;0;1;6.0;8.0;2.0;1.0
0;0;1;0;0;0;397.99;68.62;68.62;70.27;58.69;54.48;54.48;47.62;0;41.99;58.59;16;5;10;3;2013;3;12;37.0;1;4;38.0;1;3;33.0;1;1;37.0;1;2;42.0;1;1;33.0;1;3;33.0;1;3;29.5;2;3;0.0;0;2;32.0;1;3;31.0;1;3;30.0;1;3;0.0;1;2;39.0;1;1;30.0;1;3;31.5;2;3;32.0;2;3;32.0;1;3;30.0;2;3;0.0;0;2;30.0;1;2;31.0;2;2;26.0;2;3;32.0;1;3;28.5;2;2;39.0;1;3;0.0;1;2;0.0;0;2;0.0;0;2;30.0;1;3;32.0;1;3;36.0;1;3;0.0;0;2;0.0;1;2;21.0;1;3;36.0;1;3;33.0;1;3;0.0;0;2;44.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;8.5;2;1;0.0;0;2;1.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;30.0;1;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;36.42857142857143;0;6;6;0;2;14.0;14.0;0.0;2.0;31.1;1;5;4;1;2;15.0;12.0;3.0;2.0;28.083333333333332;3;7;6;1;1;18.0;16.0;2.0;1.0;31.333333333333332;3;6;4;2;2;15.0;10.0;5.0;2.0;26.727272727272727;0;4;3;1;1;11.0;9.0;2.0;1.0;26.166666666666668;0;5;3;2;1;12.0;7.0;5.0;1.0;12.25;1;3;1;2;1;6.0;2.0;4.0;1.0;30.0;0;1;1;0;2;2.0;2.0;0.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;8;0;0;0;418.0;73.0;73.0;60.0;56.0;63.0;63.0;54.0;0;59.0;77.0;10;3;10;3;2013;3;9;30.0;1;4;40.0;1;3;38.0;1;1;34.0;1;2;35.0;1;1;31.0;1;3;29.33333333;3;3;30.0;3;3;33.0;1;2;30.0;1;3;24.0;3;3;23.0;2;3;0.0;1;2;38.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;14.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;33.857142857142854;0;6;6;0;2;14.0;14.0;0.0;2.0;27.94117647;4;6;3;3;1;17.0;8.0;9.0;1.0;12.666666666666666;0;2;1;1;1;3.0;1.0;2.0;1.0;23.6;0;2;1;1;1;5.0;3.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;40.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;1;20;1;227;15;430.0;62.0;62.0;65.0;67.0;54.0;54.0;64.0;0;53.0;59.0;20;6;10;2;2013;3;9;22.33333333;3;4;25.5;2;3;10.0;2;1;35.0;1;2;35.0;1;1;32.0;1;3;22.0;2;3;0.0;0;3;15.0;1;2;10.0;1;3;0.0;0;3;19.0;2;3;0.0;1;2;43.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;10.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;26.916666665714285;3;6;3;3;1;14.0;6.0;8.0;1.0;16.636363636363637;2;4;0;4;1;11.0;0.0;11.0;1.0;14.333333333333334;0;2;1;1;1;3.0;1.0;2.0;1.0;10.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
