NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;NOTA_METODOS_NUM;NOTA_MOD_PROG_UNO;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_EE_TRES;VECES_CIENCIAS_COMP_UNO;VECES_ARQ_COMP;VECES_EE_TRES;NCC_CUATRO;NCA_CUATRO;NAP_CUATRO;NOTA_MAT_DIS;NOTA_A_SISTEMAS;NAC_TRES;NAA_DOS;VECES_A_SISTEMAS;NOTA_GT_DOS;CAR_CUATRO;NAA_CUATRO;NOTA_FUND_BASES;NCC_TRES;NOTA_HOMBRE;NCP_CUATRO;NAA_TRES;VECES_HOMBRE;NAC_CUATRO;EPA_CUATRO;CREDITOS_PROB;CREDITOS_INV_OP_UNO;PROMEDIO_CINCO;CREDITOS_EE_TRES;CREDITOS_MOD_PROG_DOS;CREDITOS_CIENCIAS_COMP_UNO;CREDITOS_FISICA_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;CREDITOS_ARQ_COMP;RENDIMIENTO_CINCO
35.0;30.0;44.0;36.0;0.0;0.0;0;1;42.0;31.0;1;0;0;1;1;0;14.0;14.0;0;32.0;37.0;5;5;1;0;2;6;38.0;14.0;0.0;0.0;5;0;6;2;3;3;36.27272727272727;2;3;3;3;41.22222222222222;37.857142857142854;34.0;2;2.0
41.0;36.0;40.0;36.0;41.0;31.0;1;1;36.0;29.0;1;1;43;1;1;1;18.0;15.0;1;40.0;45.0;7;7;1;50;1;8;48.0;18.0;43.0;3.0;7;1;9;2;3;3;38.1578947368421;2;3;3;3;32.50000000055556;34.473684210526315;35.19444444444444;2;2.0
28.5;38.0;40.0;41.0;34.0;37.0;1;2;44.0;35.0;1;1;47;1;1;1;17.0;14.0;1;32.0;40.0;7;8;1;0;1;7;33.0;18.0;38.0;3.0;6;1;8;2;3;3;37.28947368421053;2;3;3;3;39.05555555555556;38.36842105263158;34.83333333388889;2;2.0
28.0;27.5;48.0;38.0;0.0;29.5;1;2;35.0;33.0;1;2;0;2;1;0;15.0;12.0;1;34.0;45.0;7;5;1;50;0;6;31.0;18.0;0.0;3.0;6;0;7;1;3;3;27.941176470588236;2;3;3;3;28.97222222222222;32.23684210526316;31.944444444444443;2;1.0
31.0;34.0;40.0;31.0;33.0;37.0;1;1;33.0;34.0;1;1;42;1;1;2;18.0;18.0;0;32.0;40.0;7;6;1;50;1;9;30.0;18.0;38.0;0.0;5;1;9;2;3;3;35.31578947368421;2;3;3;3;37.166666666666664;33.23684210526316;33.22222222222222;2;2.0
37.0;32.0;40.0;40.0;29.0;0.0;2;1;30.0;35.0;1;0;0;1;1;0;18.0;13.0;2;30.0;38.0;7;7;1;48;2;7;30.0;18.0;44.0;5.0;7;1;9;2;3;3;35.285714285714285;2;3;3;3;38.111111111111114;36.63157894736842;33.5;2;2.0
42.0;35.0;49.0;39.0;30.0;0.0;1;1;43.0;37.0;1;1;46;1;1;1;18.0;15.0;1;36.0;30.0;7;7;1;50;1;8;35.0;18.0;44.0;3.0;6;1;9;2;3;3;33.578947368421055;2;3;3;3;37.27777777777778;34.473684211052635;32.25;2;2.0
38.0;41.0;42.0;45.0;37.0;29.5;1;1;42.0;31.0;1;2;45;1;1;1;18.0;18.0;0;30.0;38.0;7;7;1;40;0;9;32.0;18.0;40.0;0.0;5;1;9;2;3;3;39.078947368421055;2;3;3;3;34.22222222222222;34.05263157894737;32.44444444444444;2;2.0
43.0;38.0;41.0;39.0;40.0;0.0;1;1;33.0;28.0;1;0;0;1;1;0;17.0;11.0;2;25.5;39.0;7;8;1;0;3;6;35.5;18.0;42.0;6.0;7;1;8;2;3;3;40.285714285714285;2;3;3;3;41.72222222222222;38.94736842105263;35.44444444444444;2;3.0
37.0;19.0;36.0;36.0;28.0;0.0;2;1;22.5;32.0;1;0;38;2;1;1;15.0;11.0;2;35.0;35.0;7;6;1;0;3;5;36.5;18.0;37.0;4.0;7;1;7;2;3;3;31.75;2;3;3;3;32.5;32.30555555555556;35.888888888888886;2;2.0
36.0;40.0;41.0;39.0;39.0;40.0;1;1;45.0;39.0;1;1;44;1;1;1;18.0;18.0;0;30.0;37.0;7;7;1;40;0;9;37.0;18.0;42.0;0.0;5;1;9;2;3;3;39.68421052631579;2;3;3;3;38.611111111111114;36.81578947368421;34.05555555611111;2;2.0
34.0;34.0;36.0;42.0;30.0;30.0;1;1;33.0;42.0;1;1;46;1;1;1;18.0;18.0;0;40.0;39.0;7;8;1;50;0;9;34.0;18.0;44.0;0.0;7;1;9;2;3;3;35.1578947368421;2;3;3;3;42.166666666666664;36.8421052631579;36.416666666666664;2;2.0
38.0;37.0;40.0;39.0;42.0;36.0;1;1;37.0;33.0;1;1;45;1;1;1;18.0;18.0;0;41.0;42.0;7;7;1;50;0;9;34.0;18.0;42.0;0.0;7;1;9;2;3;3;39.31578947368421;2;3;3;3;37.111111111111114;35.368421053157896;37.388888888888886;2;2.0
38.0;35.0;46.0;39.0;35.0;35.0;1;1;32.0;41.0;1;1;46;1;1;1;18.0;16.0;1;44.0;35.0;7;7;1;50;1;8;26.5;18.0;44.0;2.0;6;1;9;2;3;3;38.78947368421053;2;3;3;3;34.111111111111114;35.36842105210526;33.111111111111114;2;2.0
42.0;32.5;45.0;35.0;42.0;39.0;1;1;45.0;38.0;1;1;40;2;1;1;16.0;16.0;0;40.0;40.0;7;7;1;50;0;8;34.0;18.0;31.0;0.0;3;1;8;2;3;3;39.55263157894737;2;3;3;3;37.833333333333336;34.21052631526316;24.416666666111112;2;2.0
34.0;35.0;45.0;39.0;35.0;34.0;1;1;42.0;36.0;1;1;43;1;1;1;18.0;18.0;0;34.0;42.0;7;8;1;50;1;9;31.5;18.0;38.0;0.0;7;1;9;2;3;3;37.526315789473685;2;3;3;3;35.833333333333336;38.31578947368421;35.138888888888886;2;2.0
33.0;36.0;39.0;31.0;6.333333333;0.0;3;1;42.0;36.0;1;2;0;1;1;0;14.0;10.0;2;32.0;38.0;7;6;1;50;2;5;28.5;18.0;0.0;4.0;4;0;7;2;3;3;23.823529411705884;2;3;3;3;31.11111111111111;34.294117647058826;31.5;2;1.0
36.0;36.0;41.0;35.0;37.0;30.0;1;1;42.0;30.0;1;1;0;1;1;0;18.0;12.0;2;27.5;38.0;7;6;1;40;3;7;32.0;18.0;39.0;6.0;7;1;9;2;3;3;35.88235294117647;2;3;3;3;31.212962962777777;32.8235294117647;34.52777777777778;2;2.0
36.0;33.0;41.0;37.0;30.0;30.0;1;1;35.0;35.0;1;2;46;1;1;1;18.0;15.0;1;29.0;31.0;7;8;1;43;1;8;32.0;18.0;43.0;3.0;7;1;9;2;3;3;35.578947368421055;2;3;3;3;35.833333333333336;38.421052631578945;35.5;2;2.0
41.0;33.0;50.0;30.0;35.0;40.0;1;1;45.0;18.0;1;1;46;1;1;1;18.0;15.0;1;42.0;38.0;7;5;1;50;1;8;45.0;18.0;39.0;3.0;4;1;9;2;3;3;39.421052631578945;2;3;3;3;33.55555555555556;31.894736842105264;32.30555555555556;2;2.0
33.0;0.0;0.0;37.0;0.0;0.0;0;1;37.0;0.0;0;0;44;0;1;1;3.0;3.0;0;0.0;42.0;4;4;1;0;0;2;0.0;10.0;0.0;0.0;2;0;2;2;3;3;37.285714285714285;2;3;3;3;33.1764705882353;31.166666666666668;32.15;2;2.0
27.5;31.0;31.0;40.0;33.0;31.0;1;2;42.0;34.0;1;1;39;1;1;1;18.0;15.0;1;31.0;35.0;7;7;1;50;1;8;30.0;18.0;50.0;3.0;5;1;9;2;3;3;32.55263157894737;2;3;3;3;38.166666666666664;36.60526315789474;33.24999999944444;2;2.0
40.0;30.0;47.0;41.0;37.0;38.0;1;1;34.0;43.0;1;1;48;1;1;1;18.0;18.0;0;45.0;41.0;7;6;1;50;0;9;31.0;18.0;45.0;0.0;7;1;9;2;3;3;39.68421052631579;2;3;3;3;38.611111111111114;34.526315789473685;38.833333333333336;2;2.0
34.0;35.0;34.0;36.0;0.0;7.5;0;1;42.0;42.0;1;2;0;1;1;0;15.0;12.0;1;31.0;36.0;6;6;1;50;1;6;34.0;16.0;0.0;3.0;5;0;7;2;3;3;28.821428571428573;2;3;3;3;32.22222222222222;32.86842105263158;30.96875;2;1.0
30.0;33.0;26.0;40.0;33.0;28.5;1;1;42.0;32.0;2;2;39;1;1;1;18.0;15.0;1;30.0;39.0;7;7;1;50;1;8;30.0;18.0;38.0;3.0;4;1;9;2;3;3;32.078947368421055;2;3;3;3;34.77777777777778;35.5;31.333333333888888;2;2.0
30.0;0.0;0.0;30.0;0.0;0.0;0;1;42.0;18.5;0;0;0;1;1;0;11.0;3.0;3;25.0;35.0;5;4;1;0;3;2;21.0;14.0;0.0;8.0;3;0;5;1;3;3;18.75;2;3;3;3;37.8235294117647;33.714285714285715;25.928571428571427;2;1.0
37.0;0.0;0.0;34.0;0.0;0.0;0;1;0.0;0.0;0;0;48;0;1;1;2.0;2.0;0;0.0;48.0;4;5;1;0;0;1;0.0;10.0;0.0;0.0;4;0;1;2;3;3;39.285714285714285;2;3;3;3;39.333333333333336;37.71875;36.4;2;2.0
24.5;30.0;31.0;40.0;25.5;0.0;2;2;42.0;30.0;1;0;0;1;1;0;14.0;11.0;1;31.0;32.0;7;6;1;0;1;5;30.0;18.0;0.0;3.0;7;0;6;2;3;3;29.5;2;3;3;3;33.72222222222222;33.28125;35.111111111111114;2;1.0
45.0;38.0;46.0;47.0;34.0;39.0;1;1;46.0;35.0;1;1;47;1;1;1;18.0;18.0;0;31.5;40.0;7;8;1;50;1;9;36.0;18.0;47.0;0.0;7;1;9;2;3;3;41.78947368421053;2;3;3;3;39.05555555555556;40.78947368421053;36.666666666666664;2;3.0
48.0;42.0;46.0;46.0;43.0;37.0;1;1;35.0;34.0;1;1;45;1;1;1;18.0;18.0;0;32.0;36.0;7;8;1;50;0;9;31.0;18.0;43.0;0.0;7;1;9;2;3;3;43.68421052631579;2;3;3;3;37.5;40.578947368421055;39.388888888888886;2;3.0
28.0;34.0;35.0;36.0;31.0;0.0;1;2;45.0;39.0;1;0;0;1;1;0;17.0;14.0;1;28.5;34.0;7;3;1;0;1;7;37.0;18.0;30.0;3.0;5;1;8;2;3;3;32.57142857142857;2;3;3;3;31.61111111111111;28.657894736842106;31.13888888888889;2;2.0
32.0;38.0;48.0;39.0;30.0;30.0;1;1;35.0;40.0;1;1;43;1;1;1;18.0;15.0;1;27.5;43.0;7;7;1;50;1;8;45.0;18.0;42.0;3.0;7;1;9;2;3;3;36.73684210526316;2;3;3;3;35.47222222222222;35.05263157894737;34.361111111111114;2;2.0
30.5;30.0;50.0;39.0;30.0;37.0;1;2;45.0;42.0;1;1;47;1;1;1;18.0;18.0;0;33.0;42.0;7;6;1;50;0;9;39.0;18.0;46.0;0.0;6;1;9;2;3;3;37.078947368421055;2;3;3;3;36.72222222222222;35.921052631578945;36.861111111111114;2;2.0
22.5;0.0;0.0;0.0;0.0;0.0;0;2;43.0;0.0;0;0;0;0;0;0;8.0;8.0;0;32.0;37.0;5;4;1;0;0;4;34.0;13.0;0.0;0.0;4;0;4;2;3;3;22.5;2;3;3;3;33.35294117647059;29.79411764647059;34.92307692307692;2;1.0
37.0;41.0;43.0;46.0;39.0;39.0;1;1;36.0;43.0;1;1;47;1;1;1;18.0;18.0;0;32.0;38.0;7;8;1;50;0;9;36.0;18.0;47.0;0.0;7;1;9;2;3;3;41.21052631578947;2;3;3;3;40.111111111111114;40.26315789473684;37.72222222222222;2;3.0
47.0;37.0;0.0;45.0;0.0;0.0;0;1;34.0;32.0;0;0;0;1;1;0;12.0;9.0;1;28.5;0.0;6;7;0;50;1;5;32.0;16.0;0.0;3.0;5;0;6;2;3;3;42.75;2;3;3;3;36.111111111111114;36.529411764705884;34.562500000625;2;3.0
0.0;3.0;0.0;0.0;0.0;2.0;1;1;30.5;2.0;0;1;0;1;0;0;12.0;9.0;1;30.0;42.0;5;3;1;0;1;4;0.0;14.0;0.0;3.0;4;0;5;1;3;3;1.25;2;3;3;3;33.729166667499996;34.357142857142854;34.285714285714285;2;1.0
0.0;0.0;0.0;42.0;0.0;0.0;0;0;30.0;30.0;0;0;0;0;1;0;8.0;6.0;1;0.0;39.0;3;3;1;0;0;3;29.0;7.0;0.0;2.0;3;0;4;2;3;3;42.0;2;3;3;3;29.555555555555557;29.28125;34.714285714285715;2;3.0
49.0;42.0;46.0;44.0;38.0;35.0;1;1;34.0;36.0;1;1;47;1;1;1;18.0;18.0;0;32.5;37.0;7;8;1;50;1;9;30.0;18.0;47.0;0.0;7;1;9;2;3;3;42.73684210526316;2;3;3;3;42.333333333333336;42.473684210526315;37.94444444444444;2;3.0
39.0;32.0;47.0;43.0;36.0;33.0;1;1;42.0;39.0;1;1;43;1;1;1;18.0;18.0;0;32.0;42.0;7;8;1;47;0;9;40.0;18.0;43.0;0.0;7;1;9;2;3;3;38.578947368421055;2;3;3;3;38.77777777777778;39.526315789473685;39.833333333333336;2;2.0
31.0;14.0;43.0;40.0;32.0;24.0;1;1;40.0;41.0;1;1;0;2;1;0;17.0;14.0;1;27.0;40.0;6;6;1;45;1;7;39.0;16.0;0.0;3.0;5;0;8;2;3;3;30.11764705882353;2;3;3;3;35.333333333333336;32.3235294117647;34.499999999375;2;2.0
37.0;28.0;45.0;38.0;30.0;40.0;1;1;34.0;31.0;1;1;43;2;1;1;18.0;18.0;0;30.0;30.0;7;7;1;50;0;9;32.0;18.0;41.0;0.0;6;1;9;2;3;3;36.94736842105263;2;3;3;3;35.333333333333336;34.81578947368421;33.138888888888886;2;2.0
34.0;37.0;46.0;44.0;37.0;33.0;1;1;35.0;32.0;1;1;42;1;1;1;16.0;16.0;0;30.5;42.0;7;8;1;46;1;8;30.0;18.0;40.0;0.0;7;1;8;2;3;3;38.578947368421055;2;3;3;3;37.611111111111114;39.0;36.388888888888886;2;2.0
27.0;31.0;48.0;38.0;30.0;35.0;1;2;42.0;30.0;1;1;45;1;1;1;18.0;16.0;1;30.0;33.0;7;6;1;50;1;8;28.0;18.0;39.0;2.0;7;1;9;2;3;3;35.73684210526316;2;3;3;3;33.583333333333336;33.92105263105263;36.44444444444444;2;2.0
30.0;0.0;0.0;0.0;0.0;0.0;0;1;42.0;39.0;0;0;0;0;0;0;6.0;6.0;0;0.0;36.0;3;4;1;0;0;3;0.0;8.0;0.0;0.0;1;0;3;2;3;3;30.0;2;3;3;3;36.1875;30.59999999933333;28.3333333325;2;1.0
36.0;41.0;45.0;34.0;30.0;32.0;1;1;42.0;31.0;1;1;41;1;1;1;18.0;18.0;0;40.0;30.0;7;7;1;50;0;9;30.0;18.0;45.0;0.0;7;1;9;2;3;3;36.94736842105263;2;3;3;3;34.22222222222222;34.6578947368421;34.05555555555556;2;2.0
0.0;0.0;0.0;38.0;0.0;0.0;0;0;42.0;16.0;0;0;0;0;1;0;4.0;1.0;1;0.0;0.0;5;4;0;0;0;1;0.0;13.0;0.0;3.0;3;0;2;1;3;3;38.0;2;3;3;3;32.75;32.5;31.923076923076923;2;2.0
43.0;30.0;41.0;44.0;34.0;36.0;1;1;35.0;32.0;1;1;44;1;1;1;18.0;18.0;0;31.0;45.0;7;8;1;50;2;9;30.5;18.0;43.0;0.0;6;1;9;2;3;3;38.31578947368421;2;3;3;3;41.05555555555556;37.89473684210526;33.52777777777778;2;2.0
36.0;37.0;38.0;42.0;31.0;40.0;1;1;34.0;33.0;1;1;47;1;1;1;18.0;15.0;1;29.5;36.0;7;8;1;50;1;8;31.0;18.0;41.0;3.0;6;1;9;2;3;3;38.10526315789474;2;3;3;3;36.333333333333336;38.18421052631579;34.75;2;2.0
40.0;33.0;32.0;44.0;31.0;30.0;1;1;35.0;32.0;1;1;45;1;1;1;18.0;18.0;0;32.0;37.0;7;7;1;50;0;9;30.0;18.0;45.0;0.0;6;1;9;2;3;3;35.578947368421055;2;3;3;3;39.77777777777778;37.18421052631579;36.083333333333336;2;2.0
45.0;34.0;35.0;42.0;37.0;40.0;1;1;35.0;32.0;1;1;48;1;1;1;18.0;18.0;0;39.0;37.0;7;7;1;50;0;9;30.0;18.0;42.0;0.0;6;1;9;2;3;3;39.63157894736842;2;3;3;3;40.27777777777778;36.473684210526315;35.166666666666664;2;2.0
38.0;35.0;40.0;42.0;32.0;35.0;1;1;35.0;32.0;1;1;39;1;1;2;18.0;18.0;0;33.5;36.0;7;7;1;50;1;9;31.0;18.0;39.0;0.0;6;1;9;2;3;3;36.94736842105263;2;3;3;3;37.888888888888886;38.18421052631579;32.083333333333336;2;2.0
36.0;36.0;36.0;42.0;32.0;31.0;1;1;35.0;43.0;1;1;46;1;1;1;18.0;18.0;0;42.0;37.0;7;7;1;50;1;9;37.0;18.0;44.0;0.0;7;1;9;2;3;3;36.26315789473684;2;3;3;3;38.388888888888886;35.8421052631579;36.55555555555556;2;2.0
43.0;38.0;43.0;44.0;41.0;39.0;1;1;35.0;36.0;1;1;44;1;1;1;18.0;18.0;0;38.0;40.0;7;8;1;50;1;9;39.0;18.0;40.0;0.0;7;1;9;2;3;3;41.473684210526315;2;3;3;3;36.0;40.578947368421055;35.611111111111114;2;3.0
32.0;28.0;30.0;39.0;34.0;30.0;1;1;45.0;25.0;1;1;39;3;1;1;18.0;13.0;2;32.0;30.0;7;7;1;45;2;7;28.33333333;18.0;41.0;5.0;4;1;9;2;3;3;32.526315789473685;2;3;3;3;33.833333333333336;33.10526315789474;29.96296296444445;2;2.0
32.0;31.0;42.0;39.0;32.5;24.0;2;1;36.0;32.0;1;2;46;1;1;1;17.0;14.0;1;30.0;30.0;7;7;1;0;1;7;33.0;18.0;40.0;3.0;5;1;8;2;3;3;34.44736842105263;2;3;3;3;37.916666666666664;34.111111111111114;31.555555555555557;2;2.0
33.0;31.0;43.0;30.0;41.0;36.0;1;1;43.0;29.0;1;1;38;1;1;2;18.0;14.0;2;32.0;42.0;7;5;1;50;2;7;30.0;18.0;23.5;4.0;5;2;9;2;3;3;36.21052631578947;2;3;3;3;35.59259259333333;32.60526315789474;30.750000000555556;2;2.0
33.0;32.0;42.0;39.0;30.0;20.0;1;1;42.0;36.0;1;2;43;1;1;1;18.0;16.0;1;32.0;40.0;7;4;1;50;1;8;26.0;18.0;34.0;2.0;5;1;9;2;3;3;33.421052631578945;2;3;3;3;33.98148148222222;31.342105263157894;31.555555555555557;2;2.0
33.0;38.0;38.0;38.0;39.0;40.0;1;1;44.0;41.0;1;1;41;1;1;1;18.0;18.0;0;35.0;41.0;7;5;1;50;0;9;37.0;18.0;41.0;0.0;6;1;9;2;3;3;38.0;2;3;3;3;34.083333333333336;30.684210525789474;32.916666666666664;2;2.0
32.0;38.0;47.0;30.5;35.0;35.0;1;1;43.0;35.0;1;1;48;1;2;1;18.0;18.0;0;38.0;41.0;7;6;1;50;0;9;33.0;18.0;44.0;0.0;7;1;9;2;3;3;37.78947368421053;2;3;3;3;37.833333333333336;34.68421052631579;39.22222222222222;2;2.0
41.0;43.0;50.0;44.0;39.0;37.0;1;1;43.0;43.0;1;1;48;1;1;1;18.0;18.0;0;39.0;43.0;7;8;1;38;0;9;38.0;18.0;48.0;0.0;7;1;9;2;3;3;42.8421052631579;2;3;3;3;42.94444444444444;42.94736842105263;40.77777777777778;2;3.0
34.0;33.0;47.0;46.0;32.0;28.0;1;1;44.0;44.0;1;2;43;1;1;1;18.0;18.0;0;35.0;46.0;7;6;1;45;0;9;34.0;18.0;41.0;0.0;7;1;9;2;3;3;36.8421052631579;2;3;3;3;38.05555555555556;34.578947367894735;39.611111111111114;2;2.0
0.0;0.0;0.0;10.5;0.0;0.0;0;0;43.0;31.0;0;0;0;0;2;0;13.0;8.0;2;8.0;41.0;6;5;1;0;0;4;33.0;16.0;0.0;5.0;3;0;6;1;3;3;10.5;2;3;3;3;38.22222222222222;32.499999999375;21.062500000625;2;1.0
41.0;37.0;49.0;41.0;38.0;36.0;1;1;43.0;43.0;1;1;50;1;1;1;18.0;15.0;1;32.0;43.0;7;8;1;50;1;8;44.0;18.0;47.0;3.0;7;1;9;2;3;3;41.31578947368421;2;3;3;3;41.888888888888886;39.8421052631579;39.55555555555556;2;3.0
40.0;42.0;49.0;46.0;43.0;38.0;1;1;38.0;43.0;1;1;44;1;1;1;18.0;18.0;0;43.0;38.0;7;8;1;50;0;9;42.0;18.0;48.0;0.0;7;1;9;2;3;3;42.94736842105263;2;3;3;3;43.0;43.78947368421053;39.05555555555556;2;3.0
36.0;34.0;47.0;40.0;30.0;34.0;1;1;37.0;38.0;1;1;44;1;1;1;18.0;18.0;0;37.0;35.0;7;7;1;50;0;9;42.0;18.0;42.0;0.0;6;1;9;2;3;3;37.421052631578945;2;3;3;3;38.5;34.473684211052635;36.111111111111114;2;2.0
40.0;39.0;30.0;41.0;37.0;33.0;1;1;43.0;30.0;1;1;46;1;1;1;18.0;15.0;1;33.0;35.0;7;8;1;48;1;8;37.0;18.0;42.0;3.0;5;1;9;2;3;3;37.421052631578945;2;3;3;3;36.611111111111114;35.578947368421055;33.166666666666664;2;2.0
25.0;0.0;0.0;0.0;0.0;0.0;0;1;44.0;7.0;0;0;0;0;0;0;11.0;6.0;2;40.0;39.0;5;2;1;0;0;3;14.0;14.0;0.0;5.0;1;0;5;1;3;3;25.0;2;3;3;3;35.03125;27.71875;16.404761904214286;2;1.0
21.0;25.5;39.0;35.0;30.0;29.0;1;2;37.0;35.0;1;2;49;2;1;1;13.0;13.0;0;42.0;40.0;6;6;1;50;0;7;34.0;16.0;39.0;0.0;6;1;7;2;3;3;31.657894736842106;2;3;3;3;37.416666666666664;35.26470588235294;34.375;2;2.0
0.0;0.0;48.0;0.0;0.0;0.0;0;0;42.0;30.0;1;0;0;0;0;0;17.0;11.0;2;0.0;35.0;6;6;1;0;0;6;34.0;16.0;41.0;6.0;3;1;8;1;3;3;48.0;2;3;3;3;38.6875;35.88235294117647;27.68749999875;2;4.0
35.0;30.0;0.0;38.0;0.0;24.5;0;1;36.0;31.5;0;2;0;1;1;0;16.0;8.0;3;25.5;35.0;7;6;1;0;3;4;25.66666667;18.0;0.0;8.0;2;0;7;1;3;3;31.318181818181817;2;3;3;3;36.44444444444444;36.0;30.33333333222222;2;2.0
37.0;28.5;37.0;43.0;39.0;30.0;1;2;42.0;30.0;1;1;50;2;1;1;18.0;13.0;2;33.0;31.0;7;7;1;50;2;7;29.33333333;18.0;44.0;5.0;5;1;9;2;3;3;36.86842105263158;2;3;3;3;39.111111111111114;35.71052631578947;35.888888888888886;2;2.0
32.0;36.0;50.0;42.0;37.0;26.5;1;1;42.0;30.0;1;2;50;1;1;1;18.0;18.0;0;37.0;37.0;7;7;1;50;0;9;32.0;18.0;44.0;0.0;6;1;9;2;3;3;38.3421052631579;2;3;3;3;35.27777777777778;34.31578947368421;33.333333333333336;2;2.0
37.0;43.0;50.0;41.0;36.0;33.0;1;1;39.0;43.0;1;1;43;1;1;1;18.0;18.0;0;31.0;43.0;7;8;1;45;0;9;38.0;18.0;46.0;0.0;6;1;9;2;3;3;40.26315789473684;2;3;3;3;40.111111111111114;38.578947368421055;38.611111111111114;2;3.0
44.0;40.0;49.0;46.0;44.0;47.0;1;1;43.0;30.5;1;1;46;1;1;1;18.0;18.0;0;37.0;42.0;7;7;1;50;2;9;31.0;18.0;47.0;0.0;7;1;9;2;3;3;45.05263157894737;2;3;3;3;37.361111111111114;39.81578947368421;37.77777777777778;2;4.0
22.33333333;32.0;34.0;38.0;31.0;36.0;1;3;44.0;32.5;1;1;35;2;1;2;18.0;15.0;1;26.5;30.0;7;6;1;50;2;8;31.0;18.0;39.0;3.0;6;1;9;2;3;3;32.21052631526316;2;3;3;3;35.55555555555556;35.73684210526316;33.22222222222222;2;2.0
20.66666667;28.5;38.0;37.0;35.0;0.0;1;3;32.0;41.0;1;0;44;2;1;1;16.0;13.0;1;30.0;44.0;6;6;1;50;1;7;30.0;16.0;42.0;3.0;4;1;8;2;3;3;33.031250000625;2;3;3;3;33.55555555555556;33.05882352941177;33.28125;2;2.0
43.0;32.0;38.0;32.0;31.0;34.0;1;1;22.0;38.0;1;1;33;2;1;2;18.0;14.0;2;30.0;41.0;7;6;1;47;3;7;39.0;18.0;34.5;4.0;5;2;9;2;3;3;34.94736842105263;2;3;3;3;33.40740740722222;32.55263157894737;27.63888888888889;2;2.0
30.0;38.0;41.0;40.0;38.0;30.0;1;1;43.0;31.0;1;1;39;1;1;2;18.0;16.0;1;30.0;30.0;7;7;2;45;2;8;24.0;18.0;39.0;2.0;7;1;9;2;3;3;36.26315789473684;2;3;3;3;32.611111111111114;33.94736842157895;34.27777777777778;2;2.0
36.0;34.0;44.0;41.0;30.0;36.0;1;1;44.0;40.0;1;1;46;1;1;1;18.0;18.0;0;40.0;38.0;7;7;1;45;0;9;34.0;18.0;42.0;0.0;7;1;9;2;3;3;37.578947368421055;2;3;3;3;35.22222222222222;34.28947368421053;36.94444444444444;2;2.0
43.0;36.0;40.0;45.0;38.0;34.0;1;1;38.0;35.5;1;1;44;1;1;1;18.0;18.0;0;30.0;42.0;7;8;1;50;1;9;42.0;18.0;44.0;0.0;7;1;9;2;3;3;39.526315789473685;2;3;3;3;37.55555555555556;36.10526315789474;34.80555555555556;2;2.0
39.0;26.0;40.0;35.0;25.0;18.66666667;1;1;38.0;35.0;1;3;44;2;1;1;11.0;11.0;0;33.0;38.0;7;4;1;0;0;5;32.0;18.0;0.0;0.0;7;0;5;2;3;3;31.789473684736844;2;3;3;3;34.27777777777778;32.357142857142854;35.44444444444444;2;2.0
39.0;32.0;49.0;37.0;32.0;40.0;1;1;34.0;38.0;1;1;45;1;1;1;18.0;18.0;0;35.0;40.0;7;8;1;50;0;9;30.0;18.0;42.0;0.0;7;1;9;2;3;3;38.94736842105263;2;3;3;3;38.5;36.8421052631579;34.44444444444444;2;2.0
41.0;34.0;50.0;42.0;35.0;34.0;1;1;44.0;43.0;1;1;44;1;1;1;18.0;18.0;0;39.0;46.0;7;6;1;50;0;9;40.0;18.0;41.0;0.0;7;1;9;2;3;3;39.68421052631579;2;3;3;3;37.0;35.60526315789474;37.55555555555556;2;2.0
33.0;39.0;42.0;31.0;41.0;34.0;1;1;29.5;41.0;1;1;44;1;1;1;18.0;17.0;1;38.0;45.0;7;6;1;50;1;8;36.0;18.0;38.0;1.0;7;1;9;2;3;3;37.73684210526316;2;3;3;3;37.77777777777778;34.26315789473684;39.5;2;2.0
40.0;28.0;44.0;30.0;39.0;30.0;1;1;32.0;34.0;1;1;49;2;1;1;18.0;18.0;0;33.0;32.0;7;7;1;40;0;9;34.0;18.0;40.0;0.0;6;1;9;2;3;3;36.89473684210526;2;3;3;3;36.74074074000001;36.21052631578947;33.0;2;2.0
32.0;37.0;44.0;38.0;38.0;33.0;1;1;44.0;34.0;1;1;42;1;1;1;18.0;15.0;1;33.0;30.0;7;8;1;50;1;8;37.0;18.0;44.0;3.0;6;1;9;2;3;3;37.473684210526315;2;3;3;3;37.0;35.89473684210526;34.888888888888886;2;2.0
31.0;33.0;50.0;36.0;30.0;31.0;1;1;45.0;34.0;1;1;39;1;1;1;18.0;15.0;1;34.0;40.0;7;5;1;50;1;8;30.0;18.0;31.0;3.0;5;1;9;2;3;3;35.526315789473685;2;3;3;3;34.388888888888886;29.315789474210526;32.361111111111114;2;2.0
48.0;40.0;44.0;41.0;40.0;39.0;1;1;38.0;41.0;1;1;46;1;1;1;18.0;18.0;0;41.0;42.0;7;8;1;50;0;9;40.0;18.0;45.0;0.0;7;1;9;2;3;3;42.473684210526315;2;3;3;3;40.27777777777778;39.0;38.44444444444444;2;3.0
