PROMEDIO_UNO;NOTA_DIF;CON_MAT_ICFES;EPA_UNO;FISICA_ICFES;PG_ICFES;NOTA_PROGB;NOTA_FIS_UNO;BIOLOGIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;NOTA_SEM;NCC_UNO;GENERO;LOCALIDAD;VECES_TEXTOS;NAA_UNO;NCA_UNO;VECES_DIF;VECES_SEM;NAC_UNO;CAR_UNO;QUIMICA_ICFES;VECES_CFJC;VECES_FIS_UNO;VECES_PROGB;RENDIMIENTO_DOS;PROMEDIO_DOS
32.5;25.5;65.0;2;72.0;442.0;30.0;31.0;55.0;60.0;65.0;4.0;42.0;45.0;1;41.0;14.0;0;20;1;5;10.0;2;1;6;1;60.0;1;1;1;2.0;33.588235294117645
34.5;29.5;72.0;2;72.0;420.0;37.0;31.0;51.0;52.0;66.0;4.0;42.0;42.0;1;35.0;14.0;0;10;1;5;10.0;2;1;6;1;63.0;1;1;1;1.0;28.852941176470587
34.92857142857143;30.0;59.0;2;65.0;465.0;40.0;32.0;90.0;56.0;77.0;0.0;39.0;44.0;0;31.0;14.0;0;20;1;6;14.0;1;1;6;0;53.0;1;1;1;1.0;20.441176470588236
35.214285714285715;30.0;79.0;2;75.0;406.0;35.0;35.0;51.0;65.0;54.0;0.0;43.0;41.0;0;36.0;14.0;0;10;1;6;14.0;1;1;6;0;54.0;1;1;1;2.0;34.470588235294116
30.071428571428573;21.5;85.0;2;56.0;455.0;30.0;30.0;68.0;43.0;53.0;4.0;40.0;43.0;1;32.0;14.0;0;20;1;5;10.0;2;1;6;1;68.0;1;1;1;1.0;26.558823530588235
36.214285714285715;30.0;68.0;2;65.0;437.0;37.0;36.0;69.0;52.0;68.0;0.0;44.0;44.0;0;36.0;14.0;0;11;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;31.11764705882353
37.42857142857143;42.0;78.55;2;54.57;453.73;33.0;37.0;62.09;63.4;54.28;0.0;33.0;43.0;0;37.0;14.0;0;4;1;6;14.0;1;1;6;0;94.78;1;1;1;2.0;37.1764705882353
36.785714285714285;30.0;65.0;2;72.0;439.0;39.0;39.0;60.0;61.0;61.0;0.0;41.0;44.0;0;35.0;14.0;0;18;1;6;14.0;1;1;6;0;56.0;1;1;1;2.0;32.470588235294116
41.5;45.0;79.0;2;60.0;436.0;44.0;31.0;60.0;59.0;59.0;0.0;42.0;47.0;0;45.0;14.0;1;7;1;6;14.0;1;1;6;0;62.0;1;1;1;2.0;37.588235294117645
38.642857142857146;38.0;72.55;2;66.74;436.59;40.0;39.0;79.45;55.84;55.25;0.0;39.0;43.0;0;31.0;14.0;0;16;1;6;14.0;1;1;6;0;59.25;1;1;1;2.0;34.14705882352941
30.833333334285715;25.66666667;75.0;2;69.0;425.0;32.0;29.0;63.0;60.0;54.0;7.0;36.0;42.0;2;32.0;14.0;0;11;1;4;7.0;3;1;6;2;60.0;1;2;1;2.0;30.17647058882353
40.42857142857143;43.0;65.0;2;69.0;434.0;41.0;34.0;63.0;72.0;59.0;0.0;43.0;42.0;0;41.0;14.0;0;20;1;6;14.0;1;1;6;0;57.0;1;1;1;2.0;30.11764705882353
36.285714285;36.0;60.0;2;63.0;453.0;41.0;28.33333333;51.0;50.0;77.0;3.0;40.0;44.0;1;32.0;14.0;0;10;1;5;11.0;1;1;6;1;62.0;1;3;1;2.0;34.23529411705882
31.11904762;22.66666667;85.0;2;45.0;455.0;32.0;30.0;59.0;49.0;62.0;4.0;42.0;42.0;1;33.0;14.0;0;11;1;5;10.0;3;1;6;1;67.0;1;1;1;1.0;27.735294118235295
37.42857142857143;30.0;60.0;2;68.0;435.0;45.0;42.0;63.0;56.0;69.0;0.0;32.0;40.0;0;39.0;14.0;0;20;1;6;14.0;1;1;6;0;59.0;1;1;1;1.0;17.294117647058822
40.714285714285715;36.0;54.0;2;76.0;428.0;42.0;45.0;61.0;75.0;63.0;0.0;36.0;48.0;0;45.0;14.0;0;14;1;6;14.0;1;1;6;0;61.0;1;1;1;2.0;35.26470588235294
39.07142857142857;34.0;79.0;2;59.0;427.0;41.0;41.0;62.0;60.0;57.0;0.0;46.0;43.0;0;30.0;14.0;1;6;1;6;14.0;1;1;6;0;54.0;1;1;1;2.0;38.705882352941174
39.214285714285715;37.0;74.0;2;60.0;427.0;47.0;34.0;58.0;51.0;63.0;0.0;38.0;40.0;0;42.0;14.0;1;20;1;6;14.0;1;1;6;0;55.0;1;1;1;2.0;35.5
21.928571428571427;12.5;68.0;1;56.0;438.0;14.5;20.5;63.0;50.0;69.0;10.0;37.0;43.0;3;35.0;14.0;0;20;1;3;4.0;2;1;6;3;56.0;1;2;2;1.0;15.0
38.42857142857143;32.0;75.0;2;65.0;407.0;45.0;35.0;51.0;43.0;54.0;0.0;41.0;46.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;56.0;1;1;1;2.0;37.294117647058826
40.642857142857146;36.0;64.0;2;63.0;423.0;45.0;42.0;58.0;45.0;63.0;0.0;39.0;44.0;0;42.0;14.0;0;6;1;6;14.0;1;1;6;0;74.0;1;1;1;2.0;33.5
37.642857142857146;38.0;64.0;2;63.0;435.0;44.0;30.0;68.0;55.0;63.0;0.0;35.0;41.0;0;42.0;14.0;0;14;1;6;14.0;1;1;6;0;55.0;1;1;1;1.0;26.382352940588234
40.285714285714285;34.0;71.0;2;62.0;424.0;44.0;41.0;60.0;70.0;59.0;0.0;44.0;44.0;0;41.0;14.0;0;19;1;6;14.0;1;1;6;0;56.0;1;1;1;1.0;7.8
32.214285714285715;30.0;75.0;2;60.0;418.0;37.0;27.0;55.0;43.0;63.0;3.0;34.0;39.0;1;32.0;14.0;0;10;1;5;11.0;1;1;6;1;59.0;1;2;1;1.0;28.17647058764706
19.892857142857142;13.0;85.0;1;60.0;400.0;12.5;16.0;44.0;43.0;50.0;10.0;30.0;40.0;3;41.0;14.0;0;20;1;3;4.0;2;1;6;3;56.0;1;2;2;1.0;6.0
35.785714285714285;31.0;69.0;2;59.0;430.0;42.0;37.0;68.0;71.0;62.0;0.0;30.0;40.0;0;40.0;14.0;0;6;1;6;14.0;1;1;6;0;59.0;1;1;1;1.0;26.647058824705883
22.976190475214285;11.33333333;75.0;1;60.0;416.0;30.0;23.0;59.0;47.0;58.0;8.0;37.0;40.0;3;3.333333333;14.0;0;11;1;3;6.0;3;3;6;3;53.0;1;2;1;1.0;5.0
35.857142857142854;32.0;65.0;2;71.0;401.0;44.0;30.0;57.0;50.0;59.0;0.0;37.0;42.0;0;36.0;14.0;0;17;1;6;14.0;1;1;6;0;58.0;1;1;1;2.0;32.3235294117647
38.5;40.0;72.0;2;72.0;393.0;40.0;37.0;63.0;61.0;52.0;0.0;30.0;45.0;0;43.0;14.0;0;19;1;6;14.0;1;1;6;0;52.0;1;1;1;1.0;28.705882352941178
36.357142857142854;38.0;69.0;2;63.0;418.0;31.0;36.0;49.0;61.0;59.0;0.0;35.0;45.0;0;41.0;14.0;1;7;1;6;14.0;1;1;6;0;62.0;1;1;1;1.0;7.9019607837647055
31.357142857142858;25.5;68.0;2;65.0;420.0;35.0;22.0;55.0;55.0;54.0;7.0;42.0;42.0;2;40.0;14.0;0;18;1;4;7.0;2;1;6;2;50.0;1;3;1;1.0;24.294117647058822
28.97619047642857;19.66666667;60.0;1;69.0;427.0;38.0;25.33333333;63.0;56.0;63.0;7.0;32.0;40.0;2;33.0;14.0;0;5;1;4;7.0;3;1;6;2;46.0;1;3;1;1.0;13.0
34.642857142857146;30.0;71.0;2;71.0;396.0;38.0;32.0;60.0;48.0;52.0;0.0;35.0;45.0;0;40.0;14.0;0;20;1;6;14.0;1;1;6;0;47.0;1;1;1;1.0;29.764705881764705
36.214285714285715;35.0;75.0;2;65.0;404.0;37.0;35.0;53.0;57.0;52.0;0.0;37.0;44.0;0;33.0;14.0;0;1;1;6;14.0;1;1;6;0;52.0;1;1;1;2.0;31.764705882352942
35.214285714285715;32.0;63.0;2;65.0;412.0;35.0;35.0;51.0;47.0;63.0;0.0;36.0;41.0;0;42.0;14.0;0;4;1;6;14.0;2;1;6;1;59.0;1;1;1;1.0;28.235294118235295
36.357142857142854;30.0;81.33;2;48.41;425.64;41.0;38.0;61.57;69.01;61.2;0.0;38.0;42.0;0;34.0;14.0;0;10;1;6;14.0;1;1;6;0;63.77;1;1;1;2.0;33.11764705882353
33.714285714285715;30.0;72.0;2;57.0;421.0;34.0;30.0;62.0;75.0;59.0;0.0;41.0;46.0;0;32.0;14.0;0;4;1;6;14.0;1;1;6;0;56.0;1;1;1;2.0;31.47058823647059
36.357142857142854;30.0;74.0;2;62.0;405.0;43.0;34.0;55.0;50.0;56.0;0.0;35.0;44.0;0;44.0;14.0;0;9;1;6;14.0;1;1;6;0;52.0;1;1;1;2.0;30.91176470588235
34.857142857142854;34.0;76.0;2;55.0;422.0;35.0;31.0;59.0;58.0;58.0;0.0;36.0;45.0;0;37.0;14.0;0;19;1;6;14.0;1;1;6;0;52.0;1;1;1;1.0;4.647058823529412
33.07142857142857;31.0;75.0;2;60.0;412.0;39.0;24.0;51.0;49.0;62.0;3.0;35.0;40.0;1;40.0;14.0;1;10;1;5;11.0;1;1;6;1;44.0;1;2;1;1.0;26.6
37.357142857142854;38.0;64.0;2;51.0;436.0;38.0;30.0;55.0;63.0;77.0;0.0;41.0;43.0;0;42.0;14.0;0;4;1;6;14.0;1;1;6;0;62.0;1;1;1;2.0;31.764705882352942
35.17857142857143;30.0;75.0;2;60.0;403.0;43.0;29.5;51.0;61.0;59.0;3.0;41.0;43.0;1;30.0;14.0;0;11;1;5;11.0;1;1;6;1;57.0;1;2;1;1.0;29.6
38.214285714285715;33.0;60.0;2;63.0;417.0;42.0;42.0;55.0;56.0;69.0;0.0;32.0;44.0;0;43.0;14.0;0;8;1;6;14.0;1;1;6;0;52.0;1;1;1;1.0;29.11764705882353
34.5;35.0;73.57;2;60.67;408.19;30.0;36.0;56.82;72.32;54.54;0.0;30.0;43.0;0;42.0;14.0;0;10;1;6;14.0;1;1;6;0;57.93;1;1;1;2.0;32.05882352882353
25.47619047785714;17.66666667;75.0;1;56.0;420.0;33.0;18.66666667;63.0;49.0;53.0;7.0;30.0;41.0;2;30.0;14.0;0;1;1;4;7.0;3;1;6;2;56.0;1;3;1;1.0;13.9375
34.285714285714285;27.5;70.78;2;61.79;407.66;41.0;30.0;57.8;69.93;58.33;4.0;37.0;43.0;1;40.0;14.0;0;14;1;5;10.0;2;1;6;1;55.8;1;1;1;1.0;28.441176470588236
34.5;37.0;60.0;2;63.0;428.0;35.0;29.0;63.0;50.0;58.0;3.0;31.0;44.0;1;37.0;14.0;0;10;1;5;11.0;1;1;6;1;55.0;1;2;1;1.0;19.147058823529413
33.0;30.0;69.0;2;63.0;397.0;39.0;31.0;55.0;60.0;63.0;0.0;30.0;42.0;0;30.0;14.0;0;15;1;6;14.0;1;1;6;0;50.0;1;1;1;2.0;33.470588235294116
16.499999999214285;6.0;63.0;1;60.0;411.0;14.33333333;5.333333333;51.0;43.0;69.0;10.0;35.0;43.0;3;35.0;14.0;0;8;1;3;4.0;3;1;6;3;59.0;1;3;3;1.0;4.0
22.833333335714286;20.66666667;74.79;1;57.16;411.5;13.66666667;19.66666667;59.32;59.21;54.35;10.0;31.0;43.0;3;32.0;14.0;0;10;1;3;4.0;3;2;6;4;50.15;1;3;3;1.0;19.1
33.5;31.0;69.0;2;59.0;406.0;39.0;30.0;55.0;53.0;58.0;0.0;30.0;42.0;0;36.0;14.0;0;8;1;6;14.0;1;1;6;0;59.0;1;1;1;1.0;15.254901960588233
37.357142857142854;38.0;59.0;2;70.0;403.0;35.0;36.0;51.0;58.0;63.0;0.0;39.0;43.0;0;37.0;14.0;1;8;1;6;14.0;1;1;6;0;47.0;1;1;1;2.0;30.764705882352942
25.571428570714286;13.0;64.0;1;59.0;409.0;38.0;17.33333333;58.0;52.0;69.0;7.0;31.0;42.0;2;36.0;14.0;0;8;1;4;7.0;3;1;6;2;52.0;1;3;1;1.0;12.666666666666666
31.071428571428573;20.0;65.0;2;66.0;388.0;39.0;30.0;58.0;56.0;57.0;4.0;32.0;44.0;1;40.0;14.0;0;20;1;5;10.0;3;1;6;1;61.0;1;1;1;1.0;28.235294117647058
33.08333333428571;26.66666667;59.0;2;69.0;402.0;32.0;30.5;53.0;52.0;59.0;4.0;44.0;40.0;1;41.0;14.0;0;11;1;5;10.0;3;1;6;2;57.0;1;2;1;2.0;33.794117647058826
39.857142857142854;39.0;71.0;2;55.0;404.0;43.0;38.0;49.0;80.0;63.0;0.0;36.0;45.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;60.0;1;1;1;2.0;32.529411764705884
33.464285714285715;32.0;60.0;2;63.0;411.0;34.0;27.5;51.0;50.0;62.0;3.0;34.0;44.0;1;44.0;14.0;0;20;1;5;11.0;1;1;6;1;55.0;1;2;1;1.0;9.75
35.214285714285715;36.0;64.0;2;59.0;409.0;33.0;30.0;51.0;43.0;63.0;0.0;40.0;44.0;0;36.0;14.0;1;20;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;34.76470588235294
34.642857142857146;33.0;75.0;2;52.0;423.0;34.0;30.0;59.0;53.0;53.0;0.0;37.0;43.0;0;44.0;14.0;1;19;1;6;14.0;1;1;6;0;56.0;1;1;1;1.0;21.235294117647058
36.57142857142857;33.0;65.0;2;62.0;412.0;36.0;31.0;60.0;72.0;52.0;0.0;47.0;43.0;0;42.0;14.0;0;9;1;6;14.0;1;1;6;0;60.0;1;1;1;2.0;33.6764705882353
35.214285714285715;40.0;68.0;2;52.0;413.0;37.0;28.0;59.0;45.0;78.0;3.0;30.0;41.0;1;37.0;14.0;0;10;1;5;11.0;1;1;6;1;47.0;1;2;1;1.0;20.38235294117647
38.642857142857146;34.0;64.0;2;63.0;398.0;42.0;40.0;48.0;56.0;58.0;0.0;36.0;45.0;0;42.0;14.0;0;10;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;32.1764705882353
30.142857142857142;18.5;57.0;2;62.0;419.0;36.0;27.0;63.0;51.0;59.0;7.0;38.0;43.0;2;40.0;14.0;0;20;1;4;7.0;2;1;6;2;61.0;1;2;1;1.0;26.875
25.749999999285713;15.0;75.0;1;56.0;408.0;32.5;18.33333333;69.0;34.0;53.0;7.0;32.0;43.0;2;41.0;14.0;0;10;1;4;7.0;3;1;6;3;47.0;1;3;2;1.0;6.5
23.904761906428572;18.66666667;64.0;1;63.0;409.0;33.0;12.66666667;63.0;68.0;54.0;8.0;30.0;40.0;3;23.0;14.0;0;8;1;3;6.0;3;3;6;3;52.0;1;3;1;1.0;20.5
31.714285714285715;24.0;63.0;2;65.0;405.0;36.0;30.0;58.0;56.0;50.0;4.0;34.0;43.0;1;39.0;14.0;0;5;1;5;10.0;3;1;6;1;56.0;1;1;1;1.0;15.363636363636363
36.42857142857143;34.0;68.85;2;55.49;407.67;37.0;40.0;56.34;61.22;56.37;0.0;30.0;45.0;0;38.0;14.0;0;20;1;6;14.0;1;1;6;0;63.77;1;1;1;1.0;16.75
18.02380952292857;15.33333333;57.0;1;65.0;403.0;6.0;7.666666667;51.0;51.0;63.0;10.0;36.0;38.0;3;40.0;14.0;0;12;1;3;4.0;3;1;6;3;61.0;1;3;2;1.0;6.0
30.071428571428573;19.0;68.0;2;60.0;403.0;33.0;32.0;41.0;50.0;53.0;4.0;34.0;42.0;1;40.0;14.0;0;10;1;5;10.0;3;1;6;1;53.0;1;1;1;1.0;27.727272727272727
32.285714285714285;11.5;68.0;2;54.0;404.0;49.0;30.0;46.0;77.0;61.0;4.0;44.0;42.0;1;39.0;14.0;1;4;1;5;10.0;2;1;6;1;58.0;1;1;1;1.0;9.0
34.57142857142857;30.0;68.0;2;60.0;405.0;37.0;30.0;63.0;53.0;54.0;0.0;40.0;42.0;0;41.0;14.0;1;10;1;6;14.0;2;1;6;1;47.0;1;1;1;2.0;30.147058823529413
18.25;8.5;75.0;1;52.0;410.0;13.0;11.5;69.0;43.0;62.0;10.0;32.0;43.0;3;41.0;14.0;0;7;1;3;4.0;2;1;6;3;44.0;1;2;2;1.0;1.0
29.464285714285715;20.0;63.0;1;65.0;392.0;31.0;29.5;59.0;55.0;63.0;7.0;36.0;38.0;2;41.0;14.0;0;8;1;4;7.0;3;1;6;2;44.0;1;2;1;1.0;21.363636363636363
31.285714285714285;30.0;57.0;2;66.0;407.0;37.0;23.0;55.0;88.0;59.0;3.0;32.0;44.0;1;30.0;14.0;0;20;1;5;11.0;1;1;6;1;56.0;1;2;1;1.0;6.214285714285714
30.14285714357143;30.0;68.0;2;56.0;400.0;30.0;23.66666667;51.0;58.0;63.0;3.0;34.0;43.0;1;30.0;14.0;0;8;1;5;11.0;1;1;6;1;56.0;1;3;1;1.0;17.714285714285715
30.714285714285715;26.0;63.0;2;60.0;413.0;38.0;24.0;59.0;43.0;63.0;7.0;32.0;41.0;2;35.0;14.0;0;20;2;4;7.0;2;1;6;3;47.0;1;3;1;1.0;21.318181818181817
31.666666665714285;26.33333333;68.0;2;65.0;381.0;34.0;30.0;55.0;55.0;54.0;4.0;34.0;40.0;1;38.0;14.0;0;11;1;5;10.0;3;1;6;1;50.0;1;1;1;1.0;12.272727272727273
34.07142857142857;32.0;68.0;2;56.0;406.0;44.0;20.0;63.0;56.0;63.0;3.0;37.0;42.0;1;41.0;14.0;0;11;1;5;11.0;1;1;6;1;47.0;1;2;1;1.0;25.285714285714285
29.928571428571427;15.0;66.0;1;63.0;396.0;33.0;32.0;58.0;59.0;52.0;4.0;39.0;44.0;1;42.0;14.0;0;10;1;5;10.0;2;1;6;1;54.0;1;1;1;1.0;17.545454545454547
38.785714285714285;35.0;65.0;2;62.0;399.0;43.0;40.0;60.0;56.0;52.0;0.0;36.0;39.0;0;43.0;14.0;0;1;1;6;14.0;1;1;6;0;56.0;1;1;1;1.0;29.441176470588236
30.5;22.0;66.0;2;61.0;406.0;37.0;26.0;57.0;77.0;50.0;7.0;37.0;43.0;2;33.0;14.0;1;5;1;4;7.0;3;1;6;2;58.0;1;2;1;1.0;15.0
36.07142857142857;33.0;51.0;2;65.0;415.0;37.0;30.0;58.0;43.0;57.0;0.0;44.0;44.0;0;40.0;14.0;0;9;1;6;14.0;1;1;6;1;63.0;1;1;2;1.0;28.323529411764707
35.0;27.5;60.0;2;63.0;410.0;36.0;37.0;76.0;74.0;54.0;4.0;39.0;41.0;1;42.0;14.0;0;20;1;5;10.0;2;1;6;1;55.0;1;1;1;1.0;16.272727272727273
39.642857142857146;30.0;60.0;2;59.0;406.0;47.0;41.0;59.0;68.0;63.0;0.0;44.0;44.0;0;39.0;14.0;1;11;1;6;14.0;1;1;6;0;55.0;1;1;1;2.0;35.411764705882355
28.75;23.0;76.0;1;51.0;390.0;30.0;26.5;45.0;52.0;63.0;7.0;32.0;40.0;2;37.0;14.0;1;11;1;4;7.0;2;1;6;2;49.0;1;2;1;1.0;17.272727272727273
27.476190477142858;23.66666667;64.0;1;59.0;399.0;26.66666667;23.33333333;55.0;52.0;54.0;10.0;32.0;44.0;3;32.0;14.0;0;11;1;3;4.0;3;1;6;3;52.0;1;3;3;1.0;22.5
32.42857142785714;31.0;59.0;2;56.0;420.0;36.0;21.33333333;76.0;55.0;63.0;3.0;39.0;43.0;1;37.0;14.0;0;10;1;5;11.0;1;1;6;1;53.0;1;3;1;1.0;11.107142857142858
40.785714285714285;40.0;75.0;2;62.0;428.0;45.0;34.0;57.0;83.0;56.0;0.0;41.0;50.0;0;42.0;14.0;0;18;1;6;14.0;1;1;6;0;65.0;1;1;1;2.0;33.08823529470588
38.857142857142854;33.0;62.0;2;59.0;422.0;42.0;36.0;60.0;59.0;61.0;0.0;46.0;44.0;0;42.0;14.0;0;8;1;6;14.0;1;1;6;0;60.0;1;1;1;2.0;36.35294117647059
18.357142857142858;41.0;70.78;1;47.15;369.08;5.0;0.0;53.24;68.41;48.38;8.0;39.0;0.0;4;0.0;14.0;0;20;1;2;6.0;1;2;6;4;53.65;2;2;2;1.0;3.0
26.845238093571428;22.33333333;64.0;1;63.0;405.0;27.5;17.33333333;59.0;49.0;58.0;10.0;34.0;42.0;3;42.0;14.0;0;16;1;3;4.0;3;1;6;3;55.0;1;3;2;3.0;45.0
33.857142857142854;27.0;63.0;2;52.0;381.0;36.0;31.0;59.0;41.0;54.0;4.0;40.0;43.0;1;42.0;14.0;0;10;1;5;10.0;2;1;6;1;63.0;1;1;1;2.0;33.794117647058826
33.92857142857143;35.0;68.0;2;49.0;365.0;33.0;28.0;55.0;43.0;59.0;3.0;36.0;43.0;1;37.0;14.0;1;15;1;5;11.0;1;1;6;1;49.0;1;3;1;1.0;23.107142857142858
41.285714285714285;38.0;63.0;2;49.0;419.0;46.0;40.0;59.0;55.0;58.0;0.0;41.0;44.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;39.05882352941177
35.964285714285715;36.0;86.0;2;51.0;382.0;39.0;28.5;48.0;53.0;54.0;3.0;36.0;44.0;1;41.0;14.0;1;18;1;5;11.0;1;1;6;1;47.0;1;2;1;2.0;30.999999999411763
38.357142857142854;38.0;99.0;2;87.0;508.0;45.0;41.0;68.0;88.0;61.0;1.0;40.0;8.0;1;39.0;14.0;0;20;1;5;13.0;1;1;6;1;72.0;3;1;1;2.0;35.25
23.392857142857142;35.0;90.0;1;69.0;504.0;8.0;20.5;85.0;94.0;67.0;7.0;35.0;0.0;3;32.0;14.0;0;20;1;3;7.0;1;1;6;2;65.0;1;2;2;1.0;7.363636363636363
40.785714285714285;42.0;91.0;2;72.0;475.0;39.0;40.0;58.0;59.0;61.0;0.0;38.0;44.0;0;46.0;14.0;0;10;1;6;14.0;1;1;6;0;62.0;1;1;1;3.0;40.94117647058823
39.642857142857146;40.0;85.0;2;78.0;466.0;35.0;39.0;62.0;43.0;64.0;0.0;43.0;40.0;0;47.0;14.0;0;19;1;6;14.0;1;1;6;0;59.0;1;1;1;1.0;23.142857142857142
30.535714285714285;27.5;81.0;1;77.0;466.0;31.0;26.5;64.0;77.0;67.0;8.0;40.0;42.0;3;23.0;14.0;0;8;1;3;6.0;2;3;6;3;66.0;1;2;1;1.0;18.61764705882353
37.642857142857146;34.0;97.0;2;64.0;467.0;45.0;31.0;63.0;83.0;71.0;0.0;39.0;45.0;0;40.0;14.0;0;3;1;6;14.0;1;1;6;0;60.0;1;1;1;2.0;31.352941176470587
30.30952380857143;13.33333333;97.0;2;60.0;463.0;36.0;33.0;64.0;70.0;57.0;4.0;42.0;46.0;1;34.0;14.0;0;10;1;5;10.0;3;1;6;1;64.0;1;1;1;1.0;6.7727272727272725
36.107142857142854;40.0;81.0;2;69.0;456.0;40.0;32.0;56.0;77.0;70.0;1.0;35.0;26.5;1;33.0;14.0;0;7;1;5;13.0;1;1;6;1;65.0;2;1;1;1.0;29.676470588235293
28.714285714285715;15.0;85.0;1;73.0;449.0;33.0;34.0;64.0;57.0;57.0;4.0;36.0;35.0;1;34.0;14.0;0;8;1;5;10.0;3;1;6;1;59.0;1;1;1;1.0;5.9375
23.785714285714285;21.0;81.0;1;76.0;434.0;31.0;14.0;58.0;48.0;57.0;9.0;20.5;41.0;3;32.0;14.0;0;10;2;3;5.0;2;1;6;3;60.0;1;2;1;1.0;9.0
41.714285714285715;35.0;91.0;2;57.0;460.0;44.0;43.0;59.0;68.0;64.0;0.0;50.0;46.0;0;37.0;14.0;0;20;1;6;14.0;1;1;6;0;64.0;1;1;1;2.0;39.529411764705884
36.642857142857146;30.0;74.0;2;67.0;473.0;34.0;41.0;73.0;89.0;64.0;0.0;44.0;44.0;0;36.0;14.0;0;8;1;6;14.0;1;1;6;0;70.0;1;1;1;2.0;34.64705882352941
38.5;32.0;96.0;2;62.0;441.0;38.0;39.0;59.0;65.0;53.0;0.0;44.0;45.0;0;47.0;14.0;0;10;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;39.0
37.5;39.0;91.0;2;65.0;444.0;32.0;35.0;52.0;75.0;53.0;0.0;44.0;47.0;0;33.0;14.0;1;18;1;6;14.0;1;1;6;0;73.0;1;1;1;2.0;32.411764705882355
38.714285714285715;33.0;90.0;2;61.0;452.0;39.0;40.0;72.0;63.0;61.0;0.0;42.0;47.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;58.0;1;1;1;2.0;39.411764705882355
35.57142857142857;38.0;84.0;2;66.0;445.0;32.0;33.0;63.0;96.0;63.0;0.0;39.0;38.0;0;35.0;14.0;0;20;1;6;14.0;1;1;6;0;61.0;1;1;1;1.0;29.617647058235292
38.642857142857146;33.0;76.0;2;65.0;462.0;42.0;38.0;71.0;61.0;63.0;0.0;41.0;45.0;0;42.0;14.0;0;8;1;6;14.0;1;1;6;0;64.0;1;1;1;2.0;32.529411764705884
39.785714285714285;31.0;77.0;2;73.0;438.0;39.0;43.0;59.0;80.0;52.0;0.0;46.0;48.0;0;47.0;14.0;0;9;1;6;14.0;1;1;6;0;61.0;1;1;1;2.0;33.64705882352941
36.857142857142854;32.0;69.0;2;68.0;462.0;43.0;33.0;68.0;66.0;58.0;0.0;41.0;45.0;0;33.0;14.0;0;20;1;6;14.0;1;1;6;0;62.0;1;1;1;2.0;31.764705881764705
33.357142857142854;30.0;81.0;2;67.0;448.0;34.0;34.0;69.0;65.0;55.0;0.0;36.0;37.0;0;34.0;14.0;0;16;1;6;14.0;1;1;6;0;57.0;1;1;1;1.0;21.852941176529413
26.714285714285715;16.5;77.0;1;62.0;458.0;32.0;19.0;59.0;59.0;59.0;7.0;41.0;41.0;2;32.0;14.0;0;18;1;4;7.0;2;1;6;2;70.0;1;2;1;1.0;4.0
34.785714285714285;30.0;85.0;2;55.0;454.0;35.0;36.0;69.0;48.0;67.0;0.0;39.0;36.0;0;40.0;14.0;0;8;1;6;14.0;1;1;6;0;63.0;1;1;1;2.0;32.1764705882353
38.785714285714285;30.0;85.0;2;60.0;443.0;45.0;41.0;61.0;59.0;61.0;0.0;41.0;45.0;0;38.0;14.0;0;4;1;6;14.0;1;1;6;0;59.0;1;1;1;2.0;33.205882352941174
23.928571427857143;18.33333333;81.0;1;67.0;433.0;25.0;23.0;62.0;46.0;57.0;11.0;33.0;38.0;4;13.66666667;14.0;0;7;1;2;3.0;3;3;6;4;67.0;1;3;3;1.0;17.5
37.5;35.0;80.0;2;62.0;447.0;40.0;33.0;59.0;61.0;63.0;0.0;39.0;41.0;0;47.0;14.0;0;5;1;6;14.0;1;1;6;0;66.0;1;1;1;2.0;38.64705882352941
37.714285714285715;34.0;90.0;2;57.0;438.0;38.0;36.0;57.0;83.0;58.0;0.0;46.0;41.0;0;37.0;14.0;0;12;1;6;14.0;1;1;6;0;73.0;1;1;1;1.0;23.058823529411764
36.92857142857143;35.0;90.0;2;64.0;424.0;33.0;39.0;58.0;52.0;53.0;0.0;38.0;39.0;0;46.0;14.0;0;11;1;6;14.0;1;1;6;0;58.0;1;1;1;2.0;31.38235294117647
33.785714285714285;32.0;74.0;2;62.0;457.0;35.0;30.0;71.0;53.0;55.0;0.0;37.0;37.0;0;39.0;14.0;0;20;1;6;14.0;1;1;6;0;82.0;1;1;1;2.0;32.64705882352941
35.357142857142854;32.0;77.0;2;66.0;438.0;32.0;35.0;68.0;83.0;64.0;0.0;43.0;45.0;0;35.0;14.0;0;10;1;6;14.0;2;1;6;1;60.0;1;1;1;2.0;35.94117647058823
35.42857142857143;32.0;81.0;2;65.0;446.0;41.0;30.0;64.0;80.0;55.0;0.0;38.0;41.0;0;38.0;14.0;0;8;1;6;14.0;1;1;6;0;59.0;1;1;1;1.0;29.941176470588236
