NOTA_GEOGEO;NOTA_TOP;NCA_CUATRO;NOTA_SUELOS;NOTA_POO;NOTA_PRII;NOTA_FOTO;EPA_CUATRO;LITERATURA_ICFES;NOTA_PROGB;NOTA_PROB;NOTA_ECUA;NOTA_CFJC;NOTA_FIS_UNO;NCC_CUATRO;NOTA_L_UNO;NAA_CUATRO;NAC_CUATRO;NCP_CUATRO;NOTA_CCON;IDIOMA_ICFES;VECES_FIS_TRES;VECES_GEOGEO;VECES_PROB;NOTA_HIST;VECES_GH&F;VECES_L_UNO;VECES_PRII;NOTA_FIS_DOS;VECES_SUELOS;NOTA_GH&F;NOTA_FIS_TRES;NOTA_EYB;NOTA_DIF;NCA_TRES;NAP_CUATRO;VECES_CCON;CAR_CUATRO;CREDITOS_L_UNO;CREDITOS_CCON;CREDITOS_PROB;CREDITOS_PRII;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;CREDITOS_GH&F;CREDITOS_GEOGEO;CREDITOS_FIS_TRES;RENDIMIENTO_CINCO;PROMEDIO_CINCO
0;30;0.0;37;0;0;44;1;48.26;32;0;32;35;30;3.0;0;0;1;3.0;0;53.32;0;0;0;45;1;0;0;20;1;20;0;39;40;12.0;1;0;0;2;1;2;3;31.58823529411765;37.333333333333336;32.8;20.0;3;3;3;2.0;36.0
42;30;17.0;35;42;44;45;2;50.37;40;47;33;40;35;17.0;46;7;7;0.0;39;61.22;1;1;1;40;1;1;1;39;1;40;42;35;30;18.0;0;1;0;2;1;2;3;33.23529411764706;35.333333333333336;37.888888888888886;42.88235294117647;3;3;3;2.0;38.5
40;35;17.0;30;44;38;39;2;50.37;45;38;36;30;30;17.0;45;7;7;0.0;40;58.06;1;1;1;40;1;1;1;32;1;38;37;30;45;18.0;0;1;0;2;1;2;3;34.411764705882355;40.666666666666664;35.5;39.11764705882353;3;3;3;2.0;36.333333333333336
32;35;17.0;35;40;36;30;2;48.26;30;38;31;41;39;17.0;47;7;7;0.0;39;53.32;1;1;1;40;1;1;1;30;1;36;38;40;35;18.0;0;1;0;2;1;2;3;36.11764705882353;37.666666666666664;33.27777777777778;37.35294117647059;3;3;3;2.0;37.666666666666664
0;30;3.0;41;11;0;36;2;56.7;35;0;0;0;31;3.0;31;2;2;0.0;34;45.94;0;0;0;35;0;1;0;0;1;0;0;30;30;5.0;0;1;0;2;1;2;3;25.41176470588235;34.0;28.5;32.0;3;3;3;1.0;10.0
36;40;17.0;39;40;38;30;2;54.54;30;42;46;31;40;17.0;40;7;7;0.0;37;65.1;2;1;1;40;1;1;1;31;1;40;32;35;40;18.0;0;1;1;2;1;2;3;35.0;39.666666666666664;36.05555555555556;37.588235294117645;3;3;3;2.0;35.833333333333336
39;30;17.0;35;37;30;34;2;55.25;30;35;39;30;34;17.0;45;7;7;0.0;39;65.86;1;2;1;40;1;1;1;39;1;31;30;35;30;18.0;0;1;1;2;1;2;3;33.05882352941177;35.666666666666664;35.94444444444444;34.64705882352941;3;3;3;2.0;37.111111111111114
31;40;17.0;40;43;41;45;2;56.64;40;47;35;40;30;17.0;40;7;7;0.0;45;67.51;1;1;1;40;1;1;1;35;1;41;39;40;40;18.0;0;1;0;2;1;2;3;38.23529411764706;42.0;38.55555555555556;39.705882352941174;3;3;3;2.0;38.166666666666664
36;40;17.0;35;38;39;30;2;60.24;35;47;32;35;35;17.0;50;7;7;0.0;44;54.64;1;1;1;40;1;1;1;38;1;40;41;35;30;18.0;0;1;0;2;1;2;3;35.0;36.666666666666664;34.111111111111114;41.529411764705884;3;3;3;3.0;41.55555555555556
32;30;17.0;37;50;46;39;2;54.6;50;44;36;45;30;17.0;40;7;7;0.0;39;37.51;1;1;1;30;1;1;1;38;1;37;33;35;30;18.0;0;1;0;2;1;2;3;36.23529411764706;36.666666666666664;39.5;38.294117647058826;3;3;3;2.0;38.05555555555556
42;30;17.0;35;41;40;36;2;58.76;35;48;32;45;30;17.0;45;7;7;0.0;40;43.48;1;1;1;45;1;1;1;35;1;40;38;40;35;18.0;0;1;0;2;1;2;3;33.8235294117647;39.333333333333336;36.166666666666664;41.529411764705884;3;3;3;2.0;37.05555555555556
30;40;17.0;40;50;42;40;2;61.07;50;46;37;45;40;17.0;45;7;7;0.0;42;47.17;1;1;1;40;1;1;1;41;1;40;43;35;30;18.0;0;1;0;2;1;2;3;40.294117647058826;36.666666666666664;39.94444444444444;40.529411764705884;3;3;3;3.0;41.111111111111114
33;35;17.0;44;44;34;30;2;50.37;50;32;33;45;30;17.0;35;7;7;0.0;41;54.9;2;1;1;45;1;1;1;37;1;35;38;35;30;18.0;0;1;1;2;1;2;3;35.88235294117647;35.0;37.5;35.0;3;3;3;2.0;33.77777777777778
36;33;17.0;31;30;39;33;2;58.8;35;40;33;30;39;17.0;45;7;7;0.0;38;54.9;1;1;1;40;1;1;1;30;1;30;31;37;35;18.0;0;1;0;2;1;2;3;34.1764705882353;35.0;31.0;36.23529411764706;3;3;3;3.0;40.111111111111114
34;35;17.0;30;43;37;38;2;55.4;35;44;37;30;30;17.0;45;7;7;0.0;40;54.64;1;1;1;45;1;1;1;30;1;38;44;35;35;18.0;0;1;0;2;1;2;3;34.11764705882353;37.666666666666664;34.888888888888886;39.8235294117647;3;3;3;2.0;37.72222222222222
0;34;2.0;24;5;0;0;2;39.08;30;0;0;30;0;2.0;40;1;1;0.0;0;65.1;0;0;0;40;0;1;0;0;3;0;0;30;34;1.0;0;0;0;2;1;2;3;16.58823529411765;35.333333333333336;16.714285714285715;40.0;3;3;3;1.0;10.0
34;30;17.0;30;43;44;32;2;61.07;35;33;38;35;31;17.0;45;7;7;0.0;42;65.1;2;1;1;40;1;1;1;30;1;34;36;35;30;18.0;0;1;1;2;1;2;3;32.88235294117647;35.0;34.0;37.76470588235294;3;3;3;2.0;34.111111111111114
33;30;17.0;32;43;35;40;2;63.4;35;40;30;40;30;17.0;45;7;7;0.0;38;72.32;1;2;1;45;1;1;1;40;1;38;38;40;30;18.0;0;1;1;2;1;2;3;32.05882352941177;37.0;35.833333333333336;37.64705882352941;3;3;3;2.0;34.94444444444444
36;30;17.0;35;36;43;30;2;58.84;36;37;36;45;31;17.0;45;7;7;0.0;46;61.22;1;1;1;40;1;1;1;37;2;30;33;35;30;18.0;0;1;0;2;1;2;3;32.0;34.0;34.833333333333336;37.411764705882355;3;3;3;2.0;34.72222222222222
35;43;15.0;42;36;39;40;2;61.03;30;47;38;30;33;15.0;0;6;6;0.0;44;35.81;1;1;1;35;1;0;1;31;2;50;33;33;30;18.0;0;1;0;2;1;2;3;34.76470588235294;33.0;35.77777777777778;40.6;3;3;3;2.0;39.27777777777778
42;35;17.0;30;45;38;40;2;52.45;35;46;40;45;30;17.0;40;7;7;0.0;31;45.94;1;1;1;45;1;1;1;35;1;38;32;35;30;18.0;0;1;0;2;1;2;3;33.23529411764706;37.0;37.27777777777778;38.411764705882355;3;3;3;2.0;34.72222222222222
30;30;17.0;35;50;35;45;2;50.37;35;34;40;39;30;17.0;42;7;7;0.0;40;45.94;1;1;1;40;1;1;1;40;1;35;31;37;30;18.0;0;1;0;2;1;2;3;31.705882352941178;36.666666666666664;39.666666666666664;34.411764705882355;3;3;3;2.0;37.77777777777778
30;30;17.0;40;50;36;34;2;52.54;30;41;36;43;36;17.0;40;7;7;0.0;37;61.22;1;1;1;45;1;1;1;33;1;35;35;35;30;18.0;0;1;0;2;1;2;3;31.823529411764707;37.666666666666664;38.0;35.705882352941174;3;3;3;2.0;38.05555555555556
33;30;17.0;35;42;44;45;2;50.47;40;45;44;40;35;17.0;46;7;7;0.0;42;54.9;1;1;1;40;1;1;1;30;1;41;42;40;30;18.0;0;1;0;2;1;2;3;35.588235294117645;37.0;37.388888888888886;41.411764705882355;3;3;3;2.0;39.44444444444444
33;30;17.0;35;35;45;43;2;58.8;45;41;39;45;40;17.0;40;7;7;0.0;37;52.09;1;1;1;40;1;1;1;44;1;40;31;45;30;18.0;0;1;0;2;1;2;3;36.1764705882353;36.666666666666664;38.77777777777778;38.0;3;3;3;2.0;39.55555555555556
35;30;17.0;32;43;38;33;2;61.07;35;30;30;40;35;17.0;40;7;7;0.0;36;65.1;1;1;1;35;1;1;1;30;1;37;30;35;30;18.0;0;1;0;2;1;2;3;32.705882352941174;34.666666666666664;33.388888888888886;35.05882352941177;3;3;3;2.0;34.333333333333336
30;40;17.0;33;45;45;40;2;54.6;30;30;30;35;30;17.0;47;7;7;0.0;47;44.71;1;1;1;50;1;1;1;36;1;35;40;40;30;18.0;0;1;0;2;1;2;3;32.94117647058823;39.333333333333336;35.388888888888886;38.294117647058826;3;3;3;2.0;38.611111111111114
31;30;17.0;30;33;44;31;2;46.23;30;30;30;30;35;17.0;37;7;7;0.0;35;47.17;1;1;2;40;1;2;2;35;1;36;39;35;30;18.0;0;1;3;2;1;2;3;31.470588235294116;34.666666666666664;32.27777777777778;36.411764705882355;3;3;3;2.0;34.05555555555556
35;42;17.0;31;40;31;30;2;54.54;35;35;38;33;30;17.0;41;7;7;0.0;40;47.17;2;2;1;35;1;1;1;33;1;34;37;35;30;18.0;0;1;2;2;1;2;3;35.35294117647059;36.0;34.0;35.470588235294116;3;3;3;2.0;35.166666666666664
34;30;17.0;30;45;41;35;2;54.54;35;36;35;35;30;17.0;46;7;7;0.0;37;62.69;1;1;1;40;1;1;1;30;1;37;37;40;30;18.0;0;1;0;2;1;2;3;32.94117647058823;34.666666666666664;35.5;38.11764705882353;3;3;3;2.0;34.5
37;30;17.0;35;31;45;41;2;50.37;40;35;36;30;40;17.0;39;7;7;0.0;38;49.63;1;1;1;35;1;1;1;33;1;35;41;35;40;18.0;0;1;0;2;1;2;3;35.0;37.0;35.05555555555556;38.8235294117647;3;3;3;2.0;38.94444444444444
37;35;17.0;30;45;38;39;2;54.6;35;45;30;31;40;17.0;35;7;7;0.0;32;53.32;1;1;1;40;1;1;1;39;1;40;30;40;30;18.0;0;1;0;2;1;2;3;34.705882352941174;38.0;35.05555555555556;36.88235294117647;3;3;3;2.0;37.55555555555556
0;35;3.0;20;25;0;19;2;55.21;45;0;0;0;21;3.0;0;1;1;0.0;0;49.6;0;0;0;40;1;0;0;0;2;30;0;40;30;0.0;0;0;0;2;1;2;3;31.88235294117647;39.333333333333336;21.625;30.0;3;3;3;1.0;13.0
30;30;17.0;30;45;31;40;2;48.26;40;35;37;40;30;17.0;40;7;7;0.0;45;50.86;1;1;1;40;1;1;1;37;1;35;37;35;30;18.0;0;1;0;2;1;2;3;32.35294117647059;35.666666666666664;36.5;34.94117647058823;3;3;3;2.0;34.611111111111114
37;35;17.0;30;40;36;40;2;52.97;35;35;37;40;35;17.0;45;7;7;0.0;46;55.84;1;1;1;40;1;1;1;30;1;41;39;35;35;18.0;0;1;0;2;1;2;3;33.23529411764706;37.0;34.666666666666664;39.11764705882353;3;3;3;2.0;36.888888888888886
40;30;17.0;30;30;33;30;2;39.08;40;46;30;45;35;17.0;40;7;7;0.0;45;61.22;1;1;1;45;1;1;1;33;1;35;42;40;30;18.0;0;1;0;2;1;2;3;34.705882352941174;38.0;31.333333333333332;39.23529411764706;3;3;3;2.0;36.22222222222222
33;30;17.0;31;41;39;30;2;58.8;44;30;31;30;36;17.0;40;7;7;0.0;32;48.4;1;1;1;40;1;1;1;39;1;30;33;35;35;18.0;0;1;0;2;1;2;3;35.529411764705884;36.333333333333336;34.166666666666664;33.94117647058823;3;3;3;2.0;33.833333333333336
31;35;17.0;35;37;44;43;2;60.56;45;42;33;50;42;17.0;45;7;7;0.0;45;52.09;1;1;1;45;1;1;1;32;1;35;42;40;30;18.0;0;1;0;2;1;2;3;37.705882352941174;36.666666666666664;36.05555555555556;39.705882352941174;3;3;3;2.0;36.27777777777778
36;30;17.0;39;31;35;30;2;54.6;32;43;37;44;33;17.0;40;7;7;0.0;39;50.86;1;2;2;40;1;1;1;34;1;42;31;35;30;18.0;0;1;2;2;1;2;3;31.647058823529413;37.0;34.27777777777778;37.470588235294116;3;3;3;2.0;34.166666666666664
31;35;17.0;35;40;44;35;2;48.26;30;37;32;45;30;17.0;40;7;7;0.0;46;58.06;1;1;1;45;1;1;1;30;1;38;41;45;35;18.0;0;1;0;2;1;2;3;32.64705882352941;40.333333333333336;34.22222222222222;38.94117647058823;3;3;3;2.0;37.44444444444444
42;35;17.0;30;50;37;36;2;50.37;35;37;34;34;30;17.0;44;7;7;0.0;44;52.09;1;1;1;40;1;1;1;38;1;39;40;40;35;18.0;0;1;0;2;1;2;3;35.588235294117645;38.666666666666664;36.55555555555556;40.0;3;3;3;2.0;37.666666666666664
0;34;0.0;28;0;0;4;1;51.21;4;0;0;33;0;0.0;0;0;0;0.0;0;48.43;0;0;0;40;0;0;0;0;1;0;0;33;22;1.0;0;0;0;2;1;2;3;22.5;28.866666666666667;20.833333333333332;0.0;3;3;3;1.0;3.0
30;30;17.0;30;35;42;40;2;54.54;30;45;39;30;35;17.0;39;7;7;0.0;37;59.64;1;1;1;45;1;1;1;30;1;34;43;40;30;18.0;0;1;0;2;1;2;3;32.94117647058823;39.0;33.44444444444444;38.35294117647059;3;3;3;2.0;39.111111111111114
35;35;17.0;30;39;35;34;2;51.14;40;32;34;45;35;17.0;45;7;7;0.0;35;59.9;2;1;2;40;1;1;1;32;1;35;36;40;30;18.0;0;1;2;2;1;2;3;35.05882352941177;35.0;35.94444444444444;36.0;3;3;3;2.0;36.44444444444444
41;30;17.0;35;39;47;42;2;54.6;35;46;42;40;30;17.0;46;7;7;0.0;40;49.63;1;2;1;30;1;1;1;35;1;37;40;30;35;18.0;0;1;1;2;1;2;3;34.411764705882355;36.333333333333336;37.388888888888886;42.294117647058826;3;3;3;3.0;40.55555555555556
37;30;17.0;35;42;33;31;2;50.37;40;36;40;50;30;17.0;37;7;7;0.0;39;52.09;1;1;1;35;1;1;1;33;1;39;43;45;30;18.0;0;1;0;2;1;2;3;34.411764705882355;35.666666666666664;37.05555555555556;37.705882352941174;3;3;3;2.0;34.833333333333336
35;30;17.0;38;34;39;40;2;56.64;30;30;30;35;35;17.0;36;7;7;0.0;30;39.05;1;1;1;35;1;1;1;32;1;30;30;40;30;18.0;0;1;0;2;1;2;3;32.05882352941177;33.666666666666664;34.55555555555556;33.1764705882353;3;3;3;2.0;32.94444444444444
37;35;17.0;30;50;36;36;2;54.6;50;30;45;50;30;17.0;32;7;7;0.0;41;61.22;2;2;1;35;1;1;1;30;1;35;36;40;30;18.0;0;1;2;2;1;2;3;35.588235294117645;35.0;38.611111111111114;35.11764705882353;3;3;3;2.0;36.55555555555556
30;40;17.0;35;43;39;40;2;54.66;35;37;37;45;30;17.0;45;7;7;0.0;44;39.11;1;1;1;35;1;1;1;35;1;42;34;40;35;18.0;0;1;0;2;1;2;3;34.705882352941174;37.666666666666664;37.77777777777778;37.8235294117647;3;3;3;2.0;37.44444444444444
38;35;17.0;37;40;32;32;2;56.64;37;39;36;30;30;17.0;39;7;7;0.0;42;54.9;1;1;1;35;2;1;1;33;1;35;34;37;35;18.0;0;1;1;2;1;2;3;32.94117647058823;34.666666666666664;34.55555555555556;36.1764705882353;3;3;3;2.0;34.888888888888886
39;30;17.0;35;38;31;34;2;46.1;35;37;36;40;30;17.0;40;7;7;0.0;41;47.17;1;1;1;35;1;1;1;30;1;34;36;35;30;18.0;0;1;0;2;1;2;3;31.470588235294116;34.666666666666664;35.333333333333336;36.1764705882353;3;3;3;2.0;38.111111111111114
34;30;17.0;30;34;34;34;2;56.57;34;36;37;40;30;17.0;42;7;7;0.0;37;58.45;1;1;2;30;1;1;1;30;2;43;35;40;30;18.0;0;1;1;2;1;2;3;34.705882352941174;31.333333333333332;34.0;37.11764705882353;3;3;3;2.0;34.888888888888886
30;45;17.0;35;45;41;40;2;52.45;40;37;39;40;45;17.0;45;7;7;0.0;44;52.09;1;1;1;35;1;1;1;35;1;43;35;40;35;18.0;0;1;0;2;1;2;3;40.0;38.333333333333336;39.0;38.529411764705884;3;3;3;3.0;41.166666666666664
37;40;17.0;35;35;35;40;2;58.84;35;43;38;35;35;17.0;37;7;7;0.0;44;58.06;1;1;1;35;1;1;1;35;1;43;40;45;30;18.0;0;1;0;2;1;2;3;35.294117647058826;35.0;35.388888888888886;39.35294117647059;3;3;3;2.0;38.0
34;30;17.0;36;30;42;35;2;61.07;30;35;31;31;30;17.0;35;7;7;0.0;38;50.86;1;1;1;30;2;1;1;33;1;39;33;40;30;18.0;0;1;1;2;1;2;3;31.529411764705884;31.0;33.611111111111114;36.588235294117645;3;3;3;2.0;35.05555555555556
32;40;14.0;35;38;38;45;2;52.45;40;42;37;35;35;15.0;0;5;6;1.0;6;59.64;1;1;1;30;1;0;1;40;1;43;40;35;40;18.0;1;1;0;2;1;2;3;36.76470588235294;37.333333333333336;36.94444444444444;36.6;3;3;3;1.0;27.833333333333332
0;33;5.0;36;31;31;30;2;50.37;33;0;0;5;30;5.0;39;2;2;0.0;0;43.48;0;0;0;30;0;2;1;0;2;0;0;35;35;8.0;0;0;1;2;1;2;3;32.529411764705884;34.666666666666664;29.555555555555557;34.2;3;3;3;1.0;30.0
39;30;17.0;36;39;33;35;2;52.45;45;32;33;47;34;17.0;41;7;7;0.0;43;77.14;2;1;1;35;2;1;1;31;1;42;31;35;30;18.0;0;1;2;2;1;2;3;34.8235294117647;33.666666666666664;35.0;36.705882352941174;3;3;3;2.0;35.888888888888886
35;40;17.0;35;39;38;35;2;55.25;45;44;42;40;30;17.0;42;7;7;0.0;44;57.13;1;1;1;30;1;1;1;35;1;39;40;40;40;18.0;0;1;0;2;1;2;3;37.35294117647059;39.0;37.111111111111114;39.529411764705884;3;3;3;2.0;36.388888888888886
34;30;17.0;30;30;44;33;2;52.45;45;34;36;40;30;17.0;35;7;7;0.0;43;53.32;1;1;1;30;1;1;1;36;1;33;32;35;30;18.0;0;1;0;2;1;2;3;33.23529411764706;34.333333333333336;33.388888888888886;35.88235294117647;3;3;3;2.0;39.22222222222222
38;30;17.0;30;43;31;35;2;63.42;40;40;30;45;30;17.0;39;7;7;0.0;45;67.51;1;1;1;35;1;1;1;32;1;35;40;40;30;18.0;0;1;0;2;1;2;3;32.94117647058823;34.333333333333336;35.388888888888886;37.35294117647059;3;3;3;2.0;34.666666666666664
33;35;17.0;47;33;35;40;2;58.84;50;43;30;45;35;17.0;47;7;7;0.0;43;77.14;1;1;1;35;1;1;1;37;1;39;40;40;30;18.0;0;1;0;2;1;2;3;37.35294117647059;34.333333333333336;36.611111111111114;39.05882352941177;3;3;3;2.0;35.166666666666664
30;30;17.0;35;35;34;40;2;54.6;50;35;30;40;35;17.0;37;7;7;0.0;45;65.1;1;1;1;35;1;1;1;38;1;33;32;40;35;18.0;0;1;0;2;1;2;3;35.588235294117645;36.0;34.833333333333336;33.88235294117647;3;3;3;2.0;32.833333333333336
33;35;17.0;31;35;34;44;2;43.85;30;40;31;39;30;17.0;35;7;7;0.0;38;48.4;1;1;1;35;1;1;1;35;1;40;43;35;30;18.0;0;1;0;2;1;2;3;31.470588235294116;32.666666666666664;34.05555555555556;37.529411764705884;3;3;3;2.0;35.27777777777778
37;35;17.0;30;35;38;40;2;48.26;30;45;41;45;30;17.0;45;7;7;0.0;42;53.32;1;1;1;40;1;1;1;30;1;42;40;35;30;18.0;0;1;0;2;1;2;3;32.35294117647059;35.0;35.27777777777778;40.76470588235294;3;3;3;2.0;36.44444444444444
30;40;17.0;35;45;46;35;2;51.14;30;37;39;40;40;17.0;43;7;7;0.0;36;53.32;1;1;1;40;1;1;1;36;1;39;34;35;30;18.0;0;1;0;2;1;2;3;35.0;33.0;37.111111111111114;37.8235294117647;3;3;3;2.0;38.05555555555556
40;40;17.0;32;50;40;38;2;56.7;35;46;32;38;36;17.0;47;7;7;0.0;47;49.63;1;1;1;45;1;1;1;38;1;38;33;35;35;18.0;0;1;0;2;1;2;3;35.705882352941174;38.333333333333336;38.166666666666664;40.35294117647059;3;3;3;2.0;38.333333333333336
39;40;17.0;35;50;36;35;2;61.03;30;44;30;45;35;17.0;42;7;7;0.0;45;49.63;1;1;1;30;1;1;1;40;1;37;39;40;35;18.0;0;1;0;2;1;2;3;33.8235294117647;36.333333333333336;37.72222222222222;39.411764705882355;3;3;3;2.0;37.5
0;40;0.0;35;0;0;30;1;50.37;25;0;0;28;30;0.0;0;0;0;0.0;0;58.06;0;0;0;45;0;0;0;0;1;0;0;35;30;5.0;0;0;0;2;1;2;3;30.941176470588236;35.2;32.166666666666664;0.0;3;3;3;3.0;44.0
32;40;17.0;30;50;37;30;2;63.4;30;36;30;40;30;17.0;41;7;7;0.0;40;65.1;1;1;1;40;1;1;1;30;1;39;33;35;30;18.0;0;1;0;2;1;2;3;32.35294117647059;34.333333333333336;34.388888888888886;36.294117647058826;3;3;3;2.0;34.72222222222222
30;30;17.0;31;39;34;39;2;52.45;30;32;33;31;33;17.0;41;7;7;0.0;35;43.48;1;1;2;30;2;1;1;30;2;43;30;35;30;18.0;0;1;2;2;1;2;3;31.11764705882353;33.666666666666664;33.72222222222222;34.8235294117647;3;3;3;2.0;36.94444444444444
37;35;17.0;35;30;35;43;2;52.97;45;36;36;35;30;17.0;42;7;7;0.0;40;40.89;1;1;1;30;1;1;1;39;1;32;31;35;40;18.0;0;1;0;2;1;2;3;34.11764705882353;35.666666666666664;35.72222222222222;35.35294117647059;3;3;3;2.0;36.22222222222222
32;40;17.0;40;45;42;40;2;56.7;35;48;40;45;35;17.0;46;7;7;0.0;44;56.48;1;1;1;40;1;1;1;40;1;50;42;35;35;18.0;0;1;0;2;1;2;3;36.76470588235294;40.333333333333336;39.44444444444444;42.94117647058823;3;3;3;2.0;38.611111111111114
30;35;17.0;35;43;38;35;2;62.78;35;45;30;35;30;17.0;31;7;7;0.0;43;48.65;1;1;1;35;1;1;1;30;1;33;47;45;30;18.0;0;1;0;2;1;2;3;33.529411764705884;34.333333333333336;33.833333333333336;37.588235294117645;3;3;3;2.0;36.166666666666664
38;30;17.0;34;50;45;31;2;53.24;38;46;30;37;30;17.0;38;7;7;0.0;37;53.32;1;1;1;30;1;1;1;36;1;34;40;35;30;18.0;0;1;0;2;1;2;3;32.705882352941174;32.666666666666664;36.0;39.76470588235294;3;3;3;2.0;34.166666666666664
0;34;1.0;31;0;0;35;2;46.23;21;0;0;34;31;1.0;0;1;1;0.0;38;53.32;0;0;0;35;0;0;0;0;2;0;0;31;30;6.0;0;1;0;2;1;2;3;28.705882352941178;35.0;32.833333333333336;38.0;3;3;3;3.0;45.0
34;40;17.0;30;35;45;41;2;61.03;40;36;32;35;35;17.0;49;7;7;0.0;40;65.1;1;1;1;40;1;1;1;33;1;39;35;35;30;18.0;0;1;0;2;1;2;3;35.0;34.666666666666664;33.166666666666664;39.35294117647059;3;3;3;2.0;38.333333333333336
30;40;17.0;35;35;39;40;2;54.6;45;44;35;40;35;17.0;42;7;7;0.0;42;53.32;1;1;1;40;1;1;1;30;1;40;40;42;30;18.0;0;1;0;2;1;2;3;37.588235294117645;36.666666666666664;34.166666666666664;38.88235294117647;3;3;3;2.0;36.5
37;35;17.0;35;50;41;35;2;61.07;30;42;39;30;30;17.0;40;7;7;0.0;41;56.48;1;2;1;40;1;1;1;40;1;40;31;35;30;18.0;0;1;1;2;1;2;3;32.35294117647059;36.0;38.888888888888886;38.35294117647059;3;3;3;2.0;33.833333333333336
40;38;17.0;35;30;33;31;2;65.43;35;35;31;45;34;17.0;31;7;7;0.0;39;46.06;1;1;1;30;1;1;1;33;1;33;30;45;30;18.0;0;1;0;2;1;2;3;35.470588235294116;32.666666666666664;32.77777777777778;34.05882352941177;3;3;3;2.0;33.72222222222222
38;30;17.0;36;38;46;38;2;50.47;40;45;32;36;30;17.0;42;7;7;0.0;46;54.9;2;1;2;35;1;1;1;31;1;39;36;40;30;18.0;0;1;2;2;1;2;3;34.1764705882353;34.333333333333336;35.388888888888886;41.0;3;3;3;2.0;36.888888888888886
0;33;0.0;36;30;0;40;1;52.54;37;0;0;42;36;0.0;0;0;0;0.0;0;69.92;0;0;0;30;0;0;0;0;3;0;0;40;40;9.0;0;0;0;2;1;2;3;33.470588235294116;33.333333333333336;35.55555555555556;0.0;3;3;3;1.0;19.0
37;30;17.0;30;43;43;30;2;52.45;40;42;32;47;33;17.0;44;7;7;0.0;41;48.4;1;1;2;35;1;1;1;32;1;35;32;30;30;18.0;0;1;1;2;1;2;3;32.470588235294116;34.333333333333336;34.111111111111114;38.470588235294116;3;3;3;2.0;35.27777777777778
35;34;17.0;31;38;33;44;2;58.8;38;33;30;30;32;17.0;46;7;7;0.0;44;62.69;2;1;2;40;1;1;1;36;1;31;30;42;30;18.0;0;1;2;2;1;2;3;34.23529411764706;35.666666666666664;34.55555555555556;34.64705882352941;3;3;3;2.0;34.5
0;38;0.0;39;0;0;0;1;57.88;23;0;0;18;30;0.0;0;0;0;0.0;0;37.38;0;0;0;30;0;0;0;0;1;0;0;40;30;3.0;0;0;0;2;1;2;3;31.352941176470587;32.333333333333336;33.75;0.0;3;3;3;1.0;13.0
38;35;17.0;33;43;34;37;2;48.37;34;36;40;36;35;17.0;47;7;7;0.0;40;62.69;1;2;1;40;1;2;1;33;1;45;37;35;30;18.0;0;1;2;2;1;2;3;34.64705882352941;33.0;36.27777777777778;39.294117647058826;3;3;3;2.0;32.94444444444444
37;38;6.0;31;31;18;41;1;54.6;31;44;36;40;39;12.0;0;3;5;6.0;50;50.86;0;1;1;35;1;0;1;34;1;13;0;45;40;18.0;2;1;0;2;1;2;3;37.23529411764706;37.666666666666664;35.94444444444444;28.5;3;3;3;1.0;7.0
40;35;17.0;30;42;45;35;2;46.23;36;43;32;38;32;17.0;46;7;7;0.0;47;56.48;1;1;1;40;1;1;1;31;1;32;30;45;30;18.0;0;1;0;2;1;2;3;37.588235294117645;35.666666666666664;33.5;39.1764705882353;3;3;3;2.0;35.05555555555556
24;34;1.0;27;45;0;33;1;64.83;43;21;30;30;35;6.0;0;1;3;5.0;44;53.32;0;1;1;30;0;0;0;40;1;0;0;47;30;15.0;2;1;0;2;1;2;3;37.470588235294116;32.2;35.166666666666664;26.333333333333332;3;3;3;1.0;30.0
36;42;17.0;32;44;34;37;2;50.47;39;34;40;38;34;17.0;38;7;7;0.0;36;45.94;1;1;1;30;1;1;1;30;1;35;30;30;30;18.0;0;1;0;2;1;2;3;34.94117647058823;33.333333333333336;36.22222222222222;34.411764705882355;3;3;3;2.0;36.333333333333336
33;40;17.0;35;42;38;38;2;54.6;40;39;44;47;35;17.0;45;7;7;0.0;47;53.32;1;1;1;35;1;1;1;36;1;41;43;40;35;18.0;0;1;0;2;1;2;3;36.470588235294116;37.333333333333336;38.5;40.0;3;3;3;2.0;38.0
0;35;6.0;33;41;20;36;2;50.37;35;33;36;30;30;9.0;0;3;4;3.0;34;67.51;0;0;1;40;1;0;3;28;1;37;0;35;35;12.0;1;1;1;2;1;2;3;33.76470588235294;35.666666666666664;33.0;30.11111111111111;3;3;3;2.0;35.1
33;36;17.0;37;45;42;35;2;52.83;40;43;37;38;32;17.0;47;7;7;0.0;42;59.9;1;1;1;35;1;1;1;30;1;32;31;45;30;18.0;0;1;0;2;1;2;3;36.35294117647059;35.666666666666664;36.333333333333336;37.411764705882355;3;3;3;2.0;37.888888888888886
34;30;17.0;35;45;37;36;2;57.32;44;44;35;48;39;17.0;37;7;7;0.0;42;44.74;1;1;1;35;1;1;1;38;1;34;32;35;30;18.0;0;1;0;2;1;2;3;34.64705882352941;35.666666666666664;38.666666666666664;36.1764705882353;3;3;3;2.0;35.111111111111114
