CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
56.0;45.0;5;63.0;46.0;389.0;58.0;2014;40.0;58.0;69.0;20;0;56.0;19;5;0;2;1;1;6;10;3;1.0;21.75
65.0;54.0;16;51.0;55.0;407.0;62.0;2014;56.0;62.0;53.0;20;0;65.0;20;5;0;2;1;1;5;10;3;1.0;20.714285714285715
50.0;51.0;4;62.0;48.0;413.0;56.0;2014;59.0;56.0;66.0;20;0;50.0;11;5;0;3;1;1;3;10;3;1.0;20.559523809428573
59.0;55.0;20;76.0;53.0;420.0;63.0;2014;53.0;63.0;56.0;48;0;59.0;9;15;0;3;1;1;6;10;3;2.0;35.02380952357142
57.0;46.0;7;49.0;65.0;396.0;60.0;2014;48.0;60.0;62.0;20;0;57.0;11;5;0;2;1;2;5;10;3;1.0;15.0
63.0;63.0;19;57.0;56.0;396.0;60.0;2014;47.0;60.0;59.0;20;0;63.0;8;5;0;2;1;2;5;10;3;1.0;26.857142857142858
57.0;50.0;16;55.0;57.0;401.0;60.0;2014;53.0;60.0;62.0;20;0;57.0;19;5;0;2;1;1;5;10;3;2.0;34.714285714285715
67.0;61.0;15;48.0;55.0;392.0;57.0;2014;50.0;57.0;57.0;20;0;67.0;11;5;0;1;1;1;5;10;3;1.0;3.4285714285714284
52.0;51.0;20;51.0;52.0;390.0;56.0;2014;52.0;56.0;70.0;98;0;52.0;10;8;0;1;1;1;6;10;3;1.0;17.392857144285713
71.0;53.0;8;57.0;65.0;396.0;58.0;2014;43.0;58.0;50.0;20;0;71.0;4;5;0;2;1;2;3;10;3;1.0;23.0
59.0;80.0;8;55.0;65.0;404.0;60.0;2014;52.0;60.0;56.0;20;0;59.0;20;5;0;2;1;2;3;10;3;2.0;34.357142857142854
68.0;55.0;9;41.0;47.0;393.0;77.0;2014;60.0;77.0;49.0;20;0;68.0;8;5;0;2;1;2;6;10;3;2.0;38.0
61.0;53.0;21;54.0;48.0;411.0;51.0;2014;46.0;51.0;83.0;0;0;61.0;20;0;0;1;0;0;6;7;3;2.0;36.107142857142854
63.0;56.0;20;51.0;57.0;391.0;54.0;2014;54.0;54.0;53.0;62;0;63.0;11;12;0;1;1;1;6;7;3;2.0;36.214285714285715
56.0;53.0;20;56.0;51.0;372.0;47.0;2014;53.0;47.0;53.0;0;0;56.0;16;0;0;2;0;0;3;7;3;2.0;31.571428571428573
70.26;61.22;20;57.16;52.83;400.6;52.45;2014;51.14;52.45;55.56;181;0;70.26;20;15;0;1;1;1;6;4;3;2.0;33.92857142857143
63.0;52.0;2;43.0;55.0;384.0;57.0;2014;48.0;57.0;62.0;0;1;63.0;8;0;0;2;0;0;3;4;3;2.0;35.214285714285715
54.0;43.0;20;51.0;56.0;368.0;47.0;2014;43.0;47.0;70.0;137;0;54.0;21;22;0;3;2;1;5;4;3;1.0;4.714285714285714
49.0;39.0;20;57.0;56.0;374.0;56.0;2014;43.0;56.0;56.0;140;0;49.0;18;18;0;1;1;2;6;4;3;1.0;27.285714285714285
65.0;80.0;6;51.0;70.0;420.0;56.0;2014;54.0;56.0;65.0;20;0;65.0;7;5;0;2;1;1;3;6;3;2.0;37.07142857142857
78.0;43.0;20;56.0;49.0;396.0;60.0;2014;50.0;60.0;55.0;0;0;78.0;20;0;0;1;0;0;6;10;3;1.0;0.8571428571428571
59.0;43.0;20;48.0;53.0;363.0;54.0;2014;41.0;54.0;60.0;121;0;59.0;1;30;0;2;1;1;5;5;3;1.0;28.285714285714285
99.0;55.0;20;80.0;0.0;407.0;72.0;2015;0.0;0.0;0.0;0;0;100.0;8;0;0;2;0;0;6;10;1;1.0;27.714285714285715
85.0;100.0;11;86.0;0.0;405.0;72.0;2015;0.0;0.0;0.0;0;1;84.0;11;0;0;2;0;0;5;10;1;2.0;36.285714285714285
85.0;88.0;9;80.0;0.0;407.0;75.0;2015;0.0;0.0;0.0;0;0;77.0;19;0;0;4;0;0;4;10;1;1.0;28.714285714285715
90.0;63.0;10;76.0;0.0;380.0;69.0;2015;0.0;0.0;0.0;0;1;81.0;1;0;0;2;0;0;5;10;1;2.0;33.857142857142854
95.0;73.0;8;76.0;0.0;362.0;61.0;2015;0.0;0.0;0.0;0;0;84.0;9;0;0;2;0;0;3;10;1;2.0;36.142857142857146
85.0;68.0;6;75.0;0.0;384.0;75.0;2015;0.0;0.0;0.0;0;1;77.0;16;0;0;2;0;0;5;10;1;2.0;36.357142857142854
81.0;68.0;11;81.0;0.0;372.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;10;0;0;3;0;0;5;10;1;2.0;36.42857142857143
77.0;88.0;13;74.0;0.0;392.0;84.0;2015;0.0;0.0;0.0;0;1;65.0;10;0;0;3;0;0;3;10;1;2.0;35.714285714285715
79.0;88.0;6;74.0;0.0;390.0;75.0;2015;0.0;0.0;0.0;0;0;77.0;5;0;0;2;0;0;4;10;1;2.0;38.92857142857143
75.0;68.0;20;81.0;0.0;385.0;72.0;2015;0.0;0.0;0.0;0;0;81.0;6;0;0;2;0;0;6;10;1;3.0;40.214285714285715
87.0;71.0;17;79.0;0.0;358.0;60.0;2015;0.0;0.0;0.0;0;1;77.0;16;0;0;3;0;0;3;10;1;2.0;34.0
79.0;82.0;20;77.0;0.0;375.0;75.0;2015;0.0;0.0;0.0;0;0;74.0;16;0;0;3;0;0;6;10;1;2.0;39.857142857142854
75.0;88.0;10;78.0;0.0;383.0;69.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0;3;0;0;5;10;1;3.0;44.142857142857146
70.0;84.0;16;87.0;0.0;370.0;69.0;2015;0.0;0.0;0.0;0;0;65.0;13;0;0;3;0;0;2;10;1;1.0;23.071428571428573
89.0;79.0;12;71.0;0.0;364.0;63.0;2015;0.0;0.0;0.0;0;0;84.0;16;0;0;2;0;0;3;10;1;2.0;31.928571428571427
77.0;62.0;20;84.0;0.0;362.0;67.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;3;0;0;6;10;1;2.0;30.142857142142855
72.0;100.0;10;76.0;0.0;386.0;78.0;2015;0.0;0.0;0.0;0;0;65.0;17;0;0;3;0;0;3;10;1;1.0;26.821428571428573
77.0;84.0;21;76.0;0.0;376.0;75.0;2015;0.0;0.0;0.0;0;0;77.0;10;0;0;3;0;0;7;10;1;1.0;25.214285714285715
74.0;93.0;18;79.0;0.0;375.0;72.0;2015;0.0;0.0;0.0;0;1;62.0;16;0;0;3;0;0;3;10;1;2.0;35.92857142857143
83.0;66.0;8;77.0;0.0;362.0;67.0;2015;0.0;0.0;0.0;0;0;81.0;4;0;0;2;0;0;5;10;1;1.0;23.011904762142855
74.0;79.0;20;78.0;0.0;377.0;75.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0;2;0;0;6;10;1;2.0;35.642857142857146
81.0;75.0;1;78.0;0.0;361.0;67.0;2015;0.0;0.0;0.0;0;1;71.0;1;0;0;3;0;0;5;10;1;2.0;34.535714285714285
77.0;93.0;2;78.0;0.0;372.0;63.0;2015;0.0;0.0;0.0;0;1;74.0;20;0;0;3;0;0;3;10;1;2.0;38.0
77.0;77.0;1;79.0;0.0;369.0;67.0;2015;0.0;0.0;0.0;0;1;71.0;11;0;0;3;0;0;5;10;1;2.0;36.07142857142857
79.0;93.0;15;74.0;0.0;374.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;1;0;0;3;0;0;5;10;1;1.0;10.285714285714286
81.0;88.0;1;71.0;0.0;375.0;69.0;2015;0.0;0.0;0.0;0;0;77.0;13;0;0;3;0;0;5;10;1;1.0;26.857142857142858
81.0;88.0;20;74.0;0.0;367.0;65.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;4;0;0;4;10;1;3.0;42.57142857142857
74.0;63.0;8;81.0;0.0;368.0;72.0;2015;0.0;0.0;0.0;0;0;77.0;4;0;0;3;0;0;2;10;1;2.0;37.642857142857146
85.0;50.0;10;79.0;0.0;352.0;60.0;2015;0.0;0.0;0.0;0;0;74.0;6;0;0;3;0;0;3;10;1;1.0;25.785714285714285
85.0;59.0;10;76.0;0.0;356.0;63.0;2015;0.0;0.0;0.0;0;0;84.0;19;0;0;2;0;0;3;10;1;2.0;33.892857142857146
83.0;58.0;5;75.0;0.0;363.0;65.0;2015;0.0;0.0;0.0;0;0;94.0;20;0;0;1;0;0;6;10;1;1.0;22.642857142857142
77.0;84.0;6;76.0;0.0;366.0;75.0;2015;0.0;0.0;0.0;0;1;71.0;16;0;0;3;0;0;5;10;1;2.0;35.857142857142854
77.0;79.0;16;78.0;0.0;360.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;15;0;0;3;0;0;2;10;1;1.0;3.9285714285714284
75.0;60.0;16;77.0;0.0;366.0;83.0;2015;0.0;0.0;0.0;0;1;71.0;9;0;0;3;0;0;2;10;1;2.0;32.17857142857143
79.0;65.0;14;75.0;0.0;363.0;75.0;2015;0.0;0.0;0.0;0;0;88.0;20;0;0;3;0;0;3;10;1;1.0;25.23809523642857
74.0;88.0;13;76.0;0.0;372.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;8;0;0;4;0;0;1;10;1;3.0;40.285714285714285
75.0;58.0;16;78.0;0.0;366.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;8;0;0;3;0;0;2;10;1;3.0;40.642857142857146
85.0;59.0;18;72.0;0.0;353.0;72.0;2015;0.0;0.0;0.0;0;0;81.0;8;0;0;3;0;0;3;10;1;2.0;36.92857142857143
81.0;60.0;8;76.0;0.0;357.0;65.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;2;0;0;2;10;1;2.0;36.785714285714285
83.0;69.0;10;71.0;0.0;361.0;67.0;2015;0.0;0.0;0.0;0;0;84.0;20;0;0;4;0;0;3;10;1;1.0;2.857142857142857
85.0;75.0;16;73.0;0.0;352.0;60.0;2015;0.0;0.0;0.0;0;0;74.0;4;0;0;3;0;0;2;10;1;3.0;40.714285714285715
81.0;68.0;20;73.0;0.0;358.0;69.0;2015;0.0;0.0;0.0;0;0;67.0;8;0;0;2;0;0;4;10;1;2.0;32.392857142857146
81.0;51.0;19;75.0;0.0;353.0;69.0;2015;0.0;0.0;0.0;0;0;94.0;11;0;0;3;0;0;6;10;1;1.0;28.964285714285715
77.0;79.0;1;75.0;0.0;360.0;65.0;2015;0.0;0.0;0.0;0;0;88.0;19;0;0;4;0;0;5;10;1;2.0;33.654761905
79.0;84.0;20;71.0;0.0;365.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;2;0;0;2;0;0;6;10;1;2.0;38.392857142857146
79.0;75.0;11;72.0;0.0;361.0;65.0;2015;0.0;0.0;0.0;0;0;74.0;9;0;0;3;0;0;5;10;1;1.0;6.571428571428571
77.0;65.0;13;75.0;0.0;358.0;67.0;2015;0.0;0.0;0.0;0;0;77.0;8;0;0;4;0;0;5;10;1;2.0;32.214285714285715
67.0;100.0;13;76.0;0.0;378.0;67.0;2015;0.0;0.0;0.0;0;0;68.0;8;0;0;4;0;0;1;10;1;1.0;20.857142857142858
77.0;77.0;18;75.0;0.0;356.0;67.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0;3;0;0;3;10;1;2.0;31.285714285714285
72.0;73.0;4;79.0;0.0;357.0;67.0;2015;0.0;0.0;0.0;0;0;65.0;6;0;0;2;0;0;4;10;1;2.0;31.404761905000004
77.0;57.0;16;76.0;0.0;352.0;69.0;2015;0.0;0.0;0.0;0;0;74.0;10;0;0;3;0;0;5;10;1;2.0;33.47619047714286
75.0;63.0;11;74.0;0.0;363.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;3;0;0;2;0;0;5;10;1;2.0;33.714285714285715
75.0;66.0;20;74.0;0.0;360.0;72.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;3;0;0;6;10;1;1.0;29.357142857142858
77.0;81.0;16;74.0;0.0;357.0;62.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;3;0;0;2;10;1;2.0;33.714285714285715
74.0;82.0;15;72.0;0.0;365.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;2;0;0;3;10;1;2.0;38.92857142857143
77.0;58.0;9;75.0;0.0;352.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;3;0;0;4;10;1;2.0;30.66666666642857
81.0;61.0;20;72.0;0.0;351.0;67.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;3;0;0;6;10;1;2.0;38.785714285714285
72.0;67.0;7;76.0;0.0;363.0;69.0;2015;0.0;0.0;0.0;0;0;62.0;16;0;0;3;0;0;3;10;1;2.0;38.5
79.0;93.0;20;71.0;0.0;354.0;65.0;2015;0.0;0.0;0.0;0;1;81.0;18;0;0;2;0;0;3;10;1;2.0;35.92857142857143
75.0;61.0;8;81.0;0.0;345.0;61.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;3;0;0;3;10;1;2.0;38.142857142857146
85.0;50.0;6;66.0;0.0;354.0;72.0;2015;0.0;0.0;0.0;0;0;81.0;15;0;0;3;0;0;3;10;1;1.0;23.892857142857142
79.0;59.0;20;77.0;0.0;343.0;61.0;2015;0.0;0.0;0.0;0;0;81.0;1;0;0;2;0;0;6;10;1;2.0;38.5
75.0;54.0;4;74.0;0.0;358.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;2;0;0;4;10;1;2.0;30.142857142857142
74.0;68.0;8;76.0;0.0;355.0;62.0;2015;0.0;0.0;0.0;0;0;71.0;18;0;0;2;0;0;3;10;1;3.0;40.5
77.0;54.0;11;79.0;0.0;343.0;58.0;2015;0.0;0.0;0.0;0;0;84.0;10;0;0;3;0;0;5;10;1;2.0;34.142857142857146
70.0;65.0;6;79.0;0.0;355.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;10;0;0;1;0;0;5;10;1;1.0;15.75
69.0;73.0;21;79.0;0.0;358.0;63.0;2015;0.0;0.0;0.0;0;0;65.0;1;0;0;1;0;0;1;10;1;2.0;33.142857142857146
72.0;75.0;9;75.0;0.0;358.0;67.0;2015;0.0;0.0;0.0;0;0;68.0;10;0;0;3;0;0;4;10;1;1.0;23.285714285714285
75.0;77.0;18;68.0;0.0;357.0;79.0;2015;0.0;0.0;0.0;0;1;74.0;10;0;0;3;0;0;3;10;1;2.0;38.785714285714285
81.0;68.0;8;67.0;0.0;352.0;67.0;2015;0.0;0.0;0.0;0;0;84.0;5;0;0;3;0;0;3;10;1;2.0;35.285714285714285
74.0;52.0;20;77.0;0.0;347.0;65.0;2015;0.0;0.0;0.0;0;0;68.0;8;0;0;1;0;0;6;10;1;1.0;27.392857142857142
79.0;71.0;6;69.0;0.0;349.0;69.0;2015;0.0;0.0;0.0;0;1;80.0;18;0;0;3;0;0;5;10;1;2.0;35.642857142857146
75.0;71.0;10;73.0;0.0;350.0;63.0;2015;0.0;0.0;0.0;0;0;77.0;12;0;0;2;0;0;3;10;1;2.0;39.285714285714285
75.0;93.0;20;68.0;0.0;358.0;67.0;2015;0.0;0.0;0.0;0;0;65.0;20;0;0;3;0;0;1;10;1;2.0;36.035714285714285
69.0;73.0;20;74.0;0.0;360.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;3;0;0;6;10;1;2.0;35.92857142857143
70.0;85.0;20;69.0;0.0;364.0;75.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;3;0;0;6;10;1;1.0;23.392857142857142
74.0;56.0;20;71.0;77.0;491.0;71.0;2015;62.0;71.0;70.0;107;0;74.0;18;15;0;2;1;1;6;10;1;1.0;3.5
68.0;71.0;11;53.0;76.0;471.0;58.0;2015;58.0;58.0;80.0;20;0;68.0;20;5;0;2;1;1;5;10;1;2.0;33.29761904785714
71.0;57.0;20;59.0;59.0;458.0;62.0;2015;70.0;62.0;74.0;56;0;71.0;11;7;0;1;1;1;6;10;1;2.0;33.714285714285715
65.0;60.0;21;57.0;62.0;437.0;50.0;2015;53.0;50.0;87.0;20;0;65.0;11;5;0;3;1;1;2;10;1;1.0;28.571428571428573
101.0;43.0;20;55.0;56.0;407.0;58.0;2015;33.0;58.0;65.0;177;0;101.0;11;15;0;2;1;1;3;10;1;2.0;39.642857142857146
77.0;59.0;20;59.0;70.0;458.0;59.0;2015;66.0;59.0;62.0;41;0;77.0;18;15;0;2;1;1;6;10;1;1.0;6.5
68.0;63.0;15;59.0;52.0;429.0;60.0;2015;56.0;60.0;80.0;20;0;68.0;19;5;0;3;1;2;3;10;1;2.0;34.32142857142857
63.0;74.0;1;68.0;56.0;455.0;78.0;2015;53.0;78.0;65.0;20;0;63.0;8;5;0;3;1;1;5;10;1;2.0;35.142857142857146
75.0;55.0;11;44.0;50.0;417.0;63.0;2015;49.0;63.0;70.0;20;0;75.0;10;5;0;2;1;2;5;10;1;2.0;40.0
68.0;43.0;20;49.0;61.0;430.0;58.0;2015;61.0;58.0;70.0;90;0;68.0;11;30;0;2;1;2;3;10;1;2.0;34.92857142857143
75.0;63.0;10;63.0;56.0;436.0;77.0;2015;45.0;77.0;56.0;20;0;75.0;5;5;0;3;1;2;3;10;1;1.0;10.714285714285714
62.0;57.0;10;58.0;66.0;442.0;62.0;2015;66.0;62.0;69.0;20;1;62.0;12;5;0;2;1;2;3;10;1;1.0;25.047619049285714
65.0;59.0;1;60.0;59.0;433.0;65.0;2015;56.0;65.0;65.0;20;0;65.0;18;5;0;1;1;1;5;10;1;2.0;35.357142857142854
58.0;52.0;10;52.0;56.0;417.0;70.0;2015;56.0;70.0;74.0;20;1;58.0;20;5;0;3;1;2;3;10;1;2.0;32.32142857142857
75.0;43.0;10;63.0;47.0;427.0;58.0;2015;69.0;58.0;65.0;20;0;75.0;20;5;0;2;1;1;3;10;1;2.0;33.714285714285715
63.0;45.0;5;51.0;59.0;421.0;78.0;2015;45.0;78.0;60.0;20;1;63.0;13;5;0;1;1;1;6;10;1;1.0;17.821428571428573
63.0;50.0;6;59.0;59.0;414.0;58.0;2015;45.0;58.0;70.0;20;0;63.0;4;5;0;3;1;2;3;10;1;2.0;35.5
66.0;84.0;17;71.0;0.0;354.0;67.0;2015;0.0;0.0;0.0;0;0;57.0;10;0;0;2;0;0;3;10;1;2.0;34.642857143571426
68.0;39.0;12;55.0;59.0;424.0;67.0;2015;55.0;67.0;59.0;20;0;68.0;9;5;0;3;1;1;3;10;1;1.0;17.285714285714285
64.0;60.0;21;69.0;0.0;324.0;67.0;2015;0.0;0.0;0.0;0;0;65.0;10;0;0;2;0;0;6;7;1;1.0;29.476190477142858
58.0;49.0;20;50.0;61.0;400.0;63.0;2015;55.0;63.0;59.0;181;1;58.0;15;15;0;2;1;1;6;4;1;2.0;32.642857142857146
74.0;65.0;10;69.0;0.0;342.0;65.0;2015;0.0;0.0;0.0;0;0;67.0;10;0;0;2;0;0;5;6;1;1.0;6.142857142857143
65.0;48.0;18;51.0;69.0;414.0;58.0;2015;48.0;58.0;66.0;20;0;65.0;7;5;0;1;1;1;3;10;1;1.0;2.857142857142857
43.0;45.0;20;55.0;61.0;409.0;56.0;2015;61.0;56.0;80.0;165;0;43.0;20;9;0;2;1;1;6;2;1;2.0;38.642857142857146
72.0;75.0;11;71.0;0.0;351.0;67.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0;2;0;0;5;10;1;1.0;27.178571428571427
69.0;62.0;11;63.0;0.0;309.0;57.0;2015;0.0;0.0;0.0;0;0;68.0;20;0;0;2;0;0;5;5;1;2.0;34.66666666571429
61.0;65.0;10;59.0;0.0;295.0;55.0;2015;0.0;0.0;0.0;0;0;49.0;20;0;0;1;0;0;5;5;1;2.0;34.285714285714285
69.0;51.0;18;74.0;0.0;346.0;67.0;2015;0.0;0.0;0.0;0;1;65.0;11;0;0;2;0;0;3;10;1;2.0;36.285714285714285
70.0;59.0;19;79.0;0.0;342.0;63.0;2015;0.0;0.0;0.0;0;0;68.0;4;0;0;2;0;0;5;10;1;2.0;38.214285714285715
77.0;44.0;8;69.0;0.0;352.0;63.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;2;0;0;3;10;1;2.0;31.571428571428573
67.0;77.0;10;75.0;0.0;361.0;65.0;2015;0.0;0.0;0.0;0;0;65.0;8;0;0;3;0;0;3;10;1;1.0;27.285714285714285
72.0;81.0;11;76.0;0.0;332.0;60.0;2015;0.0;0.0;0.0;0;0;74.0;6;0;0;3;0;0;5;10;1;2.0;35.92857142857143
74.0;69.0;8;72.0;0.0;343.0;63.0;2015;0.0;0.0;0.0;0;0;68.0;16;0;0;2;0;0;6;10;1;2.0;39.857142857142854
75.0;64.0;9;73.0;0.0;345.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;19;0;0;4;0;0;3;10;1;2.0;34.142857142857146
75.0;61.0;18;73.0;0.0;333.0;57.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0;2;0;0;3;10;1;1.0;25.285714285714285
67.0;61.0;6;75.0;0.0;344.0;67.0;2015;0.0;0.0;0.0;0;0;65.0;1;0;0;2;0;0;6;10;1;1.0;6.857142857142857
79.0;65.0;20;70.0;0.0;330.0;60.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0;2;0;0;6;10;1;2.0;33.714285715
74.0;88.0;13;69.0;0.0;345.0;62.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;3;0;0;1;10;1;2.0;37.714285714285715
75.0;47.0;4;59.0;53.0;416.0;58.0;2015;49.0;58.0;60.0;20;0;75.0;19;5;0;1;1;1;4;10;1;1.0;17.095238095285715
73.0;61.0;10;56.0;55.0;420.0;61.0;2015;55.0;61.0;59.0;20;0;73.0;20;5;0;3;1;2;3;10;1;2.0;34.642857142857146
79.0;57.0;9;66.0;0.0;355.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;4;0;0;2;0;0;4;10;1;1.0;0.07142857142857142
75.0;59.0;10;69.0;0.0;346.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;19;0;0;3;0;0;3;10;1;2.0;36.07142857142857
64.0;57.0;15;69.0;0.0;299.0;58.0;2015;0.0;0.0;0.0;0;1;58.0;19;0;0;3;0;0;3;10;1;2.0;39.642857142857146
86.0;74.0;10;81.0;0.0;416.0;88.0;2015;0.0;0.0;0.0;0;0;86.0;4;0;0;3;0;0;3;10;3;1.0;16.142857142857142
81.0;73.0;10;56.0;89.0;541.0;71.0;2015;65.0;71.0;93.0;20;0;81.0;8;5;0;2;1;1;5;10;3;1.0;24.0
96.0;78.0;20;75.0;0.0;397.0;71.0;2015;0.0;0.0;0.0;0;0;100.0;11;0;0;2;0;0;6;10;3;3.0;40.57142857142857
83.0;73.0;20;79.0;0.0;370.0;72.0;2015;0.0;0.0;0.0;41;0;71.0;20;15;0;2;1;2;6;10;3;3.0;42.357142857142854
81.0;67.0;20;76.0;0.0;377.0;83.0;2015;0.0;0.0;0.0;227;1;65.0;20;15;0;2;1;2;6;10;3;2.0;34.714285714285715
86.0;80.0;20;70.0;0.0;376.0;67.0;2015;0.0;0.0;0.0;0;0;100.0;8;0;0;3;0;0;6;10;3;2.0;38.92857142857143
81.0;82.0;11;78.0;0.0;367.0;65.0;2015;0.0;0.0;0.0;20;0;88.0;4;5;0;3;1;2;5;10;3;2.0;32.857142857142854
92.0;65.0;4;67.0;0.0;361.0;65.0;2015;0.0;0.0;0.0;0;0;100.0;18;0;0;2;0;0;4;10;3;3.0;40.285714285714285
81.0;57.0;20;75.0;0.0;363.0;69.0;2015;0.0;0.0;0.0;0;1;93.0;9;0;0;2;0;0;6;10;3;3.0;40.285714285714285
85.0;81.0;8;69.0;0.0;366.0;67.0;2015;0.0;0.0;0.0;20;0;74.0;10;5;0;2;1;2;3;10;3;2.0;37.57142857142857
87.0;79.0;6;73.0;0.0;352.0;58.0;2015;0.0;0.0;0.0;20;0;84.0;10;5;0;2;1;1;5;10;3;2.0;32.67857142857143
89.0;72.0;16;67.0;0.0;361.0;59.0;2015;0.0;0.0;0.0;0;0;86.0;19;0;0;3;0;0;2;10;3;2.0;35.285714285714285
77.0;76.0;20;75.0;0.0;364.0;67.0;2015;0.0;0.0;0.0;0;0;81.0;18;0;0;2;0;0;5;10;3;2.0;36.642857142857146
74.0;75.0;20;77.0;0.0;360.0;67.0;2015;0.0;0.0;0.0;222;1;74.0;10;21;0;3;1;1;6;10;3;2.0;36.07142857142857
69.0;52.0;1;79.0;0.0;365.0;78.0;2015;0.0;0.0;0.0;20;0;65.0;20;5;0;3;1;2;5;10;3;2.0;39.857142857142854
81.0;76.0;8;74.0;0.0;348.0;61.0;2015;0.0;0.0;0.0;0;0;93.0;20;0;0;2;0;0;3;10;3;1.0;29.821428571428573
81.0;81.0;20;66.0;0.0;365.0;67.0;2015;0.0;0.0;0.0;181;1;77.0;4;15;0;3;1;2;6;10;3;2.0;35.214285714285715
83.0;52.0;2;72.0;0.0;348.0;62.0;2015;0.0;0.0;0.0;0;0;77.0;7;0;0;2;0;0;5;10;3;2.0;35.142857142857146
75.0;77.0;20;70.0;0.0;362.0;72.0;2015;0.0;0.0;0.0;87;0;74.0;20;7;0;1;1;1;6;10;3;2.0;35.92857142857143
70.0;66.0;4;75.0;0.0;362.0;72.0;2015;0.0;0.0;0.0;20;0;74.0;10;5;0;2;1;1;4;10;3;1.0;27.357142857142858
75.0;61.0;19;81.0;0.0;341.0;55.0;2015;0.0;0.0;0.0;0;0;77.0;10;0;0;3;0;0;5;10;3;1.0;28.250000000714287
74.0;51.0;19;71.0;69.0;482.0;58.0;2015;52.0;58.0;80.0;20;0;74.0;8;5;0;1;1;1;5;10;3;2.0;34.357142857142854
85.0;58.0;4;76.0;68.0;490.0;54.0;2015;60.0;54.0;70.0;20;0;85.0;20;5;0;2;1;2;4;10;3;2.0;37.285714285714285
81.0;79.0;21;64.0;0.0;349.0;69.0;2015;0.0;0.0;0.0;20;0;80.0;4;5;0;3;1;2;3;10;3;1.0;27.821428571428573
70.0;79.0;11;74.0;0.0;350.0;72.0;2015;0.0;0.0;0.0;20;0;71.0;16;5;0;2;1;2;5;10;3;2.0;35.17857142857143
71.0;64.0;20;81.0;0.0;337.0;59.0;2015;0.0;0.0;0.0;0;0;67.0;19;0;0;2;0;0;6;10;3;2.0;32.035714285714285
81.0;52.0;20;68.0;0.0;343.0;62.0;2015;0.0;0.0;0.0;211;0;84.0;11;15;0;3;1;1;6;10;3;1.0;9.261904761214286
74.0;73.0;8;70.0;0.0;353.0;61.0;2015;0.0;0.0;0.0;20;0;71.0;20;5;0;1;1;1;3;10;3;1.0;23.178571428571427
72.0;70.0;18;67.0;0.0;360.0;75.0;2015;0.0;0.0;0.0;20;0;74.0;4;5;0;2;1;1;4;10;3;1.0;21.357142857142858
83.0;45.0;20;68.0;0.0;337.0;62.0;2015;0.0;0.0;0.0;0;0;81.0;6;0;0;3;0;0;3;10;3;1.0;6.928571428571429
75.0;59.0;8;76.0;0.0;337.0;56.0;2015;0.0;0.0;0.0;20;0;81.0;10;5;0;2;1;1;4;10;3;1.0;27.857142857142858
71.0;66.0;10;62.0;88.0;484.0;58.0;2015;59.0;58.0;74.0;20;0;71.0;7;5;0;2;1;1;3;10;3;1.0;10.285714285714286
73.0;59.0;10;75.0;0.0;339.0;67.0;2015;0.0;0.0;0.0;0;0;81.0;4;0;0;2;0;0;3;10;3;2.0;35.714285714285715
