PROMEDIO_DOS;PG_ICFES;BIOLOGIA_ICFES;NAA_DOS;FISICA_ICFES;NOTA_INT;PROMEDIO_UNO;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CON_MAT_ICFES;CAR_DOS;VECES_CIR_UNO;NOTA_HIST;NOTA_FIS_UNO;NOTA_DIF;NOTA_CIR_UNO;NCP_UNO;LITERATURA_ICFES;EPA_DOS;NAP_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CFJC;NOTA_TEXTOS;NCC_DOS;VECES_FIS_DOS;NOTA_PROGB;VECES_HIST;VECES_ALGEBRA;NOTA_POO;EPA_UNO;IDIOMA_ICFES;NAC_DOS;NCP_DOS;VECES_POO;CREDITOS_POO;CREDITOS_INT;CREDITOS_HIST;CREDITOS_FIS_DOS;CREDITOS_CIR_UNO;CREDITOS_ALGEBRA;RENDIMIENTO_TRES;PROMEDIO_TRES
33.588235294117645;405.14;73.69;6;54.57;32.0;33.5;1;17.0;38.0;64.12;1;1;35.0;33.0;32.0;33.0;0.0;54.35;2;0;0;30.0;43.0;35.0;17.0;1;33.0;1;2;34.0;2;58.01;6;0.0;1;3;3;2;3;3;3;2.0;32.666666666666664
9.5;398.48;66.5;0;52.29;0.0;19.964285715;0;0.0;0.0;70.78;0;1;0.0;17.66666667;0.0;19.0;10.0;50.41;1;3;2;0.0;45.0;30.0;6.0;0;27.5;0;0;0.0;1;55.62;2;6.0;1;3;3;2;3;3;3;1.0;10.0
36.94117647058823;402.11;54.13;6;63.23;40.0;38.57142857142857;1;17.0;31.0;72.63;0;1;41.0;35.0;45.0;40.0;0.0;48.44;2;0;0;35.0;30.0;31.0;17.0;1;40.0;1;1;36.0;2;61.22;6;0.0;1;3;3;2;3;3;3;2.0;34.416666666666664
31.545454545454547;394.3;47.96;3;52.14;0.0;37.285714285714285;0;8.0;0.0;55.69;1;2;46.0;42.0;21.0;16.0;4.0;52.4;2;1;1;33.0;40.0;39.0;11.0;0;48.0;1;1;36.0;2;56.82;4;3.0;1;3;3;2;3;3;3;1.0;22.666666666666668
33.294117647058826;373.71;55.21;4;54.74;32.0;39.57142857142857;1;11.0;33.0;58.38;2;2;46.0;36.0;33.0;29.5;0.0;50.41;2;0;2;24.5;49.0;42.0;17.0;1;46.0;1;2;39.0;2;53.27;6;6.0;1;3;3;2;3;3;3;2.0;35.388888888888886
28.772727272727273;363.86;51.3;2;52.29;0.0;32.23809523714286;0;5.0;0.0;55.27;2;2;30.0;30.0;21.33333333;18.5;4.0;56.23;1;1;2;25.0;41.0;39.0;11.0;0;38.0;1;2;42.0;2;54.92;4;6.0;1;3;3;2;3;3;3;1.0;13.333333333333334
23.90909090909091;495.0;68.0;1;70.0;0.0;33.714285714285715;0;3.0;0.0;85.0;0;1;25.0;38.0;22.0;30.0;4.0;58.0;1;1;3;24.0;37.0;45.0;11.0;0;36.0;1;1;17.0;2;53.0;4;8.0;1;3;3;2;3;3;3;2.0;35.333333333333336
28.41176470588235;472.0;55.0;3;59.0;22.5;35.92857142857143;2;8.0;25.0;102.0;3;2;36.0;36.0;33.0;28.5;0.0;63.0;1;0;3;31.0;37.0;30.0;17.0;2;42.0;1;1;30.0;2;52.0;6;9.0;1;3;3;2;3;3;3;2.0;33.611111111111114
30.852941176470587;490.0;76.0;4;70.0;31.0;32.45238095142857;1;11.0;30.0;85.0;3;2;38.0;31.0;23.33333333;28.0;4.0;54.0;2;1;2;31.5;45.0;38.0;17.0;1;37.0;1;2;29.0;2;58.0;6;6.0;2;3;3;2;3;3;3;1.0;24.05555555666667
36.11764705882353;471.99;59.0;6;60.0;30.0;40.92857142857143;1;17.0;38.0;99.99;0;1;37.0;42.0;42.0;32.0;0.0;63.0;2;0;0;35.0;42.0;43.0;17.0;1;36.0;1;1;45.0;2;58.0;6;0.0;1;3;3;2;3;3;3;2.0;36.611111111111114
34.94117647058823;448.0;55.0;6;63.0;33.0;35.035714285714285;2;17.0;34.0;102.0;3;2;39.0;30.5;30.0;30.0;0.0;63.0;2;0;0;36.0;41.0;44.0;17.0;2;39.0;1;1;39.0;2;71.0;6;0.0;1;3;3;2;3;3;3;2.0;34.611111111111114
30.352941176470587;455.0;69.0;4;77.0;35.0;36.357142857142854;1;12.0;36.0;85.0;2;2;18.0;36.0;24.5;26.0;4.0;54.0;2;1;2;30.0;43.0;44.0;17.0;1;45.0;2;1;33.0;2;53.0;6;5.0;1;3;3;2;3;3;3;2.0;39.166666666666664
32.6764705882353;473.0;63.0;5;63.0;30.5;42.42857142857143;2;14.0;28.0;86.0;2;1;40.0;46.0;40.0;32.0;0.0;69.0;2;0;1;31.0;46.0;43.0;17.0;2;40.0;1;1;37.0;2;53.0;6;3.0;1;3;3;2;3;3;3;2.0;33.5
36.470588235294116;445.0;55.0;6;59.0;30.0;38.357142857142854;1;17.0;40.0;102.0;0;1;34.0;32.0;32.0;31.0;0.0;63.0;2;0;0;39.0;47.0;42.0;17.0;1;46.0;1;1;44.0;2;80.0;6;0.0;1;3;3;2;3;3;3;2.0;33.5
39.0;463.0;63.0;2;69.0;0.0;39.25;0;6.0;42.0;76.0;0;1;0.0;41.0;37.0;36.0;0.0;63.0;2;0;0;0.0;0.0;0.0;6.0;1;0.0;0;0;0.0;2;52.0;2;0.0;0;3;3;2;3;3;3;1.0;29.357142857142858
30.2;478.0;77.0;3;70.0;30.0;35.0;1;9.0;36.0;68.0;0;1;0.0;32.0;30.0;28.0;0.0;77.0;2;0;2;24.0;31.0;35.0;15.0;1;43.0;0;1;33.0;2;61.0;5;6.0;1;3;3;2;3;3;3;1.0;14.333333333333334
11.647058823529411;452.0;63.0;1;65.0;11.0;34.142857142857146;2;2.0;5.0;85.0;5;2;30.0;31.0;31.0;3.5;0.0;69.0;1;0;5;12.5;39.0;34.0;17.0;2;38.0;1;2;14.0;2;49.0;6;15.0;2;3;3;2;3;3;3;1.0;3.1666666666666665
30.294117648235297;462.0;76.0;4;75.0;27.66666667;41.5;3;11.0;31.0;69.0;2;1;41.0;43.0;36.0;30.0;0.0;69.0;2;0;2;18.66666667;44.0;45.0;17.0;1;44.0;1;3;37.0;2;39.0;6;6.0;1;3;3;2;3;3;3;2.0;33.30555555555556
33.205882352941174;464.0;76.0;6;86.0;31.0;36.785714285714285;1;17.0;35.0;56.0;1;1;31.0;35.0;30.0;31.0;0.0;58.0;2;0;0;34.5;44.0;42.0;17.0;1;44.0;1;2;36.0;2;63.0;6;0.0;1;3;3;2;3;3;3;2.0;31.833333333333332
31.323529411764707;424.0;48.0;4;86.0;33.0;33.464285714285715;1;11.0;31.0;64.0;2;2;30.0;30.0;23.0;26.0;5.0;77.0;2;2;2;26.5;46.0;46.0;17.0;1;40.0;1;2;41.0;2;50.0;6;6.0;1;3;3;2;3;3;3;1.0;15.86111111111111
36.55882352941177;439.0;63.0;6;59.0;32.0;43.0;1;17.0;41.0;102.0;1;2;43.0;45.0;40.0;32.5;0.0;58.0;2;0;0;43.0;45.0;45.0;17.0;1;42.0;1;1;30.0;2;66.0;6;0.0;1;3;3;2;3;3;3;2.0;39.0
41.529411764705884;467.0;55.0;6;60.0;38.0;37.214285714285715;1;17.0;50.0;68.0;0;1;38.0;31.0;34.0;43.0;0.0;91.0;2;0;0;37.0;46.0;46.0;17.0;1;37.0;1;1;42.0;2;80.0;6;0.0;1;3;3;2;3;3;3;2.0;36.611111111111114
28.79411764764706;440.0;55.0;2;65.0;27.0;34.0;3;5.0;18.66666667;85.0;4;3;36.0;34.0;22.5;27.0;4.0;63.0;1;1;4;26.5;43.0;43.0;17.0;3;41.0;1;2;40.0;2;45.0;6;12.0;1;3;3;2;3;3;3;1.0;13.0
37.23529411764706;444.0;51.0;6;70.0;34.0;46.0;1;17.0;40.0;75.0;0;1;33.0;47.0;47.0;37.0;0.0;63.0;2;0;0;37.0;46.0;48.0;17.0;1;45.0;1;1;41.0;2;55.0;6;0.0;1;3;3;2;3;3;3;2.0;36.55555555555556
34.529411764705884;461.0;59.0;6;52.0;33.0;38.57142857142857;1;17.0;35.0;85.0;1;1;37.0;39.0;29.5;34.0;4.0;69.0;2;1;0;34.0;46.0;46.0;17.0;1;42.0;1;1;35.0;2;63.0;6;0.0;2;3;3;2;3;3;3;2.0;38.888888888888886
33.23529411764706;445.0;51.0;4;56.0;27.5;39.42857142857143;2;11.0;37.0;85.0;2;1;41.0;34.0;37.0;30.0;0.0;68.0;2;0;2;25.5;43.0;37.0;17.0;1;47.0;1;2;41.0;2;45.0;6;6.0;1;3;3;2;3;3;3;2.0;34.5
33.64705882352941;464.0;89.0;5;65.0;29.0;39.714285714285715;2;14.0;35.0;75.0;2;3;43.0;40.0;34.0;31.0;0.0;57.0;2;0;1;31.0;44.0;47.0;17.0;1;41.0;1;1;36.0;2;66.0;6;3.0;1;3;3;2;3;3;3;1.0;25.805555555555557
34.411764705882355;440.0;55.0;6;65.0;31.0;39.0;1;17.0;42.0;75.0;1;1;30.0;38.0;33.0;34.0;0.0;69.0;2;0;0;30.0;43.0;44.0;17.0;1;46.0;1;2;38.0;2;49.0;6;0.0;1;3;3;2;3;3;3;2.0;35.138888888888886
32.38235294117647;470.0;63.0;5;65.0;30.0;37.357142857142854;2;14.0;36.0;59.0;3;2;30.0;35.0;32.0;26.5;0.0;78.0;2;0;1;39.0;45.0;39.0;17.0;1;41.0;1;1;32.0;2;61.0;6;3.0;2;3;3;2;3;3;3;2.0;30.555555555555557
28.235294117647058;462.0;58.0;3;56.0;18.0;36.92857142857143;2;8.0;34.0;75.0;3;2;39.0;30.0;30.0;16.5;0.0;77.0;1;0;3;24.5;41.0;44.0;17.0;1;45.0;1;2;41.0;2;55.0;6;9.0;1;3;3;2;3;3;3;2.0;37.666666666666664
34.0;466.0;69.0;6;65.0;32.0;37.92857142857143;1;17.0;30.0;63.0;1;1;34.0;38.0;36.0;39.0;0.0;78.0;2;0;0;30.0;44.0;44.0;17.0;2;33.0;1;1;39.0;2;63.0;6;0.0;1;3;3;2;3;3;3;2.0;36.94444444444444
35.11764705882353;439.0;63.0;5;63.0;30.0;42.785714285714285;1;14.0;34.0;76.0;2;2;42.0;42.0;42.0;29.5;0.0;69.0;2;0;1;31.5;44.0;40.0;17.0;1;46.0;1;2;46.0;2;66.0;6;3.0;1;3;3;2;3;3;3;2.0;32.666666666666664
38.294117647058826;462.0;59.0;6;56.0;41.0;38.785714285714285;1;17.0;39.0;85.0;0;1;39.0;45.0;30.5;32.0;0.0;58.0;2;0;0;39.0;43.0;44.0;17.0;1;38.0;1;1;40.0;2;53.0;6;0.0;1;3;3;2;3;3;3;2.0;39.44444444444444
31.20588235352941;458.0;68.0;4;59.0;23.66666667;37.07142857142857;3;11.0;24.0;76.0;3;2;34.0;31.0;31.0;31.5;0.0;63.0;2;0;2;31.0;44.0;38.0;17.0;2;46.0;1;1;44.0;2;47.0;6;6.0;1;3;3;2;3;3;3;2.0;34.583333333333336
25.0;444.0;55.0;1;60.0;24.0;31.607142857142858;2;3.0;35.0;75.0;3;3;0.0;30.0;30.0;24.66666667;3.0;78.0;1;1;3;16.33333333;41.0;37.0;12.0;1;24.5;0;3;0.0;2;58.0;4;9.0;0;3;3;2;3;3;3;2.0;30.8
22.08823529411765;424.0;48.0;3;68.0;6.0;36.285714285714285;2;8.0;33.0;76.0;3;2;31.0;32.0;35.0;10.0;0.0;69.0;1;0;3;18.5;47.0;45.0;17.0;1;30.0;1;2;37.0;2;53.0;6;9.0;1;3;3;2;3;3;3;2.0;33.0
22.470588234705883;455.0;68.0;1;65.0;25.0;32.07142857142857;2;2.0;21.5;63.0;5;3;30.0;30.0;25.5;25.33333333;4.0;78.0;1;1;5;7.0;41.0;42.0;17.0;2;34.0;1;2;28.5;2;74.0;6;15.0;2;3;3;2;3;3;3;1.0;11.333333333333334
22.823529411764707;436.0;55.0;2;65.0;9.0;31.154761905714285;1;5.0;21.0;75.0;2;3;38.0;29.5;25.66666667;20.0;7.0;62.0;1;2;4;32.0;39.0;41.0;17.0;1;30.0;1;1;22.0;2;56.0;6;12.0;3;3;3;2;3;3;3;1.0;12.0
29.58823529411765;450.0;58.0;4;55.0;30.0;34.30952380857143;1;11.0;8.5;76.0;2;2;37.0;31.0;27.33333333;26.5;4.0;78.0;1;1;2;30.0;41.0;42.0;17.0;2;37.0;1;1;48.0;2;50.0;6;6.0;1;3;3;2;3;3;3;1.0;18.633333333333333
8.9;448.0;55.0;0;56.0;12.0;38.0;2;0.0;2.5;75.0;2;1;0.0;40.0;30.0;2.0;0.0;78.0;1;0;5;24.0;41.0;43.0;15.0;2;42.0;0;1;4.0;2;58.0;5;15.0;1;3;3;2;3;3;3;1.0;10.333333333333334
37.529411764705884;445.0;76.0;6;63.0;33.0;39.5;1;17.0;38.0;76.0;0;1;37.0;37.0;35.0;31.0;0.0;63.0;2;0;0;43.0;37.0;42.0;17.0;1;46.0;1;1;43.0;2;56.0;6;0.0;1;3;3;2;3;3;3;2.0;38.05555555555556
18.8;438.0;63.0;1;65.0;0.0;29.642857142857142;0;2.0;0.0;75.0;0;1;41.0;26.5;24.0;4.0;10.0;63.0;1;3;1;0.0;40.0;44.0;5.0;0;22.5;1;0;0.0;1;58.0;2;3.0;0;3;3;2;3;3;3;1.0;11.333333333333334
28.235294117647058;433.0;58.0;3;56.0;27.5;33.535714285714285;2;8.0;31.0;85.0;3;2;36.0;29.5;31.0;28.0;3.0;69.0;1;1;3;19.5;38.0;34.0;17.0;1;37.0;1;2;30.0;2;58.0;6;9.0;1;3;3;2;3;3;3;2.0;33.0
35.38235294117647;443.0;59.0;6;60.0;33.5;35.92857142857143;2;17.0;35.0;75.0;1;1;36.0;33.0;30.0;35.0;0.0;68.0;2;0;0;32.0;44.0;44.0;17.0;1;36.0;1;1;41.0;2;58.0;6;0.0;1;3;3;2;3;3;3;3.0;40.05555555555556
28.000000000588237;440.0;59.0;4;60.0;21.66666667;37.92857142857143;3;11.0;33.0;75.0;2;2;30.0;40.0;32.0;20.0;0.0;68.0;1;0;2;30.0;42.0;44.0;17.0;1;37.0;1;1;34.0;2;53.0;6;6.0;1;3;3;2;3;3;3;1.0;12.222222222222221
10.0;421.0;59.0;0;68.0;0.0;30.785714285714285;0;0.0;0.0;76.0;0;1;0.0;30.0;24.0;4.0;7.0;63.0;1;2;2;16.0;39.0;40.0;6.0;0;28.0;0;1;0.0;2;52.0;2;6.0;0;3;3;2;3;3;3;1.0;7.0
30.61764705882353;431.0;59.0;3;59.0;28.0;36.785714285714285;2;9.0;36.0;86.0;4;2;22.5;33.0;35.0;28.5;0.0;54.0;1;0;3;31.0;34.0;37.0;17.0;1;42.0;2;1;35.0;2;56.0;6;8.0;2;3;3;2;3;3;3;2.0;35.0
34.11764705882353;458.0;76.0;6;63.0;35.0;39.142857142857146;1;17.0;36.0;69.0;1;1;32.0;41.0;33.0;30.0;0.0;69.0;2;0;0;33.0;42.0;45.0;17.0;1;39.0;1;2;38.0;2;50.0;6;0.0;1;3;3;2;3;3;3;2.0;35.30555555555556
35.529411764705884;436.0;68.0;6;65.0;35.0;34.0;1;17.0;32.0;75.0;0;1;41.0;33.0;24.0;31.0;4.0;63.0;2;1;0;43.0;45.0;39.0;17.0;1;39.0;1;1;33.0;2;58.0;6;0.0;1;3;3;2;3;3;3;2.0;32.80555555555556
33.76470588235294;434.0;58.0;6;69.0;34.0;38.5;1;17.0;30.0;76.0;0;1;32.0;41.0;31.0;30.0;0.0;53.0;2;0;0;38.0;44.0;47.0;17.0;1;37.0;1;1;38.0;2;66.0;6;0.0;1;3;3;2;3;3;3;2.0;35.0
31.5;444.0;69.0;3;65.0;24.5;33.392857142857146;2;8.0;37.0;68.0;3;2;39.0;29.5;30.0;28.5;3.0;69.0;1;1;3;28.5;44.0;38.0;17.0;1;33.0;1;2;34.0;2;74.0;6;9.0;1;3;3;2;3;3;3;2.0;32.25
31.764705882352942;431.0;59.0;5;70.0;33.0;34.107142857142854;1;14.0;34.0;63.0;1;2;30.0;30.5;26.5;24.0;4.0;78.0;2;1;1;38.0;46.0;39.0;17.0;1;38.0;1;1;31.0;2;56.0;6;3.0;1;3;3;2;3;3;3;2.0;39.27777777777778
31.852941176470587;461.0;69.0;4;52.0;30.0;40.642857142857146;2;11.0;32.0;75.0;3;1;42.0;43.0;39.0;33.0;0.0;58.0;2;0;2;29.0;39.0;35.0;17.0;1;44.0;1;2;28.5;2;66.0;6;6.0;2;3;3;2;3;3;3;2.0;38.166666666666664
24.676470588235293;454.0;55.0;4;47.0;32.0;38.642857142857146;1;11.0;33.0;76.0;2;2;38.0;45.0;32.0;9.5;0.0;91.0;1;0;2;10.0;43.0;44.0;17.0;1;35.0;1;2;30.0;2;68.0;6;6.0;1;3;3;2;3;3;3;1.0;11.666666666666666
33.55882352941177;426.0;58.0;5;63.0;29.0;35.714285714285715;2;14.0;35.0;76.0;2;2;40.0;35.0;35.0;32.5;0.0;58.0;2;0;1;35.0;36.0;34.0;17.0;1;37.0;1;1;32.0;2;49.0;6;3.0;1;3;3;2;3;3;3;2.0;32.94444444444444
33.294117647058826;424.0;59.0;5;59.0;28.0;36.07142857142857;2;14.0;36.0;86.0;3;2;37.0;34.0;30.0;33.0;0.0;54.0;2;0;1;30.0;44.0;47.0;17.0;1;38.0;1;2;37.0;2;56.0;6;3.0;1;3;3;2;3;3;3;2.0;34.111111111666666
31.735294117647058;454.0;55.0;6;59.0;30.0;41.07142857142857;1;17.0;32.0;60.0;1;2;38.0;39.0;41.0;32.5;0.0;78.0;2;0;0;30.0;45.0;44.0;17.0;1;39.0;1;1;30.0;2;53.0;6;0.0;1;3;3;2;3;3;3;2.0;35.611111111111114
32.85294117647059;451.0;68.0;4;60.0;29.5;32.42857142857143;2;11.0;30.0;75.0;2;2;37.0;30.0;24.5;28.0;4.0;54.0;2;1;2;32.0;43.0;45.0;17.0;1;30.0;1;1;42.0;2;56.0;6;6.0;1;3;3;2;3;3;3;2.0;36.0
22.4;449.0;63.0;1;59.0;0.0;25.178571428571427;0;2.0;0.0;76.0;0;1;35.0;18.5;18.0;14.0;11.0;68.0;1;4;1;0.0;43.0;42.0;5.0;0;25.5;1;0;0.0;1;60.0;2;3.0;0;3;3;2;3;3;3;1.0;12.0
33.76470588235294;412.0;48.0;5;77.0;29.5;36.357142857142854;2;14.0;37.0;63.0;3;1;38.0;35.0;30.0;37.0;0.0;63.0;2;0;1;30.5;39.0;37.0;17.0;1;43.0;1;2;32.0;2;45.0;6;3.0;2;3;3;2;3;3;3;1.0;29.972222222777777
34.411764705882355;440.0;63.0;6;70.0;39.0;40.07142857142857;1;17.0;37.0;59.0;0;1;36.0;40.0;35.0;30.0;0.0;58.0;2;0;0;32.0;43.0;36.0;17.0;1;48.0;1;1;33.0;2;55.0;6;0.0;1;3;3;2;3;3;3;2.0;33.72222222222222
25.17647058817647;438.0;55.0;2;65.0;23.0;35.714285714285715;2;5.0;31.0;63.0;4;3;35.0;36.0;35.0;9.333333333;0.0;69.0;1;0;4;26.5;43.0;39.0;17.0;1;32.0;1;2;29.5;2;61.0;6;12.0;2;3;3;2;3;3;3;1.0;11.75
22.264705882470587;431.0;68.0;3;63.0;5.666666667;32.42857142857143;3;8.0;9.666666667;76.0;3;1;32.0;30.0;26.5;30.0;4.0;57.0;1;1;3;25.5;40.0;40.0;17.0;3;32.0;1;2;34.0;2;56.0;6;9.0;1;3;3;2;3;3;3;1.0;18.99999999988889
38.6764705882353;439.0;63.0;6;63.0;36.0;35.0;1;17.0;42.0;69.0;1;2;43.0;32.0;30.0;33.5;0.0;62.0;2;0;0;31.0;37.0;35.0;17.0;1;41.0;1;1;48.0;2;43.0;6;0.0;1;3;3;2;3;3;3;2.0;37.611111111111114
34.94117647058823;414.0;59.0;4;63.0;29.0;35.357142857142854;2;11.0;34.0;76.0;2;2;39.0;30.0;30.0;29.0;0.0;63.0;2;0;2;33.0;42.0;45.0;17.0;1;41.0;1;1;47.0;2;77.0;6;6.0;1;3;3;2;3;3;3;1.0;17.5
28.470588235294116;453.0;68.0;3;60.0;21.0;35.357142857142854;2;8.0;31.0;63.0;4;3;44.0;30.0;22.0;21.66666667;4.0;58.0;1;1;3;28.33333333;46.0;47.0;17.0;2;48.0;1;3;30.0;2;52.0;6;9.0;1;3;3;2;3;3;3;1.0;14.333333333333334
33.55882352941177;464.0;63.0;6;51.0;33.0;43.42857142857143;2;17.0;35.0;76.0;2;2;37.0;41.0;42.0;30.5;0.0;63.0;2;0;0;37.0;45.0;45.0;17.0;1;46.0;1;1;30.0;2;50.0;6;0.0;1;3;3;2;3;3;3;2.0;39.55555555555556
38.6764705882353;427.0;58.0;6;55.0;33.5;38.0;2;17.0;39.0;86.0;1;1;37.0;35.0;34.0;35.0;0.0;54.0;2;0;0;39.0;42.0;39.0;17.0;1;43.0;1;1;48.0;2;43.0;6;0.0;1;3;3;2;3;3;3;2.0;38.94444444444444
35.970588235294116;439.0;76.0;6;59.0;30.0;39.42857142857143;2;17.0;39.0;76.0;2;2;38.0;39.0;33.0;32.5;0.0;58.0;2;0;0;40.0;43.0;47.0;17.0;1;42.0;1;1;37.0;2;61.0;6;0.0;1;3;3;2;3;3;3;2.0;36.05555555555556
36.76470588235294;422.0;55.0;6;63.0;33.0;42.785714285714285;1;17.0;39.0;76.0;0;1;38.0;48.0;37.0;40.0;0.0;58.0;2;0;0;33.0;40.0;44.0;17.0;1;45.0;1;1;38.0;2;52.0;6;0.0;1;3;3;2;3;3;3;2.0;38.333333333333336
31.20588235352941;436.0;58.0;4;60.0;27.66666667;34.0;3;11.0;36.0;68.0;2;1;34.0;30.0;31.0;31.0;0.0;69.0;2;0;2;25.5;41.0;43.0;17.0;1;31.0;1;2;34.0;2;53.0;6;6.0;1;3;3;2;3;3;3;2.0;34.05555555555556
27.558823529411764;429.0;69.0;3;65.0;30.0;33.80952380857143;1;8.0;22.33333333;68.0;3;3;37.0;33.0;24.33333333;21.66666667;4.0;63.0;1;1;3;30.0;43.0;47.0;17.0;3;35.0;1;1;27.5;2;56.0;6;9.0;2;3;3;2;3;3;3;1.0;26.8
23.676470588235293;423.0;59.0;2;63.0;12.0;35.214285714285715;2;5.0;25.5;76.0;4;2;34.0;36.0;30.0;18.5;0.0;63.0;1;0;4;22.5;43.0;45.0;17.0;2;30.0;1;2;33.0;2;50.0;6;12.0;1;3;3;2;3;3;3;4.0;46.0
4.833333333333333;442.0;63.0;0;65.0;0.0;24.5;0;0.0;0.0;63.0;1;1;0.0;16.0;9.0;7.0;7.0;58.0;1;2;3;4.5;44.0;34.0;9.0;0;36.0;0;2;3.0;1;52.0;3;9.0;1;3;3;2;3;3;3;1.0;12.0
26.29411764764706;427.0;63.0;2;65.0;23.66666667;31.071428571428573;3;5.0;25.5;75.0;4;2;35.0;27.5;31.0;22.0;4.0;58.0;1;2;4;31.0;23.5;33.0;17.0;2;32.0;1;1;23.5;2;43.0;6;12.0;2;3;3;2;3;3;3;1.0;17.333333333333332
33.23529411705882;424.0;63.0;4;55.0;32.0;33.0;2;11.0;34.0;86.0;3;3;42.0;28.0;30.0;28.33333333;3.0;54.0;2;1;2;29.0;42.0;44.0;17.0;1;32.0;1;2;37.0;2;49.0;6;6.0;1;3;3;2;3;3;3;2.0;34.611111111111114
29.852941176470587;458.0;55.0;3;47.0;27.5;36.92857142857143;2;8.0;33.0;69.0;3;3;31.0;33.0;35.0;29.0;0.0;91.0;1;0;3;25.0;40.0;35.0;17.0;1;43.0;1;2;34.0;2;47.0;6;9.0;1;3;3;2;3;3;3;2.0;34.5
31.882352941764708;436.0;63.0;4;65.0;31.0;36.785714285714285;3;11.0;34.0;63.0;3;2;42.0;33.0;34.0;29.0;0.0;58.0;2;0;2;28.66666667;46.0;41.0;17.0;1;37.0;1;3;30.0;2;45.0;6;6.0;1;3;3;2;3;3;3;2.0;32.083333333333336
39.23529411764706;413.37;54.06;6;57.99;36.0;43.142857142857146;1;17.0;40.0;81.17;0;1;44.0;43.0;43.0;38.0;0.0;63.25;2;0;0;38.0;45.0;42.0;17.0;1;43.0;1;1;41.0;2;59.9;6;0.0;1;3;3;2;3;3;3;2.0;38.888888888888886
34.35294117647059;425.0;55.0;5;60.0;28.5;40.5;2;14.0;36.0;75.0;2;1;46.0;44.0;35.0;31.0;0.0;54.0;2;0;1;33.0;45.0;47.0;17.0;1;37.0;1;1;35.5;2;50.0;6;3.0;2;3;3;2;3;3;3;2.0;36.69444444444444
35.73529411764706;437.0;77.0;4;65.0;29.0;39.214285714285715;2;11.0;36.0;63.0;2;2;39.0;37.0;36.0;29.5;0.0;68.0;2;0;2;37.0;41.0;47.0;17.0;1;42.0;1;1;45.0;2;56.0;6;6.0;1;3;3;2;3;3;3;2.0;39.27777777777778
33.27272727272727;438.0;58.0;2;60.0;0.0;35.57142857142857;0;5.0;0.0;68.0;0;1;39.0;34.0;21.0;20.0;4.0;58.0;2;1;2;28.0;44.0;45.0;11.0;0;48.0;1;1;48.0;2;52.0;4;6.0;1;3;3;2;3;3;3;1.0;15.0
30.294117647058822;434.0;68.0;4;69.0;31.0;32.857142857142854;1;11.0;32.0;64.0;2;2;37.0;28.0;22.0;28.0;7.0;58.0;2;2;2;31.0;45.0;43.0;17.0;1;40.0;1;1;25.0;2;27.0;6;6.0;2;3;3;2;3;3;3;1.0;26.5
35.1764705882353;442.0;76.0;5;59.0;30.0;35.42857142857143;1;14.0;43.0;76.0;1;2;38.0;33.0;30.0;29.0;0.0;50.0;2;0;1;37.0;45.0;37.0;17.0;1;39.0;1;1;35.0;2;43.0;6;3.0;1;3;3;2;3;3;3;1.0;12.0
35.64705882352941;421.0;58.0;6;55.0;36.0;34.642857142857146;1;17.0;33.0;76.0;0;1;42.0;30.0;30.0;30.0;0.0;50.0;2;0;0;30.0;43.0;44.0;17.0;1;37.0;1;1;45.0;2;60.0;6;0.0;1;3;3;2;3;3;3;2.0;33.47222222222222
20.833333333333332;376.56;50.07;1;55.85;0.0;29.452380951428573;0;3.0;0.0;56.71;1;2;0.0;31.0;15.33333333;20.5;4.0;56.79;1;1;2;6.0;41.0;44.0;9.0;0;31.0;0;1;36.0;1;53.32;3;6.0;1;3;3;2;3;3;3;1.0;13.0
36.88235294117647;378.0;55.0;6;52.0;31.0;38.714285714285715;1;17.0;35.0;55.0;0;1;39.0;36.0;30.0;30.0;0.0;54.0;2;0;0;37.0;47.0;45.0;17.0;1;47.0;1;1;50.0;2;68.0;6;0.0;1;3;3;2;3;3;3;2.0;34.138888888888886
30.735294118235295;375.21;53.24;4;47.15;30.0;33.0;1;11.0;33.0;60.6;2;3;39.0;30.0;30.0;24.66666667;0.0;50.31;2;0;2;29.5;39.0;36.0;17.0;1;33.0;1;2;31.0;2;56.82;6;6.0;1;3;3;2;3;3;3;2.0;33.44444444444444
29.647058823529413;468.0;65.0;3;80.0;22.0;36.0;1;8.0;24.0;72.0;1;1;36.0;35.0;29.0;30.0;4.0;56.0;1;1;3;27.0;46.0;40.0;17.0;1;39.0;1;2;41.0;2;53.0;6;9.0;1;3;3;2;3;3;3;3.0;43.333333333333336
26.147058823529413;468.0;89.0;2;69.0;28.0;30.035714285714285;1;5.0;33.0;86.0;2;2;37.0;30.0;22.0;23.0;7.0;62.0;1;2;4;27.5;42.0;42.0;17.0;1;27.5;1;2;12.0;2;50.0;6;12.0;1;3;3;2;3;3;3;1.0;12.333333333333334
25.647058823529413;462.0;57.0;1;68.0;19.33333333;40.285714285714285;3;3.0;20.0;84.0;5;3;26.0;39.0;41.0;23.66666667;0.0;63.0;1;0;5;46.0;40.0;36.0;17.0;2;45.0;3;1;19.0;2;68.0;6;14.0;3;3;3;2;3;3;3;2.0;34.888888888888886
