NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NOTA_DIFERENCIAL;NAC_DOS;NCP_DOS;VECES_SEGUNDA_LENGUA_DOS;VECES_EE_DOS;VECES_ECUACIONES;PG_ICFES;NOTA_TEXTOS;CAR_DOS;NCC_DOS;NAP_DOS;NAP_UNO;NOTA_SEMINARIO;VECES_LOGICA;VECES_EE_UNO;NAA_UNO;VECES_DIFERENCIAL;VECES_CATEDRA_DEM;NCA_UNO;NOTA_CATEDRA_CON;NCC_UNO;NOTA_EE_UNO;NAC_UNO;NOTA_CATEDRA_DEM;NOTA_LOGICA;CAR_UNO;NOTA_PROG_BASICA;EPA_DOS;IDIOMA_ICFES;CON_MAT_ICFES;CREDITOS_EE_DOS;CREDITOS_ECUACIONES;CREDITOS_MULTIVARIADO;CREDITOS_TGS;CREDITOS_SEGUNDA_LENGUA_DOS;CREDITOS_FISICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;CREDITOS_PROG_AVANZADA;RENDIMIENTO_TRES;PROMEDIO_TRES
37.0;34.0;40.0;32.0;43.0;1;42;1;8;1;19.0;1;32.0;23.0;8;0.0;1;1;1;416.0;31.0;1;19.0;0;1;37.0;1;1;8;2;1;14.0;30.0;18.0;40.0;9;39.0;38.0;1;43.0;2;45.0;65.0;2;3;3;2;2;3;34.5;38.81578947368421;3;2.0;36.55555555555556
33.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;20.5;2;3.0;0;0;0;395.0;35.0;0;5.0;1;2;33.0;2;0;6;2;1;9.0;36.0;16.0;0.0;8;36.0;29.5;3;35.5;1;68.0;76.0;2;3;3;2;2;3;30.5625;28.4;3;2.0;33.0
0.0;7.5;0.0;0.0;0.0;0;0;2;1;0;3.0;0;0.0;30.5;5;11.0;0;0;0;398.0;16.0;4;14.0;4;3;30.0;1;0;5;2;3;12.0;31.0;16.0;0.0;8;5.666666667;45.0;4;45.0;1;47.0;70.0;2;3;3;2;2;3;32.2708333335625;15.428571428571429;3;1.0;7.5
40.0;42.0;37.0;34.0;49.0;1;44;1;8;1;19.0;1;36.0;27.0;8;0.0;1;1;1;416.0;37.0;0;19.0;0;1;45.0;1;1;8;2;1;14.0;36.0;18.0;42.0;9;44.0;32.0;1;38.0;2;59.0;58.0;2;3;3;2;2;3;35.5;38.21052631578947;3;2.0;39.611111111111114
42.0;34.0;31.0;32.0;40.0;1;49;1;7;1;16.0;1;32.0;22.5;8;3.0;1;1;1;396.0;36.0;1;19.0;1;1;37.0;1;1;8;2;1;14.0;40.0;18.0;39.0;9;30.0;38.0;1;41.0;2;48.0;61.0;2;3;3;2;2;3;34.5;37.31578947368421;3;2.0;36.05555555555556
0.0;16.0;3.5;0.0;0.0;2;0;1;4;1;11.0;0;0.0;27.0;5;3.0;0;0;0;401.0;19.0;1;14.0;1;4;39.0;1;1;5;2;2;9.0;37.0;18.0;17.0;9;28.5;45.0;3;43.0;1;56.0;76.0;2;3;3;2;2;3;32.25;25.642857142857142;3;1.0;7.3125
31.0;39.0;33.0;36.0;42.0;1;45;1;8;1;19.0;1;40.0;31.0;8;0.0;1;1;1;397.0;36.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;38.0;18.0;45.0;9;32.0;45.0;0;39.0;2;50.0;61.0;2;3;3;2;2;3;38.388888888888886;41.36842105263158;3;2.0;37.77777777777778
44.0;33.0;34.0;29.5;42.0;1;40;1;8;1;19.0;2;35.0;23.5;8;0.0;1;1;1;384.0;27.0;0;19.0;0;3;43.0;1;1;6;2;1;10.0;33.0;18.0;0.0;9;45.0;46.0;2;43.0;2;56.0;81.0;2;3;3;2;2;3;32.0;40.73684210526316;3;2.0;35.916666666666664
43.0;38.0;31.0;32.0;39.0;1;45;1;7;1;16.0;1;30.0;22.0;8;3.0;1;1;1;405.0;32.0;1;19.0;1;1;42.0;1;1;8;2;1;14.0;33.0;18.0;40.0;9;37.0;37.0;1;43.0;2;54.0;68.0;2;3;3;2;2;3;34.5;41.10526315789474;3;2.0;35.94444444444444
42.0;40.0;35.0;38.0;36.0;1;34;1;7;1;16.0;1;43.0;24.5;8;3.0;1;1;1;408.0;30.0;1;19.0;1;2;44.0;1;1;7;2;1;12.0;32.0;18.0;24.0;9;43.0;30.0;1;31.0;2;48.0;67.0;2;3;3;2;2;3;30.444444444444443;40.76315789473684;3;2.0;38.44444444444444
32.0;30.0;32.0;35.0;0.0;1;42;1;7;1;16.0;1;33.0;29.5;8;3.0;0;1;1;391.0;31.0;1;19.0;1;2;38.0;2;1;7;2;1;11.0;35.0;18.0;30.0;9;32.0;35.0;3;27.0;2;68.0;67.0;2;3;3;2;2;3;31.555555555555557;37.13157894736842;3;2.0;33.625
39.0;42.0;36.0;44.0;45.0;1;47;1;8;1;19.0;1;43.0;34.0;8;0.0;1;1;1;406.0;39.0;0;19.0;0;0;40.0;1;1;9;2;1;18.0;38.0;18.0;47.0;9;44.0;46.0;1;35.0;2;60.0;61.0;2;3;3;2;2;3;39.77777777777778;40.526315789473685;3;3.0;42.05555555555556
43.0;35.0;40.0;35.0;20.0;1;41;1;6;1;13.0;1;25.5;29.0;8;6.0;2;1;2;385.0;30.5;2;19.0;2;2;38.0;1;1;7;2;1;11.0;34.0;18.0;30.0;9;36.0;37.0;3;25.5;2;52.0;51.0;2;3;3;2;2;3;31.694444444444443;34.10526315789474;3;2.0;34.138888888888886
0.0;0.0;0.0;0.0;0.0;0;25;0;2;0;4.0;0;0.0;15.0;4;6.0;0;1;0;400.0;32.0;1;10.0;2;4;33.0;1;1;5;2;1;8.0;26.5;18.0;0.0;9;35.0;31.0;4;29.0;1;55.0;64.0;2;3;3;2;2;3;23.86111111111111;23.95;3;1.0;25.0
0.0;25.0;0.0;0.0;0.0;0;0;1;2;0;5.0;0;0.0;22.5;5;9.0;0;0;0;390.0;31.5;0;14.0;3;3;40.0;2;1;6;2;1;11.0;30.0;18.0;3.0;9;33.0;33.5;4;33.0;1;50.0;65.0;2;3;3;2;2;3;27.194444444444443;21.5;3;1.0;25.0
34.0;43.0;33.0;13.5;0.0;1;43;1;4;1;11.0;2;28.0;30.0;7;7.0;0;1;2;391.02;36.0;2;18.0;3;1;42.0;1;1;8;1;1;16.0;33.0;18.0;18.0;9;36.0;48.0;0;42.0;1;43.11;69.96;2;3;3;2;2;3;35.72222222222222;31.944444444444443;3;2.0;31.65625
37.0;31.0;28.5;36.0;43.0;2;35;2;7;1;16.0;1;34.0;34.0;8;3.0;1;1;1;399.0;38.0;1;19.0;1;1;41.0;1;1;8;1;1;16.0;30.0;18.0;1.0;9;39.0;49.0;0;37.0;2;83.0;58.0;2;3;3;2;2;3;34.111111111111114;37.8421052631579;3;2.0;34.361111111111114
0.0;16.0;0.0;0.0;19.0;0;0;1;4;0;9.0;0;14.0;29.5;7;8.0;1;0;1;417.0;30.0;1;17.0;3;2;43.0;1;1;7;2;1;12.0;34.0;18.0;3.0;9;35.0;45.0;1;34.0;1;52.0;67.0;2;3;3;2;2;3;31.333333333333332;26.794117647058822;3;1.0;16.0
36.0;39.0;13.0;24.0;24.0;1;0;1;2;1;5.0;1;31.0;23.5;6;11.0;1;0;1;399.0;29.5;4;16.0;4;3;30.5;2;0;5;2;1;9.0;24.0;16.0;0.0;8;30.0;31.0;6;30.0;1;47.0;56.0;2;3;3;2;2;3;28.25;28.843750000625;3;1.0;27.5625
37.0;0.0;0.0;0.0;0.0;0;0;0;3;1;7.0;0;0.0;14.0;4;3.0;0;0;0;403.0;32.0;0;10.0;1;2;34.0;1;1;7;2;1;11.0;32.0;18.0;33.0;9;38.0;33.0;3;25.5;2;56.0;59.0;2;3;3;2;2;3;27.583333333333332;33.3;3;2.0;37.0
43.0;8.0;0.0;0.0;0.0;0;0;1;3;1;8.0;0;0.0;25.0;6;8.0;0;0;0;387.0;30.0;1;16.0;3;4;40.0;2;1;5;2;2;8.0;33.0;18.0;24.0;9;28.0;27.5;3;31.0;1;53.0;74.0;2;3;3;2;2;3;28.75;30.75;3;1.0;22.0
40.0;43.0;39.0;31.0;47.0;1;30;1;8;1;19.0;1;40.0;28.5;8;0.0;1;1;1;379.0;30.5;1;19.0;0;2;44.0;1;1;7;2;1;12.0;35.0;18.0;4.0;9;36.0;44.0;2;35.0;2;68.0;68.0;2;3;3;2;2;3;31.666666666666668;41.10526315789474;3;2.0;38.5
33.0;37.0;35.0;34.0;0.0;1;0;1;5;1;10.0;1;35.0;19.5;8;9.0;0;0;1;384.64;22.5;3;19.0;3;2;33.0;1;0;6;2;1;10.0;30.0;16.0;0.0;8;32.0;30.0;2;34.0;1;52.08;60.6;2;3;3;2;2;3;28.125;30.736842105263158;3;2.0;34.92857142857143
39.0;0.0;0.0;0.0;0.0;0;0;0;2;1;4.0;0;0.0;17.0;3;3.0;0;0;0;419.0;35.0;0;7.0;1;2;38.0;2;0;6;2;1;9.0;32.0;16.0;0.0;8;30.0;23.5;3;35.0;1;43.0;46.0;2;3;3;2;2;3;27.90625;26.857142857142858;3;2.0;39.0
32.0;30.0;25.5;26.0;44.0;2;24;2;7;1;16.0;2;31.0;24.5;8;3.0;1;1;1;389.0;42.0;1;19.0;1;4;17.0;2;1;5;2;1;8.0;38.0;18.0;12.0;9;32.0;29.0;3;30.0;2;52.0;70.0;2;3;3;2;2;3;28.055555555555557;35.23684210526316;3;1.0;29.86111111111111
33.0;0.0;0.0;0.0;0.0;0;0;1;2;1;5.0;0;0.0;18.66666667;4;6.0;0;0;0;394.26;38.0;2;11.0;2;1;33.0;1;0;7;3;1;12.0;39.0;16.0;0.0;8;35.0;30.0;2;39.0;1;45.98;61.26;2;3;3;2;2;3;31.1041666675;23.863636363636363;3;1.0;13.2
31.0;0.0;0.0;0.0;9.0;0;0;1;4;1;10.0;0;0.0;21.0;6;6.0;2;0;0;394.51;34.0;2;16.0;2;5;24.5;2;1;4;2;2;7.0;30.5;18.0;14.0;9;33.0;24.0;6;32.0;1;57.29;57.88;2;3;3;2;2;3;25.47222222222222;24.7187499999375;3;1.0;11.428571428571429
32.0;0.0;0.0;0.0;0.0;0;0;1;4;1;10.0;0;0.0;14.66666667;5;3.0;0;0;0;375.0;40.0;1;13.0;1;1;33.0;1;0;7;3;1;12.0;45.0;16.0;0.0;8;30.0;30.0;1;32.0;1;45.0;59.0;2;3;3;2;2;3;28.9791666675;29.615384615384617;3;1.0;12.8
38.0;18.5;33.0;24.0;35.0;1;39;2;4;1;10.0;2;22.33333333;29.0;6;6.0;1;1;3;398.0;34.0;2;16.0;2;2;15.0;2;1;7;2;1;13.0;44.0;18.0;33.0;9;41.0;34.5;3;33.0;2;43.0;67.0;2;3;3;2;2;3;32.361111111111114;30.21875;3;1.0;28.749999999444444
42.0;32.0;37.0;28.0;0.0;1;40;1;7;1;16.0;3;29.0;23.0;8;3.0;0;1;2;379.0;37.0;1;19.0;1;2;30.0;1;1;7;2;1;12.0;44.0;18.0;0.0;9;40.0;31.0;1;34.0;2;47.0;59.0;2;3;3;2;2;3;28.38888888888889;38.36842105263158;3;2.0;33.875
36.0;35.0;42.0;33.0;40.0;1;44;1;7;1;17.0;1;37.0;28.5;8;2.0;1;1;1;399.58;34.0;1;19.0;1;2;31.0;1;1;7;2;1;13.0;37.0;18.0;40.0;9;32.0;36.0;2;30.0;2;50.37;74.12;2;3;3;2;2;3;32.69444444444444;37.94736842105263;3;2.0;37.833333333333336
18.5;0.0;0.0;0.0;0.0;0;0;0;1;2;3.0;0;0.0;22.0;5;10.0;0;0;0;407.0;19.0;3;13.0;4;6;38.0;2;0;2;2;2;4.0;26.0;16.0;0.0;8;26.0;24.5;6;34.0;1;45.0;56.0;2;3;3;2;2;3;26.0;15.384615384615385;3;1.0;18.5
40.0;33.0;34.0;32.0;48.0;1;44;1;6;1;13.0;1;35.0;22.5;8;6.0;1;1;1;372.0;37.0;2;19.0;2;1;33.0;1;1;8;2;1;14.0;47.0;18.0;42.0;9;42.0;31.0;1;38.0;2;50.0;52.0;2;3;3;2;2;3;34.0;35.60526315842105;3;2.0;37.0
0.0;24.5;37.0;30.0;43.0;1;36;2;7;0;16.0;1;43.0;25.5;8;3.0;1;1;1;378.0;36.0;1;19.0;1;4;17.5;2;1;5;2;1;8.0;42.0;18.0;0.0;9;31.0;29.5;3;37.0;2;51.0;58.0;2;3;3;2;2;3;27.555555555555557;37.578947368421055;3;2.0;35.09375
40.0;0.0;0.0;0.0;0.0;0;0;0;2;1;5.0;0;0.0;23.0;5;9.0;0;0;0;350.0;39.0;2;14.0;3;4;31.0;2;1;5;2;1;6.0;45.0;18.0;0.0;9;48.0;27.0;3;19.0;1;52.0;55.0;2;3;3;2;2;3;25.72222222222222;27.5;3;2.0;40.0
45.0;39.0;38.0;34.0;40.0;1;47;1;7;1;16.0;1;34.0;30.0;8;3.0;1;1;1;392.0;40.0;1;19.0;1;1;43.0;1;1;8;2;1;16.0;45.0;18.0;4.0;9;45.0;38.0;1;34.0;2;55.0;61.0;2;3;3;2;2;3;33.111111111111114;38.078947368421055;3;2.0;38.833333333333336
42.0;39.0;33.0;31.0;41.0;1;39;1;7;1;16.0;1;34.0;25.0;8;3.0;1;1;1;385.0;40.0;1;19.0;1;1;50.0;1;1;8;2;1;14.0;44.0;18.0;34.0;9;46.0;32.0;1;30.0;2;72.0;65.0;2;3;3;2;2;3;34.111111111111114;37.57894736894737;3;2.0;36.388888888888886
31.0;0.0;0.0;0.0;0.0;0;0;0;2;1;4.0;0;0.0;26.33333333;7;14.0;0;0;0;394.0;36.0;0;18.0;5;2;26.5;1;0;6;3;1;11.0;44.0;16.0;0.0;8;39.0;33.0;4;31.33333333;1;51.0;61.0;2;3;3;2;2;3;31.927083331875;18.61111111111111;3;2.0;31.0
42.0;38.0;30.0;30.0;37.0;1;40;1;6;1;13.0;1;30.0;23.33333333;8;6.0;1;1;1;391.0;35.0;2;19.0;2;2;20.33333333;1;1;7;3;2;13.0;37.0;18.0;36.0;9;30.0;30.0;4;32.0;2;60.0;61.0;2;3;3;2;2;3;30.037037036111112;34.1578947368421;3;2.0;34.55555555555556
15.5;0.0;0.0;0.0;0.0;0;0;0;2;2;5.0;0;0.0;23.0;4;6.0;0;0;0;390.79;36.0;2;11.0;2;3;35.0;1;0;5;3;1;8.0;39.0;16.0;0.0;8;37.0;32.0;3;23.5;1;77.13;50.18;2;3;3;2;2;3;29.03125;27.636363636363637;3;1.0;15.5
42.0;31.0;30.5;33.0;50.0;2;37;2;7;1;17.0;1;32.0;30.0;8;2.0;1;2;1;377.0;36.0;1;19.0;1;3;17.0;1;2;6;2;1;14.0;42.0;18.0;20.0;9;33.0;35.0;4;36.0;2;59.0;67.0;2;3;3;2;2;3;30.833333333333332;36.18421052631579;3;2.0;35.416666666666664
33.0;5.0;28.0;31.0;48.0;2;0;1;4;1;10.0;1;33.0;24.0;7;8.0;1;0;1;386.0;38.0;2;18.0;3;1;50.0;1;0;7;2;1;12.0;41.0;16.0;0.0;8;39.0;32.0;1;30.0;1;56.0;55.0;2;3;3;2;2;3;32.875;25.77777777777778;3;1.0;28.3125
42.0;30.0;0.0;0.0;0.0;0;0;1;3;1;7.0;0;6.0;23.5;6;9.0;0;0;1;384.0;40.0;3;16.0;3;1;50.0;1;1;8;2;1;14.0;46.0;18.0;35.0;9;50.0;39.0;1;30.0;1;51.0;59.0;2;3;3;2;2;3;35.111111111111114;28.906249999375;3;1.0;24.0
42.0;38.0;13.66666667;16.5;46.0;3;38;1;5;1;10.0;2;0.0;28.5;8;9.0;1;1;0;389.0;41.0;3;19.0;3;2;50.0;1;1;7;2;1;12.0;46.0;18.0;1.0;9;49.0;33.0;1;34.0;1;63.0;61.0;2;3;3;2;2;3;32.44444444444444;34.10526315736842;3;2.0;30.433333334
40.0;49.0;42.0;35.0;42.0;1;44;1;7;1;16.0;1;33.0;24.5;8;3.0;1;1;1;383.0;41.0;2;19.0;1;2;50.0;1;1;7;2;1;12.0;42.0;18.0;0.0;9;44.0;36.0;1;30.0;2;52.0;61.0;2;3;3;2;2;3;30.38888888888889;36.026315789473685;3;3.0;40.5
30.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;14.0;1;0.0;0;0;0;387.0;30.0;0;2.0;0;4;0.0;1;0;4;3;1;7.0;39.0;16.0;0.0;8;30.0;30.0;4;20.33333333;2;61.0;68.0;2;3;3;2;2;3;21.6041666660625;30.0;3;1.0;30.0
39.0;49.0;33.0;31.5;33.0;1;48;1;8;1;19.0;2;30.0;24.5;8;0.0;1;1;1;361.0;37.0;0;19.0;0;1;50.0;1;1;8;2;1;14.0;42.0;18.0;45.0;9;47.0;36.0;1;32.0;2;47.0;64.0;2;3;3;2;2;3;35.5;39.63157894736842;3;2.0;37.25
0.0;49.0;0.0;0.0;36.0;0;0;1;4;0;8.0;0;0.0;23.5;6;6.0;1;0;0;377.0;36.0;2;14.0;2;1;50.0;1;0;7;2;1;12.0;40.0;16.0;0.0;8;38.0;30.0;2;35.0;2;47.0;60.0;2;3;3;2;2;3;32.875;31.75;3;3.0;43.8
47.0;30.0;30.0;26.66666667;38.0;1;0;1;8;1;19.0;3;30.0;27.0;8;0.0;1;0;1;377.0;37.0;1;19.0;0;2;21.5;1;1;7;2;1;13.0;34.0;18.0;34.0;9;34.0;34.0;3;31.0;2;48.0;70.0;2;3;3;2;2;3;31.61111111111111;35.526315789473685;3;2.0;32.500000000625
42.0;0.0;31.0;26.33333333;43.0;1;36;0;8;1;19.0;3;38.0;35.0;8;0.0;1;1;1;438.0;45.0;3;19.0;0;1;31.0;1;1;8;2;2;16.0;45.0;18.0;7.0;9;33.0;38.0;5;39.0;2;54.0;68.0;2;3;3;2;2;3;34.77777777777778;37.39473684210526;3;2.0;35.199999999333336
11.0;5.0;0.0;0.0;0.0;0;0;1;1;1;3.0;0;0.0;14.0;3;5.0;0;0;0;488.0;28.5;1;8.0;2;3;40.0;2;0;5;2;1;7.0;42.0;16.0;0.0;8;33.0;26.0;3;32.0;1;57.0;71.0;2;3;3;2;2;3;27.1875;15.875;3;1.0;7.4
43.0;50.0;31.5;20.5;0.0;2;37;1;5;1;11.0;2;25.66666667;31.0;8;8.0;0;1;3;436.0;40.0;2;19.0;3;2;38.0;2;1;7;1;1;13.0;35.0;18.0;3.0;9;37.0;29.0;1;40.0;1;46.0;90.0;2;3;3;2;2;3;31.333333333333332;33.473684210526315;3;2.0;33.937500000625
42.0;38.0;30.0;28.0;46.0;1;40;1;8;1;19.0;2;32.0;27.5;8;0.0;1;1;1;480.0;43.0;0;19.0;0;2;40.0;1;1;7;2;1;12.0;32.0;18.0;3.0;9;38.0;32.0;1;43.0;2;58.0;65.0;2;3;3;2;2;3;32.05555555555556;40.05263157894737;3;2.0;35.55555555555556
38.0;39.0;30.0;31.0;43.0;1;50;1;7;1;16.0;2;31.0;33.0;8;3.0;1;1;1;454.0;25.5;1;19.0;1;1;47.0;1;1;8;1;1;16.0;30.0;18.0;34.0;9;33.0;32.0;1;35.0;2;68.0;90.0;2;3;3;2;2;3;33.22222222222222;34.81578947368421;3;2.0;36.388888888888886
32.0;43.0;36.0;24.5;30.0;1;38;1;5;1;12.0;2;30.0;35.0;7;6.0;1;1;2;455.0;50.0;2;18.0;2;1;39.0;1;1;8;1;1;16.0;34.0;18.0;14.0;9;35.0;31.0;0;41.0;2;83.0;74.0;2;3;3;2;2;3;34.94444444444444;34.44444444444444;3;2.0;33.361111111111114
0.0;50.0;14.0;0.0;0.0;1;0;1;4;0;11.0;0;0.0;31.0;5;2.0;0;0;0;470.0;30.0;0;13.0;1;0;39.0;1;0;8;1;1;16.0;33.0;16.0;0.0;8;35.0;31.0;0;42.0;2;74.0;78.0;2;3;3;2;2;3;34.1875;34.92307692307692;3;2.0;32.0
40.0;42.0;30.0;40.0;45.0;1;47;1;8;1;19.0;1;38.0;36.0;8;0.0;1;1;1;444.0;37.0;0;19.0;0;1;48.0;1;1;8;1;1;16.0;35.0;18.0;9.0;9;32.0;31.0;0;44.0;2;57.0;80.0;2;3;3;2;2;3;34.333333333333336;40.31578947368421;3;2.0;39.666666666666664
33.0;0.0;0.0;0.0;0.0;0;0;0;2;1;5.0;0;0.0;28.0;4;6.0;0;0;0;444.0;28.0;0;11.0;2;3;37.0;2;0;5;2;1;7.0;33.0;16.0;0.0;8;32.0;28.5;4;34.0;1;45.0;65.0;2;3;3;2;2;3;30.65625;25.0;3;2.0;33.0
33.0;36.0;31.0;34.0;42.0;1;33;1;8;1;19.0;1;37.0;38.0;8;0.0;1;1;1;439.0;22.5;0;19.0;0;3;36.0;1;1;6;1;2;13.0;30.0;18.0;1.0;9;19.5;32.0;2;37.0;2;59.0;79.0;2;3;3;2;2;3;29.47222222222222;43.1578947368421;3;2.0;35.0
37.0;50.0;30.5;32.0;0.0;2;41;1;7;1;17.0;1;30.0;35.0;7;0.0;0;1;1;459.0;30.0;1;17.0;0;1;40.0;1;1;8;1;1;16.0;36.0;18.0;2.0;9;33.0;33.0;0;44.0;2;51.0;74.0;2;3;3;2;2;3;32.333333333333336;38.55882352941177;3;2.0;36.46875
0.0;50.0;36.0;0.0;0.0;1;0;1;4;0;10.0;0;0.0;30.0;5;3.0;0;0;0;436.0;47.0;1;13.0;1;0;40.0;1;0;8;1;1;16.0;30.0;16.0;0.0;8;39.0;36.0;0;38.0;2;48.0;71.0;2;3;3;2;2;3;36.875;34.96153846153846;3;3.0;43.0
39.0;37.0;32.0;27.66666667;32.0;1;33;1;5;1;11.0;3;32.0;30.0;8;8.0;1;1;1;454.0;37.0;2;19.0;3;1;44.0;1;1;8;2;1;16.0;30.0;18.0;5.0;9;35.0;36.0;1;46.0;1;58.0;74.0;2;3;3;2;2;3;33.111111111111114;35.421052631578945;3;2.0;33.00000000055556
32.0;25.33333333;31.0;31.0;0.0;1;42;3;3;1;8.0;1;30.0;36.0;5;6.0;0;1;1;453.0;31.5;2;14.0;2;2;33.0;2;1;7;1;2;14.0;37.5;18.0;41.0;9;27.0;27.5;4;31.0;1;60.0;68.0;2;3;3;2;2;3;33.0;29.535714286428572;3;2.0;31.249999999375
36.0;35.0;39.0;35.0;0.0;1;46;1;5;1;10.0;1;30.0;35.0;8;9.0;0;1;1;452.0;37.0;3;19.0;3;0;38.0;2;1;9;1;1;18.0;33.0;18.0;44.0;9;36.0;35.0;1;39.0;1;89.0;65.0;2;3;3;2;2;3;37.05555555555556;34.8421052631579;3;2.0;36.3125
0.0;37.0;17.0;35.0;0.0;2;0;1;5;0;11.0;1;38.0;31.0;7;6.0;0;0;1;450.0;30.0;2;17.0;2;0;38.0;2;0;8;1;1;16.0;30.0;16.0;0.0;8;33.0;33.5;1;44.0;2;71.0;74.0;2;3;3;2;2;3;34.65625;35.529411764705884;3;2.0;31.75
40.0;35.0;38.0;35.0;38.0;1;44;1;8;1;19.0;1;37.0;35.0;8;0.0;1;1;1;446.0;43.0;0;19.0;0;0;39.0;1;1;9;1;1;18.0;34.0;18.0;33.0;9;30.0;36.0;0;43.0;2;68.0;78.0;2;3;3;2;2;3;37.27777777777778;39.578947368421055;3;2.0;37.72222222222222
43.0;43.0;41.0;40.0;49.0;1;49;1;8;1;19.0;1;31.0;32.0;8;0.0;1;1;1;453.0;37.0;2;19.0;0;0;47.0;1;1;9;1;1;18.0;37.0;18.0;44.0;9;39.0;32.0;0;50.0;2;66.0;49.0;2;3;3;2;2;3;39.166666666666664;39.8421052631579;3;3.0;41.5
34.0;33.0;19.5;33.0;48.0;2;41;1;8;1;19.0;1;31.0;28.5;8;0.0;1;1;1;437.0;37.0;0;19.0;0;2;36.0;1;1;7;2;1;12.0;35.0;18.0;14.0;9;35.0;30.0;1;41.0;2;83.0;71.0;2;3;3;2;2;3;31.88888888888889;39.78947368421053;3;2.0;33.083333333333336
39.0;39.0;40.0;42.0;49.0;1;41;1;8;1;19.0;1;40.0;34.0;8;0.0;1;1;1;449.0;50.0;0;19.0;0;1;40.0;1;1;8;1;1;16.0;35.0;18.0;13.0;9;40.0;32.0;0;42.0;2;68.0;75.0;2;3;3;2;2;3;35.333333333333336;43.94736842105263;3;3.0;41.166666666666664
34.0;43.0;41.0;42.0;45.0;1;50;1;8;1;19.0;1;46.0;37.0;8;0.0;1;1;1;460.0;50.0;0;19.0;0;0;47.0;1;1;9;1;1;18.0;40.0;18.0;46.0;9;42.0;41.0;0;50.0;2;83.0;68.0;2;3;3;2;2;3;43.611111111111114;43.473684210526315;3;3.0;43.0
39.0;2.0;6.0;0.0;7.0;1;0;1;4;1;10.0;0;0.0;11.0;6;6.0;1;0;0;453.0;30.0;1;16.0;2;2;38.0;2;0;6;3;1;9.0;31.66666667;16.0;0.0;8;35.0;29.0;3;30.0;2;77.0;54.0;2;3;3;2;2;3;26.479166666875;31.5;3;1.0;11.6
37.0;9.0;0.0;0.0;0.0;0;0;2;3;1;6.0;0;0.0;25.0;7;11.0;0;0;0;429.0;30.0;3;17.0;4;2;47.0;2;0;6;2;1;9.0;33.0;16.0;0.0;8;30.0;29.0;3;39.0;1;47.0;62.0;2;3;3;2;2;3;31.8125;20.647058823529413;3;1.0;20.2
0.0;38.0;0.0;14.66666667;0.0;0;0;1;2;0;5.0;3;35.5;35.0;6;11.0;0;0;2;430.0;31.0;3;16.0;4;0;39.0;1;1;9;1;1;18.0;31.5;18.0;42.0;9;32.0;39.0;1;44.0;1;50.0;91.0;2;3;3;2;2;3;37.583333333333336;28.375;3;1.0;29.38888889
43.0;38.0;21.5;0.0;38.0;2;0;1;5;1;13.0;0;8.0;36.0;6;3.0;1;0;1;427.0;30.0;1;16.0;1;0;39.0;2;0;8;1;1;16.0;33.0;16.0;0.0;8;38.0;30.0;1;42.0;2;68.0;74.0;2;3;3;2;2;3;35.25;37.40625;3;1.0;28.03846153846154
36.0;0.0;0.0;0.0;34.0;0;0;0;4;1;8.0;0;0.0;30.0;7;9.0;1;0;0;436.0;30.0;1;17.0;3;2;39.0;2;0;6;1;1;10.0;30.0;16.0;0.0;8;31.0;25.0;2;19.5;1;51.0;73.0;2;3;3;2;2;3;28.03125;24.676470588235293;3;2.0;35.0
0.0;0.0;0.0;0.0;26.0;0;0;0;2;0;4.0;0;0.0;19.0;5;9.0;1;0;0;452.0;35.0;1;13.0;3;2;39.0;2;0;6;2;1;9.0;32.0;16.0;0.0;8;32.0;32.0;3;28.0;1;59.0;71.0;2;3;3;2;2;3;28.6875;20.153846153846153;3;1.0;26.0
37.0;36.0;35.0;41.0;49.0;1;43;1;7;1;16.0;1;35.0;36.0;8;3.0;1;1;1;443.0;35.0;3;19.0;1;1;40.0;2;1;8;1;1;16.0;30.0;18.0;7.0;9;42.0;32.5;1;42.0;2;80.0;79.0;2;3;3;2;2;3;33.30555555555556;36.36842105263158;3;2.0;38.833333333333336
37.0;42.0;36.0;42.0;44.0;1;41;1;8;1;19.0;1;38.0;42.0;8;0.0;1;1;1;438.0;47.0;0;19.0;0;1;46.0;1;1;8;1;1;16.0;31.0;18.0;4.0;9;41.0;40.0;0;50.0;2;77.0;71.0;2;3;3;2;2;3;38.55555555555556;40.31578947368421;3;2.0;39.888888888888886
36.0;49.0;37.0;32.5;34.0;1;0;1;7;1;16.0;2;35.0;31.0;8;3.0;1;0;1;430.0;40.0;1;19.0;1;0;44.0;1;1;9;1;1;18.0;31.0;18.0;49.0;9;40.0;46.0;0;44.0;2;47.0;73.0;2;3;3;2;2;3;40.27777777777778;35.44736842105263;3;2.0;37.53125
