NOTA_SUELOS;NOTAS_SISC;NOTA_TOP;NOTA_GEOGEO;NOTA_POO;VECES_BD;NOTA_ME;NOTA_ECUA;CAR_CINCO;NOTA_PROGB;NOTA_FOTO;NOTA_CARTO;LITERATURA_ICFES;VECES_CARTO;NOTA_CFJC;VECES_SISC;NCA_CUATRO;NOTA_PROB;NOTA_AGEO;NOTA_BD;NOTA_PRII;NOTA_ECO_UNO;VECES_ME;VECES_EST;NAC_CINCO;NCA_CINCO;NCC_CINCO;EPA_CINCO;EPA_CUATRO;NAP_CINCO;NAA_CINCO;VECES_ECO_UNO;VECES_AGEO;NOTA_EST;NCP_CINCO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;PROMEDIO_CINCO;CREDITOS_ECO_UNO;CREDITOS_EST;CREDITOS_BD;CREDITOS_AGEO;CREDITOS_ME;CREDITOS_SISC;CREDITOS_CARTO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
39;33;40;36;40;1;42;46;2;30;30;42;54.54;1;31;1;17.0;42;30;34;38;31;2;1;7;18.0;18.0;2;2;0;7;1;2;41;0.0;35.0;39.666666666666664;36.05555555555556;37.588235294117645;35.833333333333336;2;2;3;3;2;3;3;2.0;39.86666666666667
35;40;30;39;37;2;41;39;3;30;34;44;55.25;1;30;1;17.0;35;30;30;30;37;2;1;7;18.0;18.0;2;2;0;7;2;1;40;0.0;33.05882352941177;35.666666666666664;35.94444444444444;34.64705882352941;37.111111111111114;2;2;3;3;2;3;3;2.0;39.733333333333334
40;36;40;31;43;1;47;35;1;40;45;46;56.64;1;40;1;17.0;47;31;36;41;31;2;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;38.23529411764706;42.0;38.55555555555556;39.705882352941174;38.166666666666664;2;2;3;3;2;3;3;2.0;39.733333333333334
35;45;40;36;38;1;48;32;0;35;30;39;60.24;1;35;1;17.0;47;35;41;39;39;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;35.0;36.666666666666664;34.111111111111114;41.529411764705884;41.55555555555556;2;2;3;3;2;3;3;3.0;41.266666666666666
37;37;30;32;50;1;47;36;2;50;39;48;54.6;1;45;1;17.0;44;34;30;46;36;1;1;7;18.0;18.0;2;2;0;7;2;3;36;0.0;36.23529411764706;36.666666666666664;39.5;38.294117647058826;38.05555555555556;2;2;3;3;2;3;3;2.0;37.2
17;0;30;0;0;0;0;0;0;10;0;0;50.37;0;40;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;21.529411764705884;34.0;22.75;0.0;0.0;2;2;3;3;2;3;3;2.0;31.0
35;40;30;42;41;1;30;32;0;35;36;42;58.76;1;45;1;17.0;48;30;39;40;34;1;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;33.8235294117647;39.333333333333336;36.166666666666664;41.529411764705884;37.05555555555556;2;2;3;3;2;3;3;3.0;40.2
40;44;40;30;50;1;48;37;1;50;40;45;61.07;1;45;1;17.0;46;37;38;42;36;2;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;40.294117647058826;36.666666666666664;39.94444444444444;40.529411764705884;41.111111111111114;2;2;3;3;2;3;3;3.0;41.53333333333333
44;34;35;33;44;2;30;33;3;50;30;38;50.37;1;45;3;17.0;32;31;31;34;33;1;1;7;18.0;18.0;2;2;0;7;1;3;40;0.0;35.88235294117647;35.0;37.5;35.0;33.77777777777778;2;2;3;3;2;3;3;2.0;36.733333333333334
31;31;33;36;30;1;40;33;2;35;33;41;58.8;1;30;1;17.0;40;42;38;39;47;1;2;7;18.0;18.0;2;2;0;7;3;1;46;0.0;34.1764705882353;35.0;31.0;36.23529411764706;40.111111111111114;2;2;3;3;2;3;3;2.0;38.2
30;39;35;34;43;1;41;37;2;35;38;33;55.4;1;30;2;17.0;44;30;43;37;37;1;1;7;18.0;18.0;2;2;0;7;2;1;44;0.0;34.11764705882353;37.666666666666664;34.888888888888886;39.8235294117647;37.72222222222222;2;2;3;3;2;3;3;2.0;37.266666666666666
30;37;30;34;43;1;40;38;0;35;32;33;61.07;1;35;1;17.0;33;30;36;44;31;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;32.88235294117647;35.0;34.0;37.76470588235294;34.111111111111114;2;2;3;3;2;3;3;2.0;38.2
32;38;30;33;43;2;30;30;3;35;40;37;63.4;1;40;1;17.0;40;30;32;35;35;2;1;7;18.0;18.0;2;2;0;7;1;2;44;0.0;32.05882352941177;37.0;35.833333333333336;37.64705882352941;34.94444444444444;2;2;3;3;2;3;3;2.0;36.93333333333333
35;38;30;36;36;1;30;36;0;36;30;39;58.84;1;45;1;17.0;37;32;30;43;39;1;1;7;18.0;18.0;2;2;0;7;1;1;35;0.0;32.0;34.0;34.833333333333336;37.411764705882355;34.72222222222222;2;2;3;3;2;3;3;2.0;35.666666666666664
42;32;43;35;36;1;41;38;2;30;40;46;61.03;1;30;1;15.0;47;34;47;39;41;1;1;7;18.0;18.0;2;2;0;7;2;2;33;0.0;34.76470588235294;33.0;35.77777777777778;40.6;39.27777777777778;2;2;3;3;2;3;3;1.0;29.1
30;35;35;42;45;1;30;40;1;35;40;36;52.45;1;45;1;17.0;46;33;35;38;31;2;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;33.23529411764706;37.0;37.27777777777778;38.411764705882355;34.72222222222222;2;2;3;3;2;3;3;2.0;38.0
35;39;30;30;50;1;46;40;2;35;45;42;50.37;1;39;1;17.0;34;30;37;35;30;2;1;7;18.0;18.0;2;2;0;7;1;2;42;0.0;31.705882352941178;36.666666666666664;39.666666666666664;34.411764705882355;37.77777777777778;2;2;3;3;2;3;3;3.0;41.06666666666667
40;38;30;30;50;2;33;36;3;30;34;42;52.54;1;43;1;17.0;41;35;36;36;48;2;1;7;18.0;18.0;2;2;0;7;1;3;35;0.0;31.823529411764707;37.666666666666664;38.0;35.705882352941174;38.05555555555556;2;2;3;3;2;3;3;2.0;35.8
35;41;30;33;42;1;32;44;0;40;45;43;50.47;1;40;1;17.0;45;42;40;44;32;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;35.588235294117645;37.0;37.388888888888886;41.411764705882355;39.44444444444444;2;2;3;3;2;3;3;3.0;40.8
35;39;30;33;35;1;49;39;0;45;43;41;58.8;1;45;1;17.0;41;37;37;45;32;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;36.1764705882353;36.666666666666664;38.77777777777778;38.0;39.55555555555556;2;2;3;3;2;3;3;2.0;37.4
32;39;30;35;43;1;30;30;2;35;33;37;61.07;1;40;2;17.0;30;30;36;38;31;1;1;7;18.0;18.0;2;2;0;7;1;2;35;0.0;32.705882352941174;34.666666666666664;33.388888888888886;35.05882352941177;34.333333333333336;2;2;3;3;2;3;3;2.0;34.06666666666667
33;31;40;30;45;1;47;30;1;30;40;43;54.6;1;35;1;17.0;30;42;33;45;32;2;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;32.94117647058823;39.333333333333336;35.388888888888886;38.294117647058826;38.611111111111114;2;2;3;3;2;3;3;2.0;38.86666666666667
30;34;30;31;33;2;31;30;3;30;31;39;46.23;1;30;1;17.0;30;34;34;44;30;2;1;7;18.0;18.0;2;2;0;7;3;1;34;0.0;31.470588235294116;34.666666666666664;32.27777777777778;36.411764705882355;34.05555555555556;2;2;3;3;2;3;3;2.0;35.46666666666667
31;37;42;35;40;1;34;38;1;35;30;41;54.54;1;33;1;17.0;35;32;31;31;30;1;1;7;18.0;18.0;2;2;0;7;2;1;41;0.0;35.35294117647059;36.0;34.0;35.470588235294116;35.166666666666664;2;2;3;3;2;3;3;2.0;38.6
30;33;30;34;45;1;31;35;1;35;35;37;54.54;1;35;1;17.0;36;36;33;41;36;1;1;7;18.0;18.0;2;2;0;7;1;2;35;0.0;32.94117647058823;34.666666666666664;35.5;38.11764705882353;34.5;2;2;3;3;2;3;3;2.0;38.4
35;41;30;37;31;1;40;36;1;40;41;39;50.37;1;30;1;17.0;35;42;35;45;33;1;1;7;18.0;18.0;2;2;0;7;2;1;42;0.0;35.0;37.0;35.05555555555556;38.8235294117647;38.94444444444444;2;2;3;3;2;3;3;2.0;39.93333333333333
30;36;35;37;45;1;45;30;1;35;39;44;54.6;1;31;1;17.0;45;31;31;38;46;1;1;7;18.0;18.0;2;2;0;7;2;1;34;0.0;34.705882352941174;38.0;35.05555555555556;36.88235294117647;37.55555555555556;2;2;3;3;2;3;3;3.0;40.2
30;30;30;30;45;2;42;37;2;40;40;38;48.26;1;40;1;17.0;35;31;40;31;30;1;1;7;18.0;18.0;2;2;0;7;2;1;31;0.0;32.35294117647059;35.666666666666664;36.5;34.94117647058823;34.611111111111114;2;2;3;3;2;3;3;2.0;38.13333333333333
30;35;35;37;40;1;35;37;1;35;40;40;52.97;1;40;1;17.0;35;35;30;36;46;1;1;7;18.0;18.0;2;2;0;7;2;1;41;0.0;33.23529411764706;37.0;34.666666666666664;39.11764705882353;36.888888888888886;2;2;3;3;2;3;3;2.0;38.4
30;38;30;40;30;1;31;30;1;40;30;40;39.08;1;45;1;17.0;46;30;38;33;37;1;1;7;18.0;18.0;2;2;0;7;2;1;39;0.0;34.705882352941174;38.0;31.333333333333332;39.23529411764706;36.22222222222222;2;2;3;3;2;3;3;2.0;39.93333333333333
31;33;30;33;41;1;30;31;3;44;30;36;58.8;1;30;1;17.0;30;33;35;39;38;2;1;7;18.0;18.0;2;2;0;7;2;2;31;0.0;35.529411764705884;36.333333333333336;34.166666666666664;33.94117647058823;33.833333333333336;2;2;3;3;2;3;3;2.0;36.4
35;37;35;31;37;1;30;33;1;45;43;44;60.56;1;50;1;17.0;42;30;38;44;32;1;1;7;18.0;18.0;2;2;0;7;2;1;41;0.0;37.705882352941174;36.666666666666664;36.05555555555556;39.705882352941174;36.27777777777778;2;2;3;3;2;3;3;2.0;38.93333333333333
39;31;30;36;31;1;32;37;0;32;30;39;54.6;1;44;1;17.0;43;34;39;35;31;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;31.647058823529413;37.0;34.27777777777778;37.470588235294116;34.166666666666664;2;2;3;3;2;3;3;2.0;36.06666666666667
35;39;35;31;40;1;45;32;2;30;35;38;48.26;1;45;2;17.0;37;35;34;44;30;2;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;32.64705882352941;40.333333333333336;34.22222222222222;38.94117647058823;37.44444444444444;2;2;3;3;2;3;3;3.0;40.86666666666667
30;44;35;42;50;1;31;34;0;35;36;44;50.37;1;34;1;17.0;37;30;32;37;46;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;35.588235294117645;38.666666666666664;36.55555555555556;40.0;37.666666666666664;2;2;3;3;2;3;3;3.0;42.4
30;35;30;30;35;1;45;39;1;30;40;43;54.54;1;30;1;17.0;45;42;34;42;34;2;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;32.94117647058823;39.0;33.44444444444444;38.35294117647059;39.111111111111114;2;2;3;3;2;3;3;3.0;40.53333333333333
30;38;35;35;39;2;37;34;3;40;34;44;51.14;1;45;1;17.0;32;32;32;35;32;3;1;7;18.0;18.0;2;2;0;7;1;2;40;0.0;35.05882352941177;35.0;35.94444444444444;36.0;36.44444444444444;2;2;3;3;2;3;3;2.0;38.46666666666667
35;45;30;41;39;1;30;42;0;35;42;47;54.6;1;40;1;17.0;46;38;40;47;32;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;34.411764705882355;36.333333333333336;37.388888888888886;42.294117647058826;40.55555555555556;2;2;3;3;2;3;3;3.0;42.06666666666667
35;35;30;37;42;2;31;40;1;40;31;35;50.37;1;50;1;17.0;36;33;38;33;34;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;34.411764705882355;35.666666666666664;37.05555555555556;37.705882352941174;34.833333333333336;2;2;3;3;2;3;3;3.0;40.53333333333333
38;34;30;35;34;1;32;30;2;30;40;34;56.64;1;35;1;17.0;30;31;30;39;31;2;1;7;18.0;18.0;2;2;0;7;2;1;40;0.0;32.05882352941177;33.666666666666664;34.55555555555556;33.1764705882353;32.94444444444444;2;2;3;3;2;3;3;2.0;35.4
30;32;35;37;50;1;40;45;1;50;36;44;54.6;1;50;1;17.0;30;33;37;36;30;2;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;35.588235294117645;35.0;38.611111111111114;35.11764705882353;36.55555555555556;2;2;3;3;2;3;3;2.0;37.8
35;45;40;30;43;1;30;37;0;35;40;42;54.66;1;45;1;17.0;37;30;37;39;35;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;34.705882352941174;37.666666666666664;37.77777777777778;37.8235294117647;37.44444444444444;2;2;3;3;2;3;3;2.0;37.06666666666667
37;39;35;38;40;1;38;36;1;37;32;31;56.64;1;30;1;17.0;39;35;35;32;35;1;1;7;18.0;18.0;2;2;0;7;3;1;31;0.0;32.94117647058823;34.666666666666664;34.55555555555556;36.1764705882353;34.888888888888886;2;2;3;3;2;3;3;2.0;36.333333333333336
35;40;30;39;38;1;39;36;1;35;34;39;46.1;1;40;1;17.0;37;36;39;31;30;1;1;7;18.0;18.0;2;2;0;7;1;3;43;0.0;31.470588235294116;34.666666666666664;35.333333333333336;36.1764705882353;38.111111111111114;2;2;3;3;2;3;3;2.0;35.86666666666667
30;30;30;34;34;1;31;37;1;34;34;34;56.57;1;40;1;17.0;36;40;30;34;42;2;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;34.705882352941174;31.333333333333332;34.0;37.11764705882353;34.888888888888886;2;2;3;3;2;3;3;2.0;36.266666666666666
35;46;45;30;45;1;36;39;0;40;40;45;52.45;1;40;1;17.0;37;40;38;41;38;1;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;40.0;38.333333333333336;39.0;38.529411764705884;41.166666666666664;2;2;3;3;2;3;3;2.0;39.06666666666667
35;32;40;37;35;1;34;38;0;35;40;41;58.84;1;35;1;17.0;43;30;43;35;49;1;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;35.294117647058826;35.0;35.388888888888886;39.35294117647059;38.0;2;2;3;3;2;3;3;3.0;40.46666666666667
36;30;30;34;30;2;33;31;3;30;35;40;61.07;1;31;1;17.0;35;33;32;42;35;3;1;7;18.0;18.0;2;2;0;7;3;1;45;0.0;31.529411764705884;31.0;33.611111111111114;36.588235294117645;35.05555555555556;2;2;3;3;2;3;3;2.0;38.2
35;24;40;32;38;2;36;37;4;40;45;41;52.45;1;35;3;14.0;42;30;12;38;12;2;1;7;10.0;18.0;1;2;3;4;2;1;42;8.0;36.76470588235294;37.333333333333336;36.94444444444444;36.6;27.833333333333332;2;2;3;3;2;3;3;1.0;28.0
36;34;30;39;39;2;38;33;2;45;35;39;52.45;2;47;1;17.0;32;35;36;33;32;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;34.8235294117647;33.666666666666664;35.0;36.705882352941174;35.888888888888886;2;2;3;3;2;3;3;2.0;37.666666666666664
35;37;40;35;39;1;30;42;0;45;35;40;55.25;1;40;1;17.0;44;35;37;38;33;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;37.35294117647059;39.0;37.111111111111114;39.529411764705884;36.388888888888886;2;2;3;3;2;3;3;3.0;40.733333333333334
37;0;31;0;0;0;0;0;0;30;23;0;54.6;0;0;0;2.0;33;0;0;0;0;0;0;0;0.0;0.0;1;2;0;0;0;0;0;0.0;34.8;31.333333333333332;21.90909090909091;33.0;0.0;2;2;3;3;2;3;3;1.0;4.0
30;37;30;34;30;1;36;36;2;45;33;46;52.45;1;40;1;17.0;34;32;35;44;45;1;1;7;18.0;18.0;2;2;0;7;2;2;47;0.0;33.23529411764706;34.333333333333336;33.388888888888886;35.88235294117647;39.22222222222222;2;2;3;3;2;3;3;3.0;41.13333333333333
30;35;30;38;43;1;38;30;2;40;35;41;63.42;1;45;1;17.0;40;32;32;31;32;2;1;7;18.0;18.0;2;2;0;7;2;1;32;0.0;32.94117647058823;34.333333333333336;35.388888888888886;37.35294117647059;34.666666666666664;2;2;3;3;2;3;3;2.0;38.8
47;31;35;33;33;1;30;30;1;50;40;39;58.84;1;45;1;17.0;43;30;37;35;44;1;1;7;18.0;18.0;2;2;0;7;2;1;37;0.0;37.35294117647059;34.333333333333336;36.611111111111114;39.05882352941177;35.166666666666664;2;2;3;3;2;3;3;3.0;42.53333333333333
35;30;30;30;35;1;31;30;2;50;40;41;54.6;1;40;1;17.0;35;30;30;34;30;2;1;7;18.0;18.0;2;2;0;7;1;3;38;0.0;35.588235294117645;36.0;34.833333333333336;33.88235294117647;32.833333333333336;2;2;3;3;2;3;3;2.0;36.2
31;33;35;33;35;1;31;31;2;30;44;43;43.85;1;39;1;17.0;40;35;36;34;34;1;1;7;18.0;18.0;2;2;0;7;2;2;32;0.0;31.470588235294116;32.666666666666664;34.05555555555556;37.529411764705884;35.27777777777778;2;2;3;3;2;3;3;2.0;37.8
30;39;35;37;35;1;30;41;0;30;40;45;48.26;1;45;1;17.0;45;30;36;38;31;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;32.35294117647059;35.0;35.27777777777778;40.76470588235294;36.44444444444444;2;2;3;3;2;3;3;3.0;41.6
35;39;40;30;45;1;35;39;2;30;35;44;51.14;1;40;1;17.0;37;30;36;46;46;2;1;7;18.0;18.0;2;2;0;7;2;1;38;0.0;35.0;33.0;37.111111111111114;37.8235294117647;38.05555555555556;2;2;3;3;2;3;3;2.0;39.333333333333336
32;36;40;40;50;2;38;32;2;35;38;40;56.7;1;38;1;17.0;46;37;39;40;37;1;1;7;18.0;18.0;2;2;0;7;1;3;42;0.0;35.705882352941174;38.333333333333336;38.166666666666664;40.35294117647059;38.333333333333336;2;2;3;3;2;3;3;2.0;36.6
35;35;40;39;50;1;40;30;0;30;35;43;61.03;1;45;1;17.0;44;36;35;36;32;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;33.8235294117647;36.333333333333336;37.72222222222222;39.411764705882355;37.5;2;2;3;3;2;3;3;3.0;40.266666666666666
30;34;40;32;50;1;30;30;1;30;30;38;63.4;1;40;1;17.0;36;30;37;37;34;2;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;32.35294117647059;34.333333333333336;34.388888888888886;36.294117647058826;34.72222222222222;2;2;3;3;2;3;3;2.0;39.86666666666667
31;38;30;30;39;1;30;33;0;30;39;43;52.45;1;31;1;17.0;32;33;33;34;45;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;31.11764705882353;33.666666666666664;33.72222222222222;34.8235294117647;36.94444444444444;2;2;3;3;2;3;3;2.0;36.13333333333333
35;43;35;37;30;1;33;36;0;45;43;40;52.97;1;35;1;17.0;36;35;36;35;30;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;34.11764705882353;35.666666666666664;35.72222222222222;35.35294117647059;36.22222222222222;2;2;3;3;2;3;3;2.0;37.46666666666667
40;38;40;32;45;1;40;40;0;35;40;42;56.7;1;45;1;17.0;48;35;38;42;34;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;36.76470588235294;40.333333333333336;39.44444444444444;42.94117647058823;38.611111111111114;2;2;3;3;2;3;3;3.0;40.86666666666667
35;31;35;30;43;1;30;30;2;35;35;41;62.78;1;35;1;17.0;45;35;38;38;34;2;1;7;18.0;18.0;2;2;0;7;2;1;44;0.0;33.529411764705884;34.333333333333336;33.833333333333336;37.588235294117645;36.166666666666664;2;2;3;3;2;3;3;2.0;37.666666666666664
34;35;30;38;50;1;30;30;2;38;31;34;53.24;1;37;1;17.0;46;37;33;45;32;2;1;7;18.0;18.0;2;2;0;7;1;2;37;0.0;32.705882352941174;32.666666666666664;36.0;39.76470588235294;34.166666666666664;2;2;3;3;2;3;3;2.0;39.0
31;0;34;0;0;0;0;0;0;21;35;0;46.23;0;34;0;1.0;0;0;0;0;45;0;0;1;2.0;2.0;2;2;0;1;1;0;0;0.0;28.705882352941178;35.0;32.833333333333336;38.0;45.0;2;2;3;3;2;3;3;2.0;38.0
30;37;40;34;35;1;36;32;1;40;41;37;61.03;1;35;1;17.0;36;39;39;45;34;2;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;35.0;34.666666666666664;33.166666666666664;39.35294117647059;38.333333333333336;2;2;3;3;2;3;3;3.0;40.8
35;34;40;30;35;1;44;35;1;45;40;36;54.6;1;40;1;17.0;44;33;38;39;31;2;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;37.588235294117645;36.666666666666664;34.166666666666664;38.88235294117647;36.5;2;2;3;3;2;3;3;2.0;39.46666666666667
35;37;35;37;50;1;30;39;0;30;35;38;61.07;1;30;1;17.0;42;30;32;41;39;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;32.35294117647059;36.0;38.888888888888886;38.35294117647059;33.833333333333336;2;2;3;3;2;3;3;3.0;40.06666666666667
19;0;35;0;0;0;0;0;0;9;15;0;47.41;0;2;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;22.58823529411765;34.333333333333336;14.833333333333334;0.0;0.0;2;2;3;3;2;3;3;1.0;17.0
35;37;38;40;30;2;33;31;4;35;31;33;65.43;1;45;1;17.0;35;30;37;33;31;1;2;7;18.0;18.0;2;2;0;7;3;2;34;0.0;35.470588235294116;32.666666666666664;32.77777777777778;34.05882352941177;33.72222222222222;2;2;3;3;2;3;3;2.0;35.266666666666666
36;43;30;38;38;1;36;32;2;40;38;32;50.47;1;36;1;17.0;45;34;41;46;31;1;1;7;18.0;18.0;2;2;0;7;2;2;40;0.0;34.1764705882353;34.333333333333336;35.388888888888886;41.0;36.888888888888886;2;2;3;3;2;3;3;3.0;40.46666666666667
0;0;38;0;0;0;0;0;0;0;0;0;53.89;0;32;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;16.2;33.07692307692308;32.0;4.0;0.0;2;2;3;3;2;3;3;1.0;14.0
30;32;30;37;43;1;38;32;2;40;30;36;52.45;1;47;1;17.0;42;37;36;43;32;1;1;7;18.0;18.0;2;2;0;7;2;2;36;0.0;32.470588235294116;34.333333333333336;34.111111111111114;38.470588235294116;35.27777777777778;2;2;3;3;2;3;3;2.0;36.733333333333334
31;35;34;35;38;1;34;30;0;38;44;32;58.8;1;30;1;17.0;33;32;40;33;30;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;34.23529411764706;35.666666666666664;34.55555555555556;34.64705882352941;34.5;2;2;3;3;2;3;3;2.0;37.86666666666667
39;0;38;0;0;0;0;0;0;23;0;0;57.88;0;18;0;0.0;0;0;0;0;13;0;0;1;0.0;2.0;1;1;1;0;1;0;0;2.0;31.352941176470587;32.333333333333336;33.75;0.0;13.0;2;2;3;3;2;3;3;3.0;42.0
33;30;35;38;43;1;36;40;0;34;37;36;48.37;1;36;1;17.0;36;33;34;34;30;1;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;34.64705882352941;33.0;36.27777777777778;39.294117647058826;32.94444444444444;2;2;3;3;2;3;3;2.0;33.266666666666666
31;0;38;37;31;1;0;36;0;31;41;0;54.6;0;40;0;6.0;44;0;7;18;0;0;0;1;0.0;3.0;1;1;1;0;0;0;0;3.0;37.23529411764706;37.666666666666664;35.94444444444444;28.5;7.0;2;2;3;3;2;3;3;1.0;30.0
30;36;35;40;42;1;37;32;1;36;35;41;46.23;1;38;1;17.0;43;30;30;45;32;2;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;37.588235294117645;35.666666666666664;33.5;39.1764705882353;35.05555555555556;2;2;3;3;2;3;3;2.0;38.0
32;32;42;36;44;1;36;40;1;39;37;38;50.47;1;38;1;17.0;34;38;40;34;32;1;1;7;18.0;18.0;2;2;0;7;1;2;37;0.0;34.94117647058823;33.333333333333336;36.22222222222222;34.411764705882355;36.333333333333336;2;2;3;3;2;3;3;2.0;37.2
35;39;40;33;42;1;37;44;0;40;38;39;54.6;1;47;1;17.0;39;30;42;38;36;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;36.470588235294116;37.333333333333336;38.5;40.0;38.0;2;2;3;3;2;3;3;3.0;41.4
37;34;36;33;45;2;33;37;3;40;35;37;52.83;1;38;1;17.0;43;41;46;42;31;2;1;7;18.0;18.0;2;2;0;7;1;2;40;0.0;36.35294117647059;35.666666666666664;36.333333333333336;37.411764705882355;37.888888888888886;2;2;3;3;2;3;3;2.0;35.0
35;33;30;34;45;2;32;35;2;44;36;37;57.32;1;48;1;17.0;44;37;37;37;33;1;1;7;18.0;18.0;2;2;0;7;1;2;35;0.0;34.64705882352941;35.666666666666664;38.666666666666664;36.1764705882353;35.111111111111114;2;2;3;3;2;3;3;2.0;37.333333333333336
41;38;30;37;31;1;36;31;1;34;39;37;53.5;1;37;1;17.0;30;35;31;32;32;1;1;7;18.0;18.0;2;2;0;7;1;2;34;0.0;31.058823529411764;35.0;33.888888888888886;36.294117647058826;34.833333333333336;2;2;3;3;2;3;3;2.0;36.733333333333334
32;0;33;0;0;0;0;0;0;9;24;0;52.54;0;31;0;0.0;0;0;0;0;20;0;0;1;0.0;2.0;1;1;1;0;1;0;0;2.0;21.818181818181817;30.333333333333332;29.166666666666668;5.0;20.0;2;2;3;3;2;3;3;2.0;36.0
33;33;35;37;34;1;40;38;2;35;40;40;54.54;1;41;1;17.0;34;30;39;35;35;2;1;7;18.0;18.0;2;2;0;7;1;2;38;0.0;34.94117647058823;40.333333333333336;36.05555555555556;39.470588235294116;36.22222222222222;2;2;3;3;2;3;3;2.0;39.6
44;33;35;32;40;1;38;30;1;33;37;39;56.52;1;47;1;17.0;30;38;37;35;35;1;1;7;18.0;18.0;2;2;0;7;1;2;42;0.0;34.0;35.666666666666664;36.72222222222222;35.88235294117647;37.27777777777778;2;2;3;3;2;3;3;2.0;36.53333333333333
31;35;35;42;30;1;38;36;0;30;40;36;56.64;1;38;1;17.0;45;31;33;43;41;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;33.64705882352941;34.666666666666664;33.22222222222222;41.470588235294116;35.833333333333336;2;2;3;3;2;3;3;2.0;38.2
39;38;32;37;43;1;30;30;1;30;30;38;52.54;1;33;1;17.0;32;36;33;41;30;1;1;7;18.0;18.0;2;2;0;7;1;2;49;0.0;33.94117647058823;34.333333333333336;34.5;38.0;36.27777777777778;2;2;3;3;2;3;3;2.0;36.13333333333333
30;35;37;40;31;2;35;31;3;30;32;33;52.97;1;40;1;17.0;35;31;37;35;33;2;1;7;18.0;18.0;2;2;0;7;2;1;40;0.0;32.76470588235294;36.0;32.44444444444444;36.05882352941177;34.666666666666664;2;2;3;3;2;3;3;2.0;38.13333333333333
30;0;33;0;43;1;0;0;0;33;30;0;56.7;0;34;0;0.0;0;0;24;0;19;0;0;2;0.0;5.0;1;1;2;0;1;0;0;5.0;32.05882352941177;37.0;34.77777777777778;0.0;22.0;2;2;3;3;2;3;3;2.0;40.0
45;34;33;40;40;2;40;32;2;41;35;34;56.7;1;33;1;17.0;33;31;35;41;30;2;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;36.8235294117647;34.666666666666664;36.22222222222222;36.88235294117647;34.55555555555556;2;2;3;3;2;3;3;2.0;34.733333333333334
31;39;40;36;47;1;32;34;0;35;38;38;54.57;1;46;1;17.0;45;30;30;38;30;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;35.0;41.0;36.27777777777778;39.1764705882353;34.611111111111114;2;2;3;3;2;3;3;2.0;37.86666666666667
35;39;30;37;42;1;33;40;0;41;33;43;48.37;1;33;1;17.0;41;30;38;35;30;1;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;33.35294117647059;35.0;35.0;35.1764705882353;35.44444444444444;2;2;3;3;2;3;3;2.0;36.86666666666667
