CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_TRES;NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;PROMEDIO_CINCO;NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;VECES_F_ING_SOF;VECES_REDES_COM_DOS;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NCP_SEIS;NOTA_GI_DOS;PROMEDIO_SEIS;NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
60.51;62.94;10;58.6;46.66;399.87;56.41;36.333333333333336;30.0;35.0;40.0;7;0;45.0;35.0;35.0;1;7;15.0;15.0;1;0.0;0;1;0.0;0;7.642857142857143;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;5;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;50.0;4.0
68.39;61.66;19;69.65;82.67;474.0;64.91;44.111111111111114;35.0;40.0;45.0;9;0;50.0;50.0;45.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;40.73684210526316;39.0;38.0;32.0;30.0;48.0;1;49;1;7;1;18.0;1;31.0;8;37.0;42.0;35.0;38.0;44.0;45;1;1;18.0;7;37.0;7;36.94444444444444;30.0;37.0;44.0;44.0;40.0;34.0;1;1;1;1;38.0;43.0;50.0;50.0;42.0;50;1;1;44.0;1;1;1;1;1;0;39.10526315789474;40.0;50;43.0;41.0;48;1;42.0;50;1;1;1;1;0.0;50.0;45.611111111111114;50.0;44.0;43.0;48.0;45.0;1;1;1;0;1;47.25;4.0
68.39;65.57;11;58.6;72.45;475.08;73.83;28.64814814944445;25.66666667;35.0;40.0;6;2;30.0;16.66666667;40.0;3;9;18.0;9.0;1;13.0;3;3;42.0;1;30.41176470647059;40.0;34.0;31.0;8.0;0.0;1;17;1;5;1;11.0;1;31.0;7;0.0;0.0;0.0;0.0;0.0;50;0;0;16.0;4;0.0;6;26.625;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;29.5;0.0;0.0;0.0;0.0;0;2;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;2.0;0.0;29.5;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;46.0;4.0
79.26;61.66;8;55.92;78.83;458.61;65.03;37.77777777777778;30.0;35.0;40.0;9;0;45.0;35.0;45.0;1;9;18.0;18.0;1;35.0;0;1;50.0;1;35.078947368421055;40.0;38.0;30.5;33.0;34.0;2;41;1;6;1;13.0;1;35.0;8;40.0;39.0;43.0;38.0;43.0;50;1;1;18.0;7;40.0;7;35.52777777777778;33.0;30.0;36.0;43.0;36.0;32.0;1;1;1;1;30.0;43.0;48.0;46.0;43.0;50;1;1;43.0;1;1;1;1;1;0;35.526315789473685;41.0;41;30.0;31.0;44;1;47.0;43;1;1;1;1;0.0;50.0;43.77777777777778;46.0;43.0;30.0;48.0;48.0;1;1;1;1;1;40.25;3.0
69.01;55.62;20;69.65;59.52;441.35;59.4;36.94444444444444;32.5;35.0;40.0;9;1;45.0;30.0;35.0;1;9;18.0;18.0;1;44.0;0;2;37.0;1;34.078947368421055;38.0;42.0;39.0;31.0;37.0;1;45;1;7;1;16.0;1;33.0;8;44.0;32.0;38.0;41.0;44.0;50;1;1;18.0;7;33.0;7;37.5;46.0;41.0;43.0;37.0;27.0;30.0;2;1;1;1;47.0;36.0;42.0;41.0;42.0;45;1;1;44.0;1;1;1;1;1;1;38.26315789473684;35.0;50;29.5;39.0;45;2;43.0;44;1;1;1;1;0.0;45.0;42.22222222222222;47.0;42.0;38.0;47.0;45.0;1;1;1;1;1;42.625;3.0
74.62;68.41;11;72.69;72.45;449.71;53.5;33.361111111111114;30.0;40.0;35.0;8;1;35.0;27.5;35.0;2;9;18.0;15.0;1;35.0;1;1;38.0;1;35.1578947368421;38.0;36.0;36.0;30.0;43.0;1;45;1;7;1;16.0;2;29.0;8;41.0;41.0;30.0;37.0;42.0;50;1;1;18.0;6;32.0;7;35.833333333333336;38.0;35.0;35.5;38.0;31.0;35.0;1;1;2;1;35.0;36.0;40.0;40.0;35.0;47;1;1;31.0;1;1;1;1;1;1;36.5;38.0;50;37.0;44.0;45;1;43.0;43;1;1;1;1;0.0;47.0;37.888888888888886;50.0;43.0;42.0;47.0;45.0;1;1;1;1;1;46.875;4.0
79.26;56.82;8;61.28;64.44;457.79;56.55;35.44444444444444;30.0;40.0;30.0;9;0;40.0;30.0;45.0;1;9;18.0;18.0;1;43.0;0;1;42.0;1;37.736842104736844;42.0;36.0;33.0;27.0;42.0;1;44;1;7;1;16.0;2;33.0;8;42.0;42.0;38.0;26.5;45.0;50;1;1;18.0;6;30.0;7;35.72222222222222;44.0;33.0;48.0;47.0;37.0;31.0;1;1;1;1;48.0;33.0;47.0;47.0;35.0;47;1;1;33.0;1;1;1;1;1;1;40.36842105263158;36.0;50;35.0;44.0;45;1;47.0;41;1;1;1;1;0.0;47.0;41.111111111111114;50.0;38.0;35.0;49.0;45.0;1;1;1;1;1;43.375;3.0
75.41;53.73;7;55.09;69.14;453.92;70.87;31.583333333333332;25.5;35.0;30.0;7;2;30.0;26.5;40.0;2;9;18.0;11.0;1;36.0;2;4;45.0;1;36.18421052631579;39.0;42.0;22.5;25.66666667;43.0;2;42;1;7;1;16.0;3;35.0;8;44.0;37.0;35.0;38.0;41.0;50;1;1;18.0;5;31.0;7;34.638888889444445;28.0;38.0;48.0;45.0;26.5;33.0;2;2;1;1;45.0;34.0;32.33333333;39.0;40.0;47;1;3;31.0;1;1;1;1;1;2;36.55263157894737;40.0;50;35.0;34.0;45;1;42.0;42;1;1;1;1;0.0;47.0;38.20370370333333;50.0;43.0;45.0;50.0;43.0;1;1;1;1;1;41.625;3.0
55.62;52.54;18;47.48;66.99;406.24;62.11;34.333333333333336;25.0;30.0;40.0;8;1;40.0;35.0;40.0;1;9;18.0;14.0;1;30.0;1;2;38.0;1;33.68421052631579;45.0;35.0;31.0;30.0;37.0;1;38;1;6;1;13.0;1;33.0;8;43.0;40.0;34.0;24.0;39.0;50;1;1;18.0;7;30.0;7;34.833333333333336;30.0;30.0;45.0;45.0;31.0;30.0;1;2;1;1;38.0;33.0;44.0;40.0;37.0;45;1;1;33.0;1;1;1;1;1;2;35.05263157894737;38.0;48;23.5;41.0;38;2;39.0;38;1;1;1;1;0.0;45.0;38.388888888888886;44.0;44.0;34.5;48.0;46.0;1;1;2;0;1;42.75;3.0
71.35;59.21;5;68.87;66.48;462.02;62.11;35.24074074000001;23.33333333;35.0;40.0;8;1;45.0;30.0;45.0;1;9;18.0;14.0;1;37.0;1;3;42.0;1;33.63157894736842;45.0;17.5;25.0;29.5;37.0;3;41;2;6;1;13.0;2;28.0;8;45.0;38.0;33.0;31.0;42.0;50;1;1;18.0;3;36.0;7;30.333333333333332;31.0;32.0;44.0;36.0;30.0;23.0;1;1;1;3;39.0;29.5;45.0;43.0;50.0;50;1;1;34.0;1;1;2;1;1;1;33.89473684210526;43.0;45;29.5;31.0;33;2;33.0;45;1;1;1;1;3.0;45.0;40.97222222222222;49.0;44.0;32.0;38.0;44.0;1;1;1;1;1;45.5;4.0
110.39;77.13;14;63.88;61.2;480.41;64.72;41.22222222222222;41.0;40.0;45.0;9;0;50.0;34.0;32.0;1;9;18.0;18.0;1;41.0;0;1;45.0;1;37.857142857142854;34.0;41.0;30.0;32.0;0.0;1;0;1;5;1;14.0;1;33.0;5;42.0;37.0;31.0;32.0;0.0;0;1;0;14.0;5;38.0;5;34.0;35.0;30.0;44.0;36.0;0.0;0.0;0;1;1;0;36.0;0.0;0.0;0.0;40.0;0;1;0;40.0;1;0;0;1;0;0;36.27272727272727;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;38.857142857142854;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;31.0;2.0
64.12;79.81;2;62.09;83.48;465.36;70.13;32.50000000055556;31.0;18.0;37.0;6;3;24.66666667;39.0;44.0;1;9;18.0;14.0;4;35.0;3;1;30.0;1;34.473684210526315;33.0;31.5;30.0;35.0;45.0;1;40;2;7;2;16.0;1;36.0;8;36.0;45.0;29.0;40.0;43.0;50;1;1;18.0;7;48.0;7;35.19444444444444;41.0;36.0;40.0;36.0;41.0;31.0;1;1;1;1;46.0;43.0;45.0;41.0;39.0;50;1;1;40.0;1;1;1;1;1;0;38.1578947368421;37.0;0;40.0;38.0;35;1;36.0;31;1;1;1;1;0.0;50.0;43.44444444444444;46.0;40.0;38.0;42.0;39.0;1;1;1;0;1;35.375;2.0
76.37;50.86;9;58.75;56.77;419.71;56.18;39.05555555555556;30.0;36.0;42.0;9;0;50.0;37.0;42.0;1;9;18.0;18.0;1;40.0;0;1;50.0;1;38.36842105263158;34.0;39.0;31.0;27.66666667;38.0;1;47;1;8;1;19.0;3;32.0;8;44.0;40.0;35.0;32.0;38.0;0;1;1;18.0;6;33.0;7;34.83333333388889;28.5;38.0;40.0;41.0;34.0;37.0;1;2;1;1;30.0;23.0;49.0;41.0;46.0;50;1;1;27.0;1;1;2;2;1;1;37.28947368421053;41.0;0;40.0;40.0;44;1;28.5;45;1;1;1;2;6.0;50.0;37.388888888888886;46.0;43.0;40.0;42.0;47.0;1;1;1;0;1;35.0;2.0
69.96;77.13;10;53.24;50.15;415.3;62.45;31.624999999375;30.0;30.0;35.0;7;1;34.0;20.33333333;39.0;3;8;16.0;13.0;1;0.0;1;1;41.0;0;29.34375;0.0;0.0;0.0;24.0;0.0;0;0;0;3;0;7.0;1;0.0;6;0.0;0.0;0.0;0.0;0.0;0;0;0;3.0;0;0.0;1;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;33.0;2.0
72.11;70.18;20;71.7;54.54;427.46;60.16;28.97222222222222;24.5;33.0;39.0;5;3;24.5;32.5;43.0;2;9;18.0;9.0;1;17.0;4;2;9.0;1;32.23684210526316;32.0;32.0;34.0;31.0;19.0;1;40;1;5;1;11.0;1;34.0;8;35.0;45.0;33.0;34.0;0.0;50;1;0;18.0;6;31.0;7;31.944444444444443;28.0;27.5;48.0;38.0;0.0;29.5;1;2;1;2;21.5;0.0;41.0;31.0;42.0;0;2;1;30.0;1;0;0;1;1;3;27.941176470588236;11.5;0;14.0;0.0;30;2;0.0;0;2;1;0;0;2.0;0.0;32.666666666666664;0.0;0.0;30.0;31.0;0.0;0;0;1;0;0;30.0;1.0
87.61;59.9;6;51.93;56.66;418.55;58.25;37.166666666666664;31.0;38.0;40.0;9;1;48.0;37.0;42.0;1;9;18.0;18.0;1;32.0;0;1;36.0;2;33.23684210526316;41.0;29.0;35.0;18.0;42.0;1;39;2;6;1;13.0;3;36.0;8;33.0;40.0;34.0;32.0;38.0;50;1;1;18.0;5;30.0;7;33.22222222222222;31.0;34.0;40.0;31.0;33.0;37.0;1;1;1;1;39.0;32.0;30.0;39.0;38.0;45;1;1;38.0;1;1;1;1;1;1;35.31578947368421;42.0;50;41.0;26.5;40;1;32.0;40;1;1;1;1;0.0;45.0;37.55555555555556;46.0;40.0;32.0;42.0;41.0;1;1;1;1;1;40.2;3.0
79.59;71.53;11;62.09;66.12;427.9;50.41;38.111111111111114;40.0;34.0;41.0;8;0;43.0;45.0;43.0;1;9;18.0;16.0;1;10.0;1;1;43.0;1;36.63157894736842;34.0;30.0;30.0;32.0;40.0;1;37;1;7;1;17.0;1;35.0;8;30.0;38.0;35.0;30.0;44.0;48;1;1;18.0;7;30.0;7;33.5;37.0;32.0;40.0;40.0;29.0;0.0;2;1;1;0;0.0;38.0;33.5;42.0;36.0;0;0;2;27.5;1;0;1;2;1;1;35.285714285714285;34.0;0;32.0;0.0;43;1;42.0;44;1;1;0;1;3.0;0.0;35.5;0.0;0.0;32.0;42.0;26.0;0;0;1;0;2;30.625;2.0
76.65;59.9;20;54.13;53.09;412.59;54.32;37.27777777777778;27.0;37.0;42.0;8;1;36.0;40.0;43.0;1;9;18.0;14.0;1;37.0;1;2;46.0;1;34.473684211052635;32.5;33.0;31.0;18.0;42.0;1;44;1;7;2;16.0;2;32.5;8;43.0;30.0;37.0;36.0;44.0;50;1;1;18.0;6;35.0;7;32.25;42.0;35.0;49.0;39.0;30.0;0.0;1;1;1;1;39.0;40.0;45.0;40.0;40.0;0;1;1;44.0;1;0;1;1;1;0;33.578947368421055;39.0;0;37.0;32.0;41;1;45.0;35;1;1;1;1;0.0;0.0;41.333333333333336;32.0;0.0;31.0;48.0;43.0;1;1;1;0;1;40.75;3.0
74.79;66.03;5;51.3;55.44;416.15;60.38;34.22222222222222;28.0;33.0;37.0;7;2;43.0;27.0;39.0;2;9;18.0;11.0;1;37.0;2;3;40.0;1;34.05263157894737;39.0;36.0;27.5;18.5;43.0;2;42;1;7;1;16.0;2;30.0;8;42.0;38.0;31.0;30.0;40.0;40;1;1;18.0;5;32.0;7;32.44444444444444;38.0;41.0;42.0;45.0;37.0;29.5;1;1;1;2;30.0;30.5;42.0;44.0;34.0;0;1;1;45.0;1;0;2;1;1;1;39.078947368421055;35.0;0;39.0;38.0;36;1;37.0;37;1;1;1;1;0.0;0.0;38.03333333333333;32.0;41.0;44.0;47.0;38.0;1;1;1;0;1;40.666666666666664;3.0
73.85;85.05;20;53.82;63.72;412.76;56.23;41.72222222222222;40.0;34.0;43.0;9;0;47.0;44.0;43.0;1;9;18.0;18.0;1;34.0;0;1;50.0;1;38.94736842105263;32.0;35.0;33.0;38.0;37.0;1;46;1;8;1;19.0;1;30.0;8;33.0;39.0;28.0;25.5;42.0;0;1;1;18.0;7;35.5;7;35.44444444444444;43.0;38.0;41.0;39.0;40.0;0.0;1;1;1;0;35.0;39.0;35.0;43.0;36.0;0;1;1;41.0;1;0;1;1;1;0;40.285714285714285;38.0;0;32.0;0.0;45;1;47.0;43;1;1;0;1;0.0;0.0;38.733333333333334;0.0;40.0;20.0;32.5;42.0;1;0;1;1;1;35.125;2.0
74.79;47.58;5;49.94;52.28;395.97;54.35;32.5;28.0;31.0;40.0;6;2;35.0;24.0;42.0;2;9;18.0;9.0;1;26.0;3;2;45.0;1;32.30555555555556;40.0;36.0;30.0;42.0;35.0;1;35;1;6;1;15.0;1;34.0;7;22.5;35.0;32.0;35.0;37.0;0;1;1;18.0;7;36.5;7;35.888888888888886;37.0;19.0;36.0;36.0;28.0;0.0;2;1;1;0;43.0;36.0;38.0;32.0;31.0;0;1;1;32.0;1;0;1;1;1;2;31.75;40.0;0;32.0;34.0;39;1;34.0;0;1;1;1;1;0.0;0.0;34.93333333333333;0.0;23.0;25.0;46.0;0.0;2;0;2;0;0;20.4166666675;1.0
69.18;55.84;4;60.0;46.0;409.27;60.56;16.454545454545453;0.0;18.0;19.0;1;0;9.0;10.0;32.0;1;6;11.0;1.0;1;0.0;5;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;13.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;41.0;3.0
69.96;69.93;10;73.69;55.8;423.0;58.25;38.611111111111114;31.0;40.0;46.0;8;1;43.0;42.0;42.0;1;9;18.0;17.0;1;36.0;1;1;24.0;1;36.81578947368421;22.5;46.0;23.66666667;31.0;43.0;3;42;1;7;2;16.0;1;32.0;8;45.0;37.0;39.0;30.0;42.0;40;1;1;18.0;5;37.0;7;34.05555555611111;36.0;40.0;41.0;39.0;39.0;40.0;1;1;1;1;41.0;36.0;47.0;43.0;41.0;45;1;1;40.0;1;1;1;1;1;0;39.68421052631579;37.0;50;36.0;37.0;44;1;41.0;44;1;1;1;1;0.0;45.0;41.666666666666664;46.0;34.0;30.0;46.0;41.0;1;1;1;1;1;41.75;3.0
69.96;54.45;22;59.89;66.12;407.57;60.29;10.2;1.0;16.0;2.0;1;0;18.0;13.0;31.0;1;7;15.0;1.0;1;0.0;6;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;40.0;2.0
76.65;53.32;15;51.9;53.09;401.92;52.42;42.166666666666664;40.0;42.0;45.0;9;0;43.0;43.0;34.0;1;9;18.0;18.0;1;42.0;0;1;45.0;1;36.8421052631579;42.0;36.0;31.0;37.0;39.0;1;42;1;8;1;19.0;1;32.5;8;33.0;39.0;42.0;40.0;44.0;50;1;1;18.0;7;34.0;7;36.416666666666664;34.0;34.0;36.0;42.0;30.0;30.0;1;1;1;1;41.0;32.0;33.0;37.0;36.0;50;1;1;37.0;1;1;1;1;1;0;35.1578947368421;35.0;50;35.0;38.0;36;1;32.0;36;1;1;1;1;0.0;50.0;38.22222222222222;40.0;29.5;32.0;39.0;25.0;2;1;1;0;3;38.666666666666664;2.0
64.12;62.13;10;57.23;59.17;411.91;58.33;37.111111111111114;30.0;36.0;41.0;9;1;41.0;35.0;45.0;2;9;18.0;18.0;1;37.0;0;1;43.0;1;35.368421053157896;42.0;47.0;31.0;30.0;46.0;2;40;1;7;1;16.0;1;31.0;8;37.0;42.0;33.0;41.0;42.0;50;1;1;18.0;7;34.0;7;37.388888888888886;38.0;37.0;40.0;39.0;42.0;36.0;1;1;1;1;50.0;37.0;49.0;37.0;44.0;50;1;1;32.0;1;1;1;1;1;0;39.31578947368421;41.0;48;35.0;44.0;41;2;44.0;43;1;1;1;1;0.0;50.0;41.888888888888886;49.0;38.0;46.0;50.0;45.0;1;1;1;1;1;40.25;3.0
72.36;48.86;5;56.34;52.9;405.51;55.41;38.18181818181818;0.0;43.0;33.0;6;0;43.0;37.0;44.0;1;6;11.0;11.0;1;0.0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;46.0;4.0
64.12;62.94;11;51.88;57.63;391.58;58.33;34.111111111111114;33.0;38.0;29.0;8;1;35.0;31.0;46.0;1;9;18.0;15.0;1;37.0;1;1;38.0;1;35.36842105210526;14.0;30.0;33.0;35.0;47.0;1;45;1;7;3;16.0;1;30.0;8;32.0;35.0;41.0;44.0;44.0;50;1;1;18.0;6;26.5;7;33.111111111111114;38.0;35.0;46.0;39.0;35.0;35.0;1;1;1;1;32.0;38.0;45.0;37.0;40.0;50;1;1;41.0;1;1;1;1;1;0;38.78947368421053;37.0;45;45.0;39.0;37;1;36.0;40;1;1;1;1;0.0;50.0;40.666666666666664;48.0;37.0;30.0;36.0;45.0;1;1;1;0;1;37.25;2.0
70.78;54.45;10;51.88;66.12;410.57;60.38;37.833333333333336;30.0;37.0;37.0;9;0;45.0;45.0;42.0;1;9;18.0;18.0;1;34.0;0;1;36.0;1;34.21052631526316;31.0;19.33333333;20.0;21.0;31.0;2;35;3;7;2;16.0;3;21.5;8;45.0;40.0;38.0;40.0;31.0;50;1;1;18.0;3;34.0;7;24.416666666111112;42.0;32.5;45.0;35.0;42.0;39.0;1;1;1;1;45.0;32.0;45.0;32.0;33.0;50;1;1;40.0;1;1;1;1;1;1;39.55263157894737;45.0;50;39.0;42.0;39;1;37.0;41;1;1;1;1;0.0;50.0;39.333333333333336;45.0;31.0;35.0;43.0;41.0;1;1;1;0;1;44.5;3.0
65.46;73.93;3;61.6;50.78;387.5;56.37;35.833333333333336;33.0;30.0;39.0;9;0;38.0;32.0;43.0;1;9;18.0;18.0;1;34.0;0;1;44.0;1;38.31578947368421;36.0;32.0;35.0;30.0;47.0;1;42;1;8;1;19.0;3;30.5;8;42.0;42.0;36.0;34.0;38.0;50;1;1;18.0;7;31.5;7;35.138888888888886;34.0;35.0;45.0;39.0;35.0;34.0;1;1;1;1;49.0;36.0;50.0;43.0;36.0;48;1;1;44.0;1;1;1;1;1;0;37.526315789473685;46.0;50;36.0;40.0;40;1;45.0;40;1;1;1;1;0.0;50.0;43.5;50.0;35.0;40.0;48.0;46.0;1;1;1;0;1;43.0;3.0
64.12;71.53;10;59.32;50.15;405.41;64.85;31.11111111111111;30.0;38.0;35.0;8;0;43.0;30.0;41.0;1;9;18.0;16.0;1;0.0;1;1;37.0;1;34.294117647058826;24.0;45.0;27.0;18.0;41.0;2;37;1;6;2;14.0;3;31.0;7;42.0;38.0;36.0;32.0;0.0;50;1;0;18.0;4;28.5;7;31.5;33.0;36.0;39.0;31.0;6.333333333;0.0;3;1;1;2;38.0;35.0;0.0;40.0;31.0;0;1;0;21.0;1;0;1;2;1;2;23.823529411705884;42.0;40;38.0;0.0;0;1;0.0;0;1;0;0;0;3.0;0.0;32.76923076923077;0.0;13.5;39.0;0.0;0.0;2;0;1;0;0;12.0;1.0
72.11;57.27;11;47.62;52.62;387.04;56.18;30.962962962222225;15.33333333;40.0;34.0;8;1;40.0;30.0;43.0;1;9;18.0;14.0;1;34.0;1;3;36.0;1;33.76923076923077;5.5;30.0;0.0;0.0;0.0;0;0;1;4;2;10.0;0;0.0;5;31.0;0.0;0.0;0.0;0.0;0;0;0;5.0;1;0.0;2;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;38.0;2.0
67.28;65.57;4;47.96;48.76;385.76;58.33;31.212962962777777;33.0;19.33333333;40.0;6;2;43.0;26.5;43.0;2;9;18.0;12.0;3;0.0;3;1;42.0;1;32.8235294117647;38.0;42.0;32.0;32.5;33.0;1;32;1;6;1;15.0;2;32.0;7;42.0;38.0;30.0;27.5;39.0;40;1;1;18.0;7;32.0;7;34.52777777777778;36.0;36.0;41.0;35.0;37.0;30.0;1;1;1;1;42.0;37.0;42.0;35.0;35.5;0;1;1;18.5;2;0;1;2;1;0;35.88235294117647;46.0;0;37.0;0.0;31;1;18.0;37;1;1;0;2;3.0;0.0;34.03333333333333;34.0;0.0;41.0;47.0;0.0;0;1;1;0;0;40.0;2.0
67.28;81.98;5;55.79;63.72;398.89;54.35;35.833333333333336;30.0;43.0;35.0;9;0;45.0;33.0;40.0;1;9;18.0;18.0;1;30.0;0;1;47.0;1;38.421052631578945;44.0;34.0;30.0;32.0;45.0;1;37;1;8;1;19.0;1;33.0;8;35.0;31.0;35.0;29.0;43.0;43;1;1;18.0;7;32.0;7;35.5;36.0;33.0;41.0;37.0;30.0;30.0;1;1;1;2;40.0;36.0;30.0;40.0;43.0;50;1;1;30.0;1;1;1;1;1;1;35.578947368421055;36.0;40;30.0;40.0;33;1;41.0;43;1;1;1;1;0.0;50.0;38.55555555555556;42.0;47.0;42.0;45.0;44.0;1;1;1;0;1;41.5;3.0
60.2;54.64;7;54.13;47.66;385.23;51.71;28.233333333333334;31.0;40.0;7.5;5;3;44.0;32.0;19.0;2;7;15.0;11.0;1;0.0;2;1;0.0;0;11.545454545545454;0.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;4;0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;50.0;4.0
