PROMEDIO_TRES;PROMEDIO_DOS;NOTA_INT;NCA_DOS;NCA_TRES;NOTA_FIS_DOS;PG_ICFES;NOTA_FIS_TRES;BIOLOGIA_ICFES;VECES_FIS_TRES;CON_MAT_ICFES;PROMEDIO_UNO;FISICA_ICFES;NOTA_EL_UNO;NOTA_DEM;NAA_TRES;VECES_INT;NAA_DOS;NOTA_CIR_DOS;VECES_CIR_DOS;NAC_TRES;NAP_TRES;NCC_TRES;EPA_TRES;CAR_TRES;VECES_EL_UNO;VECES_MULTI;NCP_TRES;NOTA_EE_UNO;VECES_DEM;VECES_ECUA;NOTA_ECUA;CAR_DOS;NOTA_MULTI;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_EL_UNO;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
23.11111111111111;28.235294117647058;29.0;9.0;2.0;31.0;388.0;0.0;58.0;0;65.0;31.071428571428573;66.0;7.0;25.0;1;2;3;28.0;1;4;3;9.0;1;1;1;0;7.0;39.0;2;0;0.0;3;0.0;3;3;3;1.0;22.25
33.52777777777778;33.794117647058826;36.0;11.0;15.0;37.0;402.0;36.0;53.0;1;59.0;33.08333333428571;69.0;30.0;30.0;6;1;4;36.0;1;7;1;18.0;2;1;1;1;3.0;49.0;1;2;25.5;2;31.0;3;3;3;2.0;34.205882352941174
36.666666666666664;32.529411764705884;30.0;17.0;18.0;30.0;404.0;41.0;49.0;1;71.0;39.857142857142854;55.0;31.0;44.0;7;1;6;30.0;1;7;0;18.0;2;0;1;1;0.0;50.0;1;1;37.0;0;33.0;3;3;3;2.0;39.11764705882353
5.666666666666667;9.75;5.0;0.0;0.0;0.0;411.0;0.0;51.0;0;60.0;33.464285714285715;63.0;0.0;17.0;0;1;0;0.0;0;2;2;3.0;1;0;0;0;3.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;16.0
32.91666666722222;34.76470588235294;31.0;17.0;12.0;33.0;409.0;33.0;51.0;1;64.0;35.214285714285715;59.0;27.66666667;32.0;5;1;6;29.5;2;7;2;18.0;2;2;3;1;6.0;43.0;1;1;38.0;0;30.0;3;3;3;2.0;35.705882352941174
25.666666666666668;21.235294117647058;13.5;2.0;4.0;19.0;423.0;0.0;59.0;0;75.0;34.642857142857146;52.0;0.0;43.0;2;2;1;37.0;1;3;1;6.0;1;0;0;0;2.0;0.0;1;0;0.0;6;0.0;3;3;3;1.0;19.5
34.916666666666664;33.6764705882353;27.5;14.0;15.0;36.0;412.0;38.0;60.0;1;65.0;36.57142857142857;62.0;29.5;34.0;6;2;5;31.0;1;7;1;18.0;2;1;2;1;3.0;46.0;1;1;39.0;1;30.0;3;3;3;2.0;36.88235294117647
13.0;20.38235294117647;25.5;2.0;1.0;15.0;413.0;0.0;59.0;0;68.0;35.214285714285715;52.0;0.0;39.0;1;2;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;4;0.0;3;3;3;1.0;10.5
17.333333333333332;32.1764705882353;31.0;14.0;4.0;34.0;398.0;0.0;48.0;0;64.0;38.642857142857146;63.0;0.0;39.0;2;1;5;0.0;0;4;2;9.0;1;0;0;1;5.0;0.0;1;1;31.0;3;8.0;3;3;3;1.0;30.0
0.0;26.875;0.0;5.0;0.0;0.0;419.0;0.0;63.0;0;57.0;30.142857142857142;62.0;0.0;0.0;0;0;2;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;30.0
11.333333333333334;6.5;0.0;0.0;1.0;0.0;408.0;0.0;69.0;0;75.0;25.749999999285713;56.0;0.0;34.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;1;0.0;3;3;3;1.0;7.0
10.333333333333334;15.363636363636363;0.0;0.0;1.0;0.0;405.0;0.0;58.0;0;63.0;31.714285714285715;65.0;0.0;31.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;2;0.0;3;3;3;1.0;2.5
0.0;16.75;11.0;0.0;0.0;26.0;407.67;0.0;56.34;0;68.85;36.42857142857143;55.49;0.0;0.0;0;1;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;25.0
0.0;6.0;0.0;0.0;0.0;0.0;403.0;0.0;51.0;0;57.0;18.02380952292857;65.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;23.0
10.5;27.727272727272727;0.0;5.0;1.0;0.0;403.0;0.0;41.0;0;68.0;30.071428571428573;60.0;0.0;31.5;1;0;2;0.0;0;2;1;3.0;1;1;0;0;2.0;0.0;2;0;0.0;3;0.0;3;3;3;2.0;30.5
0.0;9.0;0.0;0.0;0.0;0.0;404.0;0.0;46.0;0;68.0;32.285714285714285;54.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;16.2
34.75;30.147058823529413;30.0;11.0;12.0;36.0;405.0;23.0;63.0;2;68.0;34.57142857142857;60.0;36.0;44.0;5;1;4;28.5;2;7;2;18.0;2;2;1;1;6.0;41.0;1;1;39.0;2;40.0;3;3;3;2.0;35.43137254941176
3.0;21.363636363636363;0.0;5.0;0.0;0.0;392.0;0.0;59.0;0;63.0;29.464285714285715;65.0;0.0;9.0;0;0;2;0.0;0;2;2;3.0;1;0;0;0;3.0;0.0;1;0;0.0;2;0.0;3;3;3;1.0;30.0
0.0;6.214285714285714;0.0;0.0;0.0;0.0;407.0;0.0;55.0;0;57.0;31.285714285714285;66.0;0.0;0.0;0;1;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;7.0
0.0;17.714285714285715;23.5;2.0;0.0;0.0;400.0;0.0;51.0;0;68.0;30.14285714357143;56.0;0.0;0.0;0;2;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;4;0.0;3;3;3;1.0;8.0
13.0;25.285714285714285;30.0;6.0;1.0;0.0;406.0;0.0;63.0;0;68.0;34.07142857142857;56.0;0.0;39.0;1;1;2;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;2.0;32.8
12.666666666666666;17.545454545454547;0.0;2.0;1.0;0.0;396.0;0.0;58.0;0;66.0;29.928571428571427;63.0;0.0;38.0;1;0;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;13.0
35.47222222222222;29.441176470588236;30.0;14.0;18.0;33.0;399.0;34.0;60.0;1;65.0;38.785714285714285;62.0;35.0;39.0;7;1;5;31.5;2;7;0;18.0;2;2;1;2;0.0;44.0;1;1;39.0;1;31.0;3;3;3;2.0;33.205882352941174
13.333333333333334;15.0;0.0;0.0;1.0;0.0;406.0;0.0;57.0;0;66.0;30.5;61.0;0.0;40.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;3;0.0;3;3;3;1.0;17.0
33.77777777777778;28.323529411764707;27.0;8.0;15.0;29.0;415.0;36.0;58.0;1;51.0;36.07142857142857;65.0;24.5;43.0;6;2;3;31.0;1;7;1;18.0;2;2;2;2;3.0;41.0;1;1;39.0;5;30.5;3;3;3;1.0;24.85
11.0;16.272727272727273;0.0;2.0;1.0;0.0;410.0;0.0;76.0;0;60.0;35.0;63.0;0.0;33.0;1;0;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;2.0
37.47222222222222;35.411764705882355;30.0;17.0;18.0;40.0;406.0;30.5;59.0;2;60.0;39.642857142857146;59.0;35.0;50.0;7;1;6;33.0;1;7;0;18.0;2;1;1;1;0.0;49.0;1;1;39.0;0;38.0;3;3;3;2.0;39.294117647058826
0.0;17.272727272727273;0.0;3.0;0.0;0.0;390.0;0.0;45.0;0;76.0;28.75;51.0;0.0;0.0;0;0;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;30.0
12.666666666666666;22.5;0.0;0.0;1.0;0.0;399.0;0.0;55.0;0;64.0;27.476190477142858;59.0;0.0;38.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;2;0.0;3;3;3;1.0;27.0
0.0;11.107142857142858;11.5;0.0;0.0;0.0;420.0;0.0;76.0;0;59.0;32.42857142785714;56.0;0.0;0.0;0;2;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;4;0.0;3;3;3;1.0;17.5
35.916666666666664;33.08823529470588;26.66666667;11.0;15.0;29.5;428.0;38.0;57.0;1;75.0;40.785714285714285;62.0;29.5;42.0;6;3;4;34.0;1;7;1;18.0;2;1;2;1;3.0;39.0;1;1;39.0;3;35.0;3;3;3;2.0;34.05882352941177
36.5;36.35294117647059;34.0;17.0;18.0;41.0;422.0;34.0;60.0;2;62.0;38.857142857142854;59.0;39.0;41.0;7;1;6;34.0;1;7;0;18.0;2;1;1;1;0.0;38.0;1;1;40.0;0;33.0;3;3;3;2.0;37.0
10.0;45.0;0.0;3.0;1.0;0.0;405.0;0.0;59.0;0;64.0;26.845238093571428;63.0;0.0;30.0;1;0;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;3.0;42.6
36.75000000055556;33.794117647058826;26.5;11.0;15.0;35.0;381.0;32.0;59.0;1;63.0;33.857142857142854;52.0;39.0;45.0;6;2;4;36.0;1;7;1;18.0;2;2;1;3;3.0;50.0;1;2;35.5;3;29.66666667;3;3;3;2.0;39.0
10.666666666666666;23.107142857142858;22.5;3.0;1.0;0.0;365.0;0.0;55.0;0;68.0;33.92857142857143;49.0;0.0;32.0;1;2;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;4;0.0;3;3;3;2.0;31.0
41.27777777777778;39.05882352941177;33.0;17.0;18.0;41.0;419.0;43.0;59.0;1;63.0;41.285714285714285;49.0;41.0;44.0;7;1;6;38.0;1;7;0;18.0;2;0;1;1;0.0;30.0;1;1;43.0;0;48.0;3;3;3;3.0;42.294117647058826
21.166666667333335;30.999999999411763;24.33333333;14.0;1.0;32.0;382.0;23.5;48.0;2;86.0;35.964285714285715;51.0;18.0;41.0;1;3;5;25.66666667;3;6;5;15.0;1;4;3;2;14.0;0.0;1;0;0.0;1;25.0;3;3;3;1.0;29.0625
43.888888888888886;40.94117647058823;47.0;17.0;18.0;38.0;475.0;41.0;58.0;1;91.0;40.785714285714285;72.0;43.0;40.0;7;1;6;38.0;1;7;0;18.0;2;0;1;1;0.0;48.0;1;1;50.0;0;46.0;3;3;3;2.0;39.411764705882355
0.0;23.142857142857142;28.0;5.0;0.0;34.0;466.0;0.0;62.0;0;85.0;39.642857142857146;78.0;0.0;0.0;0;1;2;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;22.0
9.333333333333334;18.61764705882353;25.5;2.0;0.0;18.0;466.0;0.0;64.0;0;81.0;30.535714285714285;77.0;0.0;28.0;0;2;1;0.0;0;2;2;3.0;1;0;0;0;3.0;0.0;1;0;0.0;4;0.0;3;3;3;1.0;16.0
33.861111111111114;31.352941176470587;30.0;14.0;15.0;33.5;467.0;28.5;63.0;2;97.0;37.642857142857146;64.0;37.0;40.0;6;1;5;32.0;1;7;1;18.0;2;1;1;1;3.0;41.0;1;1;33.0;2;32.0;3;3;3;2.0;36.705882352941174
2.5;6.7727272727272725;0.0;0.0;0.0;0.0;463.0;0.0;64.0;0;97.0;30.30952380857143;60.0;0.0;7.5;0;0;0;0.0;0;2;2;3.0;1;1;0;0;3.0;0.0;2;0;0.0;4;0.0;3;3;3;1.0;9.0
36.611111111111114;29.676470588235293;30.0;9.0;18.0;38.0;456.0;32.0;56.0;1;81.0;36.107142857142854;69.0;35.0;31.0;7;1;3;40.0;1;7;0;18.0;2;1;2;1;0.0;44.0;1;1;37.0;4;36.0;3;3;3;2.0;32.8235294117647
0.0;9.0;0.0;0.0;0.0;0.0;434.0;0.0;58.0;0;81.0;23.785714285714285;76.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;2.0;37.0
41.166666666666664;39.529411764705884;33.0;17.0;18.0;42.0;460.0;44.0;59.0;1;91.0;41.714285714285715;57.0;43.0;44.0;7;1;6;36.0;1;7;0;18.0;2;0;1;1;0.0;44.0;1;1;38.0;0;42.0;3;3;3;3.0;41.705882352941174
36.55555555555556;34.64705882352941;31.0;17.0;18.0;31.0;473.0;38.0;73.0;1;74.0;36.642857142857146;67.0;30.0;44.0;7;1;6;34.0;1;7;0;18.0;2;1;2;1;0.0;46.0;1;1;36.0;2;36.0;3;3;3;2.0;38.8235294117647
40.22222222222222;39.0;41.0;17.0;18.0;40.0;441.0;41.0;59.0;1;96.0;38.5;62.0;30.0;48.0;7;1;6;38.0;1;7;0;18.0;2;0;1;1;0.0;47.0;1;1;41.0;0;44.0;3;3;3;3.0;40.529411764705884
37.333333333333336;32.411764705882355;30.0;14.0;12.0;30.0;444.0;41.0;52.0;1;91.0;37.5;65.0;29.5;48.0;5;1;5;29.5;2;7;2;18.0;2;2;2;1;6.0;45.0;1;1;40.0;2;38.0;3;3;3;2.0;34.74509803882353
39.0;39.411764705882355;40.0;17.0;18.0;37.0;452.0;40.0;72.0;1;90.0;38.714285714285715;61.0;36.0;45.0;7;1;6;31.0;1;7;0;18.0;2;0;1;1;0.0;42.0;1;1;38.0;0;46.0;3;3;3;2.0;40.0
29.611111111666666;29.617647058235292;34.0;8.0;11.0;26.33333333;445.0;27.5;63.0;2;84.0;35.57142857142857;66.0;32.0;19.5;4;1;3;27.66666667;3;7;3;18.0;1;3;1;1;7.0;30.0;2;1;30.0;3;34.0;3;3;3;2.0;35.05882352941177
38.22222222222222;32.529411764705884;36.0;17.0;18.0;32.0;462.0;38.0;71.0;1;76.0;38.642857142857146;65.0;35.0;49.0;7;1;6;36.0;1;7;0;18.0;2;0;1;1;0.0;45.0;1;1;38.0;0;36.0;3;3;3;2.0;35.31372549058823
36.55555555555556;33.64705882352941;30.0;17.0;18.0;34.0;438.0;33.0;59.0;1;77.0;39.785714285714285;73.0;32.0;44.0;7;1;6;32.0;1;7;0;18.0;2;0;1;1;0.0;46.0;1;1;44.0;1;33.0;3;3;3;2.0;35.35294117647059
32.416666666666664;31.764705881764705;32.0;11.0;9.0;33.0;462.0;35.0;68.0;1;69.0;36.857142857142854;68.0;27.5;42.0;4;1;4;28.0;2;7;3;18.0;1;3;2;2;9.0;39.0;1;1;35.0;2;29.0;3;3;3;2.0;33.41176470529412
13.166666666666666;21.852941176529413;22.5;2.0;1.0;26.33333333;448.0;0.0;69.0;0;81.0;33.357142857142854;67.0;0.0;31.0;1;2;1;0.0;0;3;2;6.0;1;0;0;1;5.0;0.0;1;0;0.0;5;16.0;3;3;3;1.0;15.800000000199997
0.0;4.0;0.0;0.0;0.0;0.0;458.0;0.0;59.0;0;77.0;26.714285714285715;62.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;5.0
39.333333333333336;32.1764705882353;36.0;17.0;18.0;31.0;454.0;37.0;69.0;1;85.0;34.785714285714285;55.0;39.0;37.0;7;1;6;32.0;1;7;0;18.0;2;0;1;1;0.0;43.0;1;1;48.0;2;39.0;3;3;3;2.0;35.76470588235294
37.388888888888886;33.205882352941174;33.0;14.0;18.0;32.0;443.0;31.0;61.0;1;85.0;38.785714285714285;60.0;42.0;47.0;7;1;5;30.0;1;7;0;18.0;2;0;1;1;0.0;46.0;1;1;40.0;2;35.0;3;3;3;2.0;38.05882352941177
30.97222222222222;38.64705882352941;37.0;14.0;12.0;36.0;447.0;37.0;59.0;1;80.0;37.5;62.0;17.0;38.0;5;1;5;24.5;2;7;2;18.0;2;2;2;1;6.0;46.0;1;1;33.0;1;31.0;3;3;3;2.0;32.333333333333336
32.80555555555556;23.058823529411764;23.0;0.0;12.0;26.33333333;438.0;32.0;57.0;1;90.0;37.714285714285715;57.0;39.0;43.0;5;2;0;26.5;2;7;2;18.0;2;2;1;3;6.0;45.0;1;1;30.0;6;25.0;3;3;3;1.0;29.470588235294116
33.916666666666664;31.38235294117647;30.0;14.0;15.0;30.0;424.0;39.0;58.0;1;90.0;36.92857142857143;64.0;21.5;43.0;6;1;5;31.0;2;7;1;18.0;2;2;2;1;3.0;49.0;1;1;35.0;1;30.0;3;3;3;2.0;32.72549019647059
32.5;32.64705882352941;25.0;11.0;18.0;29.0;457.0;31.0;71.0;2;74.0;33.785714285714285;62.0;30.0;43.0;7;2;4;30.0;1;7;0;18.0;2;3;2;1;0.0;37.0;1;2;35.0;4;30.0;3;3;3;2.0;33.13333333333333
38.611111111111114;35.94117647058823;35.0;17.0;18.0;36.0;438.0;42.0;68.0;1;77.0;35.357142857142854;66.0;39.0;45.0;7;1;6;36.0;1;7;0;18.0;2;0;1;1;0.0;46.0;1;1;38.0;1;31.0;3;3;3;2.0;38.23529411764706
32.22222222222222;29.941176470588236;28.5;12.0;15.0;30.0;446.0;30.0;64.0;1;81.0;35.42857142857143;65.0;30.0;41.0;6;2;4;31.0;1;7;1;18.0;2;1;1;1;3.0;43.0;1;2;28.0;3;32.0;3;3;3;2.0;33.88235294117647
22.444444444444443;24.558823528823527;26.0;0.0;1.0;28.0;410.0;28.0;53.0;1;90.0;34.42857142928572;65.0;19.5;38.0;1;2;0;26.5;2;7;6;18.0;1;4;2;2;17.0;0.0;1;3;20.0;6;28.0;3;3;3;1.0;25.666666667999998
0.0;29.323529411764707;33.5;11.0;0.0;28.5;452.0;0.0;69.0;0;85.0;36.357142857142854;59.0;0.0;0.0;0;2;4;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;4;0.0;3;3;3;1.0;30.0
36.22222222222222;31.38235294117647;30.0;14.0;15.0;33.0;441.0;42.0;62.0;1;77.0;36.42857142857143;65.0;29.0;41.0;6;1;5;30.0;1;7;1;18.0;2;1;2;1;3.0;40.0;1;1;40.0;2;36.0;3;3;3;2.0;37.05882352941177
34.30555555555556;30.794117647058822;30.0;14.0;12.0;30.0;416.0;40.0;54.0;1;85.0;36.0;70.0;31.0;36.0;5;1;5;27.0;2;7;2;18.0;2;2;1;2;6.0;47.0;1;1;40.0;2;24.5;3;3;3;2.0;35.44117647058823
38.72222222222222;36.14705882352941;38.0;17.0;18.0;34.0;449.0;40.0;73.0;1;76.0;39.714285714285715;60.0;31.0;44.0;7;1;6;34.0;1;7;0;18.0;2;0;1;1;0.0;43.0;1;1;50.0;1;34.0;3;3;3;2.0;37.23529411764706
32.80555555555556;33.88235294117647;32.0;17.0;12.0;30.0;446.0;32.0;77.0;1;77.0;37.92857142857143;61.0;31.0;44.0;5;1;6;28.0;2;7;2;18.0;2;2;1;1;6.0;49.0;1;2;27.5;0;31.0;3;3;3;2.0;36.94117647058823
38.638888888888886;36.588235294117645;32.0;17.0;18.0;34.0;432.0;36.0;59.0;1;80.0;37.357142857142854;65.0;33.5;44.0;7;1;6;31.0;1;7;0;18.0;2;1;2;1;0.0;46.0;1;1;50.0;1;36.0;3;3;3;2.0;40.0
37.416666666666664;35.73529411764706;39.0;17.0;18.0;36.0;436.0;37.0;64.0;1;73.0;37.785714285714285;67.0;30.5;41.0;7;1;6;37.0;1;7;0;18.0;2;1;2;1;0.0;47.0;1;1;36.0;2;39.0;3;3;3;2.0;33.44117647058823
20.166666666666668;28.852941175882354;30.0;8.0;1.0;26.0;442.0;0.0;73.0;0;80.0;32.52380952285714;55.0;0.0;46.0;1;1;3;25.0;1;3;2;6.0;1;0;0;0;5.0;0.0;1;0;0.0;2;0.0;3;3;3;2.0;33.0
13.666666666666666;26.545454545454547;0.0;5.0;1.0;0.0;424.0;0.0;57.0;0;85.0;33.785714285714285;65.0;0.0;41.0;1;0;2;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;25.8
17.944444444444443;31.264705882352942;34.0;8.0;4.0;35.0;426.0;22.0;61.0;2;77.0;38.357142857142854;67.0;6.0;44.0;2;1;3;16.0;1;7;5;18.0;1;1;1;1;14.0;0.0;1;1;19.0;3;30.0;3;3;3;1.0;27.3
37.55555555555556;32.85294117647059;36.0;11.0;18.0;34.5;431.0;35.0;52.0;1;77.0;35.5;64.0;41.0;42.0;7;1;4;33.0;1;7;0;18.0;2;0;1;1;0.0;44.0;1;1;41.0;3;32.0;3;3;3;2.0;33.88235294117647
34.94444444444444;35.35294117647059;31.0;17.0;18.0;36.0;438.0;34.0;68.0;1;74.0;39.285714285714285;66.0;31.0;41.0;7;1;6;35.0;1;7;0;18.0;2;0;1;1;0.0;45.0;1;1;31.0;0;35.0;3;3;3;2.0;36.88235294117647
35.27777777777778;32.705882352941174;31.0;17.0;18.0;30.0;438.0;30.0;58.0;1;70.0;38.214285714285715;66.0;40.0;42.0;7;1;6;31.0;1;7;0;18.0;2;0;1;1;0.0;40.0;1;1;31.0;1;39.0;3;3;3;2.0;37.27450980352941
27.333333333888888;30.264705882352942;30.0;11.0;7.0;32.0;426.0;28.66666667;59.0;3;80.0;39.42857142857143;62.0;27.5;37.0;3;1;4;27.5;2;7;4;18.0;1;3;2;1;11.0;0.0;1;1;34.0;3;34.0;3;3;3;2.0;30.6
35.02777777777778;31.94117647;31.0;11.0;18.0;33.0;427.0;31.5;59.0;2;77.0;35.42857142857143;65.0;41.0;44.0;7;1;4;31.0;1;7;0;18.0;2;1;1;1;0.0;30.0;1;1;42.0;2;30.0;3;3;3;2.0;35.85294117647059
33.5;37.05882352941177;36.0;17.0;18.0;36.0;437.0;30.0;60.0;1;80.0;35.142857142857146;59.0;30.0;45.0;7;1;6;33.0;1;7;0;18.0;2;0;1;1;0.0;48.0;1;1;30.0;0;31.0;3;3;3;2.0;35.588235294117645
34.97222222222222;31.735294117647058;33.0;14.0;15.0;30.0;444.0;42.0;59.0;1;68.0;39.92857142857143;62.0;38.0;35.0;6;1;5;32.0;1;7;1;18.0;2;1;1;2;3.0;34.0;1;1;41.0;2;22.5;3;3;3;2.0;33.294117647058826
34.94444444444444;30.500000000588237;37.0;8.0;18.0;28.66666667;432.0;30.0;69.0;1;64.0;33.92857142857143;73.0;34.0;43.0;7;1;3;30.0;1;7;0;18.0;2;0;1;1;0.0;47.0;1;1;30.0;3;40.0;3;3;3;2.0;32.8235294117647
30.444444444444443;32.26470588235294;29.0;11.0;6.0;33.0;440.0;29.0;61.0;2;67.0;36.57142857142857;65.0;23.0;44.0;3;2;4;29.0;2;7;4;18.0;1;4;2;1;12.0;39.0;1;2;26.0;2;35.0;3;3;3;2.0;31.266666666666666
34.638888888888886;33.794117647058826;34.0;17.0;15.0;30.0;430.0;34.0;67.0;1;70.0;35.857142857142854;67.0;28.5;39.0;6;1;6;32.0;1;7;1;18.0;2;1;2;1;3.0;41.0;1;1;43.0;1;30.0;3;3;3;2.0;33.90196078470588
39.44444444444444;34.705882352941174;35.0;17.0;18.0;32.0;422.0;39.0;59.0;1;64.0;36.0;74.0;30.0;47.0;7;1;6;33.0;1;7;0;18.0;2;0;1;1;0.0;45.0;1;1;47.0;0;42.0;3;3;3;2.0;38.0
32.111111111111114;34.88235294117647;35.0;17.0;12.0;33.0;433.0;40.0;64.0;1;85.0;38.142857142857146;57.0;23.5;43.0;5;1;6;26.5;2;7;2;18.0;2;2;2;1;6.0;38.0;1;1;32.0;1;31.0;3;3;3;1.0;25.727272727272727
15.0;30.58823529411765;33.0;11.0;1.0;30.0;453.0;0.0;59.0;0;55.0;38.42857142857143;65.0;0.0;45.0;1;1;4;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;2.0;38.0
35.25;34.470588235294116;33.0;17.0;18.0;33.0;417.0;34.0;54.0;1;77.0;35.92857142857143;62.0;34.5;42.0;7;1;6;31.0;2;7;0;18.0;2;2;2;1;0.0;42.0;1;1;31.0;1;39.0;3;3;3;2.0;30.41176470588235
39.388888888888886;37.8235294117647;39.0;17.0;18.0;39.0;437.0;39.0;63.0;1;76.0;38.42857142857143;59.0;33.0;42.0;7;1;6;35.0;1;7;0;18.0;2;0;1;1;0.0;41.0;1;1;42.0;0;46.0;3;3;3;3.0;40.76470588235294
0.0;10.909090909090908;0.0;0.0;0.0;0.0;433.0;0.0;69.0;0;77.0;31.523809522857142;61.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;3;0.0;3;3;3;1.0;7.0
33.02777777777778;32.47058823470588;28.5;11.0;15.0;30.33333333;436.0;31.0;59.0;1;56.0;34.285714285714285;67.0;27.5;43.0;6;2;4;30.0;1;7;1;18.0;2;1;2;1;3.0;50.0;1;1;30.0;4;32.0;3;3;3;2.0;36.411764705882355
33.05555555555556;32.0;23.0;11.0;15.0;36.0;421.0;30.5;64.0;2;77.0;34.464285714285715;62.0;30.0;40.0;6;2;4;30.0;2;7;1;18.0;2;3;1;1;3.0;42.0;1;2;25.5;2;41.0;3;3;3;2.0;35.970588235294116
31.72222222222222;30.794117647058822;40.0;5.0;15.0;28.0;432.0;40.0;63.0;1;73.0;27.630952380714284;61.0;24.0;35.0;6;1;2;30.0;1;7;1;18.0;2;1;2;1;3.0;37.0;1;1;30.0;4;30.0;3;3;3;2.0;34.05882352941177
22.266666666666666;29.647058824117646;36.5;11.0;6.0;19.66666667;439.0;0.0;56.0;0;77.0;36.57142857142857;55.0;15.0;42.0;3;2;4;13.5;2;6;3;15.0;1;3;2;1;9.0;32.0;1;2;17.5;3;30.0;3;3;3;1.0;17.0
0.0;12.464285714285714;12.5;0.0;0.0;4.0;415.0;0.0;59.0;0;81.0;32.67857142857143;62.0;0.0;0.0;0;2;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;4;0.0;3;3;3;1.0;10.0
35.666666666666664;28.235294117647058;30.0;8.0;18.0;32.0;440.0;43.0;66.0;1;70.0;34.75;64.0;32.0;41.0;7;1;3;31.0;1;7;0;18.0;2;0;1;1;0.0;47.0;1;1;30.0;4;33.0;3;3;3;2.0;36.970588235294116
32.416666666666664;33.529411764705884;36.0;14.0;15.0;23.0;427.0;30.0;61.0;2;74.0;40.0;64.0;21.5;41.0;6;1;5;30.0;1;7;1;18.0;2;2;2;1;3.0;44.0;1;1;39.0;1;31.0;3;3;3;2.0;31.441176470588236
0.0;12.82352941229412;11.66666667;0.0;0.0;7.333333333;425.0;0.0;63.0;0;81.0;32.285714285714285;59.0;0.0;0.0;0;3;0;0.0;0;2;2;3.0;1;0;0;0;3.0;0.0;1;0;0.0;6;0.0;3;3;3;1.0;18.0
36.111111111111114;35.88235294117647;35.0;17.0;18.0;32.0;429.0;31.0;55.0;1;70.0;39.714285714285715;60.0;30.0;49.0;7;1;6;31.0;1;7;0;18.0;2;1;2;1;0.0;47.0;1;1;44.0;0;33.0;3;3;3;2.0;34.0
0.0;15.363636363636363;0.0;3.0;0.0;0.0;397.0;0.0;50.0;0;77.0;30.14285714357143;64.0;0.0;0.0;0;0;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;3;0.0;3;3;3;2.0;33.0
23.0;33.529411764705884;30.0;14.0;4.0;36.0;436.0;20.0;68.0;1;67.0;38.357142857142854;64.0;0.0;42.0;2;1;5;0.0;0;5;3;12.0;1;0;0;1;8.0;0.0;1;1;30.0;2;28.0;3;3;3;2.0;37.0
