NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;IDIOMA_ICFES;VECES_CATEDRA_DEM;NOTA_EE_UNO;PG_ICFES;NAP_UNO;VECES_DIFERENCIAL;CON_MAT_ICFES;NOTA_CATEDRA_CON;VECES_EE_UNO;NOTA_CATEDRA_FJC;NCP_UNO;LOCALIDAD_COLEGIO;EPA_UNO;VECES_PROG_BASICA;BIOLOGIA_ICFES;LITERATURA_ICFES;VECES_TEXTOS;VECES_CATEDRA_CON;VECES_CATEDRA_FJC;VECES_SEMINARIO;QUIMICA_ICFES;CREDITOS_PROG_BASICA;CREDITOS_LOGICA;CREDITOS_CATEDRA_FJC;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
28.5;42.0;37.0;8;1;39.0;42.0;47.0;1;9;18.0;14.0;73.0;1;43.0;364.0;1;2;80.0;47.0;1;47.0;4.0;20;2;1;70.0;66.0;1;1;1;1;0.0;3;3;1;38.77777777777778;2.0;36.611111111111114
28.0;34.0;30.0;8;1;36.0;36.0;46.0;1;9;18.0;14.0;59.0;1;40.0;353.0;1;2;84.0;38.0;1;34.0;4.0;20;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;34.111111111111114;1.0;29.444444445000002
25.0;30.0;32.0;7;1;30.0;38.0;46.0;1;8;16.0;12.0;82.0;1;0.0;348.0;1;3;76.0;41.0;0;30.0;4.0;15;2;1;78.0;61.0;1;1;1;1;0.0;3;3;1;32.3125;1.0;29.28125
13.0;2.0;38.0;3;5;9.5;36.0;46.0;1;8;16.0;7.0;82.0;2;0.0;353.0;5;2;80.0;11.5;0;10.0;9.0;6;1;1;71.0;62.0;2;2;2;1;0.0;3;3;1;22.65625;1.0;8.75
28.5;35.0;32.0;8;1;36.0;40.0;46.0;1;9;18.0;14.0;68.0;1;40.0;354.0;1;2;82.0;37.0;1;40.0;4.0;6;2;1;68.0;69.0;1;1;1;1;0.0;3;3;1;35.55555555555556;2.0;36.03125
34.0;32.0;39.0;9;0;30.0;42.0;46.0;1;9;18.0;18.0;68.0;1;41.0;341.0;0;1;82.0;33.0;1;40.0;0.0;16;2;1;73.0;53.0;1;1;1;1;0.0;3;3;1;37.333333333333336;2.0;36.26315789473684
46.0;44.0;43.0;8;0;42.0;43.0;50.0;1;8;16.0;16.0;71.0;1;0.0;352.0;0;1;79.0;43.0;0;43.0;0.0;7;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;44.125;1.0;22.875
24.0;32.0;38.0;7;1;36.0;42.0;47.0;1;8;16.0;12.0;70.0;1;0.0;360.0;1;3;70.0;46.0;0;41.0;4.0;4;2;1;74.0;69.0;1;1;1;1;0.0;3;3;1;35.875;2.0;34.92857142785714
28.5;31.0;31.0;8;1;33.0;42.0;44.0;1;9;18.0;14.0;76.0;1;45.0;359.0;1;2;68.0;37.0;1;33.0;4.0;16;2;1;76.0;63.0;1;1;1;1;0.0;3;3;1;35.22222222222222;2.0;34.583333333333336
23.5;30.0;36.0;7;1;35.0;32.0;47.0;1;8;16.0;12.0;82.0;1;0.0;356.0;1;2;72.0;42.0;0;39.0;4.0;9;2;1;72.0;65.0;1;1;1;1;0.0;3;3;1;32.875;1.0;28.657894737368423
30.0;34.0;33.0;9;0;36.0;32.0;46.0;1;9;18.0;18.0;88.0;1;43.0;358.0;0;1;72.0;43.0;1;31.0;0.0;9;2;1;70.0;69.0;1;1;1;1;0.0;3;3;1;34.833333333333336;1.0;29.59375
33.0;30.0;43.0;8;0;43.0;36.0;47.0;1;9;18.0;16.0;82.0;1;22.0;351.0;1;1;72.0;45.0;1;42.0;2.0;11;2;1;73.0;67.0;1;1;1;1;0.0;3;3;1;36.833333333333336;2.0;34.166666666666664
26.33333333;35.0;30.0;8;1;40.0;40.0;46.0;1;9;18.0;14.0;79.0;1;36.0;349.0;1;3;80.0;36.0;1;36.0;4.0;6;2;1;66.0;58.0;1;1;1;1;0.0;3;3;1;34.46296296222223;2.0;31.235294117058825
24.5;30.0;50.0;7;1;33.0;40.0;45.0;1;8;16.0;12.0;62.0;1;0.0;347.0;1;2;80.0;41.0;0;37.0;4.0;6;2;1;66.0;59.0;1;1;1;1;0.0;3;3;1;36.6875;2.0;30.342105262631577
21.0;31.0;43.0;7;1;36.0;41.0;43.0;1;8;16.0;12.0;63.0;1;0.0;348.0;1;3;60.0;38.0;0;33.0;4.0;18;2;1;84.0;63.0;1;1;1;1;0.0;3;3;1;34.5625;1.0;20.615384615384617
27.66666667;40.0;31.0;7;2;49.0;43.0;47.0;1;8;16.0;12.0;82.0;1;0.0;365.0;1;3;67.0;32.0;0;42.0;4.0;7;2;2;66.0;80.0;1;1;1;1;0.0;3;3;1;36.979166667499996;2.0;31.321428572142857
25.0;31.5;45.0;7;3;27.5;38.0;48.0;1;9;18.0;12.0;71.0;2;38.0;339.0;2;2;78.0;37.0;1;33.0;6.0;20;2;1;69.0;58.0;2;1;1;1;0.0;3;3;1;34.97222222222222;1.0;29.125
25.0;38.0;35.0;7;1;44.0;42.0;47.0;1;8;16.0;12.0;69.0;1;0.0;351.0;1;3;59.0;44.0;0;39.0;4.0;10;2;1;80.0;75.0;1;1;1;1;0.0;3;3;1;36.6875;1.0;25.272727272727273
23.0;31.0;36.0;7;2;30.0;42.0;49.0;1;8;16.0;12.0;62.0;1;0.0;340.0;1;3;74.0;30.0;0;33.0;4.0;16;2;1;70.0;65.0;1;2;1;1;0.0;3;3;1;33.0625;2.0;31.863636363636363
9.5;2.0;9.5;5;3;30.0;38.0;45.0;1;8;16.0;8.0;79.0;2;0.0;342.0;3;2;76.0;34.0;0;36.0;8.0;10;1;2;66.0;65.0;1;1;1;1;0.0;3;3;1;22.34375;1.0;14.0
30.0;33.0;43.0;9;0;40.0;41.0;49.0;1;9;18.0;18.0;82.0;1;32.0;347.0;0;1;68.0;44.0;1;35.0;0.0;16;2;1;73.0;60.0;1;1;1;1;0.0;3;3;1;37.611111111111114;1.0;29.833333334444447
12.5;30.0;43.0;7;1;32.0;41.0;46.0;1;8;16.0;12.0;76.0;1;0.0;355.0;1;2;67.0;35.0;0;35.0;4.0;11;2;1;70.0;68.0;1;1;1;1;0.0;3;3;1;32.0;1.0;12.363636363636363
29.0;43.0;37.0;8;1;42.0;42.0;47.0;1;9;18.0;14.0;64.0;1;44.0;334.0;1;2;76.0;42.0;1;43.0;4.0;8;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;38.888888888888886;2.0;39.94117647058823
13.0;30.0;30.0;5;3;30.0;39.0;47.0;1;8;16.0;10.0;73.0;1;0.0;335.0;3;2;80.0;0.5;0;12.5;6.0;4;1;1;65.0;60.0;1;2;2;1;0.0;3;3;1;25.5625;1.0;15.125
30.0;34.0;33.0;9;0;32.0;41.0;46.0;1;9;18.0;18.0;76.0;1;36.0;337.0;0;1;77.0;37.0;1;32.0;0.0;16;2;1;66.0;63.0;1;1;1;1;0.0;3;3;1;34.833333333333336;2.0;32.02941176411765
17.5;35.0;26.5;6;2;30.0;41.0;45.0;1;8;16.0;9.0;57.0;1;0.0;333.0;2;2;75.0;30.0;0;38.0;7.0;18;2;2;70.0;61.0;1;1;1;1;0.0;3;3;1;30.03125;1.0;25.625
30.0;31.0;46.0;8;1;33.0;42.0;46.0;1;9;18.0;17.0;79.0;1;31.0;348.0;1;1;66.0;33.0;1;23.33333333;1.0;20;2;1;72.0;63.0;1;1;3;1;0.0;3;3;1;35.851851851666666;1.0;29.093749999375
31.0;34.0;42.0;8;0;35.0;41.0;48.0;1;8;16.0;16.0;65.0;1;0.0;332.0;0;1;78.0;39.0;0;36.0;0.0;1;2;1;67.0;59.0;1;1;1;1;0.0;3;3;1;37.5;2.0;31.55263157894737
8.5;41.0;37.0;7;1;40.0;42.0;45.0;1;8;16.0;12.0;60.0;1;0.0;338.0;1;2;70.0;42.0;0;39.0;4.0;9;2;1;71.0;67.0;1;1;1;1;0.0;3;3;1;32.375;3.0;43.0
38.0;30.0;50.0;9;0;33.0;40.0;43.0;1;9;18.0;18.0;59.0;1;39.0;339.0;0;1;74.0;37.0;1;37.0;0.0;10;2;1;66.0;69.0;1;1;1;1;0.0;3;3;1;39.611111111111114;2.0;35.89473684210526
17.5;24.0;23.0;4;4;36.0;40.0;47.0;1;8;16.0;7.0;79.0;1;0.0;347.0;4;2;67.0;10.5;0;30.0;9.0;8;1;2;70.0;63.0;2;2;1;1;0.0;3;3;1;27.65625;1.0;19.285714285714285
29.5;32.0;44.0;8;1;33.0;38.0;47.0;1;9;18.0;14.0;52.0;1;34.0;326.0;1;2;72.0;39.0;1;31.0;4.0;10;2;1;73.0;63.0;1;1;1;1;0.0;3;3;1;35.94444444444444;2.0;34.55263157894737
27.0;39.0;37.0;7;1;31.0;33.0;44.0;1;9;18.0;12.0;76.0;1;2.0;337.0;2;2;70.0;38.0;1;39.0;6.0;6;2;1;69.0;65.0;1;1;1;1;0.0;3;3;1;30.22222222222222;3.0;41.88235294117647
23.5;33.0;34.0;6;2;31.0;25.0;44.0;2;8;16.0;9.0;71.0;1;0.0;332.0;2;2;76.0;43.0;0;37.0;7.0;10;2;1;65.0;63.0;1;1;1;1;0.0;3;3;1;30.625;2.0;33.0
22.5;32.0;33.0;7;2;30.0;29.0;44.0;2;9;18.0;11.0;55.0;1;46.0;341.0;2;2;74.0;46.0;1;38.0;7.0;8;2;1;64.0;67.0;1;1;1;1;0.0;3;3;1;32.666666666666664;2.0;34.25
32.0;45.0;42.0;9;0;40.0;45.0;42.0;1;9;18.0;18.0;80.0;1;45.0;334.0;0;1;70.0;46.0;1;45.0;0.0;14;2;1;69.0;63.0;1;1;1;1;0.0;3;3;1;40.94444444444444;3.0;41.78947368421053
26.0;38.0;40.0;8;1;31.0;33.0;42.0;1;9;18.0;14.0;76.0;1;46.0;333.0;1;3;74.0;39.0;1;41.0;4.0;18;2;1;68.0;67.0;1;1;1;1;0.0;3;3;1;35.388888888888886;2.0;37.764705881764705
20.0;41.0;34.0;7;2;34.0;43.0;42.0;1;8;16.0;12.0;61.0;1;0.0;366.0;1;2;80.0;42.0;0;39.0;4.0;8;2;2;74.0;74.0;1;1;1;1;0.0;3;3;1;33.9375;2.0;37.1578947368421
27.5;42.0;40.0;8;1;50.0;43.0;44.0;1;9;18.0;14.0;76.0;1;48.0;348.0;1;2;82.0;48.0;1;39.0;4.0;10;2;1;70.0;57.0;1;1;1;1;0.0;3;3;1;40.44444444444444;3.0;40.73684210526316
31.5;34.0;39.0;8;2;31.0;33.0;44.0;1;8;16.0;16.0;52.0;1;0.0;299.0;0;2;62.0;42.0;0;33.0;0.0;20;2;1;59.0;58.0;2;1;1;1;0.0;3;3;1;34.8125;1.0;18.227272726363637
3.0;11.0;8.5;4;4;40.0;30.0;31.0;1;8;16.0;7.0;70.0;2;0.0;335.0;4;2;68.0;13.0;0;33.0;9.0;7;1;2;71.0;63.0;1;2;1;1;0.0;3;3;1;18.46875;1.0;12.0
7.0;30.0;30.0;6;2;32.0;22.0;42.0;3;8;16.0;9.0;75.0;1;0.0;415.0;2;3;77.0;37.0;0;32.0;7.0;11;1;1;54.0;59.0;1;1;1;1;55.0;3;3;1;24.3125;1.0;14.15
47.0;39.0;39.0;8;0;48.0;43.0;41.0;1;8;17.0;17.0;59.0;1;38.0;409.0;0;1;68.0;48.0;1;0.0;0.0;8;2;1;55.0;62.0;1;1;0;1;70.0;3;3;1;43.1764705882353;2.0;36.28947368421053
26.0;40.0;41.0;7;2;38.5;34.0;44.0;1;8;16.0;12.0;68.0;1;0.0;427.0;1;3;74.0;39.0;0;32.0;4.0;14;2;1;51.0;54.0;2;1;1;1;69.0;3;3;1;35.0625;2.0;35.09090909090909
34.0;30.0;32.0;8;3;36.5;31.0;42.0;1;8;16.0;16.0;51.0;1;0.0;427.0;0;2;65.0;39.0;0;34.5;0.0;20;2;1;58.0;51.0;2;1;2;1;71.0;3;3;1;33.96875;1.0;26.6875
34.0;19.66666667;33.0;4;4;21.0;30.0;42.0;1;8;16.0;11.0;80.0;3;0.0;429.0;4;1;63.0;16.0;0;19.0;5.0;10;1;1;60.0;61.0;3;3;2;1;60.0;3;3;1;28.979166666875;1.0;23.458333333333332
15.0;26.0;25.5;5;5;30.0;30.5;44.0;2;9;18.0;9.0;52.0;3;35.0;441.0;4;2;68.0;11.66666667;1;32.0;9.0;18;1;2;62.0;56.0;1;3;1;1;66.0;3;3;1;26.203703703888888;2.0;35.69230769230769
25.5;21.0;36.5;5;5;31.0;32.0;41.0;1;8;16.0;10.0;80.0;2;0.0;406.0;3;2;80.0;30.0;0;24.5;6.0;9;1;2;57.0;61.0;1;2;2;1;50.0;3;3;1;30.375;2.0;33.3125
8.0;30.0;30.0;5;3;26.0;21.5;44.0;2;8;16.0;7.0;54.0;1;0.0;338.0;3;2;74.0;43.0;0;39.0;9.0;8;1;1;72.0;67.0;2;1;1;1;0.0;3;3;1;24.65625;2.0;36.2
23.0;41.0;35.0;7;2;31.0;37.0;42.0;1;8;16.0;12.0;78.0;1;0.0;353.0;1;3;77.0;45.0;0;38.0;4.0;6;2;2;61.0;73.0;1;1;1;1;0.0;3;3;1;33.5;1.0;22.866666666
24.0;30.0;37.0;6;3;33.5;27.5;46.0;2;8;16.0;9.0;59.0;1;0.0;345.0;2;2;74.0;30.0;0;37.0;7.0;10;2;1;75.0;67.0;2;1;1;1;0.0;3;3;1;31.21875;1.0;29.763157894210526
19.0;32.0;44.0;8;1;31.0;30.0;44.0;1;9;18.0;14.0;67.0;1;35.0;334.0;1;2;76.0;46.0;1;40.0;4.0;11;2;1;67.0;59.0;1;1;1;1;0.0;3;3;1;32.888888888888886;2.0;35.75
16.5;33.0;40.0;7;1;33.0;36.0;44.0;1;8;16.0;12.0;52.0;1;0.0;345.0;1;2;82.0;39.0;0;30.0;4.0;22;2;1;69.0;62.0;1;1;1;1;0.0;3;3;1;31.625;1.0;20.5
9.0;29.0;24.0;3;5;33.5;37.0;45.0;1;8;16.0;6.0;63.0;2;0.0;329.0;5;2;74.0;18.0;0;10.0;10.0;8;1;2;69.0;61.0;2;2;1;1;0.0;3;3;1;24.25;3.0;41.0
4.0;14.5;36.0;5;3;32.0;18.5;43.0;2;8;16.0;8.0;74.0;2;0.0;368.0;3;2;82.0;41.0;0;33.0;8.0;18;1;1;69.0;69.0;1;1;1;1;0.0;3;3;1;23.4375;1.0;15.3
4.5;32.0;37.0;5;3;30.0;8.5;17.5;2;8;16.0;8.0;82.0;1;0.0;345.0;3;2;82.0;40.0;0;35.0;8.0;8;1;1;64.0;69.0;1;1;1;2;0.0;3;3;1;21.1875;1.0;4.8
22.0;31.0;50.0;6;3;25.5;30.5;41.0;2;8;16.0;10.0;60.0;1;0.0;345.0;2;2;75.0;38.0;0;34.0;6.0;18;2;1;69.0;69.0;2;1;1;1;0.0;3;3;1;32.78125;2.0;33.888888888888886
14.66666667;22.66666667;30.0;3;6;30.0;19.0;38.0;2;8;16.0;6.0;67.0;3;0.0;380.0;5;3;77.0;17.5;0;8.0;10.0;1;1;1;77.0;78.0;2;2;3;1;0.0;3;3;1;21.989583334375;1.0;18.5
25.66666667;17.5;50.0;6;2;31.0;33.0;38.0;1;8;16.0;11.0;85.0;2;0.0;340.0;2;3;74.0;40.0;0;31.0;5.0;11;2;1;65.0;63.0;1;1;1;1;0.0;3;3;1;33.760416667499996;2.0;30.906250000625
25.0;32.0;44.0;8;1;33.0;31.0;44.0;1;9;18.0;14.0;84.0;1;45.0;368.0;1;2;70.0;45.0;1;42.0;4.0;12;2;1;76.0;70.0;1;1;1;1;0.0;3;3;1;35.77777777777778;2.0;35.333333333333336
33.0;42.0;50.0;8;0;32.0;49.0;45.0;1;9;18.0;16.0;92.0;1;21.0;373.0;1;1;86.0;44.0;1;41.0;2.0;10;2;1;74.0;64.0;1;1;1;1;0.0;3;3;1;39.27777777777778;2.0;36.94444444444444
13.0;32.0;30.0;6;2;33.0;22.5;41.0;2;8;16.0;9.0;59.0;1;0.0;339.0;2;2;74.0;46.0;0;46.0;7.0;8;1;1;67.0;65.0;1;1;1;1;0.0;3;3;1;27.53125;1.0;29.666666666666668
38.0;34.0;42.0;9;0;30.0;49.0;44.0;1;9;18.0;18.0;67.0;1;46.0;365.0;0;1;88.0;43.0;1;41.0;0.0;10;2;1;67.0;68.0;1;1;1;1;0.0;3;3;1;41.05555555555556;2.0;35.111111111111114
32.0;31.0;47.0;9;1;33.0;35.0;37.0;1;9;18.0;18.0;91.0;1;47.0;379.0;0;2;82.0;46.0;1;37.0;0.0;17;2;1;73.0;69.0;1;1;1;1;0.0;3;3;1;38.05555555555556;3.0;41.0
11.5;31.0;44.0;7;1;33.0;33.0;41.0;1;8;16.0;12.0;79.0;1;0.0;358.0;1;2;72.0;41.0;0;32.0;4.0;11;2;1;81.0;67.0;1;1;1;1;0.0;3;3;1;30.5;1.0;13.818181818181818
23.0;40.0;50.0;7;1;31.0;35.0;47.0;1;8;16.0;12.0;61.0;1;0.0;366.0;1;2;74.0;45.0;0;41.0;4.0;10;2;1;74.0;72.0;1;1;1;1;0.0;3;3;1;36.375;2.0;31.0
29.0;33.0;45.0;7;1;35.0;31.0;39.0;1;8;16.0;12.0;79.0;1;0.0;385.0;1;2;91.0;37.0;0;32.0;4.0;10;2;1;70.0;77.0;1;1;1;1;0.0;3;3;1;34.6875;1.0;24.285714285714285
31.0;31.0;39.0;9;1;40.0;33.0;42.0;1;9;18.0;18.0;70.0;1;44.0;368.0;0;2;81.0;40.0;1;37.0;0.0;20;2;1;70.0;73.0;1;1;1;1;0.0;3;3;1;36.55555555555556;2.0;34.861111111111114
11.0;30.0;36.0;7;1;41.0;30.0;30.0;1;8;16.0;12.0;87.0;1;0.0;377.0;1;2;80.0;42.0;0;38.0;4.0;6;1;1;72.0;59.0;1;1;1;1;0.0;3;3;1;29.0;1.0;13.3
26.66666667;39.0;42.0;8;1;41.0;38.0;44.0;1;9;18.0;14.0;62.0;1;46.0;339.0;1;3;80.0;40.0;1;44.0;4.0;6;2;1;64.0;67.0;1;1;1;1;0.0;3;3;1;38.20370370444444;2.0;32.138888888888886
39.0;42.0;39.0;8;0;40.0;41.0;40.0;1;9;18.0;16.0;59.0;1;19.0;338.0;1;1;78.0;42.0;1;45.0;2.0;22;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;37.94444444444444;1.0;5.84375
26.33333333;44.0;38.0;8;1;36.0;32.0;41.0;1;9;18.0;14.0;80.0;1;50.0;353.0;1;3;74.0;40.0;1;40.0;4.0;12;2;1;72.0;62.0;1;1;1;1;0.0;3;3;1;36.24074074000001;1.0;29.5
20.66666667;30.0;35.0;7;2;40.0;31.0;41.0;2;8;16.0;12.0;76.0;1;0.0;352.0;1;3;72.0;40.0;0;36.0;4.0;20;2;1;71.0;67.0;1;1;1;1;0.0;3;3;1;31.7291666675;1.0;13.300000001
43.0;35.0;40.0;8;0;43.0;37.0;39.0;1;8;16.0;16.0;65.0;1;0.0;424.0;0;1;100.0;42.0;0;47.0;0.0;22;2;1;87.0;92.0;1;1;1;1;0.0;3;3;1;40.75;1.0;6.46875
28.0;32.0;39.0;8;1;38.0;37.0;30.0;1;9;18.0;14.0;79.0;1;39.0;347.0;1;2;88.0;37.0;1;39.0;4.0;11;2;1;66.0;66.0;1;1;1;1;0.0;3;3;1;35.111111111111114;2.0;33.26315789473684
35.0;30.0;42.0;8;0;39.0;41.0;42.0;1;8;16.0;16.0;80.0;1;0.0;448.0;0;1;74.0;38.0;0;31.0;0.0;10;2;1;59.0;67.0;1;1;1;1;62.0;3;3;1;38.0;2.0;38.05555555555556
20.5;32.0;14.5;4;4;30.0;13.0;34.0;2;8;16.0;5.0;42.0;1;0.0;417.0;4;2;71.0;25.0;0;35.0;11.0;10;1;2;47.0;56.0;1;2;1;1;69.0;3;3;1;21.90625;1.0;7.0
38.0;15.0;20.0;4;5;40.0;36.0;24.5;1;9;18.0;11.0;70.0;2;36.0;447.0;5;1;77.0;13.5;1;27.0;7.0;7;1;2;69.0;67.0;1;2;2;2;55.0;3;3;1;30.666666666666668;1.0;13.666666666666666
45.0;45.0;50.0;8;0;42.0;47.0;47.0;1;8;16.0;16.0;71.0;1;0.0;451.0;0;1;65.0;48.0;0;43.0;0.0;7;2;1;64.0;58.0;1;1;1;1;69.0;3;3;1;46.125;3.0;45.0
13.5;34.0;38.0;6;2;42.0;20.0;33.0;2;8;16.0;9.0;58.0;1;0.0;306.0;2;2;57.0;44.0;0;36.0;7.0;18;1;1;66.0;62.0;1;1;1;1;0.0;3;3;1;28.6875;1.0;13.428571428571429
27.33333333;31.0;37.0;8;1;37.0;35.0;40.0;1;9;18.0;14.0;60.0;1;44.0;325.0;1;3;70.0;37.0;1;35.0;4.0;11;2;1;74.0;54.0;1;1;1;1;0.0;3;3;1;35.01851851777778;2.0;35.36842105263158
35.5;43.0;41.0;8;1;39.0;38.0;44.0;1;8;16.0;16.0;54.0;1;0.0;332.0;0;2;69.0;47.0;0;44.0;0.0;8;2;1;71.0;61.0;1;1;1;1;0.0;3;3;1;39.6875;2.0;38.94736842105263
33.5;30.0;45.0;9;1;40.0;35.0;37.0;1;9;18.0;18.0;70.0;1;30.0;332.0;0;2;76.0;38.0;1;41.0;0.0;11;2;1;63.0;57.0;1;1;1;1;0.0;3;3;1;36.666666666666664;2.0;37.970588235294116
32.0;30.0;42.0;8;0;39.0;31.0;38.0;1;8;16.0;16.0;57.0;1;0.0;407.0;0;1;83.0;36.0;0;34.0;0.0;16;2;1;59.0;56.0;1;1;1;1;59.0;3;3;1;35.1875;2.0;37.1875
28.66666667;35.0;42.0;7;1;40.0;41.0;44.0;1;8;16.0;12.0;70.0;1;0.0;342.0;1;3;74.0;45.0;0;38.0;4.0;7;2;1;62.0;63.0;1;1;1;1;0.0;3;3;1;37.854166667499996;2.0;30.53846153846154
25.0;37.0;42.0;7;1;40.0;32.0;41.0;1;8;16.0;12.0;52.0;1;0.0;335.0;1;2;69.0;46.0;0;41.0;4.0;11;2;1;70.0;65.0;1;1;1;1;0.0;3;3;1;35.4375;2.0;33.794117647058826
24.66666667;30.0;26.0;5;4;36.0;26.5;37.0;2;8;16.0;6.0;76.0;1;0.0;332.0;3;3;72.0;39.0;0;36.0;10.0;16;1;2;67.0;57.0;1;1;2;1;0.0;3;3;1;29.3854166675;1.0;21.045454545454547
35.0;40.0;36.0;8;1;43.0;31.0;39.0;1;9;18.0;16.0;57.0;1;27.0;407.0;1;1;63.0;38.0;1;34.0;2.0;8;2;1;55.0;52.0;1;1;2;1;55.0;3;3;1;35.111111111111114;1.0;29.058823529411764
18.5;30.0;42.0;8;1;34.0;37.0;41.0;1;9;18.0;14.0;43.0;1;39.0;413.0;1;2;57.0;37.0;1;30.0;4.0;19;2;1;59.0;60.0;1;1;1;1;59.0;3;3;1;33.05555555555556;2.0;33.31578947368421
25.33333333;40.0;42.0;7;2;36.0;36.0;36.0;1;9;18.0;13.0;43.0;1;38.0;398.0;2;3;62.0;37.0;1;27.5;5.0;5;2;1;51.0;60.0;1;1;2;1;55.0;3;3;1;34.65740740666667;2.0;34.55263157894737
7.333333333;29.0;39.0;6;2;33.0;30.0;40.0;1;8;16.0;11.0;59.0;2;0.0;333.0;2;3;64.0;39.0;0;33.0;5.0;5;1;1;75.0;65.0;1;1;1;1;0.0;3;3;1;27.70833333325;1.0;19.46153846153846
22.5;49.0;50.0;8;1;41.0;38.0;47.0;1;9;18.0;14.0;60.0;1;49.0;332.0;1;2;71.0;47.0;1;42.0;4.0;8;2;1;66.0;64.0;1;1;1;1;0.0;3;3;1;39.94444444444444;2.0;32.14705882352941
19.0;30.0;33.0;7;1;40.0;32.0;38.0;1;8;16.0;12.0;74.0;1;0.0;337.0;1;2;70.0;39.0;0;34.0;4.0;13;2;1;66.0;58.0;1;1;1;1;0.0;3;3;1;30.75;2.0;31.153846153846153
22.5;37.0;44.0;8;1;36.0;32.0;34.0;1;9;18.0;14.0;80.0;1;41.0;334.0;1;2;72.0;38.0;1;42.0;4.0;12;2;1;65.0;58.0;1;1;1;1;0.0;3;3;1;34.611111111111114;2.0;31.833333333888888
33.0;39.0;43.0;9;0;39.0;37.0;44.0;1;9;18.0;18.0;71.0;1;44.0;334.0;0;1;68.0;42.0;1;36.0;0.0;11;2;1;69.0;62.0;1;1;1;1;0.0;3;3;1;38.833333333333336;2.0;34.166666666666664
41.0;31.0;42.0;9;0;33.0;40.0;39.0;1;9;18.0;18.0;64.0;1;40.0;347.0;0;1;77.0;46.0;1;39.0;0.0;7;2;1;73.0;67.0;1;1;1;1;0.0;3;3;1;39.5;3.0;41.411764705882355
30.0;30.0;41.0;9;0;35.0;39.0;39.0;1;9;18.0;18.0;70.0;1;36.0;342.0;0;1;74.0;44.0;1;30.0;0.0;20;2;1;67.0;59.0;1;1;1;1;0.0;3;3;1;35.833333333333336;2.0;36.64705882352941
31.0;32.0;44.0;9;0;39.0;41.0;40.0;1;9;18.0;18.0;78.0;1;49.0;356.0;0;1;74.0;44.0;1;42.0;0.0;15;2;1;67.0;74.0;1;1;1;1;0.0;3;3;1;39.611111111111114;3.0;40.23529411764706
30.0;30.0;30.5;6;4;35.0;23.0;35.0;2;8;16.0;12.0;52.0;1;0.0;437.0;2;2;49.0;31.0;0;24.5;4.0;11;1;2;60.0;71.0;1;1;2;1;59.0;3;3;1;29.4375;1.0;9.357142857142858
18.5;28.5;25.5;4;6;33.0;15.0;32.0;2;8;16.0;5.0;53.0;2;0.0;312.0;4;2;63.0;32.0;0;32.5;11.0;6;1;2;66.0;60.0;2;1;2;1;0.0;3;3;1;24.15625;1.0;23.272727272727273
11.0;30.0;18.0;5;3;32.0;36.0;34.0;1;8;16.0;8.0;82.0;1;0.0;358.0;3;2;74.0;35.0;0;25.0;8.0;10;1;2;66.0;67.0;1;1;2;1;0.0;3;3;1;24.625;1.0;5.5
38.0;31.0;40.0;9;0;34.0;40.0;33.0;1;9;18.0;18.0;76.0;1;31.0;358.0;0;1;77.0;41.0;1;38.0;0.0;8;2;1;71.0;68.0;1;1;1;1;0.0;3;3;1;36.94444444444444;2.0;32.0625
11.33333333;1.333333333;12.33333333;3;5;32.0;34.0;32.0;1;8;16.0;6.0;77.0;3;0.0;460.0;5;3;78.0;1.333333333;0;8.666666667;10.0;9;1;3;64.0;71.0;1;3;3;1;56.0;3;3;1;18.2291666651875;1.0;17.0
39.0;30.0;38.0;9;0;33.0;35.0;33.0;1;9;18.0;18.0;73.0;1;30.0;352.0;0;1;80.0;35.0;1;31.0;0.0;10;2;1;70.0;67.0;1;1;1;1;0.0;3;3;1;35.0;2.0;30.222222222777777
28.66666667;30.0;34.0;7;1;30.0;39.0;33.0;1;8;16.0;12.0;88.0;1;0.0;356.0;1;3;75.0;41.0;0;34.0;4.0;3;2;1;84.0;57.0;1;1;1;1;0.0;3;3;1;33.229166667499996;1.0;19.75
24.33333333;30.0;41.0;6;2;30.0;40.0;32.0;1;8;16.0;11.0;73.0;1;0.0;375.0;2;3;78.0;36.0;0;27.5;5.0;12;2;1;74.0;71.0;1;1;2;1;0.0;3;3;1;32.864583332500004;2.0;33.0625
11.0;30.0;37.0;7;1;32.0;40.0;33.0;1;8;16.0;12.0;71.0;1;0.0;303.0;1;3;51.0;42.0;0;31.0;4.0;20;1;1;66.0;58.0;1;1;1;1;0.0;3;3;1;29.6875;1.0;10.125
