CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
79.0;77.0;14;58.0;52.0;429.0;61.0;33.5625;24.0;34.0;37.0;7;1;43.0;30.0;36.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;14.5;1.0
74.0;63.0;15;44.0;54.0;422.0;63.0;41.388888888888886;32.0;35.0;50.0;9;0;44.0;42.0;41.0;1;9;18.0;18.0;1;43.0;0;1;47.0;1;33.97222222222222;2.0
71.0;57.0;7;49.0;60.0;426.0;59.0;39.44444444444444;31.0;36.0;44.0;9;0;50.0;35.0;43.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;36.833333333333336;2.0
75.0;60.0;12;63.0;53.0;430.0;77.0;33.916666665625;18.33333333;17.33333333;50.0;6;2;30.0;40.0;40.0;1;8;16.0;11.0;3;0.0;2;3;40.0;0;10.285714285714286;1.0
79.0;92.0;11;55.0;52.0;415.0;61.0;27.13888888888889;21.0;19.5;31.0;5;4;23.0;37.0;41.0;1;9;18.0;9.0;2;12.0;4;2;31.0;1;18.285714285714285;1.0
65.0;50.0;2;69.0;63.0;428.0;54.0;36.31481481555555;26.66666667;38.0;41.0;8;1;43.0;32.0;43.0;1;9;18.0;14.0;1;38.0;1;3;41.0;1;33.55555555555556;2.0
71.0;61.0;8;55.0;62.0;422.0;50.0;36.3125;31.0;33.0;40.0;8;0;31.0;39.0;44.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;31.46875;2.0
75.0;43.0;11;55.0;59.0;424.0;50.0;27.21875;18.5;32.0;31.0;6;2;34.0;20.5;34.0;2;8;16.0;9.0;1;0.0;2;2;30.0;0;28.75;1.0
68.0;52.0;10;53.0;65.0;427.0;57.0;37.9375;28.0;36.0;41.0;7;2;39.0;41.0;45.0;1;8;16.0;12.0;1;0.0;1;2;44.0;0;31.571428570714286;2.0
68.0;59.0;20;63.0;60.0;425.0;54.0;38.72222222222222;32.0;37.0;40.0;9;0;50.0;35.0;45.0;1;9;18.0;18.0;1;37.0;0;1;43.0;1;37.111111111111114;2.0
74.0;75.0;5;51.0;58.0;416.0;59.0;34.55555555555556;34.0;33.0;40.0;8;1;33.0;30.0;41.0;1;9;18.0;17.0;1;34.0;1;1;44.0;1;35.27777777777778;2.0
74.12;54.64;10;53.11;53.59;420.87;65.59;42.888888888888886;43.0;31.0;45.0;9;0;47.0;50.0;30.0;1;9;18.0;18.0;1;39.0;0;1;44.0;1;34.0;2.0
69.0;52.0;8;51.0;55.0;401.0;53.0;37.25;27.0;35.0;50.0;7;1;34.0;38.0;41.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;15.0;1.0
63.0;83.0;9;63.0;53.0;427.0;69.0;37.44444444444444;32.0;33.0;35.0;9;0;41.0;43.0;41.0;1;9;18.0;18.0;1;31.0;0;1;49.0;1;34.857142857142854;2.0
68.0;50.0;18;55.0;68.0;424.0;63.0;27.520833333749998;15.0;23.0;32.0;5;3;11.66666667;39.0;33.0;1;8;16.0;9.0;2;0.0;3;3;43.0;0;1.0;1.0
63.0;58.0;9;63.0;59.0;427.0;63.0;40.77777777777778;31.0;41.0;43.0;9;0;47.0;42.0;43.0;1;9;18.0;18.0;1;44.0;0;1;44.0;1;39.888888888888886;2.0
63.0;58.0;16;51.0;50.0;407.0;63.0;39.77777777777778;36.0;39.0;40.0;9;0;50.0;39.0;43.0;1;9;18.0;18.0;1;33.0;0;1;43.0;1;37.333333333333336;2.0
69.0;56.0;14;55.0;52.0;418.0;78.0;33.3125;25.0;38.0;30.0;7;1;39.0;32.0;43.0;1;8;16.0;12.0;1;0.0;1;2;43.0;0;28.625;1.0
75.0;50.0;8;61.0;57.0;394.0;50.0;38.77777777777778;31.0;38.0;39.0;9;0;49.0;36.0;44.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;37.94444444444444;2.0
74.0;57.0;20;60.0;60.0;408.0;59.0;38.27777777777778;33.0;36.0;33.0;9;1;50.0;41.0;41.0;1;9;18.0;18.0;1;38.0;0;2;38.0;1;33.47222222222222;2.0
63.0;55.0;20;58.0;56.0;421.0;58.0;32.55555555555556;31.0;45.0;34.0;8;0;43.0;31.0;44.0;1;9;18.0;16.0;1;3.0;1;1;41.0;1;28.2;1.0
68.0;58.0;20;68.0;53.0;426.0;58.0;37.666666666666664;30.0;34.0;43.0;9;0;30.0;43.0;42.0;1;9;18.0;18.0;1;40.0;0;1;40.0;1;31.892857142857142;2.0
75.0;68.0;10;58.0;59.0;424.0;54.0;40.166666666666664;34.0;38.0;46.0;9;0;31.0;46.0;40.0;1;9;18.0;18.0;1;42.0;0;1;44.0;1;33.916666666666664;2.0
59.0;58.0;8;59.0;56.0;428.0;63.0;35.111111111111114;30.0;36.0;36.0;9;0;32.0;36.0;37.0;1;9;18.0;18.0;1;35.0;0;1;45.0;1;30.928571428571427;2.0
63.0;68.0;10;51.0;56.0;413.0;63.0;36.5;30.0;37.0;38.0;9;0;34.0;36.0;33.0;1;9;18.0;18.0;1;44.0;0;1;45.0;1;34.22222222222222;2.0
68.0;55.0;22;68.0;53.0;417.0;57.0;34.44444444444444;26.0;34.0;45.0;8;3;33.5;30.0;36.0;1;9;18.0;14.0;1;33.0;1;2;44.0;2;34.888888888888886;2.0
76.0;47.0;7;51.0;49.0;408.0;69.0;35.6875;25.5;36.0;40.0;7;1;31.0;39.0;44.0;1;8;16.0;12.0;1;0.0;1;2;45.0;0;23.90625;1.0
62.0;70.0;11;49.0;56.0;389.0;52.0;36.0;30.0;34.0;40.0;8;1;29.5;38.0;41.0;1;9;18.0;16.0;1;35.0;1;1;45.0;1;35.312500000625;2.0
66.0;43.0;10;49.0;58.0;394.0;54.0;31.666666666666668;31.0;35.0;34.0;8;1;33.5;30.0;38.0;1;9;18.0;16.0;1;12.0;1;1;47.0;1;14.0;1.0
66.56;58.01;10;55.21;63.39;414.74;52.31;34.5;30.0;30.0;43.0;8;1;33.0;30.0;36.0;1;8;16.0;16.0;1;0.0;0;1;41.0;0;5.0;1.0
68.0;43.0;22;55.0;50.0;386.0;50.0;32.62037037111111;22.66666667;31.0;40.0;7;3;29.5;30.5;33.0;2;9;18.0;12.0;1;39.0;2;3;43.0;1;24.0;1.0
60.0;43.0;20;55.0;67.0;407.0;69.0;32.40625;26.0;36.0;36.0;6;2;31.0;26.5;40.0;2;8;16.0;9.0;1;0.0;2;2;45.0;0;31.0;2.0
59.0;43.0;7;55.0;59.0;423.0;62.0;32.611111111111114;30.0;35.0;35.0;8;1;34.0;24.0;39.0;2;9;18.0;15.0;1;30.0;1;1;44.0;1;25.0;1.0
68.0;52.0;10;48.0;53.0;416.0;63.0;33.96875;30.0;33.0;41.0;7;1;30.0;25.5;43.0;2;8;16.0;13.0;1;0.0;1;1;44.0;0;14.714285714285714;1.0
68.0;49.0;7;63.0;53.0;413.0;69.0;34.388888888888886;26.0;33.0;41.0;8;2;30.0;30.0;42.0;2;9;18.0;14.0;1;40.0;1;2;44.0;1;30.0;1.0
63.0;58.0;7;63.0;53.0;417.0;58.0;35.44444444444444;26.5;33.0;40.0;8;1;30.0;35.0;42.0;1;9;18.0;14.0;1;42.0;1;2;44.0;1;33.611111111111114;2.0
69.0;43.0;7;55.0;52.0;394.0;54.0;31.7083333325;23.33333333;35.0;32.0;7;2;31.0;32.0;36.0;2;8;16.0;12.0;1;0.0;1;3;45.0;0;30.24999999875;2.0
64.0;56.0;15;63.0;55.0;443.0;62.0;30.84375;21.0;33.0;33.0;6;2;36.0;28.5;35.0;2;8;16.0;9.0;1;0.0;2;3;42.0;0;21.0;1.0
60.0;50.0;20;51.0;59.0;397.0;50.0;33.9375;30.0;36.0;33.0;8;1;30.0;35.0;35.0;1;8;16.0;16.0;1;0.0;0;1;44.0;0;24.4;1.0
83.0;52.0;20;53.0;55.0;397.0;44.0;36.5;31.0;35.0;40.0;9;1;34.5;32.0;44.0;1;9;18.0;18.0;1;41.0;0;1;43.0;1;24.375;1.0
64.0;43.0;21;51.0;44.0;411.0;49.0;27.63888888888889;30.0;36.0;19.5;7;2;35.5;30.0;34.0;1;9;18.0;13.0;1;0.0;2;1;43.0;1;25.846153846153847;1.0
60.0;45.0;8;63.0;46.0;405.0;63.0;34.59375;30.0;30.0;32.0;8;1;38.0;33.5;44.0;2;8;16.0;16.0;1;0.0;0;1;43.0;0;25.454545454545453;1.0
64.0;55.0;15;68.0;55.0;410.0;58.0;32.30555555555556;26.0;31.0;35.0;7;4;31.5;24.5;37.0;2;9;18.0;11.0;2;42.0;2;2;42.0;1;35.416666666666664;2.0
75.0;45.0;4;55.0;53.0;390.0;50.0;30.875;26.0;30.0;28.5;5;3;30.0;29.5;38.0;2;8;16.0;6.0;1;0.0;3;2;44.0;0;6.6;1.0
75.0;68.0;5;51.0;63.0;404.0;57.0;34.55555555555556;25.5;35.0;37.0;8;2;30.0;35.0;39.0;1;9;18.0;14.0;1;41.0;1;2;45.0;1;36.80555555555556;2.0
63.0;47.0;5;59.0;50.0;407.0;58.0;32.84375;25.5;30.0;36.0;6;2;36.0;29.5;38.0;2;8;16.0;9.0;1;0.0;2;2;43.0;0;9.8;1.0
69.0;58.0;8;63.0;55.0;413.0;63.0;32.166666666666664;31.0;34.0;33.0;8;1;32.0;38.0;41.0;1;9;18.0;16.0;1;7.0;1;1;46.0;1;29.333333333888888;1.0
57.0;47.0;20;49.0;73.0;420.0;54.0;31.84375;24.0;31.0;34.0;6;2;39.0;24.5;40.0;2;8;16.0;9.0;1;0.0;2;3;44.0;0;15.2;1.0
52.0;60.0;20;63.0;59.0;419.0;65.0;34.44444444444444;25.5;47.0;34.0;8;1;34.0;38.0;31.0;1;9;18.0;14.0;1;37.0;1;2;42.0;1;35.55555555611111;2.0
69.0;47.0;7;48.0;44.0;383.0;58.0;36.94444444444444;31.0;38.0;40.0;9;1;40.0;34.0;31.0;1;9;18.0;18.0;1;42.0;0;2;45.0;1;34.72222222222222;2.0
72.0;59.0;13;63.0;50.0;410.0;46.0;39.166666666666664;34.0;42.0;41.0;9;0;39.0;41.0;44.0;1;9;18.0;18.0;1;34.0;0;1;45.0;1;35.77777777777778;2.0
55.0;56.0;16;63.0;68.0;421.0;58.0;31.3958333325;21.33333333;36.0;32.0;7;1;36.0;33.0;33.0;1;8;16.0;12.0;1;0.0;1;3;38.0;0;17.035714285;1.0
64.0;52.0;15;55.0;55.0;398.0;57.0;33.888888888888886;23.0;37.0;35.0;8;1;39.0;37.0;38.0;1;9;18.0;14.0;1;34.0;1;3;39.0;1;20.96153846153846;1.0
54.0;68.0;20;51.0;63.0;400.0;56.0;36.44444444444444;28.0;45.0;33.0;8;1;34.0;41.0;41.0;1;9;18.0;14.0;1;43.0;1;2;40.0;1;30.0;1.0
76.0;53.0;22;51.0;37.0;376.0;69.0;30.333333333888888;23.0;33.0;26.66666667;7;2;30.0;32.0;35.0;1;9;18.0;11.0;1;34.0;2;3;39.0;1;31.666666667222223;2.0
52.0;53.0;20;55.0;50.0;405.0;91.0;33.75;27.5;35.0;40.0;7;2;32.0;31.0;20.5;1;9;18.0;13.0;1;42.0;2;2;39.0;1;34.388888888888886;2.0
68.0;41.0;11;51.0;59.0;396.0;57.0;34.22222222222222;22.0;45.0;32.0;8;2;37.5;42.0;39.0;1;9;18.0;14.0;1;31.0;1;2;41.0;1;22.09090909090909;1.0
68.0;55.0;6;68.0;56.0;395.0;49.0;32.888888888888886;26.5;43.0;35.0;7;2;39.0;34.0;42.0;1;9;18.0;12.0;1;18.0;2;2;37.0;3;32.1875;2.0
60.0;50.0;9;51.0;59.0;391.0;53.0;27.499999999444444;21.0;36.0;25.33333333;5;3;40.0;33.0;21.0;1;9;18.0;8.0;1;8.0;4;3;40.0;1;27.694444445000002;1.0
60.0;52.0;13;48.0;58.0;397.0;63.0;26.20370370277778;19.33333333;35.0;30.0;4;4;29.0;34.0;19.0;1;9;18.0;8.0;1;16.0;5;3;15.33333333;1;13.0;1.0
56.0;55.0;10;51.0;41.0;375.0;54.0;26.9583333325;14.33333333;35.0;29.5;5;3;30.0;30.0;18.5;1;8;16.0;8.0;1;0.0;3;3;38.0;0;16.0;1.0
76.0;66.0;15;51.0;55.0;413.0;57.0;30.5208333325;17.33333333;39.0;35.0;7;1;34.0;32.0;30.0;1;8;16.0;12.0;1;0.0;1;3;40.0;0;29.4;1.0
60.0;49.0;4;58.0;67.0;422.0;46.0;33.351851851111114;25.33333333;49.0;26.0;7;2;35.0;31.0;45.0;1;9;18.0;11.0;1;42.0;2;3;37.0;1;35.714285714285715;2.0
63.0;43.0;17;59.0;50.0;407.0;63.0;31.77777777777778;24.0;36.0;26.0;6;3;34.0;36.0;21.0;1;9;18.0;10.0;1;41.0;3;2;43.0;1;35.166666666666664;2.0
60.0;50.0;6;51.0;44.0;375.0;57.0;35.125;30.0;45.0;32.0;8;0;40.0;30.0;48.0;1;8;16.0;16.0;1;0.0;0;1;40.0;0;13.636363636363637;1.0
74.0;48.0;4;55.0;52.0;397.0;61.0;26.88888888888889;19.0;35.0;26.0;5;3;39.0;37.0;21.0;1;9;18.0;8.0;1;1.0;4;3;40.0;1;32.19444444444444;2.0
85.0;70.0;20;85.0;68.0;490.0;57.0;35.44444444444444;31.0;42.0;46.0;8;0;42.0;39.0;43.0;1;9;18.0;16.0;1;2.0;1;1;43.0;1;34.888888888888886;2.0
80.0;75.0;10;71.0;64.0;456.0;61.0;33.09375;26.0;31.0;36.0;7;2;30.0;31.5;48.0;2;8;16.0;12.0;1;0.0;1;3;36.0;0;26.928571428571427;1.0
85.0;55.0;10;57.0;61.0;438.0;57.0;37.111111111111114;37.0;38.0;38.0;9;0;35.0;33.0;46.0;1;9;18.0;18.0;1;32.0;0;1;41.0;1;32.22222222222222;2.0
81.0;75.0;8;68.0;68.0;460.0;67.0;37.611111111111114;22.5;45.0;43.0;8;1;42.0;39.0;46.0;1;9;18.0;14.0;1;40.0;1;2;41.0;1;38.44444444444444;2.0
81.0;57.0;4;53.0;55.0;436.0;64.0;30.333333333333332;23.0;30.0;40.0;7;1;33.0;34.0;46.0;1;9;18.0;12.0;1;3.0;2;2;38.0;1;36.916666666666664;2.0
81.0;60.0;8;57.0;61.0;437.0;59.0;45.611111111111114;41.0;42.0;47.0;9;0;50.0;48.0;46.0;1;9;18.0;18.0;1;46.0;0;1;45.0;1;40.22222222222222;3.0
85.0;61.0;11;62.0;59.0;436.0;53.0;35.05555555555556;31.0;31.0;41.0;9;0;36.0;32.0;44.0;1;9;18.0;18.0;1;33.0;0;1;31.0;1;25.78125;1.0
81.0;77.0;18;65.0;68.0;447.0;55.0;31.833333333333332;22.0;37.0;43.0;7;1;44.0;32.0;46.0;1;9;18.0;12.0;1;1.0;2;2;41.0;1;33.72222222222222;2.0
81.0;52.0;12;73.0;61.0;446.0;64.0;33.72222222222222;35.0;30.0;40.0;8;0;34.0;36.0;46.0;1;9;18.0;16.0;1;8.0;1;1;34.0;1;5.0;1.0
76.0;60.0;11;54.0;73.0;435.0;56.0;45.111111111111114;41.0;44.0;48.0;9;0;50.0;43.0;46.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;45.388888888888886;4.0
70.0;83.0;11;64.0;57.0;436.0;64.0;39.05555555555556;32.0;33.0;41.0;9;0;35.0;43.0;48.0;1;9;18.0;18.0;1;44.0;0;1;39.0;1;40.55555555555556;3.0
85.0;71.0;6;69.0;59.0;446.0;58.0;32.22222222222222;31.0;32.0;40.0;8;0;30.0;33.0;46.0;1;9;18.0;16.0;1;11.0;1;1;35.0;1;37.94444444444444;2.0
81.0;80.0;10;62.0;59.0;432.0;52.0;35.333333333333336;34.0;34.0;39.0;8;1;28.5;34.0;46.0;1;9;18.0;16.0;1;34.0;1;1;33.0;1;33.583333333333336;2.0
77.0;63.0;10;65.0;53.0;409.0;53.0;28.22916666625;23.0;32.0;36.0;4;4;24.0;26.33333333;43.0;3;8;16.0;6.0;1;0.0;4;2;37.0;0;15.7;1.0
60.0;52.0;20;55.0;62.0;422.0;53.0;34.27777777777778;23.0;30.0;34.0;8;2;35.0;34.0;46.0;1;9;18.0;14.0;1;44.0;1;2;42.0;1;33.97222222222222;2.0
74.0;68.0;16;69.0;66.0;440.0;57.0;44.55555555555556;36.0;43.0;50.0;9;0;50.0;45.0;46.0;1;9;18.0;18.0;1;45.0;0;1;47.0;1;43.27777777777778;3.0
73.0;63.0;8;58.0;57.0;429.0;62.0;34.125;27.0;35.0;36.0;7;1;35.0;33.0;43.0;1;8;16.0;12.0;1;0.0;1;2;38.0;0;32.406250000625;2.0
77.0;77.0;15;69.0;59.0;424.0;61.0;25.694444444444443;18.0;30.0;35.0;5;4;29.5;26.5;46.0;2;9;18.0;7.0;2;0.0;4;2;31.0;1;31.833333333333332;2.0
77.0;70.0;11;63.0;58.0;434.0;64.0;29.5625;22.5;36.0;19.0;6;2;30.0;34.0;46.0;1;8;16.0;9.0;1;0.0;2;2;37.0;0;29.55555555666667;1.0
73.0;55.0;10;65.0;65.0;427.0;67.0;34.333333333333336;31.0;37.0;44.0;8;0;32.0;42.0;44.0;1;9;18.0;16.0;1;4.0;1;1;39.0;1;33.83333333277778;2.0
60.0;77.0;16;76.0;62.0;447.0;69.0;33.29629629555556;28.33333333;42.0;37.0;7;1;41.0;40.0;44.0;1;9;18.0;12.0;1;4.0;2;3;34.0;1;37.916666666666664;2.0
81.0;70.0;17;43.0;63.0;413.0;53.0;46.388888888888886;42.0;46.0;50.0;9;0;50.0;49.0;46.0;1;9;18.0;18.0;1;46.0;0;1;42.0;1;41.111111111111114;3.0
85.0;57.0;9;63.0;62.0;422.0;55.0;41.44444444444444;31.0;40.0;50.0;9;0;50.0;37.0;46.0;1;9;18.0;18.0;1;45.0;0;1;42.0;1;40.27777777777778;3.0
67.0;70.0;20;66.0;57.0;423.0;61.0;34.888888888888886;20.5;31.0;48.0;8;1;30.0;39.0;46.0;1;9;18.0;14.0;1;36.0;1;2;34.0;1;29.6875;1.0
81.0;75.0;11;59.0;57.0;410.0;52.0;30.055555555555557;26.0;36.0;37.0;7;1;37.0;31.0;46.0;1;9;18.0;12.0;1;0.0;2;3;32.0;1;33.05555555555556;2.0
85.0;47.0;6;45.0;50.0;408.0;43.0;29.055555555555557;24.5;34.0;28.0;6;2;41.0;31.0;44.0;1;9;18.0;9.0;1;4.0;3;2;39.0;1;31.777777778333334;2.0
62.0;65.0;8;68.0;64.0;438.0;63.0;32.28125;24.5;33.0;37.0;6;2;32.0;28.5;44.0;2;8;16.0;9.0;1;0.0;2;2;37.0;0;39.285714285714285;2.0
67.0;77.0;16;60.0;65.0;428.0;59.0;34.19444444444444;31.0;32.0;38.0;8;1;30.0;25.5;46.0;2;9;18.0;15.0;1;44.0;1;1;32.0;1;37.55555555555556;2.0
64.0;43.0;8;54.0;56.0;414.0;55.0;39.44444444444444;31.0;38.0;48.0;9;0;35.0;40.0;46.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;37.166666666666664;2.0
67.0;68.0;11;61.0;55.0;415.0;55.0;30.194444444444443;27.0;34.0;37.0;7;2;31.0;32.5;47.0;2;9;18.0;12.0;1;3.0;2;2;36.0;1;28.805555555555557;1.0
67.0;46.0;15;59.0;61.0;411.0;50.0;26.444444444444443;24.5;30.0;33.0;6;2;35.0;24.0;30.0;2;9;18.0;9.0;1;1.0;3;2;34.0;1;31.583333333333332;2.0
70.0;60.0;8;58.0;55.0;425.0;62.0;33.833333333333336;36.0;31.0;39.0;8;2;35.5;20.0;30.0;2;9;18.0;15.0;1;40.0;1;1;35.0;1;29.23076923076923;1.0
67.0;77.0;15;64.0;59.0;417.0;64.0;36.3125;32.0;35.0;40.0;8;0;30.0;37.0;46.0;1;8;16.0;16.0;1;0.0;0;1;37.0;0;33.57142857071428;2.0
64.0;60.0;8;64.0;55.0;419.0;57.0;36.166666666666664;31.0;32.0;39.0;9;1;34.0;34.0;43.0;1;9;18.0;18.0;1;42.0;0;1;37.0;1;37.22222222222222;2.0
75.0;56.0;16;55.0;59.0;408.0;50.0;39.333333333333336;34.0;46.0;42.0;9;0;32.0;36.0;47.0;1;9;18.0;18.0;1;45.0;0;1;44.0;1;36.083333333333336;2.0
70.0;51.0;11;56.0;56.0;410.0;57.0;33.94444444444444;39.0;32.0;39.0;8;0;32.0;41.0;38.0;1;9;18.0;16.0;1;3.0;1;1;34.0;1;35.0;2.0
70.0;61.0;11;57.0;61.0;421.0;59.0;31.96875;26.0;34.0;31.0;7;2;30.0;32.5;40.0;2;8;16.0;12.0;1;0.0;1;3;37.0;0;29.3;1.0
63.0;47.0;11;59.0;53.0;418.0;58.0;35.5;31.0;36.0;38.0;9;0;30.0;31.0;47.0;1;9;18.0;18.0;1;43.0;0;1;35.0;1;34.111111110555555;2.0
80.0;63.0;11;55.0;59.0;405.0;55.0;33.6875;32.0;38.0;35.0;7;1;30.0;29.0;44.0;2;8;16.0;13.0;1;0.0;1;1;35.0;0;41.42857142857143;3.0
85.0;65.0;10;56.0;65.0;403.0;44.0;40.72222222222222;35.0;36.0;50.0;9;0;32.0;42.0;40.0;1;9;18.0;18.0;1;45.0;0;1;43.0;1;36.916666666666664;2.0
73.0;65.0;11;57.0;64.0;405.0;46.0;28.092592593333332;24.0;36.0;23.0;5;5;26.0;20.66666667;43.0;3;9;18.0;6.0;1;37.0;4;3;30.66666667;1;36.25;2.0
73.0;56.0;8;66.0;52.0;394.0;50.0;36.611111111111114;33.0;39.0;38.0;9;0;31.0;38.0;47.0;1;9;18.0;18.0;1;31.0;0;1;41.0;1;34.666666666666664;2.0
61.0;75.0;10;60.0;60.0;416.0;61.0;37.55555555555556;32.0;38.0;38.0;9;0;32.0;35.0;47.0;1;9;18.0;18.0;1;45.0;0;1;44.0;1;37.72222222222222;2.0
74.0;75.0;16;69.0;59.0;412.0;64.0;29.499999999375;22.5;25.0;27.0;4;4;41.0;28.33333333;31.0;3;8;16.0;5.0;3;0.0;4;2;36.0;0;42.0;3.0
72.0;68.0;11;63.0;56.0;418.0;54.0;31.6145833325;22.33333333;27.5;40.0;5;4;34.0;27.5;44.0;2;8;16.0;8.0;2;0.0;3;3;30.5;0;35.8;2.0
72.0;77.0;10;49.0;59.0;396.0;58.0;29.00000000125;24.66666667;36.0;36.0;5;4;22.66666667;20.0;43.0;2;8;16.0;7.0;1;0.0;3;3;32.0;0;16.0;1.0
85.0;60.0;10;54.0;58.0;396.0;53.0;42.833333333333336;39.0;42.0;42.0;9;0;35.0;49.0;47.0;1;9;18.0;18.0;1;46.0;0;1;44.0;1;44.72222222222222;3.0
74.0;48.0;16;59.0;59.0;393.0;53.0;32.09375;31.0;30.0;38.0;6;2;28.0;29.5;30.0;2;8;16.0;11.0;1;0.0;2;1;31.0;0;15.0;1.0
67.0;72.0;7;54.0;65.0;412.0;57.0;28.38888888888889;28.0;40.0;30.0;6;2;30.0;24.0;47.0;2;9;18.0;9.0;1;3.0;3;2;39.0;1;36.94444444388889;2.0
67.0;63.0;18;57.0;52.0;403.0;57.0;25.781250000625;16.0;30.0;14.66666667;5;3;32.0;29.5;47.0;2;8;16.0;6.0;1;0.0;3;3;32.0;0;17.0;1.0
73.85;60.44;18;45.29;57.27;384.73;60.29;45.666666666666664;49.0;37.0;50.0;9;0;34.0;50.0;47.0;1;9;18.0;18.0;1;44.0;0;1;41.0;1;40.111111111111114;3.0
56.0;68.0;10;51.0;46.0;409.0;58.0;32.861111111111114;28.0;37.0;30.0;7;2;30.0;27.5;42.0;2;9;18.0;11.0;1;44.0;2;2;39.0;1;28.625;1.0
64.0;57.0;5;61.0;59.0;396.0;53.0;32.875;24.0;37.0;33.0;7;2;33.0;37.0;35.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;32.714285714285715;2.0
73.0;63.0;10;60.0;56.0;411.0;57.0;39.111111111111114;32.0;48.0;44.0;9;0;36.0;32.0;50.0;1;9;18.0;18.0;1;44.0;0;1;43.0;1;41.166666666666664;3.0
67.0;68.0;8;65.0;55.0;425.0;57.0;32.6875;26.0;45.0;35.0;6;2;32.0;28.0;35.0;2;8;16.0;9.0;1;0.0;2;3;41.0;0;30.0;1.0
67.0;89.0;2;62.0;59.0;408.0;59.0;42.666666666666664;38.0;48.0;42.0;9;0;46.0;38.0;50.0;1;9;18.0;18.0;1;46.0;0;1;45.0;1;45.94444444444444;4.0
55.0;56.0;1;62.0;52.0;405.0;57.0;34.22222222222222;20.0;47.0;35.0;8;1;35.0;31.0;50.0;1;9;18.0;14.0;1;43.0;1;2;41.0;1;32.1875;2.0
64.0;59.0;11;52.0;57.0;399.0;52.0;35.111111111111114;24.5;44.0;40.0;8;1;35.0;32.0;40.0;1;9;18.0;14.0;1;38.0;1;2;42.0;1;34.333333333333336;2.0
65.0;65.0;6;69.0;63.0;420.0;68.0;33.666666666666664;23.5;31.0;35.0;8;1;40.0;30.0;50.0;1;9;18.0;14.0;1;35.0;1;2;41.0;1;35.08333333277778;2.0
67.0;55.0;8;62.0;59.0;414.0;57.0;31.1875;28.5;37.0;36.0;5;3;33.0;27.5;18.5;2;8;16.0;8.0;1;0.0;3;2;32.0;0;12.85;1.0
70.0;63.0;22;54.0;55.0;392.0;57.0;37.166666666666664;29.5;43.0;37.0;8;1;35.0;36.0;40.0;1;9;18.0;14.0;1;45.0;1;2;41.0;1;39.05555555555556;2.0
80.0;77.0;7;59.0;57.0;400.0;52.0;34.27777777777778;29.5;47.0;44.0;7;1;36.0;32.0;50.0;1;9;18.0;12.0;1;9.0;2;2;40.0;1;34.888888888888886;2.0
61.0;51.0;10;62.0;64.0;393.0;52.0;31.75;22.0;43.0;31.0;7;2;35.0;28.5;40.0;2;9;18.0;11.0;1;37.0;2;2;37.0;1;30.125;2.0
64.0;75.0;4;57.0;54.0;397.0;52.0;34.55555555555556;34.0;45.0;35.0;8;0;39.0;40.0;50.0;1;9;18.0;16.0;1;0.0;1;1;43.0;1;38.388888888888886;2.0
67.0;50.0;10;57.0;61.0;413.0;55.0;31.77777777777778;30.0;43.0;30.0;8;0;40.0;34.0;30.0;1;9;18.0;16.0;1;14.0;1;1;37.0;1;35.833333333333336;2.0
58.0;60.0;20;72.0;47.0;400.0;58.0;29.75;22.0;39.0;30.0;6;2;35.0;20.0;40.0;3;8;16.0;9.0;1;0.0;2;3;42.0;0;15.6;1.0
52.0;60.0;11;59.0;55.0;396.0;59.0;36.72222222222222;29.0;48.0;33.5;7;3;44.0;39.0;20.5;1;9;18.0;13.0;1;45.0;2;2;42.0;1;35.25;2.0
84.0;72.0;14;57.0;71.0;471.0;74.0;36.0;33.5;41.0;46.0;8;1;38.0;39.0;36.0;1;9;18.0;16.0;1;14.0;1;2;38.0;1;39.888888888888886;2.0
84.0;59.0;11;56.0;62.0;469.0;70.0;31.77777777777778;30.0;33.0;41.0;8;0;40.0;30.0;40.0;1;9;18.0;16.0;1;4.0;1;1;35.0;1;38.666666666666664;2.0
68.0;61.0;7;77.0;50.0;478.0;77.0;36.72222222222222;32.0;37.0;46.0;8;0;50.0;41.0;45.0;1;9;18.0;16.0;1;5.0;1;1;42.0;1;38.0;2.0
