NOTA_ASD;NOTA_CEM;NOTA_IO_UNO;NOTA_INSE;NOTA_IYM;NOTA_EE_UNO;NOTA_GENH;VECES_CEM;NOTA_EL_DOS;VECES_IYM;VECES_INSE;PROMEDIO_CUATRO;NOTA_MPI;VECES_EE_UNO;VECES_ASD;NAA_CUATRO;NOTA_GEE;NOTA_ME;NCC_CUATRO;NOTA_PYE;NCA_CUATRO;NOTA_CIR_TRES;NOTA_ELD;VECES_GENH;NCP_CUATRO;VECES_EL_DOS;VECES_IO_UNO;VECES_ME;CAR_CUATRO;NAP_CUATRO;NAC_CUATRO;EPA_CUATRO;VECES_PYE;CREDITOS_ASD;CREDITOS_IYM;CREDITOS_IO_UNO;CREDITOS_INSE;CREDITOS_GENH;CREDITOS_EE_UNO;CREDITOS_CEM;RENDIMIENTO_CINCO;PROMEDIO_CINCO
37;46;43;31;33;0;34;2;34;1;1;39.23529411764706;40;0;1;7;33;39;17.0;43;17.0;42;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
34;38;31;33;30;0;0;1;36;1;1;34.15384615384615;0;0;1;5;0;31;13.0;30;13.0;30;41;0;0.0;1;1;1;1;0;5;2;2;2;3;2;2;2;3;3;2.0;33.333333333333336
34;45;31;30;31;0;31;2;38;1;1;35.8235294117647;36;0;1;7;38;33;17.0;31;17.0;36;38;1;0.0;2;1;1;4;0;7;2;2;2;3;2;2;2;3;3;2.0;34.285714285714285
34;50;37;39;46;0;30;2;40;1;1;39.0;41;0;1;7;37;30;17.0;41;17.0;43;43;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;3.0;40.57142857142857
17;37;30;30;32;0;30;3;39;1;1;33.411764705882355;40;0;2;7;31;30;17.0;30;17.0;30;33;1;0.0;1;2;3;3;0;7;2;1;2;3;2;2;2;3;3;2.0;30.071428571428573
39;33;40;39;42;0;36;1;40;1;1;39.1764705882353;40;0;1;7;33;35;17.0;40;17.0;37;47;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.07142857142857
44;40;46;36;48;0;35;2;39;1;1;39.0;40;0;1;7;34;35;17.0;37;17.0;42;45;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;41.857142857142854
44;43;37;32;37;0;38;2;40;1;1;39.294117647058826;40;0;1;7;38;36;17.0;36;17.0;46;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.714285714285715
31;35;33;39;37;0;32;2;40;2;1;36.11764705882353;39;0;2;7;32;35;17.0;31;17.0;34;39;1;0.0;2;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;34.714285714285715
41;42;41;35;35;0;36;2;39;1;1;36.94117647058823;36;0;1;7;33;34;17.0;38;17.0;30;45;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.357142857142854
35;30;42;30;32;0;39;1;32;2;1;33.64705882352941;30;0;2;7;36;34;17.0;33;17.0;31;38;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.142857142857146
36;32;38;35;47;0;30;2;39;1;1;40.76470588235294;38;0;1;7;33;44;17.0;40;17.0;42;46;2;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.785714285714285
0;0;45;0;0;0;0;0;41;0;0;35.23076923076923;34;0;0;5;0;37;13.0;33;13.0;0;30;0;0.0;1;1;1;1;0;5;2;1;2;3;2;2;2;3;3;3.0;45.0
39;47;32;31;33;0;37;2;39;1;1;39.8235294117647;30;0;1;7;43;35;17.0;38;17.0;49;45;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.0
30;40;45;30;30;0;33;1;33;1;1;35.76470588235294;36;0;1;7;43;37;17.0;30;17.0;30;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.714285714285715
39;31;43;33;37;0;32;2;36;1;1;32.411764705882355;35;0;1;7;30;33;17.0;30;17.0;32;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.57142857142857
37;30;34;35;41;0;30;2;32;1;2;34.588235294117645;40;0;1;7;41;34;17.0;30;17.0;30;36;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.642857142857146
30;31;34;36;36;0;32;1;32;1;2;32.76470588235294;30;0;1;7;31;35;17.0;35;17.0;31;34;1;0.0;1;1;2;3;0;7;2;3;2;3;2;2;2;3;3;2.0;33.214285714285715
34;36;35;39;33;0;33;1;41;1;1;37.8235294117647;38;0;1;7;33;38;17.0;39;17.0;30;42;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.92857142857143
31;37;43;30;42;0;34;2;33;1;1;32.35294117647059;30;0;1;7;38;34;17.0;30;17.0;30;31;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.642857142857146
31;30;30;30;34;0;31;3;36;1;1;35.11764705882353;35;0;1;7;37;36;17.0;30;17.0;30;39;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;31.142857142857142
34;39;37;31;34;0;32;3;33;1;2;34.705882352941174;30;0;2;7;35;31;17.0;30;17.0;38;44;1;0.0;1;1;1;4;0;7;2;2;2;3;2;2;2;3;3;2.0;34.785714285714285
34;37;30;30;33;0;36;3;32;1;1;36.529411764705884;35;0;2;7;43;42;17.0;32;17.0;37;35;2;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;33.57142857142857
0;14;0;0;0;0;0;1;0;0;0;31.2;0;0;0;2;0;32;5.0;30;5.0;0;0;0;0.0;0;0;1;0;0;2;2;1;2;3;2;2;2;3;3;1.0;14.0
44;35;46;32;32;0;31;1;39;1;1;39.705882352941174;41;0;1;7;31;40;17.0;37;17.0;50;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.214285714285715
36;31;38;40;34;0;40;2;37;1;1;35.64705882352941;33;0;1;7;33;34;17.0;36;17.0;36;39;1;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.92857142857143
32;32;34;30;39;0;32;3;36;1;1;33.8235294117647;32;0;1;7;43;32;17.0;30;17.0;34;31;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;33.5
36;31;33;33;33;0;30;3;41;1;1;34.35294117647059;35;0;1;7;32;32;17.0;30;17.0;30;37;1;0.0;1;2;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;32.57142857142857
31;44;42;36;32;0;39;3;32;1;1;36.88235294117647;41;0;1;7;31;36;17.0;37;17.0;44;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.42857142857143
35;30;38;40;39;0;39;1;47;1;1;36.11764705882353;33;0;1;7;32;30;17.0;38;17.0;30;39;1;0.0;2;1;1;3;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
0;0;32;33;0;0;0;0;31;0;1;29.235294117647058;39;0;0;6;30;40;17.0;31;14.0;30;8;0;3.0;2;1;2;4;1;7;1;1;2;3;2;2;2;3;3;2.0;32.5
34;33;35;32;34;0;30;1;39;1;1;37.64705882352941;37;0;1;7;33;43;17.0;40;17.0;33;36;2;0.0;1;1;1;3;0;7;2;1;2;3;2;2;2;3;3;2.0;33.07142857142857
42;41;30;40;43;0;31;1;39;1;1;35.529411764705884;36;0;1;7;30;37;17.0;32;17.0;30;40;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;38.42857142857143
31;32;31;35;35;0;37;1;41;1;1;36.529411764705884;39;0;1;7;30;36;17.0;33;17.0;30;42;2;0.0;2;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;33.5
34;41;36;33;37;0;41;2;37;2;1;33.76470588235294;38;0;1;7;30;33;17.0;31;17.0;32;34;1;0.0;1;1;2;3;0;7;2;2;2;3;2;2;2;3;3;2.0;37.285714285714285
37;43;37;32;40;0;42;2;31;1;1;34.1764705882353;32;0;1;7;32;32;17.0;32;17.0;37;42;1;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;38.92857142857143
38;30;38;44;36;0;39;1;40;1;1;37.588235294117645;31;0;1;7;30;41;17.0;30;17.0;41;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.857142857142854
41;30;35;39;34;0;41;1;41;1;1;40.35294117647059;41;0;1;7;34;36;17.0;38;17.0;50;43;1;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.0
33;40;39;34;37;0;36;1;37;1;1;35.64705882352941;31;0;1;7;31;33;17.0;36;17.0;34;44;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.785714285714285
39;34;33;39;32;0;36;1;40;1;1;38.05882352941177;42;0;1;7;32;39;17.0;40;17.0;37;36;1;0.0;2;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.142857142857146
36;50;30;47;31;0;35;2;41;2;1;39.94117647058823;42;0;1;7;33;37;17.0;33;17.0;47;45;1;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.5
39;42;44;35;35;0;30;2;35;2;1;35.05882352941177;41;0;1;7;36;30;17.0;34;17.0;34;37;1;0.0;1;2;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
33;30;34;35;42;0;36;2;30;1;2;35.411764705882355;47;0;3;7;39;35;17.0;32;17.0;30;37;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;35.142857142857146
33;48;44;32;42;0;36;1;35;1;1;33.64705882352941;35;0;1;7;30;30;17.0;32;17.0;30;41;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;40.0
35;46;44;30;34;0;37;2;36;1;1;33.1764705882353;32;0;2;7;32;36;17.0;35;17.0;30;30;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;38.0
40;38;48;39;39;0;32;3;41;1;1;35.64705882352941;33;0;2;7;37;38;17.0;35;17.0;30;33;1;0.0;2;1;1;4;0;7;2;1;2;3;2;2;2;3;3;2.0;39.214285714285715
31;30;37;39;41;0;32;2;47;1;1;38.88235294117647;35;0;1;7;35;39;17.0;43;17.0;33;37;1;0.0;2;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.07142857142857
36;46;44;35;28;0;0;1;39;1;1;34.23529411764706;32;0;1;7;35;31;17.0;34;17.0;31;36;0;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;37.666666666666664
42;43;49;34;42;0;33;2;42;1;1;37.0;39;0;1;7;30;40;17.0;33;17.0;31;39;1;0.0;2;1;1;2;0;7;2;1;2;3;2;2;2;3;3;3.0;40.785714285714285
48;33;45;44;36;0;36;2;40;1;1;39.64705882352941;34;0;1;7;38;37;17.0;43;17.0;48;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.5
45;30;33;38;37;0;32;2;40;2;1;36.294117647058826;35;0;2;7;32;39;17.0;30;17.0;30;42;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.5
42;47;38;30;30;0;35;3;40;1;1;37.705882352941174;35;0;1;7;48;39;17.0;33;17.0;32;36;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;37.214285714285715
0;45;42;0;0;0;0;1;30;0;0;31.23076923076923;33;0;0;5;0;30;13.0;35;13.0;0;30;0;0.0;1;1;1;0;0;5;2;1;2;3;2;2;2;3;3;3.0;43.8
33;32;43;39;47;0;38;1;39;1;1;37.8235294117647;32;0;1;7;38;37;17.0;39;17.0;37;41;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.785714285714285
42;43;31;38;36;0;35;3;47;1;1;37.588235294117645;39;0;2;7;30;36;17.0;30;17.0;30;44;1;0.0;2;1;2;3;0;7;2;3;2;3;2;2;2;3;3;2.0;37.785714285714285
35;35;30;38;32;0;38;1;33;1;1;36.94117647058823;35;0;1;7;33;42;17.0;42;17.0;30;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.5
36;34;48;36;39;0;39;2;35;1;1;34.411764705882355;31;0;1;7;30;32;17.0;38;17.0;30;42;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.357142857142854
36;36;46;37;32;0;30;1;37;1;1;37.4;0;0;2;6;36;30;15.0;42;15.0;30;48;1;0.0;1;1;1;2;0;6;2;2;2;3;2;2;2;3;3;2.0;35.857142857142854
37;36;43;35;30;0;30;1;36;1;1;35.05882352941177;33;0;2;7;30;35;17.0;37;17.0;30;41;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;34.857142857142854
0;3;37;0;43;0;0;1;39;1;0;31.846153846153847;12;0;0;4;0;38;13.0;30;11.0;0;33;0;2.0;1;1;1;1;1;5;2;3;2;3;2;2;2;3;3;1.0;26.5
33;38;45;41;36;0;37;1;42;1;1;41.11764705882353;40;0;1;7;40;37;17.0;32;17.0;47;48;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.142857142857146
48;41;43;41;39;0;39;1;38;1;1;41.8235294117647;43;0;1;7;41;46;17.0;42;17.0;36;45;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;41.57142857142857
37;32;42;37;34;0;34;1;37;1;1;38.76470588235294;35;0;1;7;36;37;17.0;38;17.0;42;45;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;35.57142857142857
34;37;50;35;40;0;32;1;34;1;1;37.23529411764706;41;0;1;7;37;41;17.0;37;17.0;44;30;1;0.0;1;1;2;3;0;7;2;2;2;3;2;2;2;3;3;2.0;38.07142857142857
0;45;45;0;23;0;0;1;35;1;1;30.823529411764707;37;0;0;5;39;31;17.0;38;12.0;7;28;0;5.0;1;1;1;2;2;7;2;2;2;3;2;2;2;3;3;1.0;29.4
36;30;34;33;30;0;34;3;35;2;1;34.0;39;0;1;7;33;37;17.0;30;17.0;31;32;1;0.0;2;1;1;2;0;7;2;3;2;3;2;2;2;3;3;2.0;32.42857142857143
34;35;49;37;42;0;31;2;33;1;2;33.8235294117647;31;0;1;7;38;32;17.0;31;17.0;30;40;1;0.0;1;1;2;4;0;7;2;2;2;3;2;2;2;3;3;2.0;38.07142857142857
0;0;0;32;26;0;0;0;40;1;1;24.875;0;0;0;1;0;0;8.0;26;3.0;0;9;0;5.0;1;0;0;1;2;3;1;2;2;3;2;2;2;3;3;1.0;28.4
31;44;37;30;31;0;43;1;38;1;1;34.88235294117647;37;0;1;7;42;36;17.0;30;17.0;30;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.214285714285715
30;44;43;30;31;0;34;2;37;1;1;36.588235294117645;33;0;1;7;34;37;17.0;31;17.0;33;46;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.642857142857146
30;40;32;32;46;0;32;2;47;1;1;39.05882352941177;37;0;2;7;33;33;17.0;39;17.0;31;48;1;0.0;1;1;2;2;0;7;2;2;2;3;2;2;2;3;3;2.0;36.42857142857143
32;42;37;35;45;0;43;1;31;1;1;36.705882352941174;30;0;1;7;42;38;17.0;32;17.0;34;47;1;0.0;1;1;2;3;0;7;2;2;2;3;2;2;2;3;3;2.0;39.642857142857146
36;39;30;30;41;0;37;1;30;1;1;34.11764705882353;32;0;1;7;42;34;17.0;33;17.0;30;38;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.142857142857146
30;45;39;30;37;0;31;2;39;1;1;36.76470588235294;33;0;1;7;40;35;17.0;39;17.0;34;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.142857142857146
35;40;43;30;37;40;41;1;40;1;1;36.1764705882353;34;1;2;7;42;41;17.0;35;17.0;30;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.1764705882353
34;41;33;33;34;0;34;2;43;1;1;37.11764705882353;38;0;1;7;31;33;17.0;33;17.0;38;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.214285714285715
35;34;38;35;37;0;42;1;41;1;1;38.705882352941174;35;0;1;7;36;36;17.0;40;17.0;41;41;1;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.642857142857146
37;47;46;37;46;0;42;1;39;1;1;39.705882352941174;45;0;1;7;35;32;17.0;43;17.0;36;48;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;43.07142857142857
31;36;48;30;41;0;41;1;36;1;1;37.0;32;0;1;7;39;42;17.0;33;17.0;35;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.92857142857143
33;26;35;32;30;0;33;2;35;1;1;30.933333333333334;0;0;2;5;31;30;15.0;38;12.0;31;23;1;3.0;2;1;1;3;1;6;2;3;2;3;2;2;2;3;3;2.0;31.0
37;32;47;36;37;0;32;1;39;1;2;39.88235294117647;39;0;1;7;30;44;17.0;42;17.0;36;45;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
32;38;36;31;40;0;35;1;30;1;2;35.0;32;0;1;7;31;32;17.0;37;17.0;43;41;1;0.0;1;1;1;4;0;7;2;2;2;3;2;2;2;3;3;2.0;35.857142857142854
37;35;42;41;37;39;40;1;39;1;1;38.8235294117647;42;1;1;7;30;38;17.0;30;17.0;45;45;1;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.411764705882355
34;34;37;35;31;0;33;2;39;1;1;35.11764705882353;30;0;2;7;31;38;17.0;32;17.0;30;40;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;33.785714285714285
31;43;31;30;39;0;31;1;42;1;1;34.35294117647059;40;0;1;7;30;32;17.0;32;17.0;34;30;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.142857142857146
34;46;45;30;34;0;33;2;39;2;1;35.76470588235294;30;0;1;7;30;32;17.0;41;17.0;38;39;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.42857142857143
32;38;42;33;37;0;30;2;36;1;1;36.35294117647059;31;0;1;7;42;33;17.0;38;17.0;36;39;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.642857142857146
33;46;43;38;34;0;39;2;36;2;3;35.76470588235294;30;0;2;7;39;36;17.0;36;17.0;31;40;3;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;39.0
31;32;47;30;39;0;31;1;40;1;1;36.8235294117647;40;0;1;7;35;30;17.0;37;17.0;30;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.07142857142857
0;0;0;33;0;0;23;0;35;0;1;35.7;0;0;0;4;42;0;10.0;30;10.0;0;36;1;0.0;1;0;0;0;0;4;2;1;2;3;2;2;2;3;3;1.0;28.0
32;50;44;31;47;0;42;1;43;1;1;41.05882352941177;40;0;1;7;46;39;17.0;39;17.0;32;46;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;42.07142857142857
30;41;31;31;31;0;33;3;37;2;1;34.05882352941177;36;0;3;7;32;35;17.0;34;17.0;30;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;33.285714285714285
40;43;32;30;30;0;35;1;38;1;1;38.705882352941174;41;0;1;7;46;39;17.0;36;17.0;32;39;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.214285714285715
43;31;30;39;33;0;33;1;36;1;1;35.8235294117647;36;0;1;7;43;34;17.0;36;17.0;32;35;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;34.42857142857143
33;41;49;30;30;0;39;1;39;1;1;35.1764705882353;30;0;1;7;33;35;17.0;38;17.0;30;38;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.785714285714285
37;36;34;32;30;0;43;2;39;1;1;36.35294117647059;40;0;1;7;30;36;17.0;32;17.0;30;43;2;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.0
33;32;45;39;39;0;37;1;40;1;2;33.64705882352941;30;0;1;7;30;34;17.0;37;17.0;33;30;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;37.214285714285715
30;32;50;31;33;0;32;2;39;1;1;35.05882352941177;33;0;1;7;31;33;17.0;30;17.0;30;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.357142857142854
38;30;34;30;38;0;30;2;39;1;1;34.05882352941177;36;0;1;7;39;30;17.0;36;17.0;30;30;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;33.42857142857143
30;48;35;33;32;0;34;2;41;1;1;40.11764705882353;36;0;1;7;47;39;17.0;38;17.0;31;46;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.0
39;38;38;37;44;0;32;2;36;1;1;36.35294117647059;35;0;1;7;32;34;17.0;35;17.0;42;40;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.42857142857143
31;35;38;37;43;0;39;1;37;1;1;36.94117647058823;42;0;1;7;34;37;17.0;31;17.0;30;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.42857142857143
46;38;46;34;40;0;30;2;37;1;1;37.1764705882353;40;0;2;7;35;42;17.0;33;17.0;34;37;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.0
34;50;47;37;47;0;36;1;48;1;1;41.35294117647059;39;0;1;7;36;37;17.0;42;17.0;35;48;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;3.0;42.785714285714285
33;41;47;32;40;0;30;2;41;1;1;34.35294117647059;30;0;1;7;31;30;17.0;32;17.0;31;41;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
31;30;38;32;32;0;34;2;37;1;1;35.0;37;0;1;7;37;37;17.0;35;17.0;31;31;1;0.0;2;1;1;3;0;7;2;3;2;3;2;2;2;3;3;2.0;32.57142857142857
35;34;36;34;30;0;31;2;33;1;1;35.588235294117645;30;0;1;7;35;44;17.0;35;17.0;30;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;33.142857142857146
33;36;39;30;38;0;30;1;39;1;1;35.11764705882353;30;0;1;7;34;38;17.0;35;17.0;30;36;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.714285714285715
30;32;30;32;42;0;33;3;34;1;1;35.411764705882355;35;0;2;7;42;42;17.0;32;17.0;30;32;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;33.714285714285715
33;32;39;32;34;0;35;1;36;1;2;34.88235294117647;37;0;2;7;45;33;17.0;36;17.0;30;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.0
44;35;49;35;30;0;37;2;39;1;1;37.05882352941177;38;0;1;7;32;35;17.0;36;17.0;32;44;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.5
30;35;39;30;34;0;31;2;39;1;1;32.94117647058823;32;0;2;7;30;35;17.0;31;17.0;31;30;1;0.0;1;1;2;4;0;7;2;1;2;3;2;2;2;3;3;2.0;33.357142857142854
31;31;47;30;32;0;30;2;34;1;2;34.588235294117645;37;0;1;7;32;40;17.0;33;17.0;30;34;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;33.214285714285715
40;38;39;38;36;0;36;1;31;1;1;35.94117647058823;35;0;1;7;45;30;17.0;32;17.0;42;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.714285714285715
0;21;0;36;41;0;33;1;47;1;1;39.411764705882355;33;0;0;7;36;31;17.0;42;17.0;35;48;1;0.0;1;0;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;32.4
30;34;47;31;30;0;32;3;36;1;1;35.23529411764706;38;0;1;7;32;35;17.0;33;17.0;30;40;1;0.0;1;1;2;3;0;7;2;1;2;3;2;2;2;3;3;2.0;33.714285714285715
42;39;39;31;34;0;31;2;37;1;1;34.76470588235294;31;0;1;7;31;38;17.0;37;17.0;36;32;1;0.0;1;1;2;3;0;7;2;1;2;3;2;2;2;3;3;2.0;36.07142857142857
31;34;32;30;39;0;34;1;34;1;1;34.1764705882353;32;0;1;7;34;37;17.0;42;17.0;31;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;33.785714285714285
0;22;35;0;0;0;0;2;0;0;0;31.428571428571427;22;0;0;2;0;32;7.0;40;5.0;0;0;0;2.0;0;1;1;1;1;3;2;2;2;3;2;2;2;3;3;1.0;27.2
39;39;44;35;30;0;42;2;38;1;2;36.64705882352941;31;0;1;7;38;40;17.0;34;17.0;30;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
0;0;0;22;0;0;0;0;0;0;1;10.0;0;0;0;0;8;2;7.0;24;0.0;0;0;0;7.0;0;0;2;2;3;3;1;3;2;3;2;2;2;3;3;1.0;22.0
40;44;35;38;44;0;39;1;47;1;1;40.94117647058823;44;0;2;7;32;40;17.0;31;17.0;40;47;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;40.57142857142857
42;38;33;37;46;0;36;1;42;1;1;41.88235294117647;41;0;1;7;31;42;17.0;44;17.0;48;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.142857142857146
38;35;47;35;37;0;42;1;43;1;1;35.0;30;0;1;7;30;36;17.0;39;17.0;32;32;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;38.57142857142857
35;41;35;41;40;0;32;1;40;2;1;39.588235294117645;45;0;1;7;33;43;17.0;36;17.0;41;38;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.785714285714285
31;33;32;30;37;0;36;1;37;1;2;33.588235294117645;35;0;1;7;33;36;17.0;33;17.0;30;30;2;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;33.42857142857143
40;35;46;35;31;0;35;2;36;1;2;36.8235294117647;36;0;1;7;32;34;17.0;40;17.0;37;42;1;0.0;1;1;2;3;0;7;2;3;2;3;2;2;2;3;3;2.0;36.42857142857143
34;37;36;35;42;0;37;1;38;1;2;38.705882352941174;46;0;1;7;40;39;17.0;37;17.0;41;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.214285714285715
36;33;39;30;41;0;31;2;30;1;2;35.8235294117647;37;0;1;7;38;37;17.0;39;17.0;30;40;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;35.285714285714285
33;43;39;37;41;0;39;2;38;1;1;40.11764705882353;38;0;1;7;35;44;17.0;36;17.0;37;48;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.142857142857146
34;41;35;30;40;0;35;2;36;1;1;35.411764705882355;40;0;1;7;33;36;17.0;33;17.0;30;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
35;47;36;31;35;0;30;1;38;2;2;38.64705882352941;34;0;1;7;50;37;17.0;36;17.0;30;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
