NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_VARCOM;NOTA_TELEC_UNO;NAC_OCHO;NOTA_TELEMA_UNO;VECES_STG;CON_MAT_ICFES;NCA_OCHO;NCC_OCHO;PROMEDIO_SIETE;PROMEDIO_TRES;CAR_OCHO;NOTA_COMDIG;NOTAS_BDATOS;NCP_OCHO;NAA_OCHO;NOTA_BIOING_UNO;NCC_SIETE;EPA_OCHO;VECES_INSIND;VECES_BDATOS;VECES_TELEC_UNO;VECES_INGECO;VECES_C_UNO;VECES_BIOING_UNO;VECES_TELEMA_UNO;CREDITOS_STG;CREDITOS_BIOING_UNO;CREDITOS_C_UNO;CREDITOS_INGECO;CREDITOS_TELEC_UNO;CREDITOS_BDATOS;CREDITOS_TELEMA_UNO;CREDITOS_INSIND;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
21.5;34.4375;36.0;30.0;37.65625;27.0;44.0;33.5;1;41.0;33.0;31.5;33.0;7;31.0;2;73.76;15.0;16.0;34.2;34.55555555555556;1;40.0;0.0;1.0;6;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.40909090909091
41.0;35.4375;42.0;42.0;43.375;31.0;45.0;32.0;0;42.0;33.0;37.0;42.0;7;42.0;1;67.01;16.0;16.0;37.46666666666667;38.333333333333336;0;39.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.714285714285715
50.0;44.4375;33.0;35.0;39.875;49.0;38.0;40.0;0;40.0;38.0;34.0;39.0;7;42.0;1;67.13;16.0;16.0;43.13333333333333;38.333333333333336;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.90909090909091
44.0;43.125;36.5;31.0;39.21875;23.0;36.0;36.0;0;46.0;33.0;33.0;38.0;7;33.0;1;73.57;16.0;16.0;32.86666666666667;36.666666666666664;1;35.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;41.68181818181818
31.5;44.1875;30.0;43.0;36.59375;37.0;30.0;36.0;0;38.0;39.0;36.0;40.0;7;43.0;2;70.26;16.0;16.0;39.266666666666666;40.5;1;41.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.22727272727273
41.0;29.6875;18.0;32.0;33.0;23.5;0.0;26.0;1;31.0;29.0;24.5;36.0;5;0.0;1;53.81;8.0;11.0;31.464285714285715;34.77777777777778;0;37.0;0.0;3.0;4;49.0;14.0;2;0;0;1;1;1;1;0;1;2;3;2;3;2;2;3;3.0;41.0
44.0;41.8125;32.0;36.0;40.4375;33.0;40.0;32.0;0;44.0;38.0;30.0;39.0;7;43.0;1;82.69;16.0;16.0;36.8;36.72222222222222;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.214285714285715
45.0;34.375;39.0;34.0;37.375;31.5;33.0;32.5;0;36.0;28.66666667;35.0;31.0;7;37.0;1;47.41;16.0;16.0;34.43333333333333;32.638888888888886;0;42.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
50.0;41.0;32.0;44.0;41.5625;34.0;36.0;40.0;0;46.0;32.0;33.5;41.0;7;50.0;1;61.53;16.0;16.0;40.13333333333333;38.72222222222222;0;43.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.18181818181818
50.0;42.8125;27.5;34.0;38.78125;45.0;39.0;40.0;1;42.0;38.0;36.0;43.0;7;33.0;1;70.26;13.0;16.0;40.666666666666664;37.77777777777778;1;46.0;0.0;3.0;6;46.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;4.0;47.72727272727273
43.0;35.5;31.0;34.0;37.5625;20.0;35.0;36.0;0;35.0;34.0;28.0;44.0;7;34.0;1;64.16;16.0;16.0;31.4;31.75;2;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;2;1;2;1;2;3;2;3;2;2;3;3.0;41.25
46.0;42.125;36.0;31.0;40.0625;44.0;32.0;33.5;0;37.0;31.0;38.0;45.0;7;44.0;1;70.26;16.0;16.0;38.8;38.44444444444444;0;39.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.333333333333336
44.0;35.23958333375;40.0;23.5;37.875;25.5;32.0;32.0;0;42.0;28.0;29.5;36.0;7;32.0;1;88.88;16.0;16.0;33.03333333333333;32.333333333333336;0;39.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.214285714285715
48.0;43.5625;33.0;36.0;41.3125;47.0;48.0;43.0;0;45.0;38.0;44.0;40.0;7;36.0;1;73.57;16.0;16.0;42.93333333333333;37.5;0;45.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
27.5;36.25;32.0;25.0;36.28125;26.0;41.0;30.5;1;33.0;38.0;27.0;32.0;7;37.0;2;70.26;15.0;16.0;31.933333333333334;33.55555555555556;1;34.0;0.0;1.0;6;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.40909090909091
43.0;34.8125;30.0;32.0;39.0;26.0;45.0;30.0;0;41.0;31.0;26.5;38.0;7;36.0;1;64.09;16.0;16.0;31.933333333333334;35.94444444444444;0;35.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.18181818181818
43.0;33.5625;32.0;33.0;38.625;29.5;40.0;31.5;0;45.0;37.0;26.0;31.0;7;43.0;1;61.0;16.0;16.0;34.36666666666667;37.05555555555556;0;31.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.45454545454545
50.0;37.15625;44.0;32.0;40.4375;28.0;39.0;33.0;0;32.0;39.0;39.0;40.0;7;38.0;1;82.45;16.0;16.0;33.46666666666667;33.583333333333336;0;36.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.81818181818182
48.0;41.3125;38.0;41.0;40.0;30.0;40.0;34.0;0;38.0;30.0;30.0;36.0;7;38.0;1;70.26;16.0;16.0;35.46666666666667;32.02777777777778;0;34.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.63636363636363
44.0;37.6875;32.0;30.0;37.1875;30.5;35.0;35.0;0;32.0;38.0;39.0;34.0;7;43.0;1;70.11;16.0;16.0;36.1;35.5;0;43.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.45454545454545
42.0;38.6875;46.0;36.0;38.46875;31.0;38.0;38.0;0;31.0;30.5;30.5;30.5;7;38.0;1;70.11;16.0;16.0;35.93333333333333;33.111111111666666;1;34.0;0.0;0.0;7;46.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.72727272727273
50.0;39.9375;40.0;39.0;44.125;31.0;46.0;32.5;0;41.0;34.0;33.0;48.0;7;41.0;1;67.01;16.0;16.0;39.06666666666667;34.166666666666664;0;42.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.666666666666664
49.0;24.604166666875;45.0;31.0;40.1875;22.0;38.0;21.0;1;44.0;34.0;36.0;27.0;7;40.0;1;67.01;13.0;16.0;31.066666666666666;36.0;1;37.0;0.0;3.0;6;48.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.92857142857143
31.5;39.25;39.0;37.0;40.40625;30.0;48.0;36.0;0;37.0;38.0;37.0;40.0;7;35.0;2;77.8;16.0;16.0;36.46666666666667;41.44444444444444;1;42.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.59090909090909
47.0;32.375;36.0;38.0;37.8125;34.0;31.0;32.0;0;45.0;39.0;31.0;35.0;7;32.0;1;70.26;16.0;16.0;37.46666666666667;31.708333333333332;0;32.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.285714285714285
44.0;36.5625;34.0;33.0;38.375;30.0;38.0;40.0;0;41.0;30.0;30.0;32.0;7;39.0;1;70.11;16.0;16.0;36.2;31.694444444444443;0;36.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
50.0;41.1875;35.0;39.0;42.3125;47.0;39.0;42.0;0;49.0;38.0;34.0;41.0;7;46.0;1;70.26;16.0;16.0;41.266666666666666;38.888888888888886;0;41.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.357142857142854
50.0;43.9375;31.0;43.0;39.0625;46.0;31.0;34.0;0;44.0;36.0;27.0;41.0;7;43.0;1;74.12;16.0;16.0;42.266666666666666;35.72222222222222;0;42.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
48.0;34.71875;38.0;31.0;39.375;19.5;33.0;35.0;0;39.0;27.5;33.0;37.0;7;41.0;1;70.26;16.0;16.0;33.36666666666667;35.888888888888886;0;38.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.18181818181818
42.0;34.249999999375;27.66666667;33.0;35.937500000625;21.0;33.0;33.0;1;38.0;33.0;34.0;37.0;7;35.0;1;64.16;13.0;16.0;33.30769230769231;33.0;1;40.0;0.0;3.0;6;47.0;13.0;2;1;0;1;1;3;1;1;1;2;3;2;3;2;2;3;3.0;41.42857142857143
32.0;35.8125;37.0;43.0;38.1875;26.5;40.0;32.0;0;41.0;31.0;32.0;36.0;7;32.0;1;64.24;16.0;16.0;36.7;35.138888888888886;0;37.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.45454545454545
44.0;36.5625;32.0;36.0;35.1875;23.0;33.0;32.0;0;36.0;24.5;32.0;30.0;7;36.0;1;70.11;16.0;16.0;32.4;33.77777777777778;1;35.0;0.0;0.0;7;45.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
40.0;39.4375;39.0;39.0;37.34375;29.0;41.0;41.0;1;40.0;31.66666667;39.0;28.5;7;31.0;1;67.01;13.0;16.0;39.06666666666667;32.333333333333336;1;39.0;0.0;3.0;6;45.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
50.0;45.375;42.0;45.0;45.125;42.0;47.0;45.0;0;47.0;40.0;37.0;45.0;7;42.0;1;70.11;16.0;16.0;43.266666666666666;40.166666666666664;0;43.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.42857142857143
43.0;38.5625;34.0;45.0;39.25;26.0;41.0;38.0;0;44.0;34.0;36.0;36.0;7;37.0;1;70.26;16.0;16.0;36.93333333333333;37.5;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.63636363636363
50.0;37.375;39.0;46.0;45.5;42.0;46.0;43.0;0;50.0;37.0;37.0;47.0;7;44.0;1;61.49;16.0;16.0;43.8;43.05555555555556;0;45.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
42.0;36.875;37.0;34.0;40.0;32.0;39.0;31.0;0;40.0;31.5;30.0;38.0;7;39.0;1;88.88;16.0;16.0;33.69230769230769;35.72222222222222;0;34.0;0.0;0.0;7;49.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.92857142857143
39.0;34.84375;31.0;32.0;39.4375;30.0;45.0;31.0;0;38.0;25.5;28.33333333;38.0;7;42.0;1;77.8;16.0;16.0;33.2;35.0;0;33.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.18181818181818
47.0;33.291666666875;29.5;38.0;36.15625;30.0;44.0;28.5;1;30.0;24.0;35.0;31.0;7;32.0;1;61.53;13.0;16.0;33.30769230769231;32.27777777777778;1;37.0;0.0;3.0;6;47.0;13.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;42.54545454545455
48.0;45.4375;37.0;43.0;42.0625;48.0;39.0;48.0;0;43.0;37.0;30.0;43.0;7;47.0;1;73.76;16.0;16.0;43.266666666666666;34.5;0;40.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.36363636363637
44.0;39.9375;33.0;40.0;36.4375;32.0;33.0;36.0;0;38.0;37.0;39.0;33.0;7;37.0;1;70.26;16.0;16.0;38.2;31.86111111111111;0;40.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.785714285714285
44.0;36.75;30.0;27.5;34.625;28.0;31.0;34.0;1;28.5;29.0;19.66666667;36.0;7;36.0;1;74.56;14.0;16.0;31.2;32.33333333388889;1;31.0;0.0;2.0;6;45.0;15.0;2;1;0;1;2;1;1;1;1;2;3;2;3;2;2;3;2.0;37.77272727272727
43.0;40.9375;33.0;38.0;40.9375;38.0;45.0;39.0;0;46.0;32.0;40.0;38.0;7;38.0;1;67.01;16.0;16.0;38.93333333333333;35.22222222222222;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.27272727272727
50.0;38.15625;35.0;41.0;37.0;31.0;33.0;41.0;0;41.0;43.0;31.0;30.0;7;35.0;1;67.01;16.0;16.0;36.8;34.666666666666664;1;35.0;0.0;0.0;7;48.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.142857142857146
47.0;39.125;33.0;43.0;40.1875;27.0;43.0;35.0;0;37.0;37.0;42.0;40.0;7;41.0;1;70.11;16.0;16.0;36.93333333333333;35.0;0;40.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.09090909090909
44.0;36.96875;25.5;35.0;35.59375;31.0;40.0;33.0;1;34.0;37.0;28.5;31.0;7;37.0;1;67.01;13.0;16.0;38.93333333333333;34.333333333333336;1;42.0;0.0;3.0;6;47.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;42.42857142857143
40.0;44.3125;33.0;41.0;40.5;47.0;39.0;46.0;0;45.0;47.0;46.0;42.0;7;44.0;1;64.24;16.0;16.0;43.13333333333333;43.0;0;40.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.535714285714285
45.0;34.8125;36.0;33.0;38.875;33.0;39.0;33.0;0;32.5;29.0;35.0;39.0;7;36.0;1;67.13;16.0;16.0;35.53333333333333;30.416666666666668;1;40.0;0.0;0.0;7;49.0;15.0;2;1;0;1;2;1;1;1;1;2;3;2;3;2;2;3;3.0;43.90909090909091
50.0;46.0625;33.0;36.0;38.25;42.0;30.0;42.0;0;35.0;33.0;35.0;41.0;7;46.0;1;67.01;16.0;16.0;41.6;37.833333333333336;0;43.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.90909090909091
43.0;35.75;25.0;39.0;36.125;30.0;37.0;37.0;1;37.0;38.0;40.0;33.0;7;39.0;1;56.43;13.0;16.0;38.06666666666667;36.111111111111114;1;43.0;0.0;3.0;6;49.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;41.214285714285715
45.0;41.4375;30.0;38.0;38.3125;30.0;37.0;39.0;0;38.0;38.0;40.0;41.0;7;37.0;1;64.24;16.0;16.0;38.4;38.666666666666664;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.27272727272727
42.0;34.78125;36.0;36.0;34.75;25.0;30.0;29.5;0;31.0;33.0;27.5;32.0;7;30.0;1;61.53;16.0;16.0;33.4;33.55555555555556;0;32.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.36363636363637
50.0;42.1875;40.0;40.0;43.9375;32.0;48.0;39.0;0;40.0;46.0;42.0;41.0;7;45.0;1;73.76;16.0;16.0;40.266666666666666;37.27777777777778;0;41.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.92857142857143
45.0;34.125;32.0;26.0;38.25;26.5;43.0;32.0;0;39.0;34.0;28.0;32.0;7;39.0;1;73.76;16.0;16.0;33.3;31.47222222222222;0;34.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.90909090909091
50.0;41.1875;33.0;33.0;39.75;31.0;32.0;45.0;0;46.0;34.0;35.0;39.0;7;42.0;1;67.13;16.0;16.0;39.733333333333334;36.333333333333336;0;44.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.27272727272727
45.0;42.625;33.0;32.0;37.5625;33.0;36.0;40.0;0;33.0;44.0;39.0;39.0;7;36.0;1;67.13;16.0;16.0;38.53333333333333;37.166666666666664;0;43.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.72727272727273
45.0;37.3125;22.0;34.0;34.875;25.0;38.0;31.5;1;39.0;34.0;29.5;33.0;7;34.0;1;63.73;13.0;16.0;33.13333333333333;34.52777777777778;1;34.0;0.0;3.0;6;44.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;39.642857142857146
46.0;36.39583333375;43.0;33.0;40.125;37.0;44.0;34.0;0;38.0;30.0;31.5;33.0;7;34.0;1;68.11;16.0;16.0;34.4;35.94444444444444;0;33.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.36363636363637
45.0;28.375;31.5;35.0;38.53125;23.5;43.0;40.0;0;39.0;38.0;44.0;36.0;7;32.0;1;62.48;16.0;16.0;34.36666666666667;38.55555555555556;1;36.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;38.23529411764706
44.0;37.125;34.0;32.0;41.0;32.0;47.0;33.5;0;48.0;31.0;40.0;33.0;7;38.0;1;65.27;16.0;16.0;34.53333333333333;37.72222222222222;0;39.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.81818181818182
25.0;36.0625;20.5;30.0;33.34375;29.0;40.0;30.0;2;37.0;34.0;33.0;31.0;7;37.0;2;73.57;12.0;16.0;31.533333333333335;36.94444444444444;3;37.0;0.0;4.0;5;43.0;15.0;2;1;0;2;1;2;1;1;1;2;3;2;3;2;2;3;2.0;35.785714285714285
40.0;33.5;42.0;30.0;40.1875;24.33333333;38.0;34.5;0;35.0;37.0;34.0;41.0;7;36.0;1;62.48;16.0;16.0;31.933333332666667;34.75;0;34.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;36.833333333333336
43.0;34.8125;44.0;30.0;39.1875;25.5;41.0;39.0;0;31.0;35.0;32.0;35.0;7;32.0;1;68.11;16.0;16.0;33.9;34.333333333333336;0;37.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.666666666666664
45.0;30.4375;32.0;31.0;35.34375;24.33333333;31.5;30.0;0;34.0;30.0;35.0;36.0;7;32.0;1;67.01;16.0;16.0;32.533333332666665;32.22222222222222;1;34.0;0.0;0.0;7;45.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.27272727272727
45.0;33.666666666249995;46.0;24.5;39.1875;23.5;39.0;30.0;0;32.0;34.0;33.0;39.0;7;31.0;1;70.11;16.0;16.0;30.966666666666665;32.22222222222222;0;38.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.333333333333336
43.0;39.0;39.0;48.0;42.6875;36.0;44.0;37.0;0;43.0;41.0;43.0;41.0;7;42.0;1;72.55;16.0;16.0;41.8;41.05555555555556;0;45.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.90909090909091
50.0;34.875;46.0;22.66666667;40.125;25.5;39.0;33.0;0;35.0;36.0;34.5;39.0;7;33.0;1;62.56;16.0;16.0;32.255555556;33.77777777777778;0;38.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.642857142857146
50.0;35.999999999375;40.0;34.0;39.625;22.5;40.0;33.5;0;37.0;30.0;30.5;32.0;7;43.0;1;61.53;16.0;16.0;33.63333333333333;34.611111111111114;0;37.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.09090909090909
47.0;35.375;31.0;33.0;37.9375;28.0;38.0;40.0;0;38.0;40.0;30.0;37.0;7;35.0;1;61.49;16.0;16.0;35.6;31.25;1;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;3;1;1;1;2;3;2;3;2;2;3;3.0;43.0
35.0;34.30208333375;32.0;31.0;33.71875;31.0;28.5;39.0;1;36.0;35.0;26.5;35.0;7;30.0;1;59.86;13.0;16.0;33.86666666666667;30.527777778333334;1;40.0;0.0;3.0;6;43.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.0
37.0;36.3125;39.0;48.0;38.125;25.0;38.0;34.0;0;36.0;30.0;41.0;32.0;7;38.0;1;54.74;16.0;16.0;36.93333333333333;40.111111111111114;0;36.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.0
47.0;36.0625;45.0;38.0;41.25;26.0;44.0;40.0;0;39.0;26.0;38.0;36.0;7;31.0;1;65.27;16.0;16.0;34.06666666666667;32.58333333277778;0;34.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.357142857142854
39.0;40.5;34.5;34.0;36.71875;27.0;41.0;41.0;0;37.0;28.0;37.0;30.0;7;30.0;1;46.45;16.0;16.0;38.0;36.333333333333336;1;42.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;42.90909090909091
41.0;37.78125;42.0;32.0;39.1875;26.66666667;37.0;32.5;0;47.0;30.0;38.0;35.0;7;32.0;1;64.24;16.0;16.0;33.06666666733334;34.77777777777778;0;36.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.27272727272727
15.0;25.595238095714286;30.0;0.0;29.181818181818183;21.5;36.0;32.0;2;0.0;36.0;30.0;0.0;5;14.0;3;65.27;8.0;11.0;29.5625;36.888888888888886;2;36.0;0.0;3.0;3;40.0;8.0;1;1;0;0;0;2;1;1;1;2;3;2;3;2;2;3;1.0;19.0
45.0;36.53125;34.0;30.0;39.1875;19.66666667;37.0;31.0;0;39.0;28.5;32.0;37.0;7;41.0;1;61.4;16.0;16.0;29.846153846923077;37.361111111111114;0;35.0;0.0;0.0;7;49.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.333333333333336
47.0;38.15625;35.0;46.0;40.5625;34.0;47.0;33.0;0;39.0;30.0;40.0;36.0;7;36.0;1;62.82;16.0;16.0;39.13333333333333;40.0;0;40.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.0
31.0;33.96875;39.0;33.0;33.53125;27.5;30.0;39.0;1;35.0;30.0;30.0;21.5;7;33.0;1;58.94;13.0;16.0;32.43333333333333;33.02777777777778;1;32.0;0.0;3.0;6;49.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.54545454545455
45.0;32.593749999375;30.0;34.0;38.4375;25.0;42.0;38.0;0;43.0;31.0;39.0;34.0;7;35.0;1;82.16;16.0;16.0;33.333333333333336;33.388888888888886;0;33.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.714285714285715
48.0;43.8125;49.0;50.0;46.625;47.0;46.0;42.0;0;45.0;48.0;39.0;45.0;7;47.0;1;74.32;16.0;16.0;45.8;44.166666666666664;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.57142857142857
48.0;32.562499999375;32.0;25.5;35.3125;30.0;30.0;39.0;0;34.0;25.0;39.0;33.0;7;37.0;1;61.49;16.0;16.0;31.6;35.111111111111114;0;33.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.90909090909091
0.0;31.375;28.0;37.0;31.45;0.0;0.0;16.0;2;41.0;37.0;26.66666667;29.5;4;30.0;0;64.16;4.0;10.0;32.416666666666664;31.47222222222222;2;31.0;0.0;6.0;2;0.0;12.0;2;0;0;2;1;2;0;1;1;2;3;2;3;2;2;3;1.0;27.5
48.0;35.0625;39.0;30.0;38.8125;30.0;33.0;37.0;0;36.0;32.0;27.0;37.0;7;43.0;1;69.99;16.0;16.0;34.6;32.916666666666664;0;38.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.36363636363637
36.0;29.84375;33.0;15.0;34.5;30.0;31.0;32.0;0;32.0;30.0;43.0;32.0;7;39.0;1;62.48;16.0;16.0;32.13333333333333;33.72222222222222;0;39.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.09090909090909
50.0;36.34375;43.0;43.0;40.25;29.0;41.0;40.0;0;31.0;29.5;32.5;38.0;7;38.0;1;59.86;16.0;16.0;36.0;39.0;0;34.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.714285714285715
45.0;38.5;38.0;33.0;39.875;35.0;45.0;33.0;0;41.0;36.0;35.0;32.0;7;34.0;1;61.53;16.0;16.0;35.8;37.55555555555556;0;36.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
50.0;38.8125;33.0;33.0;39.25;32.0;43.0;30.0;0;36.0;35.0;33.0;36.0;7;36.0;1;64.16;16.0;16.0;34.86666666666667;35.94444444444444;0;38.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.666666666666664
