NOTA_FGEP;NOTA_HIST;NOTA_CCON;NOTA_L_DOS;NOTA_AIELEC;NOTA_SUBEL;VECES_SUBEL;VECES_FGEP;VECES_L_DOS;VECES_HIST;NOTA_L_UNO;PROMEDIO_SIETE;VECES_CCON;NOTA_EI_DOS;NOTA_ELECPOT;NAC_CINCO;NCC_SIETE;NAA_SIETE;EPA_SIETE;NOTA_AUTO;NOTA_MAQEL;VECES_AIELEC;VECES_ECO;NOTA_ECO;NOTA_ASP;NAP_SIETE;NAC_SIETE;NCA_SIETE;VECES_ASP;CAR_SIETE;NCP_SIETE;VECES_EI_DOS;CREDITOS_EI_DOS;CREDITOS_AIELEC;CREDITOS_SUBEL;CREDITOS_L_DOS;CREDITOS_HIST;CREDITOS_FGEP;CREDITOS_CCON;RENDIMIENTO_OCHO;PROMEDIO_OCHO
32;31;42;22;36;0;0;1;2;1;30;32.06666666666667;1;0;33;6;15.0;5;2;25;31;1;1;31;39;1;6;13.0;3;3;2.0;0;3;2;3;2;2;2;1;2.0;31.555555555555557
0;0;13;0;0;0;0;0;0;0;38;38.0;1;0;0;1;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;1;0.0;0;3;2;3;2;2;2;1;1.0;13.0
41;34;38;43;36;30;1;1;1;1;40;33.06666666666667;1;0;30;6;15.0;6;2;35;32;1;1;32;32;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;36.333333333333336
35;44;41;46;36;34;1;1;1;1;45;40.4;1;0;35;6;15.0;6;2;34;44;1;2;44;41;0;6;15.0;1;3;0.0;0;3;2;3;2;2;2;1;2.0;38.75
34;46;42;39;36;30;1;1;1;1;30;32.93333333333333;1;0;32;6;15.0;6;2;35;35;1;1;35;31;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;36.833333333333336
40;36;46;31;35;33;1;1;2;1;44;36.2;1;0;32;6;15.0;6;2;30;37;1;1;37;38;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;35.75
0;0;18;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;18.0
43;44;49;37;41;33;1;1;1;1;45;37.333333333333336;1;0;35;6;15.0;6;2;30;40;1;1;40;35;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.833333333333336
35;44;43;38;36;32;1;1;1;1;45;40.53333333333333;1;0;35;6;15.0;6;2;35;44;1;1;44;41;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;37.083333333333336
0;44;44;39;0;0;0;0;2;1;38;38.0;1;0;0;2;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;42.0
37;46;38;45;0;0;0;1;1;1;42;36.333333333333336;1;0;35;6;15.0;6;2;34;36;0;1;36;36;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;3.0;42.0
37;45;43;35;38;35;1;1;1;1;32;37.666666666666664;1;0;34;6;15.0;6;2;34;41;1;1;41;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.166666666666664
50;40;41;30;0;0;0;1;1;1;38;19.0;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;40.142857142857146
0;43;0;0;0;0;0;0;0;1;38;19.0;0;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;43.0
0;0;2;0;0;0;0;0;0;0;40;20.0;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;2.0
32;45;33;39;36;30;1;1;1;1;37;34.93333333333333;1;0;36;6;15.0;6;2;32;34;1;2;34;36;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;35.583333333333336
0;19;27;0;0;0;0;0;0;2;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;21.666666666666668
36;42;45;41;35;40;2;1;1;1;36;38.13333333333333;1;0;39;6;15.0;6;2;36;40;1;1;40;37;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.416666666666664
38;34;42;36;36;35;2;1;1;1;39;33.06666666666667;1;0;32;6;15.0;6;2;36;32;1;2;32;30;0;6;15.0;1;3;0.0;0;3;2;3;2;2;2;1;2.0;36.25
38;44;36;44;33;30;1;2;1;1;39;36.46666666666667;1;0;40;6;15.0;6;2;41;33;1;1;33;34;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;37.0
38;46;44;48;41;37;2;1;1;1;39;36.13333333333333;1;0;39;6;15.0;6;2;37;30;1;1;30;41;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;41.75
47;41;36;34;33;32;1;1;1;1;31;33.666666666666664;1;0;42;6;15.0;6;2;31;33;1;2;33;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;36.833333333333336
42;45;47;37;41;31;1;1;1;1;48;37.666666666666664;1;0;31;6;15.0;6;2;30;41;1;1;41;37;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.166666666666664
40;47;33;46;36;30;2;1;1;1;46;38.4;1;0;30;6;15.0;6;2;38;39;1;2;39;41;0;6;15.0;1;3;0.0;0;3;2;3;2;2;2;1;2.0;38.416666666666664
47;33;32;39;0;0;0;1;1;1;32;16.0;1;0;0;6;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;38.57142857142857
32;48;41;39;31;0;0;1;1;1;39;19.5;1;0;0;6;4.0;1;1;0;0;1;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;37.888888888888886
34;43;44;41;34;32;2;1;1;1;40;33.86666666666667;1;0;30;6;15.0;6;2;30;37;1;1;37;31;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;37.0
37;44;45;40;38;30;2;1;1;1;46;36.13333333333333;1;0;30;6;15.0;6;2;30;42;1;1;42;30;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;37.75
38;30;31;40;41;35;2;2;2;2;34;34.2;1;0;31;6;15.0;6;2;37;34;1;2;34;36;0;6;15.0;1;3;0.0;0;3;2;3;2;2;2;1;2.0;36.166666666666664
39;37;49;41;36;32;2;1;1;1;36;38.13333333333333;1;0;32;6;15.0;6;2;30;43;1;1;43;43;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;37.583333333333336
0;0;36;0;0;0;0;0;0;0;0;0.0;1;0;0;5;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;36.0
0;30;0;0;0;0;0;0;0;1;35;35.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;30.0
0;4;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;4.0
0;22;0;0;0;0;0;0;0;1;35;35.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;22.0
47;36;45;46;38;34;1;1;1;1;48;37.6;1;0;31;6;15.0;6;2;33;42;1;2;42;33;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;3.0;40.083333333333336
36;46;42;44;41;41;1;1;1;1;44;35.0;1;0;39;6;15.0;6;2;37;30;1;1;30;32;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.583333333333336
41;33;39;38;37;33;1;1;1;1;39;36.4;1;0;38;6;15.0;6;2;30;36;1;2;36;38;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;36.333333333333336
49;37;42;38;38;31;1;1;1;1;33;33.86666666666667;1;0;35;6;15.0;6;2;33;35;1;1;35;32;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;38.25
0;0;47;0;0;0;0;0;0;0;34;34.0;1;0;0;2;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;4.0;47.0
44;46;47;40;34;30;1;1;1;1;37;41.266666666666666;1;0;41;6;15.0;6;2;42;43;1;2;43;41;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;38.75
30;38;42;36;38;37;2;1;1;1;37;34.86666666666667;1;0;39;6;15.0;6;2;36;34;1;2;34;30;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;36.416666666666664
34;44;47;44;39;30;2;1;1;1;47;37.333333333333336;1;0;39;6;15.0;6;2;30;38;1;1;38;33;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.25
50;43;37;8;37;31;2;1;2;2;41;38.53333333333333;1;0;34;6;15.0;6;2;30;41;1;3;41;43;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;33.833333333333336
0;41;45;0;0;0;0;0;0;1;0;0.0;1;0;0;6;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;42.333333333333336
36;45;36;44;36;30;2;1;1;1;41;37.266666666666666;1;0;32;6;15.0;6;2;35;37;1;1;37;42;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;37.333333333333336
0;47;0;38;0;0;0;0;1;1;36;36.0;0;0;0;3;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;42.5
47;47;48;42;42;31;1;1;1;1;43;41.06666666666667;1;0;39;6;15.0;6;2;39;40;1;1;40;45;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;3.0;41.416666666666664
39;44;43;40;43;39;1;1;1;1;38;41.13333333333333;1;0;35;6;15.0;6;2;43;43;1;1;43;45;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;41.0
47;40;45;48;34;34;1;1;1;1;37;35.86666666666667;1;0;39;6;15.0;6;2;36;37;1;1;37;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.416666666666664
39;44;37;44;34;30;2;1;1;1;39;35.06666666666667;1;0;39;6;15.0;6;2;32;30;1;1;30;39;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;37.416666666666664
0;45;32;0;0;0;0;0;0;1;0;0.0;1;0;0;4;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;40.666666666666664
0;0;12;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;12.0
0;45;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;45.0
42;42;47;38;31;0;0;1;1;1;40;23.666666666666668;1;0;0;6;6.0;2;1;31;0;1;1;0;0;1;3;4.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;39.22222222222222
37;46;38;50;0;0;0;1;1;1;46;28.333333333333332;1;0;39;6;9.0;2;1;23;0;0;1;0;0;2;4;5.0;0;0;4.0;0;3;2;3;2;2;2;1;3.0;43.42857142857143
0;45;43;0;0;0;0;0;0;1;15;7.5;1;0;0;2;4.0;0;1;0;0;0;1;0;0;2;2;0.0;0;0;4.0;0;3;2;3;2;2;2;1;3.0;44.333333333333336
50;42;35;40;34;32;1;1;1;1;41;36.93333333333333;1;0;32;6;15.0;6;2;43;37;1;1;37;35;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;38.583333333333336
34;38;40;33;34;31;1;1;1;1;42;35.86666666666667;1;0;31;6;15.0;6;2;34;37;1;1;37;36;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;34.25
47;42;46;35;42;30;1;1;1;1;41;40.266666666666666;1;0;43;6;15.0;6;2;37;38;1;1;38;43;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;39.0
50;35;40;40;38;34;1;1;1;1;46;34.53333333333333;1;0;32;6;15.0;6;2;31;35;1;1;35;31;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;39.0
0;0;42;20;0;0;0;0;1;0;36;36.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;27.333333333333332
38;45;39;0;30;30;2;1;0;1;42;33.46666666666667;1;0;24;6;15.0;5;2;30;38;1;1;38;32;1;6;12.0;2;3;3.0;0;3;2;3;2;2;2;1;2.0;35.5
0;0;32;42;0;0;0;0;1;0;45;45.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;38.666666666666664
0;43;39;35;0;0;0;0;1;1;36;36.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;39.0
36;42;42;42;38;31;1;1;1;1;39;34.333333333333336;1;0;36;6;15.0;6;2;32;35;1;1;35;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;37.583333333333336
0;38;43;0;0;0;0;0;0;1;35;32.53846153846154;1;30;0;7;13.0;5;2;0;31;0;1;31;30;0;5;13.0;1;0;0.0;1;3;2;3;2;2;2;1;2.0;34.833333333333336
41;48;39;42;38;31;1;1;1;1;41;37.6;1;0;31;6;15.0;6;2;39;37;1;1;37;42;0;6;15.0;3;1;0.0;0;3;2;3;2;2;2;1;2.0;39.166666666666664
41;49;37;42;40;39;1;1;1;1;37;39.266666666666666;1;0;40;6;15.0;6;2;42;37;1;1;37;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.5
0;41;0;16;0;0;0;0;1;1;43;21.5;0;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;28.5
40;48;47;43;40;34;2;1;1;1;50;43.46666666666667;1;0;47;6;15.0;6;2;33;45;1;1;45;40;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.916666666666664
0;47;48;33;0;0;0;0;1;1;40;20.0;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;41.6
41;38;36;47;33;0;0;1;1;1;45;34.8;2;0;33;6;15.0;5;2;30;42;1;1;42;21;1;6;12.0;1;0;3.0;0;3;2;3;2;2;2;1;2.0;39.333333333333336
42;44;46;43;40;36;1;1;1;1;44;36.86666666666667;1;0;32;6;15.0;6;2;33;36;1;1;36;41;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;41.0
0;0;0;44;0;0;0;0;1;0;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;44.0
35;38;30;42;36;31;1;1;1;1;40;36.8;1;0;39;6;15.0;6;2;36;38;1;1;38;31;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;35.416666666666664
48;44;42;0;39;30;1;1;0;1;44;40.94444444444444;1;37;39;7;18.0;7;2;35;39;1;1;39;45;0;7;18.0;2;1;0.0;1;3;2;3;2;2;2;1;2.0;38.84615384615385
33;38;46;47;39;0;0;1;1;1;44;35.5;1;0;39;6;12.0;5;2;33;31;1;1;31;0;0;5;12.0;0;2;0.0;0;3;2;3;2;2;2;1;2.0;40.0
50;42;38;40;30;30;1;1;1;1;36;35.266666666666666;1;0;39;6;15.0;6;2;32;36;1;1;36;32;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;37.666666666666664
0;14;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;14.0
0;46;43;0;0;0;0;0;0;1;31;15.5;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;45.0
31;35;47;41;0;0;0;1;1;1;45;32.916666666666664;2;0;0;6;12.0;5;2;30;31;0;1;31;30;0;5;12.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;37.285714285714285
0;41;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;41.0
0;45;0;0;0;0;0;0;0;1;40;20.0;0;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;45.0
39;32;45;31;34;31;1;1;1;1;42;35.0;2;0;30;6;15.0;6;2;38;34;1;1;34;35;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;34.166666666666664
0;41;41;0;0;0;0;0;0;1;38;19.0;2;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;41.0
0;44;0;0;0;0;0;0;0;1;0;12.5;0;0;0;6;4.0;0;1;25;0;0;2;0;0;2;2;0.0;0;1;4.0;0;3;2;3;2;2;2;1;3.0;44.0
36;44;44;43;41;30;1;1;1;1;36;39.93333333333333;1;0;43;6;15.0;6;2;32;41;1;1;41;43;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.5
0;30;40;0;0;0;0;0;0;1;38;38.0;1;0;0;2;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;1;0.0;0;3;2;3;2;2;2;1;2.0;33.333333333333336
50;45;45;41;42;30;1;1;1;1;39;36.2;1;0;43;6;15.0;6;2;30;30;1;1;30;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.916666666666664
0;32;0;0;0;0;0;0;0;1;42;42.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;32.0
0;39;31;33;0;0;0;0;2;1;41;20.5;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;35.0
0;35;44;0;0;0;0;0;0;1;38;38.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;38.0
39;45;44;42;32;22;1;1;1;1;41;32.46666666666667;1;0;31;6;15.0;6;2;36;30;1;2;30;30;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;35.5
33;38;43;40;36;0;0;1;1;1;45;37.2;1;0;43;6;15.0;6;2;32;34;1;1;34;35;0;6;15.0;3;1;0.0;0;3;2;3;2;2;2;1;2.0;37.44444444444444
30;30;38;34;37;24;1;1;1;1;40;32.8;1;0;30;6;15.0;6;2;32;30;1;1;30;36;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;2.0;31.0
35;45;47;40;30;35;1;1;1;1;38;34.0;2;0;33;6;15.0;5;2;24;34;1;1;34;39;1;6;13.0;1;3;2.0;0;3;2;3;2;2;2;1;2.0;37.666666666666664
36;37;36;35;36;30;1;1;1;1;37;36.4;1;0;33;6;15.0;6;2;34;40;1;2;40;35;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;34.5
33;34;49;41;30;0;0;1;1;1;41;33.2;1;0;30;6;15.0;6;2;33;31;1;1;31;35;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;36.111111111111114
37;42;39;0;31;31;1;1;0;1;47;36.733333333333334;1;0;31;6;15.0;6;2;33;38;1;1;38;36;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;35.2
0;0;11;0;0;0;0;0;0;0;31;31.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;11.0
36;43;31;36;0;0;0;1;1;1;46;35.13333333333333;1;0;34;6;15.0;6;2;33;30;0;1;30;39;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;37.285714285714285
41;48;48;48;39;30;2;1;1;1;49;36.8;1;0;30;6;15.0;6;2;32;36;1;1;36;40;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;40.833333333333336
41;44;41;45;37;34;1;1;1;1;46;34.86666666666667;1;0;30;6;15.0;6;2;31;33;1;1;33;38;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;39.75
0;0;36;42;0;0;0;0;1;0;47;47.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;40.0
42;37;48;43;42;32;1;1;1;1;45;38.8;1;0;31;6;15.0;6;2;31;44;1;1;44;39;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.333333333333336
42;46;39;37;35;30;1;1;1;1;39;38.0;1;0;31;6;15.0;6;2;34;44;1;1;44;37;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;37.416666666666664
36;37;48;49;42;32;1;1;1;1;39;41.86666666666667;1;0;31;6;15.0;6;2;36;50;1;1;50;45;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.333333333333336
35;41;48;39;34;0;0;1;1;1;43;34.666666666666664;1;0;0;6;12.0;5;2;33;33;1;2;33;33;0;5;12.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;38.44444444444444
35;43;40;39;30;0;0;1;1;1;43;26.0;1;0;0;6;6.0;2;1;35;0;1;1;0;0;1;3;4.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;37.111111111111114
30;30;32;46;26;0;0;1;1;1;38;30.6;1;0;20;6;15.0;5;2;31;33;2;2;33;32;1;6;12.0;1;2;3.0;0;3;2;3;2;2;2;1;2.0;32.888888888888886
35;43;44;41;31;20;1;1;1;1;48;35.2;1;0;35;6;15.0;6;2;30;33;1;3;33;34;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;33.666666666666664
33;42;48;38;31;0;0;1;1;1;39;26.0;1;0;0;6;6.0;2;1;39;0;1;1;0;0;1;3;4.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;37.333333333333336
0;39;37;43;0;0;0;0;1;1;34;17.0;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;40.2
41;47;42;46;36;18;2;1;1;1;35;36.2;1;0;30;6;15.0;6;2;31;39;1;1;39;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;36.333333333333336
38;48;44;42;30;30;2;1;1;1;46;36.733333333333334;1;0;33;6;15.0;6;2;30;39;1;1;39;35;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;37.5
33;46;48;35;30;0;0;1;1;1;47;23.0;1;0;0;6;6.0;1;1;22;0;1;2;0;0;2;3;2.0;0;2;4.0;0;3;2;3;2;2;2;1;2.0;37.333333333333336
0;0;0;16;0;0;0;0;1;0;44;44.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;16.0
37;37;34;46;16;0;0;1;1;1;35;22.8;1;0;11;6;15.0;4;1;30;34;1;2;34;3;2;6;9.0;1;1;6.0;0;3;2;3;2;2;2;1;2.0;34.0
36;34;41;38;38;34;1;1;1;1;39;38.53333333333333;1;0;30;6;15.0;6;2;34;45;1;1;45;39;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;36.25
30;36;36;40;27;0;0;1;1;1;50;31.866666666666667;1;0;25;6;15.0;5;2;30;30;2;1;30;31;1;6;12.0;2;3;3.0;0;3;2;3;2;2;2;1;2.0;33.55555555555556
36;35;39;37;37;26;1;1;1;1;35;33.0;1;0;30;6;15.0;6;2;35;35;1;1;35;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;33.916666666666664
30;36;48;43;34;35;1;1;1;1;32;35.733333333333334;1;0;32;6;15.0;6;2;30;38;1;1;38;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;36.583333333333336
0;37;41;0;0;0;0;0;0;2;34;34.0;1;0;0;2;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;38.333333333333336
0;15;9;0;0;0;0;0;0;2;15;15.0;1;0;0;0;2.0;0;1;0;0;0;0;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;13.0
33;47;47;38;36;31;1;1;1;1;36;34.6;1;0;35;6;15.0;6;2;31;38;1;1;38;30;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;37.333333333333336
0;0;42;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;42.0
44;44;44;46;40;36;1;1;1;1;50;44.733333333333334;1;0;43;6;15.0;6;2;46;43;1;1;43;45;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.666666666666664
42;45;35;43;38;31;1;1;1;1;44;36.6;1;0;32;6;15.0;6;2;30;43;1;1;43;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.666666666666664
0;0;0;41;0;0;0;0;1;0;44;44.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;41.0
37;37;43;42;33;21;1;2;1;2;31;32.13333333333333;1;0;30;6;15.0;6;2;30;36;1;1;36;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;33.666666666666664
32;35;46;34;38;34;1;1;1;1;49;41.733333333333334;1;0;43;6;15.0;6;2;31;44;1;2;44;39;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;35.5
0;0;0;34;0;0;0;0;1;0;38;38.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;34.0
40;28;40;40;31;30;1;2;1;1;39;37.5;1;0;0;6;12.0;5;2;31;44;1;1;44;30;0;5;12.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;34.0
42;41;42;43;32;31;1;1;1;1;36;35.333333333333336;1;0;30;6;15.0;6;2;33;37;2;1;37;39;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;37.583333333333336
43;47;47;0;36;31;1;1;0;1;0;38.23076923076923;1;0;33;6;13.0;5;2;42;40;1;1;40;38;0;5;13.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.2
0;41;15;0;0;0;0;0;0;1;41;20.5;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;32.333333333333336
39;49;45;41;37;0;0;1;1;1;41;33.083333333333336;1;0;0;6;12.0;5;2;35;31;1;2;31;30;0;5;12.0;1;2;0.0;0;3;2;3;2;2;2;1;3.0;41.888888888888886
0;30;44;0;0;0;0;0;0;1;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;34.666666666666664
