PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;LOCALIDAD;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_TRES
419.0;85.0;64.0;53.0;40.0;1.0;24.064102564102384;9;58.0;9;4;13.0;2;14.333333333333;27.333333333333;28.5;32.0;31.0;21.333333333333;0.0;2.0;31.86666666666673;26.625;1.0
340.0;70.0;0.0;0.0;55.0;2.0;33.86666666666667;20;72.0;18;2;15.0;6;30.0;31.5;35.0;38.0;38.0;28.0;39.0;2.0;33.666666666666664;21.4375;1.0
321.0;77.0;0.0;0.0;55.0;2.0;34.67777777777787;9;75.0;9;3;15.0;6;32.666666666667;37.0;33.0;42.0;37.0;24.5;38.0;2.0;39.35294117647059;39.55555555555556;2.0
345.0;67.0;0.0;0.0;79.0;2.0;35.13333333333333;18;74.0;16;2;15.0;6;30.0;34.0;34.0;43.0;47.0;24.0;38.0;2.0;31.97058823529406;37.8;2.0
419.56;63.47;62.03;61.2;53.27;2.0;33.53333333333333;20;63.88;20;2;15.0;6;30.0;30.0;34.0;39.0;34.0;24.0;45.0;2.0;33.5;34.5;2.0
351.0;70.0;0.0;0.0;88.0;2.0;35.63333333333333;10;66.0;10;2;15.0;6;32.0;32.5;37.0;39.0;37.0;23.5;47.0;2.0;35.333333333333336;36.25;2.0
401.0;73.0;57.0;62.0;35.0;1.0;17.538461538461522;20;54.0;11;6;13.0;0;5.6666666666667;27.0;23.0;20.5;20.25;21.333333333333;0.0;1.0;17.857142857142858;0.0;0.0
350.0;66.0;0.0;0.0;55.0;2.0;35.233333333333334;21;72.0;20;3;15.0;6;30.0;30.0;35.0;42.0;44.0;25.5;44.0;2.0;35.26470588235294;38.138888888888886;2.0
344.0;79.0;0.0;0.0;64.0;2.0;35.6;1;60.0;1;1;15.0;7;31.0;33.0;34.0;37.0;41.0;33.0;45.0;2.0;35.35294117647059;40.4375;3.0
355.0;70.0;0.0;0.0;58.0;2.0;34.43333333333333;20;68.0;20;2;15.0;6;31.0;31.0;32.0;39.0;41.0;27.5;43.0;2.0;35.97058823529412;37.0;2.0
342.0;69.0;0.0;0.0;84.0;1.0;4.846153846153846;16;73.0;8;0;13.0;0;6.0;0.0;1.0;2.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0
337.0;71.0;0.0;0.0;59.0;2.0;34.43333333333333;8;75.0;16;1;15.0;6;33.0;30.0;33.0;33.0;36.0;26.5;47.0;2.0;36.64705882352941;31.8125;2.0
412.0;65.0;66.0;65.0;51.0;1.0;11.512820512820532;8;59.0;8;6;13.0;0;5.3333333333333;11.666666666667;10.0;12.333333333333;27.0;8.6666666666667;0.0;1.0;10.0;0.0;0.0
405.0;71.0;62.0;65.0;50.0;2.0;31.5;9;53.0;9;4;15.0;5;27.5;33.5;34.0;34.0;33.0;27.5;33.0;2.0;30.866666666666667;32.25;2.0
348.0;71.0;0.0;0.0;60.0;2.0;33.56666666666667;10;70.0;19;3;15.0;5;34.5;34.0;29.5;38.0;33.0;25.0;40.0;2.0;33.705882352941174;34.5;2.0
343.0;64.0;0.0;0.0;74.0;1.0;28.884615384615383;1;75.0;1;2;13.0;4;30.0;30.0;26.5;36.0;34.0;12.0;0.0;1.0;13.571428571428571;28.0;1.0
341.0;77.0;0.0;0.0;58.0;2.0;33.333333333333336;16;68.0;20;3;15.0;6;30.0;33.0;30.0;38.0;40.0;24.0;41.0;2.0;37.1764705882353;38.5625;2.0
348.0;69.0;0.0;0.0;75.0;2.0;36.03333333333333;10;70.0;10;1;15.0;6;35.0;31.0;33.0;39.0;44.0;22.5;45.0;2.0;34.0;35.28125;2.0
341.0;73.0;0.0;0.0;67.0;1.0;28.692307692307693;11;72.0;11;5;13.0;2;25.0;28.0;29.5;35.5;37.0;19.0;0.0;1.0;23.2;24.857142857142858;1.0
337.0;71.0;0.0;0.0;57.0;2.0;35.266666666666666;1;75.0;11;1;15.0;6;31.0;31.0;32.0;42.0;45.0;29.0;43.0;2.0;37.94117647058823;40.11111111111112;3.0
348.0;70.0;0.0;0.0;53.0;2.0;31.0;20;70.0;20;4;13.0;5;30.0;32.5;32.0;33.0;30.0;29.0;0.0;2.0;33.3;35.59375;2.0
369.0;83.0;0.0;0.0;68.0;2.0;33.8;18;70.0;18;3;15.0;5;33.0;32.0;27.5;38.0;41.0;20.5;44.0;2.0;34.7;35.0625;2.0
355.0;65.0;0.0;0.0;59.0;0.0;0.0;11;71.0;11;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;2.0
340.0;70.0;0.0;0.0;61.0;2.0;30.9;20;72.0;8;2;15.0;5;33.0;29.5;30.0;33.0;33.0;21.5;31.0;2.0;37.73333333333333;35.125;2.0
367.0;87.0;0.0;0.0;93.0;2.0;38.06666666666667;15;70.0;15;0;15.0;7;43.0;35.0;31.0;42.0;37.0;40.0;40.0;1.0;29.633333333333265;32.125;2.0
373.0;80.0;0.0;0.0;76.0;2.0;31.23076923076923;7;71.0;7;2;13.0;4;26.5;39.0;25.0;40.0;38.0;31.0;0.0;1.0;27.642857142857142;28.0;1.0
465.0;78.0;87.0;61.0;80.0;2.0;37.93333333333333;4;59.0;4;1;15.0;7;31.0;40.0;33.0;44.0;40.0;44.0;49.0;2.0;38.11764705882353;37.6875;2.0
356.0;87.0;0.0;0.0;70.0;2.0;34.61538461538461;1;70.0;11;0;13.0;6;30.0;35.0;34.0;46.0;35.0;42.0;0.0;2.0;33.36666666666667;38.625;2.0
374.0;80.0;0.0;0.0;64.0;2.0;37.0;1;76.0;11;0;15.0;7;38.0;33.0;33.0;46.0;41.0;30.0;40.0;2.0;32.733333333333334;35.21875;2.0
377.0;88.0;0.0;0.0;68.0;2.0;37.8;18;84.0;15;0;15.0;7;34.0;38.0;30.0;44.0;44.0;45.0;44.0;2.0;38.3235294117647;41.75;3.0
352.0;84.0;0.0;0.0;54.0;2.0;37.86666666666667;8;70.0;4;0;15.0;7;34.0;38.0;34.0;42.0;38.0;38.0;49.0;2.0;32.79999999999993;33.0625;2.0
354.0;84.0;0.0;0.0;71.0;1.0;24.4;9;71.0;9;0;5.0;1;0.0;22.0;0.0;30.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0
383.0;93.0;0.0;0.0;88.0;2.0;39.38461538461539;10;74.0;10;0;13.0;6;39.0;40.0;35.0;43.0;42.0;44.0;0.0;2.0;39.53333333333333;40.4375;3.0
387.0;87.0;0.0;0.0;82.0;2.0;34.84615384615377;1;78.0;1;1;13.0;6;30.0;40.0;32.333333333333;40.0;37.0;42.0;0.0;2.0;31.83333333333333;33.28125;2.0
358.0;80.0;0.0;0.0;73.0;2.0;34.80769230769231;10;70.0;10;1;13.0;5;36.0;31.0;26.5;45.0;39.0;44.0;0.0;2.0;32.43333333333333;41.875;3.0
378.0;82.0;0.0;0.0;76.0;2.0;37.06666666666667;9;74.0;8;0;15.0;7;32.0;37.0;30.0;47.0;40.0;43.0;47.0;2.0;34.13333333333333;35.0;2.0
368.0;96.0;0.0;0.0;73.0;2.0;37.2;19;67.0;19;0;15.0;7;39.0;31.0;30.0;43.0;41.0;37.0;44.0;2.0;33.5;36.15384615384615;2.0
364.0;90.0;0.0;0.0;74.0;2.0;38.84615384615385;9;62.0;9;0;13.0;6;42.0;38.0;30.0;45.0;41.0;44.0;0.0;2.0;38.8;40.75;3.0
405.0;96.0;0.0;0.0;77.0;3.0;41.73333333333333;9;90.0;9;0;15.0;7;45.0;38.0;36.0;44.0;43.0;46.0;43.0;2.0;38.53333333333333;41.6875;3.0
364.0;84.0;0.0;0.0;85.0;1.0;17.615384615384617;20;70.0;20;0;13.0;1;20.0;9.0;8.0;40.0;25.0;17.0;0.0;0.0;0.0;0.0;0.0
353.0;77.0;0.0;0.0;52.0;1.0;27.384615384615383;20;73.0;20;3;13.0;3;26.0;35.0;18.0;27.0;30.0;41.0;0.0;3.0;40.75;38.0;2.0
367.0;93.0;0.0;0.0;71.0;2.0;34.11538461538461;7;71.0;19;2;13.0;5;29.0;34.0;30.5;45.0;41.0;41.0;0.0;2.0;36.6;40.0;2.0
382.0;84.0;0.0;0.0;79.0;2.0;35.333333333333336;6;72.0;6;1;15.0;7;31.0;36.0;33.0;40.0;41.0;37.0;38.0;2.0;33.86666666666667;37.0625;2.0
365.0;82.0;0.0;0.0;63.0;3.0;41.76923076923077;8;76.0;8;0;13.0;6;38.0;39.0;45.0;46.0;44.0;44.0;0.0;2.0;32.3666666666666;31.791666666666625;2.0
371.0;74.0;0.0;0.0;77.0;3.0;40.266666666666666;16;71.0;7;0;15.0;7;39.0;39.0;36.0;46.0;40.0;42.0;47.0;2.0;34.588235294117645;41.125;3.0
372.0;74.0;0.0;0.0;80.0;1.0;12.538461538461538;9;70.0;9;0;13.0;0;11.0;10.0;8.0;20.0;23.0;9.0;0.0;0.0;0.0;0.0;0.0
367.0;82.0;0.0;0.0;88.0;2.0;37.84615384615385;8;71.0;8;0;13.0;6;43.0;34.0;31.0;44.0;39.0;37.0;0.0;2.0;32.36666666666667;35.5;2.0
395.0;100.0;0.0;0.0;77.0;3.0;40.73333333333333;11;76.0;11;0;15.0;7;32.0;36.0;44.0;46.0;45.0;43.0;50.0;2.0;33.36666666666667;33.90625;2.0
368.0;82.0;0.0;0.0;70.0;2.0;37.66666666666666;4;79.0;4;0;15.0;7;32.0;39.0;30.0;46.0;45.0;45.0;44.0;2.0;38.8235294117647;43.625;3.0
366.0;84.0;0.0;0.0;73.0;2.0;37.13333333333333;15;77.0;15;1;15.0;6;29.5;39.0;36.0;45.0;41.0;40.0;43.0;2.0;32.93333333333333;42.875;3.0
362.0;82.0;0.0;0.0;67.0;1.0;20.0;20;65.0;4;0;2.0;0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
379.0;77.0;0.0;0.0;76.0;2.0;36.13333333333333;11;81.0;11;1;15.0;6;33.0;30.0;29.0;44.0;41.0;43.0;47.0;2.0;33.1;36.0625;2.0
367.0;80.0;0.0;0.0;67.0;2.0;32.153846153846075;5;71.0;5;1;13.0;5;37.0;35.0;11.333333333333;41.0;44.0;37.0;0.0;1.0;16.15;7.0;1.0
367.0;82.0;0.0;0.0;63.0;1.0;13.846153846153848;11;90.0;11;0;13.0;0;13.0;12.0;6.0;22.0;22.0;20.0;0.0;0.0;0.0;0.0;0.0
356.0;78.0;0.0;0.0;77.0;2.0;36.23333333333333;8;76.0;8;1;15.0;6;36.0;35.0;26.5;42.0;32.0;44.0;50.0;2.0;31.066666666666663;35.1875;2.0
370.0;78.0;0.0;0.0;88.0;1.0;1.3846153846153846;7;72.0;7;0;13.0;0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
362.0;84.0;0.0;0.0;73.0;1.0;26.5;8;74.0;8;6;13.0;1;28.0;27.5;20.5;32.5;27.5;28.5;0.0;1.0;25.5333333333334;34.714285714285715;2.0
369.0;80.0;0.0;0.0;80.0;1.0;10.23076923076923;11;71.0;11;0;13.0;1;2.0;13.0;9.0;17.0;7.0;41.0;0.0;0.0;0.0;0.0;0.0
372.0;90.0;0.0;0.0;79.0;1.0;4.538461538461538;6;78.0;6;0;13.0;0;1.0;12.0;3.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0
367.0;89.0;0.0;0.0;80.0;2.0;38.96666666666667;1;68.0;1;1;15.0;7;37.0;36.0;33.5;42.0;50.0;46.0;38.0;2.0;35.333333333333336;36.4375;2.0
380.0;87.0;0.0;0.0;76.0;2.0;33.63333333333333;2;74.0;13;1;15.0;6;32.0;30.0;28.5;33.0;37.0;44.0;40.0;2.0;34.06666666666667;31.90625;2.0
393.0;80.0;0.0;0.0;70.0;3.0;40.63333333333333;8;74.0;8;1;15.0;7;37.0;34.0;34.5;47.0;50.0;45.0;49.0;2.0;32.333333333333336;42.0;3.0
354.0;78.0;0.0;0.0;80.0;1.0;5.461538461538462;11;80.0;11;0;13.0;0;2.0;9.0;6.0;14.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0
338.0;87.0;0.0;0.0;63.0;1.0;20.307692307692307;9;71.0;9;0;13.0;3;11.0;24.0;14.0;35.0;32.0;31.0;0.0;0.0;0.0;0.0;0.0
375.0;70.0;0.0;0.0;88.0;1.0;2.6153846153846154;10;70.0;20;0;13.0;0;0.0;1.0;3.0;9.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
386.0;82.0;0.0;0.0;77.0;0.0;0.0;1;81.0;1;0;13.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369.0;78.0;0.0;0.0;80.0;1.0;13.0;11;74.0;11;0;13.0;1;8.0;20.0;6.0;19.0;14.0;32.0;0.0;0.0;0.0;0.0;0.0
371.0;84.0;0.0;0.0;82.0;1.0;15.923076923076923;12;64.0;12;0;13.0;2;5.0;19.0;9.0;24.0;32.0;34.0;0.0;0.0;0.0;0.0;0.0
455.0;100.0;0.0;0.0;85.0;1.0;1.0769230769230769;10;96.0;10;0;13.0;0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
398.0;93.0;0.0;0.0;79.0;0.0;0.0;1;83.0;9;0;13.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438.0;71.0;66.0;61.0;54.0;1.0;0.125;8;57.0;8;5;12.0;0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
374.0;82.0;0.0;0.0;88.0;3.0;41.0;18;71.0;18;0;15.0;7;42.0;34.0;31.0;46.0;47.0;46.0;50.0;3.0;40.35294117647059;42.11111111111112;3.0
373.0;84.0;0.0;0.0;77.0;1.0;13.923076923076923;9;71.0;9;0;13.0;2;3.0;20.0;8.0;31.0;21.0;32.0;0.0;0.0;0.0;0.0;0.0
361.0;84.0;0.0;0.0;53.0;1.0;7.615384615384615;8;70.0;8;0;13.0;0;1.0;9.0;8.0;18.0;11.0;13.0;0.0;0.0;0.0;0.0;0.0
497.0;75.0;80.0;76.0;83.0;1.0;4.230769230769231;20;61.0;11;0;13.0;0;2.0;0.0;6.0;7.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0
373.0;75.0;0.0;0.0;68.0;2.0;35.733333333333334;7;84.0;7;1;15.0;6;33.0;33.0;29.0;37.0;41.0;42.0;45.0;2.0;33.6;39.5;2.0
347.0;90.0;0.0;0.0;63.0;1.0;13.76923076923077;15;69.0;15;0;13.0;1;5.0;22.0;8.0;23.0;18.0;32.0;0.0;0.0;0.0;0.0;0.0
426.0;77.0;67.0;54.0;50.0;2.0;35.73076923076923;12;61.0;12;1;13.0;6;38.0;34.0;31.5;46.0;32.0;40.0;0.0;2.0;37.36666666666667;38.1875;2.0
352.0;82.0;0.0;0.0;54.0;1.0;5.5;8;73.0;8;6;13.0;0;0.0;10.5;3.0;12.0;12.5;4.5;0.0;0.0;0.0;0.0;0.0
355.0;78.0;0.0;0.0;77.0;2.0;32.61538461538461;8;73.0;8;1;13.0;5;36.0;20.0;33.0;30.0;33.0;45.0;0.0;1.0;17.8;7.5;1.0
352.0;80.0;0.0;0.0;58.0;2.0;32.1;11;79.0;11;2;15.0;5;31.0;36.0;26.5;31.0;23.0;43.0;43.0;1.0;28.59999999999993;36.30769230769231;2.0
374.0;84.0;0.0;0.0;67.0;2.0;39.56666666666667;18;68.0;18;1;15.0;7;37.0;36.0;31.5;47.0;50.0;44.0;44.0;2.0;34.93333333333333;38.53125;2.0
355.0;87.0;0.0;0.0;64.0;3.0;40.4;17;71.0;16;1;15.0;7;41.0;35.0;32.0;47.0;47.0;47.0;44.0;2.0;37.23529411764706;38.0625;2.0
352.0;89.0;0.0;0.0;65.0;2.0;35.4;10;75.0;10;1;15.0;6;31.0;34.0;29.0;46.0;40.0;44.0;41.0;2.0;31.3666666666666;34.65625;2.0
385.0;85.0;0.0;0.0;79.0;2.0;32.69230769230769;10;73.0;10;0;13.0;4;36.0;23.0;25.0;45.0;40.0;35.0;0.0;0.0;0.0;0.0;0.0
374.0;77.0;0.0;0.0;76.0;2.0;38.6;8;79.0;8;0;15.0;7;32.0;38.0;37.0;47.0;40.0;41.0;48.0;2.0;37.35294117647059;40.0;2.0
387.0;92.0;0.0;0.0;67.0;1.0;5.538461538461538;10;87.0;10;0;13.0;0;13.0;2.0;1.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0
356.0;76.0;0.0;0.0;73.0;1.0;29.1;10;76.0;10;0;10.0;2;36.0;18.0;22.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351.0;83.0;0.0;0.0;76.0;2.0;32.07692307692308;3;70.0;5;3;13.0;5;25.5;34.0;35.0;35.0;38.0;31.0;0.0;2.0;33.32142857142857;35.0;2.0
357.0;84.0;0.0;0.0;79.0;2.0;33.86666666666667;20;67.0;20;2;15.0;5;25.0;38.0;27.0;46.0;36.0;37.0;48.0;2.0;30.633333333333333;30.3125;2.0
443.0;65.0;99.0;56.0;43.0;2.0;30.61538461538453;10;57.0;10;2;13.0;4;27.0;34.0;18.333333333333;39.0;48.0;32.0;0.0;1.0;29.166666666666668;32.0625;2.0
443.0;65.0;80.0;59.0;68.0;2.0;39.46666666666667;11;64.0;11;0;15.0;7;38.0;39.0;35.0;46.0;41.0;41.0;44.0;3.0;41.41176470588236;39.25;2.0
342.0;84.0;0.0;0.0;64.0;2.0;37.53333333333333;9;76.0;10;0;15.0;7;34.0;35.0;32.0;47.0;42.0;40.0;45.0;2.0;38.088235294117645;40.9375;3.0
348.0;84.0;0.0;0.0;55.0;2.0;37.333333333333336;11;71.0;11;0;15.0;7;33.0;30.0;35.0;46.0;40.0;37.0;50.0;2.0;35.029411764705884;40.0;2.0
403.0;90.0;0.0;0.0;94.0;2.0;39.266666666666666;15;74.0;8;0;15.0;7;34.0;38.0;37.0;47.0;42.0;37.0;49.0;3.0;40.47058823529412;41.77777777777778;3.0
359.0;84.0;0.0;0.0;85.0;2.0;36.43333333333333;13;67.0;8;2;15.0;7;33.0;30.5;31.5;46.0;40.0;45.0;44.0;2.0;31.4;28.78125;1.0
360.0;82.0;0.0;0.0;74.0;1.0;23.76923076923077;10;73.0;8;0;13.0;4;14.0;30.0;15.0;42.0;38.0;30.0;0.0;0.0;0.0;0.0;0.0
382.0;100.0;0.0;0.0;79.0;2.0;34.73076923076923;9;74.0;9;2;13.0;5;38.0;33.0;33.0;30.0;40.0;24.5;0.0;2.0;35.6;35.73076923076923;2.0
372.0;80.0;0.0;0.0;88.0;1.0;19.041666666666668;5;74.0;6;3;12.0;2;9.0;41.0;11.5;0.0;35.0;6.0;0.0;1.0;2.5;0.0;0.0
355.0;84.0;0.0;0.0;85.0;2.0;37.46153846153846;1;67.0;11;0;13.0;6;33.0;37.0;34.0;46.0;45.0;43.0;0.0;2.0;32.03333333333333;33.0625;2.0
436.0;68.0;72.0;64.0;69.0;2.0;34.5;20;60.0;11;1;13.0;5;34.0;43.0;26.5;43.0;31.0;42.0;0.0;2.0;32.066666666666734;29.062499999999936;1.0
381.0;78.0;0.0;0.0;88.0;1.0;24.23076923076923;10;76.0;10;0;13.0;2;34.0;13.0;21.0;20.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0
378.0;80.0;0.0;0.0;74.0;1.0;21.46153846153846;11;73.0;11;0;13.0;2;20.0;13.0;12.0;44.0;35.0;23.0;0.0;0.0;0.0;0.0;0.0
380.0;87.0;0.0;0.0;74.0;3.0;40.8;7;81.0;8;0;15.0;7;38.0;45.0;38.0;47.0;40.0;43.0;43.0;2.0;39.1764705882353;41.625;3.0
371.0;80.0;0.0;0.0;88.0;2.0;38.333333333333336;11;76.0;11;0;15.0;7;33.0;38.0;32.0;46.0;45.0;45.0;45.0;2.0;33.6;35.3125;2.0
517.0;87.0;93.0;78.0;46.0;2.0;31.807692307692307;17;74.0;8;2;13.0;4;37.0;42.0;30.0;17.5;31.0;12.0;0.0;1.0;12.0;0.0;0.0
383.0;76.0;0.0;0.0;85.0;2.0;38.53333333333333;16;76.0;16;0;15.0;7;38.0;33.0;35.0;42.0;41.0;41.0;45.0;2.0;35.36666666666667;38.3125;2.0
381.0;84.0;0.0;0.0;82.0;1.0;23.846153846153847;4;74.0;18;0;13.0;2;18.0;14.0;20.0;46.0;42.0;20.0;0.0;0.0;0.0;0.0;0.0
382.0;78.0;0.0;0.0;76.0;2.0;34.23076923076923;11;76.0;11;0;13.0;6;32.0;30.0;38.0;42.0;31.0;39.0;0.0;2.0;39.2;40.875;3.0
366.0;93.0;0.0;0.0;64.0;2.0;37.2;18;76.0;3;1;15.0;7;31.0;39.0;31.0;47.0;38.0;44.0;48.0;2.0;35.76470588235294;39.3125;2.0
372.0;74.0;0.0;0.0;73.0;3.0;41.2;1;73.0;1;0;15.0;7;43.0;30.0;40.0;44.0;45.0;38.0;47.0;2.0;35.0;36.3125;2.0
423.0;86.0;63.0;55.0;52.0;1.0;23.692307692307693;20;58.0;2;0;13.0;2;26.0;11.0;18.0;30.0;38.0;22.0;0.0;0.0;0.0;0.0;0.0
371.0;80.0;0.0;0.0;82.0;1.0;22.307692307692307;6;76.0;8;0;13.0;2;19.0;13.0;17.0;45.0;40.0;12.0;0.0;0.0;0.0;0.0;0.0
316.0;63.0;0.0;0.0;41.0;2.0;38.73333333333333;6;67.0;18;1;15.0;6;42.0;37.0;42.0;46.0;37.0;29.0;32.0;2.0;30.41176470588229;25.846153846153847;1.0
289.0;68.0;0.0;0.0;49.0;2.0;36.96666666666667;8;57.0;8;1;15.0;7;31.0;41.0;40.0;47.0;38.0;31.5;37.0;2.0;30.2;33.21875;2.0
412.0;67.0;55.0;61.0;63.0;1.0;26.12820512820514;8;55.0;7;1;13.0;5;2.6666666666667;33.0;36.0;47.0;36.0;36.0;0.0;1.0;12.4;0.0;0.0
349.0;79.0;0.0;0.0;59.0;2.0;38.13333333333333;8;63.0;8;0;15.0;7;30.0;39.0;43.0;47.0;37.0;30.0;47.0;2.0;36.88235294117647;38.375;2.0
311.0;68.0;0.0;0.0;49.0;1.0;16.192307692307693;19;66.0;5;3;13.0;2;11.0;18.0;30.0;6.5;0.0;34.0;0.0;1.0;8.0;0.0;0.0
285.0;54.0;0.0;0.0;60.0;3.0;40.333333333333336;20;58.0;7;0;15.0;7;35.0;41.0;47.0;47.0;37.0;35.0;43.0;2.0;38.02941176470589;45.833333333333336;4.0
382.0;52.0;53.0;56.0;47.0;1.0;4.461538461538462;20;59.0;7;0;13.0;0;3.0;6.0;0.0;0.0;15.0;4.0;0.0;0.0;0.0;0.0;0.0
292.0;65.0;0.0;0.0;55.0;2.0;32.56666666666667;1;54.0;5;3;15.0;5;27.0;31.0;35.0;34.0;32.0;29.5;43.0;2.0;30.735294117647054;37.0;2.0
289.0;60.0;0.0;0.0;55.0;1.0;13.076923076923077;1;56.0;8;0;13.0;1;5.0;31.0;6.0;21.0;15.0;19.0;0.0;0.0;0.0;0.0;0.0
292.0;53.0;0.0;0.0;42.0;1.0;24.641025641025617;20;64.0;20;2;13.0;4;4.0;33.0;36.0;46.0;34.0;16.333333333333;0.0;1.0;1.7142857142857142;0.0;0.0
358.0;81.0;0.0;0.0;70.0;2.0;37.93333333333333;10;68.0;10;0;15.0;7;32.0;40.0;40.0;46.0;38.0;35.0;42.0;2.0;33.94117647058823;37.72222222222222;2.0
351.0;78.0;0.0;0.0;79.0;2.0;38.66666666666666;11;70.0;11;0;15.0;7;34.0;43.0;45.0;44.0;35.0;33.0;38.0;2.0;36.8235294117647;36.5625;2.0
358.0;74.0;0.0;0.0;70.0;1.0;25.692307692307693;4;74.0;8;0;13.0;2;26.0;22.0;19.0;46.0;32.0;19.0;0.0;0.0;0.0;0.0;0.0
353.0;78.0;0.0;0.0;73.0;3.0;40.16666666666666;17;71.0;7;1;15.0;6;42.0;36.0;41.0;49.0;35.0;28.5;46.0;2.0;32.94117647058823;36.76923076923077;2.0
356.0;78.0;0.0;0.0;68.0;2.0;38.46666666666667;3;70.0;8;0;15.0;7;34.0;36.0;43.0;47.0;37.0;33.0;43.0;2.0;33.529411764705884;38.375;2.0
349.0;75.0;0.0;0.0;70.0;2.0;38.46666666666667;11;75.0;11;1;15.0;6;36.0;41.0;48.0;32.0;36.0;29.0;37.0;2.0;34.46666666666667;37.8125;2.0
363.0;76.0;0.0;0.0;68.0;2.0;37.46666666666667;12;71.0;11;0;15.0;7;30.0;36.0;45.0;48.0;36.0;31.0;42.0;2.0;35.3;39.5;2.0
344.0;82.0;0.0;0.0;67.0;1.0;23.384615384615383;9;74.0;9;0;13.0;1;20.0;34.0;19.0;22.0;28.0;21.0;0.0;0.0;0.0;0.0;0.0
361.0;80.0;0.0;0.0;77.0;2.0;33.0;9;66.0;9;0;15.0;7;34.0;34.0;32.0;31.0;37.0;30.0;30.0;1.0;26.83333333333333;34.0;2.0
356.0;79.0;0.0;0.0;74.0;2.0;38.69230769230769;10;67.0;10;0;13.0;6;33.0;37.0;48.0;44.0;38.0;33.0;0.0;2.0;35.666666666666664;38.125;2.0
356.0;72.0;0.0;0.0;79.0;2.0;37.13333333333333;11;76.0;11;1;15.0;6;35.0;34.0;43.0;41.0;33.0;29.0;42.0;2.0;36.47058823529412;36.4375;2.0
350.0;82.0;0.0;0.0;77.0;2.0;34.69230769230769;10;68.0;10;0;13.0;5;33.0;34.0;37.0;39.0;37.0;27.0;0.0;0.0;0.0;0.0;0.0
361.0;74.0;0.0;0.0;74.0;2.0;35.23076923076923;20;74.0;20;2;13.0;6;32.5;36.0;36.0;38.0;40.0;30.0;0.0;1.0;26.111111111111004;32.0;2.0
361.0;78.0;0.0;0.0;54.0;1.0;16.384615384615383;12;67.0;12;0;13.0;1;13.0;33.0;10.0;17.0;22.0;4.0;0.0;0.0;0.0;0.0;0.0
358.0;70.0;0.0;0.0;57.0;1.0;25.76923076923077;1;78.0;1;1;13.0;4;37.0;32.0;0.0;8.0;40.0;35.0;0.0;1.0;14.9;8.5;1.0
356.0;70.0;0.0;0.0;53.0;2.0;37.2;20;76.0;20;0;15.0;7;30.0;35.0;45.0;42.0;33.0;33.0;46.0;2.0;33.88235294117647;38.0;2.0
358.0;81.0;0.0;0.0;73.0;2.0;33.46153846153846;16;66.0;16;1;13.0;5;31.0;32.0;27.0;45.0;39.0;43.0;0.0;2.0;30.0666666666666;43.0;3.0
371.0;74.0;0.0;0.0;74.0;2.0;36.53333333333333;9;66.0;9;0;15.0;7;39.0;35.0;38.0;42.0;35.0;30.0;33.0;1.0;28.11764705882347;31.714285714285715;2.0
350.0;77.0;0.0;0.0;77.0;2.0;35.230769230769155;1;73.0;1;3;13.0;3;38.0;37.0;44.0;16.333333333333;28.333333333333;27.0;0.0;2.0;31.933333333333334;37.8125;2.0
352.0;78.0;0.0;0.0;68.0;2.0;36.7;7;72.0;7;1;15.0;6;30.0;31.0;43.0;42.0;34.0;29.5;50.0;2.0;34.55882352941177;37.5;2.0
428.0;77.0;57.0;61.0;45.0;1.0;7.769230769230769;7;59.0;7;5;13.0;1;0.5;31.0;0.5;12.0;10.0;3.5;0.0;0.0;0.0;0.0;0.0
408.0;79.0;59.0;54.0;57.0;2.0;33.8444444444444;8;49.0;8;2;15.0;5;30.0;37.0;42.0;35.0;24.333333333333;18.0;43.0;2.0;30.2666666666666;38.642857142857146;2.0
