CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
76.0;58.0;11;55.0;55.0;412.0;62.0;2012;49.0;62.0;59.0;20;0;76.0;11;5;0;2;1;2;5;10;1;2.0;31.235294117647058
69.0;53.0;11;48.0;55.0;410.0;62.0;2012;49.0;62.0;63.0;20;1;69.0;19;5;0;2;1;2;5;10;1;2.0;37.294117647058826
75.0;47.0;22;63.0;53.0;421.0;69.0;2012;53.0;69.0;56.0;180;0;75.0;22;15;0;2;1;1;6;10;1;2.0;37.1764705882353
63.0;45.0;16;63.0;56.0;424.0;63.0;2012;54.0;63.0;65.0;20;1;63.0;10;5;0;3;1;1;3;10;1;2.0;32.411764705882355
64.0;66.0;18;68.0;58.0;416.0;54.0;2012;48.0;54.0;69.0;20;0;64.0;6;5;0;3;1;2;5;10;1;2.0;35.35294117647059
69.0;61.0;2;59.0;55.0;421.0;54.0;2012;53.0;54.0;59.0;20;0;69.0;9;5;0;4;1;2;4;10;1;3.0;40.705882352941174
59.0;45.0;20;63.0;53.0;419.0;53.0;2012;60.0;53.0;70.0;1;0;59.0;20;21;0;2;1;2;6;10;1;2.0;32.76470588235294
55.0;71.0;20;55.0;59.0;426.0;50.0;2012;69.0;50.0;70.0;211;0;55.0;11;15;0;2;1;1;5;10;1;2.0;34.11764705882353
64.0;45.0;18;63.0;59.0;414.0;62.0;2012;49.0;62.0;63.0;20;0;64.0;6;5;0;2;1;2;5;10;1;2.0;33.470588235294116
76.0;58.0;18;55.0;55.0;418.0;53.0;2012;60.0;53.0;55.0;20;0;76.0;18;5;0;3;1;1;3;10;1;1.0;6.176470588235294
69.0;52.0;10;45.0;50.0;404.0;63.0;2012;49.0;63.0;59.0;20;0;69.0;10;5;0;3;1;2;3;10;1;2.0;32.470588235294116
68.62;70.18;4;67.79;58.69;427.88;56.37;2012;57.15;56.37;56.13;0;0;68.62;4;0;0;2;0;0;4;10;1;2.0;34.705882352941174
59.0;47.0;20;68.0;53.0;442.0;69.0;2012;69.0;69.0;56.0;223;0;59.0;20;15;0;3;1;1;6;10;1;2.0;34.0
64.0;45.0;8;59.0;44.0;401.0;54.0;2012;44.0;54.0;68.0;20;0;64.0;19;5;0;2;1;1;5;10;1;2.0;33.11764705882353
55.0;55.0;19;63.0;59.0;432.0;78.0;2012;53.0;78.0;56.0;20;0;55.0;19;5;0;1;1;2;5;10;1;2.0;33.294117647058826
69.0;52.0;22;55.0;59.0;400.0;62.0;2012;40.0;62.0;59.0;180;0;69.0;22;15;0;1;1;2;6;10;1;1.0;5.176470588235294
64.12;61.66;1;66.5;59.17;421.87;58.33;2012;56.79;58.33;59.57;20;0;64.12;1;5;0;3;1;2;5;10;1;2.0;36.05882352941177
69.0;47.0;7;51.0;47.0;390.0;54.0;2012;53.0;54.0;68.0;20;0;69.0;7;5;0;2;1;1;5;10;1;2.0;35.35294117647059
68.0;53.0;1;63.0;50.0;416.0;58.0;2012;49.0;58.0;56.0;20;0;68.0;1;5;0;2;1;2;5;10;1;2.0;33.76470588235294
64.0;58.0;20;51.0;58.0;408.0;62.0;2012;53.0;62.0;59.0;200;1;64.0;11;15;0;3;1;2;5;10;1;2.0;32.35294117647059
69.99;61.22;18;60.25;55.7;402.11;59.48;2012;38.35;59.48;56.51;20;0;69.99;8;5;0;3;1;2;3;10;1;2.0;35.294117647058826
63.0;53.0;10;69.0;56.0;421.0;57.0;2012;60.0;57.0;60.0;20;0;63.0;10;5;0;4;1;2;3;10;1;2.0;32.294117647058826
59.0;52.0;8;58.0;53.0;404.0;63.0;2012;53.0;63.0;65.0;20;0;59.0;8;5;0;2;1;1;3;10;1;2.0;34.11764705882353
63.47;50.1;20;57.23;61.2;417.11;56.23;2012;55.62;56.23;57.16;39;0;63.47;10;30;0;3;1;1;3;10;1;2.0;33.05882352941177
68.0;56.0;11;63.0;44.0;421.0;57.0;2012;69.0;57.0;56.0;20;0;68.0;20;5;0;1;1;2;6;10;1;1.0;29.941176470588236
64.0;43.0;10;51.0;52.0;401.0;53.0;2012;40.0;53.0;59.0;20;0;64.0;15;5;0;3;1;2;3;10;1;2.0;35.23529411764706
63.0;43.0;16;58.0;59.0;421.0;69.0;2012;60.0;69.0;52.0;20;1;63.0;8;5;0;3;1;2;3;10;1;2.0;32.470588235294116
63.0;89.0;20;63.0;47.0;413.0;63.0;2012;49.0;63.0;56.0;0;0;63.0;9;0;0;4;0;0;4;10;1;2.0;35.705882352941174
68.0;52.0;18;51.0;56.0;395.0;63.0;2012;41.0;63.0;56.0;20;1;68.0;6;5;0;2;1;2;5;10;1;2.0;34.76470588235294
64.0;47.0;10;58.0;58.0;407.0;58.0;2012;53.0;58.0;59.0;20;0;64.0;10;5;0;2;1;2;3;10;1;2.0;37.35294117647059
68.0;55.0;22;58.0;56.0;406.0;58.0;2012;53.0;58.0;56.0;180;0;68.0;22;15;0;2;1;2;6;10;1;2.0;37.529411764705884
67.28;68.41;20;62.09;59.53;419.45;60.38;2012;52.03;60.38;49.63;222;0;67.28;21;21;0;3;1;1;7;10;1;2.0;37.294117647058826
60.0;43.0;20;55.0;58.0;402.0;57.0;2012;53.0;57.0;63.0;43;0;60.0;20;7;0;2;1;1;6;10;1;2.0;36.23529411764706
75.0;68.0;11;51.0;56.0;391.0;54.0;2012;49.0;54.0;56.0;20;0;75.0;11;5;0;3;1;1;5;10;1;1.0;21.823529411764707
63.0;39.0;19;69.0;59.0;416.0;58.0;2012;49.0;58.0;56.0;20;0;63.0;10;5;0;3;1;1;3;10;1;2.0;35.411764705882355
63.47;69.93;11;57.23;51.9;411.82;64.72;2012;58.0;64.72;54.74;20;0;63.47;11;5;0;2;1;2;5;10;1;2.0;36.8235294117647
60.0;49.0;2;59.0;44.0;412.0;69.0;2012;69.0;69.0;59.0;20;0;60.0;3;5;0;2;1;2;1;10;1;2.0;36.64705882352941
63.0;43.0;22;51.0;53.0;417.0;68.0;2012;69.0;68.0;52.0;180;0;63.0;19;15;0;2;1;2;5;10;1;2.0;31.0
69.0;34.0;10;55.0;44.0;393.0;54.0;2012;49.0;54.0;59.0;20;0;69.0;10;5;0;3;1;1;3;10;1;2.0;37.11764705882353
59.0;50.0;8;63.0;47.0;404.0;62.0;2012;45.0;62.0;60.0;20;0;59.0;8;5;0;2;1;1;3;10;1;2.0;35.411764705882355
63.0;47.0;7;59.0;50.0;399.0;58.0;2012;49.0;58.0;60.0;20;0;63.0;7;5;0;2;1;2;5;10;1;1.0;9.705882352941176
68.0;53.0;14;59.0;53.0;407.0;54.0;2012;60.0;54.0;56.0;20;0;68.0;16;5;0;3;1;1;2;10;1;1.0;29.11764705882353
68.0;47.0;11;55.0;56.0;408.0;69.0;2012;54.0;69.0;49.0;20;0;68.0;11;5;0;3;1;2;5;10;1;2.0;38.35294117647059
75.0;41.0;5;48.0;41.0;385.0;58.0;2012;54.0;58.0;56.0;0;0;75.0;5;0;0;1;0;0;6;10;1;2.0;33.8235294117647
76.0;41.0;20;58.0;55.0;391.0;58.0;2012;40.0;58.0;51.0;43;0;76.0;20;7;0;2;1;1;6;10;1;2.0;36.35294117647059
63.0;60.0;9;63.0;53.0;396.0;57.0;2012;41.0;57.0;60.0;20;0;63.0;10;5;0;3;1;2;3;10;1;1.0;17.58823529411765
59.0;43.0;22;59.0;53.0;393.0;58.0;2012;49.0;58.0;65.0;180;0;59.0;22;15;0;2;1;1;6;10;1;2.0;37.88235294117647
69.0;47.0;4;63.0;47.0;404.0;54.0;2012;53.0;54.0;55.0;20;0;69.0;16;5;0;3;1;2;2;10;1;2.0;34.23529411764706
68.0;50.0;15;44.0;63.0;380.0;49.0;2012;37.0;49.0;60.0;20;1;68.0;8;5;0;2;1;2;3;10;1;1.0;29.11764705882353
56.0;50.0;11;51.0;52.0;400.0;63.0;2012;60.0;63.0;63.0;20;1;56.0;11;5;0;2;1;1;5;10;1;2.0;39.05882352941177
63.0;36.0;10;51.0;67.0;404.0;63.0;2012;45.0;63.0;52.0;20;0;63.0;10;5;0;2;1;1;3;10;1;2.0;35.294117647058826
63.0;49.0;11;51.0;56.0;380.0;54.0;2012;41.0;54.0;65.0;20;0;63.0;4;5;0;2;1;2;4;10;1;2.0;36.05882352941177
68.0;53.0;12;55.0;53.0;401.0;54.0;2012;60.0;54.0;56.0;20;0;68.0;11;5;0;3;1;1;5;10;1;2.0;39.11764705882353
52.0;41.0;6;55.0;53.0;400.0;68.0;2012;60.0;68.0;65.0;20;0;52.0;6;5;0;2;1;2;5;10;1;1.0;27.764705882352942
68.0;45.0;18;51.0;53.0;397.0;68.0;2012;54.0;68.0;52.0;20;0;68.0;18;5;0;3;1;2;3;10;1;2.0;34.11764705882353
60.14;61.22;20;54.16;54.64;398.41;56.18;2012;54.22;56.18;60.87;0;0;60.14;13;0;0;4;0;0;1;10;1;1.0;25.0
60.0;43.0;4;58.0;49.0;405.0;58.0;2012;59.0;58.0;59.0;20;0;60.0;4;5;0;2;1;1;4;10;1;2.0;33.64705882352941
63.0;43.0;11;58.0;59.0;407.0;58.0;2012;49.0;58.0;52.0;20;0;63.0;11;5;0;2;1;1;5;10;1;1.0;29.0
60.0;47.0;10;55.0;55.0;391.0;49.0;2012;48.0;49.0;63.0;20;1;60.0;10;5;0;2;1;1;3;10;1;2.0;36.11764705882353
64.0;52.0;7;55.0;59.0;399.0;53.0;2012;49.0;53.0;55.0;20;0;64.0;7;5;0;2;1;2;5;10;1;2.0;36.8235294117647
59.0;60.0;16;58.0;53.0;407.0;62.0;2012;60.0;62.0;56.0;20;1;59.0;7;5;0;2;1;1;5;10;1;2.0;36.94117647058823
64.0;41.0;5;55.0;55.0;403.0;54.0;2012;60.0;54.0;55.0;20;0;64.0;5;5;0;2;1;2;6;10;1;3.0;41.470588235294116
59.0;63.0;10;63.0;53.0;404.0;63.0;2012;53.0;63.0;56.0;20;0;59.0;12;5;0;4;1;2;3;10;1;2.0;37.0
53.0;36.0;8;55.0;46.0;391.0;62.0;2012;44.0;62.0;63.0;20;0;53.0;16;5;0;3;1;1;2;10;1;2.0;38.35294117647059
70.78;47.58;20;57.23;51.9;396.81;54.35;2012;56.79;54.35;52.29;39;0;70.78;10;30;0;3;1;1;3;10;1;2.0;33.0
56.0;52.0;10;51.0;49.0;388.0;62.0;2012;53.0;62.0;63.0;20;1;56.0;10;5;0;3;1;1;3;10;1;3.0;40.588235294117645
64.0;52.0;7;48.0;47.0;382.0;68.0;2012;44.0;68.0;55.0;20;0;64.0;7;5;0;2;3;2;5;10;1;1.0;15.235294117647058
56.0;49.0;10;51.0;44.0;392.0;58.0;2012;60.0;58.0;63.0;20;0;56.0;10;5;0;3;1;1;3;10;1;1.0;28.764705882352942
68.0;52.0;20;55.0;59.0;412.0;50.0;2012;69.0;50.0;49.0;223;0;68.0;20;15;0;2;1;1;6;10;1;2.0;31.705882352941178
61.16;58.01;20;49.94;57.63;396.77;52.4;2012;59.25;52.4;56.97;131;1;61.16;20;7;0;1;1;1;6;10;1;3.0;42.35294117647059
51.0;39.0;7;63.0;50.0;407.0;62.0;2012;60.0;62.0;60.0;20;0;51.0;7;5;0;2;1;2;5;10;1;2.0;36.529411764705884
64.0;55.0;10;68.0;52.0;405.0;57.0;2012;49.0;57.0;51.0;20;0;64.0;11;5;0;2;1;2;5;10;1;2.0;31.529411764705884
60.0;43.0;20;63.0;55.0;401.0;58.0;2012;53.0;58.0;55.0;226;0;60.0;20;15;0;2;1;1;6;10;1;2.0;34.11764705882353
63.0;43.0;11;45.0;47.0;397.0;58.0;2012;60.0;58.0;52.0;20;0;63.0;11;5;0;2;1;1;5;10;1;2.0;32.705882352941174
68.0;74.0;20;45.0;53.0;389.0;58.0;2012;60.0;58.0;52.0;0;0;68.0;20;0;0;2;0;0;6;10;1;1.0;27.823529411764707
66.56;48.86;16;59.89;50.53;392.59;50.31;2012;51.03;50.31;54.57;0;0;66.56;16;0;0;3;0;0;2;10;1;2.0;38.35294117647059
64.0;30.0;8;51.0;52.0;382.0;49.0;2012;48.0;49.0;59.0;20;0;64.0;8;5;0;2;1;1;3;10;1;2.0;34.76470588235294
55.0;50.0;15;59.0;50.0;406.0;58.0;2012;60.0;58.0;56.0;20;0;55.0;15;5;0;3;1;2;3;10;1;1.0;24.764705882352942
69.0;50.0;10;68.0;41.0;394.0;57.0;2012;49.0;57.0;51.0;20;0;69.0;10;5;0;2;1;1;3;10;1;2.0;35.8235294117647
56.0;56.0;6;59.0;59.0;405.0;63.0;2012;49.0;63.0;51.0;20;0;56.0;6;5;0;2;1;1;5;10;1;3.0;40.88235294117647
55.0;52.0;10;51.0;47.0;391.0;78.0;2012;45.0;78.0;52.0;0;0;55.0;10;0;0;2;0;0;3;10;1;2.0;38.1764705882353
60.0;55.0;11;59.0;59.0;427.0;57.0;2012;84.0;57.0;47.0;20;0;60.0;11;5;0;3;1;1;5;10;1;2.0;32.470588235294116
69.0;56.0;10;58.0;49.0;393.0;54.0;2012;59.0;54.0;51.0;20;0;69.0;10;5;0;3;1;1;3;10;1;1.0;26.647058823529413
64.0;49.0;11;51.0;59.0;383.0;50.0;2012;44.0;50.0;55.0;20;1;64.0;11;5;0;2;1;1;5;10;1;2.0;32.0
55.0;53.0;6;55.0;41.0;382.0;63.0;2012;45.0;63.0;60.0;20;0;55.0;5;5;0;2;1;2;6;10;1;2.0;36.94117647058823
42.34;94.41;20;57.8;59.53;399.56;60.29;2012;55.62;60.29;64.28;166;0;42.34;11;17;0;3;1;1;5;10;1;2.0;37.470588235294116
69.0;43.0;11;51.0;59.0;385.0;43.0;2012;60.0;43.0;55.0;20;0;69.0;11;5;0;3;1;1;5;10;1;2.0;34.529411764705884
59.0;49.0;18;63.0;53.0;398.0;49.0;2012;54.0;49.0;56.0;20;0;59.0;18;5;0;3;1;2;3;10;1;2.0;36.64705882352941
56.0;63.0;14;55.0;49.0;401.0;50.0;2012;59.0;50.0;55.0;20;1;56.0;8;5;0;3;1;1;3;10;1;2.0;37.588235294117645
76.0;56.0;9;51.0;50.0;374.0;50.0;2012;53.0;50.0;51.0;20;0;76.0;9;5;0;2;1;1;4;10;1;1.0;29.470588235294116
62.82;47.21;20;62.54;50.66;373.83;51.21;2012;35.44;51.21;58.93;19;0;62.82;8;7;0;2;1;1;3;10;1;2.0;36.05882352941177
66.5;65.86;16;50.07;63.57;377.59;51.08;2012;44.72;51.08;53.45;20;0;66.5;16;5;0;3;1;2;2;10;1;3.0;40.529411764705884
49.14;56.48;13;54.77;50.85;384.14;56.64;2012;55.96;56.64;53.43;0;0;49.14;7;0;0;1;0;0;5;4;1;1.0;26.41176470588235
79.0;48.0;20;78.0;56.0;467.0;63.0;2012;48.0;63.0;77.0;0;0;79.0;13;0;0;4;0;0;1;10;3;2.0;37.76470588235294
83.0;48.0;16;60.0;52.0;453.0;56.0;2012;61.0;56.0;75.0;0;0;83.0;16;0;0;2;0;0;2;10;3;3.0;42.1764705882353
89.0;56.0;10;57.0;52.0;432.0;63.0;2012;46.0;63.0;68.0;0;0;89.0;10;0;0;3;0;0;3;10;3;2.0;32.35294117647059
85.0;58.0;20;51.0;63.0;467.0;58.0;2012;84.0;58.0;60.0;159;0;85.0;1;18;0;2;1;1;5;10;3;2.0;32.23529411764706
71.0;46.0;20;68.0;52.0;431.0;56.0;2012;50.0;56.0;80.0;0;0;71.0;20;0;0;3;0;0;6;10;3;2.0;35.94117647058823
76.0;80.0;18;55.0;52.0;434.0;63.0;2012;59.0;63.0;69.0;20;0;76.0;18;5;0;3;1;2;3;10;3;1.0;11.235294117647058
79.0;60.0;20;48.0;56.0;411.0;54.0;2012;50.0;54.0;68.0;0;1;79.0;20;0;0;3;0;0;6;10;3;1.0;15.647058823529411
57.0;65.0;20;54.0;61.0;419.0;61.0;2012;55.0;61.0;81.0;0;0;57.0;20;0;0;2;0;0;6;10;3;2.0;34.470588235294116
71.0;48.0;11;60.0;65.0;436.0;54.0;2012;61.0;54.0;60.0;0;0;71.0;10;0;0;3;0;0;3;10;3;2.0;36.35294117647059
65.0;63.0;20;66.0;60.0;427.0;69.0;2012;50.0;69.0;63.0;0;0;65.0;20;0;0;1;0;0;6;10;3;2.0;38.0
68.0;33.0;20;49.0;58.0;407.0;59.0;2012;55.0;59.0;66.0;0;0;68.0;10;0;0;2;0;0;3;10;3;3.0;42.1764705882353
71.0;37.0;11;61.0;55.0;415.0;54.0;2012;57.0;54.0;63.0;0;0;71.0;11;0;0;2;0;0;5;10;3;2.0;35.76470588235294
60.0;55.0;20;45.0;67.0;413.0;78.0;2012;44.0;78.0;59.0;98;0;60.0;20;15;0;2;1;2;6;10;3;1.0;29.058823529411764
76.0;45.0;10;63.0;52.0;417.0;63.0;2012;53.0;63.0;55.0;20;0;76.0;10;5;0;3;1;1;3;10;3;2.0;30.176470588235293
64.0;55.0;17;55.0;58.0;412.0;77.0;2012;48.0;77.0;59.0;20;0;64.0;16;5;0;3;1;2;2;10;3;1.0;27.352941176470587
68.0;63.0;9;60.0;62.0;431.0;59.0;2012;68.0;59.0;57.0;0;0;68.0;9;0;0;3;0;0;4;10;3;2.0;33.94117647058823
60.0;53.0;10;68.0;52.0;431.0;57.0;2012;60.0;57.0;63.0;20;0;60.0;10;5;0;3;1;1;3;10;3;1.0;23.941176470588236
71.0;80.0;16;53.0;53.0;410.0;63.0;2012;57.0;63.0;59.0;0;1;71.0;13;0;0;4;0;0;1;10;3;2.0;39.11764705882353
60.0;74.0;10;76.0;50.0;424.0;63.0;2012;49.0;63.0;63.0;20;0;60.0;10;5;0;3;1;2;3;10;3;1.0;24.529411764705884
64.0;43.0;10;59.0;59.0;418.0;68.0;2012;60.0;68.0;59.0;20;1;64.0;16;5;0;3;1;2;2;10;3;2.0;35.64705882352941
64.0;55.0;8;51.0;55.0;409.0;68.0;2012;53.0;68.0;59.0;20;1;64.0;8;5;0;2;1;1;3;10;3;1.0;27.705882352941178
57.0;50.0;20;53.0;52.0;400.0;63.0;2012;48.0;63.0;69.0;0;0;57.0;20;0;0;3;0;0;6;10;3;1.0;22.823529411764707
78.0;61.0;7;53.0;54.0;392.0;54.0;2012;41.0;54.0;57.0;0;0;78.0;7;0;0;2;0;0;5;10;3;2.0;32.64705882352941
56.0;45.0;21;76.0;55.0;441.0;78.0;2012;53.0;78.0;51.0;28;0;56.0;21;15;0;2;1;1;7;10;3;2.0;33.11764705882353
55.0;72.0;19;63.0;60.0;425.0;69.0;2012;58.0;69.0;60.0;0;0;55.0;19;0;0;2;0;0;5;10;3;2.0;30.529411764705884
59.0;47.0;20;46.0;56.0;386.0;63.0;2012;43.0;63.0;69.0;0;1;59.0;20;0;0;3;0;0;6;10;3;2.0;33.294117647058826
75.0;39.0;20;63.0;41.0;402.0;63.0;2012;54.0;63.0;56.0;226;0;75.0;20;15;0;2;1;1;6;10;3;2.0;32.470588235294116
68.0;47.0;18;51.0;63.0;400.0;54.0;2012;49.0;54.0;60.0;20;0;68.0;19;5;0;1;1;2;5;10;3;2.0;36.35294117647059
69.0;52.0;11;51.0;74.0;403.0;62.0;2012;48.0;62.0;55.0;20;0;69.0;11;5;0;3;1;2;5;10;3;2.0;36.470588235294116
65.0;50.0;4;61.0;61.0;410.0;52.0;2012;52.0;52.0;59.0;0;0;65.0;4;0;0;1;0;0;4;10;3;1.0;28.470588235294116
60.0;60.0;17;58.0;46.0;392.0;54.0;2012;48.0;54.0;69.0;20;0;60.0;17;5;0;2;1;2;2;10;3;2.0;33.64705882352941
68.0;56.0;11;55.0;50.0;398.0;63.0;2012;49.0;63.0;56.0;20;0;68.0;11;5;0;2;1;2;5;10;3;1.0;10.647058823529411
64.0;43.0;21;63.0;55.0;403.0;62.0;2012;40.0;62.0;55.0;59;0;64.0;19;15;0;1;1;1;5;10;3;2.0;34.23529411764706
59.0;50.0;14;53.0;62.0;394.0;61.0;2012;46.0;61.0;62.0;0;0;59.0;22;0;0;3;0;0;6;10;3;2.0;32.294117647058826
63.0;60.0;8;59.0;53.0;414.0;62.0;2012;54.0;62.0;52.0;0;0;63.0;8;0;0;2;0;0;3;10;3;2.0;35.588235294117645
57.0;55.0;20;49.0;54.0;396.0;54.0;2012;58.0;54.0;66.0;0;0;57.0;20;0;0;2;0;0;6;10;3;2.0;35.588235294117645
75.0;49.0;10;51.0;56.0;380.0;41.0;2012;41.0;41.0;60.0;20;0;75.0;13;5;0;3;1;2;1;10;3;1.0;12.588235294117647
65.0;55.0;8;58.0;60.0;412.0;65.0;2012;61.0;65.0;52.0;0;0;65.0;8;0;0;2;0;0;3;10;3;2.0;35.76470588235294
68.0;60.0;18;49.0;58.0;398.0;61.0;2012;48.0;61.0;52.0;0;0;68.0;18;0;0;2;0;0;3;10;3;2.0;34.35294117647059
57.0;53.0;22;53.0;62.0;387.0;50.0;2012;46.0;50.0;69.0;0;0;57.0;19;0;0;2;0;0;5;10;3;2.0;33.94117647058823
69.96;59.21;20;62.09;61.55;411.45;60.29;2012;48.75;60.29;47.05;145;0;69.96;20;21;0;3;1;1;6;10;3;1.0;26.647058823529413
62.0;56.0;13;57.0;52.0;396.0;56.0;2012;55.0;56.0;62.0;20;0;62.0;12;5;0;4;3;2;3;10;3;2.0;30.352941176470587
45.0;53.0;20;55.0;41.0;387.0;78.0;2012;45.0;78.0;70.0;211;0;45.0;20;15;0;2;1;1;6;10;3;2.0;37.1764705882353
64.0;45.0;7;59.0;52.0;402.0;68.0;2012;44.0;68.0;51.0;20;0;64.0;7;5;0;2;1;2;5;10;3;2.0;32.470588235294116
69.0;52.0;22;68.0;52.0;416.0;63.0;2012;60.0;63.0;47.0;180;0;69.0;22;15;0;2;3;2;6;10;3;2.0;35.05882352941177
59.0;50.0;12;51.0;50.0;395.0;58.0;2012;54.0;58.0;60.0;20;0;59.0;11;5;0;2;1;1;5;10;3;2.0;32.88235294117647
63.0;49.0;20;63.0;38.0;394.0;50.0;2012;69.0;50.0;65.0;28;0;63.0;20;15;0;2;1;1;6;10;3;2.0;34.05882352941177
64.0;47.0;10;63.0;44.0;404.0;57.0;2012;60.0;57.0;55.0;20;0;64.0;10;5;0;3;1;1;3;10;3;2.0;31.88235294117647
76.0;52.0;20;45.0;49.0;373.0;50.0;2012;48.0;50.0;55.0;242;0;76.0;14;30;0;3;1;1;2;10;3;1.0;24.58823529411765
60.0;43.0;20;68.0;46.0;424.0;54.0;2012;84.0;54.0;55.0;230;1;60.0;7;31;0;1;1;1;5;10;3;2.0;35.294117647058826
60.0;63.0;8;57.0;52.0;404.0;61.0;2012;58.0;61.0;54.0;0;0;60.0;8;0;0;2;0;0;3;10;3;1.0;8.470588235294118
63.47;54.45;20;59.89;52.28;397.17;56.23;2012;51.03;56.23;54.57;41;0;63.47;11;15;0;3;1;1;5;10;3;3.0;41.411764705882355
64.0;49.0;7;59.0;52.0;398.0;62.0;2012;49.0;62.0;51.0;20;0;64.0;7;5;0;2;1;1;5;10;3;2.0;30.823529411764707
59.0;55.0;7;55.0;47.0;388.0;57.0;2012;49.0;57.0;60.0;20;0;59.0;7;5;0;2;1;2;5;10;3;2.0;33.0
55.9;57.27;20;54.55;64.0;399.19;57.65;2012;56.81;57.65;58.4;0;0;55.9;20;0;0;2;0;0;6;10;3;1.0;13.235294117647058
55.0;49.0;4;69.0;47.0;379.0;58.0;2012;33.0;58.0;65.0;20;0;55.0;4;5;0;2;1;1;4;10;3;1.0;28.294117647058822
76.0;43.0;12;58.0;49.0;385.0;54.0;2012;44.0;54.0;47.0;20;0;76.0;5;5;0;1;1;1;6;10;3;2.0;34.588235294117645
62.0;40.0;1;48.0;45.0;373.0;54.0;2012;50.0;54.0;62.0;0;0;62.0;1;0;0;3;0;0;5;10;3;2.0;33.294117647058826
68.0;50.0;20;51.0;50.0;394.0;57.0;2012;60.0;57.0;49.0;65;0;68.0;20;15;0;2;1;1;6;10;3;1.0;29.529411764705884
55.0;60.0;4;59.0;47.0;400.0;63.0;2012;60.0;63.0;56.0;20;0;55.0;7;5;0;2;1;2;5;10;3;2.0;37.23529411764706
55.0;53.0;20;63.0;44.0;393.0;58.0;2012;53.0;58.0;60.0;89;0;55.0;20;30;0;3;1;2;6;10;3;2.0;35.529411764705884
68.0;53.0;11;46.0;49.0;362.0;56.0;2012;39.0;56.0;57.0;0;0;68.0;11;0;0;3;0;0;5;10;3;2.0;35.1764705882353
68.0;50.0;7;63.0;53.0;394.0;46.0;2012;60.0;46.0;52.0;20;0;68.0;7;5;0;2;1;2;5;10;3;2.0;34.8235294117647
62.0;47.0;12;49.0;39.0;367.0;59.0;2012;48.0;59.0;60.0;0;1;62.0;10;0;0;3;0;0;3;10;3;2.0;36.1764705882353
68.0;57.0;8;46.0;49.0;363.0;59.0;2012;41.0;59.0;55.0;0;1;68.0;18;0;0;2;0;0;3;10;3;3.0;40.35294117647059
56.46;56.48;20;52.77;56.08;386.7;50.37;2012;53.59;50.37;58.27;102;0;56.46;20;15;0;2;1;1;6;10;3;1.0;27.352941176470587
55.0;41.0;10;51.0;44.0;361.0;46.0;2012;45.0;46.0;70.0;20;0;55.0;1;5;0;3;1;1;5;10;3;2.0;30.176470588235293
69.96;51.33;20;55.79;57.63;382.47;50.31;2012;51.03;50.31;49.63;32;0;69.96;5;31;0;2;2;1;6;10;3;2.0;36.294117647058826
59.0;56.0;1;63.0;38.0;393.0;69.0;2012;49.0;69.0;49.0;20;0;59.0;9;5;0;2;1;1;4;10;3;2.0;34.588235294117645
59.0;52.0;1;51.0;56.0;383.0;63.0;2012;49.0;63.0;52.0;20;0;59.0;1;5;0;4;3;2;5;10;3;1.0;23.0
59.0;39.0;11;51.0;44.0;373.0;63.0;2012;45.0;63.0;56.0;20;0;59.0;11;5;0;2;1;2;5;10;3;2.0;30.823529411764707
63.0;49.0;10;48.0;53.0;378.0;57.0;2012;49.0;57.0;52.0;20;0;63.0;10;5;0;3;1;1;3;10;3;1.0;21.11764705882353
65.0;43.0;15;48.0;50.0;360.0;61.0;2012;32.0;61.0;54.0;20;1;65.0;17;5;0;2;1;1;2;10;3;2.0;34.470588235294116
56.0;50.0;5;68.0;52.0;401.0;54.0;2012;48.0;54.0;51.0;20;0;56.0;5;5;0;2;1;1;6;10;3;1.0;27.58823529411765
63.0;47.0;18;58.0;47.0;384.0;58.0;2012;53.0;58.0;52.0;20;0;63.0;18;5;0;2;1;2;3;10;3;2.0;34.1764705882353
61.16;68.41;21;59.89;52.28;373.48;56.32;2012;33.84;56.32;54.57;20;0;61.16;11;5;0;3;1;2;5;10;3;1.0;21.352941176470587
63.0;43.0;20;55.0;44.0;374.0;54.0;2012;49.0;54.0;56.0;180;0;63.0;20;15;0;2;1;1;6;10;3;1.0;29.41176470588235
62.0;43.0;20;57.0;58.0;380.0;50.0;2012;48.0;50.0;54.0;0;0;62.0;20;0;0;2;0;0;6;10;3;2.0;31.88235294117647
49.0;39.0;20;58.0;49.0;383.0;63.0;2012;48.0;63.0;59.0;28;0;49.0;20;15;0;2;1;1;6;10;3;1.0;24.705882352941178
76.0;43.0;9;34.0;52.0;355.0;58.0;2012;44.0;58.0;47.0;20;0;76.0;9;5;0;3;1;1;4;10;3;1.0;17.058823529411764
60.49;39.54;20;55.99;52.34;372.85;45.01;2012;46.04;45.01;58.93;208;0;60.49;6;7;0;2;3;2;5;10;3;2.0;32.05882352941177
