NOTA_DIF;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_TOP;NOTA_EYB;IDIOMA_ICFES;NOTA_HIST;NOTA_ECUA;NOTA_PROGB;LITERATURA_ICFES;NCA_TRES;NOTA_FOTO;NOTA_FIS_UNO;NOTA_CFJC;VECES_SUELOS;EPA_TRES;NOTA_MULTI;NAP_TRES;VECES_POO;NOTA_INT;NAC_TRES;NAP_UNO;CAR_TRES;VECES_FOTO;NCC_TRES;NCA_UNO;NAA_TRES;VECES_MULTI;NCP_TRES;VECES_HIST;VECES_CFJC;VECES_ECUA;VECES_FIS_DOS;VECES_TOP;EPA_DOS;CREDITOS_ECUA;CREDITOS_FIS_DOS;CREDITOS_CFJC;CREDITOS_FOTO;CREDITOS_MULTI;CREDITOS_POO;CREDITOS_SUELOS;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
31;30;37;35;31;44;47.0;42;37;37;68.0;18.0;40;35;37;1;2;39;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.294117647058826;33.46666666666667;36.166666666666664;2.0;39.1764705882353
40;34;35;38;41;32;60.0;42;39;31;60.0;18.0;41;30;31;1;2;39;0;1;36;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;35.529411764705884;39.6;37.111111111111114;3.0;41.8235294117647
0;9;0;0;31;42;59.0;35;0;29;54.0;0.0;0;0;0;1;1;0;1;0;0;1;2;0;0;3.0;8.0;0;0;3.0;2;0;0;0;1;1;3;3;1;2;3;3;3;25.90909090909091;20.933333333333334;9.0;0.0;0.0
33;35;36;42;37;48;52.0;43;42;42;53.0;18.0;46;40;33;1;2;40;0;1;32;7;0;3;1;18.0;15.0;7;2;0.0;1;1;2;2;1;2;3;3;1;2;3;3;3;38.470588235294116;38.666666666666664;39.44444444444444;2.0;38.23529411764706
33;43;37;45;34;41;60.0;43;43;38;56.0;18.0;43;30;35;1;2;43;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.11764705882353;38.46666666666667;41.888888888888886;2.0;40.0
31;34;38;31;38;30;80.0;42;36;36;71.0;18.0;46;34;35;1;2;33;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;34.76470588235294;35.13333333333333;35.72222222222222;2.0;38.94117647058823
32;32;50;38;34;40;57.0;41;39;44;62.0;18.0;41;34;46;1;2;32;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;2;2;3;3;1;2;3;3;3;37.0;35.666666666666664;38.94444444444444;2.0;37.1764705882353
35;37;30;33;30;42;77.0;41;38;33;69.0;18.0;30;32;33;1;2;33;0;2;30;7;0;2;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.88235294117647;34.46666666666667;33.666666666666664;2.0;31.0
28;0;0;0;21;41;53.0;40;0;0;58.0;0.0;0;0;19;0;1;0;1;0;0;1;2;1;0;1.0;8.0;0;0;1.0;1;2;0;0;1;1;3;3;1;2;3;3;3;29.75;30.666666666666668;19.0;0.0;0.0
36;39;50;34;40;40;58.0;42;44;39;50.0;18.0;44;45;30;1;2;36;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.470588235294116;38.333333333333336;40.388888888888886;2.0;39.35294117647059
30;30;44;14;30;45;63.0;41;13;30;56.0;9.0;38;30;35;2;1;15;3;1;30;7;0;6;2;18.0;15.0;4;2;9.0;1;3;2;2;2;2;3;3;1;2;3;3;3;31.764705882352942;34.13333333333333;25.5;2.0;32.357142857142854
30;44;40;38;34;40;75.0;37;39;39;46.0;18.0;45;34;34;1;2;43;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.11764705882353;35.13333333333333;40.888888888888886;3.0;44.294117647058826
34;32;37;36;32;30;43.0;41;41;45;54.0;18.0;36;41;42;1;2;31;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.470588235294116;36.13333333333333;35.833333333333336;3.0;41.35294117647059
32;0;0;0;26;0;80.0;42;0;45;65.0;0.0;0;31;0;0;1;0;0;0;18;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;28.0;33.4;0.0;0.0;0.0
31;0;0;0;28;35;50.0;38;0;26;54.0;1.0;0;0;31;0;2;0;0;0;0;1;0;1;0;1.0;15.0;1;0;0.0;1;2;0;0;2;1;3;3;1;2;3;3;3;29.272727272727273;33.8;31.0;0.0;0.0
42;33;30;40;30;42;50.0;40;30;34;56.0;18.0;36;33;31;1;2;30;0;1;32;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;33.705882352941174;35.93333333333333;32.888888888888886;2.0;33.588235294117645
36;0;0;0;0;0;57.0;41;0;22;52.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;22.0;31.2;0.0;0.0;0.0
42;30;32;34;39;36;67.41;33;32;34;54.28;18.0;35;34;35;1;2;32;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;36.46666666666667;32.5;2.0;37.6
34;40;35;34;37;41;56.0;38;35;30;54.0;18.0;39;39;35;1;2;30;0;1;34;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;36.588235294117645;36.6;35.27777777777778;2.0;37.0
30;40;50;32;40;31;75.0;43;44;35;61.0;18.0;43;34;30;1;2;37;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;35.733333333333334;40.27777777777778;2.0;39.94117647058823
20;0;0;0;17;0;58.0;35;0;18;68.0;0.0;0;0;8;0;1;0;1;0;0;1;3;0;0;1.0;6.0;0;0;1.0;1;1;0;0;1;1;3;3;1;2;3;3;3;17.5;21.533333333333335;8.0;0.0;0.0
32;35;32;31;35;44;56.0;45;30;32;54.0;18.0;35;35;37;1;2;38;0;1;35;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.529411764705884;39.0;33.611111111111114;2.0;37.05882352941177
32;32;40;33;37;38;63.0;42;36;36;62.0;18.0;44;32;35;1;2;37;0;2;35;7;0;3;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;34.470588235294116;38.13333333333333;36.5;2.0;39.76470588235294
34;35;38;35;36;33;43.0;34;35;35;58.0;18.0;36;39;33;1;2;31;0;1;31;7;0;2;2;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;35.8235294117647;35.8;34.833333333333336;2.0;36.4
41;0;0;0;28;18;60.0;33;0;45;56.0;0.0;0;0;8;0;1;0;1;0;0;1;0;0;0;1.0;15.0;0;0;1.0;1;1;0;0;2;2;3;3;1;2;3;3;3;33.27272727272727;36.06666666666667;8.0;1.0;29.0
30;34;30;38;30;40;43.0;36;41;30;48.0;18.0;38;39;33;1;2;31;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;33.64705882352941;33.0;35.05555555555556;2.0;37.94117647058823
31;36;40;39;35;32;43.0;42;36;30;58.0;18.0;43;34;31;1;2;35;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.0;34.333333333333336;37.5;2.0;37.294117647058826
37;0;0;0;0;0;80.0;45;0;0;58.0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;0.0;42.2;0.0;0.0;0.0
33;34;36;40;38;43;50.0;42;38;30;58.0;18.0;43;44;45;1;2;37;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;38.588235294117645;37.6;38.111111111111114;3.0;43.411764705882355
33;37;30;34;30;41;59.0;42;36;36;60.0;18.0;32;31;30;1;2;35;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;32.529411764705884;35.46666666666667;33.888888888888886;2.0;35.470588235294116
22;0;0;0;20;40;53.0;36;0;25;60.0;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;26.875;30.0;0.0;0.0;0.0
32;34;40;30;31;46;53.0;39;42;35;62.0;18.0;43;31;33;1;2;32;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;34.0;34.2;36.27777777777778;2.0;35.23529411764706
30;0;0;0;26;0;89.0;34;0;27;65.0;1.0;0;0;30;0;2;0;0;0;0;1;0;0;0;1.0;15.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;26.666666666666668;34.86666666666667;30.0;0.0;0.0
35;38;43;34;37;39;42.0;36;33;37;60.0;18.0;35;34;34;1;2;39;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.470588235294116;37.53333333333333;36.94444444444444;3.0;40.11764705882353
30;0;0;0;0;0;80.0;42;0;0;60.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;10.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;0.0;35.333333333333336;0.0;0.0;0.0
30;39;42;30;34;38;70.0;44;32;30;61.0;18.0;36;30;33;1;2;30;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.1764705882353;37.93333333333333;34.666666666666664;2.0;37.529411764705884
30;34;40;35;33;33;77.0;40;33;30;58.0;18.0;40;38;38;1;2;36;0;2;33;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.35294117647059;38.333333333333336;36.22222222222222;3.0;43.588235294117645
33;24;0;0;32;35;50.0;34;0;38;54.0;3.0;34;33;30;1;1;0;1;0;15;3;0;1;1;6.0;15.0;2;0;3.0;1;2;0;0;1;2;3;3;1;2;3;3;3;30.235294117647058;34.13333333333333;28.333333333333332;0.0;0.0
36;33;30;36;30;41;54.0;39;36;31;56.0;18.0;42;30;41;1;2;35;0;1;33;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.411764705882355;34.666666666666664;35.27777777777778;2.0;39.529411764705884
30;34;39;32;36;34;50.0;43;31;37;62.0;18.0;42;35;30;1;2;31;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.529411764705884;36.13333333333333;34.166666666666664;2.0;38.411764705882355
32;0;0;0;35;42;63.0;44;0;9;67.0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;22.636363636363637;35.46666666666667;0.0;0.0;0.0
32;35;35;39;34;36;49.0;40;41;43;50.0;18.0;45;35;30;1;2;44;0;1;50;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;40.23529411764706;37.53333333333333;39.0;3.0;41.470588235294116
18;0;0;0;19;43;75.0;40;0;10;56.0;0.0;0;0;27;0;1;0;1;0;0;1;1;0;0;1.0;11.0;0;0;1.0;1;1;0;0;1;1;3;3;1;2;3;3;3;21.727272727272727;32.13333333333333;27.0;0.0;0.0
30;31;33;38;33;41;59.0;41;37;35;56.0;18.0;38;36;36;1;2;41;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.1764705882353;33.53333333333333;36.22222222222222;2.0;35.470588235294116
35;0;0;0;30;0;74.0;41;0;41;60.0;1.0;0;12;32;0;2;0;0;0;8;1;1;0;0;1.0;12.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;23.6;33.0;32.0;0.0;0.0
32;19;0;0;36;0;60.0;35;0;22;60.0;2.0;42;39;24;1;1;0;2;0;12;3;0;2;2;6.0;15.0;1;0;4.0;1;2;0;0;1;1;3;3;1;2;3;3;3;27.8;32.733333333333334;27.5;0.0;0.0
32;41;47;37;41;40;57.0;40;40;40;56.0;18.0;42;36;37;1;2;38;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.35294117647059;39.266666666666666;40.55555555555556;3.0;42.35294117647059
30;37;0;0;40;40;63.0;40;0;28;64.0;5.0;38;20;0;1;1;15;1;0;33;3;1;0;1;8.0;12.0;2;1;3.0;1;0;0;0;1;2;3;3;1;2;3;3;3;31.705882352941178;33.2;29.0;2.0;34.0
32;0;0;0;38;42;68.0;38;0;18;62.0;1.0;0;0;36;0;2;0;0;0;0;1;0;0;0;1.0;15.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;24.545454545454547;37.13333333333333;36.0;0.0;0.0
32;37;45;30;36;31;61.0;40;31;36;63.0;18.0;34;36;34;1;2;30;0;1;33;7;0;2;1;18.0;15.0;7;2;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;34.705882352941174;34.46666666666667;34.5;2.0;34.86666666666667
43;33;33;34;37;31;59.67;42;36;32;46.16;18.0;37;32;35;1;2;30;0;1;36;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;39.0;33.72222222222222;2.0;40.0
33;31;35;45;31;42;48.0;39;30;30;48.0;18.0;39;34;33;1;2;30;0;1;30;7;0;3;2;18.0;15.0;7;1;0.0;1;1;2;2;1;2;3;3;1;2;3;3;3;32.294117647058826;36.86666666666667;34.666666666666664;2.0;38.23529411764706
32;30;30;30;30;32;30.0;40;30;40;46.0;18.0;30;35;31;1;2;30;0;1;34;7;0;2;1;18.0;15.0;7;3;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;34.11764705882353;34.8;30.055555555555557;2.0;37.23529411764706
35;33;38;31;31;32;46.0;40;32;33;52.0;18.0;39;32;30;1;2;39;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;32.1764705882353;35.86666666666667;34.833333333333336;2.0;36.1764705882353
33;36;39;37;30;33;89.0;49;37;36;60.0;18.0;39;36;33;1;2;35;0;1;30;7;0;2;1;18.0;15.0;7;3;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;33.35294117647059;38.46666666666667;36.833333333333336;2.0;38.23529411764706
41;45;33;37;35;36;63.0;39;39;35;59.0;18.0;37;42;34;1;2;30;0;1;33;7;0;2;1;18.0;15.0;7;1;0.0;1;1;3;3;1;2;3;3;1;2;3;3;3;36.35294117647059;42.06666666666667;36.666666666666664;2.0;36.06666666666667
37;35;36;33;36;30;80.0;40;32;30;66.0;18.0;41;34;32;1;2;30;0;1;32;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;2;2;3;3;1;2;3;3;3;32.64705882352941;35.13333333333333;34.0;2.0;37.470588235294116
25;0;0;0;11;0;59.0;41;0;4;55.0;0.0;0;0;0;0;1;0;0;0;0;0;3;0;0;0.0;6.0;0;0;0.0;1;0;0;0;2;1;3;3;1;2;3;3;3;6.0;27.266666666666666;0.0;0.0;0.0
33;32;30;30;30;30;66.0;41;39;33;58.0;18.0;42;34;30;1;2;30;0;1;37;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;38.53333333333333;33.166666666666664;2.0;37.1875
30;41;38;36;35;33;52.0;41;42;30;62.0;18.0;42;31;33;1;2;30;0;1;40;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;2;2;3;3;1;2;3;3;3;34.05882352941177;34.46666666666667;37.666666666666664;2.0;36.64705882352941
37;36;32;33;38;44;71.0;40;42;30;54.0;18.0;33;30;36;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;35.1764705882353;38.666666666666664;34.666666666666664;2.0;37.23529411764706
30;42;35;33;39;38;57.0;43;42;33;56.0;18.0;43;31;44;1;2;31;0;1;33;7;0;3;1;18.0;15.0;7;3;0.0;1;1;3;3;1;2;3;3;1;2;3;3;3;36.23529411764706;37.53333333333333;37.72222222222222;2.0;38.06666666666667
37;37;41;40;35;35;51.0;40;34;30;65.0;18.0;40;32;34;1;2;44;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.88235294117647;35.8;39.0;2.0;35.8235294117647
30;38;45;38;36;43;54.0;42;37;30;58.0;18.0;39;36;34;1;2;33;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.470588235294116;38.2;38.05555555555556;2.0;37.86666666666667
30;38;48;38;36;40;100.0;43;33;41;60.0;17.0;42;43;0;1;2;40;0;1;36;6;0;0;1;17.0;15.0;6;1;0.0;1;0;1;1;1;2;3;3;1;2;3;3;3;37.88235294117647;36.6;39.705882352941174;2.0;39.0
33;37;39;42;33;34;65.0;38;44;31;55.0;18.0;41;30;32;1;2;38;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.05882352941177;37.93333333333333;39.666666666666664;2.0;38.588235294117645
33;35;34;38;36;48;53.0;41;42;30;66.0;18.0;31;30;30;1;2;34;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.11764705882353;36.53333333333333;35.611111111111114;2.0;39.93333333333333
40;40;38;31;34;37;46.0;45;37;44;57.0;18.0;38;33;46;1;2;30;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.294117647058826;39.6;36.111111111111114;2.0;37.705882352941174
31;34;37;31;33;37;79.4;41;34;41;60.29;18.0;33;43;39;1;2;35;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.470588235294116;38.4;34.333333333333336;2.0;35.333333333333336
42;48;50;30;36;50;66.0;41;44;42;58.0;18.0;41;34;34;1;2;35;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.588235294117645;39.333333333333336;40.94444444444444;2.0;39.11764705882353
37;3;37;0;30;30;54.0;30;0;32;66.0;4.0;0;30;40;1;1;0;2;1;14;4;0;1;1;9.0;15.0;2;0;5.0;1;2;0;0;2;1;3;3;1;2;3;3;3;28.235294117647058;35.333333333333336;17.77777777777778;4.0;49.0
37;0;0;0;40;50;69.0;41;0;38;59.0;0.0;0;32;0;0;1;0;0;0;30;0;0;0;0;0.0;15.0;0;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;38.529411764705884;38.666666666666664;0.0;0.0;0.0
34;0;0;0;22;4;51.0;40;0;27;54.0;0.0;0;11;14;0;1;0;1;0;12;1;0;0;0;1.0;15.0;0;0;1.0;1;1;0;0;2;1;3;3;1;2;3;3;3;18.470588235294116;34.666666666666664;14.0;1.0;5.0
30;34;38;42;30;32;69.0;41;44;37;53.0;18.0;42;32;30;1;2;32;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;32.0;35.6;38.0;2.0;37.588235294117645
32;40;50;34;37;38;66.0;44;45;33;64.0;18.0;45;31;39;1;2;31;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.23529411764706;38.2;40.5;3.0;41.35294117647059
30;32;34;30;30;44;53.0;32;33;35;63.0;18.0;33;30;31;1;2;30;0;1;30;7;0;3;1;18.0;15.0;7;2;0.0;1;1;2;2;1;2;3;3;1;2;3;3;3;32.529411764705884;33.93333333333333;31.88888888888889;2.0;37.411764705882355
30;43;42;23;30;35;61.0;40;40;42;51.0;15.0;40;31;43;1;2;41;1;1;30;7;0;1;1;18.0;15.0;6;1;3.0;1;1;1;2;1;2;3;3;1;2;3;3;3;33.23529411764706;36.4;38.333333333333336;2.0;30.5
38;41;30;30;39;31;56.0;30;40;34;69.0;18.0;30;39;38;1;2;31;0;2;36;7;0;2;1;18.0;15.0;7;1;0.0;3;3;1;1;1;2;3;3;1;2;3;3;3;38.05882352941177;34.53333333333333;34.111111111111114;2.0;35.8
35;33;31;43;36;0;70.18;43;30;43;56.37;17.0;42;36;0;2;2;32;0;2;30;6;0;3;1;17.0;15.0;6;3;0.0;1;0;1;1;1;2;3;3;1;2;3;3;3;35.4;37.93333333333333;34.76470588235294;1.0;15.133333333333333
30;36;50;32;33;42;52.0;41;36;31;62.0;18.0;34;35;42;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.64705882352941;36.0;36.77777777777778;3.0;40.705882352941174
30;0;0;0;11;0;52.09;45;0;9;67.22;0.0;0;1;0;0;1;0;1;0;6;1;0;0;0;1.0;15.0;0;0;1.0;1;1;0;0;1;1;3;3;1;2;3;3;3;6.75;35.53333333333333;0.0;0.0;0.0
35;32;33;30;34;32;47.0;44;35;42;45.0;18.0;44;43;33;2;2;35;0;1;41;7;0;4;1;18.0;15.0;7;2;0.0;1;3;1;2;2;2;3;3;1;2;3;3;3;38.88235294117647;35.13333333333333;34.22222222222222;2.0;34.64705882352941
34;34;38;30;36;40;46.0;35;43;32;62.0;18.0;43;32;37;1;2;38;0;1;39;7;0;2;1;18.0;15.0;7;2;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;35.94117647058823;35.93333333333333;37.333333333333336;2.0;35.35294117647059
35;37;48;30;36;37;47.0;43;37;30;54.0;18.0;39;30;37;1;2;31;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.588235294117645;37.4;36.888888888888886;3.0;40.11764705882353
32;36;34;42;35;41;57.0;46;30;38;56.0;18.0;42;32;34;1;2;31;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.11764705882353;39.06666666666667;35.388888888888886;3.0;41.294117647058826
39;33;38;32;30;41;47.0;45;39;31;57.0;18.0;39;39;30;1;2;33;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.470588235294116;38.8;35.166666666666664;2.0;35.93333333333333
40;30;47;30;33;32;59.0;30;31;38;58.0;18.0;39;37;36;1;2;31;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;3;1;1;1;2;3;3;1;2;3;3;3;36.05882352941177;36.666666666666664;34.5;2.0;33.8235294117647
30;34;32;40;31;43;58.0;45;33;30;63.0;18.0;39;35;36;1;2;34;0;2;30;7;0;2;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;33.294117647058826;36.666666666666664;35.166666666666664;2.0;37.76470588235294
33;39;42;35;36;43;46.0;44;37;35;53.0;18.0;39;35;43;1;2;32;0;1;36;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.705882352941174;37.666666666666664;37.55555555555556;2.0;39.0
36;45;40;37;40;43;70.0;44;39;34;53.0;18.0;44;32;36;1;2;39;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.23529411764706;38.46666666666667;40.22222222222222;2.0;36.588235294117645
42;42;30;30;30;40;71.0;37;15;33;51.0;15.0;38;39;42;1;2;31;1;1;32;7;0;1;1;18.0;15.0;6;1;3.0;1;1;3;1;1;2;3;3;1;2;3;3;3;34.705882352941174;36.666666666666664;31.22222222222222;2.0;39.142857142857146
41;38;31;33;30;47;88.85;42;36;30;60.38;18.0;39;31;42;1;2;34;0;2;33;7;0;2;1;18.0;15.0;7;1;0.0;1;3;1;1;1;2;3;3;1;2;3;3;3;34.294117647058826;36.733333333333334;35.333333333333336;2.0;36.529411764705884
33;32;42;42;38;35;48.0;43;34;38;52.0;18.0;41;32;30;1;2;37;0;1;38;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;35.705882352941174;34.93333333333333;37.388888888888886;3.0;40.529411764705884
31;31;30;41;40;45;54.0;46;35;32;58.0;18.0;41;37;38;1;2;31;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;35.8235294117647;38.333333333333336;34.666666666666664;2.0;37.294117647058826
32;31;36;32;33;37;58.0;42;32;35;58.0;18.0;41;32;33;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.588235294117645;36.4;33.388888888888886;2.0;34.588235294117645
36;44;36;35;30;40;43.0;43;44;38;54.0;18.0;32;35;30;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;34.0;41.2;36.888888888888886;2.0;39.05882352941177
30;44;32;40;31;42;49.0;41;46;30;57.0;18.0;38;30;30;1;2;36;0;1;39;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.1764705882353;37.0;38.888888888888886;2.0;39.11764705882353
30;32;34;22;34;42;47.0;40;39;35;67.0;15.0;41;37;40;1;2;30;1;1;33;7;0;3;2;18.0;15.0;6;1;3.0;1;2;1;2;1;2;3;3;1;2;3;3;3;35.11764705882353;34.666666666666664;32.94444444444444;2.0;35.0
30;44;37;32;32;45;47.0;43;44;50;67.0;18.0;35;33;33;1;2;40;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.588235294117645;36.06666666666667;38.55555555555556;2.0;37.294117647058826
30;30;30;31;34;30;61.0;37;30;33;63.0;18.0;40;35;43;1;2;35;0;1;38;7;0;3;1;18.0;15.0;7;3;0.0;1;2;1;2;1;2;3;3;1;2;3;3;3;34.23529411764706;34.06666666666667;32.833333333333336;2.0;37.705882352941174
31;32;31;41;32;30;40.0;43;37;38;57.0;18.0;42;38;33;1;2;31;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.88235294117647;35.266666666666666;35.166666666666664;2.0;37.588235294117645
37;44;44;31;33;31;56.0;42;33;40;56.0;18.0;38;35;35;1;2;30;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;34.88235294117647;35.6;36.5;2.0;32.2
30;33;41;36;34;45;89.0;40;41;30;60.0;18.0;41;32;31;1;2;33;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.1764705882353;37.0;36.94444444444444;2.0;39.76470588235294
30;30;37;34;37;38;59.21;30;32;32;54.35;18.0;33;38;30;1;2;30;0;1;32;7;0;2;1;18.0;15.0;7;1;0.0;1;2;1;3;1;2;3;3;1;2;3;3;3;36.76470588235294;34.8;32.5;2.0;39.857142857142854
