PROMEDIO_TRES;PG_ICFES;NOTA_FIS_DOS;NOTA_EL_DOS;NOTA_CAMPOS;NOTA_FCD;FISICA_ICFES;VECES_FCD;BIOLOGIA_ICFES;CON_MAT_ICFES;NOTA_PROGAPL;PROMEDIO_CUATRO;NOTA_VARCOM;NCA_TRES;NOTA_INT;NCP_CUATRO;NCA_CUATRO;NAP_CUATRO;NOTA_PYE_UNO;NCC_CUATRO;NOTA_FIS_TRES;NAC_CUATRO;NCA_DOS;VECES_PYE_UNO;VECES_PROGAPL;NAA_CUATRO;VECES_FIS_TRES;VECES_EL_DOS;VECES_VARCOM;NOTA_L_UNO;CAR_CUATRO;PROMEDIO_DOS;VECES_L_UNO;EPA_CUATRO;PROMEDIO_UNO;VECES_CAMPOS;CREDITOS_FCD;CREDITOS_VARCOM;CREDITOS_CAMPOS;CREDITOS_L_UNO;CREDITOS_PROGAPL;CREDITOS_PYE_UNO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
0.0;431.0;34.0;0.0;0.0;0.0;60.0;0;55.0;75.0;32.0;32.0;0.0;0.0;20.0;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;1;1;0;0;0;0.0;0;25.764705882352942;0;2;32.714285714285715;0;3;2;2;2;3;2;0.0;0.0
26.8;429.0;22.33333333;0.0;0.0;30.0;65.0;1;69.0;68.0;27.5;29.05;24.0;10.0;30.0;5.0;5.0;2;35.0;10.0;0.0;4;8.0;1;2;2;0;0;1;0.0;1;27.558823529411764;0;1;33.80952380857143;0;3;2;2;2;3;2;0.0;0.0
46.0;423.0;25.5;0.0;0.0;0.0;63.0;0;59.0;76.0;33.0;33.8;0.0;2.0;12.0;0.0;5.0;0;0.0;5.0;0.0;2;5.0;0;1;2;0;0;0;35.0;0;23.676470588235293;1;2;35.214285714285715;0;3;2;2;2;3;2;0.0;0.0
17.333333333333332;427.0;25.5;0.0;0.0;0.0;65.0;0;63.0;75.0;23.5;26.5;0.0;4.0;23.66666667;3.0;2.0;1;0.0;5.0;0.0;2;5.0;0;2;1;0;0;0;31.0;1;26.29411764764706;1;1;31.071428571428573;0;3;2;2;2;3;2;0.0;0.0
34.611111111111114;424.0;34.0;46.0;31.0;46.0;55.0;1;63.0;86.0;37.0;39.0;32.0;18.0;32.0;0.0;17.0;0;35.0;17.0;34.0;7;11.0;1;1;7;1;1;1;40.0;0;33.23529411705882;1;2;33.0;1;3;2;2;2;3;2;2.0;33.311111110666666
34.5;458.0;33.0;40.0;32.0;30.0;47.0;1;55.0;69.0;34.0;34.11764705882353;31.0;18.0;27.5;0.0;17.0;0;30.0;17.0;32.0;7;8.0;1;1;7;1;1;2;41.0;1;29.852941176470587;1;2;36.92857142857143;1;3;2;2;2;3;2;2.0;31.977777778666667
32.083333333333336;436.0;34.0;44.0;35.0;39.0;65.0;1;63.0;63.0;30.0;35.294117647058826;25.5;9.0;31.0;2.0;15.0;1;30.0;17.0;31.0;7;11.0;1;1;6;1;1;2;40.0;1;31.882352941764708;1;2;36.785714285714285;1;3;2;2;2;3;2;2.0;31.144444444
0.0;420.0;34.0;0.0;0.0;0.0;52.0;0;51.0;85.0;17.0;26.2;0.0;0.0;22.5;3.0;2.0;1;0.0;5.0;0.0;2;5.0;0;2;1;0;0;0;40.0;1;25.764705882352942;1;1;35.785714285714285;0;3;2;2;2;3;2;0.0;0.0
38.888888888888886;413.37;40.0;42.0;34.0;40.0;57.99;1;54.06;81.17;41.0;40.1764705882353;40.0;18.0;36.0;0.0;17.0;0;40.0;17.0;45.0;7;17.0;1;1;7;1;1;1;43.0;0;39.23529411764706;1;2;43.142857142857146;1;3;2;2;2;3;2;2.0;38.56666666666667
36.69444444444444;425.0;36.0;44.0;34.0;46.0;60.0;1;55.0;75.0;35.5;39.794117647058826;33.0;15.0;28.5;0.0;17.0;0;42.0;17.0;35.0;7;14.0;1;2;7;1;1;1;41.0;1;34.35294117647059;1;2;40.5;1;3;2;2;2;3;2;3.0;41.2
39.27777777777778;437.0;36.0;36.0;31.0;41.0;65.0;1;77.0;63.0;45.0;38.94117647058823;39.0;18.0;29.0;0.0;17.0;0;33.0;17.0;38.0;7;11.0;2;1;7;1;1;1;45.0;1;35.73529411764706;1;2;39.214285714285715;1;3;2;2;2;3;2;2.0;32.733333333333334
15.0;438.0;0.0;0.0;0.0;0.0;60.0;0;58.0;68.0;48.0;44.4;0.0;1.0;0.0;0.0;5.0;0;0.0;5.0;0.0;2;5.0;0;1;2;0;0;0;39.0;0;33.27272727272727;1;2;35.57142857142857;0;3;2;2;2;3;2;0.0;0.0
26.5;434.0;32.0;0.0;24.0;40.0;69.0;1;68.0;64.0;25.0;28.083333333333332;16.0;10.0;31.0;7.0;5.0;3;31.0;12.0;32.0;5;11.0;1;2;2;2;0;1;0.0;1;30.294117647058822;0;1;32.857142857142854;1;3;2;2;2;3;2;1.0;21.6
12.0;442.0;43.0;0.0;0.0;0.0;59.0;0;76.0;76.0;35.0;33.8;0.0;1.0;30.0;0.0;5.0;0;32.0;5.0;0.0;2;14.0;1;1;2;0;0;0;0.0;0;35.1764705882353;0;2;35.42857142857143;0;3;2;2;2;3;2;0.0;0.0
0.0;438.0;0.0;0.0;0.0;0.0;65.0;0;69.0;59.0;20.0;29.6;0.0;0.0;0.0;3.0;2.0;1;0.0;5.0;0.0;2;2.0;0;2;1;0;0;0;44.0;1;20.90909090909091;1;1;27.261904762142855;0;3;2;2;2;3;2;0.0;0.0
33.47222222222222;421.0;33.0;32.0;24.0;31.0;55.0;1;58.0;76.0;45.0;32.470588235294116;30.0;12.0;36.0;2.0;15.0;1;30.0;17.0;30.0;7;17.0;1;1;6;1;1;2;30.0;2;35.64705882352941;1;2;34.642857142857146;2;3;2;2;2;3;2;2.0;33.96666666666667
34.138888888888886;378.0;35.0;42.0;30.0;43.0;52.0;1;55.0;55.0;50.0;40.64705882352941;38.0;18.0;31.0;0.0;17.0;0;32.0;17.0;42.0;7;17.0;1;1;7;1;1;1;43.0;0;36.88235294117647;1;2;38.714285714285715;1;3;2;2;2;3;2;2.0;37.666666666666664
33.44444444444444;375.21;33.0;43.0;30.0;38.0;47.15;1;53.24;60.6;31.0;34.588235294117645;23.5;18.0;30.0;2.0;15.0;1;33.5;17.0;32.0;7;11.0;2;1;6;1;1;2;39.0;2;30.735294118235295;1;2;33.0;1;3;2;2;2;3;2;2.0;33.4
43.333333333333336;468.0;24.0;0.0;0.0;0.0;80.0;0;65.0;72.0;41.0;41.0;0.0;3.0;22.0;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;1;1;0;0;0;0.0;0;29.647058823529413;0;2;36.0;0;3;2;2;2;3;2;0.0;0.0
12.333333333333334;468.0;33.0;0.0;0.0;0.0;69.0;0;89.0;86.0;12.0;21.6;0.0;1.0;28.0;3.0;2.0;1;0.0;5.0;0.0;2;5.0;0;1;1;0;0;0;36.0;0;26.147058823529413;1;1;30.035714285714285;0;3;2;2;2;3;2;0.0;0.0
34.888888888888886;462.0;20.0;39.0;33.0;41.0;68.0;1;57.0;84.0;19.0;32.56862745058824;32.33333333;18.0;19.33333333;3.0;14.0;1;32.0;17.0;35.0;7;3.0;1;3;6;1;1;3;31.0;3;25.647058823529413;2;2;40.285714285714285;1;3;2;2;2;3;2;2.0;34.833333333333336
26.583333332777777;469.0;33.0;20.0;31.0;40.0;70.0;1;58.0;75.0;34.0;30.941176470588236;26.5;7.0;27.0;5.0;12.0;2;32.5;17.0;29.5;7;11.0;2;1;5;2;1;2;32.0;2;31.91176470588235;1;2;35.07142857142857;1;3;2;2;2;3;2;1.0;22.285714285714285
39.44444444444444;443.0;37.0;36.0;38.0;42.0;68.0;1;53.0;89.0;32.0;37.11764705882353;26.5;18.0;34.0;2.0;15.0;1;42.0;17.0;36.0;7;17.0;1;1;6;1;1;2;44.0;1;35.411764705882355;1;2;38.142857142857146;1;3;2;2;2;3;2;2.0;37.733333333333334
34.166666666666664;427.0;36.0;39.0;31.0;34.0;75.0;1;62.0;74.0;45.0;37.411764705882355;30.0;18.0;33.0;0.0;17.0;0;34.0;17.0;36.0;7;17.0;1;1;7;1;1;1;46.0;0;36.411764705882355;1;2;35.357142857142854;1;3;2;2;2;3;2;2.0;31.4
29.694444444444443;419.0;35.0;31.0;21.33333333;34.0;59.0;2;46.0;100.0;22.66666667;30.215686274705885;27.0;9.0;35.0;7.0;10.0;3;37.0;17.0;27.5;7;14.0;1;3;4;2;2;2;40.0;5;32.88235294176471;1;1;35.142857142857146;3;3;2;2;2;3;2;1.0;28.633333333333333
34.638888888888886;442.0;38.0;37.0;32.5;37.0;72.0;1;55.0;65.0;42.0;32.33333333294118;17.33333333;15.0;30.0;4.0;13.0;2;36.0;17.0;31.0;7;11.0;1;1;5;1;1;3;15.0;2;33.588235294117645;1;2;32.5;2;3;2;2;2;3;2;2.0;30.666666666666668
13.0;420.0;18.0;0.0;0.0;32.0;72.0;1;51.0;72.0;45.0;38.5;0.0;1.0;25.0;0.0;6.0;0;0.0;6.0;0.0;2;8.0;0;1;2;0;0;0;0.0;0;28.852941176470587;0;2;34.5;0;3;2;2;2;3;2;0.0;0.0
0.0;465.0;18.0;0.0;0.0;0.0;65.0;0;90.0;59.0;24.0;24.0;0.0;0.0;11.5;3.0;0.0;1;0.0;3.0;0.0;1;2.0;0;2;0;0;0;0;0.0;1;20.441176470588236;0;1;34.92857142857143;0;3;2;2;2;3;2;0.0;0.0
35.388888888888886;406.0;32.0;36.0;34.0;38.0;75.0;1;51.0;79.0;42.0;36.0;31.0;18.0;32.0;0.0;17.0;0;36.0;17.0;36.0;7;17.0;1;1;7;1;1;1;31.0;0;34.470588235294116;1;2;35.214285714285715;1;3;2;2;2;3;2;2.0;33.55555555466667
15.7;455.0;26.5;0.0;0.0;0.0;56.0;1;68.0;85.0;19.66666667;6.5555555566666674;0.0;4.0;30.0;9.0;0.0;3;0.0;9.0;0.0;3;8.0;0;3;0;0;1;0;0.0;1;26.558823530588235;0;1;30.071428571428573;0;3;2;2;2;3;2;0.0;0.0
36.94444444444444;437.0;31.0;39.0;30.0;40.0;65.0;1;69.0;68.0;33.0;34.470588235294116;27.0;18.0;30.0;2.0;15.0;1;34.0;17.0;40.0;7;14.0;1;1;6;1;1;2;34.0;1;31.11764705882353;1;2;36.214285714285715;1;3;2;2;2;3;2;2.0;31.066666666666666
32.5;453.73;47.0;41.0;21.66666667;39.0;54.57;1;62.09;78.55;37.0;35.48888888933334;32.0;16.0;38.0;2.0;13.0;1;37.0;15.0;35.0;6;17.0;1;1;5;1;1;1;0.0;1;37.1764705882353;0;2;37.42857142857143;3;3;2;2;2;3;2;1.0;24.777777777333334
35.166666666666664;439.0;32.0;40.0;35.0;41.0;72.0;1;60.0;65.0;31.0;37.05882352941177;28.0;18.0;30.0;2.0;15.0;1;35.0;17.0;41.0;7;14.0;1;1;6;1;1;3;49.0;1;32.470588235294116;1;2;36.785714285714285;1;3;2;2;2;3;2;2.0;30.666666666666668
40.666666666666664;436.0;37.0;36.0;32.0;48.0;60.0;1;60.0;79.0;45.0;40.64705882352941;36.0;18.0;33.0;0.0;17.0;0;39.0;17.0;42.0;7;17.0;1;1;7;1;1;1;45.0;0;37.588235294117645;1;2;41.5;1;3;2;2;2;3;2;2.0;34.666666666666664
32.25;436.59;32.0;24.0;21.0;39.0;66.74;1;79.45;72.55;39.0;32.039215685882354;25.33333333;18.0;34.0;7.0;10.0;3;31.0;17.0;30.0;7;17.0;1;1;4;2;3;3;42.0;3;34.14705882352941;1;1;38.642857142857146;2;3;2;2;2;3;2;2.0;33.233333333333334
20.266666666666666;425.0;30.0;0.0;0.0;41.0;69.0;1;63.0;75.0;39.0;34.0;0.0;7.0;32.0;2.0;6.0;1;0.0;8.0;0.0;3;12.0;0;1;2;0;0;0;16.0;0;30.17647058882353;1;2;30.833333334285715;0;3;2;2;2;3;2;1.0;3.0
39.666666666666664;434.0;28.5;0.0;0.0;0.0;69.0;0;63.0;65.0;37.0;37.0;0.0;3.0;18.5;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;1;1;0;0;0;0.0;0;30.11764705882353;0;2;40.42857142857143;0;3;2;2;2;3;2;0.0;0.0
35.111111111111114;453.0;40.0;32.0;30.0;40.0;63.0;1;51.0;60.0;43.0;37.35294117647059;26.0;18.0;31.0;2.0;15.0;1;39.0;17.0;30.0;7;14.0;1;1;6;1;1;2;50.0;1;34.23529411705882;1;2;36.285714285;1;3;2;2;2;3;2;2.0;33.9
32.25;455.0;28.5;25.0;32.0;39.0;45.0;1;59.0;85.0;19.0;31.58823529411765;41.0;9.0;30.0;6.0;11.0;2;30.0;17.0;31.0;7;8.0;1;2;5;2;2;1;41.0;2;27.735294118235295;1;2;31.11904762;1;3;2;2;2;3;2;1.0;25.1
35.833333333333336;428.0;30.0;37.0;0.0;40.0;76.0;1;61.0;54.0;37.0;32.76923076923077;0.0;15.0;33.5;2.0;11.0;1;0.0;13.0;39.0;5;17.0;0;1;4;1;1;0;42.0;1;35.26470588235294;2;2;40.714285714285715;1;3;2;2;2;3;2;0.0;0.0
31.86111111111111;427.0;36.0;45.0;29.5;46.0;59.0;1;62.0;79.0;43.0;40.64705882352941;33.0;18.0;37.0;2.0;15.0;1;37.0;17.0;34.0;7;17.0;1;1;6;1;1;1;45.0;1;38.705882352941174;1;2;39.07142857142857;2;3;2;2;2;3;2;2.0;33.79999999933333
34.0;427.0;31.5;34.0;31.0;38.0;60.0;1;58.0;74.0;41.0;36.705882352941174;28.5;18.0;30.0;2.0;15.0;1;44.0;17.0;36.0;7;17.0;1;1;6;1;1;2;39.0;1;35.5;1;2;39.214285714285715;1;3;2;2;2;3;2;2.0;34.21111111066667
39.27777777777778;407.0;34.0;36.0;39.0;46.0;65.0;1;51.0;75.0;36.0;39.294117647058826;37.0;18.0;32.0;0.0;17.0;0;45.0;17.0;43.0;7;17.0;1;1;7;1;1;1;36.0;0;37.294117647058826;1;2;38.42857142857143;1;3;2;2;2;3;2;2.0;37.06666666666667
32.80555555555556;423.0;33.0;39.0;30.0;38.0;63.0;1;58.0;64.0;40.0;36.411764705882355;33.0;15.0;30.5;0.0;17.0;0;30.0;17.0;31.0;7;17.0;1;1;7;1;1;2;41.0;1;33.5;1;2;40.642857142857146;1;3;2;2;2;3;2;2.0;39.2
8.333333333333334;435.0;30.0;0.0;0.0;12.0;63.0;1;68.0;64.0;23.0;20.625;0.0;0.0;22.5;6.0;2.0;2;0.0;8.0;0.0;3;5.0;0;2;1;0;0;0;30.0;1;26.382352940588234;1;1;37.642857142857146;0;3;2;2;2;3;2;0.0;0.0
0.0;424.0;0.0;0.0;0.0;0.0;62.0;0;60.0;71.0;18.0;20.0;0.0;0.0;9.0;5.0;0.0;2;0.0;5.0;0.0;2;0.0;0;1;0;0;0;0;23.0;0;7.8;1;1;40.285714285714285;0;3;2;2;2;3;2;0.0;0.0
21.88888888888889;418.0;35.0;0.0;0.0;0.0;60.0;0;55.0;75.0;31.0;29.6;0.0;4.0;32.0;2.0;3.0;1;27.5;5.0;0.0;2;11.0;2;1;1;0;0;0;0.0;1;28.17647058764706;0;1;32.214285714285715;0;3;2;2;2;3;2;0.0;0.0
32.77777777777778;430.0;20.66666667;37.0;40.0;28.5;59.0;2;68.0;69.0;35.0;36.088235294117645;32.0;15.0;23.0;3.0;14.0;1;38.0;17.0;39.0;7;5.0;1;1;6;1;1;1;46.0;1;26.647058824705883;1;2;35.785714285714285;1;3;2;2;2;3;2;2.0;38.8
38.05555555555556;401.0;31.0;34.0;30.0;45.0;71.0;1;57.0;65.0;30.0;35.54901960823529;28.66666667;18.0;31.0;2.0;15.0;1;38.0;17.0;38.0;7;17.0;1;1;6;1;1;3;42.0;1;32.3235294117647;1;2;35.857142857142854;1;3;2;2;2;3;2;2.0;36.0
16.833333333333332;393.0;28.5;0.0;0.0;0.0;72.0;0;63.0;72.0;33.0;33.0;0.0;1.0;30.0;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;1;1;0;0;0;0.0;0;28.705882352941178;0;2;38.5;0;3;2;2;2;3;2;0.0;0.0
6.777777777777778;420.0;39.0;0.0;0.0;2.5;65.0;2;55.0;68.0;32.0;22.1875;0.0;1.0;15.33333333;3.0;5.0;1;0.0;8.0;0.0;3;9.0;0;2;2;0;0;0;37.0;2;24.294117647058822;1;1;31.357142857142858;0;3;2;2;2;3;2;0.0;0.0
24.88888888888889;396.0;29.0;0.0;0.0;44.0;71.0;1;60.0;71.0;35.0;39.5;0.0;4.0;25.33333333;0.0;6.0;0;0.0;6.0;0.0;2;8.0;0;1;2;0;0;0;0.0;0;29.764705881764705;0;2;34.642857142857146;0;3;2;2;2;3;2;0.0;0.0
33.083333333333336;404.0;31.0;34.0;34.0;37.0;65.0;1;53.0;75.0;30.0;33.05882352941177;21.5;15.0;31.0;2.0;15.0;1;32.0;17.0;35.0;7;17.0;1;2;6;1;1;2;42.0;2;31.764705882352942;1;2;36.214285714285715;1;3;2;2;2;3;2;2.0;35.4
27.88888888888889;412.0;18.5;12.5;0.0;39.0;65.0;1;51.0;63.0;36.0;27.681818181818183;0.0;10.0;19.66666667;5.0;6.0;2;0.0;11.0;35.0;4;8.0;0;1;2;1;2;0;21.0;2;28.235294118235295;2;1;35.214285714285715;0;3;2;2;2;3;2;0.0;0.0
34.97222222222222;425.64;28.0;36.0;23.0;42.0;48.41;1;61.57;81.33;31.0;34.960784314117646;28.66666667;15.0;39.0;4.0;13.0;2;36.0;17.0;40.0;7;14.0;1;1;5;1;1;3;46.0;2;33.11764705882353;1;2;36.357142857142854;2;3;2;2;2;3;2;2.0;31.8
20.266666666666666;421.0;27.66666667;0.0;0.0;0.0;57.0;0;62.0;72.0;34.0;32.4;0.0;1.0;28.66666667;0.0;5.0;0;30.0;5.0;27.0;2;11.0;1;2;2;1;0;0;0.0;1;31.47058823647059;0;2;33.714285714285715;0;3;2;2;2;3;2;0.0;0.0
32.138888888888886;405.0;31.5;43.0;35.0;39.0;62.0;1;55.0;74.0;24.0;34.94117647058823;24.0;12.0;30.0;5.0;12.0;2;30.0;17.0;27.0;7;14.0;1;2;5;2;1;2;49.0;2;30.91176470588235;1;2;36.357142857142854;1;3;2;2;2;3;2;2.0;35.333333333333336
24.708333333333332;412.0;23.0;0.0;0.0;0.0;60.0;0;51.0;75.0;31.0;18.6;0.0;4.0;30.0;2.0;3.0;1;0.0;5.0;29.0;2;6.0;0;1;1;2;0;0;0.0;0;26.6;1;1;33.07142857142857;0;3;2;2;2;3;2;0.0;0.0
36.666666666666664;436.0;36.0;44.0;32.5;36.0;51.0;1;55.0;64.0;26.5;34.38235294117647;27.0;18.0;24.5;5.0;12.0;2;39.0;17.0;39.0;7;11.0;1;2;5;1;1;2;34.0;3;31.764705882352942;1;2;37.357142857142854;2;3;2;2;2;3;2;2.0;33.555555555999995
17.5;403.0;33.0;0.0;0.0;0.0;60.0;0;51.0;75.0;39.0;39.0;0.0;1.0;29.5;0.0;3.0;0;0.0;3.0;0.0;1;6.0;0;1;1;0;0;0;0.0;0;29.6;0;2;35.17857142857143;0;3;2;2;2;3;2;0.0;0.0
21.333333333333332;417.0;28.33333333;0.0;0.0;0.0;63.0;0;55.0;60.0;30.0;30.0;0.0;4.0;27.5;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;2;1;0;0;0;0.0;1;29.11764705882353;0;2;38.214285714285715;0;3;2;2;2;3;2;0.0;0.0
16.888888888944443;408.19;31.0;0.0;0.0;0.0;60.67;0;56.82;73.57;39.0;24.96296296222222;15.33333333;4.0;30.0;6.0;3.0;3;18.0;9.0;9.666666667;4;14.0;3;1;1;3;0;3;20.5;3;32.05882352882353;2;1;34.5;0;3;2;2;2;3;2;0.0;0.0
31.25;407.66;20.0;22.5;31.5;32.5;61.79;2;57.8;70.78;35.0;32.529411764705884;33.0;12.0;28.5;3.0;14.0;1;31.0;17.0;37.0;7;9.0;1;1;6;1;2;1;46.0;3;28.441176470588236;1;2;34.285714285714285;2;3;2;2;2;3;2;2.0;31.833333334
11.333333333333334;428.0;19.0;0.0;0.0;0.0;63.0;0;63.0;60.0;7.0;7.0;0.0;1.0;26.5;3.0;0.0;1;0.0;3.0;0.0;1;2.0;0;2;0;0;0;0;0.0;1;19.147058823529413;0;1;34.5;0;3;2;2;2;3;2;0.0;0.0
38.388888888888886;397.0;31.0;43.0;31.0;40.0;63.0;1;55.0;69.0;35.0;38.588235294117645;39.0;18.0;33.0;0.0;17.0;0;34.0;17.0;31.0;7;17.0;1;2;7;1;1;1;47.0;1;33.470588235294116;1;2;33.0;1;3;2;2;2;3;2;2.0;36.06666666666667
0.0;406.0;15.0;0.0;0.0;0.0;59.0;0;55.0;69.0;25.5;25.3;0.0;0.0;10.33333333;5.0;0.0;2;0.0;5.0;0.0;2;0.0;0;2;0;0;0;0;25.0;2;15.254901960588233;2;1;33.5;0;3;2;2;2;3;2;0.0;0.0
35.861111111111114;403.0;30.0;40.0;32.0;39.0;70.0;1;51.0;59.0;30.0;36.76470588235294;32.0;18.0;29.0;0.0;17.0;0;39.0;17.0;31.0;7;14.0;1;2;7;1;1;2;46.0;2;30.764705882352942;1;2;37.357142857142854;1;3;2;2;2;3;2;2.0;37.6
23.11111111111111;388.0;31.0;0.0;0.0;5.0;66.0;1;58.0;65.0;31.0;22.25;0.0;2.0;29.0;3.0;5.0;1;0.0;8.0;0.0;3;9.0;0;1;2;0;0;0;35.0;0;28.235294117647058;1;1;31.071428571428573;0;3;2;2;2;3;2;0.0;0.0
33.52777777777778;402.0;37.0;42.0;30.0;32.0;69.0;1;53.0;59.0;28.5;34.205882352941174;33.0;15.0;36.0;3.0;14.0;1;30.0;17.0;36.0;7;11.0;1;2;6;1;1;1;44.0;1;33.794117647058826;1;2;33.08333333428571;1;3;2;2;2;3;2;2.0;35.36666666666667
36.666666666666664;404.0;30.0;36.0;35.0;50.0;55.0;1;49.0;71.0;31.0;39.11764705882353;36.0;18.0;30.0;0.0;17.0;0;39.0;17.0;41.0;7;17.0;1;1;7;1;1;1;47.0;0;32.529411764705884;1;2;39.857142857142854;1;3;2;2;2;3;2;2.0;38.4
32.91666666722222;409.0;33.0;42.0;33.0;38.0;59.0;1;51.0;64.0;38.0;35.705882352941174;23.5;12.0;31.0;2.0;15.0;1;31.0;17.0;33.0;7;17.0;1;1;6;1;1;2;39.0;1;34.76470588235294;1;2;35.214285714285715;1;3;2;2;2;3;2;2.0;35.93333333333333
25.666666666666668;423.0;19.0;0.0;0.0;0.0;52.0;0;59.0;75.0;19.5;19.5;0.0;4.0;13.5;3.0;0.0;1;0.0;3.0;0.0;1;2.0;0;2;0;0;0;0;0.0;1;21.235294117647058;0;1;34.642857142857146;0;3;2;2;2;3;2;0.0;0.0
34.916666666666664;412.0;36.0;45.0;30.0;35.0;62.0;1;60.0;65.0;40.0;36.88235294117647;27.5;15.0;27.5;2.0;15.0;1;34.0;17.0;38.0;7;14.0;1;1;6;1;1;2;42.0;2;33.6764705882353;1;2;36.57142857142857;2;3;2;2;2;3;2;2.0;36.93333333333333
13.0;413.0;15.0;0.0;0.0;0.0;52.0;0;59.0;68.0;10.5;10.5;0.0;1.0;25.5;3.0;0.0;1;0.0;3.0;0.0;1;2.0;0;2;0;0;0;0;0.0;1;20.38235294117647;0;1;35.214285714285715;0;3;2;2;2;3;2;0.0;0.0
17.333333333333332;398.0;34.0;0.0;0.0;0.0;63.0;0;48.0;64.0;30.0;30.0;0.0;4.0;31.0;0.0;3.0;0;0.0;3.0;0.0;1;14.0;0;1;1;0;0;0;0.0;0;32.1764705882353;0;2;38.642857142857146;0;3;2;2;2;3;2;0.0;0.0
0.0;407.67;26.0;0.0;0.0;0.0;55.49;0;56.34;68.85;19.0;25.0;0.0;0.0;11.0;3.0;2.0;1;0.0;5.0;0.0;2;0.0;0;1;1;0;0;0;34.0;1;16.75;2;1;36.42857142857143;0;3;2;2;2;3;2;0.0;0.0
34.75;405.0;36.0;38.0;39.0;48.0;60.0;1;63.0;68.0;25.0;35.43137254941176;21.66666667;12.0;30.0;5.0;12.0;2;30.0;17.0;23.0;7;11.0;1;2;5;2;1;3;44.0;2;30.147058823529413;1;2;34.57142857142857;1;3;2;2;2;3;2;2.0;34.93333333333333
13.0;406.0;0.0;0.0;0.0;0.0;56.0;0;63.0;68.0;32.0;32.8;0.0;1.0;30.0;0.0;5.0;0;0.0;5.0;0.0;2;6.0;0;1;2;0;0;0;34.0;0;25.285714285714285;1;2;34.07142857142857;0;3;2;2;2;3;2;0.0;0.0
35.47222222222222;399.0;33.0;32.5;33.0;33.0;62.0;2;60.0;65.0;30.0;33.205882352941174;28.0;18.0;30.0;2.0;15.0;1;32.0;17.0;34.0;7;14.0;1;1;6;1;2;2;46.0;3;29.441176470588236;1;2;38.785714285714285;1;3;2;2;2;3;2;2.0;34.56666666666667
33.77777777777778;415.0;29.0;0.0;0.0;33.5;65.0;2;58.0;51.0;20.0;24.85;0.0;15.0;27.0;5.0;5.0;2;30.0;10.0;36.0;4;8.0;1;2;2;1;0;0;14.0;2;28.323529411764707;1;1;36.07142857142857;0;3;2;2;2;3;2;0.0;0.0
37.47222222222222;406.0;40.0;40.0;34.0;44.0;59.0;1;59.0;60.0;40.0;39.294117647058826;30.0;18.0;30.0;0.0;17.0;0;38.0;17.0;30.5;7;17.0;1;1;7;2;1;1;46.0;0;35.411764705882355;1;2;39.642857142857146;1;3;2;2;2;3;2;2.0;37.93333333333333
35.916666666666664;428.0;29.5;40.0;27.5;35.0;62.0;1;57.0;75.0;33.0;34.05882352941177;34.0;15.0;26.66666667;2.0;15.0;1;34.0;17.0;38.0;7;11.0;1;1;6;1;1;1;32.0;1;33.08823529470588;1;2;40.785714285714285;2;3;2;2;2;3;2;2.0;34.53333333333333
36.5;422.0;41.0;37.0;32.0;43.0;59.0;1;60.0;62.0;39.0;37.0;30.0;18.0;34.0;0.0;17.0;0;38.0;17.0;34.0;7;17.0;1;1;7;2;1;1;36.0;0;36.35294117647059;1;2;38.857142857142854;1;3;2;2;2;3;2;2.0;33.46666666666667
10.0;405.0;0.0;0.0;0.0;0.0;63.0;0;59.0;64.0;45.0;42.6;0.0;1.0;0.0;0.0;5.0;0;0.0;5.0;0.0;2;3.0;0;1;2;0;0;0;39.0;0;45.0;1;2;26.845238093571428;0;3;2;2;2;3;2;0.0;0.0
36.75000000055556;381.0;35.0;34.0;39.0;44.0;52.0;1;59.0;63.0;46.0;39.0;37.0;15.0;26.5;2.0;15.0;1;29.5;17.0;32.0;7;11.0;2;1;6;1;1;1;40.0;1;33.794117647058826;1;2;33.857142857142854;1;3;2;2;2;3;2;2.0;34.355555556
10.666666666666666;365.0;0.0;0.0;0.0;0.0;49.0;0;55.0;68.0;31.0;31.0;0.0;1.0;22.5;0.0;3.0;0;0.0;3.0;0.0;1;3.0;0;1;1;0;0;0;0.0;0;23.107142857142858;0;2;33.92857142857143;0;3;2;2;2;3;2;0.0;0.0
41.27777777777778;419.0;41.0;45.0;36.0;46.0;49.0;1;59.0;63.0;42.0;42.294117647058826;37.0;18.0;33.0;0.0;17.0;0;43.0;17.0;43.0;7;17.0;1;1;7;1;1;1;44.0;0;39.05882352941177;1;2;41.285714285714285;1;3;2;2;2;3;2;3.0;40.13333333333333
21.166666667333335;382.0;32.0;0.0;0.0;30.5;51.0;2;48.0;86.0;32.0;29.0625;0.0;1.0;24.33333333;2.0;6.0;1;22.5;8.0;23.5;3;14.0;2;1;2;2;0;0;0.0;2;30.999999999411763;0;1;35.964285714285715;0;3;2;2;2;3;2;0.0;0.0
