VECES_ECO;NOTA_L_UNO;NOTA_ASP;NOTA_ELECPOT;NOTA_ECO;NOTA_MAQEL;VECES_ASP;NAC_CINCO;NOTA_AUTO;NOTA_DDP;NOTAS_RDC;VECES_ELECPOT;VECES_AUTO;VECES_MAQEL;NCC_SEIS;NCA_SEIS;VECES_IO_DOS;NAC_SEIS;NOTA_CONEM;NOTA_CTRL;NAA_SEIS;NOTA_EI_UNO;NOTA_INGECO;NCP_SEIS;PROMEDIO_SEIS;PROMEDIO_CUATRO;NOTA_TDE;EPA_SEIS;VECES_DDP;VECES_EI_UNO;NAP_SEIS;VECES_L_UNO;CAR_SEIS;CREDITOS_MAQEL;CREDITOS_EI_UNO;CREDITOS_AUTO;VECES_INGECO;CREDITOS_L_UNO;CREDITOS_ASP;CREDITOS_ELECPOT;CREDITOS_ECO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
2;45;41;35;44;44;1;6;34;49;39;2;1;1;17.0;17.0;1;7;44;48;7;0;43;0.0;43.23529411764706;35.64705882352941;42;2;1;0;0;2;0;3;3;2;1;2;3;3;2;3.0;40.4
1;30;31;32;35;35;1;6;35;43;41;2;1;2;17.0;17.0;1;7;35;39;7;0;35;0.0;37.588235294117645;33.8235294117647;37;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;32.93333333333333
1;44;38;32;37;37;1;6;30;43;43;1;2;1;17.0;17.0;2;7;41;30;7;0;48;0.0;39.35294117647059;34.35294117647059;35;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.2
1;45;35;35;40;40;1;6;30;50;41;1;1;1;17.0;17.0;1;7;37;30;7;0;39;0.0;40.8235294117647;36.88235294117647;45;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.333333333333336
1;45;41;35;44;44;1;6;35;49;37;2;1;1;17.0;17.0;1;7;48;43;7;0;42;0.0;43.23529411764706;36.11764705882353;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;40.53333333333333
1;42;36;35;36;36;1;6;34;38;32;1;3;2;17.0;17.0;1;7;30;32;7;0;35;0.0;33.705882352941174;37.64705882352941;33;2;1;0;0;1;4;3;3;2;2;2;3;3;2;2.0;36.333333333333336
1;32;42;34;41;41;1;6;34;43;41;1;1;1;17.0;17.0;1;7;38;44;7;0;43;0.0;40.11764705882353;35.529411764705884;39;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;37.666666666666664
2;38;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;31.1;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;19.0
2;37;36;36;34;34;2;6;32;40;42;1;1;1;17.0;17.0;1;7;41;43;7;0;48;0.0;40.35294117647059;36.529411764705884;39;2;2;0;0;1;3;3;3;2;1;2;3;3;2;2.0;34.93333333333333
1;36;37;39;40;40;1;6;36;48;41;1;1;1;17.0;17.0;1;7;36;33;7;0;30;0.0;37.94117647058823;33.76470588235294;35;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;38.13333333333333
2;39;30;32;32;32;1;6;36;46;42;2;2;1;17.0;17.0;1;7;36;36;7;0;32;0.0;37.705882352941174;34.1764705882353;37;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;33.06666666666667
1;39;34;40;33;33;2;6;41;42;43;1;3;1;17.0;17.0;1;7;30;34;7;0;39;0.0;38.76470588235294;37.588235294117645;41;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;36.46666666666667
1;39;41;39;30;30;2;6;37;42;48;1;1;1;17.0;17.0;1;7;31;35;7;0;32;0.0;38.1764705882353;40.35294117647059;44;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.13333333333333
2;31;30;42;33;33;1;6;31;41;41;1;1;1;17.0;17.0;1;7;36;34;7;0;34;0.0;36.35294117647059;35.64705882352941;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;33.666666666666664
1;48;37;31;41;41;1;6;30;30;42;1;1;1;17.0;17.0;2;7;30;42;7;0;48;0.0;38.1764705882353;38.05882352941177;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;37.666666666666664
2;46;41;30;39;39;1;6;38;50;38;2;2;1;17.0;17.0;1;7;38;38;7;0;39;0.0;39.411764705882355;39.94117647058823;36;2;1;0;0;1;3;3;3;2;2;2;3;3;2;2.0;38.4
2;32;0;0;0;0;0;6;0;39;30;0;0;0;12.0;9.0;1;5;13;0;4;0;30;3.0;28.833333333333332;35.05882352941177;0;1;1;0;1;1;1;3;3;2;3;2;3;3;2;1.0;16.0
1;39;0;0;0;0;0;6;0;49;0;0;0;0;13.0;13.0;2;5;34;0;5;0;33;0.0;38.07692307692308;35.411764705882355;32;2;1;0;0;1;2;3;3;2;1;2;3;3;2;1.0;19.5
1;40;31;30;37;37;1;6;30;43;31;2;1;1;17.0;15.0;1;7;35;28;6;0;30;2.0;34.94117647058823;33.64705882352941;34;2;1;0;1;1;1;3;3;2;1;2;3;3;2;2.0;33.86666666666667
1;46;30;30;42;42;1;6;30;44;38;2;3;1;17.0;17.0;1;7;33;30;7;0;39;0.0;36.294117647058826;33.1764705882353;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.13333333333333
2;34;36;31;34;34;1;6;37;41;42;2;1;1;17.0;17.0;1;7;42;34;7;0;43;0.0;40.1764705882353;35.64705882352941;42;2;1;0;0;3;0;3;3;2;1;2;3;3;2;2.0;34.2
2;44;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;35;0.0;35.0;38.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.0
1;36;43;32;43;43;1;6;30;46;45;2;2;1;17.0;17.0;2;7;37;32;7;0;44;0.0;40.0;38.88235294117647;41;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;38.13333333333333
2;48;33;31;42;42;2;6;33;45;42;1;1;1;17.0;17.0;1;7;31;30;7;0;33;0.0;36.76470588235294;37.0;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.6
1;44;32;39;30;30;1;6;37;40;38;1;1;1;17.0;17.0;1;7;39;40;7;0;34;0.0;38.705882352941174;39.64705882352941;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.0
2;39;38;38;36;36;1;6;30;43;44;1;1;1;17.0;17.0;2;7;30;42;7;0;31;0.0;37.76470588235294;36.294117647058826;39;2;1;0;0;1;3;3;3;2;3;2;3;3;2;2.0;36.4
1;33;32;35;35;35;1;6;33;43;45;1;2;1;17.0;17.0;2;7;35;31;7;0;34;0.0;36.588235294117645;37.705882352941174;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;33.86666666666667
0;34;0;0;0;0;0;2;0;42;0;0;0;0;5.0;5.0;0;2;0;0;2;0;33;0.0;38.4;31.23076923076923;0;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;34.0
2;37;41;41;43;43;1;6;42;42;42;1;1;1;17.0;17.0;1;7;43;31;7;0;30;0.0;38.76470588235294;37.8235294117647;44;2;1;0;0;1;1;3;3;2;1;2;3;3;2;3.0;41.266666666666666
2;37;30;39;34;34;1;6;36;49;43;1;2;1;17.0;17.0;1;7;46;39;7;0;46;0.0;42.64705882352941;37.588235294117645;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;34.86666666666667
1;47;33;39;38;38;1;6;30;50;39;1;1;1;17.0;17.0;1;7;34;44;7;0;41;0.0;39.76470588235294;36.94117647058823;36;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;37.333333333333336
3;41;43;34;41;41;2;6;30;50;39;1;1;1;17.0;17.0;1;7;34;41;7;0;37;0.0;39.411764705882355;34.411764705882355;36;2;1;0;0;3;1;3;3;2;1;2;3;3;2;2.0;38.53333333333333
1;41;42;32;37;37;2;6;35;50;46;4;3;1;17.0;17.0;1;7;35;30;7;0;41;0.0;39.1764705882353;35.05882352941177;39;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;37.266666666666666
0;36;0;0;0;0;0;3;0;44;0;0;0;0;7.0;7.0;1;3;0;0;3;0;36;0.0;40.0;31.846153846153847;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.0
1;43;45;39;40;40;2;6;39;47;48;1;2;1;17.0;17.0;1;7;38;43;7;0;38;0.0;41.8235294117647;41.11764705882353;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.06666666666667
1;38;45;35;43;43;2;6;43;47;39;1;1;1;17.0;17.0;1;7;38;41;7;0;49;0.0;42.35294117647059;41.8235294117647;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.13333333333333
1;37;30;39;37;37;1;6;36;47;44;1;1;1;17.0;17.0;1;7;31;32;7;0;33;0.0;37.470588235294116;38.76470588235294;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.86666666666667
1;39;39;39;30;30;1;6;32;46;47;1;1;1;17.0;17.0;1;7;30;35;7;0;36;0.0;37.588235294117645;37.23529411764706;37;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.06666666666667
1;40;0;0;0;0;0;6;31;50;37;0;1;0;17.0;17.0;1;7;31;30;7;0;32;0.0;35.411764705882355;34.0;31;2;1;0;0;1;2;3;3;2;1;2;3;3;2;1.0;23.666666666666668
1;46;0;39;0;0;0;6;23;50;40;1;1;0;15.0;15.0;0;6;40;32;6;0;30;0.0;38.6;33.8235294117647;35;2;1;0;0;1;3;3;3;2;1;2;3;3;2;1.0;28.333333333333332
1;41;35;32;37;37;1;6;43;47;45;2;2;1;17.0;17.0;1;7;37;31;7;0;36;0.0;37.88235294117647;34.88235294117647;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.93333333333333
1;42;36;31;37;37;1;6;34;47;44;1;1;1;17.0;17.0;2;7;39;34;7;0;37;0.0;38.76470588235294;36.588235294117645;37;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;35.86666666666667
1;41;43;43;38;38;1;6;37;46;44;1;2;1;17.0;17.0;1;7;36;42;7;0;31;0.0;39.05882352941177;39.05882352941177;40;2;1;0;0;1;1;3;3;2;1;2;3;3;2;3.0;40.266666666666666
1;46;31;32;35;35;1;6;31;48;45;1;2;1;17.0;17.0;2;7;34;37;7;0;40;0.0;40.0;36.705882352941174;40;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.53333333333333
1;42;32;24;38;38;2;6;30;47;44;2;2;1;17.0;17.0;1;7;31;30;7;0;38;0.0;36.8235294117647;34.11764705882353;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;33.46666666666667
1;39;30;36;35;35;1;6;32;46;44;2;1;1;17.0;17.0;2;7;30;30;7;0;46;0.0;38.05882352941177;36.76470588235294;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.333333333333336
1;35;30;0;31;31;1;7;0;50;39;0;0;1;13.0;13.0;0;5;39;0;5;36;37;0.0;41.23076923076923;36.1764705882353;39;2;1;1;0;1;1;3;3;2;1;2;3;3;2;2.0;32.53846153846154
1;41;42;31;37;37;3;6;39;48;43;1;1;1;17.0;17.0;1;7;36;34;7;0;30;0.0;39.705882352941174;37.11764705882353;45;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.6
1;37;42;40;37;37;1;6;42;41;44;1;1;1;17.0;17.0;1;7;35;36;7;0;42;0.0;39.294117647058826;38.705882352941174;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.266666666666666
1;50;40;47;45;45;1;6;33;48;42;1;1;1;17.0;17.0;1;7;38;37;7;0;37;0.0;40.11764705882353;39.705882352941174;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;43.46666666666667
1;45;21;33;42;42;1;6;30;49;43;1;1;1;17.0;17.0;1;7;36;36;7;0;44;0.0;41.23529411764706;37.0;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;34.8
1;44;41;32;36;36;2;6;33;47;39;1;1;1;17.0;17.0;1;7;39;37;7;0;41;0.0;40.529411764705884;39.88235294117647;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.86666666666667
1;38;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;19.0
1;40;31;39;38;38;1;6;36;50;38;2;2;1;17.0;17.0;2;7;30;32;7;0;37;0.0;37.294117647058826;35.0;36;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;36.8
1;44;45;39;39;39;2;7;35;47;39;1;1;1;17.0;17.0;1;7;35;42;7;44;44;0.0;40.1764705882353;38.8235294117647;41;2;1;1;0;1;1;3;3;2;2;2;3;3;2;3.0;40.94444444444444
1;44;0;39;31;31;0;6;33;47;42;1;3;1;17.0;17.0;1;7;40;33;7;0;35;0.0;38.94117647058823;35.11764705882353;39;2;1;0;0;2;2;3;3;2;1;2;3;3;2;2.0;35.5
1;36;32;39;36;36;1;6;32;50;44;1;2;1;17.0;17.0;1;7;36;31;7;0;30;0.0;37.1764705882353;34.35294117647059;30;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.266666666666666
1;45;30;0;31;31;2;6;30;42;44;0;3;1;17.0;17.0;3;7;42;33;7;0;38;0.0;37.1764705882353;35.76470588235294;30;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;32.916666666666664
1;42;35;30;34;34;1;6;38;45;44;2;1;2;17.0;17.0;2;7;34;44;7;0;34;0.0;37.23529411764706;36.35294117647059;30;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;35.0
2;0;0;0;0;0;0;6;25;43;43;0;1;0;12.0;7.0;1;5;10;0;3;0;25;5.0;30.75;35.76470588235294;0;2;1;0;2;0;2;3;3;2;2;2;3;3;2;1.0;12.5
1;36;43;43;41;41;1;6;32;50;46;1;1;1;17.0;17.0;1;7;35;40;7;0;39;0.0;41.23529411764706;36.8235294117647;44;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.93333333333333
0;38;0;0;0;0;0;2;0;45;0;0;0;0;3.0;3.0;0;1;0;0;1;0;0;0.0;45.0;35.7;0;2;1;0;0;2;0;3;3;2;0;2;3;3;2;2.0;38.0
1;39;42;43;30;30;1;6;30;48;42;1;1;1;17.0;17.0;1;7;37;45;7;0;37;0.0;40.64705882352941;41.05882352941177;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.2
2;41;30;31;30;30;2;6;36;50;30;1;1;1;17.0;17.0;1;7;31;31;7;0;30;0.0;35.0;34.05882352941177;34;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;32.46666666666667
1;45;35;43;34;34;3;6;32;45;39;1;1;1;17.0;17.0;1;7;34;39;7;0;30;0.0;38.294117647058826;38.705882352941174;40;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;37.2
1;40;36;30;30;30;2;6;32;43;42;1;1;1;15.0;15.0;0;6;46;30;6;0;45;0.0;41.0;35.8235294117647;38;2;1;0;0;1;3;3;3;2;2;2;3;3;2;2.0;32.8
1;38;39;33;34;34;1;6;24;45;39;3;3;1;17.0;17.0;2;7;36;34;7;0;36;0.0;38.35294117647059;35.1764705882353;39;2;1;0;0;2;1;3;3;2;1;2;3;3;2;2.0;34.0
2;37;35;33;40;40;1;6;34;43;48;1;2;1;17.0;17.0;1;7;38;32;7;0;37;0.0;38.411764705882355;36.35294117647059;38;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.4
1;41;35;30;31;31;2;6;33;42;40;2;2;1;17.0;17.0;1;7;33;32;7;0;30;0.0;35.11764705882353;33.64705882352941;36;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;33.2
1;47;36;31;38;38;1;6;33;45;44;1;2;1;17.0;17.0;1;7;47;40;7;0;32;0.0;39.470588235294116;35.05882352941177;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.733333333333334
1;46;39;34;30;30;2;6;33;49;46;3;2;1;17.0;17.0;1;7;35;40;7;0;32;0.0;39.411764705882355;34.05882352941177;36;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;35.13333333333333
1;49;40;30;36;36;2;6;32;48;48;1;1;1;17.0;17.0;1;7;38;43;7;0;39;0.0;42.705882352941174;40.11764705882353;42;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.8
1;46;38;30;33;33;1;6;31;49;40;1;2;1;17.0;17.0;1;7;50;32;7;0;37;0.0;41.23529411764706;36.35294117647059;38;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.86666666666667
1;45;39;31;44;44;1;6;31;47;48;1;1;1;17.0;17.0;1;7;44;40;7;0;41;0.0;42.705882352941174;36.94117647058823;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.8
1;39;37;31;44;44;1;6;34;44;42;2;2;1;17.0;17.0;1;7;45;34;7;0;41;0.0;41.05882352941177;37.1764705882353;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;38.0
1;39;45;31;50;50;1;6;36;48;48;1;1;1;17.0;17.0;1;7;41;36;7;0;40;0.0;42.294117647058826;41.35294117647059;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.86666666666667
2;43;33;0;33;33;2;6;33;50;30;0;1;1;17.0;17.0;1;7;36;32;7;0;35;0.0;37.8235294117647;34.35294117647059;37;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.666666666666664
1;43;0;0;0;0;0;6;35;50;43;0;2;0;17.0;14.0;1;7;29;33;6;0;40;3.0;36.94117647058823;35.0;33;2;1;0;1;1;1;3;3;2;1;2;3;3;2;1.0;26.0
2;38;32;20;33;33;1;6;31;36;45;1;3;1;17.0;17.0;1;7;42;30;7;0;42;0.0;37.705882352941174;35.588235294117645;37;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;30.6
3;48;34;35;33;33;1;6;30;48;33;2;1;1;17.0;17.0;1;7;36;30;7;0;33;0.0;38.294117647058826;35.11764705882353;43;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;35.2
1;39;0;0;0;0;0;6;39;50;42;0;2;0;15.0;15.0;0;6;30;34;6;0;30;0.0;37.53333333333333;35.411764705882355;37;2;1;0;0;1;2;3;3;2;3;2;3;3;2;1.0;26.0
1;35;42;30;39;39;1;6;31;47;33;1;1;1;17.0;17.0;1;7;41;35;7;0;37;0.0;39.88235294117647;34.88235294117647;42;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.2
1;46;35;33;39;39;1;6;30;45;35;1;3;2;17.0;17.0;1;7;44;34;7;0;32;0.0;37.294117647058826;37.05882352941177;33;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.733333333333334
2;47;0;0;0;0;0;6;22;50;42;0;2;0;17.0;17.0;2;7;35;31;7;0;33;0.0;37.705882352941174;32.94117647058823;32;2;1;0;0;1;2;3;3;2;1;2;3;3;2;1.0;23.0
2;35;3;11;34;34;1;6;30;43;41;1;1;1;17.0;17.0;1;7;39;33;7;0;48;0.0;38.35294117647059;34.588235294117645;30;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;22.8
1;39;39;30;45;45;1;6;34;45;42;1;2;1;17.0;17.0;1;7;31;40;7;0;37;0.0;38.470588235294116;35.94117647058823;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.53333333333333
1;50;31;25;30;30;2;6;30;45;36;2;1;2;17.0;17.0;1;7;30;31;7;0;33;0.0;34.294117647058826;35.23529411764706;30;2;1;0;0;1;3;3;3;2;4;2;3;3;2;2.0;31.866666666666667
1;35;30;30;35;35;1;6;35;50;42;2;1;1;17.0;17.0;1;7;32;36;7;0;42;0.0;37.94117647058823;34.76470588235294;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;33.0
1;32;42;32;38;38;1;6;30;50;40;1;1;1;17.0;17.0;2;7;39;33;7;0;35;0.0;39.35294117647059;34.1764705882353;38;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.733333333333334
1;36;30;35;38;38;1;6;31;45;43;2;2;1;17.0;17.0;1;7;35;35;7;0;38;0.0;38.35294117647059;36.64705882352941;38;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;34.6
1;50;45;43;43;43;1;6;46;46;44;1;1;1;17.0;17.0;1;7;39;46;7;0;46;0.0;42.23529411764706;40.94117647058823;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;44.733333333333334
1;44;30;32;43;43;1;6;30;46;48;1;1;1;17.0;17.0;1;7;37;45;7;0;43;0.0;41.8235294117647;41.88235294117647;38;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.6
1;31;30;30;36;36;1;6;30;42;43;2;1;1;17.0;17.0;1;7;35;33;7;0;35;0.0;36.76470588235294;35.0;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;32.13333333333333
2;49;39;43;44;44;1;6;31;44;48;1;1;1;17.0;17.0;1;7;45;40;7;0;40;0.0;42.294117647058826;39.588235294117645;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.733333333333334
1;39;30;0;44;44;1;6;31;50;30;0;1;1;17.0;17.0;1;7;34;30;7;0;34;0.0;35.8235294117647;33.588235294117645;33;2;1;0;0;2;3;3;3;2;2;2;3;3;2;2.0;37.5
1;36;39;30;37;37;2;6;33;45;48;2;1;1;17.0;17.0;1;7;33;33;7;0;32;0.0;37.8235294117647;36.8235294117647;37;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;35.333333333333336
1;0;38;33;40;40;1;6;42;50;39;1;1;1;15.0;15.0;0;6;50;45;6;0;48;0.0;45.4;38.705882352941174;39;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;38.23076923076923
2;41;30;0;31;31;1;6;35;49;45;0;2;1;17.0;17.0;1;7;43;35;7;0;32;0.0;39.64705882352941;35.8235294117647;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;33.083333333333336
1;42;34;30;36;36;2;6;39;44;44;1;2;1;17.0;17.0;1;7;37;34;7;0;37;0.0;38.294117647058826;40.11764705882353;38;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.6
2;42;36;31;37;37;1;6;30;47;41;1;1;1;17.0;17.0;1;7;30;32;7;0;44;0.0;37.411764705882355;35.411764705882355;35;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.333333333333336
1;46;34;26;30;30;1;6;31;48;44;1;2;1;17.0;17.0;2;7;38;36;7;0;36;0.0;40.588235294117645;38.64705882352941;40;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;32.266666666666666
1;45;33;30;32;32;2;6;35;43;40;2;2;1;17.0;17.0;1;7;37;40;7;0;30;0.0;38.0;36.588235294117645;38;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;33.93333333333333
1;46;0;0;0;0;0;6;12;50;37;0;1;0;15.0;7.0;0;6;0;43;3;0;24;8.0;28.866666666666667;33.1764705882353;25;1;1;0;3;1;0;3;3;2;1;2;3;3;2;1.0;19.333333333333332
1;30;33;34;43;43;2;6;33;47;45;2;1;1;17.0;17.0;1;7;40;31;7;0;32;0.0;38.588235294117645;39.1764705882353;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.13333333333333
1;46;0;32;0;0;0;6;34;37;45;1;1;0;17.0;17.0;1;7;37;34;7;0;41;0.0;38.05882352941177;35.11764705882353;35;2;1;0;0;1;3;3;3;2;2;2;3;3;2;1.0;28.444444444444443
1;43;36;40;40;40;1;6;34;50;44;1;2;2;17.0;17.0;1;7;34;36;7;0;35;0.0;40.470588235294116;36.35294117647059;42;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;38.8
1;46;30;41;37;37;1;6;34;50;48;1;1;1;17.0;17.0;1;7;44;45;7;0;48;0.0;44.76470588235294;38.8235294117647;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.2
3;44;0;0;0;0;0;5;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;34.2;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.0
1;45;0;0;0;0;0;6;0;50;38;0;0;0;17.0;17.0;1;7;30;37;7;0;35;0.0;39.05882352941177;32.88235294117647;44;2;1;0;0;1;3;3;3;2;3;2;3;3;2;1.0;22.5
1;47;30;43;36;36;1;6;38;50;42;1;1;1;17.0;17.0;1;7;43;33;7;0;46;0.0;42.35294117647059;40.411764705882355;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.93333333333333
1;42;40;40;45;45;1;6;32;50;44;1;2;1;17.0;17.0;1;7;36;40;7;0;44;0.0;41.411764705882355;38.1764705882353;42;2;1;0;0;1;2;3;3;2;1;2;3;3;2;3.0;40.86666666666667
1;49;33;0;38;38;1;6;30;49;41;0;1;1;17.0;17.0;1;7;30;37;7;0;36;0.0;37.88235294117647;33.411764705882355;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.25
1;44;0;0;0;0;0;6;0;50;39;0;0;0;15.0;9.0;0;6;24;35;4;0;31;6.0;34.4;32.46666666666667;28;2;1;0;2;1;1;3;3;2;1;2;3;3;2;1.0;22.0
1;48;30;30;40;40;1;6;39;50;44;1;1;1;17.0;17.0;1;7;38;36;7;0;44;0.0;41.294117647058826;39.588235294117645;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.93333333333333
1;43;36;30;40;40;2;6;30;47;45;1;1;1;17.0;17.0;1;7;38;39;7;0;38;0.0;41.411764705882355;40.8235294117647;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.266666666666666
0;30;0;0;0;0;0;6;24;49;41;0;2;0;15.0;15.0;1;6;35;0;6;0;35;0.0;37.333333333333336;34.588235294117645;32;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;27.0
1;33;31;33;30;30;1;6;31;47;45;1;1;2;17.0;17.0;1;7;41;32;7;0;35;0.0;39.76470588235294;34.11764705882353;40;2;1;0;0;1;3;3;3;2;2;2;3;3;2;2.0;31.333333333333332
1;43;42;30;38;38;1;6;34;47;46;1;1;1;17.0;17.0;1;7;42;31;7;0;44;0.0;41.94117647058823;40.64705882352941;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.333333333333336
1;47;0;0;0;0;0;5;0;46;0;0;0;0;5.0;5.0;0;2;0;0;2;0;30;0.0;39.6;34.470588235294116;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;23.5
0;43;0;0;0;0;0;5;0;0;0;0;0;0;4.0;4.0;1;2;0;0;2;0;47;0.0;42.0;37.266666666666666;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;43.0
1;42;32;0;35;35;1;6;0;50;31;0;0;1;15.0;15.0;0;6;42;32;6;0;46;0.0;39.333333333333336;34.46666666666667;32;2;1;0;0;1;1;3;3;2;3;2;3;3;2;2.0;35.5
1;41;0;0;34;34;0;6;0;50;35;0;0;1;15.0;15.0;1;6;42;0;6;0;35;0.0;39.2;33.23529411764706;32;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;36.0
1;45;30;32;38;38;1;6;30;50;43;1;1;1;17.0;17.0;2;7;31;34;7;0;35;0.0;38.588235294117645;35.64705882352941;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.06666666666667
