GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITOS_IYM;NOTA_ASD;VECES_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;0;11;0;0;0;310.0;79.0;73.0;0.0;0.0;0.0;59.0;62.0;0;0.0;47.0;11;5;10;2;2015;3;7;31;2;4;30;1;3;35;1;1;36;1;2;42;1;1;48;1;3;31;2;3;36;1;3;44;1;1;34;1;3;34;2;3;23;2;3;35;1;2;45;1;1;40;1;3;0;0;3;34;2;3;36;1;3;0;0;3;4;1;3;0;0;2;30;1;2;0;0;3;0;0;3;0;0;2;0;0;2;27;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;20;3;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;35;1;2;36;2;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;41;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.294117647058826;2;7;7;0;2;17.0;17.0;0.0;2.0;33.75;2;7;6;1;2;16.0;13.0;3.0;2.0;28.5;1;4;3;1;1;12.0;9.0;3.0;1.0;28.2;0;2;1;1;1;5.0;2.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;20.0;1;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;35.333333333333336;1;2;2;0;2;3.0;3.0;0.0;2.0;41.0;0;1;1;0;2;1.0;1.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;10;1;20;5;331.0;69.0;65.0;0.0;0.0;0.0;75.0;61.0;0;0.0;51.0;10;3;10;2;2015;3;2;34;2;4;30;1;3;31;1;1;40;1;2;42;1;1;46;1;3;34;2;3;34;1;3;44;1;1;34;1;3;30;2;3;35;3;3;36;1;2;47;1;1;34;1;3;0;0;3;30;2;3;36;1;3;0;0;3;40;1;3;0;0;2;36;1;2;0;0;3;0;0;3;0;0;2;0;0;2;32;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;37;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;42;1;2;38;1;2;41;1;1;0;0;2;0;0;3;0;0;2;0;0;3;40;1;2;0;0;2;0;0;3;37;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.411764705882355;2;7;7;0;2;17.0;17.0;0.0;2.0;35.125;2;7;7;0;2;16.0;16.0;0.0;2.0;35.0;1;4;4;0;2;12.0;12.0;0.0;2.0;33.6;0;2;2;0;2;5.0;5.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;18.5;0;2;1;1;1;4.0;2.0;2.0;1.0;40.2;0;3;3;0;2;5.0;5.0;0.0;3.0;39.0;0;2;2;0;2;3.0;3.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;222;21;334.0;66.0;68.0;0.0;0.0;0.0;65.0;64.0;0;0.0;58.0;20;6;10;3;2015;3;5;47;2;4;32;1;3;30;1;1;45;1;2;42;1;1;50;1;3;33;1;3;0;0;3;40;1;1;41;1;3;0;0;3;0;0;3;47;1;2;44;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;40.88235294117647;1;7;7;0;2;17.0;17.0;0.0;3.0;43.0;0;4;4;0;2;7.0;7.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;6;1;20;5;400.0;63.0;63.0;80.0;48.0;50.0;50.0;57.0;0;46.0;74.0;18;3;10;2;2015;3;5;1;1;4;4;1;3;0;1;1;5;1;2;0;1;1;31;1;3;5;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;7.882352941176471;0;7;1;6;1;17.0;3.0;14.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;18;1;20;5;418.0;75.0;75.0;60.0;50.0;58.0;58.0;55.0;0;60.0;43.0;18;3;10;2;2015;3;5;44;3;4;39;1;3;30;1;1;45;1;2;41;1;1;45;1;3;32;3;3;31;2;3;32;1;1;35;1;3;33;2;3;24;3;3;35;3;2;48;3;1;7;1;3;0;0;3;33;2;3;16;1;3;0;0;3;40;1;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;9;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;46;2;2;38;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;40.294117647058826;2;7;7;0;2;17.0;17.0;0.0;3.0;32.4375;5;7;6;1;2;16.0;13.0;3.0;2.0;24.0;1;4;2;2;1;12.0;6.0;6.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;9.0;0;1;0;1;1;2.0;0.0;2.0;1.0;43.333333333333336;1;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;241;30;392.0;65.0;65.0;77.0;53.0;51.0;51.0;52.0;0;44.0;57.0;4;4;10;2;2015;3;5;31;1;4;47;1;3;34;1;1;46;1;2;42;1;1;41;1;3;47;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;33;2;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;41.0;0;7;7;0;2;17.0;17.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;33.0;1;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;1;1;20;5;416.0;71.0;71.0;62.0;66.0;50.0;50.0;55.0;0;51.0;47.0;1;5;10;3;2015;3;5;48;2;4;43;1;3;33;1;1;46;1;2;42;1;1;45;1;3;32;1;3;35;1;3;47;1;1;38;1;3;29;3;3;35;1;3;38;1;2;45;1;1;9;2;3;28;2;3;29;3;3;35;2;3;30;2;3;0;0;3;0;0;2;8;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;38;1;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;42.294117647058826;1;7;7;0;2;17.0;17.0;0.0;3.0;36.1875;1;7;6;1;2;16.0;13.0;3.0;2.0;26.2;5;5;2;3;1;15.0;6.0;9.0;1.0;8.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;41.333333333333336;0;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;19;1;20;5;409.0;75.0;75.0;59.0;68.0;55.0;55.0;53.0;0;45.0;53.0;19;5;10;1;2015;3;5;24;1;4;30;1;3;37;1;1;44;1;2;41;1;1;49;1;3;32;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.0;0;7;6;1;2;17.0;13.0;4.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;11;1;20;5;414.0;63.0;63.0;62.0;65.0;58.0;58.0;53.0;0;52.0;71.0;11;5;10;3;2015;3;5;44;2;4;32;1;3;30;1;1;41;1;2;43;1;1;50;1;3;37;2;3;35;1;3;38;1;1;7;1;3;9;1;3;0;0;3;35;1;2;43;1;1;0;0;3;0;0;3;9;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;16;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;43;1;2;36;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;40.470588235294116;2;7;7;0;2;17.0;17.0;0.0;3.0;23.384615384615383;0;6;4;2;1;13.0;7.0;6.0;1.0;9.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;16.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;40.666666666666664;0;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;7;1;20;5;399.0;74.0;74.0;59.0;53.0;56.0;56.0;53.0;0;45.0;40.0;8;3;10;2;2015;3;7;37;2;4;33;2;3;31;3;1;39;2;2;41;1;1;42;1;3;31;1;3;26;2;3;22;2;1;31;1;3;12;1;3;27;2;3;47;1;2;43;1;1;0;0;3;0;0;3;12;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;30;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.23529411764706;4;7;7;0;2;17.0;17.0;0.0;2.0;27.9375;3;7;3;4;1;16.0;6.0;10.0;1.0;12.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;30.0;1;1;1;0;2;2.0;2.0;0.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;16;34;388.0;65.0;65.0;66.0;61.0;57.0;57.0;58.0;0;23.0;56.0;20;6;10;2;2015;3;5;31;2;4;30;1;3;32;2;1;40;1;2;42;1;1;43;1;3;30;1;3;27;3;3;0;0;1;43;1;3;29;3;3;36;1;3;31;1;2;44;1;1;0;0;3;7;2;3;29;3;3;0;0;3;28;2;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;33;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;3;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;36;1;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;34.529411764705884;2;7;7;0;2;17.0;17.0;0.0;2.0;34.06666666666667;2;6;4;2;2;15.0;9.0;6.0;2.0;21.333333333333332;3;3;0;3;1;9.0;0.0;9.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;33.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;1;1;0;1;1;2.0;0.0;2.0;0.0;40.0;0;2;2;0;2;3.0;3.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;7;1;20;5;390.0;69.0;69.0;68.0;47.0;54.0;54.0;51.0;0;53.0;47.0;7;5;10;2;2015;3;2;41;1;4;48;1;3;33;1;1;47;1;2;43;1;1;47;1;3;39;1;3;47;1;3;45;1;1;42;1;3;47;1;3;41;1;3;47;1;2;44;1;1;42;1;3;44;1;3;47;1;3;40;1;3;37;1;3;43;1;3;32;1;2;32;1;2;36;1;3;39;1;3;32;1;2;40;1;2;39;1;3;0;0;3;38;1;3;46;1;2;44;1;3;37;1;2;37;1;2;30;1;2;36;1;2;50;1;3;32;1;2;34;1;3;36;1;3;39;1;2;35;1;2;0;0;2;0;0;3;39;1;2;24;1;2;39;1;3;32;1;3;0;0;3;0;0;3;0;0;2;42;1;2;37;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;43;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;43.294117647058826;0;7;7;0;2;17.0;17.0;0.0;3.0;44.625;0;7;7;0;2;16.0;16.0;0.0;3.0;42.166666666666664;0;6;6;0;2;18.0;18.0;0.0;3.0;36.11764705882353;0;7;7;0;2;17.0;17.0;0.0;2.0;39.0;0;6;6;0;2;14.0;14.0;0.0;2.0;37.88235294117647;0;7;7;0;2;17.0;17.0;0.0;2.0;33.9;0;4;3;1;2;10.0;8.0;2.0;2.0;40.333333333333336;0;2;2;0;2;3.0;3.0;0.0;3.0;43.0;0;1;1;0;2;1.0;1.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;21;0;0;0;411.0;67.0;67.0;59.0;59.0;57.0;57.0;56.0;0;53.0;52.0;20;6;10;2;2015;3;7;4;1;4;2;1;3;25;1;1;14;1;2;42;1;1;19;1;3;2;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;10.588235294117647;0;7;1;6;1;17.0;1.0;16.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
