NOTA_EE_DOS;NCC_CINCO;NOTA_ADMICRO;PROMEDIO_TRES;NOTA_FCD;NAP_CINCO;NOTA_VARCOM;NOTA_TFM;PROMEDIO_CINCO;VECES_ADMICRO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;NAC_CINCO;NCA_CINCO;NOTA_EL_DOS;PROMEDIO_CUATRO;NOTA_ONDAS;EPA_CINCO;NOTA_CAMPOS;BIOLOGIA_ICFES;VECES_FOU;VECES_ONDAS;NOTA_EL_TRES;CAR_CINCO;NCP_CINCO;NAA_CINCO;NOTA_FOU;VECES_EL_TRES;VECES_TFM;NOTA_PROGAPL;NOTA_FIS_DOS;VECES_EE_DOS;VECES_FCD;CREDITOS_FOU;CREDITOS_EL_TRES;CREDITOS_EE_DOS;CREDITOS_ADMICRO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
50.0;15.0;30.0;33.19444444444444;31.0;0;30.0;38.0;36.6;2;361.0;89.0;0.0;6;15.0;30.0;32.529411764705884;33.0;2;32.0;67.0;2;1;37.0;2;0.0;6;34.0;1;1;34.0;40.0;1;1;2;3;2;3;1.0;29.333333333333332
0.0;2.0;0.0;26.52777777777778;9.666666667;1;0.0;0.0;0.0;0;364.0;77.0;0.0;1;0.0;18.5;22.344444444066667;0.0;1;8.0;75.0;0;0;0.0;0;2.0;0;0.0;0;0;36.0;30.0;1;3;2;3;2;3;1.0;22.0
36.0;12.0;0.0;33.111111111111114;25.0;2;27.0;31.0;28.708333333333332;0;365.0;69.0;0.0;5;7.0;33.0;33.06666666666667;24.0;1;32.0;79.0;1;1;20.5;1;5.0;3;35.0;2;1;44.0;41.0;1;2;2;3;2;3;1.0;10.8
0.0;12.0;0.0;31.555555554999998;31.0;2;32.0;28.5;27.291666666666668;0;365.0;81.0;0.0;5;7.0;42.0;35.13333333333333;36.0;1;36.0;66.0;1;1;34.0;1;5.0;3;34.0;1;2;38.0;34.0;1;1;2;3;2;3;1.0;18.4
0.0;2.0;0.0;7.555555555555555;0.0;1;0.0;0.0;0.0;0;348.0;83.0;0.0;1;0.0;0.0;43.0;0.0;1;0.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;43.0;17.0;1;0;2;3;2;3;1.0;14.333333333333334
0.0;2.0;0.0;29.97222222222222;0.0;1;0.0;0.0;0.0;0;362.0;75.0;0.0;1;0.0;0.0;29.285714285714285;0.0;1;27.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;31.0;1;0;2;3;2;3;1.0;14.0
0.0;10.0;41.0;29.416666666666668;37.0;3;35.0;20.0;22.0;1;482.0;74.0;80.0;4;3.0;29.5;31.966666666666665;0.0;1;30.0;71.0;2;0;0.0;2;7.0;1;18.5;0;2;31.0;31.0;1;1;2;3;2;3;1.0;15.666666666666666
0.0;9.0;0.0;34.916666666666664;26.33333333;4;31.0;28.0;19.407407406666668;0;490.0;85.0;70.0;4;0.0;28.66666667;31.307692307692307;24.0;1;30.0;76.0;3;3;0.0;3;9.0;0;21.33333333;0;3;40.0;37.0;1;3;2;3;2;3;1.0;16.666666666666668
0.0;2.0;0.0;4.0;0.0;1;0.0;0.0;0.0;0;350.0;70.0;0.0;1;0.0;0.0;41.0;0.0;1;0.0;74.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;14.899999999399999;0.0;1;0.0;0.0;0.0;0;337.0;71.0;0.0;1;0.0;0.0;32.33333333428571;0.0;1;0.0;81.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;29.0;1;0;2;3;2;3;1.0;11.0
0.0;13.0;32.0;25.5;38.0;2;33.0;25.5;25.5;1;337.0;75.0;0.0;5;8.0;34.0;34.588235294117645;0.0;1;12.0;76.0;1;0;33.0;1;5.0;3;30.0;1;2;42.0;35.0;1;1;2;3;2;3;2.0;32.5
0.0;13.0;36.0;30.027777777222223;41.0;2;34.0;26.0;27.692307692307693;1;347.0;72.0;0.0;5;8.0;30.0;35.294117647058826;0.0;1;30.0;73.0;1;0;34.0;0;5.0;3;36.0;1;1;35.0;25.66666667;1;1;2;3;2;3;1.0;16.0
0.0;2.0;0.0;32.361111111111114;0.0;1;32.5;0.0;0.0;0;345.0;73.0;0.0;1;0.0;0.0;35.22222222222222;0.0;1;29.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;42.0;36.0;1;0;2;3;2;3;0.0;0.0
50.0;13.0;34.0;35.25;46.0;0;45.0;50.0;41.61538461538461;1;352.0;72.0;0.0;5;13.0;47.0;43.529411764705884;36.0;2;32.0;67.0;0;1;39.0;0;0.0;5;0.0;1;1;41.0;40.0;1;1;2;3;2;3;2.0;34.642857142857146
50.0;15.0;32.0;32.916666666666664;34.0;0;43.0;35.0;36.0;1;345.0;75.0;0.0;6;15.0;35.0;36.93333333333333;37.0;2;32.0;70.0;1;1;35.0;0;0.0;6;30.0;1;1;43.0;40.0;1;2;2;3;2;3;4.0;49.5
0.0;11.0;37.0;27.805555555555557;37.0;1;29.0;35.0;29.181818181818183;1;343.0;75.0;0.0;4;9.0;36.0;34.35294117647059;0.0;1;26.5;68.0;0;0;35.0;0;2.0;3;0.0;1;1;36.0;35.0;1;2;2;3;2;3;1.0;28.875
0.0;13.0;38.0;35.388888888888886;34.0;1;26.5;50.0;33.84615384615385;1;460.0;78.0;74.0;5;11.0;31.5;32.55882352941177;37.0;2;34.0;62.0;0;1;34.0;0;2.0;4;0.0;1;1;34.0;26.0;1;1;2;3;2;3;2.0;32.92857142857143
48.0;15.0;42.0;34.97222222222222;38.0;0;30.0;40.0;40.0;1;339.0;75.0;0.0;6;15.0;32.0;37.588235294117645;32.0;2;38.0;70.0;1;1;38.0;0;0.0;6;40.0;1;1;39.0;38.0;1;1;2;3;2;3;2.0;36.642857142857146
0.0;15.0;41.0;37.52777777777778;41.0;1;38.0;40.0;34.333333333333336;1;344.0;70.0;0.0;6;13.0;39.0;37.76470588235294;30.0;2;37.0;71.0;1;1;42.0;0;2.0;5;43.0;1;1;38.0;36.0;1;1;2;3;2;3;2.0;31.125
50.0;15.0;39.0;32.833333333333336;32.5;1;40.0;30.0;35.86666666666667;1;348.0;66.0;0.0;6;13.0;33.5;34.294117647058826;37.0;2;31.0;72.0;1;1;33.0;0;2.0;5;29.0;1;1;31.0;32.0;1;2;2;3;2;3;2.0;33.166666666666664
0.0;13.0;50.0;27.88888888888889;34.0;1;40.0;35.0;33.53846153846154;1;351.0;64.0;0.0;5;11.0;31.0;34.333333333333336;0.0;2;28.5;71.0;1;0;35.0;0;2.0;4;38.0;1;1;31.0;30.0;1;1;2;3;2;3;1.0;28.0
0.0;12.0;43.0;29.666666666666668;28.66666667;1;28.5;0.0;30.416666666666668;1;463.86;85.89;66.88;5;10.0;17.66666667;29.800000001333334;34.0;2;26.0;62.09;1;1;36.0;0;2.0;4;30.0;1;0;45.0;41.0;1;3;2;3;2;3;1.0;22.0
48.0;15.0;34.0;37.94444444444444;32.0;0;35.0;37.0;38.8;1;325.0;83.0;0.0;6;15.0;30.0;34.588235294117645;43.0;2;32.5;65.0;2;1;39.0;1;0.0;6;35.0;1;1;37.0;44.0;1;1;2;3;2;3;3.0;41.3125
0.0;8.0;33.0;29.583333333333332;37.0;1;32.0;0.0;25.125;1;347.0;64.0;0.0;3;6.0;37.0;37.18181818181818;0.0;1;0.0;73.0;0;0;34.0;0;2.0;2;0.0;1;0;41.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;15.0;29.5;29.055555555555557;32.0;2;35.0;30.0;28.566666666666666;2;340.0;70.0;0.0;6;10.0;32.0;32.86666666666667;34.0;1;33.0;70.0;1;2;40.0;3;5.0;4;31.0;1;2;35.0;35.0;1;1;2;3;2;3;1.0;25.571428571428573
0.0;15.0;32.0;33.916666666666664;24.0;2;33.0;29.5;29.566666666666666;1;332.0;72.0;0.0;6;10.0;26.0;32.8;36.0;1;32.0;70.0;1;1;35.0;1;5.0;4;41.0;1;2;44.0;37.0;1;2;2;3;2;3;2.0;34.0
0.0;2.0;0.0;26.444444445000002;0.0;1;30.0;0.0;0.0;0;335.0;70.0;0.0;1;0.0;0.0;31.88888888888889;0.0;1;29.5;72.0;0;0;0.0;0;2.0;0;0.0;0;0;43.0;39.0;1;0;2;3;2;3;1.0;14.666666666666666
0.0;4.0;0.0;29.38888889;30.0;1;24.5;0.0;15.0;0;331.0;79.0;0.0;2;2.0;0.0;32.785714285714285;0.0;1;29.0;65.0;1;0;0.0;0;2.0;1;30.0;0;0;48.0;30.5;1;1;2;3;2;3;1.0;17.2
36.0;15.0;26.0;33.0;32.0;2;38.0;31.0;31.266666666666666;2;335.0;69.0;0.0;6;10.0;28.33333333;33.17647058764706;29.0;2;31.0;71.0;1;1;34.0;1;5.0;4;33.0;1;1;33.0;30.0;1;1;2;3;2;3;3.0;40.6
0.0;2.0;0.0;12.333333333333334;0.0;1;0.0;0.0;0.0;0;326.0;75.0;0.0;1;0.0;0.0;48.0;0.0;1;0.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;48.0;31.5;1;0;2;3;2;3;1.0;15.333333333333334
0.0;4.0;0.0;27.583333333333332;30.0;1;28.0;0.0;16.5;0;323.0;68.0;0.0;2;2.0;33.0;28.694444445;0.0;1;27.0;76.0;1;0;0.0;0;2.0;1;33.0;0;0;0.0;28.5;1;1;2;3;2;3;1.0;15.333333333333334
38.0;15.0;35.0;31.0;35.0;1;30.0;25.0;32.13333333333333;1;332.0;67.0;0.0;6;12.0;31.0;34.53333333333333;32.0;2;36.0;73.0;1;1;34.0;1;3.0;5;30.0;1;2;42.0;37.0;1;1;2;3;2;3;2.0;30.714285714285715
36.0;12.0;0.0;33.833333333333336;37.0;0;40.0;40.0;35.916666666666664;0;330.0;75.0;0.0;5;12.0;30.0;35.529411764705884;32.0;2;39.0;67.0;1;1;31.0;0;0.0;5;41.0;1;1;37.0;35.0;1;1;2;3;2;3;2.0;36.666666666666664
0.0;15.0;37.0;34.22222222222222;30.0;2;37.0;31.0;28.6;1;340.0;65.0;0.0;6;11.0;36.0;37.6;31.0;1;40.0;72.0;2;1;36.0;1;4.0;4;27.5;1;1;40.0;36.0;1;1;2;3;2;3;1.0;20.4
39.0;4.0;0.0;30.833333333333332;0.0;1;32.0;0.0;34.0;0;452.0;71.0;69.0;2;2.0;0.0;23.0;0.0;2;26.0;60.0;1;0;0.0;0;2.0;1;29.0;0;0;0.0;39.0;1;0;2;3;2;3;1.0;15.333333333333334
50.0;15.0;37.0;35.05555555555556;28.0;0;40.0;37.0;36.0;1;449.0;83.0;59.0;6;15.0;28.5;33.088235294117645;30.0;2;36.0;57.0;2;1;32.0;1;0.0;6;31.0;1;1;44.0;31.5;1;2;2;3;2;3;1.0;18.5
0.0;2.0;0.0;27.11111111111111;0.0;1;8.0;0.0;0.0;0;433.0;71.0;70.0;1;0.0;0.0;29.6;0.0;1;0.0;57.0;0;0;0.0;0;2.0;0;0.0;0;0;44.0;40.0;1;0;2;3;2;3;1.0;15.333333333333334
0.0;5.0;0.0;27.583333333888888;18.0;2;0.0;16.0;9.6;0;426.59;73.85;64.55;2;0.0;8.5;21.5;0.0;1;27.0;57.23;0;0;0.0;0;5.0;0;0.0;0;1;43.0;35.0;1;2;2;3;2;3;1.0;10.0
0.0;13.0;36.0;37.94444444444444;37.0;1;32.0;35.0;29.846153846153847;1;432.0;54.0;69.0;5;11.0;30.0;36.11764705882353;0.0;1;41.0;60.0;1;0;37.0;0;2.0;4;32.0;1;1;37.0;38.0;1;1;2;3;2;3;2.0;37.0
46.0;13.0;39.0;34.47222222222222;40.0;1;41.0;30.0;36.07692307692308;1;407.0;68.0;69.0;5;11.0;34.0;34.6;28.0;2;35.0;51.0;0;2;38.0;1;2.0;4;0.0;1;1;32.0;31.0;1;1;2;3;2;3;1.0;29.375
0.0;12.0;0.0;32.47222222222222;26.5;1;29.5;33.0;28.416666666666668;0;422.06;74.79;54.74;5;10.0;30.66666667;30.147058824117646;30.0;1;30.0;57.23;1;1;34.0;0;2.0;4;40.0;1;1;32.0;32.0;1;2;2;3;2;3;1.0;24.571428571428573
0.0;2.0;0.0;19.071428571428573;0.0;1;0.0;0.0;0.0;0;415.0;75.0;56.0;1;0.0;0.0;42.4;0.0;1;0.0;55.0;0;0;0.0;0;2.0;0;0.0;0;0;40.0;32.0;1;0;2;3;2;3;1.0;14.333333333333334
44.0;15.0;37.0;31.61111111111111;36.0;1;30.0;21.33333333;34.33333333266667;1;396.0;84.0;55.0;6;12.0;28.5;31.5;32.0;2;38.0;56.0;1;1;36.0;1;3.0;5;40.0;1;3;31.0;39.0;1;1;2;3;2;3;2.0;35.57142857142857
0.0;2.0;0.0;13.666666666666666;0.0;1;0.0;0.0;0.0;0;413.0;63.0;66.0;1;0.0;0.0;36.0;0.0;1;0.0;55.0;0;0;0.0;0;2.0;0;0.0;0;0;36.0;24.5;1;0;2;3;2;3;1.0;20.2
0.0;2.0;0.0;5.75;0.0;1;0.0;0.0;0.0;0;404.0;60.0;70.0;1;0.0;0.0;33.0;0.0;1;0.0;55.0;0;0;0.0;0;2.0;0;0.0;0;0;33.0;28.0;1;0;2;3;2;3;1.0;15.0
0.0;2.0;0.0;25.722222221666666;0.0;1;36.0;0.0;0.0;0;405.0;70.0;57.0;1;0.0;0.0;33.18181818181818;0.0;1;26.0;54.0;0;0;0.0;0;2.0;0;0.0;0;0;31.0;30.5;1;0;2;3;2;3;1.0;10.333333333333334
0.0;8.0;0.0;31.444444445000002;30.0;2;22.0;26.0;24.0;0;394.0;76.0;59.0;3;3.0;26.5;29.602564103076922;0.0;1;0.0;48.0;0;0;38.0;1;5.0;1;0.0;1;3;42.0;27.0;1;1;2;3;2;3;1.0;16.0
0.0;13.0;35.0;32.638888888888886;30.0;1;26.5;34.0;27.46153846153846;1;409.0;71.0;56.0;5;11.0;27.0;31.933333333333334;0.0;1;31.0;57.0;1;0;30.0;0;2.0;4;30.0;1;1;49.0;26.0;1;1;2;3;2;3;1.0;23.0
0.0;2.0;0.0;26.583333333888888;0.0;1;0.0;0.0;0.0;0;423.0;75.0;52.0;1;0.0;0.0;43.6;0.0;1;0.0;59.0;0;0;0.0;0;2.0;0;0.0;0;0;48.0;34.0;1;0;2;3;2;3;0.0;0.0
48.0;12.0;0.0;28.944444444444443;39.0;0;33.0;35.0;36.666666666666664;0;295.0;51.0;0.0;5;12.0;40.0;37.76470588235294;33.0;2;37.0;64.0;1;1;31.0;0;0.0;5;40.0;1;1;35.0;28.5;1;1;2;3;2;3;0.0;0.0
0.0;13.0;33.0;28.500000000555556;40.0;3;38.0;19.5;22.807692307692307;1;283.0;55.0;0.0;5;5.0;32.0;35.588235294117645;0.0;1;26.0;50.0;1;0;25.0;1;8.0;2;32.0;1;2;39.0;31.5;1;1;2;3;2;3;1.0;19.0
0.0;2.0;0.0;20.666666666666668;0.0;1;0.0;0.0;0.0;0;371.0;59.0;49.0;1;0.0;0.0;45.0;0.0;1;0.0;44.0;0;0;0.0;0;2.0;0;0.0;0;0;45.0;33.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;8.0;3.0;27.52777777777778;34.0;3;2.5;19.5;8.4375;1;305.0;61.0;0.0;3;0.0;21.0;24.823529411764707;0.0;1;4.0;62.0;0;0;0.0;1;8.0;0;0.0;0;2;40.0;35.0;1;1;2;3;2;3;1.0;10.6
0.0;5.0;0.0;23.266666666666666;0.0;1;19.0;36.0;21.6;0;371.57;53.05;49.63;2;3.0;0.0;30.4;0.0;1;0.0;57.8;0;0;0.0;0;2.0;1;0.0;0;1;38.0;27.5;1;0;2;3;2;3;1.0;26.0
0.0;12.0;0.0;39.5;34.0;3;23.5;28.5;25.958333333333332;0;356.0;92.0;0.0;5;5.0;28.0;33.94117647058823;28.5;1;24.5;74.0;2;2;34.0;3;7.0;2;33.5;1;2;49.0;34.0;1;1;2;3;2;3;1.0;25.4
0.0;2.0;0.0;20.72222222222222;0.0;1;22.0;0.0;0.0;0;342.0;66.0;0.0;1;0.0;0.0;28.714285714285715;0.0;1;0.0;66.0;0;0;0.0;0;2.0;0;0.0;0;0;27.0;30.0;1;0;2;3;2;3;1.0;15.2
0.0;2.0;0.0;22.933333333333334;37.0;1;0.0;0.0;0.0;0;400.0;58.0;72.0;1;0.0;0.0;33.5;0.0;1;0.0;60.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;34.0;1;1;2;3;2;3;1.0;15.333333333333334
0.0;2.0;0.0;25.166666666666668;0.0;1;0.0;0.0;0.0;0;415.0;56.0;63.0;1;0.0;0.0;50.0;0.0;1;0.0;58.0;0;0;0.0;0;2.0;0;0.0;0;0;50.0;23.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;0.0;33.0;35.0;1;29.0;31.0;18.6;0;327.0;72.0;0.0;2;3.0;23.5;32.04901960823529;0.0;1;32.0;72.0;0;0;0.0;0;2.0;1;0.0;0;1;40.0;35.0;1;2;2;3;2;3;1.0;11.0
0.0;13.0;29.0;26.083333332777777;34.5;2;30.0;30.0;27.53846153846154;1;333.0;67.0;0.0;5;8.0;27.66666667;32.852941177058824;0.0;1;30.0;70.0;1;0;35.0;0;5.0;3;38.0;1;1;34.0;30.0;1;2;2;3;2;3;1.0;23.8
0.0;15.0;35.0;35.333333333333336;33.0;1;35.0;33.0;30.533333333333335;1;337.0;71.0;0.0;6;13.0;28.0;36.11764705882353;30.0;2;32.0;63.0;1;1;40.0;0;2.0;5;37.0;1;1;43.0;31.0;1;1;2;3;2;3;2.0;32.0
36.0;13.0;33.0;32.861111111666666;30.0;1;28.5;18.0;30.076923076923077;1;328.0;65.0;0.0;5;10.0;41.0;35.13333333333333;0.0;2;29.0;75.0;1;0;32.0;1;3.0;4;35.0;1;2;41.0;33.0;1;1;2;3;2;3;3.0;41.0
0.0;12.0;37.0;27.083333333333332;36.0;1;36.0;0.0;27.916666666666668;1;334.0;70.0;0.0;5;10.0;40.0;36.98039215647059;30.0;1;39.0;65.0;1;1;32.0;0;2.0;4;34.0;1;0;36.0;31.0;1;1;2;3;2;3;1.0;26.4
0.0;15.0;33.0;28.944444444444443;34.0;1;30.0;30.0;30.533333333333335;1;339.0;65.0;0.0;6;13.0;31.0;34.529411764705884;36.0;2;31.0;69.0;1;1;37.0;0;2.0;5;43.0;1;1;43.0;32.0;1;1;2;3;2;3;2.0;35.23076923076923
0.0;7.0;0.0;35.44444444444444;39.0;1;32.5;35.0;23.571428571428573;0;328.0;67.0;0.0;3;5.0;34.0;34.46666666666667;0.0;1;28.5;70.0;1;0;0.0;0;2.0;2;30.0;0;1;38.0;30.0;1;1;2;3;2;3;1.0;15.333333333333334
0.0;2.0;0.0;8.966666666666667;0.0;1;0.0;0.0;0.0;0;362.0;77.0;0.0;1;0.0;0.0;28.714285714285715;0.0;1;0.0;84.0;0;0;0.0;0;2.0;0;0.0;0;0;42.0;30.0;1;0;2;3;2;3;1.0;14.0
0.0;2.0;0.0;27.083333333333332;41.0;1;0.0;0.0;0.0;0;355.0;87.0;0.0;1;0.0;25.0;28.818181818181817;0.0;1;0.0;68.0;0;0;0.0;0;2.0;0;0.0;0;0;35.0;24.5;1;1;2;3;2;3;1.0;14.0
0.0;15.0;33.0;39.166666666666664;37.0;1;33.5;35.0;31.4;2;443.0;68.0;62.0;6;13.0;30.0;37.0;36.0;2;41.0;51.0;1;1;39.0;1;2.0;5;39.0;1;1;41.0;33.0;1;1;2;3;2;3;1.0;23.285714285714285
0.0;6.0;0.0;23.78703703777778;0.0;2;30.0;0.0;19.333333333333332;0;482.0;65.0;97.0;3;2.0;0.0;33.666666666666664;30.0;1;32.0;68.0;1;1;0.0;0;4.0;1;28.0;0;0;50.0;33.0;1;0;2;3;2;3;0.0;0.0
0.0;7.0;0.0;29.27777777777778;22.0;1;36.0;30.0;23.428571428571427;0;398.0;100.0;0.0;3;5.0;0.0;28.416666666666668;0.0;1;26.5;75.0;1;0;0.0;0;2.0;2;37.0;0;1;30.0;26.0;1;1;2;3;2;3;1.0;16.8
0.0;4.0;0.0;27.444444444444443;24.0;2;31.0;0.0;13.5;0;384.0;90.0;0.0;2;0.0;23.0;28.705882352941178;0.0;1;25.0;83.0;1;0;0.0;0;4.0;0;27.0;0;0;33.0;36.0;1;1;2;3;2;3;0.0;0.0
0.0;9.0;0.0;35.138888888888886;35.0;1;30.0;31.0;26.11111111111111;0;361.0;87.0;0.0;4;7.0;32.0;34.470588235294116;34.0;1;30.0;80.0;1;1;0.0;0;2.0;3;37.0;0;1;39.0;34.0;1;1;2;3;2;3;2.0;32.75
0.0;9.0;0.0;33.94444444388889;0.0;2;26.5;30.0;20.0;0;416.0;90.0;0.0;4;5.0;0.0;29.444444444444443;13.0;1;31.0;80.0;1;1;0.0;0;4.0;2;32.0;0;1;30.0;37.0;1;0;2;3;2;3;1.0;25.333333333333332
0.0;15.0;37.0;36.388888888888886;42.0;1;27.5;36.0;34.06666666666667;1;350.0;80.0;0.0;6;13.0;43.0;37.529411764705884;36.0;2;31.0;78.0;1;1;46.0;0;2.0;5;41.0;1;1;39.0;38.0;1;1;2;3;2;3;1.0;26.2
0.0;2.0;0.0;14.666666666666666;0.0;1;0.0;0.0;0.0;0;396.0;90.0;0.0;1;0.0;0.0;33.2;0.0;1;0.0;74.0;0;0;0.0;0;2.0;0;0.0;0;0;42.0;28.5;1;0;2;3;2;3;0.0;0.0
0.0;7.0;0.0;36.80555555555556;35.0;2;27.0;28.0;21.428571428571427;0;372.0;89.0;0.0;3;2.0;31.0;36.0;33.0;1;33.0;90.0;0;1;0.0;0;5.0;1;0.0;0;1;50.0;31.0;1;2;2;3;2;3;1.0;14.333333333333334
0.0;12.0;34.0;36.333333333333336;42.0;3;28.5;28.0;23.833333333333332;1;373.0;96.0;0.0;5;5.0;16.0;33.588235294117645;30.0;1;33.0;74.0;1;1;0.0;0;7.0;2;20.0;0;1;38.0;34.0;1;1;2;3;2;3;1.0;26.6
0.0;2.0;0.0;27.916666666666668;0.0;1;29.0;0.0;0.0;0;383.0;90.0;0.0;1;0.0;0.0;32.22222222222222;0.0;1;23.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;40.0;30.0;1;0;2;3;2;3;1.0;15.0
0.0;13.0;33.0;34.111111111111114;30.0;1;41.0;34.0;30.53846153846154;1;357.0;89.0;0.0;5;11.0;44.0;36.8;0.0;2;0.0;71.0;1;0;36.0;0;2.0;4;44.0;1;1;34.0;33.0;1;1;2;3;2;3;1.0;24.0
50.0;15.0;39.0;38.5;33.0;0;32.0;35.0;38.8;1;383.0;80.0;0.0;6;15.0;43.0;39.529411764705884;37.0;2;30.0;83.0;2;1;39.0;1;0.0;6;34.5;1;1;44.0;40.0;1;1;2;3;2;3;1.0;15.666666666666666
50.0;15.0;35.0;37.22222222222222;39.0;0;30.0;30.0;37.0;1;373.0;78.0;0.0;6;15.0;34.0;36.333333333333336;30.5;2;33.0;80.0;2;2;46.0;2;0.0;6;30.5;1;1;42.0;37.0;1;1;2;3;2;3;1.0;15.666666666666666
50.0;15.0;40.0;40.27777777777778;39.0;1;32.5;25.0;36.8;1;375.0;90.0;0.0;6;12.0;31.0;35.705882352941174;34.0;2;32.0;76.0;1;1;43.0;1;3.0;5;30.0;1;2;40.0;39.0;1;1;2;3;2;3;3.0;41.0
0.0;13.0;34.0;30.166666666666668;40.0;1;32.0;32.0;31.53846153846154;1;378.0;87.0;0.0;5;11.0;30.0;34.1;0.0;2;28.5;76.0;1;0;44.0;1;2.0;4;40.0;1;2;29.5;34.5;1;1;2;3;2;3;1.0;24.0
0.0;15.0;39.0;35.166666666666664;41.0;1;30.0;37.0;34.733333333333334;1;405.0;96.0;0.0;6;13.0;40.0;37.705882352941174;42.0;2;30.0;77.0;1;1;47.0;0;2.0;5;34.0;1;1;42.0;34.0;1;1;2;3;2;3;2.0;33.875
0.0;15.0;37.0;34.55555555555556;38.0;1;36.0;39.0;32.733333333333334;1;362.0;74.0;0.0;6;13.0;47.0;41.23529411764706;33.0;2;35.0;74.0;1;1;35.0;0;2.0;5;46.0;1;1;44.0;37.0;1;1;2;3;2;3;1.0;24.333333333333332
0.0;2.0;0.0;25.5;0.0;1;0.0;0.0;0.0;0;392.0;89.0;0.0;1;0.0;0.0;43.0;0.0;1;0.0;84.0;0;0;0.0;0;2.0;0;0.0;0;0;43.0;33.0;1;0;2;3;2;3;1.0;15.0
0.0;9.0;0.0;31.555555555555557;29.0;1;43.0;34.0;26.88888888888889;0;385.0;72.0;0.0;4;7.0;26.0;35.294117647058826;34.0;1;35.0;77.0;1;1;0.0;0;2.0;3;36.0;0;1;41.0;31.0;1;1;2;3;2;3;1.0;25.2
0.0;5.0;0.0;23.86111111111111;0.0;1;36.0;32.0;19.2;0;378.0;82.0;0.0;2;3.0;0.0;27.857142857142858;0.0;1;0.0;69.0;0;0;0.0;0;2.0;1;0.0;0;1;30.0;24.66666667;1;0;2;3;2;3;1.0;15.0
0.0;8.0;0.0;29.47222222222222;29.0;2;25.0;25.5;23.8125;0;365.0;84.0;0.0;3;3.0;42.0;33.666666666666664;0.0;1;25.0;75.0;0;0;38.0;1;5.0;1;0.0;1;2;34.0;33.0;1;2;2;3;2;3;1.0;12.6
0.0;12.0;40.0;34.138888888888886;40.0;2;42.0;31.0;28.416666666666668;1;359.0;82.0;0.0;5;8.0;23.5;35.766666666666666;29.0;1;34.0;71.0;1;1;0.0;0;4.0;3;35.0;0;1;36.0;33.0;1;1;2;3;2;3;2.0;30.75
50.0;10.0;39.0;35.361111111111114;41.0;0;44.0;30.0;37.3;1;411.0;100.0;0.0;4;10.0;24.0;37.0;0.0;2;30.0;80.0;1;0;0.0;0;0.0;4;33.0;0;1;38.0;36.0;1;1;2;3;2;3;1.0;28.571428571428573
0.0;2.0;0.0;18.0;0.0;1;0.0;0.0;0.0;0;387.0;82.0;0.0;1;0.0;0.0;30.0;0.0;1;0.0;78.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;31.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;5.0;0.0;29.333333333333332;43.0;1;31.0;35.0;21.0;0;379.0;87.0;0.0;2;3.0;34.0;36.76470588235294;0.0;1;35.0;68.0;0;0;0.0;0;2.0;1;0.0;0;1;40.0;39.0;1;1;2;3;2;3;1.0;15.666666666666666
0.0;9.0;0.0;36.388888888888886;45.0;1;30.0;30.5;25.5;0;370.0;84.0;0.0;4;7.0;25.0;34.93333333333333;30.0;1;30.0;83.0;1;1;0.0;1;2.0;3;39.0;0;2;36.0;31.0;1;1;2;3;2;3;1.0;27.0
50.0;15.0;33.0;42.05555555555556;30.0;0;43.0;34.0;38.93333333333333;1;376.0;96.0;0.0;6;15.0;33.0;36.8;48.0;2;39.0;71.0;1;1;39.0;0;0.0;6;35.0;1;1;43.0;35.0;1;1;2;3;2;3;2.0;33.45454545454545
0.0;13.0;31.0;29.166666666666668;30.0;2;31.0;32.0;27.846153846153847;1;380.0;90.0;0.0;5;9.0;32.0;32.470588235294116;0.0;1;25.0;71.0;1;0;41.0;0;4.0;3;25.0;1;1;37.0;37.0;1;1;2;3;2;3;1.0;26.6
0.0;7.0;0.0;35.388888888888886;23.0;1;26.0;30.0;23.142857142857142;0;359.0;84.0;0.0;3;5.0;32.0;32.333333333333336;36.0;1;35.0;69.0;0;1;0.0;0;2.0;2;0.0;0;1;34.0;26.66666667;1;1;2;3;2;3;1.0;21.5
43.0;15.0;37.0;36.30555555555556;40.0;1;28.0;31.0;34.53333333333333;1;357.0;89.0;0.0;6;13.0;46.0;38.1764705882353;30.0;2;41.0;69.0;1;1;40.0;1;2.0;5;24.0;1;2;35.0;35.0;1;1;2;3;2;3;1.0;24.833333333333332
