GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
1;0;0;0;0;0;355.0;79.0;0.0;0.0;0.0;0.0;70.0;72.0;62.0;0.0;74.0;1;5;9;3;2018;2;32.26923076923077
1;0;0;0;0;0;351.0;70.0;0.0;0.0;0.0;0.0;70.0;72.0;70.0;0.0;67.0;16;2;9;3;2018;2;30.84615384615385
0;0;0;0;0;0;352.0;73.0;0.0;0.0;0.0;0.0;64.0;69.0;74.0;0.0;74.0;7;5;9;2;2018;2;35.0
0;0;0;0;0;0;354.0;76.0;0.0;0.0;0.0;0.0;65.0;75.0;70.0;0.0;63.0;4;4;9;2;2018;1;28.69230769230769
0;0;0;0;0;0;350.0;78.0;0.0;0.0;0.0;0.0;69.0;69.0;69.0;0.0;56.0;20;6;9;2;2018;2;31.34615384615385
1;0;0;0;0;0;365.0;88.0;0.0;0.0;0.0;0.0;64.0;61.0;81.0;0.0;67.0;18;3;9;2;2018;1;9.384615384615385
0;0;0;0;0;0;350.0;71.0;0.0;0.0;0.0;0.0;71.0;71.0;70.0;0.0;61.0;11;5;9;3;2018;1;1.461538461538461
0;0;0;0;0;0;353.0;74.0;0.0;0.0;0.0;0.0;68.0;74.0;68.0;0.0;67.0;20;6;9;2;2018;2;34.38461538461539
0;0;0;0;0;0;360.0;81.0;0.0;0.0;0.0;0.0;70.0;69.0;68.0;0.0;72.0;20;6;9;3;2018;1;27.96153846153846
1;0;0;0;0;0;347.0;72.0;0.0;0.0;0.0;0.0;68.0;70.0;68.0;0.0;67.0;11;5;9;2;2018;2;31.46153846153846
0;0;0;0;0;0;352.0;83.0;0.0;0.0;0.0;0.0;72.0;69.0;58.0;0.0;68.0;8;3;9;3;2018;2;31.38461538461538
0;0;0;0;0;0;350.0;77.0;0.0;0.0;0.0;0.0;72.0;71.0;65.0;0.0;55.0;8;3;9;2;2018;2;31.84615384615385
1;0;0;0;0;0;347.0;72.0;0.0;0.0;0.0;0.0;67.0;73.0;66.0;0.0;67.0;10;3;9;1;2018;2;35.30769230769231
0;0;0;0;0;0;355.0;74.0;0.0;0.0;0.0;0.0;63.0;73.0;75.0;0.0;67.0;7;5;9;2;2018;2;33.30769230769231
0;0;0;0;0;0;340.0;74.0;0.0;0.0;0.0;0.0;72.0;70.0;58.0;0.0;63.0;15;3;9;2;2018;2;32.0
1;0;0;0;0;0;345.0;72.0;0.0;0.0;0.0;0.0;68.0;71.0;67.0;0.0;64.0;10;3;9;3;2018;2;37.42307692307692
0;0;0;0;0;0;370.0;75.0;0.0;0.0;0.0;0.0;72.0;72.0;76.0;0.0;77.0;10;3;9;2;2018;2;33.07692307692308
1;0;0;0;0;0;367.0;77.0;0.0;0.0;0.0;0.0;76.0;67.0;68.0;0.0;89.0;9;4;9;3;2018;2;33.76923076923077
0;0;0;0;0;0;343.0;72.0;0.0;0.0;0.0;0.0;66.0;71.0;64.0;0.0;74.0;11;5;9;3;2018;2;31.15384615384615
0;0;0;0;0;0;372.0;74.0;0.0;0.0;0.0;0.0;68.0;73.0;83.0;0.0;72.0;19;5;9;1;2018;2;30.23076923076923
1;0;0;0;0;0;295.0;57.0;0.0;0.0;0.0;0.0;58.0;60.0;62.0;0.0;57.0;18;3;7;2;2018;1;25.58974358974359
0;0;0;0;0;0;355.0;79.0;0.0;0.0;0.0;0.0;68.0;70.0;68.0;0.0;67.0;11;5;9;3;2018;1;29.76923076923077
0;0;0;0;0;0;357.0;73.0;0.0;0.0;0.0;0.0;74.0;69.0;72.0;0.0;64.0;10;3;9;3;2018;1;22.38461538461538
1;0;0;0;0;0;353.0;71.0;0.0;0.0;0.0;0.0;69.0;70.0;71.0;0.0;74.0;16;2;9;3;2018;2;36.88461538461539
0;0;0;0;0;0;350.0;78.0;0.0;0.0;0.0;0.0;70.0;72.0;64.0;0.0;58.0;20;6;9;3;2018;2;32.5
0;0;0;0;0;0;373.0;74.0;0.0;0.0;0.0;0.0;71.0;79.0;74.0;0.0;76.0;8;3;9;2;2018;2;32.15384615384615
0;0;0;0;0;0;372.0;72.0;0.0;0.0;0.0;0.0;68.0;63.0;100.0;0.0;59.0;5;6;9;2;2018;2;34.0
0;0;0;0;0;0;361.0;80.0;0.0;0.0;0.0;0.0;69.0;66.0;72.0;0.0;77.0;9;4;9;2;2018;2;31.57692307692308
1;0;0;0;0;0;360.0;77.0;0.0;0.0;0.0;0.0;69.0;70.0;73.0;0.0;68.0;8;3;9;2;2018;2;35.11538461538461
0;0;0;0;0;0;295.0;55.0;0.0;0.0;0.0;0.0;62.0;55.0;66.0;0.0;53.0;19;5;7;2;2018;1;26.23076923076923
1;0;0;0;0;0;336.0;77.0;0.0;0.0;0.0;0.0;57.0;85.0;63.0;0.0;44.0;6;5;9;1;2018;1;3.769230769230769
0;0;0;0;0;0;357.0;73.0;0.0;0.0;0.0;0.0;73.0;69.0;68.0;0.0;78.0;11;5;9;5;2018;1;10.61538461538461
1;0;0;0;0;0;354.0;70.0;0.0;0.0;0.0;0.0;71.0;72.0;70.0;0.0;71.0;10;3;9;3;2018;1;23.53846153846154
0;0;0;0;0;0;384.0;79.0;0.0;0.0;0.0;0.0;78.0;73.0;78.0;0.0;75.0;1;5;9;4;2018;2;38.57692307692308
0;0;0;0;0;0;361.0;73.0;0.0;0.0;0.0;0.0;68.0;73.0;77.0;0.0;66.0;9;4;9;2;2018;1;26.15384615384615
0;0;0;0;0;0;350.0;75.0;0.0;0.0;0.0;0.0;68.0;69.0;67.0;0.0;74.0;10;3;9;2;2018;2;34.53846153846154
0;0;0;0;0;0;362.0;82.0;0.0;0.0;0.0;0.0;65.0;69.0;73.0;0.0;74.0;10;3;9;3;2018;1;26.53846153846154
0;0;0;0;0;0;355.0;72.0;0.0;0.0;0.0;0.0;73.0;66.0;68.0;0.0;86.0;8;3;9;3;2018;1;18.76923076923077
0;0;0;0;0;0;334.0;65.0;0.0;0.0;0.0;0.0;68.0;69.0;65.0;0.0;67.0;10;3;5;2;2018;1;28.92307692307692
1;0;0;0;0;0;375.0;71.0;0.0;0.0;0.0;0.0;78.0;76.0;77.0;0.0;70.0;8;3;9;2;2018;2;30.76923076923077
0;0;0;0;0;0;353.0;70.0;0.0;0.0;0.0;0.0;71.0;73.0;70.0;0.0;65.0;20;6;9;4;2018;2;31.30769230769231
0;0;0;0;0;0;350.0;71.0;0.0;0.0;0.0;0.0;78.0;71.0;63.0;0.0;60.0;5;6;9;2;2018;1;28.46153846153846
1;0;0;0;0;0;329.0;63.0;0.0;0.0;0.0;0.0;67.0;70.0;64.0;0.0;63.0;20;6;4;2;2018;1;21.57692307692308
0;0;0;0;0;0;329.0;67.0;0.0;0.0;0.0;0.0;62.0;67.0;65.0;0.0;73.0;8;3;4;2;2018;1;29.53846153846154
0;0;0;0;0;0;353.0;81.0;0.0;0.0;0.0;0.0;65.0;71.0;66.0;0.0;70.0;20;6;9;3;2018;2;31.07692307692308
0;0;0;0;0;0;358.0;82.0;0.0;0.0;0.0;0.0;69.0;70.0;63.0;0.0;80.0;17;2;9;2;2018;1;18.84615384615385
0;0;0;0;0;0;348.0;75.0;0.0;0.0;0.0;0.0;70.0;70.0;69.0;0.0;52.0;14;2;9;3;2018;2;31.11538461538462
0;0;0;0;0;0;359.0;70.0;0.0;0.0;0.0;0.0;69.0;71.0;75.0;0.0;79.0;8;3;9;2;2018;1;23.26923076923077
0;0;0;0;0;0;346.0;81.0;0.0;0.0;0.0;0.0;63.0;68.0;67.0;0.0;63.0;20;6;9;1;2018;2;34.15384615384615
1;0;0;0;0;0;361.0;73.0;0.0;0.0;0.0;0.0;74.0;67.0;73.0;0.0;77.0;13;1;9;4;2018;2;34.4
0;0;0;0;0;0;354.0;74.0;0.0;0.0;0.0;0.0;71.0;73.0;69.0;0.0;59.0;10;3;9;3;2018;1;29.07692307692308
0;0;0;0;0;0;368.0;79.0;0.0;0.0;0.0;0.0;83.0;67.0;66.0;0.0;71.0;10;3;9;3;2018;1;26.53846153846154
0;0;0;0;0;0;349.0;77.0;0.0;0.0;0.0;0.0;68.0;68.0;68.0;0.0;65.0;4;4;9;2;2018;1;25.96153846153846
0;0;0;0;0;0;355.0;79.0;0.0;0.0;0.0;0.0;67.0;66.0;69.0;0.0;79.0;10;3;9;2;2018;2;32.61538461538461
0;0;0;0;0;0;291.0;58.0;0.0;0.0;0.0;0.0;60.0;61.0;56.0;0.0;52.0;20;6;5;1;2018;1;10.23076923076923
1;0;0;0;0;0;358.0;72.0;0.0;0.0;0.0;0.0;75.0;69.0;71.0;0.0;71.0;4;4;9;2;2018;2;32.96153846153846
1;0;0;0;0;0;313.0;67.0;0.0;0.0;0.0;0.0;58.0;66.0;60.0;0.0;62.0;11;5;6;2;2018;2;32.76923076923077
0;0;0;0;0;0;349.0;74.0;0.0;0.0;0.0;0.0;68.0;71.0;70.0;0.0;59.0;20;6;9;3;2018;2;32.38461538461539
1;0;0;0;0;0;354.0;78.0;0.0;0.0;0.0;0.0;61.0;71.0;74.0;0.0;69.0;10;3;9;3;2018;2;30.34615384615385
1;0;0;0;0;0;286.0;62.0;0.0;0.0;0.0;0.0;57.0;56.0;55.0;0.0;53.0;11;5;6;3;2018;2;30.19230769230769
1;0;0;0;0;0;356.0;72.0;0.0;0.0;0.0;0.0;69.0;74.0;74.0;0.0;59.0;18;3;9;3;2018;2;34.46153846153846
0;0;0;0;0;0;380.0;76.0;0.0;0.0;0.0;0.0;80.0;72.0;75.0;0.0;80.0;8;3;9;2;2018;1;10.92307692307692
0;0;0;0;0;0;352.0;79.0;0.0;0.0;0.0;0.0;70.0;68.0;67.0;0.0;64.0;4;4;9;2;2018;2;32.30769230769231
1;0;0;0;0;0;358.0;76.0;0.0;0.0;0.0;0.0;66.0;68.0;75.0;0.0;75.0;20;6;9;3;2018;1;28.53846153846154
0;0;0;0;0;0;345.0;64.0;0.0;0.0;0.0;0.0;70.0;70.0;68.0;0.0;81.0;8;3;4;1;2018;1;28.0
0;0;0;0;0;0;338.0;71.0;0.0;0.0;0.0;0.0;66.0;65.0;65.0;0.0;77.0;8;3;4;2;2018;1;27.53846153846154
1;0;0;0;0;0;344.0;75.0;0.0;0.0;0.0;0.0;70.0;70.0;61.0;0.0;67.0;18;3;9;3;2018;2;32.03846153846154
0;0;0;0;0;0;366.0;74.0;0.0;0.0;0.0;0.0;72.0;71.0;77.0;0.0;69.0;20;6;9;2;2018;2;31.76923076923077
0;0;0;0;0;0;360.0;79.0;0.0;0.0;0.0;0.0;75.0;69.0;63.0;0.0;77.0;10;3;9;2;2018;2;35.69230769230769
1;0;0;0;0;0;353.0;70.0;0.0;0.0;0.0;0.0;66.0;72.0;76.0;0.0;67.0;9;4;9;3;2018;3;40.84615384615385
1;0;0;0;0;0;349.0;76.0;0.0;0.0;0.0;0.0;72.0;66.0;69.0;0.0;59.0;4;4;9;2;2018;2;34.84615384615385
0;0;0;0;0;0;350.0;74.0;0.0;0.0;0.0;0.0;68.0;70.0;68.0;0.0;70.0;11;5;9;2;2018;2;35.23076923076923
1;0;0;0;0;0;337.0;69.0;0.0;0.0;0.0;0.0;66.0;70.0;65.0;0.0;66.0;19;5;6;1;2018;2;38.69230769230769
0;0;0;0;0;0;354.0;76.0;0.0;0.0;0.0;0.0;74.0;67.0;69.0;0.0;62.0;20;6;9;2;2018;2;31.15384615384615
0;0;0;0;0;0;349.0;77.0;0.0;0.0;0.0;0.0;69.0;69.0;65.0;0.0;67.0;16;2;9;3;2018;1;18.92307692307692
0;0;0;0;0;0;352.0;81.0;0.0;0.0;0.0;0.0;69.0;68.0;62.0;0.0;75.0;7;5;9;2;2018;2;36.30769230769231
0;0;0;0;0;0;375.0;72.0;0.0;0.0;0.0;0.0;83.0;70.0;75.0;0.0;74.0;11;5;9;3;2018;2;32.92307692307692
1;0;0;0;0;0;352.0;70.0;0.0;0.0;0.0;0.0;67.0;70.0;72.0;0.0;78.0;20;6;9;3;2018;1;26.5
1;0;0;0;0;0;363.0;76.0;0.0;0.0;0.0;0.0;74.0;68.0;71.0;0.0;76.0;11;5;9;2;2018;2;38.69230769230769
0;0;0;0;0;0;358.0;72.0;0.0;0.0;0.0;0.0;73.0;71.0;70.0;0.0;73.0;20;6;9;3;2018;1;28.76923076923077
0;0;0;0;0;0;354.0;74.0;0.0;0.0;0.0;0.0;66.0;70.0;72.0;0.0;74.0;19;5;9;1;2018;2;36.69230769230769
1;0;0;0;0;0;357.0;71.0;0.0;0.0;0.0;0.0;76.0;68.0;70.0;0.0;72.0;10;3;9;3;2018;2;33.76923076923077
1;0;0;0;0;0;353.0;72.0;0.0;0.0;0.0;0.0;75.0;66.0;68.0;0.0;75.0;8;3;9;3;2018;2;37.92307692307692
0;0;0;0;0;0;348.0;75.0;0.0;0.0;0.0;0.0;72.0;66.0;66.0;0.0;69.0;10;3;9;2;2018;2;34.30769230769231
0;0;0;0;0;0;347.0;74.0;0.0;0.0;0.0;0.0;65.0;74.0;66.0;0.0;65.0;8;3;9;2;2018;1;14.53846153846154
0;0;0;0;0;0;352.0;81.0;0.0;0.0;0.0;0.0;64.0;68.0;67.0;0.0;75.0;11;5;9;4;2018;2;35.07692307692308
0;0;0;0;0;0;337.0;79.0;0.0;0.0;0.0;0.0;58.0;67.0;65.0;0.0;69.0;20;6;9;2;2018;2;36.07692307692308
0;0;0;0;0;0;334.0;72.0;0.0;0.0;0.0;0.0;69.0;74.0;54.0;0.0;62.0;11;5;9;2;2018;1;24.07692307692308
0;0;0;0;0;0;342.0;74.0;0.0;0.0;0.0;0.0;67.0;70.0;67.0;0.0;56.0;11;5;9;3;2018;2;34.38461538461539
0;0;0;0;0;0;341.0;76.0;0.0;0.0;0.0;0.0;70.0;66.0;60.0;0.0;71.0;8;3;9;2;2018;2;35.26666666666667
0;0;0;0;0;0;351.0;71.0;0.0;0.0;0.0;0.0;66.0;69.0;73.0;0.0;75.0;10;3;9;2;2018;2;35.84615384615385
0;0;0;0;0;0;351.0;68.0;0.0;0.0;0.0;0.0;66.0;71.0;76.0;0.0;72.0;11;5;9;2;2018;1;15.30769230769231
0;0;0;0;0;0;345.0;75.0;0.0;0.0;0.0;0.0;63.0;67.0;70.0;0.0;72.0;11;5;9;2;2018;2;34.76923076923077
0;0;0;0;0;0;350.0;66.0;0.0;0.0;0.0;0.0;66.0;73.0;73.0;0.0;75.0;7;5;9;2;2018;1;16.30769230769231
1;0;0;0;0;0;353.0;69.0;0.0;0.0;0.0;0.0;68.0;68.0;74.0;0.0;81.0;10;3;9;2;2018;2;39.53333333333333
0;0;0;0;0;0;340.0;75.0;0.0;0.0;0.0;0.0;66.0;69.0;67.0;0.0;53.0;7;5;9;2;2018;2;32.76923076923077
1;0;0;0;0;0;343.0;77.0;0.0;0.0;0.0;0.0;65.0;65.0;68.0;0.0;68.0;3;1;9;2;2018;2;38.66666666666666
1;0;0;0;0;0;338.0;73.0;0.0;0.0;0.0;0.0;66.0;71.0;59.0;0.0;72.0;8;3;9;3;2018;2;37.07692307692308
0;0;0;0;0;0;354.0;69.0;0.0;0.0;0.0;0.0;74.0;68.0;76.0;0.0;59.0;20;6;9;3;2018;2;33.92307692307692
0;0;0;0;0;0;341.0;76.0;0.0;0.0;0.0;0.0;66.0;68.0;65.0;0.0;62.0;10;3;9;3;2018;1;26.92307692307692
0;0;0;0;0;0;351.0;74.0;0.0;0.0;0.0;0.0;71.0;66.0;73.0;0.0;60.0;20;6;9;2;2018;2;36.92307692307692
0;0;0;0;0;0;343.0;75.0;0.0;0.0;0.0;0.0;71.0;66.0;61.0;0.0;74.0;10;3;9;2;2018;2;36.0
0;0;0;0;0;0;144.0;75.0;0.0;0.0;0.0;0.0;69.0;72.0;79.0;0.0;0.0;8;3;11;3;2018;2;33.65384615384615
0;0;0;0;0;0;353.0;70.0;0.0;0.0;0.0;0.0;71.0;70.0;75.0;0.0;61.0;7;5;9;2;2018;2;33.63636363636363
0;0;0;0;0;0;345.0;77.0;0.0;0.0;0.0;0.0;71.0;66.0;65.0;0.0;59.0;8;3;9;2;2018;1;25.25
0;0;0;0;0;0;338.0;70.0;0.0;0.0;0.0;0.0;68.0;71.0;61.0;0.0;68.0;11;5;9;3;2018;2;34.36363636363637
0;0;0;0;0;0;351.0;74.0;0.0;0.0;0.0;0.0;72.0;64.0;74.0;0.0;60.0;12;3;9;4;2018;1;29.66666666666667
0;0;0;0;0;0;352.0;69.0;0.0;0.0;0.0;0.0;76.0;65.0;69.0;0.0;77.0;19;5;9;2;2018;1;26.13333333333333
0;0;0;0;0;0;342.0;71.0;0.0;0.0;0.0;0.0;73.0;66.0;64.0;0.0;67.0;11;5;9;3;2018;1;25.30769230769231
0;0;0;0;0;0;355.0;70.0;0.0;0.0;0.0;0.0;74.0;68.0;75.0;0.0;63.0;8;3;9;3;2018;2;32.84615384615385
0;0;0;0;0;0;349.0;78.0;0.0;0.0;0.0;0.0;69.0;70.0;67.0;0.0;56.0;20;6;9;2;2018;1;7.266666666666667
1;0;0;0;0;0;349.0;71.0;0.0;0.0;0.0;0.0;67.0;68.0;72.0;0.0;73.0;16;2;9;3;2018;1;27.0
0;0;0;0;0;0;359.0;75.0;0.0;0.0;0.0;0.0;69.0;70.0;69.0;0.0;85.0;8;3;9;3;2018;1;29.76923076923077
0;0;0;0;0;0;337.0;72.0;0.0;0.0;0.0;0.0;69.0;76.0;58.0;0.0;52.0;19;5;9;2;2018;1;28.61538461538462
1;0;0;0;0;0;345.0;72.0;0.0;0.0;0.0;0.0;69.0;68.0;70.0;0.0;59.0;18;3;9;3;2018;2;31.26666666666667
0;0;0;0;0;0;344.0;72.0;0.0;0.0;0.0;0.0;70.0;66.0;68.0;0.0;67.0;5;6;9;1;2018;1;10.86666666666667
0;0;0;0;0;0;344.0;76.0;0.0;0.0;0.0;0.0;61.0;65.0;72.0;0.0;72.0;19;5;9;1;2018;2;34.23076923076923
0;0;0;0;0;0;360.0;71.0;0.0;0.0;0.0;0.0;73.0;70.0;76.0;0.0;65.0;8;3;9;2;2018;2;36.09090909090909
0;0;0;0;0;0;362.0;75.0;0.0;0.0;0.0;0.0;59.0;77.0;74.0;0.0;87.0;13;1;9;3;2018;1;17.5
0;0;0;0;0;0;343.0;56.0;0.0;0.0;0.0;0.0;77.0;67.0;71.0;0.0;78.0;12;3;7;3;2018;1;28.36363636363636
1;0;0;0;0;0;356.0;71.0;0.0;0.0;0.0;0.0;72.0;64.0;75.0;0.0;79.0;8;3;9;3;2018;2;36.46666666666667
0;0;0;0;0;0;333.0;75.0;0.0;0.0;0.0;0.0;57.0;71.0;66.0;0.0;60.0;20;6;9;2;2018;2;33.15384615384615
0;0;0;0;0;0;340.0;75.0;0.0;0.0;0.0;0.0;71.0;64.0;61.0;0.0;67.0;7;5;9;2;2018;2;34.46666666666667
1;0;0;0;0;0;341.0;71.0;0.0;0.0;0.0;0.0;64.0;69.0;67.0;0.0;73.0;8;3;9;3;2018;2;37.15384615384615
1;0;0;0;0;0;364.0;77.0;0.0;0.0;0.0;0.0;75.0;76.0;67.0;0.0;62.0;20;6;9;2;2018;2;36.54545454545455
0;0;0;0;0;0;366.0;57.0;0.0;0.0;0.0;0.0;93.0;70.0;76.0;0.0;63.0;15;3;9;3;2018;1;2.6
1;0;0;0;0;0;354.0;70.0;0.0;0.0;0.0;0.0;71.0;74.0;70.0;0.0;66.0;7;5;9;2;2018;2;34.06666666666667
1;0;0;0;0;0;352.0;67.0;0.0;0.0;0.0;0.0;77.0;68.0;68.0;0.0;76.0;10;3;9;3;2018;2;35.875
0;0;0;0;0;0;333.0;74.0;0.0;0.0;0.0;0.0;62.0;64.0;69.0;0.0;58.0;10;3;7;3;2018;2;34.4
0;0;0;0;0;0;345.0;82.0;0.0;0.0;0.0;0.0;62.0;69.0;69.0;0.0;52.0;8;3;9;2;2018;2;34.86666666666667
1;0;0;0;0;0;346.0;71.0;0.0;0.0;0.0;0.0;70.0;68.0;72.0;0.0;57.0;7;5;9;2;2018;2;39.0
1;0;0;0;0;0;342.0;71.0;0.0;0.0;0.0;0.0;65.0;69.0;70.0;0.0;64.0;7;5;9;2;2018;2;37.2
1;0;0;0;0;0;338.0;67.0;0.0;0.0;0.0;0.0;71.0;68.0;67.0;0.0;60.0;19;5;6;1;2018;1;30.0
0;0;0;0;0;0;365.0;78.0;0.0;0.0;0.0;0.0;73.0;72.0;74.0;0.0;59.0;8;3;9;3;2018;1;13.2
0;0;0;0;0;0;346.0;72.0;0.0;0.0;0.0;0.0;65.0;68.0;70.0;0.0;74.0;19;5;9;3;2018;3;40.6
0;0;0;0;0;0;360.0;79.0;0.0;0.0;0.0;0.0;70.0;69.0;70.0;0.0;72.0;20;6;9;3;2018;1;6.076923076923077
0;0;0;0;0;0;371.0;100.0;0.0;0.0;0.0;0.0;57.0;78.0;64.0;0.0;68.0;9;4;9;3;2018;1;29.66666666666667
0;0;0;0;0;0;348.0;74.0;0.0;0.0;0.0;0.0;74.0;74.0;58.0;0.0;64.0;19;5;9;1;2018;1;29.30769230769231
0;0;0;0;0;0;350.0;70.0;0.0;0.0;0.0;0.0;70.0;66.0;73.0;0.0;74.0;7;5;9;2;2018;1;24.85714285714286
0;0;0;0;0;0;347.0;70.0;0.0;0.0;0.0;0.0;69.0;68.0;67.0;0.0;80.0;11;5;9;2;2018;2;31.61538461538462
0;0;0;0;0;0;343.0;72.0;0.0;0.0;0.0;0.0;66.0;72.0;67.0;0.0;60.0;4;4;9;2;2018;1;29.8
0;0;0;0;0;0;348.0;67.0;0.0;0.0;0.0;0.0;75.0;76.0;63.0;0.0;62.0;14;2;9;2;2018;2;30.92307692307692
0;0;0;0;0;0;352.0;81.0;0.0;0.0;0.0;0.0;65.0;66.0;69.0;0.0;73.0;14;2;9;3;2018;2;31.4
0;0;0;0;0;0;346.0;70.0;0.0;0.0;0.0;0.0;68.0;68.0;70.0;0.0;72.0;20;6;9;1;2018;2;34.06666666666667
1;0;0;0;0;0;357.0;80.0;0.0;0.0;0.0;0.0;61.0;73.0;69.0;0.0;80.0;8;3;9;3;2018;2;34.53333333333333
1;0;0;0;0;0;357.0;70.0;0.0;0.0;0.0;0.0;74.0;71.0;73.0;0.0;63.0;10;3;9;3;2018;2;34.66666666666666
0;0;0;0;0;0;339.0;74.0;0.0;0.0;0.0;0.0;59.0;67.0;67.0;0.0;81.0;8;3;9;2;2018;2;30.9
1;0;0;0;0;0;342.0;80.0;0.0;0.0;0.0;0.0;65.0;67.0;60.0;0.0;73.0;4;4;9;2;2018;2;36.83333333333334
0;0;0;0;0;0;353.0;75.0;0.0;0.0;0.0;0.0;73.0;70.0;63.0;0.0;76.0;20;6;9;1;2018;1;27.92307692307692
0;0;0;0;0;0;385.0;78.0;0.0;0.0;0.0;0.0;71.0;83.0;74.0;0.0;82.0;20;6;9;3;2018;1;28.06666666666667
0;0;0;0;0;0;348.0;70.0;0.0;0.0;0.0;0.0;69.0;71.0;67.0;0.0;73.0;20;6;9;3;2018;1;11.13333333333333
1;0;0;0;0;0;342.0;70.0;0.0;0.0;0.0;0.0;69.0;69.0;63.0;0.0;76.0;10;3;9;3;2018;1;9.533333333333333
0;0;0;0;0;0;361.0;75.0;0.0;0.0;0.0;0.0;69.0;71.0;70.0;0.0;83.0;9;4;9;3;2018;2;34.7
0;0;0;0;0;0;347.0;72.0;0.0;0.0;0.0;0.0;74.0;68.0;67.0;0.0;59.0;16;2;9;3;2018;2;30.76923076923077
1;0;0;0;0;0;343.0;69.0;0.0;0.0;0.0;0.0;67.0;70.0;68.0;0.0;70.0;18;3;9;3;2018;2;37.58333333333334
0;0;0;0;0;0;352.0;70.0;0.0;0.0;0.0;0.0;76.0;68.0;69.0;0.0;67.0;20;6;9;3;2018;2;32.75
0;0;0;0;0;0;352.0;74.0;0.0;0.0;0.0;0.0;65.0;67.0;81.0;0.0;55.0;20;6;9;2;2018;2;32.5
1;0;0;0;0;0;325.0;68.0;0.0;0.0;0.0;0.0;59.0;67.0;63.0;0.0;75.0;8;3;5;2;2018;2;34.8
1;0;0;0;0;0;347.0;73.0;0.0;0.0;0.0;0.0;71.0;66.0;71.0;0.0;60.0;7;5;9;2;2018;2;30.66666666666667
0;0;0;0;0;0;374.0;77.0;0.0;0.0;0.0;0.0;71.0;82.0;76.0;0.0;55.0;19;5;9;2;2018;2;38.0
1;0;0;0;0;0;342.0;71.0;0.0;0.0;0.0;0.0;69.0;69.0;62.0;0.0;75.0;8;3;9;3;2018;1;12.8
1;0;0;0;0;0;361.0;72.0;0.0;0.0;0.0;0.0;77.0;74.0;69.0;0.0;63.0;7;5;9;2;2018;2;35.58333333333334
0;0;0;0;0;0;358.0;74.0;0.0;0.0;0.0;0.0;70.0;70.0;67.0;0.0;88.0;11;5;9;3;2018;1;20.0
1;0;0;0;0;0;366.0;74.0;0.0;0.0;0.0;0.0;71.0;74.0;74.0;0.0;72.0;12;3;9;3;2018;2;37.6
0;0;0;0;0;0;340.0;77.0;0.0;0.0;0.0;0.0;58.0;74.0;67.0;0.0;55.0;10;3;9;3;2018;3;44.75
1;0;0;0;0;0;337.0;76.0;0.0;0.0;0.0;0.0;59.0;68.0;65.0;0.0;72.0;7;5;9;2;2018;2;32.91666666666666
0;0;0;0;0;0;341.0;71.0;0.0;0.0;0.0;0.0;67.0;70.0;66.0;0.0;65.0;8;3;9;2;2018;2;30.4
1;0;0;0;0;0;293.0;58.0;0.0;0.0;0.0;0.0;61.0;62.0;55.0;0.0;54.0;4;4;7;2;2018;2;35.5
0;0;0;0;0;0;349.0;75.0;0.0;0.0;0.0;0.0;69.0;65.0;68.0;0.0;76.0;12;3;9;3;2018;2;31.66666666666667
0;0;0;0;0;0;352.0;67.0;0.0;0.0;0.0;0.0;72.0;71.0;70.0;0.0;76.0;20;6;9;2;2018;2;31.91666666666667
1;0;0;0;0;0;350.0;79.0;0.0;0.0;0.0;0.0;71.0;66.0;66.0;0.0;64.0;8;3;9;2;2018;1;11.2
1;0;0;0;0;0;374.0;82.0;0.0;0.0;0.0;0.0;77.0;71.0;67.0;0.0;81.0;9;4;9;4;2018;1;17.0
1;0;0;0;0;0;341.0;76.0;0.0;0.0;0.0;0.0;63.0;63.0;70.0;0.0;71.0;11;5;9;2;2018;2;37.25
1;0;0;0;0;0;349.0;78.0;0.0;0.0;0.0;0.0;67.0;68.0;69.0;0.0;62.0;7;5;9;2;2018;1;1.4
1;0;0;0;0;0;345.0;67.0;0.0;0.0;0.0;0.0;67.0;71.0;70.0;0.0;71.0;11;5;9;2;2018;2;33.33333333333334
0;0;0;0;0;0;337.0;68.0;0.0;0.0;0.0;0.0;62.0;74.0;66.0;0.0;67.0;11;5;9;2;2018;1;27.58333333333333
1;0;0;0;0;0;362.0;72.0;0.0;0.0;0.0;0.0;72.0;75.0;71.0;0.0;72.0;8;3;9;3;2018;2;37.7
1;0;0;0;0;0;325.0;65.0;0.0;0.0;0.0;0.0;66.0;66.0;64.0;0.0;61.0;20;6;4;1;2018;2;31.90909090909091
0;0;0;0;0;0;360.0;75.0;0.0;0.0;0.0;0.0;73.0;72.0;66.0;0.0;77.0;11;5;9;4;2018;1;8.266666666666667
0;0;0;0;0;0;359.0;74.0;0.0;0.0;0.0;0.0;65.0;65.0;84.0;0.0;70.0;8;3;9;4;2018;1;22.0
