NOTA_FOTO;NOTA_POO;NOTA_L_DOS;NOTA_FOTOD;NOTA_AVAM;NOTA_AVAP;NOTA_EI_CUATRO;NOTA_L_TRES;NOTA_EI_UNO;NOTA_ECONOMET;NOTA_FGEP;NOTA_ECUA;NOTA_GEOGEO;NOTA_EI_TRES;NCC_OCHO;VECES_FGEP;NAC_OCHO;VECES_FOTOD;NAA_OCHO;CAR_CINCO;CAR_OCHO;VECES_EI_CUATRO;VECES_L_TRES;NCP_OCHO;NCA_OCHO;EPA_OCHO;VECES_AVAM;VECES_EI_TRES;NAP_OCHO;CREDITOS_L_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_OCHO;CREDITOS_FOTOD;CREDITOS_FGEP;CREDITOS_EI_CUATRO;CREDITOS_AVAM;CREDITOS_EI_TRES;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
30;35;30;35;36;41;37;34;50;39;41;39;37;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.77777777777778;35.53333333333333;40.3125;37.357142857142854;2;2;3;2;3;2.0;39.375
37;44;0;0;47;30;0;0;36;35;34;33;30;0;4.0;2;2;0;2;3;1;0;0;0.0;4.0;2;1;0;0;2;33.611111111111114;33.625;33.81818181818182;40.5;2;2;3;2;3;0.0;0.0
36;33;31;0;0;38;0;35;40;0;19;34;39;0;4.0;1;2;0;1;0;0;0;1;2.0;2.0;1;0;0;1;2;35.6875;34.0;33.22222222222222;27.0;2;2;3;2;3;2.0;36.0
0;35;0;0;0;0;0;0;0;0;0;35;30;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;17.555555555555557;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
38;44;32;39;40;32;40;39;42;35;32;30;36;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.666666666666664;38.666666666666664;41.0625;37.92857142857143;2;2;3;2;3;3.0;41.46153846153846
38;50;41;38;37;38;39;37;45;35;34;40;38;37;14.0;1;6;2;6;3;1;1;1;0.0;14.0;2;1;1;0;2;33.27777777777778;37.13333333333333;38.8125;37.142857142857146;2;2;3;2;3;2.0;38.1
33;45;45;35;37;37;41;43;46;38;47;30;40;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;42.22222222222222;42.666666666666664;40.4375;40.714285714285715;2;2;3;2;3;3.0;41.3
38;32;43;30;38;37;30;34;33;30;41;31;38;30;14.0;1;6;1;6;1;1;1;1;0.0;14.0;2;1;2;0;2;36.05555555555556;36.86666666666667;36.25;33.285714285714285;2;2;3;2;3;3.0;42.8
32;30;41;30;33;32;35;39;34;31;38;35;36;36;14.0;1;6;1;6;2;1;2;1;0.0;14.0;2;1;1;0;2;35.77777777777778;39.2;37.8125;35.214285714285715;2;2;3;2;3;3.0;41.15384615384615
33;40;38;30;39;38;36;45;41;35;37;32;36;32;14.0;1;6;1;6;4;0;1;1;0.0;14.0;2;1;1;0;2;32.833333333333336;33.666666666666664;36.6875;36.142857142857146;2;2;3;2;3;2.0;37.5
38;50;39;42;40;39;39;43;41;40;41;43;40;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.77777777777778;40.13333333333333;42.625;38.5;2;2;3;2;3;3.0;40.7
30;38;39;31;40;41;37;33;46;39;36;38;34;30;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;37.5;37.666666666666664;38.9375;34.357142857142854;2;2;3;2;3;2.0;38.84615384615385
33;36;38;33;36;46;41;40;46;38;33;31;30;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.77777777777778;36.733333333333334;39.25;37.642857142857146;2;2;3;2;3;2.0;39.0
43;32;43;37;40;39;39;41;42;39;39;30;30;34;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;33.611111111111114;37.46666666666667;40.125;38.07142857142857;2;2;3;2;3;3.0;43.6
36;41;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;30.0;36.0;0.0;0.0;2;2;3;2;3;0.0;0.0
41;41;44;40;40;38;39;38;46;44;47;34;36;35;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.55555555555556;40.666666666666664;43.125;39.42857142857143;2;2;3;2;3;3.0;40.38461538461539
35;37;41;43;36;34;38;36;38;42;50;43;33;46;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.0;37.8;37.4375;41.57142857142857;2;2;3;2;3;3.0;41.4
42;47;37;39;45;45;38;40;46;45;46;38;40;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.166666666666664;40.86666666666667;43.625;40.142857142857146;2;2;3;2;3;3.0;43.0
34;41;41;40;34;41;42;42;48;39;45;34;41;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.05555555555556;39.266666666666666;43.4375;39.714285714285715;2;2;3;2;3;3.0;43.0
36;50;43;41;37;42;34;48;37;41;38;35;39;35;14.0;1;6;1;6;2;1;1;1;0.0;14.0;2;1;2;0;2;39.27777777777778;37.2;40.75;38.214285714285715;2;2;3;2;3;2.0;37.0
46;44;39;43;45;45;46;40;38;43;46;45;42;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.0;42.4;43.5625;44.357142857142854;2;2;3;2;3;3.0;41.2
36;45;38;42;39;32;36;48;46;39;41;34;35;32;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.666666666666664;38.8;39.0;38.857142857142854;2;2;3;2;3;3.0;44.6
32;33;39;36;38;35;39;43;40;41;42;37;37;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.05555555555556;38.6;42.3125;39.214285714285715;2;2;3;2;3;2.0;39.38461538461539
37;37;41;41;41;35;40;41;42;41;44;35;37;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.388888888888886;39.53333333333333;41.8125;40.57142857142857;2;2;3;2;3;3.0;42.0
36;47;44;38;44;43;38;41;47;39;41;38;39;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.833333333333336;41.86666666666667;43.6875;42.07142857142857;2;2;3;2;3;3.0;42.1
32;50;47;37;38;32;33;39;32;42;30;39;40;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.5;40.0;38.5625;36.642857142857146;2;2;3;2;3;2.0;39.76923076923077
34;41;37;31;38;31;38;30;45;36;36;30;42;32;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;31.77777777777778;33.46666666666667;37.6875;34.285714285714285;2;2;3;2;3;2.0;34.5
36;37;33;32;31;31;30;42;46;37;33;30;38;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.22222222222222;35.8;37.625;32.57142857142857;2;2;3;2;3;2.0;36.07692307692308
37;0;26;0;0;0;0;0;0;0;0;34;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;26.0;0.0;0.0;2;2;3;2;3;0.0;0.0
36;40;41;42;37;35;44;43;42;42;40;37;39;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.833333333333336;37.13333333333333;41.4375;40.714285714285715;2;2;3;2;3;3.0;42.4
32;37;39;35;37;38;37;33;45;36;32;34;36;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.05555555555556;40.86666666666667;37.0625;35.857142857142854;2;2;3;2;3;3.0;40.25
37;43;45;38;44;43;37;42;47;36;36;41;41;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;42.166666666666664;42.93333333333333;42.875;41.285714285714285;2;2;3;2;3;3.0;41.9
35;31;34;37;34;32;46;32;42;30;39;30;34;7;14.0;1;6;4;5;2;2;2;1;3.0;11.0;2;1;1;1;2;32.05555555555556;34.53333333333333;34.5;31.642857142857142;2;2;3;2;3;2.0;37.23076923076923
33;37;41;38;48;39;44;42;46;43;44;33;39;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.0;37.733333333333334;37.8125;42.142857142857146;2;2;3;2;3;2.0;38.4
30;41;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;27.2;13.0;0.0;0.0;2;2;3;2;3;0.0;0.0
30;33;40;34;41;35;34;32;47;40;38;34;33;30;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;32.833333333333336;35.2;39.9375;34.42857142857143;2;2;3;2;3;2.0;35.1
33;42;42;35;37;31;30;45;36;30;41;37;31;39;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;32.55555555555556;37.93333333333333;37.0625;37.357142857142854;2;2;3;2;3;2.0;39.15384615384615
42;50;45;50;39;38;39;44;44;44;44;43;40;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.77777777777778;43.8;42.5625;43.92857142857143;2;2;3;2;3;4.0;45.7
38;35;37;40;38;36;37;39;45;37;36;33;33;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.888888888888886;39.2;39.375;37.714285714285715;2;2;3;2;3;2.0;38.84615384615385
38;43;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;41.0;0.0;0.0;2;2;3;2;3;0.0;0.0
30;34;30;36;38;34;30;30;39;31;33;45;36;41;14.0;1;6;2;6;0;1;1;1;0.0;14.0;2;1;1;0;2;34.44444444444444;36.0;36.25;34.785714285714285;2;2;3;2;3;2.0;33.81818181818182
37;33;41;34;46;38;39;37;36;39;34;36;33;31;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;36.111111111111114;37.0;39.8125;36.57142857142857;2;2;3;2;3;2.0;37.07692307692308
40;42;37;31;35;38;37;30;7;38;33;36;41;31;14.0;1;6;1;6;1;1;1;2;0.0;14.0;2;1;1;0;2;32.166666666666664;34.0;35.25;33.0;2;2;3;2;3;2.0;37.23076923076923
39;37;36;44;37;34;31;44;46;34;38;37;34;44;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;38.5;36.4;37.8125;39.357142857142854;2;2;3;2;3;3.0;41.0
30;47;44;31;40;35;37;42;38;37;46;30;40;32;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.27777777777778;39.733333333333334;42.125;37.5;2;2;3;2;3;3.0;42.46153846153846
30;50;47;36;37;38;37;44;45;33;39;30;33;38;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.0;38.93333333333333;37.4375;38.357142857142854;2;2;3;2;3;3.0;41.5
43;44;37;37;39;33;35;42;42;34;41;31;36;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.388888888888886;38.8;36.375;38.142857142857146;2;2;3;2;3;3.0;40.9
46;50;43;35;36;45;46;41;38;42;40;41;33;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.77777777777778;40.666666666666664;41.25;38.0;2;2;3;2;3;4.0;46.5
35;39;39;40;35;36;36;0;42;45;42;32;32;36;12.0;1;5;1;5;4;1;1;0;0.0;12.0;2;2;1;0;2;34.888888888888886;35.733333333333334;37.1875;37.5;2;2;3;2;3;2.0;34.75
46;50;46;40;39;38;41;46;44;44;48;30;41;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.166666666666664;39.733333333333334;40.8125;42.714285714285715;2;2;3;2;3;2.0;39.7
31;32;31;30;39;32;34;41;39;35;39;31;31;35;14.0;1;6;1;6;4;0;1;1;0.0;14.0;2;1;1;0;2;34.666666666666664;32.86666666666667;38.9375;36.07142857142857;2;2;3;2;3;2.0;36.38461538461539
39;0;0;0;0;0;0;0;0;0;0;24;38;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
30;44;39;35;39;38;42;39;39;42;35;41;36;31;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.833333333333336;37.333333333333336;41.0;36.785714285714285;2;2;3;2;3;3.0;40.76923076923077
26;0;36;0;0;0;0;0;0;0;0;36;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;36.5;0.0;0.0;2;2;3;2;3;0.0;0.0
31;32;37;33;40;41;32;34;41;32;30;30;36;34;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;33.05555555555556;34.06666666666667;34.75;33.714285714285715;2;2;3;2;3;2.0;38.5
30;43;39;31;35;35;39;0;48;34;32;31;31;41;12.0;1;5;1;5;1;0;1;0;0.0;12.0;2;1;1;0;2;34.333333333333336;38.4;38.375;36.333333333333336;2;2;3;2;3;2.0;39.5
37;42;41;35;43;43;36;39;39;43;37;31;32;36;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;34.111111111111114;37.4;39.875;37.42857142857143;2;2;3;2;3;3.0;42.1
42;40;45;41;36;40;39;42;45;31;42;38;41;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.05555555555556;40.4;42.4375;40.142857142857146;2;2;3;2;3;3.0;44.3
30;38;40;39;42;41;39;37;36;30;33;30;32;32;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;33.666666666666664;37.0;34.0;36.785714285714285;2;2;3;2;3;2.0;38.54545454545455
44;34;49;38;33;33;35;41;37;36;33;39;31;38;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;33.611111111111114;35.46666666666667;35.25;36.357142857142854;2;2;3;2;3;2.0;38.25
39;43;33;31;41;33;33;46;44;31;39;40;37;31;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.833333333333336;38.4;38.375;36.142857142857146;2;2;3;2;3;2.0;39.76923076923077
36;34;31;40;40;31;38;41;30;30;36;31;39;31;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;37.611111111111114;33.13333333333333;37.375;37.214285714285715;2;2;3;2;3;3.0;41.4
34;46;46;47;43;38;40;43;40;46;50;30;30;46;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.611111111111114;40.46666666666667;41.75;44.57142857142857;2;2;3;2;3;3.0;44.7
40;45;50;40;38;36;36;44;44;38;41;32;33;42;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.611111111111114;37.4;39.6875;40.0;2;2;3;2;3;2.0;38.84615384615385
32;33;0;0;0;0;0;0;47;0;0;30;34;0;0.0;0;0;0;0;2;0;0;0;0.0;0.0;1;0;0;0;2;33.611111111111114;33.0;33.8;0.0;2;2;3;2;3;0.0;0.0
41;40;32;0;0;0;0;31;0;0;0;32;30;0;2.0;0;1;0;1;4;1;0;2;0.0;2.0;2;0;0;0;2;30.27777777777778;30.4;19.285714285714285;31.0;2;2;3;2;3;0.0;0.0
42;45;37;36;31;41;37;37;30;42;32;33;32;41;14.0;1;6;2;6;2;2;1;2;0.0;14.0;2;1;1;0;2;39.55555555555556;35.46666666666667;38.125;36.142857142857146;2;2;3;2;3;2.0;37.375
43;50;40;34;40;39;30;39;33;41;36;34;35;34;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;38.77777777777778;37.06666666666667;37.625;35.0;2;2;3;2;3;2.0;39.46153846153846
39;40;37;41;41;46;37;39;39;39;36;38;30;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.666666666666664;41.13333333333333;42.9375;39.357142857142854;2;2;3;2;3;2.0;39.46153846153846
44;45;36;30;41;40;36;39;37;37;37;37;40;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;41.166666666666664;38.266666666666666;39.0625;36.42857142857143;2;2;3;2;3;3.0;40.69230769230769
40;50;47;36;35;33;36;33;44;35;40;32;30;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;36.333333333333336;36.6875;35.357142857142854;2;2;3;2;3;3.0;42.4
37;40;44;45;41;40;40;34;44;34;34;30;30;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;40.0;38.46666666666667;38.0625;38.5;2;2;3;2;3;3.0;43.3
43;50;41;45;37;34;38;42;40;38;33;32;36;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.166666666666664;38.8;39.3125;39.785714285714285;2;2;3;2;3;3.0;42.1
33;39;43;36;39;39;37;47;43;31;34;31;33;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.5;38.333333333333336;37.625;38.357142857142854;2;2;3;2;3;3.0;41.7
41;43;48;40;36;38;41;49;43;45;39;42;40;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.5;43.06666666666667;43.125;40.785714285714285;2;2;3;2;3;3.0;40.92307692307692
40;43;39;36;33;34;33;37;41;31;36;33;32;38;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.94444444444444;37.06666666666667;36.5;35.5;2;2;3;2;3;2.0;38.875
37;40;46;41;42;40;34;43;44;39;36;30;33;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.611111111111114;38.46666666666667;41.25;39.642857142857146;2;2;3;2;3;3.0;43.0
42;40;40;42;41;40;40;37;40;38;47;39;40;36;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;36.833333333333336;38.93333333333333;42.5;40.142857142857146;2;2;3;2;3;3.0;41.3
35;42;48;41;40;33;41;43;41;35;36;37;35;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.27777777777778;44.6;40.5;40.0;2;2;3;2;3;3.0;44.9
41;38;37;43;35;32;42;30;42;36;40;33;36;30;14.0;1;6;1;6;1;1;1;1;0.0;14.0;2;2;1;0;2;35.22222222222222;33.8;38.0625;36.57142857142857;2;2;3;2;3;2.0;39.81818181818182
42;43;39;38;48;31;32;40;44;38;36;34;33;42;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.166666666666664;39.0;39.4375;39.0;2;2;3;2;3;3.0;41.76923076923077
38;41;39;38;42;32;35;38;47;37;42;33;31;31;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.388888888888886;37.53333333333333;39.1875;37.0;2;2;3;2;3;3.0;40.53846153846154
43;39;37;33;38;36;39;40;46;36;43;30;40;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.388888888888886;36.333333333333336;40.875;38.285714285714285;2;2;3;2;3;3.0;41.7
34;42;43;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;32.0;40.8;0.0;0.0;2;2;3;2;3;0.0;0.0
44;41;40;37;42;33;43;41;48;40;38;42;42;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.94444444444444;39.53333333333333;39.8125;38.857142857142854;2;2;3;2;3;2.0;37.2
44;42;33;40;34;40;39;35;30;38;33;30;37;37;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;36.86666666666667;36.25;36.57142857142857;2;2;3;2;3;2.0;38.3
41;40;41;34;41;41;41;37;40;37;34;33;40;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.55555555555556;37.266666666666666;40.5;37.57142857142857;2;2;3;2;3;2.0;39.90909090909091
35;31;42;30;37;35;38;42;44;32;39;31;35;30;14.0;2;6;1;6;1;1;1;1;0.0;14.0;2;1;1;0;2;35.72222222222222;35.8;35.8125;35.714285714285715;2;2;3;2;3;2.0;38.2
41;43;40;36;41;39;37;41;40;42;39;35;36;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.05555555555556;35.266666666666666;38.5625;36.785714285714285;2;2;3;2;3;3.0;44.3
39;45;41;32;41;33;37;41;34;30;30;32;31;30;14.0;1;6;2;6;0;1;1;1;0.0;14.0;2;1;1;0;2;34.44444444444444;34.46666666666667;36.9375;34.92857142857143;2;2;3;2;3;2.0;40.0
46;38;43;37;41;36;43;42;40;45;40;40;44;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.05555555555556;38.333333333333336;41.1875;41.285714285714285;2;2;3;2;3;4.0;45.1
35;37;34;34;41;32;36;43;35;38;36;38;35;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.44444444444444;35.666666666666664;39.25;37.857142857142854;2;2;3;2;3;3.0;42.3
33;34;36;32;38;37;32;35;31;36;45;30;37;40;14.0;1;6;1;6;2;1;1;2;0.0;14.0;2;1;1;0;2;38.388888888888886;35.666666666666664;36.625;36.857142857142854;2;2;3;2;3;3.0;40.23076923076923
42;46;45;38;36;40;36;31;41;32;45;33;36;32;14.0;2;6;1;6;1;1;1;1;0.0;14.0;2;1;1;0;2;36.5;39.2;39.875;36.0;2;2;3;2;3;3.0;40.23076923076923
38;41;44;32;40;40;38;36;41;37;36;36;30;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.666666666666664;36.13333333333333;40.4375;35.142857142857146;2;2;3;2;3;2.0;38.84615384615385
43;40;40;36;39;37;40;39;40;44;40;30;43;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.72222222222222;37.46666666666667;41.375;38.285714285714285;2;2;3;2;3;3.0;43.4
42;45;31;30;34;30;25;35;39;34;33;32;30;31;14.0;2;6;1;5;2;1;1;1;3.0;11.0;2;1;1;1;2;34.55555555555556;35.93333333333333;35.8125;30.857142857142858;2;2;3;2;3;2.0;37.0
36;37;37;0;0;0;0;38;0;0;0;0;0;0;2.0;0;1;0;1;2;0;0;1;0.0;2.0;2;0;0;0;2;32.45454545454545;36.8;0.0;38.0;2;2;3;2;3;0.0;0.0
38;45;0;0;0;0;0;0;0;0;0;30;23;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;22.0;48.0;0.0;0.0;2;2;3;2;3;0.0;0.0
36;40;32;30;31;34;30;43;42;38;40;31;32;39;14.0;1;6;1;6;2;1;2;1;0.0;14.0;2;1;1;0;2;35.05555555555556;32.53333333333333;37.875;35.357142857142854;2;2;3;2;3;2.0;40.0
36;42;30;34;44;37;32;30;33;33;41;30;35;30;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;35.333333333333336;35.93333333333333;34.3125;34.57142857142857;2;2;3;2;3;2.0;34.0
32;43;39;32;34;30;35;30;42;39;38;35;33;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.0;36.46666666666667;36.0625;33.07142857142857;2;2;3;2;3;2.0;35.6
33;30;40;35;33;35;41;40;34;39;44;30;36;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.72222222222222;36.666666666666664;36.9375;38.42857142857143;2;2;3;2;3;3.0;42.6
37;45;47;34;42;30;32;40;42;42;41;30;38;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.55555555555556;39.333333333333336;40.875;37.642857142857146;2;2;3;2;3;2.0;40.0
32;44;34;30;35;35;39;42;33;33;34;36;32;33;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;34.77777777777778;34.2;34.6875;35.57142857142857;2;2;3;2;3;3.0;40.375
39;33;42;35;40;31;31;40;39;42;40;31;40;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.111111111111114;37.13333333333333;40.375;38.0;2;2;3;2;3;3.0;40.15384615384615
30;42;31;33;36;39;33;35;37;30;32;33;30;37;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;37.611111111111114;35.333333333333336;40.0625;34.42857142857143;2;2;3;2;3;3.0;43.0
32;35;37;30;33;40;32;43;42;38;39;30;37;42;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;33.388888888888886;34.0;38.9375;36.57142857142857;2;2;3;2;3;2.0;38.3
36;32;35;34;35;32;32;37;42;34;35;40;34;38;14.0;1;6;1;6;4;0;1;1;0.0;14.0;2;1;1;0;2;34.5;32.46666666666667;37.3125;35.142857142857146;2;2;3;2;3;2.0;38.1
45;47;44;45;48;39;41;44;45;40;38;39;38;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.166666666666664;39.333333333333336;44.0625;42.785714285714285;2;2;3;2;3;3.0;44.61538461538461
30;50;36;40;42;38;35;40;35;36;41;40;32;32;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;33.77777777777778;35.53333333333333;36.25;37.642857142857146;2;2;3;2;3;3.0;42.3
38;41;46;35;40;37;36;40;45;35;36;35;44;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.44444444444444;41.266666666666666;42.8125;38.5;2;2;3;2;3;3.0;40.8
39;30;46;40;41;39;37;39;44;45;45;37;41;46;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;43.0;43.333333333333336;44.375;41.357142857142854;2;2;3;2;3;3.0;44.2
30;34;40;42;37;37;37;37;40;30;38;33;34;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.666666666666664;37.4;37.25;37.642857142857146;2;2;3;2;3;2.0;39.8
39;37;45;39;36;37;33;47;40;40;43;37;42;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.94444444444444;43.733333333333334;41.4375;38.57142857142857;2;2;3;2;3;3.0;42.0
42;31;32;36;36;35;36;41;35;34;38;30;31;34;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.0;36.13333333333333;38.0;36.57142857142857;2;2;3;2;3;2.0;39.23076923076923
40;45;42;41;39;41;37;32;35;36;36;37;40;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.0;35.666666666666664;39.75;36.142857142857146;2;2;3;2;3;4.0;46.3
30;47;42;0;0;0;0;0;0;0;0;31;35;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;35.69230769230769;35.857142857142854;0.0;0.0;2;2;3;2;3;0.0;0.0
45;39;39;0;0;34;0;0;39;14;32;32;33;31;5.0;2;2;0;2;5;1;0;0;0.0;5.0;2;0;1;0;2;37.05555555555556;33.46666666666667;28.76923076923077;31.4;2;2;3;2;3;0.0;0.0
37;49;41;39;42;43;43;48;42;34;48;37;36;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.22222222222222;40.8;41.75;43.285714285714285;2;2;3;2;3;4.0;46.4
38;31;40;35;30;38;47;34;30;35;34;30;34;32;14.0;1;6;1;6;2;1;2;1;0.0;14.0;2;1;1;0;2;34.611111111111114;34.6;34.9375;35.92857142857143;2;2;3;2;3;2.0;35.0
41;45;38;31;45;40;37;41;36;30;40;36;42;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.77777777777778;36.266666666666666;38.75;39.357142857142854;2;2;3;2;3;2.0;39.7
