NOTA_ECUA;NOTA_TERMO;NOTA_CIR_DOS;NOTA_FIS_DOS;NOTA_EL_UNO;VECES_ECUA;NOTA_FIS_TRES;NOTA_MULTI;NCP_DOS;PROMEDIO_DOS;NCA_DOS;VECES_TERMO;VECES_EL_UNO;VECES_MULTI;VECES_CIR_DOS;NAA_DOS;NAP_DOS;EPA_DOS;VECES_CIR_UNO;VECES_FIS_TRES;NOTA_INT;NOTA_POO;NOTA_EYB;NOTA_HCI;NOTA_CIR_UNO;NCC_DOS;NAC_DOS;NOTA_DEM;VECES_FIS_DOS;VECES_INT;VECES_POO;CAR_DOS;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_CIR_DOS;CREDITOS_TERMO;CREDITOS_EL_UNO;CREDITOS_ECUA;RENDIMIENTO_TRES;PROMEDIO_TRES
0;0;0;0;0;0;0;0;0.0;39.285714285714285;7.0;0;0;0;0;4;0;2;0;0;0;40;35;44;0;7.0;4;41;0;0;2;3;3;3;3;3;3;3;0.0;0.0
34;37;36;45;37;1;45;31;0.0;39.625;16.0;1;1;1;1;7;0;2;1;1;32;49;40;33;34;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;36.666666666666664
38;41;30;30;33;2;30;40;0.0;35.6875;16.0;1;1;2;2;7;0;2;2;1;38;40;35;38;35;16.0;7;34;1;2;2;3;3;3;3;3;3;3;2.0;35.333333333333336
35;36;30;35;47;1;35;30;0.0;37.375;16.0;1;1;1;1;7;0;2;2;1;34;44;45;38;30;16.0;7;41;1;1;2;2;3;3;3;3;3;3;2.0;35.5
36;35;35;31;36;2;31;42;0.0;35.5;16.0;1;3;2;2;7;0;2;1;1;32;42;39;47;30;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;35.833333333333336
25;30;1;33;18;2;33;27;0.0;33.875;16.0;1;1;2;1;7;0;2;2;2;31;34;33;41;35;16.0;7;36;2;1;1;2;3;3;3;3;3;3;1.0;22.333333333333332
30;45;35;30;35;1;30;34;0.0;34.6875;16.0;1;1;1;1;7;0;2;2;2;31;38;40;39;33;16.0;7;40;2;1;1;2;3;3;3;3;3;3;2.0;34.833333333333336
29;33;20;37;44;3;37;22;0.0;34.25;16.0;1;1;3;3;7;0;2;3;1;30;30;38;45;31;16.0;7;43;1;3;1;2;3;3;3;3;3;3;2.0;30.833333333333332
0;0;0;34;0;0;34;0;0.0;37.6;10.0;0;0;0;0;5;0;2;0;1;0;38;37;47;0;10.0;5;39;1;0;2;1;3;3;3;3;3;3;2.0;34.0
40;30;0;35;0;1;35;33;3.0;34.8125;13.0;1;0;2;0;6;1;2;3;1;40;30;43;45;24;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;34.5
30;32;32;30;33;1;30;30;0.0;34.3125;16.0;1;1;1;3;7;0;2;2;1;31;38;35;48;31;16.0;7;41;1;2;1;2;3;3;3;3;3;3;2.0;31.166666666666668
30;2;3;30;9;1;30;30;0.0;34.1875;16.0;1;1;2;1;7;0;2;2;3;32;43;30;38;31;16.0;7;41;3;1;1;2;3;3;3;3;3;3;1.0;17.333333333333332
0;34;0;35;0;0;35;0;6.0;30.8125;10.0;1;0;0;0;5;2;2;2;2;13;43;30;33;29;16.0;7;40;2;2;1;3;3;3;3;3;3;3;2.0;34.5
0;0;0;19;0;0;19;0;3.0;33.2;7.0;0;0;0;0;4;1;2;0;2;0;42;31;47;0;10.0;5;40;2;0;2;3;3;3;3;3;3;3;1.0;19.0
30;37;32;30;47;1;30;30;0.0;36.75;16.0;1;1;1;1;7;0;2;3;2;37;36;40;50;35;16.0;7;44;2;1;1;2;3;3;3;3;3;3;2.0;34.333333333333336
30;30;31;34;32;1;34;30;0.0;34.0;16.0;1;1;1;1;7;0;2;2;2;30;41;35;37;30;16.0;7;32;2;1;2;3;3;3;3;3;3;3;2.0;31.166666666666668
32;43;30;36;32;1;36;30;0.0;35.9375;16.0;1;1;1;2;7;0;2;1;2;33;35;38;46;33;16.0;7;42;2;2;1;2;3;3;3;3;3;3;2.0;33.833333333333336
0;0;0;19;0;0;19;0;4.0;26.666666666666668;2.0;0;0;0;0;1;2;1;0;1;0;0;41;0;0;6.0;3;21;1;0;0;0;3;3;3;3;3;3;1.0;19.0
33;46;30;38;40;2;38;32;0.0;38.4375;16.0;1;1;1;1;7;0;2;1;1;32;43;46;44;32;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;36.5
37;43;30;31;30;3;31;30;0.0;36.6875;16.0;1;1;2;2;7;0;2;1;3;33;42;43;40;33;16.0;7;44;3;3;2;3;3;3;3;3;3;3;2.0;33.5
35;34;38;41;37;1;41;32;0.0;36.3125;16.0;1;2;1;3;7;0;2;1;1;36;38;37;33;30;16.0;7;39;1;2;1;1;3;3;3;3;3;3;2.0;36.166666666666664
36;44;36;45;44;1;45;30;0.0;39.6875;16.0;1;1;1;1;7;0;2;2;1;32;34;41;48;42;16.0;7;46;1;1;1;1;3;3;3;3;3;3;2.0;39.166666666666664
33;39;31;35;46;2;35;30;0.0;35.125;16.0;1;1;2;3;7;0;2;2;1;31;41;30;37;35;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;35.666666666666664
0;0;0;0;0;0;0;0;3.0;37.07692307692308;10.0;0;0;0;0;5;1;2;1;0;30;49;42;45;24;13.0;6;44;0;1;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;3.0;29.714285714285715;4.0;0;0;0;0;3;1;1;0;0;0;26;34;30;0;7.0;4;32;0;0;1;0;3;3;3;3;3;3;0.0;0.0
30;32;30;30;32;1;30;33;0.0;37.5;16.0;1;1;2;2;7;0;2;3;2;34;46;41;50;31;16.0;7;45;2;1;1;2;3;3;3;3;3;3;2.0;31.166666666666668
36;44;30;33;34;1;33;36;0.0;35.0;16.0;1;1;2;1;7;0;2;2;2;33;35;43;42;30;16.0;7;39;2;2;1;3;3;3;3;3;3;3;2.0;35.5
30;33;34;30;48;1;30;31;0.0;35.5;16.0;1;2;1;2;7;0;2;2;2;30;42;41;40;32;16.0;7;44;2;1;1;2;3;3;3;3;3;3;2.0;34.333333333333336
30;35;34;39;34;1;39;31;0.0;37.5;16.0;1;1;2;2;7;0;2;2;1;37;43;35;48;30;16.0;7;35;1;1;2;3;3;3;3;3;3;3;2.0;33.833333333333336
30;35;0;43;33;2;43;34;0.0;36.5625;16.0;2;1;2;0;7;0;2;2;1;32;33;44;38;31;16.0;7;42;1;2;1;2;3;3;3;3;3;3;2.0;35.0
0;0;0;31;0;0;31;0;10.0;20.8125;6.0;0;0;0;0;2;5;1;1;1;9;32;20;23;14;16.0;7;12;1;1;1;0;3;3;3;3;3;3;2.0;31.0
0;0;0;22;0;0;22;0;9.0;27.23076923076923;4.0;0;0;0;0;3;3;1;0;2;29;18;41;30;0;13.0;6;35;2;2;2;3;3;3;3;3;3;3;1.0;22.0
30;35;32;37;35;1;37;31;0.0;36.8125;16.0;1;1;1;2;7;0;2;2;2;41;33;36;44;33;16.0;7;41;2;2;1;3;3;3;3;3;3;3;2.0;33.333333333333336
0;0;0;13;0;0;13;0;4.0;24.5;2.0;0;0;0;0;1;2;1;0;1;0;0;43;22;0;6.0;3;0;1;0;0;0;3;3;3;3;3;3;1.0;13.0
0;0;0;32;0;0;32;0;0.0;31.5;8.0;0;0;0;0;3;0;2;0;1;0;30;33;0;0;8.0;3;0;1;0;1;0;3;3;3;3;3;3;2.0;32.0
38;33;30;38;33;1;38;36;0.0;34.5625;16.0;1;1;1;2;7;0;2;2;2;32;30;33;38;37;16.0;7;38;2;1;2;3;3;3;3;3;3;3;2.0;34.666666666666664
0;0;0;37;0;0;37;0;8.0;20.615384615384617;5.0;0;0;0;0;2;4;1;0;1;6;1;41;26;0;13.0;6;28;1;2;2;3;3;3;3;3;3;3;2.0;37.0
0;3;0;33;0;0;33;0;3.0;26.923076923076923;10.0;1;0;0;0;5;1;1;0;1;4;30;39;36;0;13.0;6;35;1;2;1;1;3;3;3;3;3;3;1.0;18.0
0;0;0;41;0;0;41;0;0.0;38.57142857142857;7.0;0;0;0;0;4;0;2;0;1;0;0;33;41;0;7.0;4;40;1;0;0;0;3;3;3;3;3;3;3.0;41.0
0;0;0;21;0;0;21;0;3.0;34.333333333333336;3.0;0;0;0;0;2;1;2;0;1;0;0;50;43;0;6.0;3;0;1;0;0;0;3;3;3;3;3;3;1.0;21.0
35;35;36;36;31;2;36;43;0.0;34.875;16.0;2;1;2;3;7;0;2;1;1;33;35;39;37;30;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;36.0
0;0;0;32;0;0;32;0;0.0;31.333333333333332;9.0;0;0;0;0;4;0;2;0;1;0;30;30;36;0;9.0;4;0;1;0;1;0;3;3;3;3;3;3;2.0;32.0
0;0;0;0;0;0;0;0;1.0;35.142857142857146;6.0;0;0;0;0;3;1;2;0;0;0;34;41;34;0;7.0;4;28;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;28;0;0;28;0;6.0;32.3125;10.0;0;0;0;0;5;2;2;1;1;31;43;36;35;21;16.0;7;41;1;2;1;1;3;3;3;3;3;3;1.0;28.0
37;43;44;39;43;1;39;41;0.0;37.5;16.0;1;1;1;2;7;0;2;1;1;32;45;40;36;31;16.0;7;43;1;1;1;0;3;3;3;3;3;3;3.0;41.166666666666664
34;30;37;40;35;1;40;34;0.0;39.4375;16.0;1;1;1;3;7;0;2;1;1;33;43;43;42;38;16.0;7;41;1;2;1;1;3;3;3;3;3;3;2.0;35.0
0;0;0;31;0;0;31;0;3.0;37.30769230769231;10.0;0;0;0;0;5;1;2;0;1;25;45;50;42;0;13.0;6;40;1;1;2;1;3;3;3;3;3;3;2.0;31.0
0;0;0;0;0;0;0;0;6.0;25.666666666666668;3.0;0;0;0;0;2;2;1;0;0;19;20;40;34;0;9.0;4;0;0;1;1;0;3;3;3;3;3;3;0.0;0.0
33;47;36;30;33;2;30;39;0.0;36.9375;16.0;1;1;2;2;7;0;2;2;2;36;46;35;41;35;16.0;7;39;2;1;1;2;3;3;3;3;3;3;2.0;36.333333333333336
0;11;0;36;0;0;36;0;7.0;32.0625;9.0;2;0;0;0;4;3;1;3;1;17;44;47;44;22;16.0;7;18;1;2;1;3;3;3;3;3;3;3;1.0;23.5
24;0;0;30;0;2;30;22;0.0;34.4375;16.0;0;0;2;0;7;0;2;2;3;36;34;39;31;37;16.0;7;31;3;2;2;4;3;3;3;3;3;3;1.0;25.333333333333332
36;42;27;30;34;2;30;33;0.0;34.25;16.0;1;1;2;2;7;0;2;2;1;38;30;38;34;37;16.0;7;33;1;2;1;2;3;3;3;3;3;3;2.0;33.666666666666664
44;33;30;41;33;2;41;39;0.0;38.125;16.0;1;1;1;1;7;0;2;1;1;36;44;43;30;30;16.0;7;41;1;1;2;1;3;3;3;3;3;3;2.0;36.666666666666664
0;0;0;0;0;0;0;0;9.0;17.666666666666668;0.0;0;0;0;0;0;4;1;0;0;8;24;27;9;0;9.0;4;0;0;2;2;4;3;3;3;3;3;3;0.0;0.0
30;30;32;32;30;1;32;34;0.0;36.25;16.0;1;1;1;2;7;0;2;1;1;31;43;46;40;30;16.0;7;40;1;2;1;1;3;3;3;3;3;3;2.0;31.333333333333332
38;37;38;35;44;2;35;40;0.0;39.875;16.0;1;1;1;2;7;0;2;2;1;41;48;34;49;37;16.0;7;38;1;1;1;1;3;3;3;3;3;3;2.0;38.666666666666664
0;0;0;37;0;0;37;0;3.0;32.4;7.0;0;0;0;0;3;1;2;2;2;33;0;0;0;27;10.0;4;33;2;1;0;2;3;3;3;3;3;3;2.0;37.0
39;37;32;31;37;1;31;40;0.0;38.125;16.0;1;1;1;1;7;0;2;1;1;41;43;32;45;37;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;36.0
0;0;0;0;0;0;0;0;3.0;24.166666666666668;3.0;0;0;0;0;2;1;1;0;0;0;4;43;47;0;6.0;3;0;0;0;1;0;3;3;3;3;3;3;0.0;0.0
35;40;30;35;47;1;35;37;0.0;34.4375;16.0;2;1;2;1;7;0;2;1;2;30;30;38;50;33;16.0;7;41;2;1;1;1;3;3;3;3;3;3;2.0;37.333333333333336
30;37;30;31;45;1;31;30;0.0;36.0625;16.0;1;1;3;1;7;0;2;2;1;30;42;37;49;35;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;33.833333333333336
31;30;23;33;36;1;33;30;0.0;36.1875;16.0;1;1;1;2;7;0;2;3;2;30;47;35;40;35;16.0;7;34;2;2;2;4;3;3;3;3;3;3;2.0;30.5
37;46;41;34;49;1;34;37;0.0;40.125;16.0;1;1;1;1;7;0;2;2;1;32;43;43;50;44;16.0;7;47;1;1;1;1;3;3;3;3;3;3;3.0;40.666666666666664
43;47;30;34;50;1;34;44;0.0;37.875;16.0;1;1;1;1;7;0;2;1;1;37;38;44;50;32;16.0;7;45;1;1;1;0;3;3;3;3;3;3;3.0;41.333333333333336
36;41;34;34;40;1;34;34;0.0;35.875;16.0;1;2;1;1;7;0;2;2;1;30;41;35;50;33;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;36.5
31;39;30;30;38;2;30;34;0.0;37.0;16.0;1;3;2;1;7;0;2;2;1;33;46;36;49;33;16.0;7;45;1;1;3;2;3;3;3;3;3;3;2.0;33.666666666666664
0;0;0;0;0;0;0;0;0.0;38.0;3.0;0;0;0;0;2;0;2;0;0;0;0;32;50;0;3.0;2;0;0;0;0;0;3;3;3;3;3;3;0.0;0.0
31;37;30;34;30;1;34;33;0.0;36.6875;16.0;1;1;1;3;7;0;2;3;1;36;30;48;47;32;16.0;7;48;1;1;1;1;3;3;3;3;3;3;2.0;32.5
0;0;0;28;0;0;28;0;3.0;36.714285714285715;4.0;0;0;0;0;3;1;2;0;1;0;0;45;42;0;7.0;4;41;1;0;0;0;3;3;3;3;3;3;1.0;28.0
0;0;0;0;0;0;0;0;2.0;31.25;2.0;0;0;0;0;1;2;2;0;0;0;0;41;14;0;4.0;3;29;0;0;0;2;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;8.0;23.3;2.0;0;0;0;0;2;3;1;1;0;14;0;29;47;17;10.0;5;35;0;1;0;1;3;3;3;3;3;3;0.0;0.0
0;26;0;30;0;0;30;0;3.0;32.4375;13.0;1;0;0;0;6;1;2;2;1;38;30;39;48;22;16.0;7;33;1;2;1;2;3;3;3;3;3;3;1.0;28.0
0;0;0;0;0;0;0;0;3.0;28.142857142857142;4.0;0;0;0;0;3;1;1;0;0;10;0;41;49;0;7.0;4;36;0;1;0;0;3;3;3;3;3;3;0.0;0.0
0;0;0;27;0;0;27;0;3.0;38.0625;13.0;0;0;0;0;6;1;2;2;3;30;48;43;47;40;16.0;7;41;3;3;1;3;3;3;3;3;3;3;1.0;27.0
0;0;0;8;0;0;8;0;14.0;12.375;2.0;0;0;0;0;2;5;1;1;2;2;6;28;43;6;16.0;7;33;2;1;3;5;3;3;3;3;3;3;1.0;8.0
35;39;30;30;37;1;30;34;0.0;35.8125;16.0;1;3;3;2;7;0;2;1;1;33;42;42;48;30;16.0;7;36;1;1;1;0;3;3;3;3;3;3;2.0;34.166666666666664
34;40;33;30;30;1;30;30;0.0;36.9375;16.0;1;3;1;3;7;0;2;2;1;31;39;44;49;38;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;32.833333333333336
0;0;0;0;0;0;0;0;0.0;43.57142857142857;7.0;0;0;0;0;4;0;2;0;0;0;42;46;50;0;7.0;4;37;0;0;1;0;3;3;3;3;3;3;0.0;0.0
31;0;30;38;45;1;38;34;0.0;36.6875;16.0;0;1;2;2;7;0;2;2;3;32;44;34;45;32;16.0;7;36;3;2;1;3;3;3;3;3;3;3;2.0;35.6
20;29;0;30;0;1;30;30;3.0;30.692307692307693;10.0;2;0;1;0;5;1;2;2;2;30;0;38;40;21;13.0;6;40;2;1;0;2;3;3;3;3;3;3;1.0;27.25
43;39;30;30;31;1;30;40;0.0;35.25;16.0;1;1;2;2;7;0;2;2;1;35;32;42;50;33;16.0;7;40;1;2;1;2;3;3;3;3;3;3;2.0;35.5
33;38;31;31;34;1;31;33;0.0;37.25;16.0;1;1;1;2;7;0;2;2;2;32;42;36;46;39;16.0;7;46;2;1;1;2;3;3;3;3;3;3;2.0;33.333333333333336
31;37;31;30;38;1;30;40;0.0;37.125;16.0;1;1;2;1;7;0;2;1;1;31;45;41;50;34;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;34.5
41;39;33;30;34;1;30;40;0.0;36.5625;16.0;1;1;1;1;7;0;2;1;2;30;46;42;46;30;16.0;7;47;2;1;1;1;3;3;3;3;3;3;2.0;36.166666666666664
31;21;12;30;10;2;30;22;0.0;37.3125;16.0;2;1;2;1;7;0;2;3;2;31;50;36;50;36;16.0;7;34;2;2;1;3;3;3;3;3;3;3;1.0;21.0
32;31;40;30;33;2;30;30;0.0;35.25;16.0;1;3;1;2;7;0;2;2;1;33;38;41;45;30;16.0;7;44;1;1;2;2;3;3;3;3;3;3;2.0;32.666666666666664
0;0;0;8;0;0;8;0;9.0;24.1875;7.0;0;0;0;0;4;3;1;1;1;11;42;44;44;11;16.0;7;39;1;1;1;0;3;3;3;3;3;3;1.0;8.0
31;11;17;33;18;1;33;14;0.0;35.0;16.0;1;1;1;1;7;0;2;1;1;30;36;37;49;32;16.0;7;44;1;1;1;1;3;3;3;3;3;3;1.0;20.666666666666668
0;37;0;30;0;0;30;0;0.0;34.75;16.0;1;0;0;0;7;0;2;2;2;30;34;42;50;31;16.0;7;47;2;2;1;3;3;3;3;3;3;3;2.0;33.5
39;34;37;36;30;1;36;31;0.0;33.25;16.0;1;1;1;2;7;0;2;1;1;30;30;32;50;32;16.0;7;34;1;1;1;0;3;3;3;3;3;3;2.0;34.5
0;0;0;0;0;0;0;0;6.0;23.8;4.0;0;0;0;0;3;2;1;1;0;20;0;41;47;2;10.0;5;43;0;2;0;1;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;0.0;36.666666666666664;3.0;0;0;0;0;2;0;2;0;0;0;0;32;46;0;3.0;2;0;0;0;0;0;3;3;3;3;3;3;0.0;0.0
32;41;30;30;30;1;30;35;0.0;34.6875;16.0;1;1;1;1;7;0;2;2;1;30;37;40;47;33;16.0;7;38;1;1;1;1;3;3;3;3;3;3;2.0;33.0
30;45;33;35;36;1;35;33;0.0;36.5625;16.0;1;1;1;2;7;0;2;1;1;39;37;39;44;30;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;35.333333333333336
0;0;0;23;0;0;23;0;5.0;26.555555555555557;4.0;0;0;0;0;2;2;1;0;1;0;40;0;50;0;9.0;4;0;1;0;1;0;3;3;3;3;3;3;1.0;23.0
0;0;0;16;0;0;16;0;3.0;22.0;1.0;0;0;0;0;1;1;1;0;1;0;0;0;40;0;4.0;2;0;1;0;0;0;3;3;3;3;3;3;1.0;16.0
0;0;0;1;0;0;1;0;13.0;15.5625;3.0;0;0;0;0;2;5;1;3;3;9;10;34;50;19;16.0;7;14;3;3;3;5;3;3;3;3;3;3;1.0;1.0
0;0;0;8;0;0;8;0;15.0;11.6875;1.0;0;0;0;0;1;6;1;1;1;7;2;27;28;5;16.0;7;39;1;1;1;1;3;3;3;3;3;3;1.0;8.0
0;0;0;7;0;0;7;0;16.0;10.9375;0.0;0;0;0;0;0;7;1;1;2;8;7;25;14;8;16.0;7;21;2;2;1;3;3;3;3;3;3;3;1.0;7.0
40;42;38;40;38;1;40;36;0.0;37.3125;16.0;1;1;1;2;7;0;2;1;1;40;35;41;43;30;16.0;7;37;1;1;1;0;3;3;3;3;3;3;2.0;39.0
0;0;0;26;0;0;26;0;9.0;31.1875;7.0;0;0;0;0;4;3;1;1;3;23;40;33;50;28;16.0;7;32;3;3;1;3;3;3;3;3;3;3;1.0;26.0
0;0;0;15;0;0;15;0;6.0;23.0;1.0;0;0;0;0;1;2;1;0;1;0;23;0;47;0;7.0;3;0;1;0;1;0;3;3;3;3;3;3;1.0;15.0
0;0;0;0;0;0;0;0;0.0;44.75;4.0;0;0;0;0;2;0;2;0;0;0;44;0;47;0;4.0;2;0;0;0;1;0;3;3;3;3;3;3;0.0;0.0
37;41;33;34;46;1;34;30;0.0;38.875;16.0;1;1;1;1;7;0;2;2;1;41;38;44;47;34;16.0;7;46;1;1;1;1;3;3;3;3;3;3;2.0;36.833333333333336
35;39;24;31;32;2;31;35;0.0;35.3125;16.0;1;2;1;3;7;0;2;1;1;31;42;35;46;31;16.0;7;44;1;1;2;2;3;3;3;3;3;3;2.0;32.666666666666664
40;33;35;39;45;2;39;47;0.0;37.8125;16.0;1;1;2;1;7;0;2;1;2;31;49;38;44;30;16.0;7;38;2;1;1;1;3;3;3;3;3;3;2.0;39.833333333333336
0;0;0;16;0;0;16;0;3.0;25.166666666666668;3.0;0;0;0;0;2;1;1;0;2;0;0;30;43;0;6.0;3;0;2;0;0;1;3;3;3;3;3;3;1.0;16.0
31;30;33;30;30;1;30;39;0.0;35.25;16.0;1;1;3;1;7;0;2;2;3;36;40;36;50;30;16.0;7;34;3;1;1;2;3;3;3;3;3;3;2.0;32.166666666666664
0;0;0;0;0;0;0;0;3.0;17.0;3.0;0;0;0;0;2;1;1;0;0;2;0;30;0;0;6.0;3;36;0;1;0;0;3;3;3;3;3;3;0.0;0.0
36;43;37;34;36;1;34;33;0.0;37.5;16.0;1;2;1;1;7;0;2;1;1;42;37;39;50;30;16.0;7;43;1;2;1;1;3;3;3;3;3;3;2.0;36.5
32;0;26;27;0;1;27;35;3.0;31.5625;13.0;0;0;1;1;6;1;2;1;2;30;30;35;45;31;16.0;7;36;2;1;1;1;3;3;3;3;3;3;1.0;30.0
0;0;0;0;0;0;0;0;0.0;42.5;2.0;0;0;0;0;2;0;2;0;0;0;0;0;43;0;2.0;2;42;0;0;0;0;3;3;3;3;3;3;0.0;0.0
0;36;14;30;17;0;30;10;0.0;33.1875;16.0;1;1;1;1;7;0;2;2;2;30;38;38;37;30;16.0;7;34;2;2;2;5;3;3;3;3;3;3;1.0;21.4
30;42;35;31;30;1;31;30;0.0;33.9375;16.0;1;2;2;3;7;0;2;3;2;31;40;31;37;34;16.0;7;36;2;1;2;3;3;3;3;3;3;3;2.0;33.0
0;0;0;0;0;0;0;0;2.0;29.666666666666668;1.0;0;0;0;0;1;1;1;0;0;0;0;24;41;0;3.0;2;0;0;0;0;0;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;0.0;42.5;4.0;0;0;0;0;3;0;2;0;0;0;0;42;45;0;4.0;3;41;0;0;0;0;3;3;3;3;3;3;0.0;0.0
32;37;34;35;39;1;35;30;0.0;36.75;16.0;1;1;1;1;7;0;2;1;1;42;30;42;45;30;16.0;7;48;1;1;1;0;3;3;3;3;3;3;2.0;34.5
0;0;0;0;0;0;0;0;0.0;40.75;4.0;0;0;0;0;3;0;2;0;0;0;0;36;50;0;4.0;3;41;0;0;0;0;3;3;3;3;3;3;0.0;0.0
42;34;33;39;43;2;39;35;0.0;36.0;16.0;1;1;1;1;7;0;2;2;1;30;42;41;32;32;16.0;7;33;1;1;1;1;3;3;3;3;3;3;2.0;37.666666666666664
34;34;38;31;36;2;31;30;0.0;34.5;16.0;2;1;2;2;7;0;2;2;3;32;38;35;47;34;16.0;7;30;3;2;2;4;3;3;3;3;3;3;2.0;33.833333333333336
27;0;0;22;0;2;22;30;6.0;33.1875;10.0;0;0;2;0;5;2;2;3;3;32;40;39;49;28;16.0;7;38;3;1;1;2;3;3;3;3;3;3;1.0;26.333333333333332
0;24;16;30;0;0;30;0;0.0;33.75;16.0;1;0;0;1;7;0;2;1;3;30;33;37;33;38;16.0;7;40;3;2;1;2;3;3;3;3;3;3;1.0;23.333333333333332
30;41;30;32;35;1;32;35;0.0;37.3125;16.0;1;1;2;3;7;0;2;2;1;38;40;39;42;35;16.0;7;42;1;1;2;2;3;3;3;3;3;3;2.0;33.833333333333336
0;0;0;0;0;0;0;0;0.0;44.0;4.0;0;0;0;0;3;0;2;0;0;0;0;46;50;0;4.0;3;34;0;0;0;0;3;3;3;3;3;3;0.0;0.0
0;34;0;30;0;0;30;16;3.0;31.6875;13.0;3;0;1;0;6;1;2;3;1;30;33;32;43;27;16.0;7;40;1;2;1;2;3;3;3;3;3;3;1.0;26.666666666666668
35;34;40;30;30;1;30;30;0.0;37.375;16.0;1;1;1;2;7;0;2;1;1;31;50;40;50;30;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;33.166666666666664
0;0;0;10;0;0;10;0;8.0;14.9;2.0;0;0;0;0;1;4;1;0;2;0;6;31;27;0;10.0;5;12;2;0;1;1;3;3;3;3;3;3;1.0;10.0
0;38;0;30;0;0;30;0;6.0;30.5625;10.0;1;0;0;0;5;2;2;3;2;21;35;40;36;26;16.0;7;37;2;3;1;3;3;3;3;3;3;3;2.0;34.0
37;34;38;30;44;2;30;31;0.0;35.625;16.0;1;1;1;2;7;0;2;1;3;30;40;40;42;34;16.0;7;46;3;1;1;1;3;3;3;3;3;3;2.0;35.666666666666664
34;36;34;30;36;1;30;34;0.0;36.0625;16.0;1;1;1;1;7;0;2;1;3;30;40;37;43;40;16.0;7;40;3;1;1;1;3;3;3;3;3;3;2.0;34.0
37;30;31;31;30;1;31;25;0.0;35.0;16.0;2;1;3;2;7;0;2;1;1;35;37;34;49;30;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;30.666666666666668
45;38;47;33;45;2;33;36;0.0;37.8125;16.0;1;1;1;2;7;0;2;2;1;34;34;45;49;40;16.0;7;43;1;1;1;1;3;3;3;3;3;3;3.0;40.666666666666664
0;25;8;30;12;0;30;0;3.0;29.9375;13.0;2;1;0;1;6;1;1;1;2;14;33;31;42;36;16.0;7;36;2;3;1;2;3;3;3;3;3;3;1.0;18.75
0;0;0;0;0;0;0;0;3.0;29.0;6.0;0;0;0;0;3;1;1;0;1;0;43;42;48;0;9.0;4;0;1;0;2;3;3;3;3;3;3;3;0.0;0.0
0;0;0;20;0;0;20;0;3.0;34.2;7.0;0;0;0;0;4;1;2;0;2;0;40;34;50;0;10.0;5;44;2;0;1;1;3;3;3;3;3;3;1.0;20.0
30;30;24;30;32;2;30;31;0.0;36.75;16.0;2;1;1;2;7;0;2;2;2;35;44;41;50;30;16.0;7;39;2;2;1;3;3;3;3;3;3;3;1.0;29.5
0;0;0;0;0;0;0;0;2.0;30.285714285714285;5.0;0;0;0;0;3;1;2;0;0;0;32;16;50;0;7.0;4;34;0;0;1;1;3;3;3;3;3;3;0.0;0.0
32;42;0;32;0;2;32;21;3.0;34.5;13.0;1;0;2;0;6;1;2;3;1;32;40;35;47;26;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;31.75
35;0;0;28;0;1;28;33;3.0;34.625;13.0;0;0;1;0;6;1;2;1;3;30;37;39;47;34;16.0;7;42;3;3;1;2;3;3;3;3;3;3;2.0;32.0
31;36;30;34;48;3;34;30;0.0;36.8125;16.0;1;1;1;3;7;0;2;1;1;35;37;40;50;31;16.0;7;48;1;1;1;0;3;3;3;3;3;3;2.0;34.833333333333336
0;0;0;33;0;0;33;0;0.0;37.07692307692308;13.0;0;0;0;0;5;0;2;1;1;38;38;0;47;36;13.0;5;0;1;1;1;0;3;3;3;3;3;3;2.0;33.0
37;37;40;35;44;1;35;32;0.0;38.25;16.0;1;1;2;2;7;0;2;2;1;32;42;42;47;38;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;37.5
0;0;0;0;0;0;0;0;0.0;37.75;4.0;0;0;0;0;3;0;2;0;0;0;0;40;33;0;4.0;3;38;0;0;0;0;3;3;3;3;3;3;0.0;0.0
