NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NOTA_DIFERENCIAL;NAC_DOS;NCP_DOS;VECES_SEGUNDA_LENGUA_DOS;VECES_EE_DOS;VECES_ECUACIONES;PG_ICFES;NOTA_TEXTOS;CAR_DOS;NCC_DOS;NAP_DOS;NAP_UNO;NOTA_SEMINARIO;VECES_LOGICA;VECES_EE_UNO;NAA_UNO;VECES_DIFERENCIAL;VECES_CATEDRA_DEM;NCA_UNO;NOTA_CATEDRA_CON;NCC_UNO;NOTA_EE_UNO;NAC_UNO;NOTA_CATEDRA_DEM;NOTA_LOGICA;CAR_UNO;NOTA_PROG_BASICA;EPA_DOS;IDIOMA_ICFES;CON_MAT_ICFES;CREDITOS_EE_DOS;CREDITOS_ECUACIONES;CREDITOS_MULTIVARIADO;CREDITOS_TGS;CREDITOS_SEGUNDA_LENGUA_DOS;CREDITOS_FISICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;CREDITOS_PROG_AVANZADA;RENDIMIENTO_TRES;PROMEDIO_TRES
41.0;46.0;37.0;40.0;37.0;1;49;1;8;1;19.0;1;42.0;39.0;8;0.0;1;1;1;426.0;50.0;0;19.0;0;0;41.0;1;1;9;1;1;18.0;36.0;18.0;43.0;9;47.0;40.0;0;45.0;2;94.0;60.0;2;3;3;2;2;3;42.166666666666664;45.473684210526315;3;3.0;41.611111111111114
41.0;41.0;34.0;31.0;44.0;1;38;1;6;1;14.0;1;35.0;29.0;7;3.0;1;1;1;405.0;33.0;1;17.0;1;2;44.0;1;1;7;2;1;12.0;33.0;18.0;4.0;9;35.0;38.0;1;41.0;2;63.0;60.0;2;3;3;2;2;3;32.166666666666664;36.205882352941174;3;2.0;37.166666666666664
42.0;36.0;36.0;21.0;0.0;1;23;1;5;1;11.0;1;36.0;23.5;7;6.0;0;1;1;415.0;37.0;2;17.0;2;2;39.0;1;1;7;2;1;12.0;32.0;18.0;3.0;9;32.0;39.0;1;35.0;2;57.0;65.0;2;3;3;2;2;3;29.666666666666668;32.470588235294116;3;2.0;32.3125
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;8.333333333;2;6.0;0;0;0;402.0;6.666666667;2;6.0;2;5;42.0;1;0;3;3;3;5.0;9.333333333;16.0;0.0;8;5.0;34.0;5;9.0;1;53.0;75.0;2;3;3;2;2;3;16.4999999999375;6.75;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;1.0;0;0.0;8.5;4;8.0;0;0;0;407.0;5.0;0;9.0;3;2;43.0;1;0;6;2;1;10.0;31.0;16.0;0.0;8;35.0;33.0;3;30.0;1;57.0;63.0;2;3;3;2;2;3;23.5;14.11111111111111;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;0.0;8.5;3;3.0;0;0;0;423.0;32.0;0;8.0;1;2;43.0;1;0;6;2;2;11.0;34.0;16.0;0.0;8;11.5;33.0;3;39.0;1;57.0;62.0;2;3;3;2;2;3;27.15625;29.375;3;0.0;0.0
45.0;39.0;47.0;38.0;47.0;1;44;1;7;1;16.0;1;42.0;34.0;8;3.0;1;1;1;410.0;50.0;1;19.0;1;0;45.0;1;1;9;1;1;18.0;34.0;18.0;37.0;9;46.0;47.0;0;38.0;2;89.0;65.0;2;3;3;2;2;3;40.166666666666664;38.86842105263158;3;3.0;42.77777777777778
0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;1.0;0;0.0;24.5;4;9.0;0;0;0;398.0;30.0;0;10.0;3;1;41.0;1;0;7;2;1;12.0;31.5;16.0;0.0;8;33.0;33.0;2;34.0;1;43.0;62.0;2;3;3;2;2;3;31.15625;20.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;8.0;0;0.0;0;0;0;404.0;32.0;0;0.0;0;4;41.0;1;0;4;1;1;7.0;21.0;16.0;0.0;8;24.0;35.0;0;11.0;1;42.0;60.0;2;3;3;2;2;3;22.0;0.0;3;0.0;0.0
45.0;40.0;39.0;40.0;45.0;1;42;1;8;1;19.0;1;35.0;33.0;8;0.0;1;1;1;414.63;37.0;0;19.0;0;0;46.0;1;1;9;1;1;18.0;30.0;18.0;35.0;9;45.0;41.0;0;41.0;2;75.1;63.47;2;3;3;2;2;3;37.666666666666664;40.578947368421055;3;3.0;40.333333333333336
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;23.0;3;9.0;0;0;0;407.0;23.5;0;9.0;3;3;43.0;1;0;5;2;1;7.0;32.0;16.0;0.0;8;36.0;42.0;3;14.0;1;57.0;83.0;2;3;3;2;2;3;28.0;16.666666666666668;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0.0;0;0;0;422.0;10.0;0;0.0;0;5;39.0;1;0;3;1;1;5.0;21.0;16.0;0.0;8;3.0;34.0;0;6.0;1;59.0;71.0;2;3;3;2;2;3;14.6875;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;30.0;3;8.0;0;0;0;412.0;6.0;0;8.0;3;4;33.0;2;0;4;1;1;7.0;11.5;16.0;0.0;8;33.0;13.0;4;11.0;1;56.0;57.0;2;3;3;2;2;3;19.65625;1.75;3;0.0;0.0
0.0;0.0;22.0;0.0;0.0;1;0;0;4;0;8.0;0;0.0;30.0;8;11.0;0;0;0;408.0;31.0;3;19.0;4;0;37.0;1;0;8;1;1;16.0;34.0;16.0;0.0;8;35.0;30.0;0;38.0;1;58.0;65.0;2;3;3;2;2;3;32.8125;24.81578947368421;3;1.0;22.0
8.0;0.0;0.0;0.0;0.0;0;0;0;2;1;5.0;0;0.0;12.0;5;9.0;0;0;0;418.0;37.5;2;14.0;3;1;37.0;1;0;7;3;1;12.0;33.0;16.0;0.0;8;39.0;33.0;3;33.0;1;58.0;62.0;2;3;3;2;2;3;29.0;20.535714285714285;3;1.0;8.0
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;0.0;17.0;2;0.0;0;0;0;397.0;35.5;0;5.0;0;2;37.0;2;0;6;2;1;9.0;30.5;16.0;0.0;8;31.0;25.5;4;40.0;2;51.0;71.0;2;3;3;2;2;3;29.3125;37.8;3;0.0;0.0
29.0;40.0;33.5;31.0;0.0;2;48;1;7;2;16.0;1;18.5;36.0;8;3.0;0;1;2;397.0;40.0;1;19.0;1;0;45.0;1;1;9;1;1;18.0;44.0;18.0;41.0;9;38.0;47.0;0;43.0;2;50.0;60.0;2;3;3;2;2;3;41.05555555555556;34.31578947368421;3;2.0;32.6875
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;11.0;0;0.0;0;0;0;424.0;32.0;0;0.0;0;3;37.0;1;0;5;1;1;8.0;28.0;16.0;0.0;8;33.0;26.0;0;31.0;1;53.0;59.0;2;3;3;2;2;3;25.6875;0.0;3;0.0;0.0
45.0;35.0;30.0;28.0;40.0;1;50;1;4;1;8.0;2;24.5;19.5;8;11.0;1;1;2;415.0;30.0;3;19.0;4;2;45.0;2;1;7;2;2;13.0;34.0;18.0;50.0;9;28.5;30.0;3;32.0;1;58.0;57.0;2;3;3;2;2;3;31.47222222222222;31.236842105263158;3;2.0;34.583333333333336
46.0;39.0;21.33333333;30.0;0.0;3;0;1;5;1;11.0;1;24.0;30.0;7;6.0;0;0;2;385.0;36.0;2;17.0;2;0;38.0;1;0;8;1;1;16.0;33.5;16.0;0.0;8;35.0;39.0;2;31.0;2;36.0;63.0;2;3;3;2;2;3;33.90625;30.588235294705882;3;2.0;31.071428570714286
45.0;26.0;0.0;0.0;36.0;0;0;1;3;1;7.0;0;0.0;7.333333333;4;3.0;1;0;0;422.0;33.0;1;10.0;1;1;41.0;1;0;7;3;1;12.0;44.0;16.0;0.0;8;35.0;31.0;1;31.0;2;57.0;55.0;2;3;3;2;2;3;27.14583333325;31.85;3;2.0;34.285714285714285
40.0;38.0;37.0;30.0;0.0;1;38;1;5;1;11.0;1;23.5;22.5;7;6.0;0;1;2;384.0;33.0;2;17.0;2;2;33.0;2;1;7;2;1;12.0;42.0;18.0;8.0;9;32.0;31.0;3;34.0;2;59.0;80.0;2;3;3;2;2;3;28.38888888888889;31.441176470588236;3;2.0;33.84375
48.0;28.0;17.5;15.0;34.0;2;0;1;5;1;10.0;1;6.5;31.0;8;9.0;1;0;2;400.76;29.0;4;19.0;3;3;38.0;2;0;5;1;1;10.0;28.0;16.0;0.0;8;35.0;29.0;3;32.0;1;60.44;61.16;2;3;3;2;2;3;31.5625;27.105263156842103;3;1.0;22.8125
40.0;32.0;0.0;0.0;0.0;0;0;1;4;1;9.0;0;30.0;30.0;7;9.0;0;0;1;389.0;30.0;3;18.0;3;0;45.0;1;1;9;1;1;18.0;43.0;18.0;40.0;9;33.0;31.0;0;40.0;1;67.0;61.0;2;3;3;2;2;3;34.94444444444444;28.72222222222222;3;2.0;33.25
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;7.5;2;6.0;0;0;0;395.0;36.0;0;6.0;2;4;38.0;2;0;4;2;1;5.0;29.0;16.0;0.0;8;33.0;16.0;4;13.5;1;68.0;55.0;2;3;3;2;2;3;20.09375;1.5;3;0.0;0.0
35.0;33.0;31.0;32.0;0.0;1;0;1;5;1;12.0;1;33.0;27.66666667;7;5.0;0;0;1;416.0;50.0;1;17.0;2;1;37.0;1;0;7;3;1;12.0;35.0;16.0;0.0;8;46.0;33.0;1;41.0;2;60.0;62.0;2;3;3;2;2;3;36.729166667499996;34.0;3;2.0;32.642857142857146
14.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0;0.0;18.0;4;11.0;0;0;0;405.0;35.0;0;11.0;4;1;45.0;1;1;8;2;1;14.0;45.0;18.0;41.0;9;40.0;39.0;1;44.0;1;48.0;67.0;2;3;3;2;2;3;35.611111111111114;17.09090909090909;3;1.0;14.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;17.5;1;3.0;0;0;0;409.0;35.0;0;3.0;1;4;36.0;2;1;5;2;2;7.0;30.0;18.0;36.0;9;10.0;16.5;4;5.0;1;60.0;64.0;2;3;3;2;2;3;21.47222222222222;4.0;3;0.0;0.0
38.0;33.0;30.5;26.0;0.0;2;39;1;3;1;7.0;3;32.0;31.0;6;9.0;0;1;1;420.0;45.0;3;16.0;3;0;38.0;1;1;9;1;1;18.0;38.0;18.0;32.0;9;33.0;33.0;0;32.0;1;47.0;57.0;2;3;3;2;2;3;34.166666666666664;25.562500000625;3;2.0;32.40625
0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;2.0;0;0.0;30.0;5;12.0;0;0;0;404.0;35.0;0;14.0;4;1;45.0;2;0;7;1;1;13.0;31.0;16.0;0.0;8;33.0;25.5;1;31.0;1;43.0;74.0;2;3;3;2;2;3;31.28125;18.214285714285715;3;0.0;0.0
40.0;37.0;31.0;32.0;42.0;1;35;1;8;1;19.0;2;41.0;24.0;8;0.0;1;1;1;388.0;36.0;0;19.0;0;2;37.0;1;1;7;2;1;12.0;36.0;18.0;0.0;9;33.0;38.0;1;35.0;2;47.0;63.0;2;3;3;2;2;3;29.5;37.21052631578947;3;2.0;36.5
38.0;21.66666667;17.0;31.0;34.0;2;0;3;7;1;16.0;1;35.0;33.0;8;3.0;1;0;1;409.0;31.0;2;19.0;1;0;39.0;1;0;8;1;1;16.0;37.0;16.0;0.0;8;30.0;39.0;0;36.0;2;45.0;68.0;2;3;3;2;2;3;34.6875;34.3421052631579;3;1.0;28.625000000625
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;7.0;0;0.0;0;0;0;408.0;7.5;0;0.0;0;6;35.0;2;0;2;2;2;2.0;8.0;16.0;0.0;8;14.0;6.5;6;4.0;1;61.0;63.0;2;3;3;2;2;3;10.21875;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;6.0;1;3.0;0;0;0;404.0;14.33333333;1;3.0;1;5;40.0;3;0;3;3;1;3.0;29.5;16.0;0.0;8;35.0;6.333333333;5;11.0;1;51.0;65.0;2;3;3;2;2;3;15.0729166661875;1.0;3;0.0;0.0
40.0;36.0;38.0;31.0;33.0;1;31;1;4;1;7.0;1;37.0;30.0;8;12.0;1;1;1;428.0;35.0;5;19.0;4;1;45.0;1;1;8;1;1;16.0;39.0;18.0;1.0;9;36.0;30.0;0;30.0;1;49.0;63.0;2;3;3;2;2;3;29.38888888888889;31.368421053157896;3;2.0;35.22222222222222
38.0;34.0;25.33333333;22.0;0.0;3;0;2;3;1;8.0;1;14.5;31.0;6;8.0;0;0;2;383.0;32.5;2;16.0;3;0;38.0;1;0;8;1;1;16.0;32.5;16.0;0.0;8;30.0;30.0;2;34.0;1;56.0;75.0;2;3;3;2;2;3;32.15625;29.12499999875;3;1.0;25.964285713571428
48.0;32.0;30.0;31.0;35.0;1;0;1;4;1;7.0;1;25.66666667;31.0;8;12.0;1;0;3;402.0;25.0;4;19.0;4;2;33.0;2;0;6;1;1;11.0;33.0;16.0;0.0;8;35.0;22.0;3;31.0;1;45.0;65.0;2;3;3;2;2;3;29.0625;28.578947368947368;3;2.0;32.625000000625
47.0;28.0;27.5;11.0;42.0;2;0;2;7;1;16.0;2;26.0;25.5;8;3.0;1;0;2;399.0;34.0;3;19.0;1;3;45.0;2;0;5;2;1;6.0;40.0;16.0;0.0;8;39.0;25.5;3;28.5;2;77.0;68.0;2;3;3;2;2;3;30.625;35.63157894736842;3;1.0;28.46875
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;4.0;0;0.0;25.0;6;12.0;0;0;0;398.0;32.0;3;16.0;4;1;40.0;1;0;7;2;1;12.0;36.0;16.0;0.0;8;34.0;38.0;1;31.0;1;43.0;65.0;2;3;3;2;2;3;31.9375;18.3125;3;0.0;0.0
40.0;32.0;22.5;31.0;0.0;2;43;1;3;1;5.0;1;23.75;30.0;7;12.0;0;1;4;396.0;33.0;4;17.0;4;0;38.0;1;1;9;1;1;18.0;37.0;18.0;35.0;9;34.0;35.0;0;30.0;1;57.0;65.0;2;3;3;2;2;3;33.05555555555556;27.823529411764707;3;2.0;30.859375
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;7.0;0;0.0;0;0;0;398.0;15.0;0;0.0;0;8;37.0;1;1;1;1;1;1.0;19.0;18.0;0.0;9;6.0;0.0;0;0.0;1;57.0;65.0;2;3;3;2;2;3;8.277777777777779;0.0;3;0.0;0.0
38.0;30.0;34.0;31.0;0.0;1;0;1;3;1;8.0;1;20.0;30.0;6;8.0;0;0;1;416.0;26.5;4;16.0;3;2;40.0;2;0;6;1;1;11.0;32.0;16.0;0.0;8;37.0;29.5;2;33.0;1;45.0;49.0;2;3;3;2;2;3;31.28125;26.437500000625;3;2.0;30.071428571428573
42.0;33.0;37.0;30.0;42.0;1;38;1;6;1;13.0;1;30.0;30.0;8;6.0;1;1;1;398.0;37.0;3;19.0;2;1;38.0;1;1;8;1;1;16.0;37.0;18.0;8.0;9;35.0;39.0;0;30.0;2;54.0;52.0;2;3;3;2;2;3;31.166666666666668;34.07894736894737;3;2.0;35.22222222222222
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;10.0;0;0.0;0;0;0;381.0;15.0;0;0.0;0;5;42.0;1;0;3;1;1;3.0;32.0;16.0;0.0;8;13.0;21.0;0;10.0;1;46.0;78.0;2;3;3;2;2;3;17.8125;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;14.0;4;11.0;0;0;0;415.0;30.0;0;11.0;4;1;39.0;1;0;7;2;1;12.0;42.0;16.0;0.0;8;42.0;37.0;1;30.0;1;94.0;62.0;2;3;3;2;2;3;29.6875;17.181818181818183;3;0.0;0.0
50.0;27.0;36.0;27.5;42.0;1;39;2;6;1;14.0;2;33.0;20.66666667;8;5.0;1;1;1;392.24;38.5;1;19.0;2;1;33.0;1;1;8;3;1;14.0;37.0;18.0;35.0;9;34.0;34.0;3;33.0;2;50.86;64.24;2;3;3;2;2;3;31.481481482222218;34.28947368421053;3;2.0;35.138888888888886
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;9.0;0;0.0;0;0;0;398.0;15.0;0;0.0;0;5;40.0;1;1;4;1;1;6.0;24.0;18.0;0.0;9;30.0;4.0;0;30.0;1;57.0;54.0;2;3;3;2;2;3;16.444444444444443;0.0;3;0.0;0.0
50.0;25.0;33.0;31.0;40.0;1;44;2;6;1;14.0;1;21.5;18.66666667;8;5.0;1;1;2;386.0;31.0;2;19.0;2;4;42.0;2;1;5;3;1;6.0;35.0;18.0;7.0;9;44.0;22.5;4;27.5;2;39.0;62.0;2;3;3;2;2;3;25.25925926;34.6578947368421;3;2.0;33.30555555555556
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;2.666666667;2;5.0;0;0;0;397.0;18.0;1;5.0;2;5;4.666666667;3;0;3;3;1;3.0;37.0;16.0;0.0;8;34.0;10.0;5;4.0;1;80.0;65.0;2;3;3;2;2;3;12.270833333437501;11.4;3;0.0;0.0
40.0;38.0;35.0;36.0;47.0;1;43;1;7;1;18.0;1;35.0;29.0;7;0.0;1;1;1;403.0;45.0;2;18.0;0;1;50.0;1;1;8;2;1;14.0;48.0;18.0;42.0;9;50.0;44.0;1;43.0;2;68.0;62.0;2;3;3;2;2;3;40.888888888888886;40.22222222222222;3;2.0;38.44444444444444
42.0;33.0;31.0;30.0;30.0;1;0;1;6;1;13.0;1;25.0;30.0;8;6.0;1;0;2;389.0;35.0;2;19.0;2;0;48.0;1;1;9;1;1;18.0;46.0;18.0;38.0;9;45.0;36.0;0;34.0;2;41.0;61.0;2;3;3;2;2;3;35.94444444444444;35.315789474210526;3;2.0;31.3125
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;6.666666667;0;0.0;0;0;0;407.0;38.0;0;0.0;0;5;3.666666667;3;0;3;3;1;4.0;25.0;16.0;0.0;8;31.0;12.66666667;6;8.0;1;80.0;63.0;2;3;3;2;2;3;16.2083333340625;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;1.0;0;0.0;0;0;0;403.0;21.0;0;0.0;0;7;4.5;2;0;1;2;2;1.0;19.5;16.0;0.0;8;15.5;14.5;7;9.0;1;53.0;64.0;2;3;3;2;2;3;11.8125;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;3.0;0;0.0;17.0;2;0.0;0;0;0;385.0;25.0;0;3.0;0;4;21.0;1;0;4;2;1;6.0;34.0;16.0;0.0;8;35.0;36.0;4;27.0;2;48.0;55.0;2;3;3;2;2;3;26.875;48.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;3;0;7.0;0;0.0;22.66666667;6;9.0;0;0;0;406.0;39.0;3;16.0;3;1;30.0;1;1;8;3;1;14.0;43.0;18.0;35.0;9;39.0;32.0;1;30.0;1;57.0;50.0;2;3;3;2;2;3;31.59259259333333;27.4375;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;2.0;0;0.0;0;0;0;394.0;25.0;0;0.0;0;7;9.0;1;0;1;1;1;1.0;28.0;16.0;0.0;8;23.0;13.0;0;13.0;1;63.0;65.0;2;3;3;2;2;3;14.25;0.0;3;0.0;0.0
45.0;40.0;33.0;20.5;0.0;1;30;1;6;1;14.0;2;32.0;30.0;7;3.0;0;1;1;386.0;41.0;1;17.0;1;1;42.0;1;1;8;1;1;16.0;46.0;18.0;0.0;9;47.0;44.0;0;39.0;2;57.0;63.0;2;3;3;2;2;3;34.55555555555556;35.88235294117647;3;2.0;32.90625
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;1.5;1;2.0;0;0;0;386.0;19.0;0;2.0;1;7;9.0;2;0;1;2;2;1.0;28.0;16.0;0.0;8;11.0;18.5;7;14.0;1;48.0;60.0;2;3;3;2;2;3;14.03125;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;4.0;0;0.0;13.5;2;0.0;0;0;0;389.26;39.0;0;4.0;0;4;17.0;2;0;4;2;1;5.0;34.0;16.0;0.0;8;42.0;28.0;4;23.5;2;59.21;69.96;2;3;3;2;2;3;25.59375;41.0;3;0.0;0.0
40.0;33.0;30.0;20.33333333;31.0;1;0;1;5;1;11.0;3;31.0;24.5;8;8.0;1;0;1;393.0;41.0;2;19.0;3;1;45.0;1;0;7;2;1;12.0;45.0;16.0;0.0;8;37.0;39.0;1;40.0;1;57.0;60.0;2;3;3;2;2;3;36.0;33.026315788947365;3;2.0;30.312499999375
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;2.0;0;0.0;0;0;0;399.0;35.0;0;0.0;0;4;24.0;1;0;4;1;1;7.0;2.0;16.0;0.0;8;32.0;33.0;0;3.0;1;63.0;57.0;2;3;3;2;2;3;17.3125;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;12.0;0;0.0;0;0;0;404.0;37.0;0;0.0;0;1;38.0;1;0;7;1;1;12.0;44.0;16.0;0.0;8;44.0;33.0;0;41.0;1;58.0;57.0;2;3;3;2;2;3;31.625;0.0;3;0.0;0.0
41.0;38.0;28.0;0.0;0.0;1;0;1;5;1;13.0;0;0.0;23.0;7;5.0;0;0;0;380.0;34.0;0;18.0;2;2;17.0;1;0;6;2;1;11.0;45.0;16.0;0.0;8;41.0;33.0;2;34.0;1;43.0;59.0;2;3;3;2;2;3;30.9375;29.333333333333332;3;2.0;35.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;30.0;0;0.0;0;0;0;392.0;37.0;0;0.0;0;0;47.0;1;0;8;1;1;16.0;46.0;16.0;0.0;8;41.0;40.0;0;33.0;1;63.0;65.0;2;3;3;2;2;3;36.625;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;17.0;0;0.0;0;0;0;392.0;39.0;0;0.0;0;4;21.0;1;0;4;1;1;9.0;26.0;16.0;0.0;8;21.0;32.0;0;41.0;1;59.0;58.0;2;3;3;2;2;3;29.25;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;0.0;9.0;4;5.0;0;0;0;395.0;38.0;0;10.0;2;1;40.0;1;0;7;2;1;12.0;35.0;16.0;0.0;8;36.0;40.0;1;38.0;1;52.0;60.0;2;3;3;2;2;3;30.625;24.5;3;0.0;0.0
35.0;42.0;20.5;35.0;31.5;2;43;1;7;1;16.0;1;31.0;27.5;8;3.0;2;1;1;364.0;34.0;2;19.0;1;2;37.0;2;1;7;2;1;11.0;41.0;18.0;35.0;9;36.0;32.5;3;29.0;2;43.0;68.0;2;3;3;2;2;3;32.02777777777778;37.10526315789474;3;2.0;33.583333333333336
40.0;35.0;36.0;31.0;0.0;1;48;1;5;1;10.0;1;19.0;19.5;8;9.0;0;1;3;393.0;35.0;3;19.0;3;1;37.0;1;1;8;2;1;14.0;41.0;18.0;45.0;9;37.0;32.0;1;34.0;1;48.0;57.0;2;3;3;2;2;3;32.388888888888886;32.973684210526315;3;2.0;33.6875
9.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0;0.0;6.666666667;1;3.0;0;0;0;397.8;10.66666667;0;3.0;1;8;11.33333333;2;0;0;3;3;0.0;15.5;16.0;0.0;8;1.333333333;24.5;8;16.66666667;1;71.53;57.88;2;3;3;2;2;3;13.5625000006875;13.0;3;1.0;9.0
40.0;41.0;41.0;30.0;43.0;1;50;1;7;1;16.0;1;35.0;31.0;8;3.0;1;1;1;373.0;41.0;1;19.0;1;0;45.0;1;1;9;1;1;18.0;38.0;18.0;44.0;9;42.0;41.0;0;34.0;2;74.0;60.0;2;3;3;2;2;3;37.72222222222222;36.21052631578947;3;2.0;39.27777777777778
43.0;33.0;29.0;30.0;47.0;2;41;1;6;1;13.0;1;35.0;32.0;8;6.0;1;1;1;389.69;40.0;2;19.0;2;0;35.0;1;1;9;1;1;18.0;46.0;18.0;41.0;9;43.0;43.0;0;30.0;2;73.24;69.96;2;3;3;2;2;3;36.94444444444444;37.6578947368421;3;2.0;35.72222222222222
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;6.333333333;0;0.0;0;0;0;404.0;30.0;0;0.0;0;6;0.0;3;0;2;3;3;3.0;14.0;16.0;0.0;8;8.666666667;15.66666667;7;6.0;1;53.0;56.0;2;3;3;2;2;3;12.8750000005625;0.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;2.0;0;0.0;15.5;1;0.0;0;0;0;394.0;37.0;0;2.0;0;3;30.0;2;1;6;2;1;8.0;43.0;18.0;43.0;9;39.0;24.0;3;13.0;2;36.0;69.0;2;3;3;2;2;3;26.77777777777778;45.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;3;0;7.0;0;0.0;22.66666667;3;0.0;0;0;0;378.0;28.0;1;7.0;0;3;17.33333333;1;0;5;3;1;9.0;46.0;16.0;0.0;8;37.0;30.0;4;31.5;2;59.0;71.0;2;3;3;2;2;3;29.093750000625;36.57142857142857;3;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;11.5;0;0.0;0;0;0;404.0;32.0;0;0.0;0;4;34.0;1;0;4;2;2;7.0;17.5;16.0;0.0;8;13.5;33.0;4;13.0;1;60.0;65.0;2;3;3;2;2;3;21.5625;0.0;3;0.0;0.0
45.0;40.0;0.0;42.0;43.0;0;45;1;7;1;16.0;1;37.0;30.0;8;3.0;1;1;1;384.72;40.0;1;19.0;1;0;50.0;1;1;9;1;1;18.0;43.0;18.0;40.0;9;47.0;37.0;0;43.0;2;45.94;54.03;2;3;3;2;2;3;38.611111111111114;38.0;3;3.0;41.53333333333333
42.0;0.0;0.0;0.0;0.0;0;0;0;3;1;7.0;0;0.0;21.0;6;9.0;0;0;0;395.0;32.5;1;16.0;3;4;24.0;1;0;4;2;3;7.0;38.0;16.0;0.0;8;21.33333333;34.0;5;19.0;1;77.0;68.0;2;3;3;2;2;3;26.395833333125;24.9375;3;3.0;42.0
37.0;37.0;31.0;25.5;37.0;1;43;1;6;1;13.0;2;23.33333333;23.0;8;6.0;1;1;3;405.0;39.5;2;19.0;2;1;30.0;1;1;8;2;1;14.0;35.5;18.0;41.0;9;30.0;31.0;4;30.0;2;48.0;54.0;2;3;3;2;2;3;31.52777777777778;34.05263157894737;3;2.0;32.47222222166667
44.0;42.0;35.0;29.0;41.0;1;0;1;7;1;16.0;2;23.66666667;21.5;8;3.0;1;0;3;373.0;34.0;2;19.0;1;1;42.0;1;1;8;2;1;14.0;44.0;18.0;40.0;9;40.0;32.0;2;31.5;2;51.0;54.0;2;3;3;2;2;3;32.52777777777778;36.473684210526315;3;2.0;34.937500000625
35.0;44.0;33.0;21.0;47.0;1;0;1;6;1;13.0;1;24.0;19.0;8;6.0;1;0;3;370.0;33.0;3;19.0;2;2;35.0;1;0;6;3;1;9.0;45.0;16.0;0.0;8;40.0;33.0;2;26.0;2;65.0;52.0;2;3;3;2;2;3;29.5;34.6578947368421;3;2.0;33.125
