PROMEDIO_TRES;NOTA_TFM;NOTA_VARCOM;NOTA_COMANA;CON_MAT_ICFES;PROMEDIO_CINCO;NOTA_CCON;VECES_ADMICRO;VECES_COMANA;VECES_DDM;PROMEDIO_SEIS;PG_ICFES;NAC_SEIS;NAA_SEIS;NOTA_MOYGE;NOTAS_SYS;NOTA_ADMICRO;NOTA_FCD;NOTA_L_DOS;NCP_SEIS;VECES_L_DOS;CAR_SEIS;VECES_SYS;NOTA_DDM;NCC_CINCO;NCA_SEIS;NAP_SEIS;NAP_CINCO;NOTA_EE_TRES;NCC_SEIS;EPA_SEIS;VECES_COYGE;NOTA_EE_DOS;VECES_CCON;CREDITOS_SYS;CREDITOS_EE_TRES;VECES_EE_TRES;CREDITOS_COYGE;RENDIMIENTO_SIETE;PROMEDIO_SIETE
33.111111111111114;30.0;37.0;38.0;73.85;34.266666666666666;42.0;1;1;1;40.25;402.28;7;6;39.0;28.5;40.0;32.5;42.0;2.0;1;1;2;44.0;15.0;14.0;1;0;49.0;16.0;2;1;36.0;1;2;2;1;3;2.0;33.666666666666664
34.75;28.0;30.0;32.0;76.65;31.266666666666666;43.0;2;1;1;37.25;394.9;7;7;37.0;40.0;31.0;38.0;46.0;0.0;1;0;1;30.0;15.0;16.0;0;2;42.0;16.0;2;1;43.0;1;2;2;1;3;2.0;36.9
35.55555555555556;46.0;38.0;36.0;69.96;41.333333333333336;44.0;1;1;1;37.9375;412.32;7;7;38.0;36.0;43.0;32.0;42.0;0.0;1;0;1;35.0;15.0;16.0;0;0;40.0;16.0;2;1;47.0;1;2;2;1;3;2.0;34.333333333333336
22.058823529411764;0.0;31.0;0.0;66.56;0.0;0.0;0;0;0;0.0;397.56;1;0;0.0;0.0;0.0;30.0;0.0;2.0;0;0;0;0.0;2.0;0.0;1;1;0.0;2.0;1;0;0.0;0;2;2;1;3;0.0;0.0
33.27777777777778;32.0;36.0;34.0;57.27;36.666666666666664;46.0;1;1;1;41.53125;396.12;7;7;35.5;47.0;42.0;34.0;39.0;0.0;1;1;1;50.0;15.0;16.0;0;0;44.0;16.0;2;2;43.0;1;2;2;1;3;2.0;39.0
35.77777777777778;32.0;35.0;34.0;60.6;35.4;41.0;1;1;1;41.59375;403.79;7;7;37.5;47.0;41.0;43.0;39.0;0.0;1;1;1;50.0;15.0;16.0;0;0;44.0;16.0;2;2;43.0;1;2;2;1;3;3.0;40.8
40.55555555555556;36.0;38.0;37.0;74.56;38.6;47.0;1;1;1;41.125;405.27;7;7;42.0;36.0;35.0;35.0;37.0;0.0;1;0;1;50.0;15.0;16.0;0;0;39.0;16.0;2;1;45.0;1;2;2;1;3;2.0;39.06666666666667
35.05555555555556;40.0;35.0;33.0;57.47;38.666666666666664;50.0;1;1;1;40.5;409.64;7;7;38.0;30.0;40.0;45.0;42.0;0.0;1;0;1;47.0;15.0;16.0;0;0;50.0;16.0;2;1;48.0;1;2;2;1;3;2.0;37.93333333333333
35.333333333333336;31.5;28.5;33.0;60.6;31.733333333333334;48.0;2;2;1;38.9375;415.58;7;7;34.0;37.0;33.5;33.0;46.0;0.0;1;1;1;38.0;15.0;16.0;0;2;47.0;16.0;2;1;41.0;1;2;2;1;3;2.0;39.0
31.888888889444445;43.0;35.0;33.0;68.85;35.93333333333333;49.0;1;1;1;37.25;392.37;7;7;40.0;32.0;39.0;34.0;31.0;0.0;1;1;2;38.0;15.0;16.0;0;1;44.0;16.0;2;1;43.0;1;2;2;1;3;2.0;34.93333333333333
32.19444444444444;40.0;31.0;30.0;66.56;33.766666666666666;48.0;1;1;1;35.0625;394.72;7;7;38.0;33.0;39.0;40.0;32.0;0.0;1;0;1;31.0;15.0;16.0;0;2;43.0;16.0;2;1;33.0;1;2;2;1;3;2.0;36.53333333333333
29.22222222222222;2.0;30.0;0.0;57.53;3.4615384615384617;0.0;1;0;0;15.5;396.31;2;1;0.0;0.0;0.0;42.0;31.0;2.0;1;0;0;0.0;13.0;2.0;1;5;0.0;4.0;1;0;0.0;0;2;2;1;3;0.0;0.0
39.77777777777778;46.0;39.0;40.0;66.56;44.333333333333336;45.0;1;1;1;41.9375;402.92;7;7;41.0;41.0;47.0;46.0;39.0;0.0;1;0;1;47.0;15.0;16.0;0;0;41.0;16.0;2;1;47.0;1;2;2;1;3;3.0;44.6
34.83333333388889;33.0;37.0;30.0;67.28;36.2;50.0;1;1;1;39.5625;399.95;7;7;41.0;31.0;40.0;34.0;32.0;0.0;1;0;1;50.0;15.0;16.0;0;0;47.0;16.0;2;1;44.0;1;2;2;1;3;2.0;37.266666666666666
32.08333333388889;44.0;31.0;28.0;63.47;26.46153846153846;49.0;1;1;1;29.714285714285715;402.5;6;3;22.0;0.0;36.0;33.0;35.0;8.0;1;0;0;49.0;13.0;6.0;3;3;0.0;14.0;1;1;0.0;1;2;2;1;3;0.0;0.0
37.55555555555556;38.0;40.0;44.0;63.47;39.333333333333336;50.0;1;1;1;42.5;399.18;7;7;37.0;36.0;38.0;47.0;42.0;0.0;1;0;1;47.0;15.0;16.0;0;0;45.0;16.0;2;1;44.0;1;2;2;1;3;4.0;45.86666666666667
30.02777777888889;30.0;10.0;0.0;67.28;21.272727272727273;18.0;1;0;0;7.0;394.39;3;0;8.0;0.0;15.0;35.0;0.0;6.0;0;0;0;0.0;11.0;0.0;3;2;0.0;6.0;1;1;36.0;1;2;2;1;3;0.0;0.0
33.333333333333336;32.0;22.0;0.0;62.98;19.2;0.0;0;0;0;20.0;396.03;2;1;0.0;0.0;0.0;23.0;40.0;2.0;1;0;0;0.0;5.0;2.0;1;1;0.0;4.0;1;0;0.0;0;2;2;1;3;2.0;32.333333333333336
24.944444444444443;0.0;0.0;0.0;59.77;0.0;40.0;0;0;0;13.333333333333334;389.44;2;1;0.0;0.0;0.0;32.0;0.0;2.0;0;0;0;0.0;2.0;1.0;1;1;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
32.44444444444444;43.0;36.0;35.0;65.86;38.6;43.0;1;1;1;36.75;384.16;7;7;33.0;31.0;38.0;32.0;38.0;0.0;1;0;1;47.0;15.0;16.0;0;0;31.0;16.0;2;1;48.0;1;2;2;1;3;2.0;37.266666666666666
29.055555555555557;31.0;25.0;26.5;64.16;27.833333333333332;42.0;1;2;1;31.46875;404.6;7;5;31.0;30.0;35.0;31.0;47.0;5.0;1;1;1;45.0;15.0;11.0;2;2;0.0;16.0;2;1;0.0;1;2;2;1;3;1.0;15.0
32.666666666666664;30.0;31.0;37.0;64.12;34.6;31.0;1;1;1;36.5625;405.14;7;7;30.0;39.0;39.0;32.0;35.0;0.0;1;0;1;35.0;15.0;16.0;0;0;50.0;16.0;2;1;50.0;1;2;2;1;3;3.0;40.733333333333334
34.416666666666664;32.0;30.5;28.5;72.63;32.244444443333336;33.0;1;2;1;33.78125;402.11;7;5;34.0;27.0;37.0;36.0;36.0;5.0;1;2;3;32.0;15.0;11.0;2;2;49.0;16.0;2;1;40.0;1;2;2;1;3;2.0;36.666666666666664
35.388888888888886;35.0;39.0;34.0;58.38;35.6;44.0;1;1;2;37.6875;373.71;7;6;45.0;32.0;35.0;38.0;43.0;3.0;1;1;1;24.0;15.0;13.0;1;0;50.0;16.0;2;1;47.0;1;2;2;1;3;2.0;37.233333333333334
33.611111111111114;44.0;36.0;31.0;102.0;33.98888888933333;23.5;1;1;3;23.46875;472.0;7;3;22.0;30.0;37.0;37.0;38.0;9.0;1;3;1;19.0;15.0;7.0;4;2;0.0;16.0;1;2;32.0;2;2;2;1;3;2.0;33.86666666666667
24.05555555666667;0.0;0.0;0.0;85.0;0.0;0.0;0;0;0;16.0;490.0;2;1;0.0;0.0;0.0;30.0;32.0;2.0;1;0;0;0.0;2.0;2.0;1;1;0.0;4.0;1;0;0.0;0;2;2;1;3;0.0;0.0
36.611111111111114;48.0;31.0;34.0;99.99;40.266666666666666;36.0;1;1;1;36.9375;471.99;7;7;31.0;30.0;40.0;41.0;37.0;0.0;1;0;1;48.0;15.0;16.0;0;0;41.0;16.0;2;1;45.0;1;2;2;1;3;2.0;38.93333333333333
34.611111111111114;30.0;29.0;46.0;102.0;35.3;41.0;1;1;1;38.875;448.0;7;7;31.0;37.0;50.0;37.0;49.0;0.0;1;0;1;32.0;15.0;16.0;0;1;41.0;16.0;2;1;40.0;1;2;2;1;3;2.0;36.93333333333333
39.166666666666664;30.0;41.0;35.0;85.0;35.86666666666667;47.0;1;1;1;36.46875;455.0;7;6;25.5;36.0;40.0;44.0;43.0;3.0;1;1;1;39.0;15.0;13.0;1;0;40.0;16.0;2;2;47.0;1;2;2;1;3;3.0;40.266666666666666
33.5;28.0;11.0;0.0;86.0;21.272727272727273;46.0;1;0;0;21.166666666666668;473.0;3;1;27.0;0.0;26.0;50.0;0.0;5.0;0;0;0;0.0;11.0;1.0;2;4;0.0;6.0;1;1;0.0;1;2;2;1;3;1.0;29.6
33.5;48.0;34.0;35.0;102.0;39.46666666666667;50.0;1;1;1;37.9375;445.0;7;7;30.0;30.0;37.0;35.0;40.0;0.0;1;0;1;46.0;15.0;16.0;0;0;42.0;16.0;2;1;47.0;1;2;2;1;3;2.0;39.46666666666667
33.30555555555556;30.0;26.5;39.0;69.0;34.733333333333334;48.0;1;1;1;41.3125;462.0;7;7;37.0;39.0;43.0;34.0;33.0;0.0;1;0;1;47.0;15.0;16.0;0;0;50.0;16.0;2;1;46.0;1;2;2;1;3;2.0;37.4
31.833333333333332;34.0;35.0;31.0;56.0;30.922222222666665;45.0;1;1;2;36.562500000625;464.0;7;6;29.66666667;38.0;34.0;34.0;46.0;3.0;1;2;1;36.0;15.0;13.0;1;2;41.0;16.0;2;3;35.0;1;2;2;1;3;2.0;36.06666666666667
39.0;38.0;37.0;45.0;102.0;40.266666666666666;43.0;1;1;1;41.8125;439.0;7;7;32.0;36.0;50.0;47.0;44.0;0.0;1;0;1;47.0;15.0;16.0;0;0;47.0;16.0;2;1;48.0;1;2;2;1;3;3.0;42.4
36.611111111111114;32.0;33.0;30.0;68.0;38.266666666666666;50.0;1;2;1;38.25;467.0;7;7;30.0;30.0;50.0;36.0;42.0;0.0;1;1;1;46.0;15.0;16.0;0;0;50.0;16.0;2;1;44.0;1;2;2;1;3;2.0;35.0
36.55555555555556;46.0;44.0;34.0;75.0;41.13333333333333;44.0;1;1;1;40.6875;444.0;7;7;45.0;43.0;50.0;40.0;42.0;0.0;1;0;1;36.0;15.0;16.0;0;0;46.0;16.0;2;1;41.0;1;2;2;1;3;3.0;42.53333333333333
38.888888888888886;41.0;32.5;41.0;85.0;40.6;40.0;1;1;1;42.5625;461.0;7;7;44.0;40.0;47.0;40.0;44.0;0.0;1;0;1;42.0;15.0;16.0;0;0;46.0;16.0;2;1;45.0;1;2;2;1;3;2.0;38.6
34.5;26.0;32.0;0.0;85.0;19.884615384615383;40.0;1;0;0;22.0;445.0;3;2;0.0;0.0;7.0;37.0;35.0;2.0;1;0;0;0.0;13.0;3.0;1;4;0.0;5.0;1;0;40.0;1;2;2;1;3;2.0;38.0
25.805555555555557;25.0;19.33333333;0.0;75.0;17.857142857142858;43.0;0;0;0;14.333333333333334;464.0;2;1;0.0;0.0;0.0;21.0;0.0;2.0;0;0;0;0.0;7.0;1.0;1;3;0.0;3.0;1;0;0.0;1;2;2;1;3;2.0;31.666666666666668
35.138888888888886;45.0;45.0;38.0;75.0;36.8;30.0;1;1;1;40.28125;440.0;7;7;31.5;41.0;37.0;33.5;44.0;0.0;1;1;1;46.0;15.0;16.0;0;1;49.0;16.0;2;2;42.0;1;2;2;1;3;3.0;40.4
30.555555555555557;0.0;20.0;0.0;59.0;4.8;0.0;1;0;0;18.0;470.0;2;1;0.0;0.0;8.0;37.0;36.0;2.0;1;0;0;0.0;5.0;2.0;1;2;0.0;4.0;1;0;0.0;0;2;2;1;3;3.0;42.5
36.94444444444444;36.0;35.0;38.0;63.0;37.06666666666667;48.0;1;1;1;40.34375;466.0;7;7;36.5;37.0;44.0;37.0;41.0;0.0;1;1;1;46.0;15.0;16.0;0;0;40.0;16.0;2;2;37.0;1;2;2;1;3;3.0;43.333333333333336
32.666666666666664;35.5;30.0;0.0;76.0;25.455555555999997;44.0;2;0;0;14.666666666666666;439.0;2;1;0.0;0.0;23.0;41.0;0.0;2.0;0;0;0;0.0;15.0;1.0;1;4;0.0;3.0;1;0;0.0;1;2;2;1;3;2.0;35.666666666666664
39.44444444444444;34.0;48.0;37.0;85.0;36.666666666666664;50.0;1;1;1;41.4375;462.0;7;7;39.0;44.0;38.0;38.0;50.0;0.0;1;0;1;35.0;15.0;16.0;0;0;46.0;16.0;2;1;45.0;1;2;2;1;3;3.0;44.0
34.583333333333336;33.0;29.0;42.0;76.0;35.53333333333333;49.0;1;1;1;41.875;458.0;7;7;45.0;37.0;39.0;37.0;38.0;0.0;1;0;1;40.0;15.0;16.0;0;0;45.0;16.0;2;1;42.0;1;2;2;1;3;2.0;39.06666666666667
38.05555555555556;37.0;28.5;39.0;76.0;36.333333333333336;48.0;1;1;1;41.78125;445.0;7;7;34.5;40.0;47.0;30.0;44.0;0.0;1;1;1;46.0;15.0;16.0;0;1;47.0;16.0;2;2;37.0;1;2;2;1;3;2.0;38.2
33.0;37.0;27.0;46.0;85.0;35.266666666666666;49.0;1;1;2;39.25;433.0;7;6;40.0;40.0;32.0;38.0;37.0;3.0;1;1;1;27.0;15.0;13.0;1;0;43.0;16.0;2;1;33.0;1;2;2;1;3;2.0;36.266666666666666
40.05555555555556;47.0;43.0;41.0;75.0;40.13333333333333;43.0;1;1;1;38.4375;443.0;7;7;31.0;41.0;40.0;40.0;45.0;0.0;1;0;1;36.0;15.0;16.0;0;0;38.0;16.0;2;1;48.0;1;2;2;1;3;3.0;42.4
35.0;23.0;27.0;0.0;86.0;23.454545454545453;31.0;1;0;0;10.333333333333334;431.0;2;1;0.0;0.0;38.0;48.0;0.0;2.0;0;0;0;0.0;11.0;1.0;1;3;0.0;3.0;1;0;0.0;1;2;2;1;3;2.0;35.0
35.30555555555556;31.0;32.0;30.0;69.0;34.46666666666667;44.0;1;1;1;36.28125;458.0;7;6;24.5;38.0;38.0;41.0;35.0;3.0;1;1;1;43.0;15.0;13.0;1;0;49.0;16.0;2;2;45.0;1;2;2;1;3;2.0;35.13333333333333
32.80555555555556;30.0;20.5;33.0;75.0;31.233333333333334;48.0;2;1;1;38.5;436.0;7;7;40.0;38.0;20.5;39.0;37.0;0.0;1;0;1;37.0;15.0;16.0;0;1;44.0;16.0;2;1;47.0;1;2;2;1;3;2.0;35.933333334000004
35.0;47.0;33.0;34.0;76.0;36.46666666666667;48.0;1;1;1;40.0;434.0;7;7;38.0;30.0;34.0;35.0;42.0;0.0;1;0;1;48.0;15.0;16.0;0;0;44.0;16.0;2;1;45.0;1;2;2;1;3;3.0;40.333333333333336
32.25;31.0;29.0;34.0;68.0;34.266666666666666;46.0;1;1;1;40.125;444.0;7;7;30.0;37.0;41.0;42.0;49.0;0.0;1;1;1;44.0;15.0;16.0;0;0;50.0;16.0;2;2;40.0;1;2;2;1;3;2.0;36.6
39.27777777777778;32.0;35.0;35.0;63.0;33.46666666666667;40.0;1;1;1;39.375;431.0;7;7;35.0;40.0;35.0;42.0;45.0;0.0;1;0;1;40.0;15.0;16.0;0;1;45.0;16.0;2;1;42.0;1;2;2;1;3;3.0;40.06666666666667
38.166666666666664;43.0;33.0;38.0;75.0;39.53333333333333;44.0;1;1;1;38.125;461.0;7;7;30.0;37.0;46.0;44.0;36.0;0.0;1;0;1;46.0;15.0;16.0;0;1;39.0;16.0;2;1;50.0;1;2;2;1;3;2.0;38.86666666666667
32.94444444444444;27.33333333;32.0;32.5;76.0;32.677777776666666;41.0;1;2;1;36.40625;426.0;7;6;41.0;37.0;37.0;37.0;29.0;2.0;2;2;1;37.0;15.0;14.0;1;3;39.0;16.0;2;1;44.0;1;2;2;1;3;2.0;32.666666666666664
34.111111111666666;29.5;32.0;35.0;86.0;26.9;38.0;2;1;2;30.125;424.0;7;5;28.5;30.0;19.0;35.0;39.0;6.0;1;2;1;16.5;15.0;10.0;2;4;33.0;16.0;2;2;37.0;1;2;2;1;3;2.0;34.86666666666667
35.611111111111114;35.0;31.0;33.0;60.0;35.43333333333333;40.0;1;1;1;37.625;454.0;7;7;31.0;30.0;37.0;31.0;43.0;0.0;1;0;1;50.0;15.0;16.0;0;0;37.0;16.0;2;1;34.0;1;2;2;1;3;2.0;36.266666666666666
36.0;30.5;28.5;41.0;75.0;36.03333333333333;44.0;1;1;1;43.3125;451.0;7;7;44.0;38.0;34.0;46.0;39.0;0.0;1;0;1;50.0;15.0;16.0;0;1;45.0;16.0;2;1;46.0;1;2;2;1;3;2.0;38.266666666666666
29.972222222777777;33.0;31.0;36.0;63.0;36.46666666666667;50.0;1;1;1;36.3125;412.0;7;7;30.0;36.0;41.0;33.0;38.0;0.0;1;0;1;35.0;15.0;16.0;0;0;40.0;16.0;2;1;49.0;1;2;2;1;3;2.0;31.066666666666666
33.72222222222222;30.0;34.5;30.0;59.0;33.666666666666664;50.0;1;1;1;40.125;440.0;7;7;46.0;37.0;37.0;35.0;45.0;0.0;1;0;1;46.0;15.0;16.0;0;0;31.0;16.0;2;1;43.0;1;2;2;1;3;2.0;34.13333333333333
37.611111111111114;31.0;37.0;40.0;69.0;37.2;46.0;1;1;1;39.1875;439.0;7;7;35.0;30.0;40.0;42.0;34.0;0.0;1;0;1;46.0;15.0;16.0;0;0;45.0;16.0;2;1;46.0;1;2;2;1;3;3.0;41.06666666666667
39.55555555555556;45.0;43.0;40.0;76.0;37.733333333333334;48.0;1;1;1;39.375;464.0;7;6;29.0;42.0;41.0;47.0;42.0;3.0;1;1;1;41.0;15.0;13.0;1;0;42.0;16.0;2;2;43.0;1;2;2;1;3;2.0;37.333333333333336
38.94444444444444;44.0;29.5;39.0;86.0;38.86666666666667;45.0;1;1;1;39.34375;427.0;7;6;27.5;38.0;40.0;36.0;34.0;3.0;1;1;1;47.0;15.0;13.0;1;0;50.0;16.0;2;2;43.0;1;2;2;1;3;2.0;35.666666666666664
36.05555555555556;32.0;42.0;37.0;76.0;36.13333333333333;45.0;1;1;1;42.0625;439.0;7;7;37.0;41.0;41.0;49.0;47.0;0.0;1;0;1;44.0;15.0;16.0;0;0;49.0;16.0;2;1;46.0;1;2;2;1;3;3.0;42.266666666666666
38.333333333333336;48.0;39.0;39.0;76.0;37.5;43.0;1;1;1;41.5625;422.0;7;7;39.0;31.0;36.0;42.0;45.0;0.0;1;0;1;48.0;15.0;16.0;0;1;46.0;16.0;2;1;43.0;1;2;2;1;3;2.0;38.733333333333334
34.05555555555556;30.0;29.33333333;47.0;68.0;35.666666666666664;44.0;1;1;1;41.0;436.0;7;7;38.0;39.0;36.0;35.0;41.0;0.0;1;0;1;33.0;15.0;16.0;0;0;49.0;16.0;2;1;49.0;1;2;2;1;3;2.0;39.6
26.8;0.0;24.0;0.0;68.0;0.0;42.0;0;0;0;14.0;429.0;2;1;0.0;0.0;0.0;30.0;0.0;2.0;0;0;0;0.0;2.0;1.0;1;1;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
34.611111111111114;34.0;32.0;41.0;86.0;33.311111110666666;50.0;1;1;2;37.4375;424.0;7;6;34.0;37.0;33.0;46.0;42.0;3.0;1;1;1;26.0;15.0;13.0;1;1;44.0;16.0;2;1;40.0;1;2;2;1;3;2.0;37.333333333333336
34.5;29.5;31.0;28.0;69.0;31.977777778666667;45.0;1;2;2;35.21875;458.0;7;6;35.0;30.0;35.0;30.0;41.0;3.0;1;2;1;30.5;15.0;13.0;1;3;48.0;16.0;2;1;47.0;1;2;2;1;3;2.0;32.1
32.083333333333336;30.0;25.5;42.0;63.0;31.144444444;48.0;2;1;1;41.46875;436.0;7;7;31.5;38.0;31.5;39.0;38.0;0.0;1;1;1;49.0;15.0;16.0;0;1;48.0;16.0;2;2;36.0;1;2;2;1;3;2.0;34.06666666666667
38.888888888888886;31.0;40.0;39.0;81.17;38.56666666666667;50.0;1;1;1;39.875;413.37;7;7;45.0;39.0;46.0;40.0;39.0;0.0;1;0;1;32.0;15.0;16.0;0;0;42.0;16.0;2;1;50.0;1;2;2;1;3;3.0;40.6
36.69444444444444;48.0;33.0;35.0;75.0;41.2;48.0;1;1;1;40.1875;425.0;7;7;34.0;35.0;40.0;46.0;43.0;0.0;1;1;1;46.0;15.0;16.0;0;0;47.0;16.0;2;2;48.0;1;2;2;1;3;3.0;41.666666666666664
39.27777777777778;30.0;39.0;23.5;63.0;32.733333333333334;44.0;1;2;2;32.75;437.0;7;4;29.5;39.0;32.0;41.0;45.0;9.0;1;3;1;25.0;15.0;7.0;3;2;39.0;16.0;1;2;50.0;1;2;2;1;3;2.0;32.8
26.5;36.0;16.0;0.0;64.0;21.6;0.0;0;0;0;0.0;434.0;2;0;0.0;0.0;0.0;40.0;0.0;3.0;0;0;0;0.0;5.0;0.0;2;1;0.0;3.0;1;0;0.0;1;2;2;1;3;1.0;19.0
33.47222222222222;32.0;30.0;33.0;76.0;33.96666666666667;45.0;1;1;1;38.0;421.0;7;7;43.0;38.0;40.0;31.0;48.0;0.0;1;0;1;31.0;15.0;16.0;0;2;35.0;16.0;2;1;46.0;1;2;2;1;3;2.0;34.86666666666667
34.138888888888886;47.0;38.0;32.0;55.0;37.666666666666664;47.0;1;1;1;40.03125;378.0;7;7;34.5;30.0;41.0;43.0;45.0;0.0;1;1;1;50.0;15.0;16.0;0;1;47.0;16.0;2;2;42.0;1;2;2;1;3;2.0;36.13333333333333
33.44444444444444;31.0;23.5;36.5;60.6;33.4;50.0;1;2;1;42.59375;375.21;7;7;45.0;37.0;32.0;38.0;37.0;0.0;1;1;1;49.0;15.0;16.0;0;1;46.0;16.0;2;1;50.0;1;2;2;1;3;2.0;34.0
34.888888888888886;24.5;32.33333333;25.5;84.0;34.833333333333336;45.0;1;2;1;37.78125;462.0;7;6;42.0;40.0;44.0;41.0;41.0;3.0;1;1;1;37.0;15.0;13.0;1;1;42.0;16.0;2;1;44.0;1;2;2;1;3;2.0;36.333333333333336
26.583333332777777;30.0;26.5;0.0;75.0;22.285714285714285;39.0;0;0;0;20.0;469.0;3;1;27.0;0.0;0.0;40.0;0.0;5.0;0;0;0;0.0;7.0;1.0;2;1;0.0;6.0;1;1;0.0;1;2;2;1;3;2.0;30.666666666666668
39.44444444444444;47.0;26.5;39.0;89.0;37.733333333333334;43.0;1;1;1;39.875;443.0;7;7;36.0;41.0;35.0;42.0;44.0;0.0;1;0;1;42.0;15.0;16.0;0;0;37.0;16.0;2;1;50.0;1;2;2;1;3;2.0;38.4
34.166666666666664;30.0;30.0;33.0;74.0;31.4;48.0;1;1;1;40.0625;427.0;7;7;38.0;44.0;35.0;34.0;39.0;0.0;1;0;1;42.0;15.0;16.0;0;1;44.0;16.0;2;1;39.0;1;2;2;1;3;2.0;38.2
29.694444444444443;17.0;27.0;36.0;100.0;28.633333333333333;38.5;2;1;1;33.59375;419.0;7;6;35.0;37.0;27.5;34.0;43.0;2.0;1;1;1;42.0;15.0;14.0;1;3;0.0;16.0;2;1;37.0;2;2;2;1;3;2.0;34.46666666666667
34.638888888888886;32.0;17.33333333;32.0;65.0;30.666666666666668;47.0;2;1;1;38.291666666666664;442.0;5;5;31.5;0.0;34.0;37.0;0.0;0.0;0;1;0;46.0;15.0;12.0;0;1;42.0;12.0;2;2;41.0;1;2;2;1;3;1.0;28.884615384615383
35.388888888888886;30.0;31.0;33.0;79.0;33.55555555466667;32.0;1;1;1;39.0625;406.0;7;7;37.0;40.0;36.0;38.0;46.0;0.0;1;0;1;39.0;15.0;16.0;0;1;47.0;16.0;2;1;44.0;1;2;2;1;3;2.0;37.233333333333334
36.94444444444444;31.0;27.0;42.0;68.0;31.066666666666666;40.0;2;1;1;34.6875;437.0;7;5;28.0;36.0;26.0;40.0;26.5;5.0;2;2;1;30.0;15.0;11.0;2;1;45.0;16.0;2;2;40.0;1;2;2;1;3;2.0;35.46666666666667
32.5;20.0;32.0;21.33333333;78.55;24.777777777333334;0.0;2;3;2;22.153846153076923;453.73;5;1;25.0;31.0;22.5;39.0;0.0;11.0;0;3;1;29.0;15.0;2.0;4;4;0.0;13.0;1;2;38.0;0;2;2;1;3;2.0;30.53846153846154
35.166666666666664;25.5;28.0;29.5;65.0;30.666666666666668;32.0;2;2;1;34.96875;439.0;7;6;34.0;32.0;26.5;41.0;30.0;3.0;1;2;1;43.0;15.0;13.0;1;2;42.0;16.0;2;1;39.0;2;2;2;1;3;2.0;32.733333333333334
40.666666666666664;31.0;36.0;36.0;79.0;34.666666666666664;44.0;1;1;1;40.25;436.0;7;7;39.0;40.0;39.0;48.0;45.0;0.0;1;0;1;37.0;15.0;16.0;0;0;47.0;16.0;2;1;42.0;1;2;2;1;3;2.0;39.733333333333334
32.25;31.0;25.33333333;34.0;72.55;33.233333333333334;43.0;2;1;1;36.75;436.59;7;7;39.0;30.0;27.5;39.0;43.0;0.0;1;0;1;38.0;15.0;16.0;0;1;33.0;16.0;2;1;49.0;1;2;2;1;3;2.0;32.17777777733333
35.111111111111114;33.0;26.0;30.0;60.0;33.9;50.0;2;1;1;37.75;453.0;7;7;32.0;33.0;31.5;40.0;45.0;0.0;1;0;1;40.0;15.0;16.0;0;0;46.0;16.0;2;1;42.0;1;2;2;1;3;2.0;35.93333333333333
32.25;0.0;41.0;0.0;85.0;25.1;48.0;1;0;0;41.333333333333336;455.0;2;2;0.0;0.0;28.0;39.0;0.0;0.0;0;0;0;0.0;10.0;3.0;0;4;38.0;3.0;2;0;18.0;1;2;2;1;3;2.0;35.4
35.833333333333336;0.0;0.0;0.0;54.0;0.0;45.0;0;0;0;15.0;428.0;2;1;0.0;0.0;0.0;40.0;0.0;2.0;0;0;0;0.0;5.0;1.0;1;2;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
31.86111111111111;32.33333333;33.0;36.0;79.0;33.79999999933333;48.0;1;1;1;35.6875;427.0;7;7;31.0;37.0;34.0;46.0;40.0;0.0;1;0;1;30.0;15.0;16.0;0;1;39.0;16.0;2;1;43.0;1;2;2;1;3;2.0;35.733333333333334
34.0;36.0;28.5;43.0;74.0;34.21111111066667;46.0;1;1;1;41.875;427.0;7;7;43.0;39.0;45.0;38.0;44.0;0.0;1;0;1;34.0;15.0;16.0;0;2;49.0;16.0;2;1;45.0;1;2;2;1;3;2.0;38.86666666666667
39.27777777777778;34.0;37.0;43.0;75.0;37.06666666666667;43.0;1;1;1;42.75;407.0;7;7;48.0;39.0;40.0;46.0;40.0;0.0;1;0;1;44.0;15.0;16.0;0;0;39.0;16.0;2;1;44.0;1;2;2;1;3;3.0;42.86666666666667
32.80555555555556;35.0;33.0;37.0;64.0;39.2;45.0;1;1;1;43.3125;423.0;7;7;45.0;39.0;45.0;38.0;42.0;0.0;1;0;1;50.0;15.0;16.0;0;0;45.0;16.0;2;1;49.0;1;2;2;1;3;2.0;36.6
32.77777777777778;31.0;32.0;41.0;69.0;38.8;48.0;1;1;1;44.9375;430.0;7;7;45.0;38.0;37.0;28.5;50.0;0.0;1;0;1;49.0;15.0;16.0;0;0;45.0;16.0;2;1;50.0;1;2;2;1;3;3.0;41.2
38.05555555555556;34.0;28.66666667;31.0;65.0;36.0;47.0;1;1;2;33.46875;401.0;7;6;30.0;32.0;34.0;45.0;37.0;3.0;1;2;1;28.5;15.0;13.0;1;0;41.0;16.0;2;2;45.0;1;2;2;1;3;2.0;34.13333333333333
33.083333333333336;39.0;21.5;31.0;75.0;35.4;41.0;1;1;1;37.9375;404.0;7;7;35.0;35.0;31.0;37.0;45.0;0.0;1;1;1;38.0;15.0;16.0;0;0;47.0;16.0;2;2;40.0;1;2;2;1;3;2.0;33.0
