CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
65.0;63.0;8;62.0;56.0;394.0;52.0;2014;51.0;52.0;59.0;19;0;65.0;8;5;0;2;3;2;3;10;3;1.0;14.25
63.0;57.0;20;48.0;64.0;386.0;63.0;2014;42.0;63.0;56.0;0;0;63.0;20;0;0;1;0;0;6;10;3;2.0;34.55555555555556
60.0;48.0;11;53.0;48.0;386.0;68.0;2014;46.0;68.0;59.0;19;0;60.0;11;5;0;3;1;1;5;10;3;1.0;14.03125
69.96;59.21;18;62.09;52.28;389.26;56.23;2014;44.08;56.23;54.57;19;0;69.96;19;5;0;1;1;1;5;10;3;1.0;25.59375
67.0;65.0;10;60.0;53.0;400.0;55.0;2014;50.0;55.0;52.0;0;0;67.0;10;0;0;3;0;0;3;10;3;1.0;8.125
60.0;57.0;18;53.0;62.0;393.0;54.0;2014;51.0;54.0;59.0;19;0;60.0;5;5;0;2;1;1;6;10;3;2.0;36.0
57.0;63.0;10;62.0;54.0;399.0;56.0;2014;48.0;56.0;59.0;19;0;57.0;10;5;0;2;1;2;3;10;3;1.0;17.3125
57.0;58.0;19;62.0;70.0;404.0;58.0;2014;49.0;58.0;56.0;19;0;57.0;19;5;0;1;1;1;5;10;3;2.0;31.625
59.0;43.0;7;47.0;52.0;380.0;60.0;2014;48.0;60.0;62.0;19;0;59.0;7;5;0;2;1;1;5;10;3;2.0;30.9375
50.0;47.0;19;60.0;53.0;393.0;62.0;2014;51.0;62.0;65.0;19;0;50.0;19;5;0;1;1;1;5;10;3;1.0;9.5
65.0;63.0;10;55.0;61.0;392.0;56.0;2014;47.0;56.0;53.0;19;1;65.0;10;5;0;2;1;1;3;10;3;2.0;36.625
58.0;59.0;10;57.0;61.0;392.0;54.0;2014;47.0;54.0;59.0;19;0;58.0;8;5;0;3;1;2;3;10;3;1.0;29.25
60.0;52.0;11;55.0;59.0;395.0;69.0;2014;44.0;69.0;51.0;19;0;60.0;11;5;0;3;1;1;5;10;3;2.0;30.625
69.0;60.0;6;51.0;52.0;384.0;63.0;2014;43.0;63.0;50.0;0;0;69.0;6;0;0;3;0;0;5;10;3;1.0;4.375
68.0;43.0;9;43.0;52.0;364.0;48.0;2014;41.0;48.0;62.0;19;0;68.0;9;5;0;3;1;1;4;10;3;2.0;32.02777777777778
57.0;48.0;10;49.0;56.0;393.0;58.0;2014;59.0;58.0;59.0;19;0;57.0;12;5;0;3;1;1;3;10;3;2.0;32.388888888888886
57.88;71.53;20;57.23;61.2;397.8;60.29;2014;48.75;60.29;54.74;244;0;57.88;20;34;0;2;1;1;6;10;3;1.0;13.5625000006875
60.0;74.0;10;49.0;59.0;373.0;56.0;2014;41.0;56.0;62.0;19;0;60.0;10;5;0;3;1;1;3;10;3;2.0;37.72222222222222
69.96;73.24;20;53.24;57.27;389.69;56.23;2014;44.08;56.23;47.15;10;0;69.96;20;3;0;1;1;2;6;10;3;2.0;36.94444444444444
56.0;53.0;20;56.0;61.0;404.0;59.0;2014;55.0;59.0;53.0;0;0;56.0;20;0;0;3;0;0;6;10;3;1.0;12.8750000005625
69.0;36.0;19;63.0;55.0;394.0;63.0;2014;49.0;63.0;47.0;19;1;69.0;19;5;0;1;1;2;5;10;3;1.0;26.77777777777778
71.0;59.0;8;48.0;55.0;378.0;50.0;2014;49.0;50.0;53.0;19;0;71.0;8;5;0;2;1;1;3;10;3;1.0;29.093750000625
65.0;60.0;6;69.0;59.0;404.0;52.0;2014;56.0;52.0;51.0;19;0;65.0;19;5;0;1;1;1;5;10;3;1.0;21.5625
54.03;45.94;16;48.79;54.3;384.72;63.4;2014;46.77;63.4;58.27;19;0;54.03;16;5;0;3;1;2;2;10;3;2.0;38.611111111111114
68.0;77.0;11;53.0;56.0;395.0;62.0;2014;44.0;62.0;59.0;19;0;68.0;11;5;0;2;1;2;5;7;3;1.0;26.395833333125
54.0;48.0;4;55.0;62.0;405.0;56.0;2014;53.0;56.0;66.0;19;0;54.0;4;5;0;2;1;1;4;7;3;2.0;31.52777777777778
54.0;51.0;8;49.0;56.0;373.0;58.0;2014;48.0;58.0;59.0;19;0;54.0;8;5;0;2;1;2;3;7;3;2.0;32.52777777777778
52.0;65.0;19;54.0;52.0;370.0;57.0;2014;50.0;57.0;51.0;19;0;52.0;19;5;0;2;1;2;5;7;3;1.0;29.5
58.0;51.0;18;64.0;59.0;411.0;55.0;2014;53.0;55.0;57.0;19;0;58.0;18;5;0;3;1;1;3;4;3;1.0;14.5416666665
67.28;62.94;4;59.89;55.8;398.94;58.33;2014;52.03;58.33;52.14;19;0;67.28;4;5;0;2;1;1;4;4;3;1.0;29.59375
59.0;43.0;20;51.0;65.0;383.0;60.0;2014;43.0;60.0;53.0;113;0;59.0;5;15;0;1;1;1;6;4;3;2.0;34.19444444444444
61.0;40.0;20;50.0;47.0;367.0;51.0;2014;50.0;51.0;56.0;0;0;61.0;19;0;0;2;0;0;5;2;3;2.0;32.375
100.0;93.0;7;85.0;0.0;402.0;63.0;2015;0.0;0.0;0.0;0;0;100.0;7;0;0;1;0;0;5;10;1;3.0;40.111111111111114
95.0;88.0;10;73.0;0.0;409.0;69.0;2015;0.0;0.0;0.0;0;0;88.0;10;0;0;3;0;0;3;10;1;2.0;32.0625
90.0;79.0;11;75.0;0.0;371.0;63.0;2015;0.0;0.0;0.0;0;1;77.0;8;0;0;3;0;0;3;10;1;2.0;34.25
81.0;79.0;12;79.0;0.0;372.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;12;0;0;3;0;0;3;10;1;2.0;36.22222222222222
79.0;88.0;20;77.0;0.0;381.0;72.0;2015;0.0;0.0;0.0;0;0;84.0;8;0;0;3;0;0;3;10;1;2.0;36.0625
81.0;93.0;20;71.0;0.0;382.0;75.0;2015;0.0;0.0;0.0;0;0;81.0;20;0;0;2;0;0;6;10;1;2.0;30.4791666675
77.0;93.0;10;76.0;0.0;376.0;67.0;2015;0.0;0.0;0.0;0;0;68.0;10;0;0;3;0;0;3;10;1;2.0;37.0
72.0;79.0;1;79.0;0.0;380.0;72.0;2015;0.0;0.0;0.0;0;0;81.0;1;0;0;4;0;0;5;10;1;2.0;34.979166667499996
72.0;77.0;8;84.0;0.0;365.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0;3;0;0;3;10;1;2.0;36.111111111111114
87.0;65.0;11;79.0;0.0;347.0;52.0;2015;0.0;0.0;0.0;0;0;88.0;11;0;0;3;0;0;5;10;1;2.0;36.611111111111114
85.0;84.0;13;71.0;0.0;370.0;54.0;2015;0.0;0.0;0.0;0;0;81.0;8;0;0;2;0;0;3;10;1;3.0;40.333333333333336
75.0;84.0;18;78.0;0.0;366.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;4;0;0;2;0;0;4;10;1;2.0;34.4375
83.0;71.0;11;66.0;0.0;376.0;78.0;2015;0.0;0.0;0.0;0;1;77.0;11;0;0;2;0;0;5;10;1;2.0;39.27777777777778
81.0;79.0;20;75.0;0.0;359.0;65.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;3;0;0;6;10;1;2.0;35.583333333333336
83.0;68.0;13;73.0;0.0;357.0;69.0;2015;0.0;0.0;0.0;0;0;67.0;9;0;0;3;0;0;4;10;1;1.0;24.125
77.0;71.0;20;79.0;0.0;361.0;60.0;2015;0.0;0.0;0.0;0;0;68.0;20;0;0;2;0;0;6;10;1;1.0;25.083333333333332
81.0;75.0;20;68.0;0.0;367.0;75.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;2;0;0;6;10;1;2.0;34.388888888888886
79.0;61.0;20;77.0;0.0;351.0;67.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;3;0;0;6;10;1;2.0;34.5
79.0;75.0;17;75.0;0.0;354.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;5;0;0;2;0;0;6;10;1;2.0;39.0625
72.0;64.0;12;80.0;0.0;357.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;4;0;0;2;0;0;4;10;1;2.0;31.88888888888889
81.0;61.0;11;73.0;0.0;356.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;11;0;0;2;0;0;5;10;1;2.0;39.44444444444444
81.0;69.0;1;73.0;0.0;353.0;65.0;2015;0.0;0.0;0.0;0;0;84.0;8;0;0;3;0;0;3;10;1;2.0;37.94444444444444
85.0;65.0;11;70.0;0.0;350.0;63.0;2015;0.0;0.0;0.0;0;0;94.0;11;0;0;2;0;0;5;10;1;1.0;22.0625
81.0;64.0;5;69.0;0.0;358.0;72.0;2015;0.0;0.0;0.0;0;0;80.0;5;0;0;2;0;0;6;10;1;1.0;28.333333333333332
75.0;84.0;14;76.0;0.0;358.0;60.0;2015;0.0;0.0;0.0;0;0;68.0;6;0;0;2;0;0;5;10;1;2.0;32.333333333333336
79.0;73.0;14;73.0;0.0;353.0;63.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;3;0;0;3;10;1;2.0;33.77777777777778
82.0;69.0;4;70.0;0.0;352.0;65.0;2015;0.0;0.0;0.0;0;1;76.0;4;0;0;3;0;0;4;10;1;1.0;1.8125
72.0;73.0;11;78.0;0.0;353.0;65.0;2015;0.0;0.0;0.0;0;0;71.0;11;0;0;2;0;0;5;10;1;2.0;38.44444444444444
74.0;48.0;7;75.0;0.0;353.0;72.0;2015;0.0;0.0;0.0;0;0;68.0;7;0;0;2;0;0;5;10;1;2.0;35.375
75.0;71.0;22;72.0;0.0;358.0;65.0;2015;0.0;0.0;0.0;0;0;74.0;22;0;0;2;0;0;6;10;1;2.0;33.94444444444444
69.0;85.0;8;78.0;0.0;355.0;65.0;2015;0.0;0.0;0.0;0;0;65.0;8;0;0;2;0;0;3;10;1;3.0;42.388888888888886
69.0;75.0;10;75.0;0.0;359.0;75.0;2015;0.0;0.0;0.0;0;0;65.0;10;0;0;2;0;0;3;10;1;2.0;32.28125
81.0;65.0;18;74.0;0.0;339.0;58.0;2015;0.0;0.0;0.0;0;0;74.0;18;0;0;2;0;0;3;10;1;2.0;38.94444444444444
75.0;71.0;6;69.0;0.0;361.0;72.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;3;0;0;3;10;1;2.0;33.27777777777778
74.0;57.0;8;74.0;0.0;350.0;69.0;2015;0.0;0.0;0.0;0;0;65.0;8;0;0;2;0;0;3;10;1;2.0;35.05555555555556
72.0;70.0;10;71.0;0.0;356.0;78.0;2015;0.0;0.0;0.0;0;0;68.0;16;0;0;3;0;0;2;10;1;2.0;32.0
77.0;68.0;11;70.0;0.0;350.0;67.0;2015;0.0;0.0;0.0;0;0;68.0;11;0;0;3;0;0;5;10;1;2.0;34.4375
70.0;79.0;8;77.0;0.0;350.0;63.0;2015;0.0;0.0;0.0;0;0;67.0;8;0;0;2;0;0;3;10;1;2.0;36.25
74.0;49.0;9;78.0;0.0;343.0;60.0;2015;0.0;0.0;0.0;0;0;71.0;9;0;0;3;0;0;4;10;1;2.0;33.611111111111114
81.0;73.0;9;70.0;0.0;341.0;61.0;2015;0.0;0.0;0.0;0;0;84.0;9;0;0;3;0;0;4;10;1;2.0;33.24074074000001
77.0;53.0;8;72.0;0.0;346.0;69.0;2015;0.0;0.0;0.0;0;0;80.0;8;0;0;3;0;0;3;10;1;3.0;41.166666666666664
67.0;82.0;8;75.0;0.0;358.0;72.0;2015;0.0;0.0;0.0;0;0;62.0;8;0;0;3;0;0;3;10;1;2.0;37.833333333333336
67.0;93.0;19;73.0;0.0;363.0;69.0;2015;0.0;0.0;0.0;0;1;67.0;19;0;0;2;0;0;5;10;1;2.0;37.22222222222222
75.0;68.0;11;73.0;0.0;347.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;2;0;0;5;10;1;2.0;33.69444444444444
75.0;73.0;13;69.0;0.0;350.0;72.0;2015;0.0;0.0;0.0;0;1;77.0;13;0;0;3;0;0;1;10;1;1.0;28.3125
66.0;82.0;22;72.0;0.0;364.0;75.0;2015;0.0;0.0;0.0;0;0;71.0;22;0;0;2;0;0;6;10;1;2.0;35.0
64.0;93.0;11;76.0;0.0;358.0;72.0;2015;0.0;0.0;0.0;0;0;62.0;11;0;0;3;0;0;5;10;1;1.0;20.2500000000625
74.0;59.0;11;72.0;0.0;348.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;3;0;0;5;10;1;2.0;30.11111111111111
85.0;67.0;7;68.0;0.0;329.0;61.0;2015;0.0;0.0;0.0;0;0;74.0;7;0;0;2;0;0;5;10;1;1.0;21.6354166666875
67.0;79.0;20;74.0;0.0;357.0;67.0;2015;0.0;0.0;0.0;0;0;65.0;15;0;0;3;0;0;3;10;1;1.0;13.90625
74.0;69.0;6;76.0;0.0;337.0;58.0;2015;0.0;0.0;0.0;0;0;68.0;18;0;0;2;0;0;3;10;1;2.0;36.5
74.0;63.0;20;69.0;0.0;350.0;72.0;2015;0.0;0.0;0.0;0;0;74.0;5;0;0;2;0;0;6;10;1;2.0;34.72222222222222
74.0;68.0;22;74.0;0.0;341.0;60.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0;2;0;0;3;10;1;2.0;36.05555555555556
75.0;82.0;11;69.0;0.0;348.0;63.0;2015;0.0;0.0;0.0;0;0;71.0;11;0;0;3;0;0;5;10;1;2.0;30.375
66.0;100.0;16;70.0;0.0;365.0;67.0;2015;0.0;0.0;0.0;0;0;68.0;16;0;0;3;0;0;2;10;1;1.0;29.125
74.0;71.0;19;72.0;0.0;343.0;61.0;2015;0.0;0.0;0.0;0;0;74.0;19;0;0;1;0;0;5;10;1;1.0;19.75
75.0;59.0;20;69.0;0.0;348.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;2;0;0;6;10;1;1.0;21.6875
73.0;50.0;8;75.0;0.0;339.0;65.0;2015;0.0;0.0;0.0;0;0;68.0;7;0;0;2;0;0;5;10;1;1.0;21.78125
72.0;60.0;1;73.0;0.0;342.0;72.0;2015;0.0;0.0;0.0;0;0;77.0;1;0;0;3;0;0;5;10;1;1.0;8.6875
79.0;56.0;18;68.0;0.0;342.0;61.0;2015;0.0;0.0;0.0;0;1;71.0;5;0;0;2;0;0;6;10;1;2.0;31.4375
75.0;56.0;18;73.0;0.0;340.0;58.0;2015;0.0;0.0;0.0;0;0;68.0;18;0;0;2;0;0;3;10;1;1.0;29.885416666875
70.0;60.0;4;76.0;0.0;339.0;65.0;2015;0.0;0.0;0.0;0;0;68.0;4;0;0;2;0;0;4;10;1;1.0;16.6875
69.0;64.0;13;70.0;0.0;352.0;75.0;2015;0.0;0.0;0.0;0;0;62.0;9;0;0;4;0;0;4;10;1;1.0;24.625
74.0;59.0;20;70.0;0.0;343.0;67.0;2015;0.0;0.0;0.0;0;0;74.0;20;0;0;3;0;0;6;10;1;1.0;29.444444444444443
70.0;54.0;10;76.0;0.0;343.0;58.0;2015;0.0;0.0;0.0;0;0;71.0;10;0;0;3;0;0;3;10;1;2.0;34.0
69.0;66.0;8;72.0;0.0;348.0;69.0;2015;0.0;0.0;0.0;0;0;74.0;8;0;0;3;0;0;3;10;1;1.0;22.90625
70.0;60.0;1;76.0;0.0;336.0;67.0;2015;0.0;0.0;0.0;0;0;71.0;1;0;0;3;0;0;5;10;1;2.0;33.833333333333336
70.0;67.0;1;69.0;0.0;355.0;63.0;2015;0.0;0.0;0.0;0;0;67.0;11;0;0;3;0;0;5;10;1;1.0;21.5
72.0;66.0;8;69.0;0.0;346.0;67.0;2015;0.0;0.0;0.0;0;1;71.0;8;0;0;3;0;0;3;10;1;2.0;36.074074073333335
77.0;65.0;20;65.0;0.0;342.0;68.0;2015;0.0;0.0;0.0;0;0;73.0;10;0;0;3;0;0;3;10;1;1.0;22.90625
67.0;82.0;6;70.0;0.0;355.0;65.0;2015;0.0;0.0;0.0;0;0;62.0;6;0;0;3;0;0;5;10;1;2.0;30.61111111111111
72.0;55.0;18;69.0;0.0;342.0;75.0;2015;0.0;0.0;0.0;0;0;62.0;18;0;0;3;0;0;3;10;1;1.0;22.5
72.0;65.0;11;73.0;0.0;337.0;58.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;2;0;0;5;10;1;2.0;32.05555555555556
81.0;50.0;1;65.0;0.0;330.0;67.0;2015;0.0;0.0;0.0;0;1;71.0;22;0;0;2;0;0;6;10;1;1.0;26.125
71.0;74.0;11;49.0;69.0;441.0;58.0;2015;55.0;58.0;80.0;19;0;71.0;19;5;0;2;1;1;5;10;1;1.0;29.1875
74.0;57.0;20;67.0;65.0;446.0;54.0;2015;58.0;54.0;74.0;238;0;74.0;20;15;0;2;1;1;6;10;1;2.0;36.25
78.0;74.0;20;57.0;62.0;444.0;62.0;2015;56.0;62.0;66.0;42;0;78.0;20;7;0;2;1;1;6;10;1;1.0;25.36111111111111
62.0;51.0;20;49.0;59.0;410.0;54.0;2015;48.0;54.0;87.0;224;0;62.0;20;7;0;2;1;1;6;10;1;2.0;30.125
71.0;80.0;10;60.0;62.0;438.0;60.0;2015;59.0;60.0;69.0;19;0;71.0;10;5;0;3;3;2;3;10;1;1.0;14.3125
75.0;60.0;12;63.0;53.0;430.0;77.0;2015;45.0;77.0;56.0;19;0;75.0;12;5;0;3;1;1;3;10;1;2.0;31.555555555555557
59.0;71.0;21;55.0;54.0;414.0;54.0;2015;53.0;54.0;80.0;19;0;59.0;13;5;0;4;1;2;1;10;1;1.0;22.9375
65.0;83.0;6;55.0;59.0;429.0;65.0;2015;58.0;65.0;66.0;19;0;65.0;6;5;0;3;1;1;5;10;1;2.0;30.61111111111111
78.0;43.0;8;49.0;65.0;392.0;47.0;2015;37.0;47.0;70.0;19;0;78.0;8;5;0;2;1;1;3;10;1;1.0;27.2708333325
71.0;42.0;10;47.0;69.0;417.0;56.0;2015;53.0;56.0;62.0;19;0;71.0;11;5;0;2;1;1;5;10;1;1.0;24.4375
68.0;71.0;8;59.0;59.0;450.0;58.0;2015;84.0;58.0;56.0;19;0;68.0;8;5;0;2;1;1;3;10;1;2.0;35.01851851833333
68.0;88.0;10;58.0;56.0;428.0;54.0;2015;59.0;54.0;61.0;19;0;68.0;10;5;0;3;1;2;3;10;1;2.0;35.3125
69.0;52.0;8;51.0;55.0;401.0;53.0;2015;48.0;53.0;69.0;19;0;69.0;7;5;0;1;1;1;5;10;1;2.0;36.388888888888886
65.0;43.0;9;57.0;65.0;419.0;54.0;2015;59.0;54.0;66.0;19;0;65.0;11;5;0;3;3;2;5;10;1;1.0;4.546875
76.0;45.0;7;51.0;52.0;410.0;54.0;2015;53.0;54.0;59.0;19;0;76.0;20;5;0;3;1;2;6;10;1;1.0;21.624999999499998
69.0;45.0;5;58.0;37.0;402.0;57.0;2015;53.0;57.0;69.0;19;0;69.0;18;5;0;1;1;1;3;10;1;2.0;34.6875
71.0;60.0;10;55.0;61.0;409.0;45.0;2015;52.0;45.0;66.0;19;0;71.0;10;5;0;1;1;1;3;10;1;1.0;3.9375
73.85;67.41;7;59.89;66.12;416.33;50.31;2015;51.03;50.31;59.37;19;0;73.85;7;5;0;2;1;2;5;10;1;1.0;27.03125
68.0;59.0;8;55.0;70.0;409.0;62.0;2015;38.0;62.0;59.0;19;0;68.0;8;5;0;3;1;2;3;10;1;1.0;21.3125
54.0;56.0;22;51.0;65.0;416.0;58.0;2015;55.0;58.0;70.0;237;0;54.0;22;15;0;2;1;1;6;10;1;2.0;33.888888888888886
69.0;47.0;20;59.0;52.0;400.0;63.0;2015;44.0;63.0;63.0;195;0;69.0;20;2;0;2;1;1;6;10;1;1.0;1.875
60.0;71.0;18;60.0;70.0;420.0;58.0;2015;49.0;58.0;62.0;19;0;60.0;18;5;0;3;1;2;3;10;1;1.0;1.15625
37.0;47.0;20;49.0;43.0;330.0;54.0;2015;58.0;54.0;43.0;276;1;37.0;6;13;0;1;1;1;5;7;1;1.0;11.90625
61.0;54.0;11;73.0;0.0;339.0;69.0;2015;0.0;0.0;0.0;0;0;67.0;11;0;0;3;0;0;5;4;1;1.0;4.4375
86.0;47.0;8;55.0;49.0;411.0;50.0;2015;53.0;50.0;63.0;19;0;86.0;5;5;0;2;1;1;6;4;1;1.0;4.833333333333333
58.0;65.0;20;49.0;54.0;367.0;48.0;2015;40.0;48.0;55.0;277;0;58.0;11;37;0;2;1;1;5;4;1;2.0;32.43055555555556
77.0;65.0;15;55.0;57.0;412.0;53.0;2015;55.0;53.0;52.0;19;0;77.0;6;5;0;2;3;2;5;10;1;1.0;13.6875
67.0;52.0;20;57.0;0.0;307.0;69.0;2015;0.0;0.0;0.0;0;0;59.0;20;0;0;1;0;0;6;2;1;2.0;31.3125
71.0;58.0;10;47.0;53.0;384.0;47.0;2015;35.0;47.0;72.0;0;0;71.0;8;0;0;3;0;0;3;10;1;2.0;33.333333333312495
57.0;43.0;19;59.0;59.0;413.0;60.0;2015;51.0;60.0;66.0;19;0;57.0;19;5;0;1;1;1;5;10;1;2.0;31.27777777777778
60.0;94.0;10;55.0;65.0;427.0;58.0;2015;66.0;58.0;59.0;19;1;60.0;10;5;0;3;1;2;3;10;1;1.0;18.7083333334375
74.0;66.0;19;69.0;0.0;335.0;63.0;2015;0.0;0.0;0.0;0;0;68.0;19;0;0;1;0;0;5;10;1;1.0;7.537037037
67.0;70.0;10;67.0;0.0;348.0;75.0;2015;0.0;0.0;0.0;0;0;62.0;4;0;0;3;0;0;4;10;1;1.0;27.625
75.0;71.0;4;73.0;0.0;324.0;57.0;2015;0.0;0.0;0.0;0;0;74.0;4;0;0;2;0;0;4;10;1;2.0;39.333333333333336
74.0;85.0;11;65.0;0.0;340.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;11;0;0;2;0;0;5;10;1;1.0;28.40625
72.0;63.0;10;65.0;0.0;345.0;72.0;2015;0.0;0.0;0.0;0;0;71.0;11;0;0;3;0;0;5;10;1;2.0;32.77777777777778
72.0;60.0;20;73.0;0.0;330.0;60.0;2015;0.0;0.0;0.0;0;0;71.0;20;0;0;3;0;0;6;10;1;1.0;29.578125
63.0;77.0;8;70.0;0.0;342.0;75.0;2015;0.0;0.0;0.0;0;0;62.0;19;0;0;2;0;0;5;10;1;2.0;30.625
74.0;67.0;18;68.0;0.0;327.0;60.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;2;0;0;3;10;1;1.0;19.25
74.0;64.0;14;65.0;0.0;340.0;69.0;2015;0.0;0.0;0.0;0;0;71.0;16;0;0;3;0;0;2;10;1;2.0;32.5
70.0;59.0;19;72.0;0.0;334.0;61.0;2015;0.0;0.0;0.0;0;0;65.0;19;0;0;1;0;0;5;10;1;1.0;27.444444444444443
74.0;65.0;18;68.0;0.0;334.0;60.0;2015;0.0;0.0;0.0;0;0;71.0;18;0;0;3;0;0;3;10;1;1.0;27.0
74.0;59.0;10;66.0;0.0;339.0;69.0;2015;0.0;0.0;0.0;0;0;74.0;10;0;0;2;0;0;3;10;1;1.0;29.78125
69.0;60.0;11;69.0;0.0;345.0;72.0;2015;0.0;0.0;0.0;0;0;65.0;11;0;0;2;0;0;5;10;1;1.0;29.03125
74.0;65.0;18;68.0;0.0;333.0;63.0;2015;0.0;0.0;0.0;0;0;74.0;5;0;0;2;0;0;6;10;1;1.0;3.6041666662500003
86.0;95.0;21;76.0;0.0;401.0;76.0;2015;0.0;0.0;0.0;0;0;77.0;18;0;0;2;0;0;3;10;3;2.0;39.5625
83.0;59.0;1;82.0;0.0;372.0;69.0;2015;0.0;0.0;0.0;19;0;81.0;1;5;0;3;1;2;5;10;3;2.0;31.38888888888889
81.0;100.0;20;73.0;0.0;393.0;75.0;2015;0.0;0.0;0.0;251;1;74.0;20;9;0;2;3;2;6;10;3;2.0;39.8125
86.0;61.0;22;75.0;0.0;373.0;71.0;2015;0.0;0.0;0.0;0;0;93.0;22;0;0;3;0;0;6;10;3;2.0;35.854166667499996
83.0;85.0;4;74.0;0.0;378.0;61.0;2015;0.0;0.0;0.0;0;0;81.0;4;0;0;2;0;0;4;10;3;2.0;32.3125
75.0;82.0;10;70.0;0.0;394.0;88.0;2015;0.0;0.0;0.0;0;1;77.0;10;0;0;3;0;0;3;10;3;2.0;37.55555555555556
77.0;95.0;20;75.0;0.0;382.0;69.0;2015;0.0;0.0;0.0;0;0;86.0;10;0;0;3;0;0;3;10;3;1.0;22.125
74.0;93.0;9;76.0;0.0;387.0;70.0;2015;0.0;0.0;0.0;19;0;74.0;9;5;0;3;1;2;4;10;3;4.0;46.55555555555556
73.0;65.0;8;75.0;0.0;386.0;67.0;2015;0.0;0.0;0.0;0;0;73.0;8;0;0;2;0;0;3;10;3;2.0;32.729166667499996
79.0;60.0;10;78.0;0.0;359.0;65.0;2015;0.0;0.0;0.0;0;0;73.0;11;0;0;3;0;0;5;10;3;2.0;34.25
75.0;72.0;20;74.0;0.0;359.0;69.0;2015;0.0;0.0;0.0;0;0;73.0;20;0;0;1;0;0;6;10;3;1.0;26.10416666675
81.0;77.0;18;70.0;0.0;354.0;65.0;2015;0.0;0.0;0.0;19;0;81.0;18;5;0;1;1;2;3;10;3;3.0;43.5
73.0;72.0;6;76.0;0.0;361.0;62.0;2015;0.0;0.0;0.0;0;0;73.0;6;0;0;2;0;0;5;10;3;3.0;40.888888888888886
83.0;65.0;9;69.0;0.0;348.0;62.0;2015;0.0;0.0;0.0;0;0;93.0;9;0;0;3;0;0;4;10;3;2.0;35.55555555555556
89.0;45.0;5;68.0;0.0;340.0;56.0;2015;0.0;0.0;0.0;0;1;100.0;5;0;0;1;0;0;6;10;3;3.0;42.375
72.0;56.0;20;81.0;0.0;348.0;57.0;2015;0.0;0.0;0.0;278;0;71.0;1;17;0;3;1;1;5;10;3;1.0;2.9375
79.0;54.0;8;74.0;0.0;345.0;62.0;2015;0.0;0.0;0.0;0;0;100.0;8;0;0;2;0;0;3;10;3;2.0;35.27777777777778
81.0;76.0;15;64.0;0.0;358.0;69.0;2015;0.0;0.0;0.0;0;0;81.0;4;0;0;3;0;0;4;10;3;2.0;36.388888888888886
72.0;88.0;6;69.0;0.0;357.0;75.0;2015;0.0;0.0;0.0;19;0;68.0;6;5;0;3;1;2;5;10;3;2.0;37.94444444444444
75.0;62.0;8;75.0;0.0;337.0;61.0;2015;0.0;0.0;0.0;0;0;77.0;8;0;0;2;0;0;3;10;3;2.0;38.22222222222222
79.0;80.0;20;68.0;0.0;341.0;62.0;2015;0.0;0.0;0.0;0;0;77.0;20;0;0;3;0;0;6;10;3;1.0;27.0
69.0;67.0;21;69.0;0.0;360.0;72.0;2015;0.0;0.0;0.0;0;0;56.0;5;0;0;2;0;0;6;10;3;3.0;41.0
77.0;49.0;16;71.0;0.0;337.0;67.0;2015;0.0;0.0;0.0;19;0;68.0;16;5;0;3;1;1;2;10;3;2.0;37.94444444444444
72.0;57.0;16;72.0;0.0;345.0;69.0;2015;0.0;0.0;0.0;19;0;71.0;16;5;0;3;1;1;2;10;3;2.0;30.375
72.0;73.0;4;70.0;0.0;351.0;63.0;2015;0.0;0.0;0.0;19;0;77.0;4;5;0;2;1;1;4;10;3;1.0;28.28125
77.0;68.0;7;71.0;0.0;335.0;61.0;2015;0.0;0.0;0.0;19;0;81.0;3;5;0;2;1;2;1;10;3;2.0;36.1875
