NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_DOS;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;NCA_TRES;NOTA_PROG_AVANZADA;VECES_MAT_DIS;VECES_MAT_ESP;NCA_DOS;NOTA_SEGUNDA_LENGUA_TRES;NOTA_DIFERENCIAL;NOTA_MAT_ESP;VECES_METODOS_NUM;EPA_TRES;NCP_TRES;NOTA_TGS;VECES_MULTIVARIADO;VECES_PROG_AVANZADA;NOTA_FISICA_DOS;VECES_MOD_PROG_UNO;VECES_FUND_BASES;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;VECES_SEGUNDA_LENGUA_TRES;VECES_GT_DOS;CAR_TRES;NOTA_MULTIVARIADO;NOTA_EE_DOS;NOTA_ECUACIONES;NAP_TRES;NAC_DOS;VECES_TGS;CREDITOS_MOD_PROG_UNO;CREDITOS_MAT_ESP;CREDITOS_A_SISTEMAS;CREDITOS_SEGUNDA_LENGUA_TRES;CREDITOS_METODOS_NUM;CREDITOS_MAT_DIS;CREDITOS_HOMBRE;CREDITOS_GT_DOS;CREDITOS_FUND_BASES;PROMEDIO_UNO;PROMEDIO_DOS;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
41.0;41.0;44.0;0.0;36.0;40;1;1;16.0;5;4;34.0;6;10.0;39.0;0;0;11.0;0.0;39.0;0.0;1;2;6.0;32.0;1;1;35.0;1;1;34.0;1;0;1;1;23.0;0;21.5;2;8;1;3;3;2;2;1;3;1;1;2;38.05555555555556;33.18421052631579;2.0;39.9
42.0;42.0;42.0;41.0;0.0;40;1;0;18.0;8;6;37.0;7;15.0;44.0;1;2;19.0;37.0;30.0;33.5;1;2;3.0;37.0;1;1;29.5;1;1;33.0;2;1;1;1;32.0;50;34.0;1;8;1;3;3;2;2;1;3;1;1;2;38.666666666666664;36.578947368421055;2.0;39.029411764705884
41.0;39.0;36.0;36.0;36.0;50;1;1;9.0;6;4;27.0;4;9.0;0.0;1;0;13.0;42.0;19.5;0.0;1;2;0.0;44.0;0;0;30.0;1;1;45.0;1;1;1;0;0.0;40;0.0;0;8;1;3;3;2;2;1;3;1;1;2;34.138888888888886;33.5;2.0;37.266666666666666
30.0;15.0;0.0;0.0;0.0;0;1;0;13.0;4;1;8.0;5;2.0;9.5;0;0;9.0;0.0;34.0;0.0;1;1;11.0;31.0;3;2;2.0;0;1;0.0;1;0;0;2;17.0;0;0.0;4;7;1;3;3;2;2;1;3;1;1;2;34.3125;27.305555556111113;1.0;15.2
44.0;46.0;44.0;37.0;44.0;50;1;1;16.0;8;6;35.0;6;16.0;43.0;1;1;19.0;36.0;31.0;37.0;1;2;0.0;42.0;1;1;36.0;1;1;45.0;1;1;1;0;43.0;0;47.0;0;8;1;3;3;2;2;1;3;1;1;2;38.611111111111114;43.10526315789474;3.0;40.333333333333336
0.0;41.0;33.0;22.0;36.0;40;1;1;15.0;7;5;0.0;6;12.0;42.0;1;0;16.0;0.0;26.5;0.0;0;2;3.0;36.0;2;1;32.0;1;0;43.0;1;0;1;1;25.5;39;0.0;1;8;1;3;3;2;2;1;3;1;1;2;32.55555555555556;33.36842105263158;2.0;32.3
42.0;41.0;50.0;34.0;42.0;47;1;1;14.0;8;5;31.0;5;14.0;39.0;1;1;19.0;42.0;34.0;30.0;1;2;0.0;39.0;1;1;32.0;1;1;0.0;1;1;1;0;30.0;0;30.0;0;8;1;3;3;2;2;1;3;1;1;2;39.166666666666664;42.63157894736842;2.0;38.94444444444444
0.0;37.0;24.0;39.0;0.0;40;1;0;12.0;5;4;0.0;5;9.0;36.0;1;0;11.0;0.0;32.0;0.0;0;2;3.0;41.0;1;1;0.0;2;0;41.0;0;0;1;0;24.0;50;0.0;1;8;1;3;3;2;2;1;3;1;1;2;37.111111111111114;35.10526315789474;2.0;33.666666666666664
44.0;43.0;47.0;0.0;0.0;0;1;0;10.0;6;3;43.0;4;7.0;42.0;0;0;14.0;0.0;32.0;0.0;1;2;3.0;33.0;0;1;25.5;1;1;46.0;2;0;0;1;0.0;0;0.0;1;8;1;3;3;2;2;1;3;1;1;2;41.833333333333336;36.18421052631579;3.0;44.625
41.0;41.0;40.0;39.0;41.0;50;1;1;16.0;6;6;30.0;6;16.0;44.0;1;2;14.0;0.0;40.0;30.0;1;2;0.0;37.0;1;1;32.0;1;2;0.0;1;0;1;0;34.0;48;34.0;0;7;1;3;3;2;2;1;3;1;1;2;39.111111111111114;36.588235294117645;2.0;37.5625
41.0;40.0;44.0;41.0;36.0;0;1;1;18.0;7;6;41.0;7;15.0;38.0;1;0;16.0;42.0;30.0;0.0;1;2;3.0;41.0;1;1;26.0;1;1;39.0;2;1;0;1;37.0;50;35.0;1;8;1;3;3;2;2;1;3;1;1;2;39.0;38.6578947368421;3.0;41.285714285714285
0.0;34.0;34.0;32.0;41.0;50;1;1;16.0;8;5;32.0;6;13.0;33.0;1;0;19.0;0.0;29.5;0.0;0;2;3.0;37.0;3;1;31.5;1;1;34.0;2;0;1;2;27.33333333;0;31.0;1;8;1;3;3;2;2;1;3;1;1;2;35.5;34.578947368421055;2.0;35.083333333333336
41.0;41.0;35.0;37.0;40.0;50;1;1;16.0;8;5;33.0;6;13.0;36.0;1;1;19.0;32.0;34.0;33.0;1;2;3.0;30.0;1;1;24.33333333;1;1;43.0;3;1;1;1;33.0;0;36.0;1;8;1;3;3;2;2;1;3;1;1;2;40.111111111111114;34.94736842105263;2.0;36.55555555555556
34.0;43.0;45.0;43.0;43.0;40;1;1;18.0;8;7;36.0;7;18.0;35.0;1;1;19.0;43.0;31.0;34.0;1;2;0.0;33.0;1;1;43.0;1;1;37.0;1;1;1;0;31.0;50;38.0;0;8;1;3;3;2;2;1;3;1;1;2;37.5;38.18421052631579;3.0;40.388888888888886
43.0;40.0;40.0;39.0;0.0;0;1;0;14.0;8;4;0.0;5;11.0;47.0;1;0;19.0;0.0;36.0;0.0;1;2;3.0;39.0;1;1;36.0;1;0;0.0;2;0;0;2;33.0;0;19.0;1;8;1;3;3;2;2;1;3;1;1;2;43.77777777777778;36.89473684210526;2.0;40.0
31.0;40.0;45.0;35.0;44.0;50;1;1;16.0;7;6;30.5;6;16.0;34.0;1;2;16.0;33.0;31.0;31.5;1;2;0.0;45.0;1;1;33.0;1;2;35.0;1;2;1;0;30.0;0;34.0;0;8;1;3;3;2;2;1;3;1;1;2;38.666666666666664;36.78947368421053;2.0;37.02777777777778
0.0;34.0;31.0;30.0;0.0;0;1;0;11.0;3;2;0.0;4;5.0;33.0;1;0;6.0;0.0;30.5;0.0;0;1;6.0;41.0;3;1;0.0;1;0;0.0;0;0;0;2;24.0;0;13.33333333;2;7;1;3;3;2;2;1;3;1;1;2;33.75;28.529411764705884;2.0;31.375
0.0;11.0;0.0;0.0;35.0;40;1;1;5.0;4;1;0.0;2;2.0;15.0;0;0;8.0;0.0;27.33333333;0.0;0;1;3.0;34.0;0;1;0.0;0;0;0.0;0;0;1;0;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;32.708333332500004;30.20588235235294;1.0;24.25
25.5;43.0;0.0;41.0;0.0;0;1;1;16.0;6;2;0.0;6;5.0;40.0;1;0;13.0;0.0;33.0;0.0;2;1;11.0;24.5;3;1;23.66666667;0;0;30.0;3;0;0;5;22.66666667;0;24.0;4;8;2;3;3;2;2;1;3;1;1;2;37.0625;33.05263157842105;2.0;33.5
39.0;47.0;48.0;40.0;42.0;32;1;1;18.0;8;7;33.0;7;18.0;39.0;1;1;19.0;31.0;31.0;31.0;1;2;0.0;42.0;1;1;30.0;1;1;43.0;1;1;1;0;40.0;41;33.0;0;8;1;3;3;2;2;1;3;1;1;2;35.888888888888886;42.36842105263158;2.0;38.44444444444444
27.0;38.0;38.0;32.0;41.0;39;1;1;11.0;8;4;35.0;4;11.0;42.0;1;1;19.0;0.0;33.0;36.0;2;2;0.0;41.0;1;1;0.0;1;1;0.0;0;0;1;0;32.0;0;39.0;0;8;1;3;3;2;2;1;3;1;1;2;39.388888888888886;34.421052631578945;2.0;35.6875
37.0;2.0;0.0;30.0;0.0;0;2;0;14.0;7;3;0.0;5;8.0;8.0;1;1;18.0;0.0;37.0;9.0;1;1;6.0;34.0;2;1;14.0;0;0;0.0;3;0;0;2;32.5;0;34.0;2;7;1;3;3;2;2;1;3;1;1;2;38.5;37.27777777777778;1.0;17.555555555555557
45.0;40.0;44.0;37.0;43.0;0;1;1;10.0;5;3;40.0;4;7.0;41.0;1;0;11.0;0.0;38.0;0.0;1;2;3.0;36.0;2;1;0.0;1;1;0.0;0;0;0;1;29.5;46;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.638888888888886;34.23529411705882;3.0;40.916666666666664
28.0;29.0;27.0;38.0;0.0;0;2;0;16.0;6;1;0.0;6;2.0;28.0;1;0;16.0;26.0;41.0;0.0;2;1;14.0;25.0;2;1;25.5;1;0;34.0;2;2;0;4;21.0;0;29.0;5;7;2;3;3;2;2;1;3;1;1;2;38.388888888888886;36.05555555555556;2.0;30.272727272727273
32.0;38.0;42.0;39.0;40.0;0;1;1;14.0;5;5;35.0;5;14.0;44.0;1;0;13.0;0.0;25.5;0.0;1;2;0.0;39.0;1;1;30.0;1;1;0.0;1;0;0;1;38.0;0;31.5;0;6;1;3;3;2;2;1;3;1;1;2;34.0;33.75;2.0;38.416666666666664
45.0;37.0;40.0;31.0;0.0;0;1;0;13.0;3;4;0.0;5;10.0;40.0;1;0;7.0;47.0;29.0;0.0;1;2;3.0;44.0;1;1;33.0;1;0;44.0;1;1;0;0;23.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;33.0625;29.21875;2.0;38.72727272727273
41.0;40.0;36.0;35.0;42.0;50;1;1;13.0;4;5;42.0;5;13.0;36.0;1;1;8.0;0.0;30.0;34.0;1;2;0.0;39.0;1;1;34.0;1;1;38.0;1;0;1;0;38.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;37.5;29.236842105263158;2.0;38.25
41.0;40.0;36.0;38.0;41.0;50;1;1;16.0;8;5;39.0;6;13.0;42.0;1;1;19.0;44.0;39.0;38.0;1;2;3.0;41.0;1;1;23.0;1;1;44.0;2;1;1;1;31.0;0;36.0;1;8;1;3;3;2;2;1;3;1;1;2;38.166666666666664;37.21052631578947;2.0;39.666666666666664
43.0;44.0;35.0;34.0;40.0;0;1;1;14.0;6;4;27.5;5;11.0;38.0;1;0;15.0;0.0;32.0;0.0;1;2;3.0;37.0;1;1;32.0;1;2;0.0;1;0;0;1;35.0;0;23.5;1;6;1;3;3;2;2;1;3;1;1;2;36.0;33.06666666666667;2.0;36.083333333333336
36.0;37.0;41.0;33.0;36.0;0;1;1;11.0;5;2;30.5;4;5.0;36.0;1;0;11.0;43.0;31.0;0.0;1;1;6.0;38.0;1;1;21.0;1;2;0.0;2;1;0;1;16.0;0;0.0;2;7;1;3;3;2;2;1;3;1;1;2;36.611111111111114;31.470588235294116;2.0;36.785714285714285
0.0;12.0;0.0;0.0;5.0;0;1;1;10.0;3;2;0.0;4;4.0;0.0;0;0;6.0;11.0;35.0;0.0;0;1;6.0;36.0;1;0;0.0;0;0;31.0;0;1;0;0;9.0;0;0.0;2;7;1;3;3;2;2;1;3;1;1;2;36.5;27.194444444444443;1.0;10.2
31.0;44.0;43.0;37.0;0.0;50;1;0;11.0;6;3;34.0;4;8.0;40.0;1;0;15.0;0.0;41.0;0.0;1;2;3.0;45.0;1;1;27.5;1;1;0.0;2;0;1;1;30.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;42.0;39.46666666666667;2.0;39.75
32.0;37.0;37.0;31.0;40.0;0;1;1;8.0;4;2;28.0;3;5.0;31.0;1;0;10.0;0.0;29.5;0.0;1;1;3.0;0.0;0;1;22.0;1;1;38.0;3;0;0;1;0.0;0;0.0;1;6;0;3;3;2;2;1;3;1;1;2;35.94444444444444;28.28125;2.0;33.833333333333336
36.0;43.0;34.0;31.0;35.0;0;1;1;13.0;5;4;33.5;5;10.0;0.0;1;0;13.0;37.0;32.5;0.0;1;2;3.0;39.0;1;0;33.0;1;2;35.0;1;1;0;1;35.0;0;26.0;1;6;1;3;3;2;2;1;3;1;1;2;35.888888888888886;32.125;2.0;35.214285714285715
41.0;44.0;31.0;35.0;31.0;50;1;1;11.0;5;2;31.0;4;5.0;30.0;1;0;12.0;0.0;20.5;0.0;1;1;6.0;39.0;1;1;23.0;1;1;0.0;1;0;1;0;22.0;0;0.0;2;7;1;3;3;2;2;1;3;1;1;2;29.75;30.647058823529413;2.0;36.15384615384615
43.0;37.0;0.0;35.0;0.0;50;1;0;16.0;7;5;33.0;6;13.0;38.0;1;0;17.0;44.0;27.5;0.0;1;2;3.0;35.0;2;1;36.0;0;1;44.0;1;1;1;1;31.0;0;27.0;1;8;1;3;3;2;2;1;3;1;1;2;36.6875;34.89473684210526;2.0;38.72727272727273
39.0;0.0;0.0;0.0;0.0;0;0;0;5.0;3;1;0.0;2;2.0;0.0;0;0;7.0;20.0;29.0;0.0;1;1;3.0;0.0;0;0;0.0;0;0;39.0;1;1;0;0;0.0;0;0.0;1;6;0;3;3;2;2;1;3;1;1;2;29.03125;25.84375;1.0;26.333333333333332
0.0;35.0;30.0;0.0;0.0;0;1;0;6.0;4;1;19.5;2;3.0;30.0;0;0;10.0;0.0;30.0;0.0;0;1;3.0;0.0;0;1;0.0;1;2;0.0;0;0;0;1;0.0;0;1.0;1;7;0;3;3;2;2;1;3;1;1;2;30.5625;28.416666667222223;1.0;28.428571428571427
30.0;22.5;30.0;33.0;0.0;0;2;0;14.0;4;3;27.0;5;8.0;30.0;1;2;10.0;0.0;33.0;19.5;1;1;6.0;37.0;1;1;13.0;1;2;0.0;2;0;0;2;33.0;0;26.5;2;7;1;3;3;2;2;1;3;1;1;2;34.40625;31.555555555555557;1.0;26.892857142857142
40.0;36.0;30.0;33.0;41.0;0;1;1;16.0;4;5;0.0;6;13.0;33.0;1;0;9.0;44.0;30.0;0.0;1;2;3.0;38.0;1;1;34.0;1;0;41.0;1;1;0;0;28.0;0;33.0;1;7;1;3;3;2;2;1;3;1;1;2;34.0;32.44444444388889;2.0;35.833333333333336
36.0;43.0;44.0;37.0;0.0;0;1;0;18.0;8;6;45.0;7;15.0;45.0;1;0;19.0;0.0;34.0;0.0;1;2;3.0;32.0;1;1;43.0;1;1;45.0;1;0;0;1;35.0;50;25.0;1;8;1;3;3;2;2;1;3;1;1;2;39.388888888888886;38.13157894736842;3.0;41.36363636363637
0.0;41.0;26.0;0.0;36.0;0;1;1;8.0;3;2;29.0;3;5.0;32.0;0;0;8.0;0.0;31.0;0.0;0;2;3.0;39.0;0;1;27.0;1;1;0.0;1;0;0;0;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;33.1875;26.84375;2.0;31.75
39.0;41.0;38.0;30.0;41.0;50;1;1;16.0;8;6;37.0;6;16.0;35.0;1;0;19.0;0.0;30.0;0.0;1;2;0.0;40.0;1;1;32.0;1;1;36.0;1;0;1;0;30.0;0;31.0;0;8;1;3;3;2;2;1;3;1;1;2;36.22222222222222;33.10526315789474;2.0;37.69230769230769
16.0;0.0;0.0;0.0;0.0;0;0;0;8.0;1;2;0.0;3;5.0;30.0;0;0;2.0;0.0;30.0;0.0;1;1;3.0;34.0;0;1;17.0;0;0;0.0;1;0;0;0;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;31.6875;26.531249999375;1.0;16.0
42.0;45.0;39.0;34.0;35.0;0;1;1;18.0;7;6;44.0;7;15.0;45.0;1;0;16.0;43.0;35.0;0.0;1;2;3.0;38.0;1;1;31.0;1;1;45.0;1;1;0;1;37.0;34;27.5;1;8;1;3;3;2;2;1;3;1;1;2;34.52777777777778;35.5;2.0;40.0
30.0;39.0;0.0;38.0;39.0;0;1;1;5.0;6;1;0.0;2;2.0;0.0;1;0;15.0;0.0;28.5;0.0;1;1;3.0;31.0;1;0;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;31.375000000625;33.861111111111114;2.0;37.285714285714285
42.0;43.0;45.0;42.0;41.0;50;1;1;16.0;5;6;44.0;6;16.0;48.0;1;1;10.0;43.0;30.0;36.0;1;2;0.0;35.0;1;1;33.0;1;1;45.0;1;1;1;0;32.0;0;37.0;0;8;1;3;3;2;2;1;3;1;1;2;36.55555555555556;30.763157894736842;3.0;42.333333333333336
31.0;40.0;34.0;43.0;41.0;0;1;1;11.0;6;3;35.0;4;8.0;32.0;1;0;15.0;0.0;30.0;0.0;1;1;3.0;33.0;1;1;31.0;1;1;0.0;1;0;0;0;10.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.0;34.22222222166667;2.0;37.75
30.0;31.0;0.0;41.0;25.0;0;1;2;13.0;5;4;30.0;5;10.0;39.0;1;0;13.0;0.0;37.0;0.0;1;2;3.0;34.0;1;1;31.0;0;1;0.0;1;0;0;0;8.0;47;0.0;1;7;1;3;3;2;2;1;3;1;1;2;34.44444444444444;33.66666666611111;2.0;33.333333333333336
0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;5;1;0.0;2;2.0;17.0;0;0;12.0;0.0;30.0;0.0;0;1;3.0;38.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;34.0;32.888888888888886;0.0;0.0
34.0;44.0;40.0;34.0;38.0;0;1;1;16.0;8;5;36.0;6;13.0;32.0;1;0;19.0;0.0;36.0;0.0;1;2;3.0;40.0;1;1;36.0;1;1;0.0;1;0;0;1;36.0;45;28.0;1;8;1;3;3;2;2;1;3;1;1;2;37.77777777777778;37.421052631578945;2.0;37.833333333333336
41.0;37.0;34.0;41.0;41.0;0;1;1;15.0;7;6;31.0;6;15.0;40.0;1;0;18.0;39.0;25.66666667;0.0;1;2;0.0;35.0;1;1;36.0;1;1;48.0;1;1;0;0;30.0;50;0.0;0;7;1;3;3;2;2;1;3;1;1;2;35.20370370444444;35.22222222222222;2.0;37.214285714285715
0.0;42.0;38.0;37.0;37.0;50;1;1;14.0;6;4;30.0;5;11.0;35.0;1;0;13.0;0.0;26.0;0.0;0;2;3.0;36.0;2;1;30.0;1;1;0.0;1;0;1;2;31.0;0;24.0;1;8;1;3;3;2;2;1;3;1;1;2;34.22222222222222;34.10526315789474;2.0;38.0
42.0;0.0;0.0;14.66666667;0.0;0;0;0;6.0;4;0;0.0;2;0.0;0.0;3;0;10.0;0.0;42.0;0.0;1;1;6.0;0.0;3;0;17.33333333;0;0;0.0;3;0;0;2;14.66666667;0;0.0;2;6;0;3;3;2;2;1;3;1;1;2;38.03125;27.562500000625;1.0;21.500000002500002
45.0;44.0;42.0;32.0;38.0;0;1;1;16.0;7;6;32.0;6;16.0;34.0;1;0;17.0;0.0;35.0;0.0;1;2;0.0;40.0;1;1;31.0;1;2;0.0;1;0;0;0;38.0;40;30.0;0;7;1;3;3;2;2;1;3;1;1;2;34.166666666666664;37.8235294117647;2.0;38.083333333333336
46.0;42.0;47.0;34.0;44.0;50;1;1;18.0;7;7;0.0;7;18.0;31.0;1;1;16.0;0.0;30.0;30.0;1;2;0.0;42.0;1;1;41.0;1;0;45.0;1;0;1;0;30.0;36;30.0;0;8;1;3;3;2;2;1;3;1;1;2;33.22222222222222;36.21052631526316;2.0;39.785714285714285
31.0;41.0;44.0;37.0;41.0;40;1;1;18.0;8;7;38.0;7;18.0;41.0;1;1;19.0;0.0;34.0;38.0;1;2;0.0;38.0;1;1;33.0;1;1;44.0;1;0;1;0;34.0;50;38.0;0;8;1;3;3;2;2;1;3;1;1;2;35.44444444444444;36.8421052631579;2.0;39.1875
27.5;41.0;42.0;20.0;46.0;0;1;1;13.0;6;4;0.0;5;10.0;30.0;2;0;13.0;30.0;34.0;0.0;2;1;3.0;34.0;2;1;0.0;1;0;34.0;0;1;0;1;15.5;0;30.0;1;8;1;3;3;2;2;1;3;1;1;2;35.72222222222222;35.05263157894737;2.0;33.458333333333336
46.0;45.0;46.0;41.0;47.0;50;1;1;18.0;8;7;30.0;7;18.0;48.0;1;1;19.0;43.0;34.0;35.0;1;2;0.0;42.0;1;1;45.0;1;1;47.0;1;1;1;0;37.0;36;35.0;0;8;1;3;3;2;2;1;3;1;1;2;35.333333333333336;40.36842105263158;3.0;41.388888888888886
0.0;42.0;31.0;36.0;37.0;50;1;1;16.0;8;5;30.0;6;14.0;33.0;1;0;19.0;0.0;28.5;0.0;0;2;2.0;39.0;1;1;34.0;1;2;0.0;1;0;1;0;31.0;17;37.0;1;8;1;3;3;2;2;1;3;1;1;2;30.72222222222222;35.68421052631579;2.0;36.0
37.0;44.0;0.0;36.0;0.0;0;1;0;14.0;4;5;44.0;5;14.0;44.0;1;0;11.0;0.0;22.5;0.0;1;2;0.0;45.0;1;1;34.0;0;1;0.0;2;0;0;1;38.0;0;35.0;0;6;1;3;3;2;2;1;3;1;1;2;31.875;29.8125;3.0;40.125
0.0;29.0;0.0;0.0;39.0;0;1;1;8.0;4;2;0.0;3;5.0;0.0;0;0;11.0;0.0;26.5;0.0;0;2;3.0;41.0;0;0;33.0;0;0;0.0;1;0;0;1;0.0;0;24.5;1;5;1;3;3;2;2;1;3;1;1;2;30.729166666875;31.642857142857142;2.0;32.333333333333336
31.0;44.0;46.0;38.0;48.0;0;1;1;13.0;6;4;41.0;5;10.0;50.0;1;0;15.0;0.0;28.5;0.0;1;2;3.0;43.0;0;1;28.0;1;1;0.0;2;0;0;1;0.0;44;40.0;1;7;1;3;3;2;2;1;3;1;1;2;38.77777777777778;36.611111111111114;3.0;41.75
37.0;37.0;0.0;0.0;0.0;0;1;0;13.0;3;4;0.0;5;10.0;0.0;0;0;6.0;47.0;28.0;0.0;1;2;3.0;31.0;2;0;31.0;0;0;33.0;1;1;0;1;25.0;0;32.0;1;7;1;3;3;2;2;1;3;1;1;2;34.111111111111114;29.444444445000002;3.0;41.0
0.0;0.0;0.0;0.0;0.0;0;0;0;8.0;4;2;0.0;3;5.0;30.0;0;0;10.0;0.0;25.0;0.0;0;1;3.0;32.0;0;1;17.0;0;0;0.0;1;0;0;0;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;32.3125;29.28125;0.0;0.0
32.0;42.0;31.0;0.0;38.0;0;1;1;13.0;5;3;0.0;5;7.0;0.0;0;0;13.0;39.0;28.5;0.0;1;1;6.0;30.0;1;0;26.0;1;0;36.0;1;1;0;2;30.0;0;15.5;2;6;2;3;3;2;2;1;3;1;1;2;35.55555555555556;36.03125;2.0;36.111111111111114
48.0;42.0;43.0;35.0;43.0;0;1;1;16.0;8;6;36.0;6;16.0;40.0;1;1;19.0;40.0;34.0;30.0;1;2;0.0;40.0;1;1;37.0;1;1;35.0;1;1;0;0;45.0;0;35.0;0;8;1;3;3;2;2;1;3;1;1;2;37.333333333333336;36.26315789473684;2.0;38.294117647058826
0.0;36.0;0.0;30.0;27.0;0;1;1;7.0;5;3;0.0;3;7.0;32.0;1;0;11.0;30.0;24.0;0.0;0;2;0.0;30.0;0;1;0.0;0;0;46.0;0;1;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;35.875;34.92857142785714;2.0;31.125
40.0;37.0;44.0;0.0;42.0;0;1;1;7.0;6;2;35.0;3;4.0;0.0;0;0;15.0;0.0;28.5;0.0;1;2;3.0;43.0;0;0;28.0;1;1;42.0;2;0;0;1;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.22222222222222;34.583333333333336;2.0;39.77777777777778
0.0;40.0;28.0;0.0;0.0;0;1;0;5.0;5;1;0.0;2;2.0;29.0;0;0;11.0;0.0;23.5;0.0;0;2;3.0;40.0;0;1;0.0;1;0;0.0;0;0;0;0;0.0;0;0.0;1;8;1;3;3;2;2;1;3;1;1;2;32.875;28.657894737368423;2.0;32.8
0.0;39.0;0.0;35.0;0.0;0;1;0;14.0;4;4;30.0;5;11.0;26.5;1;1;11.0;0.0;30.0;32.0;0;2;3.0;40.0;1;2;37.0;0;1;0.0;1;0;0;1;40.0;0;31.0;1;6;1;3;3;2;2;1;3;1;1;2;34.833333333333336;29.59375;2.0;33.9
39.0;41.0;0.0;38.0;46.0;0;1;1;18.0;6;6;0.0;7;15.0;43.0;1;2;15.0;0.0;33.0;19.5;1;2;3.0;47.0;1;1;22.0;0;0;41.0;2;0;0;1;38.0;50;32.0;1;7;1;3;3;2;2;1;3;1;1;2;36.833333333333336;34.166666666666664;2.0;33.95
0.0;45.0;40.0;34.0;41.0;50;1;1;12.0;5;5;44.0;5;12.0;30.0;1;0;11.0;34.0;26.33333333;0.0;0;2;0.0;38.0;1;1;0.0;1;1;44.0;0;1;1;0;32.0;40;0.0;0;7;1;3;3;2;2;1;3;1;1;2;34.46296296222223;31.235294117058825;2.0;39.92857142857143
0.0;0.0;34.0;0.0;0.0;0;0;0;7.0;5;3;29.5;3;7.0;31.0;0;0;11.0;0.0;24.5;0.0;0;2;0.0;33.0;0;1;0.0;1;2;35.0;0;0;0;0;0.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;36.6875;30.342105262631577;2.0;32.2
39.0;0.0;30.0;30.0;0.0;0;0;0;8.0;3;2;0.0;3;5.0;0.0;1;1;8.0;0.0;27.66666667;13.0;1;1;3.0;39.0;1;0;0.0;1;0;0.0;0;0;0;1;34.0;0;17.5;1;5;1;3;3;2;2;1;3;1;1;2;36.979166667499996;31.321428572142857;1.0;25.8
39.0;20.0;0.0;25.0;32.0;0;2;1;11.0;4;2;30.0;4;5.0;0.0;1;0;10.0;40.0;25.0;0.0;1;1;6.0;30.0;2;0;30.0;0;1;0.0;1;1;0;2;22.0;0;29.0;2;6;1;3;3;2;2;1;3;1;1;2;34.97222222222222;29.125;1.0;29.636363636363637
41.0;40.0;37.0;15.0;0.0;0;1;0;13.0;4;3;25.0;5;7.0;37.0;1;0;10.0;0.0;30.0;0.0;1;1;6.0;32.0;1;1;26.0;1;1;39.0;1;0;0;1;12.0;0;0.0;2;7;2;3;3;2;2;1;3;1;1;2;37.611111111111114;29.833333334444447;1.0;29.727272727272727
0.0;42.0;44.0;42.0;0.0;40;1;0;18.0;7;7;34.0;7;18.0;37.0;1;1;17.0;40.0;29.0;34.0;0;2;0.0;43.0;1;1;31.0;1;1;36.0;1;1;1;0;38.0;45;33.0;0;7;1;3;3;2;2;1;3;1;1;2;38.888888888888886;39.94117647058823;2.0;39.5
0.0;34.0;0.0;36.0;0.0;0;1;0;5.0;5;1;0.0;2;2.0;0.0;1;0;11.0;46.0;30.0;0.0;0;2;3.0;43.0;2;0;0.0;0;0;0.0;0;1;0;1;27.5;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;34.833333333333336;32.02941176411765;2.0;38.285714285714285
39.0;37.0;0.0;34.0;31.0;0;1;1;11.0;3;4;36.0;4;11.0;32.0;1;1;7.0;0.0;30.0;30.0;1;2;0.0;32.0;1;1;0.0;0;1;0.0;0;0;0;0;31.0;0;35.0;0;6;1;3;3;2;2;1;3;1;1;2;35.851851851666666;29.093749999375;2.0;34.0
0.0;0.0;0.0;0.0;0.0;0;0;0;8.0;6;3;0.0;3;8.0;40.0;0;0;13.0;0.0;31.0;0.0;0;2;0.0;38.0;0;1;35.0;0;0;0.0;1;0;0;0;0.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;37.5;31.55263157894737;0.0;0.0
